fable out of sir roger 78
first day of may yearly 97
first day of one period 200
first day of our first 92
first day of our landing 278
first day of our lives 130
first day of our march 179
first day of our meeting 1623
first day of our search 80
first day of our setting 90
first day of our sitting 90
first day of our visit 368
first day of our wedding 51
first day of that period 255
first day of this class 75
first day of this meeting 68
first day of this period 117
first day of this visit 102
first day of war would 43
first day or two after 2928
first day or two until 119
first day or two while 81
first day or two would 59
first day the one which 59
first day the sun shone 47
first day we had lunch 42
first era of real taste 45
first goes to his issue 113
first got up this morning 52
first head he had taken 45
first job in this field 101
first law we can write 42
first man he met after 55
first man in his class 136
first man in our times 82
first man in this world 51
first man of his class 94
first man of his color 45
first man of his nation 84
first man of his party 54
first man of that period 81
first man of this kingdom 51
first man to fly alone 88
first man we met after 55
first man we met where 68
first men in this kingdom 148
first men of his nation 60
first met at his house 60
first met is not known 83
first not so easy about 307
first one in each group 80
first one in his class 51
first one in our group 40
first one is that which 79
first one is that while 53
first one of her hands 52
first one of his hands 85
first one of this class 47
first one of this group 58
first one or two cases 58
first one or two crops 43
first one or two doses 100
first one or two drops 60
first one or two hours 233
first one or two items 104
first one or two leaves 49
first one or two lines 125
first one or two months 368
first one or two pages 108
first one or two pairs 131
first one or two people 51
first one or two steps 105
first one or two terms 151
first one or two times 148
first one or two trials 91
first one or two tubes 43
first one or two weeks 461
first one or two words 133
first one to hear about 81
first one to say anything 94
first one to two hours 199
first one to two months 188
first one to two weeks 434
first one up this morning 60
first out of her chair 104
first out of his glass 60
first poem in her first 210
first poem in his first 244
first poem in this group 65
first poem of his first 178
first poem of this group 50
first poet of his nation 47
first put on his robes 99
first ray of real light 48
first read it this morning 86
first row in this table 128
first row of each panel 84
first row of each table 118
first row of our table 54
first row of that table 48
first row of this table 334
first saw it this morning 47
first saw the new world 151
first saw the sun shining 40
first set up his press 89
first she on them spent 133
first sin of our first 178
first sip of her drink 47
first sip of his drink 59
first six to ten months 61
first six to ten weeks 79
first son by his first 54
first son of his father 148
first son of his mother 46
first son of that first 46
first ten of his fifty 105
first than to say anything 58
first that he had found 295
first that he had known 83
first that he had never 148
first that he had taken 62
first that he was about 138
first that he was looking 61
first that he was really 55
first that he was still 155
first that he was talking 73
first that it was quite 41
first that no one could 109
first that no one would 46
first that the war would 106
first that we are aware 49
first they do not appear 51
first things he did after 828
first things in this world 68
first things we did after 155
first try to bring about 45
first two do not appear 51
first two do not count 336
first two of his eight 67
first two of this group 87
first two to six months 83
first two to six weeks 122
first use in this sense 54
first use of air power 123
first use of his power 58
first use of this dearly 46
first use of this method 289
first use of this power 136
first use of this title 56
first was an old woman 48
first was the one which 131
first was to bring about 127
first with the low power 694
first with the old names 283
first year as head coach 454
first year at ann arbor 40
first year at iowa state 44
first year at ohio state 83
first year he had saved 63
first year he had sixty 46
first year he was given 40
first year in ann arbor 52
first year in new haven 65
first year is not known 43
first year it was found 136
first year it was given 63
first year it was known 43
first year of each cycle 66
first year of each period 104
first year of her child 51
first year of her father 90
first year of her reign 3499
first year of her teaching 60
first year of his exile 222
first year of his father 157
first year of his first 233
first year of his holding 90
first year of his power 77
first year of his reign 25163
first year of his study 97
first year of his teaching 140
first year of its growth 351
first year of its issue 50
first year of its opening 62
first year of its working 450
first year of law study 164
first year of our lives 94
first year of our period 52
first year of our reign 3438
first year of our study 279
first year of that period 172
first year of that reign 305
first year of this period 453
first year of this reign 758
first year of this study 448
first year of war would 72
first year or two after 3953
first year or two under 56
first year or two until 110
first year or two which 60
first year or two while 167
first year or two would 64
fishing all the year round 184
fishing and the fur trade 358
fishing off the east coast 206
fishing rod in his hands 314
fitly read in this place 45
fitting end to this story 41
fitting out in old times 70
fitting out of his fleet 129
fitting out of two large 82
fitting out the two ships 50
fitting that at this point 159
fitting that the men whose 62
fixed all on that which 61
fixed and do not change 837
fixed and the sun moves 132
fixed for the day after 540
fixed him in his place 109
fixed him to his chair 75
fixed idea in his brain 87
fixed one or two dates 48
fixed sum is set aside 45
fixed that up all right 108
fixed them on her father 48
fixed them on her lover 62
fixed you up all right 140
flags with the red cross 40
flame lit up his broad 48
flame out of her looks 65
flame ran in his blood 46
flame with my own hands 50
flaring with the red glare 47
fleet and the air force 207
fleet off the east coast 60
fleet was on her track 48
flesh and of his blood 48
flesh and of his bones 1370
flesh and of this world 52
flesh that he set about 53
flies off to his usual 54
flies out of his hands 44
flies out of its ashes 47
flies that it was honey 85
float her to any known 41
flock and the fat thereof 387
flood and the ebb tides 52
floor and my head sways 90
floor and no one would 43
floor and the one above 481
floor and the one below 159
floor and the top floor 321
floor and the two walls 57
floor area of that light 212
floor near the old woman 55
floor was of big stone 80
floor was of red brick 52
floor was of red tiles 41
flour and tea and sugar 143
flowing all the year round 169
flowing out at both sides 78
flows all the year round 324
flows are in real terms 98
flows for the year ended 3224
flows out of that which 93
flows out on all sides 57
flush was on her cheek 92
flush was on his cheek 56
flush with the end walls 42
flush with the top edges 587
flush with the top plate 122
foamy leap of its upper 52
focus with the low power 59
folding her to his bosom 98
folding her to his breast 88
folding him to her bosom 42
folding him to his breast 42
folding them on his breast 50
folds her to his breast 42
folds him to her breast 77
folds him to his breast 133
folds them in for sleep 151
folds them in her bosom 47
folks and the sly humor 78
folks out of ten would 47
folks that do not spell 42
folly that he had drawn 74
folly that he was about 74
foods all the year round 41
foods that do not agree 159
foods that do not appeal 55
foods that do not appear 55
foods that do not cause 157
foods that do not taste 170
foods that we can serve 199
foods you eat and drink 52
force all the year round 104
force and an air force 51
force and in its worst 42
force and in this sense 47
force and the air force 56
force and the death force 72
force and the fear which 46
force and the weak force 549
force are the two names 99
force but in his charm 43
force but is his force 53
force can be any match 58
force due to its motion 62
force due to this field 165
force for it and after 50
force for the ohio river 40
force her to her knees 249
force him on and carve 41
force him on his knees 41
force him to his knees 408
force him to lay aside 103
force him to lay luther 55
force him to pay taxes 58
force him to say anything 42
force him to say where 43
force not of this world 43
force now in all parts 46
force out of his hands 40
force than it does today 41
force than the one above 47
force than the one which 105
force that he had never 175
force that he has given 47
force that he was thrown 169
force that is not easily 54
force that is not working 109
force that is ten times 41
force that it can exert 57
force that it was found 40
force that no one could 170
force that no one would 40
force that the old woman 40
force them to pay taxes 202
force was at all times 47
force was in all cases 41
force was in his front 209
force was on its march 102
force was the one which 40
force was to bring labor 48
force you to say anything 192
force you to this crime 53
forcing her to her knees 340
forcing him to his knees 599
forcing them to pay taxes 197
forcing them to set aside 46
forcing them to sit still 69
forming one of its sides 73
forms and at all times 122
forms and of all kinds 52
forms are in all cases 47
forms are in use today 57
forms are of two kinds 151
forms are of two types 138
forms for the new order 41
forms one of his chief 104
forms one of its basic 45
forms one of its chief 338
forms one of its sides 166
forms one of our chief 43
forms than to any others 110
forms that do not agree 49
forms that do not allow 53
forms that do not appear 147
forms that do not belong 239
forms that do not change 61
forms that do not exist 182
forms that do not match 63
forms that do not occur 214
forms that it has taken 491
forms that we see today 110
forts are as easy taken 164
forts near the ohio river 65
forty men in two boats 60
forty with my own hands 58
found all in one place 78
found all of them wanting 88
found all of this quite 112
found all the men sitting 52
found all the top layer 51
found all the way round 54
found all the year round 2055
found and it was found 51
found and the two marks 40
found both in its order 114
found both king and people 134
found dead in bed after 54
found dead in her chair 84
found dead in her hotel 107
found dead in her house 152
found dead in his cabin 648
found dead in his chair 523
found dead in his dungeon 117
found dead in his hotel 418
found dead in his house 413
found dead in his lodging 169
found dead in his rooms 71
found dead in his stall 67
found dead in his store 47
found dead in his studio 132
found dead in his study 323
found dead on her decks 47
found dead on his couch 56
found dead on his knees 138
found dead the day after 79
found each of them wanting 55
found for the two cases 67
found for the two types 94
found her an apt pupil 87
found her as she slept 65
found her at all times 41
found her at her father 59
found her at her mother 43
found her at her writing 143
found her in her bower 41
found her in her cabin 80
found her in her chair 73
found her in her drawing 165
found her in her father 86
found her in her house 48
found her in her place 48
found her in her sitting 207
found her in her studio 55
found her in her study 44
found her in her usual 179
found her in that state 105
found her in this state 142
found her on her hands 100
found her on her knees 1017
found her to his taste 57
found him an apt pupil 200
found him at all times 183
found him at his books 70
found him at his cabin 123
found him at his father 95
found him at his hotel 106
found him at his house 238
found him at his mother 51
found him at his place 57
found him at his table 88
found him at his usual 143
found him at his writing 177
found him by his blood 330
found him he was quite 53
found him he was sitting 103
found him he was still 64
found him in bad shape 45
found him in his blood 127
found him in his cabin 222
found him in his chair 235
found him in his drawing 66
found him in his field 52
found him in his hotel 115
found him in his house 278
found him in his large 55
found him in his lodge 41
found him in his mother 42
found him in his night 168
found him in his place 180
found him in his rooms 151
found him in his shirt 328
found him in his sitting 128
found him in his small 79
found him in his studio 215
found him in his study 1675
found him in his usual 487
found him in his working 44
found him in that state 84
found him in this state 274
found him on all fours 53
found him on his couch 57
found him on his hands 214
found him on his knees 1808
found him on his usual 93
found him to his taste 91
found him up and about 135
found his or her place 96
found lying on his breast 47
found lying on his table 176
found men of all ranks 59
found near the east coast 53
found near the ohio river 48
found not in this world 60
found off the east coast 221
found one of her hands 96
found one of his breed 74
found one of his chief 228
found one of his father 40
found one of his first 53
found one of his hands 75
found one of his limbs 40
found one of his socks 44
found one of its chief 303
found one of its first 224
found one of its major 83
found one of them getting 50
found one of them happy 63
found one of them missing 62
found one of them still 54
found one or two cases 50
found one or two others 63
found one or two people 126
found one or two small 95
found one or two vague 66
found one or two which 51
found one to her taste 76
found one to his taste 65
found out an easy method 111
found out by her father 121
found out by this method 51
found out he had given 40
found out he had moved 42
found out he had never 160
found out he had taken 164
found out he was about 144
found out he was alive 288
found out he was black 109
found out he was cheating 488
found out he was getting 273
found out he was looking 47
found out he was missing 123
found out he was playing 128
found out he was really 254
found out he was right 464
found out he was running 149
found out he was staying 143
found out he was stealing 95
found out he was still 476
found out he was talking 182
found out he was telling 153
found out he was tired 43
found out he was working 354
found out in his first 46
found out in his study 46
found out in this world 49
found out it was about 159
found out it was easier 136
found out it was missing 104
found out it was really 219
found out it was still 82
found out of his house 109
found out of his place 48
found out of its place 40
found out so far about 109
found out the day after 74
found out the end thereof 55
found out the real cause 248
found out the real facts 59
found out the real reason 599
found out the real state 92
found out the real story 89
found out the two fiery 64
found out the weak point 106
found than the one which 132
found that an old woman 52
found that as one moves 114
found that as they moved 56
found that at all times 129
found that at any given 373
found that at any point 67
found that at each level 41
found that at low light 44
found that at one place 43
found that at one point 189
found that at our first 49
found that at six months 77
found that at that point 70
found that at this level 61
found that at this period 40
found that at this point 196
found that at this stage 145
found that by and large 468
found that by this method 243
found that do not appear 61
found that do not occur 51
found that he and fanny 124
found that he can adopt 43
found that he had about 208
found that he had acted 360
found that he had added 133
found that he had again 180
found that he had ample 46
found that he had asked 95
found that he had begun 175
found that he had built 120
found that he had ceased 200
found that he had drawn 185
found that he had drunk 131
found that he had earned 154
found that he had eight 46
found that he had either 136
found that he had erred 136
found that he had fired 54
found that he had first 131
found that he had fixed 75
found that he had fully 100
found that he had given 876
found that he had grown 430
found that he had hanged 117
found that he had hired 62
found that he had known 115
found that he had liked 43
found that he had lived 108
found that he had money 82
found that he had moved 358
found that he had named 66
found that he had nearly 181
found that he had never 1039
found that he had quite 251
found that he had rather 50
found that he had really 267
found that he had reason 90
found that he had risen 170
found that he had saved 180
found that he had seven 45
found that he had shown 85
found that he had slain 48
found that he had slept 200
found that he had spent 585
found that he had still 356
found that he had taken 1889
found that he had thrown 210
found that he had tired 110
found that he had tried 58
found that he had twice 146
found that he had under 138
found that he has given 72
found that he has taken 238
found that he read aloud 137
found that he too could 90
found that he was about 440
found that he was above 101
found that he was after 40
found that he was again 210
found that he was alive 169
found that he was alone 1558
found that he was awake 54
found that he was aware 79
found that he was badly 79
found that he was beaten 49
found that he was blind 165
found that he was bored 47
found that he was bound 134
found that he was breathing 199
found that he was close 96
found that he was cured 49
found that he was drawing 68
found that he was drawn 54
found that he was driving 43
found that he was drunk 49
found that he was easily 71
found that he was either 63
found that he was faced 159
found that he was falling 57
found that he was father 53
found that he was feeling 176
found that he was first 41
found that he was fully 203
found that he was gaining 98
found that he was getting 652
found that he was given 97
found that he was growing 157
found that he was happy 45
found that he was holding 419
found that he was hungry 173
found that he was keeping 74
found that he was kissing 40
found that he was known 115
