fan the 54 fan the 52
for to 94 for of 73
for on 104 for to 136
for of 109 for as 81
for at 263 for by 88
for he 44 for if 48
for in 446 for is 65
for of 282 for on 139
for or 441 for the 69
for to 377 for of 54
for of 634 for of 56
for of 183 for as 243
for at 287 for by 135
for he 89 for if 83
for in 774 for is 232
for of 433 for on 288
for or 308 for so 109
for the 134 for to 543
for is 412 for is 205
for of 214 for the 119
for be 67 for is 78
for of 62 for of 125
for on 386 for an 79
for my 64 for the 172
for to 1428 for we 53
for of 110 for is 63
for on 52 for as 40
for at 41 for in 361
for is 156 for of 69
for or 65 for the 44
for to 2991 for of 66
for the 61 for as 200
for in 171 for is 105
for of 211 for on 185
for or 51 for to 159
for an 46 for the 52
for be 65 for be 80
for to 54 for is 119
for is 415 for an 93
for to 71 for of 137
for of 54 for of 345
for of 64 for be 49
for to 203 for the 64
for be 41 for he 73
for is 214 for is 57
for the 100 for is 135
for an 42 for is 57
for the 277 for to 121
for be 276 for be 212
for at 41 for the 60
for of 50 for of 70
for he 116 for is 1723
for it 68 for the 67
for we 66 for the 82
for an 92 for the 277
for the 60 for be 52
for the 136 for in 55
for to 42 for the 260
for at 45 for in 88
for be 43 for he 80
for is 133 for the 73
for to 79 for he 69
for the 85 for be 63
for is 64 for so 55
for the 256 for the 52
for the 99 for my 49
for the 515 for is 55
for is 47 for to 45
for the 73 for in 72
for the 56 for the 59
for as 205 for is 185
for is 73 for it 66
for the 145 for or 51
for to 429 for the 50
for at 40 for he 91
for in 192 for it 155
for the 2618 for in 47
for of 40 for to 44
for of 42 for is 81
for mr 45 for he 381
for in 52 for it 102
for the 462 for the 131
for the 54 for in 154
for the 131 for the 44
for an 88 for the 381
for to 112 for the 101
for the 59 for so 55
for the 96 for to 78
for to 79 for he 44
for if 153 for in 57
for it 130 for the 501
for if 113 for in 46
for it 116 for the 485
for of 398 for the 123
for the 42 for in 44
for to 145 for to 42
for to 51 for he 132
for it 103 for the 350
for the 164 for to 71
for he 88 for the 117
for he 50 for it 115
for the 56 for the 65
for he 106 for to 141
for he 63 for the 54
for the 88 for to 98
for to 41 for he 45
for it 76 for the 89
for by 40 for the 42
for the 147 for the 136
for the 76 for the 51
for in 49 for the 111
for the 49 for the 126
for the 49 for in 43
for to 43 for to 336
for he 94 for it 52
for the 207 for he 43
for the 54 for the 52
for be 332 for the 43
for he 110 for it 66
for the 223 for the 61
for as 44 for the 44
for he 269 for it 62
for the 310 for he 454
for if 43 for in 131
for it 166 for on 46
for the 821 for the 41
for to 46 for the 225
for as 5931 for the 69
for to 108 for the 126
for the 113 for to 79
for the 68 for an 70
for as 213 for at 126
for by 152 for he 2050
for if 664 for in 325
for it 836 for no 84
for the 2999 for to 68
for we 80 for of 50
for in 55 for as 137
for to 418 for as 40
for the 125 for the 44
for to 391 for to 135
for to 272 for he 57
for to 149 for to 116
for to 249 for the 52
for to 172 for the 44
for he 171 for it 65
for the 196 for so 145
for the 95 for of 125
for the 315 for he 46
for the 147 for the 420
for is 62 for the 55
for in 43 for is 58
for is 54 for the 796
for the 56 for of 41
for of 355 for of 167
for of 70 for of 285
for to 55 for the 149
for the 43 for the 54
for the 48 for is 90
for is 124 for the 46
for the 210 for the 259
for to 135 for to 610
for to 503 for to 494
for to 309 for in 48
for so 43 for the 71
for to 48 for to 89
for to 168 for an 100
for as 133 for at 230
for by 83 for he 1196
for if 102 for in 784
for it 424 for no 123
for on 119 for the 4643
for we 131 for the 77
for the 119 for of 427
for of 180 for go 54
for an 117 for the 732
for to 385 for by 66
for the 83 for the 132
for to 68 for to 334
for to 178 for to 121
for to 133 for the 99
for the 58 for the 56
for to 42 for the 130
for he 137 for it 315
for the 138 for the 63
for to 67 for to 365
for to 200 for to 132
for to 61 for to 85
for to 84 for of 88
for to 64 for to 233
for to 116 for the 50
for the 49 for in 44
for the 41 for to 101
for in 139 for in 51
for in 66 for to 312
for to 67 for to 280
for to 54 for the 252
for to 52 for he 198
for the 528 for he 157
for in 89 for it 164
for no 69 for the 914
for we 68 for the 112
for to 100 for to 138
for the 113 for the 47
for as 88 for the 67
for he 40 for the 296
for of 72 for as 45
for an 61 for to 70
for as 84 for to 76
for of 87 for at 148
for he 807 for if 86
for in 188 for it 211
for my 142 for no 213
for the 2403 for to 65
for we 218 for the 42
for an 42 for the 95
for to 62 for be 2250
for be 104 for to 67
for the 54 for he 450
for in 99 for it 64
for the 1661 for we 150
for the 41 for the 43
for the 45 for the 178
for in 50 for as 83
for in 57 for of 67
for the 179 for it 53
for the 222 for he 49
for if 53 for in 45
for the 479 for the 58
for as 371 for as 184
for to 46 for the 62
for the 116 for to 64
for the 53 for to 119
for to 60 for the 52
for to 106 for to 112
for to 71 for the 200
for we 131 for to 88
for the 80 for the 149
for he 67 for to 928
for the 43 for the 47
for the 487 for of 62
for in 68 for of 53
for the 52 for of 40
for it 73 for to 72
for go 561 for on 64
for on 61 for the 82
for of 72 for the 193
for be 47 for my 44
for of 73 for the 204
for to 210 for my 144
for the 83 for the 43
for an 60 for the 79
for he 45 for it 174
for my 43 for the 529
for to 113 for he 55
for me 2851 for my 279
for the 218 for the 46
for is 123 for the 40
for my 76 for my 85
for my 89 for the 62
for my 60 for is 92
for me 73 for to 66
for it 41 for me 2316
for my 1082 for the 480
for to 226 for we 42
for the 80 for to 40
for to 82 for my 63
for me 376 for my 88
for the 61 for the 44
for he 46 for is 112
for the 57 for my 57
for the 60 for or 55
for as 52 for the 48
for of 80 for as 123
for to 109 for in 41
for no 53 for me 88
for in 67 for the 43
for to 90 for to 214
for to 235 for the 52
for my 47 for the 130
for to 131 for the 55
for up 54 for my 105
for the 57 for the 54
for my 67 for the 41
for to 88 for my 131
for the 151 for of 55
for at 110 for in 75
for of 153 for me 313
for me 2824 for my 287
for the 150 for is 65
for me 58 for my 64
for it 46 for the 65
for be 58 for the 60
for an 61 for the 95
for to 73 for be 94
for he 117 for it 67
for the 297 for we 171
for the 56 for to 117
for be 244 for the 235
for be 48 for my 44
for the 138 for he 1513
for it 113 for the 1521
for we 192 for an 78
for he 235 for it 158
for the 405 for the 42
for he 3164 for it 221
for my 84 for the 4615
for we 1076 for he 147
for it 97 for the 346
for the 185 for he 1134
for it 604 for my 50
for the 2183 for be 62
for the 56 for the 225
for is 123 for is 167
for do 121 for is 111
for do 58 for of 51
for the 56 for the 66
for the 50 for he 56
for it 162 for the 69
for the 86 for so 66
for the 72 for the 42
for the 46 for to 63
for of 41 for to 45
for of 155 for to 114
for in 58 for the 132
for the 163 for of 49
for of 145 for the 95
for the 97 for the 43
for the 53 for to 52
for the 205 for he 103
for the 127 for we 102
for of 54 for the 268
for of 44 for of 485
for the 786 for to 54
for of 283 for of 60
for the 391 for of 88
for of 205 for of 74
for of 158 for of 48
for of 93 for is 41
for of 103 for of 80
for of 74 for of 1728
for or 58 for in 46
for of 71 for the 45
for is 76 for the 386
for the 239 for to 49
for he 137 for the 66
for the 60 for the 102
for the 790 for to 80
for the 180 for to 93
for be 66 for to 49
for is 71 for to 44
for the 71 for the 55
for the 94 for the 169
for of 133 for the 683
for to 97 for the 51
for in 46 for to 74
for it 41 for the 46
for the 271 for in 40
for the 232 for to 227
for the 111 for the 67
for the 148 for the 54
for the 80 for in 45
for the 402 for as 159
for at 151 for by 322
for in 230 for is 74
for it 64 for me 122
for on 1573 for or 68
for the 357 for to 1134
for the 74 for be 76
for of 61 for by 60
for on 79 for to 106
for he 362 for is 500
for it 176 for the 624
for we 87 for the 102
for the 53 for is 62
for it 45 for the 463
for to 42 for be 73
for no 71 for to 42
for be 153 for to 66
for the 70 for he 79
for is 174 for it 40
for the 58 for the 77
for the 47 for of 93
for of 83 for of 77
for of 479 for of 177
for the 157 for be 54
for be 78 for he 158
for is 274 for the 88
for we 44 for in 65
for the 49 for the 119
for the 58 for the 121
for the 353 for on 46
for to 379 for of 47
for the 481 for the 57
for the 55 for an 57
for the 2383 for to 46
for to 53 for be 107
for to 317 for the 185
for he 90 for is 40
for the 44 for the 99
for to 132 for is 411
for the 93 for the 77
for the 207 for the 44
for the 156 for to 82
for the 66 for the 205
for is 156 for of 268
for the 44 for in 49
for it 45 for the 839
for to 147 for the 44
for be 78 for to 75
for be 99 for the 45
for he 86 for the 69
for an 67 for as 207
for at 41 for in 87
for so 83 for the 825
for to 468 for the 110
for the 43 for the 247
for the 235 for be 46
for of 59 for the 48
for the 61 for the 90
for the 212 for to 76
for the 50 for the 217
for the 136 for the 110
for be 67 for the 237
for the 164 for the 70
for the 77 for in 475
for the 48 for the 90
for the 150 for the 57
for of 61 for the 431
for to 68 for of 59
for the 314 for the 54
for he 138 for is 190
for no 42 for on 43
for the 118 for to 57
for the 912 for the 171
for the 93 for the 239
for the 107 for be 42
for an 556 for as 260
for at 192 for by 90
for he 1614 for if 419
for in 2079 for is 172
for it 2742 for my 54
for no 164 for on 52
for so 111 for the 17439
for to 109 for we 750
for so 43 for the 42
for the 47 for as 40
for at 69 for be 42
for by 63 for he 291
for if 44 for in 266
for is 147 for it 196
for so 156 for the 1618
for to 460 for we 202
for to 58 for in 111
for by 48 for it 78
for the 92 for be 700
for of 120 for to 140
for of 81 for of 43
for me 86 for the 679
for us 74 for to 54
for to 65 for be 479
for in 48 for to 72
for of 43 for to 46
for of 48 for of 40
for in 344 for the 118
for he 130 for is 74
for it 107 for the 219
for we 86 for in 558
for of 738 for to 66
for of 1668 for at 55
for in 89 for so 61
for the 216 for to 132
for of 91 for to 49
for me 50 for the 1032
for the 996 for he 51
for the 45 for the 78
for of 72 for of 61
for of 57 for of 149
for the 541 for to 57
for the 43 for to 40
for be 85 for the 262
for he 58 for is 42
for of 61 for the 86
for of 74 for of 69
for of 664 for of 202
for the 62 for the 350
for we 40 for the 42
for of 63 for to 53
for the 162 for the 201
for the 125 for the 78
for the 254 for the 81
for the 383 for of 396
for of 144 for of 132
for my 44 for the 50
for of 60 for the 123
for the 46 for the 59
for the 63 for the 86
for the 40 for the 104
for the 56 for the 419
for to 47 for be 73
for in 42 for be 56
for so 82 for the 51
for the 69 for the 193
for or 46 for of 40
for of 99 for of 63
for the 97 for in 166
for of 97 for the 135
for the 112 for is 94
for so 124 for the 50
for of 60 for he 45
for in 112 for so 46
for the 105 for the 283
for the 566 for the 284
for in 63 for is 72
for the 74 for an 50
for in 67 for is 44
for it 60 for of 42
for the 1964 for to 200
for in 40 for be 159
for the 238 for to 124
for be 132 for of 99
for he 45 for is 94
for an 41 for as 47
for at 43 for in 73
for on 63 for the 163
for to 135 for the 236
for the 92 for the 72
for he 42 for the 41
for of 64 for the 114
for the 131 for the 63
for is 48 for the 45
for the 104 for of 62
for the 56 for the 53
for the 69 for in 49
for the 51 for the 92
for the 89 for the 675
for to 46 for be 85
for be 40 for the 173
for the 184 for to 91
for the 76 for the 94
for the 125 for in 44
for the 76 for the 101
for the 64 for the 40
for the 71 for he 76
for the 72 for the 92
for of 560 for the 61
for by 490 for in 138
for of 106007 for or 134
for the 404 for on 90
for to 40 for the 48
for the 95 for the 281
for of 40 for of 65
for he 42 for in 97
for the 97 for the 41
for in 41 for the 890
for to 90 for be 55
for the 71 for to 54
for of 45 for by 56
for the 47 for in 102
for the 259 for to 70
for the 138 for he 65
for we 61 for the 41
for at 54 for the 46
for the 139 for of 91
for the 755 for to 48
for the 2059 for is 48
for the 42 for the 58
for the 148 for an 51
for he 166 for it 136
for the 549 for we 41
for the 307 for to 88
for be 89 for to 247
for on 255 for be 61
for he 157 for it 109
for the 371 for we 178
for the 127 for to 59
for the 337 for the 374
for be 47 for the 86
for be 83 for he 852
for in 49 for is 60
for it 195 for the 2062
for we 133 for the 112
for the 68 for in 47
for the 42 for of 42
for the 63 for of 152
for the 50 for the 86
for the 49 for the 340
for the 48 for the 928
for be 46 for be 116
for to 106 for he 43
for is 213 for the 52
for the 133 for the 276
for in 50 for of 48
for to 55 for to 55
for of 232 for the 83
for is 103 for the 80
for an 141 for as 239
for at 47 for by 150
for he 184 for in 434
for is 155 for it 179
for king 100 for my 123
for of 239 for on 41
for so 270 for the 12917
for to 810 for the 48
for in 58 for the 175
for to 47 for be 204
for the 277 for no 118
for to 164 for no 117
for in 40 for be 252
for to 353 for to 44
for of 155 for he 42
for in 43 for it 67
for the 449 for to 138
for he 572 for is 360
for it 285 for the 436
for we 109 for an 123
for as 134 for at 43
for by 65 for in 289
for on 52 for so 199
for the 999 for to 507
for the 477 for the 226
for the 297 for be 47
for the 40 for the 43
for the 172 for the 701
for to 40 for the 80
for the 46 for the 176
for up 53 for it 56
for the 223 for the 48
for the 82 for the 46
for in 75 for of 43
for the 2419 for to 101
for to 94 for of 45
for the 124 for to 42
for the 81 for the 91
for of 75 for he 52
for in 190 for an 95
for as 93 for he 53
for in 98 for is 203
for it 54 for the 3257
for to 340 for of 111
for be 225 for to 48
for the 72 for the 41
for be 294 for to 187
for the 162 for he 157
for is 232 for the 167
for to 43 for is 1101
for an 362 for the 259
for the 72 for the 57
for the 149 for the 273
for the 361 for the 318
for he 64 for the 174
for the 48 for at 44
for the 100 for the 64
for tea 145 for the 731
for on 52 for to 111
for the 269 for to 57
for the 96 for in 98
for the 795 for to 210
for in 40 for the 55
for he 49 for it 61
for the 99 for in 71
for the 146 for to 149
for the 60 for the 109
for the 228 for be 99
for the 62 for of 50
for the 191 for the 44
for of 50 for the 192
for the 51 for of 59
for of 179 for is 40
for the 272 for of 328
for of 42 for as 293
for in 238 for is 264
for of 1199 for or 46
for to 596 for of 213
for as 996 for at 86
for by 156 for he 48
for if 49 for in 1432
for is 583 for it 104
for of 429 for on 100
for or 262 for the 293
for to 2249 for of 40
for of 46 for to 45
for of 1609 for of 43
for of 49 for of 128
for in 44 for of 8546
for or 129 for of 75
for as 256 for by 64
for in 140 for is 154
for of 1579 for or 93
for the 52 for to 95
for the 122 for of 106
for of 76 for the 111
for in 101 for the 56
for the 54 for the 62
for the 41 for the 89
for the 135 for as 41
for he 49 for in 48
for the 1095 for to 110
for the 187 for be 56
for of 49 for by 43
for in 186 for of 554
for to 82 for the 42
for the 60 for to 41
for the 80 for the 538
for to 58 for be 58
for to 100 for is 46
for the 98 for the 46
for the 113 for in 145
for is 66 for it 46
for the 802 for to 205
for the 71 for be 132
for me 43 for the 256
for to 50 for be 130
for by 65 for the 51
for he 233 for is 138
for it 44 for the 142
for we 55 for the 134
for to 146 for the 145
for the 1453 for to 52
for be 49 for to 147
for it 185 for the 53
for to 40 for the 49
for the 87 for to 68
for he 47 for the 42
for the 75 for of 74
for re 286 for the 1102
for of 53 for the 287
for the 347 for of 53
for to 89 for the 223
for to 373 for is 44
for it 50 for in 143
for of 41 for the 137
for he 205 for the 95
for the 269 for to 78
for in 56 for he 55
for is 70 for on 51
for the 230 for the 356
for to 42 for to 41
for is 108 for the 106
for the 126 for to 46
for of 41 for an 42
for of 71 for the 145
for of 116 for of 89
for of 47 for of 130
for the 85 for the 47
for the 642 for in 134
for the 40 for the 88
for the 42 for to 128
for the 308 for the 66
for the 305 for to 60
for be 46 for to 137
for be 46 for of 127
for he 258 for is 174
for it 146 for the 425
for do 813 for do 46
for the 43 for the 109
for the 51 for the 117
for the 99 for the 43
for the 309 for the 89
for the 48 for the 48
for the 65 for the 182
for the 159 for the 78
for the 47 for the 329
for the 56 for the 67
for the 42 for of 172
for the 72 for be 51
for the 242 for be 95
for the 127 for to 42
for the 56 for the 138
for be 45 for an 184
for it 149 for tea 58
for the 1099 for he 44
for is 62 for the 476
for we 63 for the 53
for the 51 for to 124
for rio 729 for the 296
for the 1795 for to 57
for the 46 for be 168
for the 319 for be 87
for is 72 for to 779
for is 130 for the 147
for to 111 for the 83
for the 140 for an 61
for the 248 for to 71
for he 145 for the 49
for the 54 for the 77
for the 41 for is 40
for the 277 for to 65
for be 144 for is 171
for the 134 for the 64
for the 42 for the 83
for the 56 for the 93
for the 700 for the 69
for the 70 for to 50
for the 103 for the 103
for of 55 for of 69
for of 132 for the 330
for of 215 for of 122
for in 63 for by 50
for of 1926 for in 62
for is 72 for it 54
for no 76 for the 491
for to 88 for the 67
for the 41 for be 383
for to 49 for be 347
for the 46 for is 174
for the 61 for the 68
for to 79 for the 53
for the 135 for the 41
for of 605 for of 125
for the 585 for of 61
for is 79 for or 115
for to 186 for of 41
for to 180 for to 69
for is 69 for he 238
for in 44 for me 146
for the 2451 for to 63
for we 41 for he 87
for the 68 for be 131
for to 228 for the 61
for the 115 for in 114
for the 40 for is 308
for the 74 for the 59
for the 455 for is 49
for the 186 for be 60
for is 54 for the 83
for the 97 for the 93
for of 124 for the 63
for of 40 for of 166
for at 40 for of 104
for of 66 for of 127
for the 56 for the 68
for of 125 for the 64
for the 40 for the 142
for to 60 for the 72
for the 156 for the 66
for the 235 for we 43
for the 794 for to 62
for is 82 for the 75
for of 60 for of 210
for of 61 for to 65
for the 442 for he 49
for the 91 for of 88
for the 224 for of 42
for in 42 for of 67
for of 56 for of 147
for in 47 for is 73
for of 60 for to 48
for in 62 for of 134
for to 712 for up 135
for the 243 for of 57
for of 45 for of 929
for of 73 for of 71
for the 218 for be 96
for is 51 for the 261
for so 46 for be 170
for to 237 for be 180
for to 51 for he 100
for is 117 for it 364
for the 602 for we 43
for the 65 for to 127
for the 292 for in 171
for he 116 for is 141
for it 70 for the 74
for the 356 for the 62
for to 43 for in 96
for in 111 for is 62
for of 1690 for or 67
for to 1110 for the 131
for the 123 for of 58
for the 61 for is 76
for in 41 for the 1369
for to 127 for the 60
for the 48 for he 54
for the 185 for the 158
for to 76 for the 132
for of 51 for of 62
for the 881 for be 116
for to 143 for the 50
for at 54 for in 66
for of 81 for be 112
for he 60 for is 409
for it 57 for the 104
for we 46 for the 228
for the 80 for of 41
for the 1679 for to 61
for in 40 for on 117
for to 73 for the 49
for as 90 for no 96
for of 63 for to 63
for of 59 for of 143
for of 787 for to 42
for to 112 for at 47
for the 150 for to 46
for he 72 for the 142
for of 58 for the 117
for to 98 for of 258
for the 72 for the 44
for of 119 for as 57
for at 57 for by 54
for in 212 for is 379
for of 1919 for or 88
for to 219 for is 82
for as 165 for at 156
for by 56 for if 88
for in 242 for is 178
for of 384 for on 181
for or 202 for so 45
for the 51 for to 146
for is 162 for of 60
for of 51 for in 44
for is 51 for of 50
for or 43 for to 62
for of 49 for is 58
for of 262 for to 43
for of 51 for is 57
for of 60 for is 49
for of 540 for is 102
for of 5543 for of 234
for to 49 for on 53
for in 40 for of 51
for to 449 for of 123
for in 45 for of 43
for as 654 for at 295
for be 63 for by 189
for he 57 for if 156
for in 1061 for is 1111
for it 57 for of 2409
for on 281 for or 456
for so 145 for the 139
for to 471 for the 64
for is 122 for is 53
for the 202 for be 91
for be 101 for the 51
for is 92 for the 92
for the 60 for the 252
for to 228 for it 59
for the 40 for the 72
for the 104 for the 474
for to 71 for the 112
for be 57 for is 117
for on 101 for to 52
for the 89 for of 565
for the 73 for the 203
for he 61 for it 64
for the 98 for we 51
for the 71 for of 62
for on 196 for the 79
for to 91 for the 71
for the 55 for the 155
for is 48 for of 161
for of 51 for of 42
for the 56 for the 74
for the 880 for the 345
for the 42 for is 78
for the 107 for the 310
for the 53 for the 145
for the 172 for by 51
for the 109 for is 159
for the 47 for of 62
for the 275 for by 48
for the 63 for an 230
for as 341 for at 85
for be 67 for by 131
for do 105 for he 169
for if 80 for in 693
for is 288 for it 174
for me 76 for my 104
for no 132 for of 159
for on 70 for so 211
for the 8398 for to 1086
for we 91 for the 114
for is 51 for it 58
for the 87 for to 75
for be 393 for to 43
for to 82 for the 502
for no 51 for to 125
for to 84 for be 557
for the 70 for to 213
for of 200 for at 47
for in 53 for of 94
for is 50 for it 58
for the 183 for to 40
for he 190 for is 310
for it 95 for the 207
for we 85 for of 72
for an 76 for at 46
for in 78 for of 67
for the 364 for to 188
for is 60 for an 116
for the 486 for the 73
for in 282 for the 104
for of 55 for in 43
for the 1795 for to 65
for be 54 for be 45
for to 58 for the 118
for the 42 for the 61
for to 47 for is 302
for the 58 for of 72
for of 54 for the 325
for the 108 for he 50
for he 57 for the 82
for is 51 for the 304
for the 565 for the 66
for so 57 for the 43
for is 217 for the 140
for the 467 for of 119
for in 376 for as 240
for by 47 for in 252
for is 194 for to 179
for the 200 for is 93
for the 67 for it 74
for the 73 for the 51
for the 592 for to 49
for be 63 for to 82
for the 66 for the 48
for the 60 for of 59
for of 54 for the 90
for at 49 for in 73
for of 241 for to 123
for of 49 for the 210
for the 50 for is 66
for we 117 for the 43
for the 78 for be 67
for the 119 for be 85
for the 78 for the 70
for in 98 for the 126
for of 102 for as 421
for at 67 for by 167
for in 2650 for is 523
for of 4558 for on 98
for or 251 for the 46
for to 933 for the 66
for the 62 for by 208
for the 41 for the 45
for the 49 for my 65
for of 49 for the 220
for of 130 for to 49
for to 40 for the 55
for to 67 for the 96
for the 65 for the 136
for the 128 for the 54
for the 53 for the 151
for to 140 for by 53
for the 50 for the 662
for so 68 for the 58
for of 157 for the 119
for of 58 for of 42
for of 65 for the 63
for the 61 for an 319
for as 137 for at 191
for by 140 for in 441
for is 82 for it 55
for no 61 for of 245
for on 89 for rs 77
for the 2358 for to 293
for as 59 for in 102
for of 59 for so 48
for the 275 for to 61
for in 40 for the 74
for be 542 for the 126
for no 67 for the 76
for to 65 for an 56
for no 122 for the 73
for to 41 for of 185
for be 817 for to 77
for of 204 for it 58
for the 1448 for he 52
for is 56 for it 54
for the 91 for is 45
for of 54 for an 58
for as 48 for in 60
for of 53 for on 44
for the 319 for to 123
for the 135 for the 112
for the 57 for is 40
for the 89 for of 51
for in 43 for the 2241
for to 98 for in 116
for no 64 for the 58
for to 95 for no 170
for the 40 for to 66
for of 55 for to 56
for of 45 for in 80
for to 99 for the 150
for he 100 for the 189
for of 44 for by 46
for in 108 for of 55
for the 240 for to 176
for of 128 for the 97
for the 371 for is 137
for so 52 for of 55
for the 69 for the 107
for of 205 for of 89
for of 483 for of 993
for as 91 for of 75
for the 483 for an 625
for as 836 for at 193
for be 218 for by 252
for do 141 for he 326
for if 204 for in 1089
for is 692 for it 624
for my 172 for no 456
for of 628 for on 229
for so 676 for the 7352
for to 3859 for we 416
for an 47 for as 604
for at 329 for in 294
for no 106 for of 238
for on 52 for so 363
for the 1026 for to 1060
for the 47 for the 47
for to 63 for in 154
for of 231 for an 109
for as 275 for at 52
for by 63 for do 43
for he 79 for in 260
for is 160 for it 226
for no 40 for of 131
for the 353 for to 213
