far abler hands than mine 286
for getting where they want 43
for getting where you want 117
for girls rather than boys 98
for girls which had been 71
for goods which are sold 56
for goods which are worth 183
for goods which had been 262
for goods which they have 117
for goods which they sent 113
for grain which had been 50
for grain yield and other 111
for grape growing and wine 41
for growing girls and boys 94
for healthy bones and teeth 581
for healthy people who have 142
for healthy people who want 59
for heaven knows how many 469
for hedge funds and other 43
for helping people who have 93
for helping people with their 101
for holding still and tiring 58
for holding water and other 51
for homer could not have 47
for hotel rooms and meals 56
for hours about his life 55
for hours about how much 104
for hours about them when 58
for hours after they have 85
for hours after they were 46
for hours after you have 59
for hours looking out over 64
for hours rather than days 55
for hours smoking and dozing 94
for hours until they were 163
for hours waiting for their 75
for hours where they fell 42
for hours while they make 59
for hours while they were 77
for human beauty and worth 43
for human warmth and love 40
for human wills are also 70
for items which had been 60
for japan which had been 41
for jesus often met there 271
for joint action with other 87
for judging right and wrong 351
for keeping alive that love 62
for keeping clothing not worn 61
for keeping watch and ward 85
for labor unions and other 67
for labor unions and their 75
for lands which had been 262
for lands which they held 50
for learning about each other 121
for learning which had been 52
for light loads and high 81
for light naval and land 69
for light touch and pain 66
for light wines and beer 100
for local needs but also 40
for local people and their 93
for local people who have 100
for longer hours and less 92
for longer hours and more 194
for longer hours than most 47
for longer hours than their 101
for longer hours than these 59
for longer hours than those 98
for longer terms than other 44
for longer terms than those 79
for longer terms than three 84
for longer times than those 56
for looking after his wife 51
for lower rates than those 54
for lower taxes and less 307
for lower taxes and more 105
for lower wages and less 51
for lower wages and were 102
for lower wages than other 47
for lower wages than their 160
for lower wages than those 204
for lower wages than were 59
for mabel could not urge 47
for mailing lists and other 43
for meeting people and making 72
for metal tools and other 43
for miles round had been 51
for miles round had heard 44
for minds which had been 46
for mixed choir and piano 55
for money coins his very 69
for money rather than love 381
for money which can only 44
for money which had been 258
for money which has been 268
for money which they have 61
for money which you know 46
for money would not have 49
for months after they have 116
for months after they were 120
for months begging for work 44
for months rather than days 129
for months rather than years 120
for months until they were 82
for months while they were 40
for moral right and wrong 57
for movie stars and other 72
for music which had been 46
for music which has been 51
for nearly every year from 56
for nearly fifty per cent 141
for nearly forty per cent 70
for nearly sixty per cent 105
for nearly thirty per cent 54
for nesting sites and food 65
for never wight was more 61
for night comes not there 144
for nursing homes and home 233
for nursing homes and other 181
for older girls and boys 69
for older people and other 76
for older people and their 655
for older people and those 283
for older people has been 239
for older people who have 595
for older people who live 137
for older people who need 133
for older people who want 189
for older people who were 117
for older people who wish 46
for older women and those 64
for older women who have 215
for older women who live 50
for older women who want 51
for older women who were 64
for opening tough jar lids 53
for others rather than just 60
for others rather than self 134
for others rather than what 99
for others which are less 97
for others which are more 339
for others which are only 56
for others which had been 109
for others which may have 79
for others which you think 43
for others would not have 74
for paper money has been 47
for people after they have 48
for people looking for jobs 60
for people looking for work 107
for people which they want 49
for petty thefts and other 43
for plant growth and also 47
for plant growth and crop 71
for plant growth and soil 57
for plant growth are also 44
for plant growth but also 64
for plant growth has been 61
for playing cards and other 49
for power broke out among 61
for power which had been 102
for power which has been 87
for power within and among 85
for pumping water and other 59
for raising funds for their 50
for raising money for their 77
for raising money had been 69
for raising water and other 73
for rapid growth and early 53
for rapid growth and high 94
for right action than just 43
for rolling stock and other 48
for rough roads and hard 308
for rural people and their 45
for rural women and their 46
for satan would not have 53
for saudi arabia and iran 55
for saudi arabia and other 94
for setting goals and making 86
for seven hours all must 44
for seven miles and more 40
for seven months had been 80
for seven weeks and three 53
for shaking hands with those 90
for shame letting them down 66
for sharing files and other 41
for sharing files with other 48
for ships under its flag 216
for sixty hours per week 44
for slave labor and mass 210
for small earnings and good 224
for small firms has been 46
for small firms that have 45
for small hands and feet 92
for small wages and hard 62
for sober sense and wise 46
for social change and even 105
for social change and their 97
for social change and those 44
for social change but also 77
for social change had been 54
for social change has been 459
for social change that have 51
for social change that were 43
for social change that will 108
for social class and other 112
for social class and race 71
for social order and peace 61
for solid learning and those 50
for sound bones and teeth 80
for sound learning and true 85
for spare parts and fuel 49
for spare parts and other 141
for spare parts for their 48
for speaking after this free 94
for staying where they were 198
for stays longer than three 54
for still image and video 171
for still longer and also 57
for storing grain and other 248
for storing water and food 100
for stream flows and lake 100
for strong bones and teeth 961
for strong drink has been 55
for strong reason and good 41
for study facts and ideas 68
for sweet music has been 62
for taxes which had been 56
for teaching writing and reading 120
for tenor voice and piano 68
for thinking about and acting 105
for thinking about and dealing 102
for thinking about and making 51
for thirty hours per week 81
for thirty miles and more 93
for though beauty may gain 63
for though reason may seem 75
for trade could not have 82
for trade unions and other 142
for trade unions and their 136
for treating people who have 55
for verse which bear some 161
for voice rather than data 43
for wages lower than those 225
for waiting until that time 109
for washing hands and face 495
for washing hands and feet 130
for waste paper and other 41
for water pumping and other 75
for water which has been 102
for weeks after his great 71
for weeks after they have 103
for weeks after they were 64
for weeks rather than days 222
for weeks until they were 76
for where could one find 60
for where could she find 40
for which above all else 41
for which action has been 74
for which alone they have 85
for which alone they were 442
for which alone this fact 63
for which bills had been 53
for which black men were 46
for which bonds had been 103
for which brave men have 122
for which brave men laid 110
for which cause god also 42
for which cause they have 71
for which cause they were 171
for which china had been 41
for which china has been 87
for which claim was made 102
for which could not have 104
for which crime they were 82
for which david had been 48
for which decay has done 78
for which drugs are used 84
for which every man must 48
for which every one else 40
for which every one must 104
for which fanny had been 113
for which funding had been 51
for which funding has been 104
for which funds are made 78
for which funds are used 63
for which funds had been 384
for which goods are sold 177
for which goods are used 247
for which henry had been 51
for which israel had been 115
for which israel has been 52
for which italy had been 43
for which italy has been 52
for which japan had been 49
for which japan has been 99
for which jesus had been 55
for which labor had been 50
for which labor has been 44
for which loans are made 279
for which loans had been 108
for which money had been 394
for which money has been 583
for which money was paid 131
for which music has been 65
for which others had been 64
for which people are held 63
for which people are most 45
for which people are paid 73
for which people are ready 141
for which people had been 145
for which place they were 51
for which plans are made 165
for which plans had been 300
for which power has been 59
for which reason all those 60
for which reason his name 70
for which reason one must 77
for which reason they also 125
for which reason they call 193
for which reason they fell 93
for which reason they find 72
for which reason they gave 108
for which reason they have 1434
for which reason they learn 61
for which reason they live 64
for which reason they made 67
for which reason they make 149
for which reason they must 378
for which reason they need 43
for which reason they seek 43
for which reason they seem 75
for which reason they took 150
for which reason they were 2246
for which reason they will 464
for which reason this form 41
for which reason this part 43
for which reason this town 41
for which reason this type 40
for which reason you must 139
for which reason you will 204
for which right and wrong 54
for which search was made 44
for which space and time 67
for which space had been 88
for which space has been 189
for which spain had been 58
for which taxes are paid 102
for which tests are made 46
for which tests are used 312
for which value has been 154
for which votes are cast 69
for which wages are paid 412
for which water has been 94
for which white men have 53
for which white men were 77
for which women are best 40
for which women are less 55
for which women are more 85
for which women are most 66
for which women are well 83
for which women had been 82
for which words are used 64
for which would you like 58
for which writs had been 40
for while every one well 214
for white people and their 64
for white people who have 48
for white women and from 47
for white women and their 76
for white women who were 52
for whose blood they once 48
for whose cause they were 111
for whose cause this evil 1099
for whose cause this great 80
for whose glory they were 64
for whose sakes they were 88
for woman would then only 95
for women after they have 45
for women since they have 47
for women which had been 116
for women which has been 89
for women within and even 66
for words which had been 53
for words within two years 83
for working class and poor 61
for working girls and boys 51
for working people and their 283
for working people has been 46
for working women and their 117
for working women and young 41
for working women who have 55
for working women who were 62
for world order and peace 122
for world unity and peace 86
for wrongs which they have 48
fro would burst thee open 82
fur trade could not have 46
fur trade which had been 57
