fan in cubic feet per 92
for the first month that 214
for the first month they 111
for the first month was 281
for the first month with 107
for the first month you 56
for the first name and 409
for the first name that 45
for the first news that 53
for the first nine and 69
for the first note and 114
for the first page and 1285
for the first page was 50
for the first page with 154
for the first pair and 168
for the first part and 558
for the first part are 72
for the first part was 173
for the first pass and 180
for the first plan and 45
for the first plan was 113
for the first plan year 1681
for the first port they 49
for the first race and 107
for the first race was 65
for the first reading and 136
for the first reading was 45
for the first rime and 61
for the first rime that 135
for the first rime with 43
for the first rule and 42
for the first ship that 279
for the first shot and 139
for the first shot that 85
for the first shot was 60
for the first show and 142
for the first side and 40
for the first sign that 621
for the first site and 47
for the first star and 41
for the first step and 559
for the first step are 120
for the first step can 52
for the first step that 134
for the first step was 99
for the first step with 62
for the first task and 120
for the first term and 599
for the first term are 68
for the first term that 41
for the first term was 169
for the first test and 332
for the first test are 47
for the first test run 236
for the first test was 139
for the first text box 68
for the first theme and 46
for the first three age 219
for the first three and 1136
for the first three are 207
for the first three men 40
for the first three year 106
for the first tier and 50
for the first time act 84
for the first time add 44
for the first time air 149
for the first time all 26466
for the first time and 156096
for the first time any 795
for the first time are 14299
for the first time art 97
for the first time ask 139
for the first time ate 88
for the first time bear 58
for the first time beat 69
for the first time being 3461
for the first time ben 76
for the first time big 40
for the first time bob 64
for the first time both 4102
for the first time bring 380
for the first time but 6078
for the first time can 6624
for the first time cut 443
for the first time day 161
for the first time deal 50
for the first time death 74
for the first time did 4861
for the first time does 1326
for the first time doing 139
for the first time don 73
for the first time due 403
for the first time each 1479
for the first time east 268
for the first time easy 50
for the first time eye 318
for the first time far 367
for the first time fear 534
for the first time fed 59
for the first time fit 131
for the first time for 55231
for the first time get 465
for the first time god 313
for the first time goes 402
for the first time going 477
for the first time got 1569
for the first time had 16461
for the first time hang 49
for the first time has 7002
for the first time head 92
for the first time hear 502
for the first time her 6455
for the first time him 42
for the first time his 19067
for the first time hit 92
for the first time how 28044
for the first time hung 81
for the first time ice 44
for the first time ill 101
for the first time its 4646
for the first time jean 108
for the first time jim 101
for the first time key 102
for the first time lay 219
for the first time lead 53
for the first time led 743
for the first time lee 64
for the first time let 541
for the first time lie 41
for the first time lit 125
for the first time long 924
for the first time low 64
for the first time lying 97
for the first time man 2267
for the first time mao 187
for the first time mat 40
for the first time may 7432
for the first time mean 54
for the first time men 1279
for the first time met 3755
for the first time mrs 125
for the first time near 2490
for the first time new 1037
for the first time non 479
for the first time nor 628
for the first time not 5400
for the first time now 4417
for the first time off 761
for the first time oil 95
for the first time old 232
for the first time one 16004
for the first time our 2626
for the first time out 5438
for the first time owing 116
for the first time own 41
for the first time pay 119
for the first time per 169
for the first time pro 43
for the first time put 10130
for the first time ran 245
for the first time read 1152
for the first time real 1686
for the first time red 52
for the first time run 202
for the first time ruth 49
for the first time sam 100
for the first time sang 127
for the first time sat 505
for the first time saw 22530
for the first time say 289
for the first time see 3246
for the first time set 3601
for the first time sex 88
for the first time she 39929
for the first time singing 64
for the first time sir 252
for the first time sit 77
for the first time six 1169
for the first time sung 105
for the first time ten 1266
for the first time than 1227
for the first time that 519063
for the first time then 4310
for the first time they 24819
for the first time things 460
for the first time this 26003
for the first time thou 112
for the first time thus 424
for the first time tom 116
for the first time too 1005
for the first time try 125
for the first time two 10230
for the first time use 626
for the first time using 2561
for the first time war 266
for the first time was 29412
for the first time who 2228
for the first time why 3250
for the first time with 169865
for the first time won 742
for the first time yet 219
for the first time you 7598
for the first trial and 285
for the first trial are 45
for the first trial run 100
for the first trial was 199
for the first trip and 64
for the first trip was 57
for the first tube and 67
for the first tune and 55
for the first tune that 180
for the first turn and 69
for the first type and 191
for the first type are 76
for the first unit and 276
for the first unit are 50
for the first unit was 113
for the first view and 40
for the first wall and 103
for the first warm day 127
for the first wash and 45
for the first wave and 153
for the first wave was 92
for the first week and 2214
for the first week are 100
for the first week but 143
for the first week for 90
for the first week had 80
for the first week out 125
for the first week she 157
for the first week that 236
for the first week then 45
for the first week they 141
for the first week was 433
for the first week with 168
for the first week you 113
for the first wife and 119
for the first will not 46
for the first word and 329
for the first word that 464
for the first years and 112
for the first years are 45
for the first years had 41
for the first years they 53
for the first years was 87
for the first young man 92
for the first zone and 79
for the floor beams and 68
for the floor giving way 49
for the floor plan and 83
for the floor slab and 51
for the flour sack that 159
for the fluid flow and 122
for the focal length and 111
for the forty days and 80
for the forty days that 51
for the forty years that 440
for the forty years they 65
for the fourth five year 3009
for the fourth plan and 157
for the fourth plan are 134
for the fourth plan for 63
for the fourth plan had 44
for the fourth plan has 123
for the fourth plan was 158
for the fourth term and 47
for the fourth time and 2342
for the fourth time but 64
for the fourth time did 50
for the fourth time for 282
for the fourth time had 74
for the fourth time his 121
for the fourth time now 47
for the fourth time she 159
for the fourth time that 3712
for the fourth time they 216
for the fourth time this 443
for the fourth time was 189
for the fourth time with 971
for the frogs were all 43
for the front desk and 102
for the front door and 1601
for the front door but 113
for the front door had 54
for the front door key 145
for the front door that 107
for the front door was 199
for the front door with 308
for the front gate and 78
for the front half and 43
for the front hall and 70
for the front legs and 96
for the front line and 138
for the front page and 155
for the front part and 45
for the front room and 98
for the front view and 93
for the front wall and 55
for the front yard and 57
for the gasping sobs that 45
for the genes coding for 143
for the girls there are 45
for the girls there was 86
for the girls were all 54
for the girls were not 77
for the girls when they 396
for the given case and 47
for the given data and 120
for the given data set 335
for the given date and 115
for the given length and 53
for the given load and 108
for the given month and 92
for the given rate and 211
for the given span and 45
for the given task and 50
for the given time and 541
for the glass beads and 112
for the goods once they 96
for the goods sold and 204
for the goods were not 63
for the goods when they 450
for the goods will not 43
for the grain size and 68
for the grand duke and 382
for the grand duke was 93
for the grand jury and 327
for the grand jury for 44
for the grand jury that 104
for the grand jury was 49
for the grand tour and 45
for the grand trial with 88
for the grave there being 69
for the greek army and 46
for the greek gods and 45
for the greek mind was 41
for the greek poets and 57
for the greek text and 47
for the greek word for 494
for the greek word that 100
for the group areas act 96
for the group during this 41
for the group more than 52
for the group must not 40
for the group said that 146
for the group were not 57
for the group when she 86
for the group when they 98
for the group will not 42
for the growing baby and 49
for the growing boys and 46
for the growing city and 42
for the growing hand and 57
for the growing need for 178
for the growth rate and 214
for the growth rate can 47
for the growth rate for 66
for the guest room and 63
for the happy days that 96
for the happy ending that 50
for the happy fact that 259
for the happy hour that 103
for the happy life and 54
for the helping hand that 45
for the herring fish that 247
for the hills rise and 52
for the hills when they 55
for the hindu what they 60
for the hired help and 61
for the honor done her 55
for the honor done him 434
for the honor done them 62
for the honor paid him 55
for the horse show and 86
for the hotel bill and 76
for the hotel room and 97
for the hours when she 53
for the hours when they 80
for the hours when you 44
for the house bill and 76
for the house bill was 52
for the house ways and 356
for the house when she 59
for the house when they 41
for the human beings and 188
for the human beings that 476
for the human beings they 103
for the human beings who 1024
for the human beings with 78
for the human body and 1369
for the human body are 150
for the human body but 45
for the human body can 105
for the human body has 87
for the human body than 92
for the human body that 402
for the human body was 163
for the human face and 153
for the human form and 129
for the human form that 40
for the human hand and 76
for the human health and 49
for the human heart and 179
for the human heart can 40
for the human heart has 64
for the human heart than 46
for the human heart that 141
for the human life and 115
for the human life that 100
for the human mind and 970
for the human mind but 115
for the human mind can 272
for the human mind does 64
for the human mind has 261
for the human mind not 429
for the human mind than 259
for the human mind that 456
for the human mind was 213
for the human need for 147
for the human race and 1984
for the human race are 290
for the human race but 200
for the human race can 215
for the human race for 118
for the human race had 219
for the human race has 214
for the human race may 131
for the human race not 62
for the human race now 42
for the human race than 949
for the human race that 2000
for the human race this 56
for the human race was 450
for the human race with 87
for the human soul and 337
for the human soul can 46
for the human soul than 105
for the human soul that 257
for the human soul was 81
for the human will and 101
for the hurting hugs for 59
for the index finger and 212
for the indian army and 416
for the indian army was 142
for the indian arts and 113
for the indian boys and 67
for the indian mind and 43
for the indian navy and 75
for the indian ocean and 586
for the indian ocean area 128
for the indian ocean are 52
for the indian ocean was 76
for the indian ocean with 52
for the indian union and 81
for the indian union was 52
for the inner city and 190
for the inner city was 49
for the inner core and 59
for the inner life and 664
for the inner loop and 47
for the inner peace and 63
for the inner peace that 48
for the inner self and 49
for the inner tube and 42
for the input data and 222
for the input data for 51
for the input data set 191
for the input file and 72
for the iraqi army and 48
for the irish legs you 41
for the irish vote and 43
for the items dealing with 69
for the items when they 43
for the junior high and 213
for the known fact that 429
for the labor done and 148
for the labor vote and 71
for the lamps were not 45
for the large areas and 42
for the large data set 77
for the large door than 40
for the large lock and 55
for the large ones and 57
for the large part they 63
for the large size and 371
for the large sums that 59
for the large sums they 101
for the larvae when they 108
for the lasting peace and 72
for the later iron age 64
for the later view that 49
for the later years and 62
for the later years are 235
for the later years than 50
for the latin text and 85
for the latin text see 66
for the latin word for 244
for the leader till they 45
for the learning rate and 90
for the learning task and 56
for the legal fees and 118
for the light areas and 52
for the light from each 53
for the light from his 58
for the light from one 60
for the light from that 67
for the linear case and 130
for the linear case are 59
for the linear case with 65
for the lines were not 53
for the lives lost and 102
for the local arab and 57
for the local boys and 47
for the local iron and 46
for the local media and 44
for the local news and 82
for the local poor and 107
for the local radio and 45
for the local soil and 51
for the longer life and 51
for the longer term and 327
for the longer term are 82
for the longer term that 105
for the longer term was 69
for the loved ones and 64
for the loved ones she 65
for the loved ones that 150
