fad work 251 fan from 65
for been 81 for been 62
for came 66 for will 40
for have 118 for took 83
for want 89 for done 44
for gain 226 for have 114
for want 48 for kind 61
for kind 150 for sort 72
for duty 61 for duty 397
for duty 157 for duty 56
for more 65 for upon 53
for when 116 for back 41
for their 47 for their 54
for back 132 for dues 58
for over 319 for rent 292
for their 553 for your 43
for down 46 for what 45
for what 184 for forth 48
for their 145 for prey 49
for feet 46 for feet 73
for upon 125 for other 75
for size 45 for over 88
for type 73 for land 43
for form 48 for your 44
for left 73 for tank 51
for kind 53 for type 54
for back 95 for cent 161
for back 102 for size 151
for size 48 for their 47
for among 41 for there 86
for part 154 for pool 40
for other 56 for ages 91
for into 73 for other 64
for faith 104 for years 41
for tree 43 for time 56
for york 44 for their 41
for kind 76 for kind 42
for sort 51 for type 68
for days 59 for into 63
for done 48 for three 40
for life 100 for other 47
for their 98 for your 80
for done 4413 for from 969
for down 401 for moving 41
for kind 98 for boys 1620
for ages 43 for time 267
for time 246 for home 68
for york 997 for city 99
for ages 358 for boys 212
for gain 117 for gold 59
for love 47 for wealth 44
for sold 43 for ship 43
for kind 172 for kind 109
for type 79 for kind 76
for sort 57 for type 120
for from 228 for forth 74
for your 74 for only 45
for great 54 for wife 62
for mill 58 for rate 43
for eyes 63 for cost 51
for areas 70 for there 122
for kind 41 for none 50
for hell 1502 for marx 47
for away 40 for back 139
for here 49 for into 50
for like 45 for when 82
for what 54 for many 82
for some 231 for their 54
for these 81 for down 44
for down 49 for down 230
for york 62 for their 42
for foot 72 for desk 49
for feet 68 for side 44
for desk 183 for side 40
for side 42 for been 130
for days 175 for will 73
for other 71 for room 220
for room 285 for spot 107
for along 97 for during 211
for from 105 for into 99
for just 142 for like 125
for over 457 for there 90
for till 48 for trying 96
for were 51 for when 429
for will 60 for back 123
for days 352 for years 70
for into 202 for their 124
for there 117 for their 82
for their 44 for most 57
for down 1113 for been 82
for york 203 for type 95
for other 51 for file 44
for sort 44 for time 91
for time 49 for kind 90
for type 80 for time 155
for other 64 for ends 48
for most 106 for like 56
for down 261 for upon 41
for sort 50 for clean 118
for clean 67 for cool 50
for sweat 78 for their 111
for what 273 for your 62
for safe 46 for game 196
for harm 111 for mind 51
for case 43 for kind 159
for kind 96 for other 107
for feet 118 for life 53
for book 197 for were 41
for areas 85 for time 72
for kind 96 for sort 142
for kind 77 for well 130
for along 269 for more 94
for copy 54 for copy 269
for book 74 for idle 48
for away 150 for from 55
for your 142 for some 55
for these 126 for what 60
for your 408 for along 397
for some 149 for their 437
for your 565 for down 40
for your 116 for some 43
for their 263 for your 185
for york 78 for wave 141
for other 41 for wave 58
for wave 62 for from 65
for other 73 for plus 321
for years 200 for copy 47
for york 45 for kind 80
for type 136 for other 52
for hair 43 for hair 397
for other 61 for like 87
for from 108 for loop 52
for other 79 for land 71
for home 41 for club 295
for home 113 for like 98
for want 75 for york 241
for ages 181 for ages 346
for know 136 for york 257
for home 47 for york 23352
for juan 99 for city 149
for city 214 for town 84
for iron 81 for were 69
for feet 141 for life 89
for name 44 for part 50
for soul 172 for soul 56
for kind 89 for kind 44
for sort 144 for life 49
for life 64 for tide 43
for side 709 for back 44
for left 327 for there 65
for down 5164 for cost 46
for time 393 for time 51
for rate 43 for time 243
for time 610 for lent 87
for paid 64 for case 65
for other 53 for life 107
for york 152 for only 129
for very 137 for kind 82
for other 676 for fame 511
for food 65 for free 93
for help 53 for love 182
for other 390 for some 147
for arms 90 for bread 179
for food 1968 for guns 47
for land 57 for milk 49
for more 514 for other 41
for shoes 54 for some 214
for their 96 for what 44
for wine 47 for away 41
for back 235 for home 121
for back 42 for some 41
for their 411 for your 59
for into 69 for been 1107
for been 118 for years 886
for york 94 for been 202
for been 51 for during 166
for facing 49 for from 96
for were 50 for when 115
for will 43 for years 658
for into 46 for some 41
for been 112 for over 55
for time 49 for york 40
for kind 136 for kind 116
for sort 122 for type 91
for other 42 for time 171
for life 226 for life 401
for kind 41 for gold 54
for mouth 109 for lips 49
for post 207 for areas 202
for land 108 for ways 43
for york 49 for life 145
for self 91 for have 157
for were 41 for have 78
for time 103 for time 45
for care 115 for were 48
for wish 84 for life 56
for life 124 for turn 47
for life 65 for more 40
for good 90 for just 80
for only 224 for take 56
for been 78 for been 461
for meant 78 for have 215
for last 48 for seem 74
for take 239 for well 43
for just 114 for more 284
for only 199 for their 93
for what 53 for kind 226
for race 75 for time 114
for kind 335 for kind 50
for some 50 for their 54
for will 42 for upon 203
for more 74 for their 50
for from 64 for along 173
for away 50 for into 128
for their 74 for what 45
for upon 53 for into 63
for their 42 for what 49
for your 74 for what 56
for their 94 for what 157
for when 45 for your 61
for their 51 for their 123
for when 69 for your 53
for tell 152 for know 43
for body 43 for moving 42
for face 52 for time 47
for days 46 for york 96
for body 48 for york 45
for book 177 for work 76
for days 349 for years 84
for from 112 for down 114
for grow 106 for ages 165
for time 94 for time 113
for time 93 for give 43
for have 101 for know 54
for like 281 for want 57
for were 63 for areas 44
for other 42 for health 41
for york 184 for part 50
for line 52 for time 56
for life 57 for life 135
for part 71 for town 86
for ages 28932 for faith 105
for other 56 for race 80
for kind 67 for race 59
for sort 56 for time 47
for kind 118 for means 59
for race 52 for sort 117
for time 115 for kind 135
for sort 163 for time 207
for type 58 for kind 194
for sort 254 for type 154
for bank 96 for side 46
for side 55 for like 60
for upon 79 for their 64
for their 157 for their 52
for what 47 for their 311
for cars 40 for from 121
for into 185 for more 116
for their 190 for what 69
for your 58 for down 53
for from 84 for their 118
for their 45 for ahead 146
for along 1028 for angry 56
for away 496 for back 203
for down 106 for food 41
for from 118 for help 106
for here 47 for hold 78
for home 73 for hurt 125
for into 584 for jobs 65
for lost 110 for more 208
for over 258 for past 42
for ready 47 for rich 74
for sick 125 for some 50
for their 1361 for there 155
for used 491 for what 241
for such 42 for their 47
for what 137 for your 59
for their 121 for down 74
for their 156 for more 41
for their 305 for down 47
for into 62 for their 457
for their 50 for your 47
for away 53 for into 153
for their 69 for upon 118
for their 50 for what 329
for some 40 for such 42
for their 338 for what 410
for when 42 for your 93
for their 86 for down 652
for upon 172 for into 75
for their 47 for more 58
for such 73 for their 701
for these 96 for when 191
for your 50 for less 90
for month 44 for years 94
for years 143 for moving 57
for book 802 for cream 62
for game 55 for kind 61
for sort 40 for ages 62
for youth 75 for time 67
for kind 218 for kind 130
for other 63 for cost 193
for time 74 for time 69
for means 114 for form 40
for york 91 for made 87
for only 72 for kind 85
for kind 55 for other 42
for fame 120 for what 51
for fact 229 for truth 67
for fact 110 for theory 41
for been 40 for taking 228
for till 165 for taking 241
for part 51 for into 172
for into 313 for into 177
for flag 67 for some 69
for taking 58 for late 53
for many 98 for more 102
for some 50 for such 199
for their 205 for these 62
for those 52 for what 117
for your 100 for army 45
for case 49 for york 74
for laws 89 for last 226
for back 47 for from 124
for down 92 for over 115
for wrong 319 for type 52
for type 42 for from 42
for kind 66 for kind 72
for into 63 for into 57
for down 543 for time 95
for time 67 for other 46
for from 368 for such 66
for york 173 for pity 78
for back 48 for book 83
for book 49 for away 70
for rate 56 for taking 206
for tearing 214 for other 40
for kind 42 for type 66
for more 46 for days 210
for years 622 for days 4432
for years 998 for into 40
for great 65 for size 1237
for size 103 for size 237
for type 77 for from 77
for term 365 for time 75
for york 55 for much 175
for poor 54 for there 139
for book 44 for work 91
for much 111 for there 42
for very 84 for other 88
for coming 46 for wife 42
for health 177 for life 84
for much 165 for road 58
for came 194 for been 392
for come 149 for left 53
for been 136 for errs 43
for case 65 for been 98
for been 161 for sees 71
for when 223 for arcs 65
for been 76 for ages 54
for into 68 for feet 45
for down 175 for upon 43
for down 43 for hard 41
for other 60 for shop 65
for said 48 for tone 63
for race 72 for other 88
for like 343 for like 46
for kind 173 for food 377
for their 89 for their 40
for when 53 for type 77
for york 137 for post 51
for york 125 for away 120
for late 153 for kind 58
for been 64 for time 71
for time 81 for time 214
for case 45 for york 165
for book 256 for work 71
for kind 136 for sort 42
for kind 123 for type 44
for more 99 for kind 59
for other 352 for like 46
for like 79 for like 400
for kind 70 for kind 50
for other 68 for only 87
for there 101 for word 1735
for other 51 for other 61
for word 71 for name 50
for name 120 for were 43
for less 399 for more 247
for years 6470 for years 554
for years 2780 for time 48
for time 51 for kind 47
for kind 208 for sort 94
for type 171 for been 51
for ways 67 for have 79
for other 65 for other 51
for look 70 for feet 100
for these 40 for ideas 56
for time 43 for time 116
for time 61 for time 48
for been 2351 for come 84
for done 120 for heard 268
for just 61 for lost 76
for made 141 for many 101
for once 62 for only 72
for said 144 for seen 102
for some 45 for been 295
for lost 41 for have 334
for able 56 for born 103
for good 96 for much 97
for only 297 for poor 72
for very 837 for well 128
for case 48 for very 40
for been 566 for been 736
for cost 96 for many 75
for less 53 for have 235
for seem 226 for clear 40
for early 55 for held 55
for most 57 for much 42
for only 527 for said 119
for true 182 for used 43
for very 101 for well 41
for keep 49 for gave 55
for were 49 for lady 48
for call 146 for know 52
for ready 43 for told 94
for very 93 for down 60
for been 505 for heard 47
for seen 103 for used 45
for have 214 for take 49
for wish 60 for nothing 41
for only 57 for size 48
for part 43 for part 46
for other 149 for from 253
for down 49 for such 51
for kind 56 for among 102
for from 708 for york 108
for down 112 for city 71
for your 75 for into 73
for into 68 for from 47
for nose 44 for hard 100
for york 65 for size 42
for type 99 for there 321
for been 121 for ages 113
for book 141 for their 95
for their 42 for into 53
for time 98 for kind 60
for time 51 for kind 48
for kind 66 for upon 155
for what 50 for land 49
for legs 75 for from 194
for down 738 for down 130
for ahead 45 for away 564
for back 211 for even 76
for home 84 for into 195
for there 101 for away 379
for chad 41 for some 77
for their 51 for what 66
for your 54 for feel 44
for gold 40 for time 87
for time 41 for other 92
for wood 46 for from 41
for into 130 for down 357
for been 549 for been 114
for york 101 for spot 44
for been 131 for during 249
for from 99 for just 40
for there 73 for were 49
for when 253 for years 55
for from 42 for been 77
for been 134 for left 45
for been 55 for been 46
for been 105 for there 904
for rate 142 for time 62
for time 381 for time 896
for time 216 for been 59
for time 53 for seem 45
for many 105 for other 208
for some 43 for those 78
for been 53 for draw 47
for feel 92 for find 1304
for give 480 for have 292
for hold 72 for hope 69
for live 70 for make 192
for only 286 for sell 248
for show 68 for take 153
for care 41 for have 139
for more 85 for most 132
for much 156 for nothing 67
for some 95 for such 85
for have 149 for from 74
for into 85 for nothing 51
for paid 74 for three 87
for also 523 for been 68934
for bled 110 for cast 283
for come 5695 for data 188
for died 365 for done 2361
for duly 72 for during 97
for early 487 for even 208
for ever 1205 for felt 327
for fled 165 for from 108
for full 62 for gone 953
for good 145 for great 916
for heard 65 for held 183
for high 213 for just 1274
for kept 76 for laid 518
for lain 42 for least 44
for left 920 for lent 51
for less 211 for lost 259
for made 4769 for many 377
for more 597 for most 458
for much 598 for need 50
for none 54 for nothing 294
for once 1427 for only 1728
for other 44 for paid 8650
for said 85 for seen 178
for sent 1164 for shed 185
for sold 1089 for some 825
for such 2146 for sued 178
for their 47 for three 108
for used 212 for very 327
for worn 75 for also 315
for been 29168 for cast 44
for come 655 for data 88
for died 109 for done 600
for ever 512 for felt 72
for gone 87 for good 63
for great 135 for held 96
for here 49 for high 55
for just 353 for kept 55
for laid 76 for left 115
for less 128 for lost 79
for made 1679 for many 44
for more 245 for most 458
for much 250 for need 79
for none 104 for nothing 130
for once 84 for only 1090
for paid 3113 for said 67
for sent 302 for sold 326
for some 404 for such 676
for used 201 for very 89
for been 186 for made 87
for even 77 for feel 112
for find 84 for have 3626
for hope 58 for make 62
for need 51 for seek 59
for take 60 for thank 76
for think 53 for well 201
for only 792 for came 50
for felt 188 for made 52
for paid 141 for pays 54
for sues 52 for till 72
for forth 56 for sail 100
for able 741 for acting 368
for aiming 204 for also 1262
for angry 54 for asking 489
for best 7952 for bled 321
for born 2013 for bred 237
for buying 78 for cast 569
for come 58 for coming 48
for dealt 54 for duly 1807
for eager 129 for early 176
for even 290 for ever 2858
for fain 151 for from 81
for giving 77 for glad 326
for having 46 for heading 187
for held 1256 for hoping 254
for just 214 for kept 143
for laid 53 for last 137
for late 69 for laying 42
for least 318 for leaving 45
for left 54 for less 570
for longing 419 for made 4282
for making 855 for meant 72
for more 1720 for most 5952
for much 3986 for once 1293
for only 1214 for paid 11124
for paying 721 for reading 50
for ready 1800 for said 463
for sent 4740 for shot 350
for sold 214 for soon 535
for sued 278 for sure 170
for taking 347 for there 574
for three 54 for told 118
for trying 253 for upon 102
for used 77 for very 5063
for well 11878 for wont 83
for best 99 for many 51
for three 55 for been 64
for case 771 for time 78
for case 92 for heart 96
for mind 46 for time 41
for view 49 for youth 101
for case 47 for case 599
for life 42 for from 41
for been 58 for clear 227
for very 202 for forth 65
for find 358 for give 85
for have 97 for hope 62
for make 92 for only 97
for show 49 for take 47
for have 43 for hold 49
for nothing 51 for been 27942
for come 196 for done 74
for ever 98 for gone 122
for just 60 for made 235
for most 140 for nothing 41
for once 207 for only 150
for paid 817 for sold 49
for till 43 for also 96
for been 33675 for come 215
for data 60 for done 71
for ever 261 for great 141
for high 51 for just 74
for less 85 for made 409
for more 127 for most 52
for only 231 for paid 510
for room 113 for seen 92
for some 165 for such 240
for very 46 for been 198
for also 60 for have 1030
for take 45 for well 177
for able 76 for also 252
for asking 68 for best 2371
for born 170 for bred 132
for cast 68 for clear 73
for done 600 for even 120
for ever 443 for felt 227
for good 40 for hard 139
for heading 51 for held 895
for just 45 for kept 88
for laid 240 for last 90
for least 65 for left 156
for lent 473 for less 222
for made 12553 for making 64
for meant 1171 for more 666
for most 1028 for much 403
for once 756 for only 610
for paid 1005 for paying 165
for ready 93 for said 531
for sent 1637 for shed 82
for sold 2383 for soon 86
for their 186 for used 4881
for very 611 for well 1320
for worn 43 for worth 1090
for ever 59 for will 56
for else 1123 for ever 405
for felt 41 for gave 73
for knew 100 for need 202
for will 658 for these 45
for good 55 for will 277
for whom 61 for there 80
for length 47 for will 48
for will 45 for rate 108
for date 1120 for india 203
for flux 105 for loss 58
for will 43 for gave 99
for made 84 for must 79
for says 69 for will 665
for ride 59 for rate 40
for free 483 for have 71
for were 802 for rate 162
for work 43 for drug 50
for name 54 for rate 42
for york 1044 for lady 135
for name 109 for term 44
for hand 115 for length 90
for cent 111 for longs 154
for must 50 for data 50
for part 290 for army 113
for over 40 for base 102
for rate 123 for great 62
for sets 92 for were 85
for must 46 for feel 226
for felt 61 for have 456
for hope 624 for must 271
for need 40 for pray 484
for sigh 40 for thank 64
for wait 47 for were 77
for work 56 for yearn 523
for able 567 for acting 56
for aiming 174 for also 445
for asking 324 for best 803
for born 316 for duly 239
for eager 48 for even 65
for ever 240 for giving 91
for glad 230 for having 45
for heading 115 for held 234
for here 812 for hoping 115
for just 83 for laying 58
for least 903 for less 146
for living 103 for longing 152
for made 737 for making 494
for meant 77 for more 534
for most 3335 for much 1014
for only 320 for paid 323
for paying 540 for ready 717
for said 133 for sent 187
for sure 132 for taking 63
for told 322 for trying 544
for very 4279 for waging 49
for well 338 for wont 144
for your 80 for full 84
for leave 51 for your 100
for have 59 for also 127
for cite 46 for draw 74
for even 59 for feel 202
for find 3373 for form 71
for give 1305 for have 448
for hold 90 for hope 639
for live 65 for look 63
for make 642 for only 889
for plan 55 for plead 61
for pray 64 for seek 53
for show 139 for take 344
for test 46 for thank 401
for think 40 for work 73
for have 55 for nothing 45
for paid 70 for nothing 67
for also 46 for been 4568
for come 876 for data 574
for gone 170 for good 43
for great 343 for high 57
for just 88 for left 95
for lost 45 for made 440
for more 133 for nothing 275
for once 58 for only 393
for paid 625 for sent 115
for some 87 for such 150
for will 87 for also 132
for feel 79 for find 202
for give 100 for have 1216
for hope 199 for look 318
for make 48 for need 155
for pray 74 for seek 89
for take 284 for thank 351
for want 75 for well 838
for wish 86 for were 54
for only 121 for call 70
for have 1101 for know 83
for look 47 for need 65
for plead 72 for rely 60
for seek 80 for seem 65
for much 53 for such 51
for very 51 for have 62
for find 45 for have 69
for been 451 for been 103
for have 104 for away 422
for busy 54 for gone 43
for here 48 for making 93
for there 287 for been 125
for been 277 for have 74
for true 179 for very 46
for side 55 for were 92
for snow 40 for here 62
for told 42 for been 76
for here 58 for have 49
for part 45 for been 265
for made 40 for were 53
for away 60 for well 82
for such 41 for grow 64
for have 108 for move 44
for were 158 for ages 198
for rate 60 for time 50
for risk 147 for time 1596
for time 1048 for have 75
for seem 41 for have 63
for want 46 for were 114
for areas 383 for their 54
for these 53 for three 87
for other 69 for home 87
for time 89 for life 167
for south 102 for york 3080
for time 71 for life 65
for city 47 for city 48
for part 107 for work 49
for work 66 for from 48
for more 52 for just 74
for like 43 for only 342
for many 49 for their 93
for there 61 for been 122
for only 182 for ages 8072
for race 98 for kind 87
for time 302 for time 132
for kind 65 for type 75
for other 46 for their 42
for like 41 for their 57
for their 148 for their 93
for their 305 for their 44
for into 41 for ahead 309
for away 41 for into 367
for jobs 174 for more 47
for their 204 for what 41
for their 68 for land 97
for their 46 for their 136
for their 97 for their 49
for down 106 for more 57
for their 486 for gold 43
for hats 66 for their 169
for kind 44 for kind 43
for kind 83 for type 90
for what 103 for down 61
for what 80 for forth 92
for book 92 for pump 45
for from 142 for have 84
for were 77 for kind 174
for sort 117 for kind 880
for sort 208 for type 132
for free 42 for have 55
for time 42 for time 63
for none 71 for last 97
for vein 44 for down 101
for been 44 for kind 103
for kind 127 for reading 42
for reading 124 for other 97
for like 59 for upon 47
for done 64 fun eyes 47
