near what have been already 50
not have been more useful 333
not have been more varied 133
not have been more violent 177
not have been more warmly 118
not have been more widely 147
not have been more wisely 149
not have been more zealous 75
not have been much afraid 71
not have been much before 310
not have been much behind 86
not have been much better 4297
not have been much beyond 82
not have been much bigger 147
not have been much chance 125
not have been much changed 90
not have been much cleaner 41
not have been much clearer 111
not have been much closer 90
not have been much demand 49
not have been much earlier 1019
not have been much farther 94
not have been much further 243
not have been much greater 1534
not have been much harder 111
not have been much helped 41
not have been much higher 950
not have been much larger 410
not have been much pleased 244
not have been much poorer 66
not have been much profit 46
not have been much taller 120
not have been much younger 240
not have been over twelve 154
not have been over twenty 428
not have been paid before 65
not have been paid except 46
not have been paid without 47
not have been paying enough 44
not have been rash enough 51
not have been ready before 55
not have been ready sooner 45
not have been rich enough 83
not have been room enough 160
not have been said before 409
not have been said better 262
not have been said without 68
not have been seen before 285
not have been seen except 69
not have been seen through 64
not have been seen without 176
not have been sent abroad 55
not have been sent before 68
not have been sent through 53
not have been sent unless 467
not have been sent without 98
not have been sold without 127
not have been soon enough 172
not have been such without 44
not have been sure whether 150
not have been their choice 73
not have been their motive 42
not have been there anyway 197
not have been there before 963
not have been there except 125
not have been there unless 126
not have been there without 399
not have been thick enough 59
not have been time enough 339
not have been told without 279
not have been true before 88
not have been used anyway 44
not have been used before 775
not have been used except 76
not have been used instead 43
not have been used unless 88
not have been used without 396
not have been very active 204
not have been very alarming 43
not have been very amiable 73
not have been very anxious 90
not have been very appealing 115
not have been very averse 50
not have been very bright 225
not have been very clearly 97
not have been very clever 137
not have been very common 272
not have been very cordial 59
not have been very costly 48
not have been very deeply 137
not have been very edifying 67
not have been very exciting 166
not have been very greatly 122
not have been very highly 95
not have been very imposing 54
not have been very inviting 46
not have been very lawful 51
not have been very likely 226
not have been very lively 55
not have been very marked 101
not have been very obvious 106
not have been very pleased 818
not have been very polite 90
not have been very pretty 105
not have been very prompt 88
not have been very recent 93
not have been very remote 121
not have been very secure 122
not have been very serious 1041
not have been very severe 351
not have been very stable 49
not have been very strict 124
not have been very striking 41
not have been very tempting 44
not have been very tender 44
not have been very unlike 148
not have been very useful 382
not have been very violent 52
not have been very widely 108
not have been warm enough 71
not have been well chosen 89
not have been well enough 490
not have been well placed 44
not have been well pleased 446
not have been well served 160
not have been well suited 149
not have been well thought 117
not have been well versed 41
not have been wide enough 115
not have been wise enough 73
not have been worth fighting 203
not have been worth notice 119
not have been your choice 66
not have been your friend 197
not have come back without 60
not have come from another 68
not have come from anyone 147
not have come here unless 75
not have come here without 250
not have come into effect 61
not have come soon enough 346
not have come there without 41
not have done even better 41
not have done less without 143
not have done more damage 251
not have done more wisely 103
not have done more without 61
not have done much anyway 45
not have done much better 1880
not have done much damage 269
not have done much without 107
not have done unto thyself 41
not have done well without 61
not have even been thought 41
not have felt more deeply 69
not have felt more guilty 67
not have felt more keenly 49
not have felt more lonely 50
not have full voting rights 119
not have gone ahead without 222
not have gone away without 417
not have gone back without 49
not have gone down without 48
not have gone home without 44
not have gone into battle 54
not have gone into effect 148
not have gone more direct 91
not have gone much better 135
not have gone much beyond 92
not have gone much farther 459
not have gone much further 741
not have gone there without 103
not have good laws without 56
not have good role models 128
not have good work habits 51
not have half done dinner 47
not have held their ground 88
not have hurt your feelings 69
not have kept from laughing 43
not have kept their ground 74
not have kept those reasons 40
not have left home without 92
not have left their island 52
not have left those papers 61
not have left your little 57
not have lost their strength 40
not have lost your temper 299
not have made life barren 89
not have made more uproar 43
not have made much headway 256
not have made much impact 129
not have made much profit 40
not have made some effort 41
not have made some mention 69
not have made such headway 41
not have made their escape 86
not have made their voyage 62
not have made truth clearer 50
not have many more visits 132
not have many other options 217
not have many role models 80
not have many years before 45
not have much meaning except 46
not have much meaning unless 184
not have much meaning without 86
not have much more chance 98
not have much more weight 47
not have much other choice 51
not have much time anyway 73
not have much time before 3910
not have only just arisen 61
not have other gods before 306
not have other gods beside 64
not have said more clearly 125
not have seen more clearly 96
not have seen your brother 80
not have some flying visions 124
not have such ready access 98
not have their eyes opened 41
not have their full effect 261
not have their full impact 145
not have their heads shaved 100
not have those same feelings 44
not have used your brother 117
not have very good feelings 41
not have very good reasons 75
not have very many clothes 98
not have very many options 65
not have very much chance 50
not have very much choice 128
not have very much effect 327
not have very much impact 73
not have very much weight 55
not have your home number 53
not having been done before 119
not having been good enough 114
not having been here before 157
not having been laid before 90
not having been made before 141
not having been made matter 43
not having been made public 265
not having been made richer 44
not having been more active 53
not having been seen before 104
not having been there before 246
not having been there myself 55
not having been told before 45
not having been told earlier 40
not having been used before 193
not having been well enough 40
not having done their utmost 81
not having done your utmost 47
not having gone deep enough 71
not having seen your merits 100
not having sent these cattle 83
not heard back from anyone 54
not heard from your brother 65
not heard from your sister 53
not heard when musing deeply 88
not help adding their ardent 49
not help having some doubts 95
not help having some effect 41
not help here taking notice 117
not help paying some regard 52
not help taking some notice 100
not help very much unless 46
not here omit taking notice 48
not here omit their mention 46
not hide their true feelings 66
not hide your true feelings 50
not hold back your feelings 48
not hurt much when caught 67
not just leave well enough 94
not just walk away without 110
not just walk into someone 68
not just what will happen 40
not keep from saying something 46
not keep their eyes closed 78
not keep your eyes closed 97
not keep your mouth closed 69
not know fact from fiction 69
not know from what motive 40
not know from what source 726
not know half their artful 67
not know have been listed 60
not know just such another 40
not know just what caused 42
not know just what causes 70
not know just what course 53
not know just what effect 51
not know just what should 51
not know life well enough 51
not know much what feelings 53
not know their full extent 44
not know their true nature 71
not know their work better 72
not know there were places 97
not know there were sharks 63
not know till just before 50
not know till very lately 67
not know till your letter 44
not know upon what ground 290
not know very much english 187
not know very much except 53
not know very much myself 59
not know very well myself 40
not know very well whether 62
not know were there before 88
not know what ails sister 62
not know what came before 213
not know what come before 239
not know what ever became 298
not know what evil spirit 74
not know what fate awaits 147
not know what lies around 134
not know what lies before 171
not know what lies behind 721
not know what lies beyond 1117
not know what must become 42
not know what other answer 73
not know what other choice 80
not know what other course 85
not know what other options 55
not know what their actual 55
not know what their duties 74
not know what their fathers 66
not know what their feelings 71
not know what their future 466
not know what their income 51
not know what their leaders 50
not know what their master 49
not know what their mission 52
not know what their motive 40
not know what their object 42
not know what their opinion 67
not know what their options 58
not know what their policy 50
not know what their reaction 177
not know what their reasons 81
not know what their rights 428
not know what their scheme 44
not know what their status 59
not know what their values 70
not know what these changes 66
not know what these devils 62
not know what these limits 59
not know what these little 54
not know what these reasons 47
not know what these strange 53
not know what these values 57
not know what those changes 50
not know what those feelings 48
not know what those limits 98
not know what those little 53
not know what those papers 52
not know what those reasons 85
not know what went before 133
not know what went through 412
not know what will become 6059
not know what will befall 96
not know what will emerge 119
not know what will follow 195
not know what will happen 23984
not know what will remain 54
not know what will result 120
not know what wise reasons 42
not know what your agenda 56
not know what your answer 92
not know what your brother 163
not know what your custom 64
not know what your duties 43
not know what your family 102
not know what your feelings 297
not know what your friend 109
not know what your future 237
not know what your income 49
not know what your little 65
not know what your master 42
not know what your mission 63
not know what your motive 87
not know what your object 119
not know what your opinion 348
not know what your options 43
not know what your orders 46
not know what your reaction 143
not know what your reasons 100
not know what your rights 66
not know what your secret 108
not know what your sister 139
not know what your tastes 43
not know wheat from barley 45
not know when life begins 76
not know when these events 48
not know your best friend 108
not know your duty better 138
not laid down their weapons 53
not learn much from learned 77
not leave much more untold 44
not leave their jobs without 89
not leave their lord without 166
not leave their seats without 46
not leave their wild haunts 64
not leave your home without 41
not left many void spaces 45
not lift their eyes without 150
not lift your hand without 44
not like other young ladies 48
not like paying their doctor 84
not like those from france 88
not like what will happen 46
not like your having spoken 48
not list your high school 67
not live till next summer 43
not live very well without 46
not live your life through 72
not live your life without 95
not look away fast enough 100
not look back upon without 98
not look like your brother 44
not look like your sister 60
not look much like anyone 56
not look much like starting 52
not look tame when placed 49
not look upon their authors 100
not look upon these nations 90
not look upon your master 45
not look very much better 87
not look very much pleased 101
not look very well pleased 251
not lose much time before 73
not made good their escape 60
not made safe from sneers 50
not made very much headway 68
not make corn grow without 70
not make ends meet unless 54
not make ends meet without 316
not make good their claims 62
not make good their escape 140
not make good their losses 48
not make love till almost 51
not make such good grades 98
not make their full impact 74
not make very good grades 48
not make very much headway 54
not make your life better 115
not make your will before 50
not making very much headway 50
not many days will elapse 50
not many years have passed 217
not many years will elapse 382
not mere form will govern 48
not mind living here myself 82
not mind living there myself 41
not mind paying high prices 61
not mind very much whether 117
not mind what your master 41
not miss these other exciting 143
not miss these other titles 43
not move along fast enough 90
not move away fast enough 163
not move from here without 40
not move from their chairs 47
not move from their places 436
not move from your ground 43
not moving ahead fast enough 165
not moving along fast enough 159
not much care what anyone 85
not much care what became 125
not much more time before 58
not much time left before 1385
not much will have changed 49
not need help from anyone 484
not need your help anyway 44
not need your kind around 80
not only among their fellow 97
not only been kind enough 42
not only been much versed 41
not only free from disease 67
not only free from faults 82
not only from fort sumter 45
not only from heart disease 51
not only from high school 67
not only from other cities 49
not only from other groups 42
not only from other nations 55
not only from other regions 54
not only from other states 55
not only from south africa 149
not only from their actions 109
not only from their actual 158
not only from their common 58
not only from their desire 58
not only from their direct 63
not only from their escape 51
not only from their family 53
not only from their fellow 163
not only from their former 69
not only from their greater 103
not only from their height 56
not only from their mothers 93
not only from their native 87
not only from their number 42
not only from their office 97
not only from their reasoning 56
not only from their silent 41
not only from those around 44
not only from those causes 144
not only gave good advice 43
not only grow more slowly 68
not only have been better 67
not only have been created 41
not only have been formed 128
not only have been futile 47
not only have been greatly 60
not only have been guilty 46
not only have been highly 118
not only have been hissed 55
not only have been looked 63
not only have been spared 57
not only have been unable 349
not only have been unwise 68
not only have been useful 44
not only have free access 77
not only have less access 42
not only have much greater 45
not only have their origin 86
not only have very little 59
not only held back pupils 87
not only held their ground 445
not only kept their ground 92
not only kill their bodies 130
not only knew very little 56
not only laid bare something 62
not only laid great stress 89
not only like other vicious 89
not only lose their weight 41
not only lost their former 51
not only made their escape 68
not only much less costly 161
not only much more common 173
not only much more costly 47
not only much more likely 125
not only much more severe 65
not only seen those plates 70
not only their free evenings 51
not only think more highly 249
not only those most highly 58
not only told what should 49
not only upon young stocks 47
not only vary from person 52
not only very much larger 114
not only want more clothes 59
not only were more likely 118
not only were their armies 43
not only were their bodies 45
not only were their mutual 78
not only were there changes 44
not only what their powers 785
not only what will happen 379
not only will there always 62
not open their eyes without 204
not open your mouth unless 130
not open your mouth without 222
not pass away from yonder 171
not pass away much sooner 49
not pass like other crises 93
not pass over into another 45
not pass over these lonely 67
not pass such laws unless 89
not pass your hand through 413
not pass your word unless 72
not pull down their temple 50
not pull their full weight 66
not reach good ends through 44
not reach half high enough 189
not reach such high levels 76
not reach such high values 73
not reach their full height 96
not reach very high levels 88
not reach very high values 54
not rely upon your memory 64
not rest from their labors 77
not rest their case solely 52
not ride your back unless 135
not rise from their chairs 48
not rise from their graves 111
not rise when their swarming 47
not save from some degree 218
not seek help from anyone 94
not seek help from mental 49
not seem like home without 83
not seem much like sunday 43
not seem very much afraid 42
not seem very much better 48
not seem very well pleased 218
not seem very well suited 69
not seem worth living unless 56
not seem worth living without 50
not seen their like before 77
not seen your face before 134
not sell their land without 52
not sell very many copies 51
not shew their fine clothes 41
not show even these slight 43
not show their fine clothes 43
not show their true colors 84
not show their true feelings 70
not show what will happen 47
not show your face around 347
not sign away your rights 47
not sign your name unless 59
not slip into their places 54
not slow down fast enough 47
not soil their fine clothes 42
not some ages pass before 43
not some young girl stolen 48
not soon fade from memory 48
not soon have such another 120
not speak such good english 54
not speak very good english 1682
not speak very good french 109
not speak very much english 568
not stay away from church 131
not stay away from school 139
not stay home from school 103
not steal from other thieves 117
not stir from here without 48
not stir from home without 47
not stir from their deathbed 43
not stir from their houses 60
not stir from their places 241
not sure what their reaction 62
not sure what will become 54
not sure what will happen 1156
not take away from another 50
not take away from anyone 70
not take away their rights 83
not take crap from anyone 279
not take crap from nobody 45
not take down your number 70
not take fire when rubbed 48
not take food from anyone 70
not take guff from anyone 97
not take help from anyone 54
not take many days before 66
not take many years before 199
not take much more before 65
not take much more effort 150
not take much time before 226
not take nothing from nobody 189
not take shit from anyone 407
not take shit from nobody 178
not take their seats without 122
not take very much effort 91
not take very much notice 243
not take your holy spirit 770
not talk much during dinner 119
not talk very good english 44
not tell fact from fiction 171
not tell from here whether 52
not tell from what source 48
not tell from your letter 95
not tell male from female 167
not tell truth from fiction 95
not tell what lies before 40
not tell what their course 40
not tell what those devils 50
not tell what will become 165
not tell what will happen 1128
not tell wheat from barley 55
not tell your best friend 149
not their vile breath should 47
not there have been another 59
not there have been changes 89
not there have been something 113
not think away those through 60
not think much more highly 50
not think much will happen 50
not think papa well enough 56
not think such bold changes 175
not think there were enough 540
not think there were twenty 148
not think these such mighty 81
not think what will become 115
not think what will happen 165
not think will ever happen 49
not think your time wasted 54
not throw away your career 40
not throw away your chance 72
not throw away your future 136
not throw your arms around 176
not told what will happen 54
not turn away from anyone 54
not turn away from christ 48
not turn away from nature 45
not turn away from someone 59
not turn back from battle 61
not turn back upon itself 86
not turn from their wicked 109
not turn upon these verbal 113
not turn your life upside 104
not vary from those already 45
not vary much from normal 40
not vary much from person 63
not vary much from sample 60
not vary over wide limits 71
not vary very much across 55
not very many days before 55
not very many years before 633
not very much care whether 204
not very much mind whether 48
not very much more costly 41
not very much more likely 41
not very much more reward 60
not very well bide handling 211
not very well have helped 119
not very well have missed 99
not very well help becoming 42
not very well help myself 93
not very well know whether 57
not very well leave without 71
not very well live without 74
not very well turn around 271
not very well walk around 76
not wait till next sunday 42
not wait till some chance 43
not walk away from someone 44
not walk away from something 90
not walk down main street 50
not walk five feet without 51
not walk home from office 100
not walk home from school 88
not want help from anyone 96
not want nothing from nobody 59
not want pity from anyone 58
not want their time wasted 66
not want your free pardon 80
not want your kind around 163
not wave your arms around 90
not well have been better 50
not well have been called 53
not well have been chosen 85
not well have been earlier 130
not well have been greater 111
not well have been placed 71
not well have been spared 72
not well have done better 44
not well have done without 65
not well know what answer 48
not well know what course 113
not well know what motive 57
not what some other person 65
not work very well anyway 67
not work very well unless 142
not work very well without 154
not worth giving much thought 43
not worth very much anyway 44
not worth very much unless 72
not wrap your arms around 45
not wrap your mind around 42
not your very great friend 43
now been five days without 81
now been four days engaged 42
now been four days without 67
now been nine days without 45
now been said will enable 43
now been some time before 50
now been some years before 57
now been three days without 130
now come upon their throats 41
now coming back into fashion 163
now fell into many errors 44
now have been much better 119
now have come full circle 87
now have many more options 57
now have some crow scouts 52
now having sent forth streams 104
now look back upon without 80
now made much more simple 133
now more free from public 50
now move away from crisis 53
now pass your soft little 45
now rest from their labors 461
now their eyes were opened 62
now there have been various 41
now there were more pressing 142
now there were only twenty 49
now think much more highly 43
now told what best merits 49
now used much more widely 60
now well into their second 58
