nails dug into my arm 45
nearly one third of its 633
nearly one third of our 288
nearly one third of that 151
nearly one third of them 371
nearly one third of this 115
nearly ran over an old 68
nearly run into by two 50
nearly six feet in her 48
nearly six feet in his 80
nearly six years at his 63
nearly six years he had 108
nearly six years he was 75
nearly six years in this 75
nearly six years of age 462
nearly six years of his 135
nearly six years of war 428
nearly ten years he had 333
nearly ten years he has 98
nearly ten years he was 242
nearly ten years in his 40
nearly ten years in this 48
nearly ten years it was 104
nearly ten years of age 285
nearly ten years of her 79
nearly ten years of his 225
nearly ten years of this 51
nearly ten years of war 114
nearly ten years to get 98
nearly ten years to his 40
nearly ten years to pay 46
nearly than those of any 93
nearly too dark to see 87
nearly too much to bear 193
nearly two days the dead 88
nearly two days to get 140
nearly two years at this 53
nearly two years he and 82
nearly two years he had 675
nearly two years he has 109
nearly two years he was 546
nearly two years in all 66
nearly two years in his 106
nearly two years in its 54
nearly two years in new 268
nearly two years in that 112
nearly two years in this 248
nearly two years it had 50
nearly two years it has 47
nearly two years it was 113
nearly two years no one 40
nearly two years of age 322
nearly two years of being 84
nearly two years of her 48
nearly two years of his 319
nearly two years of its 43
nearly two years of our 65
nearly two years of that 46
nearly two years of this 158
nearly two years of war 917
nearly two years on his 46
nearly two years on this 63
nearly two years the war 67
nearly two years to bring 83
nearly two years to get 318
nearly two years to run 72
nearly two years we had 66
nearly with what is now 74
needs and come up with 298
needs and fears of both 74
needs and ideas of all 43
needs and means at that 70
needs and those of all 57
needs and those of her 1870
needs and those of his 2179
needs and those of its 640
needs and those of one 171
needs and those of our 537
needs and ways of doing 134
needs and what he can 246
needs and what he does 119
needs and what it can 304
needs and what it does 133
needs and what it has 49
needs and what we can 55
needs are just as real 135
needs are part of our 54
needs are seen as being 129
needs but half an eye 233
needs can also be met 357
needs can best be met 3550
needs can only be met 2174
needs each week to get 302
needs for cash to pay 122
needs for those of her 94
needs may also be met 88
needs may best be met 413
needs not only of his 84
needs not only of its 117
needs not only to see 63
needs our help to get 43
needs that must be met 9910
needs that will be met 298
needs them most of all 94
needs with those of her 188
needs with those of his 114
needs with those of our 42
negro and wife to buy 71
negro boy whom he had 41
negro had nothing on his 56
negro was sent to our 64
negro was sold to one 46
nerve and cell in her 57
nerve and some of its 59
nerve and what it does 42
nerve has been so far 88
nests and eggs of all 54
nests and eggs of this 146
nests and there is not 46
nests are made of mud 95
nests are made so near 70
nests with eggs in them 124
netting with beds in them 46
never all good or all 64
never any good at all 162
never any good at lying 42
never any good at math 149
never any good at that 211
never any good at this 57
never any hand in our 83
never any harm in ole 63
never any lack of men 127
never any lack of them 182
never any more at all 47
never any more the dead 51
never any more to see 135
never any need to ask 43
never any need to use 103
never any part of his 87
never any snow or ice 54
never any time to get 40
never any troy at all 45
never are able to get 52
never being able to bring 456
never being able to get 1178
never being able to hear 50
never being able to let 66
never being able to lie 41
never being able to pay 49
never being able to put 111
never being able to run 67
never being able to say 320
never being able to see 535
never being able to set 44
never being able to sit 55
never being able to use 107
never being used of him 85
never bow down to any 40
never but once in all 73
never but once in his 233
never but when we are 78
never can come up with 71
never can find or see 43
never can give us any 53
never can have an end 271
never can hope to see 191
never can jail us all 58
never can keep up with 108
never can know in his 68
never can know in our 47
never can know in this 43
never can know the end 63
never can live in his 55
never can make it out 41
never can make up his 119
never can make up one 79
never can meet in this 163
never can seem to get 91
never can tell if you 41
never can tell in this 120
never can there be any 52
never can think of any 83
never can think of her 105
never can think of that 79
never can think of them 52
never can vest at all 140
never can vest in his 79
never can when we bear 388
never can wish to see 65
never did come to any 58
never did come to see 98
never did come up with 437
never did during the day 48
never did give me any 136
never did give up his 109
never did good to any 78
never did harm to any 400
never did harm to man 600
never did have no use 67
never did hurt to any 48
never did learn the art 40
never did learn to read 329
never did learn to use 51
never did like the idea 431
never did like the man 114
never did like the way 125
never did like to get 46
never did like to hear 97
never did like to see 111
never did make it out 57
never did make me sad 138
never did make up his 81
never did meet up with 49
never did much of that 154
never did nothing to him 43
never did nothing to you 94
never did seem to get 181
never did show up for 72
never did speak to her 51
never did speak to him 50
never did talk to her 45
never did talk to him 116
never did tell me her 45
never did tell me his 52
never did tell me how 593
never did tell me that 242
never did tell me who 191
never did tell me why 455
never did tell us how 78
never did think he was 157
never did think it was 213
never did think it with 101
never did think of her 50
never did think of that 60
never did want to get 43
never did want to see 42
never did what he was 109
never did what it was 44
never did when he was 233
never did when it was 45
never did wrong in her 50
never did wrong in his 99
never did wrong to any 44
never did wrong to him 56
never die till he had 51
never does harm to any 57
never does what he does 77
never dug down to and 228
never easy till he had 66
never easy till we are 64
never far away in any 48
never far away in his 73
never far away in this 105
never far from the idea 40
never far from the poet 66
never far from the sun 213
never far from the top 212
never get ahead in this 58
never get along at all 88
never get along in this 67
never get away at all 84
never get back at all 53
never get back to earth 87
never get back to her 81
never get back to him 67
never get back to his 195
never get back to its 77
never get back to new 46
never get back to our 87
never get back to that 175
never get back to them 86
never get back to this 53
never get back to you 110
never get clear of them 46
never get done at all 137
never get even as far 40
never get here at all 73
never get hold of any 60
never get hold of her 87
never get hold of him 268
never get hold of that 151
never get hold of them 130
never get hold of you 104
never get home at all 142
never get home at this 152
never get into the air 75
never get into the car 46
never get into the way 147
never get nothing by being 61
never get over it all 41
never get over it and 176
never get over my fear 42
never get over the awe 51
never get over the death 168
never get over the fear 81
never get over the idea 229
never get over the way 141
never get rich if you 43
never get rich in this 52
never get said at all 57
never get there at all 989
never get there at this 250
never get there if this 102
never get there if you 154
never get time to read 112
never get used to all 102
never get used to any 48
never get used to being 366
never get used to death 59
never get used to her 208
never get used to him 92
never get used to his 191
never get used to how 129
never get used to men 46
never get used to not 69
never get used to that 1771
never get used to them 546
never get used to this 1125
never get used to was 79
never get used to you 110
never get well as long 113
never get well if you 204
never get well in this 43
never goes back on her 93
never goes back on his 521
never goes back on its 43
never goes back to being 64
never goes back to its 524
never goes there to pay 59
never going back to her 62
never going back to him 158
never going back to his 68
never going back to new 59
never going back to that 1323
never going back to them 42
never going over to see 67
never got along at all 50
never got back at all 58
never got back to her 121
never got back to him 203
never got back to his 136
never got back to its 53
never got back to that 69
never got back to them 70
never got back to you 68
never got down to any 46
never got even as far 55
never got free of him 56
never got hold of her 62
never got hold of him 106
never got home at all 229
never got into the air 75
never got into the way 67
never got lost in his 40
never got over it and 267
never got over my fear 53
never got over the death 487
never got over the fear 113
never got over the idea 173
never got over the war 113
never got over the way 74
never got there at all 652
never got time to say 116
never got used to being 280
never got used to her 189
never got used to him 124
never got used to his 152
never got used to how 44
never got used to that 291
never got used to them 500
never got used to this 212
never got used to was 125
never had been an act 217
never had been at all 52
never had been at any 51
never had been in all 42
never had been in any 232
never had been in being 207
never had been in her 53
never had been in his 173
never had been in that 73
never had been in this 80
never had been in war 48
never had been of any 67
never had been so bad 42
never had been so far 79
never had been so near 58
never had come to him 67
never had done in all 367
never had done to any 61
never had eyes to see 45
never had faith in any 53
never had heard in any 249
never had heard of any 269
never had heard of each 81
never had heard of god 86
never had heard of her 99
never had heard of him 198
never had heard of his 90
never had heard of them 96
never had heard of this 128
never had heard of you 49
never had kids of his 43
never had more of that 97
never had more to say 57
never had much of any 41
never had much of one 53
never had much of that 172
never had much of this 47
never had much to fear 62
never had much to say 3587
never had need of one 43
never had need of them 58
never had nothing to say 58
never had nowt to say 50
never had seen or had 51
never had seen the man 88
never had seen the old 58
never had such an easy 126
never had such an idea 590
never had such an one 51
never had time in his 40
never had time to ask 188
never had time to die 57
never had time to dry 58
never had time to get 1030
never had time to heal 45
never had time to let 41
never had time to pay 47
never had time to put 292
never had time to read 1219
never had time to say 120
never had time to see 435
never had time to sit 339
never had time to try 64
never had time to use 161
never had upon me yet 66
never had vice in his 63
never had when he was 173
never had when it was 48
never has been an age 220
never has been an easy 72
never has been an era 49
never has been at any 133
never has been in all 109
never has been in any 380
never has been in our 110
never has been in this 275
never has been of any 60
never has been or can 229
never has been the law 181
never has much to say 367
never has time to get 85
never has time to read 105
never has time to see 60
never has time to sit 77
never hear evil of them 56
never hear from me any 99
never hear from or see 50
never hear more of her 118
never hear more of him 64
never hear more of them 101
never hear what we did 44
never his hearing of them 44
never hit upon the idea 85
never hung heavy on his 147
never lay down at all 47
never lay down the law 50
never lay eyes on each 63
never lay eyes on her 293
never lay eyes on him 364
never lay eyes on that 48
never lay eyes on them 103
never lay eyes on you 240
never lay heavy on them 53
never lay salt on his 56
never let there be any 62
never lie down in bed 90
never man heard of that 53
never man threw up his 70
never met most of them 102
never met some of them 41
never one half of them 52
never one such as this 47
never one work of art 73
never pay were we not 49
never put more on you 58
never ran away at all 90
never run foul of each 42
never sat down at all 77
never sat down in her 60
never sat down in his 62
never sat down to his 141
never saw cart or man 45
never saw many of them 59
never saw more of her 53
never saw more of him 132
never saw more of them 119
never saw most of them 92
never saw much of each 119
never saw much of her 227
never saw much of him 645
never saw much of his 100
never saw much of that 97
never saw much of them 144
never saw such an air 79
never saw such an eye 246
never saw such an odd 86
never saw such an old 226
never saw such an one 234
never saw such in all 50
never saw till he was 46
never saw till it was 56
never saw what he did 47
never saw what he had 68
never saw what he was 62
never saw what it was 167
never say nothing to you 43
never say what he had 47
never say what is not 41
never say what is one 126
never say what it was 88
never say what we mean 67
never see aunt em and 87
never see from the earth 111
never see half of them 49
never see many of them 58
never see more of him 153
never see most of them 186
never see much of him 70
never see some of them 93
never see such an old 82
never see such an out 154
never see what he was 40
never see what is going 83
never see what it was 66
never set down in any 47
never set eyes in his 80
never set eyes on and 77
never set eyes on any 527
never set eyes on each 656
never set eyes on her 3123
never set eyes on him 5967
never set eyes on his 510
never set eyes on its 51
never set eyes on one 897
never set eyes on that 1146
never set eyes on them 980
never set eyes on this 499
never set eyes on you 1775
never set foot in any 504
never set foot in asia 87
never set foot in her 625
never set foot in his 1121
never set foot in its 46
never set foot in new 270
never set foot in one 340
never set foot in our 351
never set foot in san 56
never set foot in that 1516
never set foot in them 176
never set foot in this 1977
never set foot on any 242
never set foot on dry 68
never set foot on earth 84
never set foot on her 181
never set foot on his 147
never set foot on its 184
never set foot on new 41
never set foot on one 209
never set foot on our 224
never set foot on that 231
never set foot on them 51
never set foot on this 417
never set forth in its 45
never set forth the earth 1525
never sit down to meat 49
never sit down to read 70
never sit more in that 54
never too busy in his 50
never too busy or too 452
never too busy to get 92
never too busy to hear 193
never too busy to read 84
never too busy to say 62
never too busy to see 578
never too busy to sit 68
never too cold or too 158
never too early or too 792
never too early to ask 41
never too early to get 288
never too early to read 50
never too early to set 57
never too early to try 76
never too fast or too 52
never too high to buy 51
never too late as long 59
never too late if you 72
never too late or too 351
never too late to act 91
never too late to add 69
never too late to ask 197
never too late to bring 105
never too late to die 40
never too late to get 1036
never too late to heal 83
never too late to let 65
never too late to pay 46
never too late to put 127
never too late to reap 50
never too late to say 299
never too late to see 109
never too late to set 132
never too late to try 673
never too late to use 76
never too many of them 80
never too much or too 196
never too poor to buy 48
never too soon or too 133
never too soon to get 124
never too young or old 128
never too young or too 419
never too young to die 126
never use some of them 40
never was able to ask 44
never was able to bring 226
never was able to fly 65
never was able to get 1611
never was able to pay 131
never was able to put 230
never was able to read 190
never was able to say 185
never was able to see 408
never was able to use 159
never was able to win 103
never was angry at any 51
never was done by any 53
never was done in any 43
never was fond of any 113
never was fond of that 81
never was good at that 45
never was half so long 54
never was half so mad 80
never was heard of any 45
never was heard of that 42
never was heard or read 57
never was less so than 109
never was like in any 44
never was made in any 49
never was more at ease 123
never was more so than 98
never was much of one 53
never was piping so gay 197
never was piping so sad 211
never was seen by any 46
never was seen in any 113
never was seen in this 63
never was seen on earth 45
never was sent to any 126
never was such an act 66
never was such an age 97
never was such an idea 57
never was such an ill 50
never was such an old 114
never was there an age 267
never was there at all 157
never was used by any 45
never was used to any 48
never was what it was 57
never was when he was 66
never with what we are 96
never yet been in any 153
never yet been in each 43
never yet been in his 54
never yet been in our 49
never yet been my lot 126
never yet been on earth 67
never yet been so far 40
never yet been to any 59
never yet been to hear 46
never yet been to see 54
never yet come to any 50
never yet done an act 73
never yet done to any 47
never yet fell in with 45
never yet felt the real 40
never yet felt the sting 47
never yet find in any 98
never yet gave to any 43
never yet gone so far 145
never yet heard of any 1438
never yet heard of but 100
never yet heard of his 43
never yet heard of one 291
never yet heard of them 50
never yet heard of this 42
never yet heard on earth 82
never yet heard or read 126
never yet knew the dog 109
never yet knew the man 79
never yet paid my way 61
never yet said of any 61
never yet said to any 44
never yet seen in any 375
never yet seen in our 44
never yet seen the day 65
never yet seen the man 192
never yet told me how 45
never yet told me that 60
never yet told to any 52
never yet went so far 50
newly lit upon the earth 50
niece with whom he was 40
night all over the earth 107
night all three of them 63
night and also by day 77
night and back to day 371
night and burn us all 41
night and came up with 133
night and cold by day 50
night and come to him 47
night and come up with 122
night and during the day 6522
night and during the long 43
night and even by day 88
night and fears the day 127
night and feed by day 58
night and foul by day 63
night and gone to bed 328
night and gone to her 118
night and half the day 855
night and have no fear 92
night and have to get 100
night and here we are 131
night and hide by day 576
night and hiding by day 1813
night and into the day 617
night and into the wee 124
night and keep an eye 166
night and knew the who 83
night and look at them 127
night and made my way 260
night and make up for 84
night and many of them 163
night and most of them 127
night and most of this 83
night and none of them 68
night and part of this 60
night and part of two 171
night and pray to god 65
night and rest by day 257
night and rise by day 84
night and said he had 636
night and said he saw 43
night and said he was 315
night and said it was 140
night and said to her 77
night and said to him 1120
night and said to his 164
night and seek the day 44
night and some by day 372
night and some of them 192
night and take it out 40
night and talk to her 161
night and talk to him 160
night and talk to them 60
night and tell me how 101
night and tell me that 89
night and there he was 106
night and there is not 96
night and think of all 67
night and think of and 76
night and think of him 99
night and think of you 59
night and told me all 83
night and told me his 43
night and told me how 147
night and told me not 118
night and told me she 170
night and told me that 1728
night and told me they 42
night and told me you 94
night and told us that 319
night and took me out 47
night and took my son 225
night and took up his 45
night and trying to get 69
night and wait to see 68
night and wake up with 437
night and waking up with 71
night and went on for 42
night and went to bed 3569
night and went to her 824
night and went to his 1214
night and went to our 214
night and went to see 78
night and what do you 52
night and what he had 78
night and what he was 47
night and when he did 73
night and when he got 67
night and when he had 103
night and when he saw 46
night and when he was 107
night and when it was 227
night and when the sun 350
night and when we got 187
night and woke up with 164
night and work by day 126
night but also by day 69
night but during the day 323
night but half as long 54
night doth shew to him 45
night doth show to him 44
night for days on end 135
night for ever so long 239
night for five or six 107
night for half the year 92
night for just the two 43
night for what he had 102
night for what it was 69
night for years on end 125
night got into my head 82
night got into my new 44
night had been so long 44
night had come he was 85
night had come on and 88
night had come to them 194
night had meant to her 59
night had meant to him 60
night has been so long 156
night lay ahead of them 53
night nor dawn of day 45
night nor during the day 140
night nor rest by day 67
night not only do not 64
night pay duty to his 120
night she came in and 75
night she came to her 60
night she came to him 307
night she came to his 168
night she came to our 50
night she came to see 103
night she died in her 54
night she fell in with 49
night she gets up and 47
night she made up her 116
night she said to her 249
night she said to him 171
night she told me how 48
night she told me she 441
night she told me that 667
night she used to say 64
night she went to bed 2090
night she went to her 313
night she went to him 64
night she went to his 99
night she went to see 98
night she woke up and 216
night she woke up with 132
night than during the day 15458
night than ours in one 69
night that none of his 98
night that there is not 163
night that when he was 47
night then coming on was 95
night they came in and 70
night they came to him 78
night they came to his 47
night they came to our 53
night they came up with 53
night they clung to his 42
night they fell in with 76
night they told me that 65
night they took me out 112
night they went to bed 1342
night they went to see 179
night they were in bed 66
night this time of year 181
night was come we put 72
night was coming on and 734
night was coming on him 41
night was coming on they 86
night was dark by this 56
night was full of them 69
night was over he had 120
night was over he was 101
night was over it was 43
night was over we had 64
night was part of his 40
night was upon us and 47
night was wearing on and 44
night with eyes as big 57
night with five or six 82
night with nothing on but 48
night with some of his 362
night with some of our 66
night with some of them 41
night with tears in her 134
night with tears in his 74
night with three of them 50
night you came to see 190
night you come to buy 40
night you like to hear 51
night you said it was 167
night you tell me that 42
night you told me that 574
night you told me you 420
night you wake up and 41
night you went to bed 86
night you went to see 47
night you were in that 83
night you will be with 101
noble and good in his 49
noble and good in man 59
noble and good of all 72
noble and great as she 64
noble and great in man 133
noble and what is not 40
noble are some of his 48
noble men whom he had 61
noble with whom he had 58
nobly his what he did 58
nodding and bowing to each 98
nodding and gaping at one 104
nodding off during the day 70
noise and came to see 138
noise and fuss to each 53
noise and there is not 59
noise and went to see 62
noise may seem to him 57
noise she made as she 121
noise that went on and 44
noise they made as they 457
noise they make as they 308
noise was great in all 73
noise was heard as far 58
noise was heard in his 86
noise was made by two 50
noisy and full of fun 43
norms and ways of doing 127
noses and lips of all 45
notch cut into the top 104
noted are from the new 123
noted how hard it was 116
noted how many of them 71
noted how much he had 60
noted how much he was 51
noted that among the non 96
noted that during the day 54
noted that during the six 46
noted that during the ten 44
noted that during the two 194
noted that during the war 345
noted that during the year 442
noted that early in his 48
noted that even at that 101
noted that even at this 305
noted that even if all 113
noted that even if one 412
noted that even if they 95
noted that even if this 175
noted that even in his 121
noted that even in its 66
noted that even in that 44
noted that even in this 595
noted that even on this 47
noted that five or six 52
noted that four of them 52
noted that from the end 55
noted that from the mid 54
noted that half of all 110
noted that here we are 190
noted that just at this 49
noted that many if not 45
noted that many of her 302
noted that many of his 1560
noted that many of its 354
noted that many of our 628
noted that many of them 2098
noted that most if not 64
noted that most of her 138
noted that most of his 412
noted that most of its 107
noted that most of our 210
noted that most of them 964
noted that most of this 393
noted that much of her 45
noted that much of his 114
noted that much of its 40
noted that much of our 119
noted that much of this 761
noted that none of his 271
noted that none of our 145
noted that none of them 1354
noted that none of this 344
noted that nothing in this 272
noted that only in one 68
noted that only the two 40
noted that part of his 51
noted that part of this 164
noted that prior to his 63
noted that prior to this 166
noted that some of her 204
noted that some of his 719
noted that some of its 173
noted that some of our 239
noted that some of them 961
noted that some of this 283
noted that some or all 46
noted that there do not 46
noted that there is both 71
noted that there is but 111
noted that there is far 66
noted that there is not 1627
noted that there is now 399
noted that there is one 1827
noted that there is yet 62
noted that these do not 208
noted that three of his 80
noted that three of them 62
noted that were it not 73
noted that what he had 43
noted that what is being 142
noted that what is now 44
noted that what we are 138
noted that when he and 73
noted that when he did 44
noted that when he had 523
noted that when he was 555
noted that when it was 138
noted that when the two 270
noted that when we are 120
noted that when we say 139
noted that when we use 69
noted them down as they 41
noted them down in his 96
noted them pacing up and 42
noted this fact in his 177
noted this gain in his 54
notes and came up with 69
notes and come up with 56
notes and fill in any 59
notes and some of his 44
notes and those of his 144
notes are paid by and 52
notes are used in this 58
notes are used to pay 48
notes being such as all 118
notes for some of his 55
notes low over the top 41
notes that during the war 136
notes that even if one 49
notes that even in his 124
notes that even in this 50
notes that from the end 55
notes that from the mid 50
notes that half of all 88
notes that many of her 189
notes that many of his 492
notes that many of its 49
notes that many of our 45
notes that many of them 338
notes that most of her 113
notes that most of his 214
notes that most of them 304
notes that most of this 51
notes that much of this 292
notes that none of his 42
notes that none of them 43
notes that nothing on earth 40
notes that part of this 40
notes that some of her 143
notes that some of his 412
notes that some of its 43
notes that some of them 292
notes that some of this 41
notes that there is not 706
notes that there is now 212
notes that there is one 226
notes that when he and 88
notes that when he was 411
notes that when it was 54
notes this fact in his 117
notes too high or too 168
notes was safe at his 74
notes with those of his 42
notes you take as you 42
notion had come to her 50
notion had come to him 143
notion how good we are 50
notion than most of her 65
notion that came to him 58
notion that life is not 98
notion that life on earth 84
notion that many of our 44
notion that many of them 45
notion that most of our 71
notion that most of them 75
notion that much of our 70
notion that much of this 82
notion that some of his 46
notion that some of our 83
notion that some of them 100
notion that there is any 2060
notion that there is but 212
notion that there is not 523
notion that there is now 63
notion that there is one 2781
notion that there is real 66
notion that there is this 40
notion that there is too 83
notion that tina is not 49
notion that truth is not 68
notion that what he had 49
notion that what he has 40
notion that what he was 75
notion that what in its 44
notion that what is being 97
notion that what is not 83
notion that what the eye 59
notion that what we are 192
notion that what we see 124
notion that when we are 59
notion was only to tear 41
notion you have of hot 58
nouns are used in this 40
novel and sent it off 127
novel and some of its 48
novel can also be read 201
novel can fail to see 49
novel had when it was 49
novel has come of age 53
novel has much to say 42
novel has nothing to fear 68
novel how late it was 51
novel may also be read 44
novel not only in its 48
novel that nothing at all 78
novel that will be read 79
novel was ahead of its 58
novel with much of its 54
nudge each other as they 151
nudging each other as they 130
numbing him like the sting 45
nurse and said to her 85
nurse can help in this 50
nurse had come in and 95
nurse had gone to her 100
nurse had said it was 57
nurse had said to her 40
nurse had said to him 79
nurse had told me that 279
nurse her baby if she 93
nurse him back to his 52
nurse him when he was 212
nurse may have to deal 64
nurse may have to use 46
nurse may need to ask 58
nurse may need to use 152
nurse may wish to use 62
nurse that bears me yet 48
nurse was able to get 45
nurse was able to use 41
nurse was trying to get 67
nurse who came in and 41
nurse who told me that 202
nurse with whom he had 169
nurse with whom he has 42
nurse with whom he was 57
nursing and care of her 44
nursing her baby at her 40
nursing him when he was 147
nymph had need of all 60
nymph who used to sit 55
