gable looking westward 111
gases which comprise 63
gases which condense 103
gases which dissolve 116
gases which formerly 54
gases which includes 51
gases which interact 86
gases which normally 65
gases which otherwise 75
gases which produced 52
gases which remained 44
gases which surround 237
gases which traverse 72
gases whose critical 94
gases whose presence 75
gases whose pressure 44
gases whose specific 76
gases would condense 70
gases would continue 53
gases would indicate 64
gases would otherwise 59
gases would probably 143
gases would therefore 65
gated cation channels 2443
gates above mentioned 99
gates could scarcely 73
gates opening outwards 138
gates thereof consumed 40
gates which admitted 78
gates which afforded 42
gates which enclosed 48
gates which formerly 66
gates which regulate 62
gates which separate 347
gates would probably 57
gather about yourself 52
gather after midnight 42
gather ample evidence 41
gather anything definite 42
gather audit evidence 196
gather black tempests 74
gather every possible 183
gather every saturday 114
gather facts concerning 214
gather facts relevant 56
gather fleeing refugees 54
gather fresh evidence 194
gather fresh materials 86
gather fresh momentum 43
gather fresh recruits 65
gather fresh supplies 99
gather fruit wherever 69
gather heather blossoms 109
gather large supplies 44
gather legal evidence 47
gather nesting materials 76
gather plant materials 46
gather strong evidence 57
gaudy indian blankets 97
gaudy paper lanterns 84
gauge black polythene 130
gauge cubic contents 102
gauge field equations 238
gauge field lagrangian 45
gauge light railways 526
gauge local railways 64
gauge logging railroad 412
gauge model railroad 177
gauge readings recorded 83
gauge sheet aluminum 74
gauge shows pressure 146
gauge which consists 170
gauge would indicate 135
gauge would probably 54
gauge would register 67
gaunt trees stretching 40
gauze drain inserted 275
gauze packing inserted 86
gauze which prevents 42
gauzy white curtains 390
gazed about anxiously 49
gazed about curiously 57
gazed about silently 45
geese which frequent 56
genes after exposure 49
genes after infection 96
genes after treatment 48
genes could actually 42
genes could generate 53
genes could interact 41
genes could possibly 89
genes could therefore 63
genes either directly 74
genes makes possible 46
genes might actually 58
genes might interact 129
genes might regulate 41
genes often interact 40
genes under positive 76
genes under selection 144
genes under specific 44
genes which activate 45
genes which actually 60
genes which comprise 75
genes which condition 119
genes which controls 49
genes which directly 54
genes which interact 496
genes which normally 169
genes which otherwise 46
genes which probably 60
genes which produced 90
genes which produces 60
genes which regulate 614
genes which suppress 136
genes which transmit 78
genes which underlie 74
genes whose aberrant 48
genes whose activity 313
genes whose functions 668
genes whose locations 54
genes whose mutations 181
genes whose presence 171
genes whose products 5869
genes whose proteins 150
genes whose sequence 45
genes within families 42
genes within specific 55
genes would continue 67
genes would probably 165
genes would therefore 80
genial chill affected 40
genial warmth diffused 67
genii holding garlands 54
genre based approach 99
genre could possibly 92
genre makes possible 41
genre which attempts 51
genre which combined 106
genre which combines 112
genre which contains 114
genre which deserves 43
genre which included 98
genre which includes 396
genre which involves 85
genre which presents 125
genre which produced 91
genre which provides 175
genre which reflects 87
genre which requires 146
genus above mentioned 43
genus quite distinct 69
genus which consists 72
genus which contains 473
genus which embraces 113
genus which included 47
genus which includes 2365
genus which inhabits 73
genus which presents 67
genus which produces 64
genus whose essential 110
genus would probably 109
germs cause infection 73
germs cause sickness 194
germs causing pneumonia 42
germs could possibly 81
germs gaining entrance 58
germs which education 60
germs which multiply 108
germs which normally 41
germs which otherwise 41
germs which produced 41
germs would probably 44
getting above yourself 833
getting adult attention 99
getting adult education 42
getting ample supplies 76
getting anything concrete 95
getting anything definite 73
getting anything positive 49
getting anything resembling 48
getting anything straight 48
getting anything whatever 84
getting basic services 45
getting black students 45
getting blood pressure 73
getting board approval 70
getting breast implants 445
getting civil servants 43
getting close attention 74
getting close scrutiny 44
getting court approval 97
getting daily exercise 90
getting drunk romantic 52
getting drunk whenever 330
getting equal attention 55
getting equal treatment 330
getting error messages 300
getting every employee 43
getting every possible 367
getting extra attention 170
getting extra practice 65
getting extra supplies 50
getting facts straight 197
getting fewer calories 46
getting final approval 236
getting fresh evidence 69
getting fresh recruits 40
getting fresh supplies 326
getting fully involved 344
getting girls pregnant 190
getting goods produced 111
getting healthy exercise 51
getting large supplies 91
getting latin american 49
getting light brighter 46
getting loans approved 41
getting local officials 47
getting major attention 65
getting mixed messages 774
getting money anywhere 84
getting money directly 50
getting morning sickness 191
getting motion sickness 234
getting nearly finished 95
getting older children 76
getting opening sentence 52
getting others involved 831
getting people actively 50
getting people employed 51
getting people involved 4118
getting phone messages 50
getting plans approved 42
getting press attention 111
getting press coverage 340
getting prime minister 40
getting quick decisions 62
getting quick delivery 61
getting quick feedback 61
getting quite advanced 74
getting quite agitated 129
getting quite animated 40
getting quite attached 168
getting quite confused 194
getting quite dangerous 69
getting quite emotional 45
getting quite friendly 95
getting quite intimate 47
getting quite involved 105
getting quite restless 79
getting rather agitated 53
getting rather attached 58
getting rather confused 189
getting rather didactic 97
getting rather involved 111
getting rather personal 86
getting rather restless 100
getting rather slovenly 64
getting rather strained 44
getting rather tiresome 87
getting rather womanish 82
getting really agitated 82
getting really confused 183
getting really dangerous 82
getting really emotional 41
getting really involved 272
getting really paranoid 192
getting really stressed 59
getting repeat business 264
getting rough treatment 58
getting round problems 43
getting royal treatment 40
getting scant attention 47
getting search warrants 170
getting senior managers 54
getting sharp pictures 68
getting shock treatment 80
getting short tempered 47
getting small children 68
getting small salaries 49
getting social approval 51
getting social security 2920
getting social services 79
getting staff involved 52
getting stuck anywhere 46
getting taken seriously 78
getting under everyone 186
getting undue attention 58
getting users involved 91
getting value received 441
getting voter approval 66
getting which consists 67
getting which treatment 83
getting women admitted 49
getting women involved 168
getting women pregnant 112
getting worse everyday 230
getting worse recently 47
getting worse relative 56
getting worse treatment 75
ghost could possibly 64
ghost could scarcely 51
ghost dance movement 303
ghost still wandered 72
ghost story attached 59
ghost story concerning 45
ghost story tradition 94
ghost which develops 44
ghost which threatened 41
ghost whose presence 116
ghost would probably 61
ghost would suddenly 47
giants slaying monsters 40
giants which dominate 95
gifts above mentioned 87
gifts after december 148
gifts could possibly 56
gifts given directly 59
gifts which amounted 47
gifts which attended 51
gifts which children 40
gifts which followed 61
gifts which included 380
gifts which promised 48
gifts which rendered 59
gifts which resulted 58
gifts would continue 74
gifts would otherwise 42
gifts would probably 146
gilding which catherine 51
gingham dress finished 40
ginning after december 151
girls about eighteen 81
girls about fourteen 203
girls above fourteen 155
girls after initiation 50
girls after menarche 47
girls asked questions 157
girls began discussing 43
girls began whispering 54
girls below eighteen 56
girls below fourteen 52
girls could actually 79
girls could continue 121
girls could exercise 48
girls could identify 143
girls could possibly 218
girls could practice 69
girls could probably 51
girls could remember 149
girls could scarcely 233
girls cried bitterly 91
girls enter adulthood 48
girls every possible 41
girls every saturday 51
girls first discover 66
girls found husbands 59
girls getting decently 48
girls getting pregnant 482
girls hailing hallowed 46
girls headed straight 53
girls might actually 70
girls might consider 52
girls might continue 46
girls might possibly 84
girls never attended 61
girls never indulged 66
girls never mentioned 47
girls never received 40
girls never returned 64
girls often attended 63
girls often complain 61
girls often received 236
girls playing baseball 139
girls playing children 40
girls playing football 160
girls playing softball 98
girls reaching maturity 70
girls reaching menarche 134
girls really believed 44
girls seeking abortions 64
girls seeking admission 89
girls seeking husbands 77
girls sitting opposite 286
girls slept upstairs 113
girls still continue 53
girls still received 50
girls still remained 104
girls stood silently 112
girls under christian 48
girls under constant 40
girls under contract 161
girls under eighteen 6439
girls under fourteen 1501
girls under nineteen 100
girls under pressure 40
girls until eighteen 105
girls until recently 67
girls which included 70
girls whose attention 60
girls whose business 70
girls whose education 421
girls whose emotional 42
girls whose families 1174
girls whose husbands 235
girls whose instinct 49
girls whose interest 84
girls whose laughter 48
girls whose marriages 86
girls whose menarche 142
girls whose mischief 60
girls whose physical 122
girls whose pictures 114
girls whose potential 41
girls whose presence 103
girls whose problems 77
girls whose religious 42
girls whose services 40
girls whose simplest 46
girls within families 52
girls would actually 117
girls would approach 76
girls would assemble 85
girls would complain 91
girls would consider 219
girls would continue 326
girls would disappear 107
girls would hesitate 42
girls would identify 64
girls would normally 62
girls would otherwise 80
girls would practice 53
girls would probably 903
girls would remember 105
girls would suddenly 123
girls would surround 47
given about children 42
given about possible 127
given about specific 124
given about treatment 57
given above accounts 72
given above actually 122
given above comprise 40
given above concerning 1169
given above concerns 117
given above conforms 40
given above consists 92
given above contains 417
given above describe 220
given above excludes 221
given above explains 117
given above included 163
given above includes 652
given above indicate 4376
given above involved 108
given above involves 185
given above neglects 92
given above obviously 114
given above occurred 55
given above pertains 58
given above predicts 57
given above presents 246
given above probably 196
given above produces 109
given above provided 63
given above provides 512
given above reflects 169
given above relative 88
given above requires 403
given above respecting 213
given above suffices 54
given above suggests 976
given above supports 51
given above supposes 52
given above therefore 131
given action potential 175
given action sequence 131
given action situation 59
given added attention 193
given added authority 272
given added credence 444
given added currency 101
given added dimension 152
given added emphasis 1431
given added interest 447
given added momentum 495
given added piquancy 287
given added precision 44
given added prestige 120
given added richness 44
given added salience 54
given added security 45
given added stimulus 228
given added validity 72
given added vitality 82
given adult education 86
given adult suffrage 45
given after adequate 89
given after admission 68
given after atropine 46
given after breakfast 260
given after complete 227
given after completing 95
given after consulting 123
given after december 59
given after delivery 393
given after discussing 43
given after exposure 669
given after induction 181
given after infection 117
given after initiation 48
given after judgment 62
given after midnight 94
given after operation 219
given after ovulation 70
given after personal 53
given after physical 51
given after prolonged 130
given after recovery 97
given after students 63
given after surgical 119
given after symptoms 119
given after treatment 169
given alone produced 61
given alpha particle 48
given ample attention 468
given ample authority 211
given ample coverage 272
given ample evidence 3295
given ample examples 45
given ample latitude 404
given ample moisture 119
given ample practice 145
given ample security 120
given ample supplies 95
given ample treatment 157
given anode potential 332
given anything resembling 40
given anything whatever 64
given apply directly 48
given armed conflict 61
given asset category 50
given audit situation 67
given basic education 165
given basic literacy 59
given basic military 172
given basis functions 67
given below attempts 108
given below category 50
given below compares 55
given below concerning 272
given below concerns 67
given below consists 64
given below contains 470
given below describe 154
given below describing 42
given below explains 118
given below followed 343
given below includes 467
given below indicate 1078
given below indicating 99
given below involves 43
given below outlines 40
given below pertains 50
given below presents 458
given below probably 43
given below provided 53
given below provides 285
given below reflects 74
given below requires 96
given below suggests 188
given below therefore 90
given below verbatim 105
given biopsy specimen 116
given black children 56
given blade velocity 60
given blood pressure 897
given blood products 125
given blood specimen 56
given bogus feedback 118
given boost pressure 54
given brief accounts 189
given brief attention 324
given brief coverage 67
given brief glimpses 102
given brief outlines 42
given brief sketches 143
given brief treatment 258
given broad attention 40
given broad authority 1741
given broad autonomy 92
given broad coverage 200
given broad currency 55
given broad exposure 57
given broad latitude 1017
given broad mandates 48
given broad spectrum 93
given calling attention 57
given cards containing 93
given cases consents 90
given cause produces 130
given change occurred 41
given changing economic 57
given chief attention 231
given chief emphasis 85
given civil authority 72
given civil equality 53
given civil servants 93
given class contains 63
given class interval 1560
given class positions 48
given class relations 70
given class situation 88
given close attention 10070
given close personal 82
given close scrutiny 898
given coating thickness 153
given color sensation 108
given color stimulus 131
given comic treatment 72
given cooling capacity 76
given could possibly 45
given court approval 64
given crack extension 44
given crime category 59
given cross sectional 181
given cubic capacity 77
given cutting condition 51
given daily attention 101
given daily exercise 224
given daily feedback 46
given daily practice 142
given daily thereafter 46
given daily treatment 45
given diets containing 1177
given drawing materials 58
given driving pressure 345
given easily digested 79
given eight examples 47
given either directly 1968
given either estrogen 48
given either negative 56
given either positive 127
given either specially 73
given either standard 56
given either verbally 335
given empty promises 44
given engine capacity 49
given equal attention 2455
given equal authority 277
given equal coverage 138
given equal credence 156
given equal economic 109
given equal education 187
given equal emphasis 1863
given equal exposure 197
given equal financial 62
given equal property 47
given equal suffrage 74
given equal treatment 13170
given equal validity 126
given error criterion 191
given error threshold 59
given ethnic category 183
given ethnic identity 175
given ethnic minority 139
given event actually 80
given event happened 91
given event occurred 305
given event sequence 86
given every american 51
given every attention 812
given every believer 315
given every christian 194
given every courtesy 591
given every evidence 683
given every facility 3843
given every incident 54
given every latitude 107
given every negotiating 68
given every possible 5615
given every prospect 43
given every saturday 395
given every security 44
given every semester 51
given extra attention 874
given extra benefits 42
given extra blankets 74
given extra credence 60
given extra emphasis 427
given extra exposure 72
given extra financial 57
given extra homework 70
given extra interest 50
given extra momentum 60
given extra payments 54
given extra practice 130
given extra scrutiny 55
given extra supplies 41
given extra vitamins 45
given facts concerning 117
given false accounts 112
given false evidence 2503
given false feedback 457
given false identity 96
given false judgment 52
given false negative 49
given false positive 94
given false promises 154
given fault coverage 56
given feeds containing 50
given field contains 49
given field direction 96
given field equations 45
given field increases 41
given field situation 123
given filling pressure 554
given final approval 2180
given final authority 714
given final clearance 61
given final condition 59
given final judgment 97
given final pressure 121
given final treatment 45
given first attention 722
given first communion 46
given first emphasis 76
given first followed 600
given fixed compound 48
given fixed direction 69
given fixed distance 152
given fixed interval 116
given fixed positions 45
given fixed quantity 130
given fixed salaries 146
given fixed straight 143
given fluid particle 549
given fluid pressure 102
given fluid velocity 69
given focal attention 60
given focal distance 74
given foods containing 73
given force constant 68
given force contains 45
given force produces 227
given fresh activity 48
given fresh attention 85
given fresh currency 238
given fresh emphasis 253
given fresh evidence 176
given fresh insights 56
given fresh interest 158
given fresh momentum 103
given fresh stimulus 161
given fresh treatment 68
given fresh vitality 99
given fully adequate 80
given fully informed 258
given gamma globulin 786
given george washington 107
given glowing accounts 207
given grain boundary 160
given graph contains 68
given group activity 52
given group identity 97
given group increases 41
given group normally 54
given group situation 165
given growing attention 99
given growing evidence 46
given growth condition 115
given growth hormones 217
given growth velocity 50
given guest lectures 343
given harsh treatment 141
given hearty approval 72
given housing vouchers 46
given human activity 467
given human capacity 166
given human condition 384
given human organism 142
given human potential 137
given human relations 66
given human resource 66
given human situation 839
given human subjects 50
given image contains 41
given image processing 97
given image sequence 92
given imaging modality 41
given inlet condition 64
given inlet pressure 329
given inlet velocity 48
given input condition 121
given input instance 55
given input patterns 92
given input pressure 41
given input produces 88
given input sentence 237
given input sequence 788
given input situation 57
given input stimulus 120
given input variables 126
given input voltages 46
given input waveform 231
given joint authority 77
given khaki uniforms 47
given large attention 92
given large authority 102
given large bounties 47
given large donations 133
given large emphasis 55
given large extracts 250
given large financial 69
given large increases 56
given large presents 82
given large salaries 44
given large supplies 57
given laser wavelength 288
given later concerning 50
given latin american 1022
given layer thickness 315
given learning activity 256
given learning algorithm 268
given learning sequence 42
given learning situation 964
given legal approval 73
given legal authority 1905
given legal efficacy 53
given legal equality 188
given legal immunity 71
given legal materials 100
given legal sanctions 43
given legal security 74
given legal situation 159
given legal validity 291
given lengthy treatment 102
given level contains 40
given level generate 40
given level increases 113
given level requires 66
given light condition 60
given light exercise 44
given light stimulus 73
given light treatment 67
given linear dimension 277
given linear distance 133
given linear equations 57
given linear operator 77
given linear velocity 162
given lines inclined 98
given loading condition 696
given loading situation 62
given local anesthesia 267
given local authority 269
given local autonomy 269
given local condition 45
given local currency 66
given local industry 45
given local officials 105
given local situation 305
given local treatment 107
given logic functions 63
given longer treatment 45
given louis philippe 124
given lower positions 48
given lower salaries 76
given major attention 1391
given major coverage 78
given major emphasis 1252
given major treatment 102
given merit increases 149
given metal thickness 95
given meter movement 61
given might indicate 48
given minor attention 121
given minor emphasis 51
given minor positions 120
given mixed messages 265
given mixed strategy 82
given money directly 115
given moral attitude 45
given moral authority 178
given moral guidance 109
given moral judgment 109
given moral situation 241
given moral standard 189
given moral tradition 56
given motor activity 49
given motor response 74
given names borrowed 44
given names consisting 64
given names describing 42
given names followed 64
given names indicating 159
given names reflecting 86
given names suggesting 54
given nation develops 54
given nearly complete 157
given nearly verbatim 82
given negro children 88
given nerve terminal 130
given noise exposure 100
given nursing diagnosis 66
given nursing situation 69
given oblong rectangle 61
given older children 67
given order quantity 126
given organ recitals 73
given others security 64
given ought therefore 45
given oxide thickness 287
given papal approval 172
given passing attention 146
given period compared 130
given period consists 59
given period includes 40
given period increases 192
given period involves 45
given period produces 52
given period provides 61
given period reflects 62
given period relative 116
given period requires 48
given phase velocity 118
given pills containing 81
given place entirely 139
given plain evidence 123
given plane containing 82
given plane parallel 223
given plant capacity 240
given plant produces 51
given plate potential 149
given plate thickness 394
given pleasing evidence 66
given poetic tradition 44
given poetic treatment 66
given point consists 173
given point decreases 68
given point increases 231
given point parallel 5138
given point produces 47
given point receives 44
given point relative 111
given point requires 92
given polar distance 63
given power adequate 51
given power capacity 57
given power relations 393
given power situation 78
given power spectral 114
given power spectrum 148
given power transfer 79
given press coverage 92
given price category 47
given price increases 263
given price movement 59
given price reduction 132
given price relations 47
given price schedule 68
given price situation 157
given prime attention 301
given prime emphasis 85
given prime minister 167
given proof positive 235
given pulse sequence 145
given queen elizabeth 55
given query sequence 190
given quick approval 43
given quite definite 46
given quite detailed 130
given quite explicit 51
given quite recently 134
given quite specific 106
given racial category 61
given radial direction 41
given radial distance 505
given radial velocity 91
given rapid economic 40
given rapid promotion 91
given rated capacity 73
given rather complete 80
given rather detailed 104
given rather grudgingly 59
given rather specific 53
given region combined 42
given region contains 58
given region increases 144
given region probably 40
given region requires 54
given right ascension 265
given right circular 63
given right direction 41
given roman numerals 517
given rough treatment 336
given rousing reception 40
given routing protocol 61
given royal approval 186
given royal authority 175
given royal charters 93
given royal treatment 581
given sales forecast 95
given sales situation 100
given scant attention 5979
given scant courtesy 50
given scant coverage 152
given scant treatment 175
given score interval 108
given search algorithm 57
given search argument 60
given search direction 83
given search strategy 92
given selling situation 68
given senior positions 160
given sense modality 457
given serum contains 65
given setting requires 52
given seven convincing 61
given seven trumpets 1383
given sharp emphasis 53
given sheet thickness 114
given shock treatment 474
given shock velocity 44
given short accounts 72
given short distance 46
given short interval 449
given short sketches 58
given sized cylinder 60
given skill category 93
given slice thickness 110
given sliding velocity 61
given small attention 141
given small business 78
given small children 44
given small distance 109
given small frequent 46
given small interval 320
given small monetary 58
given small positive 116
given small presents 200
given small quantity 329
given small stipends 45
given social activity 130
given social altitude 64
given social approval 469
given social category 1096
given social condition 758
given social contexts 472
given social contract 41
given social equality 81
given social formation 2965
given social functions 88
given social identity 542
given social interest 54
given social movement 355
given social organism 315
given social policies 45
given social positions 268
given social practice 408
given social problems 179
given social realities 97
given social relations 1146
given social security 548
given social services 42
given social situation 5557
given social standard 50
given social totality 127
given solid contents 42
given solid evidence 69
given sound guidance 46
given sound pressure 542
given sound sequence 55
given sound stimulus 50
given space containing 41
given space contains 78
given space includes 48
given space increases 117
given space velocity 77
given speaking situation 99
given speed increases 78
given speed requires 53
given state approval 60
given state economic 74
given state financial 62
given state funerals 62
given state officials 57
given state relative 55
given state requires 47
given state sequence 58
given stream velocity 46
given strong attention 66
given strong credence 44
given strong direction 80
given strong emphasis 661
given strong evidence 945
given strong financial 110
given strong messages 48
given strong positive 44
given strong symptoms 128
given sugar molecule 41
given sworn evidence 64
given tacit approval 952
given teaching positions 105
given teaching situation 412
given teaching strategy 57
given testing situation 212
given tests designed 151
given token attention 69
given topic sentence 47
given total authority 190
given total autonomy 104
given total capacity 98
given total exemption 42
given total exposure 52
given total immunity 71
given total lymphoid 109
given total momentum 53
given total pressure 536
given total quantity 334
given total situation 66
given total thickness 135
given trade practice 67
given trait dimension 47
given treaty provision 83
given twice annually 64
given under anesthesia 184
given under appendix 176
given under articles 114
given under auspices 101
given under authority 97
given under condition 87
given under constant 62
given under contract 124
given under deception 96
given under direction 104
given under exercise 419
given under hypnosis 1028
given under materials 78
given under ordinary 194
given under positive 87
given under pressure 1754
given under schedule 268
given under separate 370
given under somewhat 55
given under specific 196
given under standard 635
given under suitable 78
given under treatment 42
given undue attention 574
given undue authority 75
given undue credence 72
given undue emphasis 1467
given until adequate 65
given until clinical 55
given until complete 88
given until cultures 44
given until december 492
given until delivery 61
given until february 297
given until midnight 143
given until november 360
given until recently 573
given until recovery 64
given until symptoms 162
given until tomorrow 47
given urban situation 43
given vague promises 96
given value judgment 211
given value received 88
given vapor pressure 911
given varying accounts 72
given varying emphases 40
given varying emphasis 98
given viewing direction 124
given viewing distance 325
given virus infection 43
given vivid accounts 109
given vivid pictures 154
given waste disposal 47
given water activity 87
given water containing 247
given water molecule 807
given water potential 260
given water pressure 189
given water resource 119
given water velocity 70
given weather condition 75
given weather situation 66
given where possible 1429
given where relevant 266
given where required 182
given which consists 96
given which contains 276
given which describe 160
given which directly 43
given which explains 91
given which included 196
given which includes 436
given which indicate 421
given which involved 52
given which involves 253
given which presents 48
given which prevents 79
given which produced 61
given which produces 66
given which provides 163
given which rendered 45
given which required 55
given which requires 146
given which resulted 95
given which suggests 109
given which supports 54
given while describing 45
given while discussing 114
given white children 47
given white garments 64
given wider attention 89
given wider authority 129
given wider coverage 103
given wider currency 1049
given wider exposure 58
given wider functions 52
given wider latitude 303
given within brackets 1400
given within eighteen 86
given within fourteen 566
given within inverted 113
given within quotation 239
given women equality 79
given working condition 64
given working distance 88
given working pressure 144
given working situation 57
given working stresses 98
given world economic 56
given world heritage 75
given world interest 767
given world situation 110
given worse treatment 41
given would indicate 466
given would normally 51
given would probably 330
given would therefore 63
given writing materials 167
given writing situation 115
given yield increases 123
given zenith distance 133
gives about eighteen 48
gives added authority 132
gives added credence 233
gives added dimension 217
gives added emphasis 963
gives added evidence 172
gives added interest 598
gives added leverage 41
gives added momentum 51
gives added piquancy 50
gives added prestige 85
gives added rigidity 48
gives added security 209
gives added validity 44
gives ample attention 209
gives ample authority 70
gives ample clearance 59
gives ample coverage 109
gives ample evidence 6596
gives ample examples 129
gives ample latitude 48
gives ample security 113
gives amusing accounts 46
gives amusing examples 52
gives basic guidance 42
gives brief accounts 414
gives brief attention 163
gives brief comments 62
gives brief examples 76
gives brief extracts 53
gives brief glimpses 56
gives brief sketches 260
gives brief synopses 52
gives broad authority 123
gives broad coverage 140
gives broad direction 45
gives broad guidance 58
gives broad latitude 54
gives broad outlines 41
gives broad symptoms 60
gives chief attention 101
gives chief emphasis 47
gives civil servants 111
gives close attention 1318
gives clues concerning 47
gives daily evidence 46
gives eight examples 98
gives eight possible 101
gives equal attention 915
gives equal authority 65
gives equal credence 86
gives equal emphasis 1032
gives equal evidence 46
gives equal treatment 278
gives error messages 103
gives every american 520
gives every believer 201
gives every christian 195
gives every customer 52
gives every employee 291
gives every evidence 2618
gives every facility 371
gives every possible 620
gives every prospect 140
gives every syllable 48
gives exact solutions 131
gives extra attention 103
gives extra emphasis 124
gives extra leverage 59
gives extra practice 58
gives extra security 44
gives facts concerning 55
gives false evidence 2292
gives false negative 158
gives false positive 289
gives false security 52
gives fewer problems 54
gives final approval 2359
gives final authority 115
gives final decisions 49
gives final emphasis 41
gives final judgment 140
gives first attention 82
gives first evidence 57
gives fresh animation 73
gives fresh emphasis 57
gives fresh evidence 137
gives fresh insights 70
gives fresh interest 61
gives glowing accounts 102
gives gross domestic 49
gives guest lectures 49
gives healthy children 51
gives human activity 46
gives human interest 48
gives large crystals 64
gives large extracts 156
gives lasting immunity 84
gives latin american 107
gives legal authority 235
gives legal validity 134
gives lengthy accounts 66
gives lengthy extracts 56
gives local managers 79
gives local officials 143
gives major attention 474
gives major emphasis 308
gives mixed messages 207
gives money directly 94
gives moral authority 90
gives moral guidance 51
gives moral precepts 58
gives motor branches 131
gives nearly complete 87
gives nearly constant 40
gives older children 73
gives others security 133
gives people headaches 65
gives people practice 85
gives people problems 50
gives people security 58
gives place abruptly 65
gives place entirely 125
gives plain evidence 116
gives pleasing evidence 43
gives prime attention 48
gives prime emphasis 77
gives proof positive 176
gives quick feedback 49
gives quick response 66
gives quite accurate 437
gives quite adequate 51
gives quite definite 45
gives quite detailed 117
gives quite specific 59
gives rapid feedback 59
gives rather accurate 90
gives rather complete 72
gives rather detailed 219
gives readings directly 53
gives right direction 52
gives rules concerning 54
gives scant attention 1063
gives scant evidence 75
gives senior citizens 44
gives senior managers 63
gives seven distinct 41
gives seven examples 118
gives shall continue 44
gives sharp emphasis 55
gives sharp pictures 42
gives short accounts 148
gives short examples 45
gives short sketches 70
gives sixty examples 44
gives small branches 437
gives small business 104
gives small evidence 49
gives small presents 43
gives social approval 52
gives social prestige 84
gives social security 135
gives solid evidence 141
gives state agencies 54
gives state officials 133
gives strong contrast 48
gives strong credence 91
gives strong emphasis 370
gives strong evidence 2318
gives strong positive 52
gives style clearness 70
gives tacit approval 403
gives telling evidence 40
gives telling examples 54
gives total pressure 43
gives under pressure 107
gives undue attention 141
gives undue emphasis 481
gives users complete 56
gives users immediate 167
gives value received 70
gives violet solutions 52
gives vivid accounts 200
gives vivid evidence 113
gives vivid examples 126
gives vivid glimpses 159
gives vivid insights 44
gives vivid pictures 436
gives which rearranges 51
gives which requires 46
gives white crystals 51
gives wider authority 55
gives wider contacts 136
gives wider coverage 45
gives women economic 46
gives women equality 56
gives works councils 138
glade growing lovelier 50
gland after injection 92
gland after lactation 45
gland after physical 156
gland after prolonged 123
gland after treatment 67
gland cells containing 195
gland cells directly 134
gland cells situated 131
gland either directly 42
gland first affected 67
gland fluid secretion 155
gland helps regulate 65
gland makes hormones 55
gland often contains 40
gland often enlarges 169
gland organ cultures 181
gland tumor formation 45
gland virus infection 596
gland which consists 50
gland which contains 537
gland which controls 326
gland which develops 73
gland which increases 75
gland which normally 132
gland which occupies 92
gland which prevents 44
gland which produced 56
gland which produces 2433
gland which projects 42
gland which receives 73
gland which responds 43
gland which secreted 51
gland which secretes 4539
gland which supplies 58
gland whose activity 45
gland whose hormones 111
gland whose secretion 846
glans penis consists 63
glans penis contains 75
glaring social problems 345
glaring torch suddenly 42
glaring white concrete 122
glaring white sunlight 59
glass above mentioned 65
glass after exposure 115
glass after treatment 72
glass balls containing 111
glass balls embedded 80
glass bangle industry 258
glass basin containing 103
glass beaker containing 1262
glass block partition 95
glass blowing industry 66
glass blowing machines 116
glass bowls containing 233
glass boxes containing 169
glass broke suddenly 50
glass bulbs containing 423
glass cases containing 3468
glass cases displaying 810
glass cases exhibiting 40
