gags desperately at 61
gaming environment is 76
gangs contributed to 43
gangs participate in 127
gaping apprentices in 104
gaping differences in 180
gaping disparities in 175
gaps corresponding to 1254
gaps encountered in 64
gaps experienced by 99
gaps illustrated in 87
gaps proportional to 99
gaps represented by 101
garb appropriated to 236
garb reminiscent of 78
gate accompanied by 239
gate capacitance as 223
gate capacitance at 85
gate capacitance cg 418
gate capacitance in 178
gate capacitance is 809
gate capacitance of 1626
gate capacitance to 110
gate constructed by 90
gate constructed in 74
gate constructed of 122
gate constructed on 41
gate constructed to 121
gate construction is 55
gate corresponding to 387
gate corresponds to 406
gate dielectrics in 209
gate dielectrics is 104
gate dielectrics on 95
gate dielectrics to 55
gate illustrated in 163
gate implemented in 125
gate interrupted the 70
gate preparatory to 75
gate represented by 95
gate represented in 60
gate represented the 47
gave advancement to 55
gave advertisers the 86
gave agriculture as 136
gave agriculture the 78
gave albuquerque the 41
gave anonymously to 71
gave appellations to 114
gave applications of 42
gave aristocrats the 42
gave articulation to 212
gave assignments to 238
gave astronomers an 47
gave astronomers the 119
gave authenticity to 422
gave authorization to 311
gave benefactions to 43
gave bountifully of 92
gave bountifully to 148
gave businessmen the 98
gave capitalists the 53
gave chamberlain an 109
gave chamberlain the 157
gave charlemagne the 65
gave christendom the 54
gave christianity an 139
gave christianity the 265
gave christianity to 207
gave christopher an 44
gave christopher the 81
gave circumcision as 43
gave circumcision to 47
gave citizenship in 58
gave citizenship to 1302
gave civilization the 45
gave civilization to 220
gave coefficients of 299
gave commandment to 1941
gave commendation to 62
gave commitments to 65
gave communities the 119
gave compactness to 47
gave comparisons of 55
gave compensation in 84
gave compensation to 490
gave compliments to 61
gave conferences in 54
gave conferences on 55
gave conferences to 50
gave confirmation at 41
gave confirmation in 81
gave confirmation of 274
gave confirmation to 1009
gave connecticut the 73
gave consecration to 73
gave consequence to 167
gave consistency to 750
gave constantine the 133
gave consultation to 53
gave contentment to 209
gave corporations an 83
gave corporations the 186
gave correlations of 132
gave countenance to 5596
gave credibility to 4878
gave deliverance to 145
gave denomination to 125
gave descriptions of 2380
gave development to 91
gave differences in 128
gave differences of 64
gave discomposed me 43
gave dispensation to 62
gave disturbance or 277
gave disturbance to 232
gave electricity to 59
gave emancipation to 76
gave enchantment to 185
gave endorsement to 176
gave enterprises an 47
gave enterprises the 106
gave entitlement to 145
gave examinations in 51
gave examinations to 98
gave exclamations of 141
gave exclusively the 156
gave exclusively to 201
gave exhortations to 57
gave expectations of 171
gave explanations as 63
gave explanations in 125
gave explanations of 698
gave explanations on 104
gave explanations or 50
gave explanations to 154
gave extensively of 71
gave extensively to 97
gave fellowships to 107
gave flexibility in 82
gave flexibility to 347
gave forgiveness to 71
gave frequencies of 83
gave fulfillment to 43
gave governments an 79
gave governments the 259
gave homogeneity to 44
gave hospitality at 59
gave hospitality in 156
gave hospitality to 2356
gave identically the 73
gave illumination to 114
gave illustration of 96
gave illustration to 48
gave immeasurably the 120
gave immortality to 984
gave improvement in 53
gave individuals an 181
gave individuals in 71
gave individuals the 853
gave inducements to 48
gave indulgences to 61
gave inhabitants of 42
gave inhabitants to 124
gave instructions as 3463
gave instructions at 289
gave instructions by 195
gave instructions he 41
gave instructions in 2872
gave instructions of 130
gave instructions on 3650
gave instructions or 118
gave instructions the 51
gave instructions to 34295
gave investiture of 53
gave investiture to 131
gave journalists an 58
gave journalists the 115
gave jurisdiction in 219
gave jurisdiction of 125
gave jurisdiction to 1335
gave legitimation to 132
gave magistrates the 375
gave maintenance to 88
gave manuscripts to 48
gave marlborough the 125
gave measurements of 308
gave mendelssohn the 46
gave michelangelo the 140
gave missionaries the 75
gave notification of 212
gave nourishment to 812
gave objectivity to 57
gave oppenheimer the 40
gave opportunity in 65
gave opportunity of 281
gave opportunity to 7326
gave organization to 99
gave originality to 57
gave paramountcy to 50
gave particulars as 131
gave particulars in 51
gave particulars of 2303
gave particulars to 72
gave pennsylvania the 67
gave pennsylvania to 67
gave percentages of 251
gave personality to 185
gave perspective to 365
gave philadelphia the 115
gave photographs of 126
gave pluralities to 85
gave possibility to 135
gave practically as 218
gave practically no 2530
gave practically the 1738
gave preeminence to 738
gave preferences in 41
gave preferences to 438
gave premonitions of 67
gave preparations of 45
gave principally the 49
gave probability to 244
gave prognostics of 97
gave programmers the 65
gave prosecutors the 78
gave protestants the 96
gave reassurances to 79
gave refreshment to 173
gave republicans an 180
gave republicans the 187
gave respondents an 110
gave respondents the 366
gave robespierre the 109
gave rockefeller the 82
gave satisfaction as 442
gave satisfaction at 172
gave satisfaction by 278
gave satisfaction he 112
gave satisfaction in 735
gave satisfaction of 134
gave satisfaction on 166
gave satisfaction or 119
gave satisfaction to 8269
gave sovereignty to 246
gave specificity to 133
gave stateliness to 41
gave subsistence to 408
gave supplements of 43
gave switzerland the 50
gave tchaikovsky the 66
gave testimonials of 53
gave testimonials to 141
gave testimonies of 169
gave testimonies to 52
gave translations of 233
gave transylvania to 66
gave understanding of 133
gave understanding to 339
gave unselfishly of 1065
gave unselfishly to 89
gave voluntarily of 49
gave voluntarily to 229
gaze accompanied by 60
gaze alternately at 142
gaze alternately on 142
gaze attentively at 646
gaze attentively on 59
gaze constitutes the 68
gaze contentedly at 135
gaze continually at 92
gaze continually on 48
gaze corresponds to 61
gaze delightedly at 135
gaze embarrassed me 54
gaze encompassed the 206
gaze encompasses the 57
gaze encountered the 320
gaze exclusively on 283
gaze exclusively to 54
gaze expectantly at 167
gaze impassively at 147
gaze intensified as 82
gaze measurements in 42
gaze momentarily on 41
gaze momentarily to 129
gaze objectifies the 47
gaze organization in 56
gaze quizzically at 41
gaze rapturously at 302
gaze reminiscent of 44
gaze represented by 52
gaze sorrowfully at 278
gaze suspiciously at 58
gaze thoughtfully at 798
gaze thoughtfully on 43
gaze transferred to 105
gaze undisturbed on 42
gaze unflinchingly at 115
gaze unflinchingly on 50
gazing alternately at 1203
gazing alternately on 118
gazing attentively at 820
gazing attentively on 65
gazing contentedly at 233
gazing continually on 61
gazing delightedly at 107
gazing delightedly on 41
gazing desperately at 42
gazing expectantly at 493
gazing expectantly up 67
gazing impassively at 226
gazing impatiently at 46
gazing indignantly at 41
gazing passionately at 146
gazing passionately in 45
gazing passionately on 91
gazing pathetically at 55
gazing perplexedly at 85
gazing quizzically at 371
gazing rapturously at 614
gazing rapturously on 57
gazing rapturously up 58
gazing regretfully at 131
gazing resentfully at 55
gazing seductively at 45
gazing sightlessly at 213
gazing sightlessly up 45
gazing sorrowfully at 338
gazing sorrowfully on 53
gazing suspiciously at 180
gazing thoughtfully at 5394
gazing thoughtfully in 49
gazing thoughtfully on 135
gazing thoughtfully up 187
gazing uncertainly at 96
gears corresponding to 136
gears illustrated in 66
gels corresponding to 266
gene abnormality in 174
gene abnormality is 248
gene abnormality on 66
gene abnormality or 83
gene accompanied by 50
gene arrangements in 1455
gene arrangements is 78
gene arrangements of 450
gene arrangements on 55
gene assignments to 59
gene combinations as 580
gene combinations at 55
gene combinations by 86
gene combinations in 1156
gene combinations is 656
gene combinations of 766
gene combinations on 112
gene combinations or 291
gene combinations to 638
gene complementing the 48
gene complements of 68
gene complements the 114
gene conservation in 188
gene conservation is 153
gene conservation of 124
gene constitutes the 44
gene constitution of 269
gene constructed by 45
gene containment in 60
gene contributed by 211
gene contributed to 65
gene contributes the 83
gene contributes to 1104
gene contribution to 193
gene corresponding to 3011
gene corresponds to 736
gene differences as 42
gene differences at 122
gene differences in 689
gene differences is 201
gene differences of 53
gene differences on 132
gene differences or 105
gene differences to 121
gene distribution in 1305
gene distribution is 177
gene distribution of 237
gene duplications as 46
gene duplications in 803
gene duplications is 47
gene duplications of 258
gene duplications or 226
gene facilitates the 40
gene frequencies as 2082
gene frequencies at 2476
gene frequencies be 127
gene frequencies by 417
gene frequencies do 583
gene frequencies if 73
gene frequencies in 36822
gene frequencies is 1862
gene frequencies it 46
gene frequencies of 9714
gene frequencies on 307
gene frequencies or 336
gene frequencies so 118
gene frequencies the 136
gene frequencies to 1464
gene frequencies we 43
gene inactivated by 162
gene inactivated in 55
gene inactivates the 52
gene inactivation by 660
gene inactivation in 1762
gene inactivation is 461
gene inactivation of 97
gene inactivation on 105
gene inactivation or 147
gene independent of 277
gene inheritance in 265
gene inheritance is 414
gene inheritance of 498
gene instability in 131
gene interactions as 198
gene interactions in 1932
gene interactions is 300
gene interactions of 147
gene interactions on 80
gene interactions or 62
gene interactions to 114
gene interrupted by 195
gene involvement in 387
gene localization by 130
gene localization in 99
gene localization of 154
gene localization on 171
gene localization to 95
gene manipulation as 90
gene manipulation by 42
gene manipulation in 902
gene manipulation is 474
gene manipulation of 376
gene manipulation on 45
gene manipulation or 95
gene manipulation to 530
gene modification by 91
gene modification in 280
gene modification is 66
gene modification of 364
gene modification to 63
gene organization as 41
gene organization in 1742
gene organization is 702
gene organization of 2549
gene participating in 60
gene predisposes to 129
gene preservation by 144
gene rearrangement as 593
gene rearrangement at 193
gene rearrangement by 416
gene rearrangement in 3758
gene rearrangement is 1404
gene rearrangement of 439
gene rearrangement on 114
gene rearrangement or 442
gene rearrangement to 279
gene relationship in 296
gene relationship is 193
gene replacement as 105
gene replacement at 75
gene replacement by 314
gene replacement in 1661
gene replacement is 537
gene replacement of 302
gene replacement or 565
gene replacement to 101
gene represented by 243
gene represented in 101
gene represented on 93
gene reproduction is 111
gene responsible is 398
gene responsible to 46
gene specificity in 188
gene specificity is 145
gene specificity of 298
gene substitution at 158
gene substitution by 111
gene substitution in 628
gene substitution is 262
gene substitution on 52
gene transcribed by 152
gene transcribed in 139
gene transcripts as 103
gene transcripts at 44
gene transcripts by 339
gene transcripts in 3140
gene transcripts is 319
gene transcripts of 166
gene transcripts to 96
gene transduction in 196
gene transduction of 553
gene transferred by 65
gene transferred to 155
gene transmission in 603
gene transmission is 210
gene transmission of 288
gene transmission to 112
gene transmitted by 89
germ corresponds to 116
germ development in 56
germ transmitted by 45
gets accelerated by 42
gets accelerated in 89
gets accelerated to 47
gets accentuated by 52
gets accentuated in 62
gets accumulated in 389
gets accumulated on 48
gets appropriated by 95
gets articulated as 81
gets articulated in 268
gets articulated or 44
gets assignments on 78
gets assimilated in 73
gets assimilated to 238
gets butterflies in 70
gets categorized as 128
gets comfortable in 135
gets comfortable on 59
gets compensated by 72
gets compensation in 46
gets complicated as 250
gets complicated at 53
gets complicated by 391
gets complicated if 145
gets complicated in 200
gets complicated is 96
gets complicated or 53
gets complicated to 46
gets compromised by 40
gets compromised in 45
gets confirmation of 100
gets constituted as 122
gets constituted in 92
gets constructed as 422
gets constructed in 215
gets discouraged at 123
gets discouraged by 90
gets discouraged in 52
gets discouraged or 86
gets distributed as 89
gets distributed by 56
gets distributed in 257
gets distributed to 485
gets embarrassed at 46
gets embarrassed by 82
gets embarrassed if 65
gets embarrassed or 43
gets established as 543
gets established at 89
gets established by 171
gets established in 1560
gets established is 55
gets established it 101
gets established on 151
gets exaggerated in 55
gets experienced as 119
gets experienced in 68
gets generalized to 81
gets highlighted in 164
gets implemented as 127
gets implemented in 159
gets impregnated by 53
gets incremented by 195
gets incremented to 53
gets independent of 45
gets indifferent to 61
gets individuals to 58
gets inflammation of 41
gets instantiated in 65
gets instantiated to 82
gets instructions on 69
gets instructions to 76
gets intercepted by 53
gets interpreted as 1323
gets interpreted by 148
gets interpreted in 217
gets interpreted is 41
gets interrupted by 459
gets interrupted in 42
gets intoxicated by 99
gets intoxicated in 114
gets intoxicated on 88
gets jurisdiction of 52
gets jurisdiction to 81
gets manipulated by 42
gets neutralized by 52
gets notification of 40
gets nourishment by 46
gets obliterated by 64
gets opportunity to 226
gets overpowered by 42
gets overwhelmed by 377
gets overwritten by 124
gets perpetuated in 44
gets practically no 615
gets practically the 103
gets represented as 452
gets represented by 137
gets represented in 777
gets reprimanded by 63
gets satisfaction by 99
gets satisfaction in 242
gets satisfaction of 46
gets shipwrecked on 76
gets shortchanged in 66
gets sidetracked by 337
gets sidetracked in 77
gets sidetracked on 59
gets stigmatized as 285
gets substituted by 90
gets transferred by 61
gets transferred in 93
gets transferred on 52
gets transferred or 70
gets transferred to 2667
gets transformed as 260
gets transformed by 212
gets transformed in 320
gets transformed to 303
gets transmitted as 85
gets transmitted by 56
gets transmitted in 124
gets transmitted is 70
gets transmitted to 881
gets transported by 48
gets transported in 90
gets transported to 244
giant aggregations of 70
giant bertelsmann ag 141
giant butterflies in 48
giant christopher it 85
giant chromosomes in 788
giant chromosomes is 137
giant chromosomes of 1580
giant cockroaches in 54
giant combinations of 155
giant competitors in 47
giant conglomerate in 58
giant conglomerate of 66
giant contribution to 128
giant corporations as 1438
giant corporations at 135
giant corporations be 41
giant corporations by 163
giant corporations do 128
giant corporations in 1420
giant corporations is 522
giant corporations of 781
giant corporations on 112
giant corporations or 369
giant corporations the 119
giant corporations to 1031
giant descendants of 84
giant development of 47
giant encyclopedia of 47
giant enhancement of 65
giant enlargement of 75
giant enterprises as 220
giant enterprises in 266
giant enterprises of 220
giant enterprises or 66
giant enterprises to 46
giant firecracker in 47
giant hypertrophy of 333
giant inhabitants of 92
giant institutions of 87
giant instruments of 85
giant insurrection to 280
giant intermarrying the 51
giant mitochondria in 198
giant mitochondria of 59
giant organization of 76
giant personality of 74
giant photographs of 189
giant reproduction of 148
giant salamanders of 114
giant silhouettes of 46
giant skyscrapers of 63
giant slaughtered by 202
giant smokestacks of 52
giant swallowtail is 66
gift accompanied by 316
gift accompanies the 48
gift certificate as 354
gift certificate at 612
gift certificate by 43
gift certificate he 44
gift certificate if 64
gift certificate in 356
gift certificate is 429
gift certificate of 117
gift certificate on 130
gift certificate or 591
gift certificate so 103
gift certificate to 4763
gift commemorating the 55
gift consecrated to 88
gift constituted an 59
gift constituted the 46
gift constitutes an 111
gift constitutes the 95
gift contributed to 65
gift contributes to 108
gift corresponding to 166
gift corresponds to 77
gift distribution to 43
gift established in 47
gift established the 62
gift illustrates the 42
gift independent of 111
gift memberships to 79
gift presentation to 57
gift proportioned to 116
gift relationship as 115
gift relationship in 109
gift relationship is 172
gift relationship of 46
gift represented by 63
gift represented the 88
gift solicitation is 60
gift subscription is 125
gift subscription of 124
gift subscription to 1776
gift transactions is 81
gift transactions to 64
gift transferred the 80
gift transferred to 47
gild organization in 135
gild organization of 179
gill development in 144
gill permeability to 89
gilt inscriptions on 187
gilt portraiture of 53
girl accompanied by 563
girl accompanied me 76
girl accompanied the 106
girl accompanied us 111
girl accompanies the 48
girl apprenticed to 70
girl apprentices in 104
girl apprentices to 101
girl commissioned of 58
girl contemplating the 54
girl contributed to 71
girl corresponding to 84
girl corresponds to 54
girl delinquents in 91
girl demonstrating the 42
girl desperately in 60
girl differences in 584
girl distinguished by 41
girl embarrassed by 54
girl embarrassed me 69
girl encountered at 65
girl encountered in 75
girl entertained no 72
girl exemplifies the 46
girl experienced an 79
girl experienced in 67
girl experienced the 128
girl experiences an 52
girl experiences as 170
girl experiences in 254
girl experiences the 291
girl friendships of 143
girl illustrated in 64
girl illustrates the 167
girl impersonating the 47
girl impregnated by 113
girl indifferent to 47
girl interrupted me 90
girl interrupted the 94
girl interviewed by 117
girl interviewed in 86
girl overwhelmed by 95
girl participate in 157
girl participating in 179
girl passionately in 46
girl prostitutes in 222
girl recommended by 79
girl recommended to 42
girl relationship in 99
girl relationship is 167
girl reminiscent of 103
girl represented an 45
girl represented as 94
girl represented by 64
girl represented in 151
girl represented the 160
girl surrendered to 44
girl transferred to 118
girl transformed by 73
girl transported to 54
girl understands the 147
girl volunteered the 61
girl volunteered to 291
girth measurements at 109
girth measurements in 229
girth measurements is 48
girth measurements of 405
give acceleration to 66
give adolescents an 84
give adolescents the 216
give advancement to 175
give advertisers an 50
give advertisers the 254
give agriculture an 40
give agriculture the 270
give anonymously to 70
give applications of 395
give applications the 55
give applications to 90
give appointment to 57
give arbitrators the 214
give articulation to 1255
give assessments of 233
give assignments in 87
give assignments of 59
give assignments on 127
give assignments or 67
give assignments to 1417
give astronomers the 125
give attachments to 216
give authenticity to 4464
give authorization to 746
give bicarbonate of 204
give bondholders the 274
give bountifully of 70
give bountifully to 132
give businessmen an 71
give businessmen the 82
give calculations of 129
give calumniators no 184
give capitalists the 100
give certificate of 1327
give certificate to 381
give chamberlain an 143
give chamberlain the 107
give chemotherapy in 46
give chemotherapy to 197
give christendom to 55
give christianity an 229
give christianity the 207
give christianity to 111
give christopher the 49
give citizenship to 1964
give civilization to 174
give coefficients of 631
give combinations of 401
give commandment to 624
give commendation to 148
give commitments to 44
give communities an 47
give communities the 528
give compactness to 412
give comparisons of 600
give compensation at 184
give compensation if 69
give compensation in 1047
give compensation of 72
give compensation on 63
give compensation or 124
give compensation to 4875
give competitors an 577
give competitors the 217
give compliments in 42
give compliments on 50
give compliments or 182
give compliments to 782
give compositions of 136
give concurrence to 82
give condolences to 89
give conferences in 46
give conferences on 73
give conferences to 63
give confidently is 108
give confirmation by 45
give confirmation in 68
give confirmation of 969
give confirmation or 48
give confirmation to 2577
give consecration to 54
give consequence to 2983
give conservation of 142
give consistence to 365
give consistency in 133
give consistency of 87
give consistency to 7034
give constraints on 460
give construction to 960
give consultation on 62
give consultation to 118
give contentment to 3234
give continuance to 507
give contractors an 99
give contractors the 141
give contribution to 359
give convenience to 183
give convergence of 56
give convergence to 155
give coordinates in 41
give coordinates of 475
give coordinates to 70
give corporations an 117
give corporations the 636
give correlations of 288
give corresponding to 86
give corresponds to 103
give countenance is 181
give countenance or 650
give countenance to 31308
give credibility to 20950
give declarations of 129
give deliverance to 1622
give denomination to 262
give derivatives of 416
give descriptions in 235
give descriptions of 9910
give descriptions or 108
give descriptions to 44
give determinacy to 98
give development of 61
give development to 925
give differences in 844
give differences of 483
give dispensation in 67
give dispensation to 170
give distribution of 236
give disturbance to 2111
give effectively the 134
give electricity to 182
give emancipation to 86
give employments to 63
give enchantment to 254
give endorsement to 546
give enforcement to 59
give enlargement to 184
give enterprises an 51
give enterprises the 334
give entitlement to 795
give epinephrine or 61
give equilibrium at 47
give equilibrium in 379
give equilibrium to 222
give equivalents in 158
give equivalents of 66
give examinations at 56
give examinations in 347
give examinations of 41
give examinations on 41
give examinations or 55
give examinations to 702
give exclamations of 46
give exclusively the 183
give exclusively to 241
give exclusivity to 47
give exhortations to 58
give expectations of 124
give experiences in 91
give experiences of 208
give experiences to 123
give experiments in 113
give explanations as 636
give explanations at 116
give explanations by 101
give explanations if 48
give explanations in 753
give explanations of 5795
give explanations on 891
give explanations or 413
give explanations to 2553
give faithfulness in 50
give fellowships to 296
give flexibility as 95
give flexibility in 1126
give flexibility of 372
give flexibility to 4812
give fluctuations in 112
give forgiveness of 165
give forgiveness to 204
give franchisors the 52
give frequencies in 95
give frequencies of 410
give fulfillment to 503
give governments an 302
give governments the 911
give graciousness to 58
give graphically the 128
give homogeneity to 231
give homosexuals the 167
give hospitality in 73
give hospitality to 5202
give identically the 240
give illumination to 296
give illustration of 399
give illustration to 97
give immortality of 58
give immortality or 40
give immortality to 4950
give improvement in 274
give indemnities to 77
give indictments to 77
give individuals an 1422
give individuals as 148
give individuals in 364
give individuals of 108
give individuals or 223
give individuals the 6008
give inducements to 203
give indulgences to 106
give inhabitants of 51
give inheritance to 206
give institutions the 137
give institutions to 307
give instructions as 10763
give instructions at 596
give instructions by 449
give instructions if 67
give instructions in 10424
give instructions is 143
give instructions of 541
give instructions on 9568
give instructions or 2607
give instructions so 588
give instructions the 47
give instructions to 55746
give instructors an 93
give instructors the 363
give instruments of 61
give intensities of 97
give interruption to 370
give intravenous or 54
give introduction to 120
give inventories of 104
give investiture of 175
give investiture to 63
give journalists an 123
give journalists the 408
give jurisdiction by 63
give jurisdiction in 1675
give jurisdiction of 515
give jurisdiction on 82
give jurisdiction or 81
give jurisdiction to 10327
give legislators an 117
give legislators the 102
give legitimation to 320
give magistrates no 67
give magistrates the 262
give maintenance to 703
give marlborough the 58
give meaningfulness to 47
give measurements in 392
give measurements of 1806
give measurements on 109
give measurements to 46
give merchandise in 80
give naturalness to 89
give notification as 326
give notification in 496
give notification of 2963
give notification to 1290
give nourishment by 51
give nourishment in 131
give nourishment to 4821
give objectivity to 1091
give observations of 104
give observations on 76
give occasionally to 77
give omnipotence to 48
give opportunity in 189
give opportunity of 1042
give opportunity to 16715
give organization to 782
give originality to 334
give oscillations in 40
give oscillations of 68
give paramountcy to 111
give paraphrases of 41
give particulars as 2564
give particulars at 48
give particulars in 653
give particulars of 16216
give particulars on 267
give particulars or 281
give particulars to 683
give pennsylvania the 59
give percentages in 43
give percentages of 1271
give percentages to 266
give performance in 87
give performance of 114
give performance to 144
give persistence to 80
give personality to 1543
give perspective in 72
give perspective of 54
give perspective on 1390
give perspective or 105
give perspective to 7240
give perspicuity to 104
give philadelphia the 64
give photocopies of 45
give photographs of 616
give photographs to 81
give plentifully of 55
give possibility of 224
give possibility to 556
give practically an 49
give practically as 289
give practically no 2426
give practically the 5158
give preciousness to 72
give preeminence to 1880
give preferences in 434
give preferences on 53
give preferences to 3036
give premonitions of 145
give preparations of 197
give principally the 51
give probability of 197
give probability or 55
give probability to 2964
give professional or 62
give proficiency in 226
give programmers the 431
give prophylaxis to 125
give prosecutors the 288
give protestants the 79
give qualitative or 47
give reassurances to 181
give refreshment of 55
give refreshment to 1024
give relationship to 93
give reluctantly or 117
give remittances to 44
give remuneration to 69
give republicans an 156
give republicans the 155
give reservations to 88
give respondents an 588
give respondents the 980
give restrictions on 171
give resurrection to 54
give robespierre the 45
give satisfaction as 3012
give satisfaction at 1258
give satisfaction by 1299
give satisfaction he 149
give satisfaction if 950
give satisfaction in 8488
give satisfaction is 476
give satisfaction it 226
give satisfaction of 672
give satisfaction on 1718
give satisfaction or 1583
give satisfaction so 146
give satisfaction the 122
give satisfaction to 82997
give scholarship to 110
give selfishness the 93
give sensibility to 454
give sensitivity to 139
give sovereignty to 625
give spaciousness to 111
give specificity to 1531
give speculators an 48
give spontaneity to 51
give stateliness to 63
give subdivisions of 58
give subscribers the 301
give subscribers to 52
give subsistence to 1778
give substitution of 508
give supervisors an 55
give supervisors the 333
give supplements of 98
give supplements to 89
give testimonials of 202
give testimonials on 115
give testimonials to 531
give testimonies in 48
give testimonies of 587
give testimonies to 206
give tranquility to 189
give transcripts of 158
give transfusions of 192
give transfusions to 109
give translations in 46
give translations of 1018
give transmission to 43
give transylvania to 59
give unbelievers the 41
give uncertainty to 92
give understanding as 50
give understanding of 1724
give understanding or 55
give understanding to 2889
give unhappiness to 172
give unselfishly of 336
give unselfishly to 94
give vaccinations to 75
give verification of 93
give verification to 52
give versatility to 103
give voluntarily of 97
give voluntarily to 181
giving acceleration to 67
giving adolescents the 68
giving advancement to 84
