oak tree be ambitious to 113
one kind of stimulus is 51
one kind of stimulus to 112
one kind of treatment is 58
one kind of treatment or 69
one kind of treatment to 54
one kind or quantity of 43
one knew the condition of 109
one knew the contents of 171
one knew the identity of 464
one lays the emphasis on 151
one left to remember the 48
one left to vegetate in 98
one line in thickness in 43
one line is assigned to 152
one line is parallel to 127
one line is required to 43
one line of activity is 44
one line of activity to 113
one line of approach is 40
one line of approach to 221
one line of argument in 167
one line of argument is 87
one line of argument or 90
one line of argument the 56
one line of argument to 105
one line of business as 111
one line of business if 98
one line of business in 133
one line of business is 225
one line of business of 66
one line of business or 167
one line of business to 391
one line of evidence in 82
one line of evidence is 59
one line of evidence to 79
one line of industry to 54
one line of products to 61
one line of railroad to 47
one line of response to 56
one line of treatment is 43
one line of trenches to 47
one look of surprise at 50
one made in exercise of 66
one made in imitation of 122
one made in response to 56
one made it possible to 103
one made up entirely of 544
one make of computer to 70
one make so perverse an 58
one make the diagnosis of 182
one making it possible to 81
one means of addressing the 194
one means of alleviating the 101
one means of approach to 101
one means of attempting to 181
one means of correcting the 59
one means of countering the 45
one means of describing the 75
one means of developing the 70
one means of estimating the 139
one means of evaluating the 308
one means of explaining the 59
one means of expressing the 164
one means of fulfilling the 49
one means of minimizing the 62
one means of mitigating the 41
one means of offsetting the 41
one means of overcoming the 247
one means of preserving the 188
one means of preventing the 335
one means of protecting the 192
one means of regulating the 43
one means of responding to 131
one means of satisfying the 110
one means the capacity to 46
one means the opposite of 113
one means to overcome the 344
one mile of railroad in 54
one mile of railroad to 107
one mind in condemning the 58
one mind to maintain the 47
one mode of activity to 71
one mode of approach to 87
one mode of exercising the 45
one mode of explaining the 45
one mode of expressing the 58
one mode of formation of 63
one mode of operation is 77
one mode of operation of 181
one mode of operation the 73
one mode of operation to 414
one mode of preventing the 72
one mode of response to 164
one mode of treatment is 115
one mode of treatment to 67
one mode of vibration is 92
one mode of vibration to 53
one mole of hydrogen in 43
one mole of hydrogen ion 90
one mole of hydrogen is 95
one mole of hydrogen to 87
one month is required to 81
one month of exposure to 78
one month to complete the 215
one month to consider the 46
one more thing remained to 89
one more to complete the 109
one must be absorbed in 123
one must be accepted as 130
one must be accepted by 85
one must be admitted as 459
one must be admitted to 335
one must be approved by 115
one must be assigned to 75
one must be attached to 147
one must be baptized in 168
one must be confined to 46
one must be conscious of 2402
one must be critical of 259
one must be deprived of 173
one must be diligent in 106
one must be disposed to 188
one must be educated in 123
one must be educated to 48
one must be employed by 126
one must be employed to 92
one must be entitled to 112
one must be esteemed of 75
one must be expected to 68
one must be explicit as 51
one must be flexible in 126
one must be followed by 208
one must be governed by 426
one must be grateful to 975
one must be ignorant of 294
one must be immersed in 132
one must be inclined to 164
one must be included in 215
one must be included or 42
one must be informed of 127
one must be inspired by 123
one must be involved in 334
one must be judicious in 135
one must be licensed to 56
one must be moderate in 43
one must be obedient to 155
one must be ordained to 111
one must be preceded by 50
one must be prepared at 247
one must be prepared in 168
one must be prepared to 20160
one must be presumed to 210
one must be realistic in 174
one must be recorded in 103
one must be referred to 214
one must be regarded as 720
one must be reminded of 267
one must be required to 260
one must be resigned to 557
one must be responding to 133
one must be selected as 199
one must be selected to 198
one must be sensible of 1294
one must be somewhat of 100
one must be supposed to 352
one must be tailored to 50
one must be tolerant of 139
one must be vigilant in 123
one must be vigilant to 127
one must do whatever is 99
one must go directly to 137
one must go straight to 203
one must in fairness be 139
one name is included in 54
one need be deceived by 59
one need be deprived of 86
one need be deterred by 40
one need be ignorant of 86
one need be reminded of 186
one need be troubled by 59
one need to consider the 58
one only it happened to 43
one over the entrance to 61
one over the shoulder of 41
one owns or controls the 63
one page the marquess of 78
one paid no attention to 277
one pair is attached to 46
one pair of breeches to 131
one pair of bullocks is 61
one pair of incisors in 163
one pair of students to 67
one pair of trousers in 55
one pair of trousers of 56
one pair of trousers to 50
one part be regarded as 49
one part is attached to 75
one part is balanced by 48
one part is conveyed to 59
one part is followed by 86
one part is modified by 41
one part is profited by 53
one part is referred to 61
one part of antimony to 44
one part of australia to 101
one part of chlorate of 80
one part of chloride of 557
one part of chlorine in 53
one part of chlorine to 86
one part of fluoride to 63
one part of fluorine to 52
one part of formalin to 147
one part of gasoline to 51
one part of gelatine in 66
one part of gelatine to 40
one part of humanity is 53
one part of humanity to 79
one part of hydrogen by 108
one part of hydrogen in 99
one part of hydrogen is 88
one part of hydrogen to 279
one part of impurity in 59
one part of judgment of 93
one part of kerosene to 70
one part of nitrogen as 58
one part of nitrogen in 44
one part of nitrogen is 57
one part of nitrogen to 136
one part of peroxide of 70
one part of scotland to 63
one part of sulphate of 330
one part of tincture of 267
one part or property of 45
one part to preserve the 62
one paying no attention to 52
one pays no attention to 828
one pint of formalin to 93
one plan of education as 59
one plan of treatment is 61
one puts the emphasis on 291
one race is destroying the 59
one rate of interest at 63
one rate of interest in 89
one rate of interest is 97
one rate of interest on 80
one rate of interest or 42
one rate of interest to 52
one ratio of positive to 211
one reads the accounts of 716
one reads the comments of 87
one reads the speeches of 115
one rise to eminence in 56
one room is occupied by 93
one rule to remember is 131
one runs the gauntlet of 97
one says the opposite of 111
one sees in pictures of 653
one sees in pictures or 55
one sees no evidence of 177
one sees the beginnings of 675
one sees the evidence of 212
one sees the evolution of 50
one sees the formation of 182
one sees the futility of 145
one sees the operation of 53
one sees the outlines of 137
one sees the presence of 170
one sees the tendency to 46
one sees the universe as 56
one side as compared to 141
one side he depended on 46
one side in response to 96
one side is affected by 41
one side is affected the 70
one side is answered by 53
one side is attached to 68
one side is balanced by 449
one side is composed of 105
one side is depicted the 42
one side is entitled to 59
one side is followed by 277
one side is involved in 41
one side is occupied by 151
one side is parallel to 163
one side is prepared to 73
one side is regarded as 68
one side is required to 40
one side is supposed to 44
one side it displays the 50
one side of australia to 70
one side of scotland to 52
one side the authority of 59
one side the boundary of 40
one side the doctrine of 59
one side the effigies of 76
one side the entrance to 59
one side the evidence of 61
one side the governor of 76
one side the grandson of 95
one side the likeness of 74
one side the minority of 52
one side the morality of 86
one side the portrait of 205
one side the presence of 46
one side the problems of 186
one side the questions of 44
one side the totality of 41
one side the universe is 90
one side to complete the 58
one side to consider the 44
one side to convince the 53
one side to dominate the 66
one side to indicate the 87
one side to maintain the 74
one side to politics in 48
one side to preserve the 54
one sign of progress in 44
one site is occupied by 48
one sits or reclines on 41
one size of particle is 146
one sort of activity to 42
one sort of business or 54
one sort of interest in 40
one sort of response to 54
one spot of quietude to 74
one spot to concrete on 44
one step in explaining the 58
one step is involved in 62
one step is required to 100
one step to complete the 88
one step to surmount in 58
one such is prepared by 58
one take an interest in 158
one taking an interest in 130
one taking the direction of 44
one task or activity to 49
one tenth the activity of 46
one tenth the capacity of 54
one tenth the thickness of 68
one tenth the velocity of 98
one term as chairman of 54
one term as governor of 1079
one term as treasurer of 56
one term be replaced by 93
one term to describe the 118
one test the validity of 56
one theory is adequate to 66
one theory is replaced by 75
one theory or approach to 49
one third as compared to 76
one third as frequent as 50
one third as numerous as 72
one third is composed of 55
one third is occupied by 53
one third is supposed to 42
one third of children in 149
one third of patients at 97
one third of patients do 93
one third of patients in 596
one third of patients on 61
one third of patients the 108
one third of students in 48
one third the capacity of 63
one third the distance of 80
one third the distance to 99
one third the quantity of 167
one third the thickness of 759
one third the velocity of 75
one tier of chambers to 42
one time an adherent of 60
one time an advocate of 57
one time an associate of 102
one time an employee of 88
one time an epidemic of 41
one time an intention of 98
one time an intention to 46
one time as chairman of 139
one time as compared to 57
one time be regarded as 65
one time he believed he 69
one time he believed in 53
one time he inclined to 45
one time he intended to 380
one time he proposed to 249
one time he resolved to 99
one time he threatened to 149
one time in business in 42
one time in response to 78
one time is governed by 45
one time is referred to 95
one time is regarded as 163
one time is supposed to 63
one time is unlikely to 40
one time it amounted to 44
one time it included the 45
one time it occurred to 108
one time it promised to 85
one time it threatened the 44
one time it threatened to 212
one time my intention to 76
one time or pursuant to 193
one time or situation to 66
one time so numerous in 52
one time the attention of 69
one time the backbone of 49
one time the chairman of 146
one time the citizens of 43
one time the daughter of 40
one time the director of 305
one time the disciple of 44
one time the doctrine of 108
one time the fortunes of 61
one time the functions of 66
one time the governor of 186
one time the intention of 229
one time the mainstay of 84
one time the majority of 306
one time the managers of 42
one time the minister of 138
one time the ministry of 49
one time the mistress of 167
one time the officers of 54
one time the opposite of 86
one time the practice of 245
one time the practice to 136
one time the presence of 191
one time the property of 1102
one time the prospect of 85
one time the quantity of 45
one time the totality of 42
one time to describe the 58
one time to minimize the 96
one time to proclaim the 67
one took an interest in 952
one took no interest in 52
one town or district to 68
one town or province or 57
one town or province to 85
one truth to discover in 55
one trying to convince the 59
one trying to dominate the 74
one type is assigned to 52
one type of activity as 103
one type of activity at 44
one type of activity in 139
one type of activity is 170
one type of activity or 259
one type of activity to 876
one type of aircraft to 148
one type of analysis is 55
one type of analysis of 53
one type of analysis or 42
one type of analysis to 98
one type of antibody is 48
one type of antibody to 42
one type of approach to 202
one type of authority to 41
one type of business in 71
one type of business or 152
one type of business to 536
one type of challenge to 42
one type of compound to 54
one type of computer is 56
one type of computer or 97
one type of computer to 610
one type of conflict to 49
one type of contract to 72
one type of customer to 43
one type of database to 52
one type of disorder to 60
one type of document to 68
one type of education or 43
one type of education to 191
one type of evidence in 56
one type of evidence is 112
one type of evidence of 111
one type of evidence to 77
one type of exception to 66
one type of exercise is 43
one type of exercise to 67
one type of facility to 95
one type of hardware to 62
one type of industry or 92
one type of industry to 179
one type of infection to 49
one type of membrane to 67
one type of molecule in 61
one type of molecule is 199
one type of molecule or 51
one type of molecule to 172
one type of movement is 44
one type of movement to 144
one type of operation in 48
one type of operation is 101
one type of operation or 51
one type of operation to 280
one type of organism in 58
one type of organism is 176
one type of organism or 42
one type of organism to 304
one type of particle in 48
one type of particle is 168
one type of particle to 68
one type of pollution to 76
one type of positive ion 120
one type of practice to 40
one type of property in 54
one type of property is 63
one type of property or 168
one type of property to 84
one type of receptor in 59
one type of receptor is 113
one type of receptor to 55
one type of resource is 65
one type of resource to 79
one type of response in 61
one type of response is 182
one type of response or 45
one type of response to 1169
one type of security is 81
one type of security or 108
one type of security to 123
one type of sediment to 72
one type of sensation is 58
one type of sentence to 49
one type of situation in 413
one type of situation or 86
one type of situation the 45
one type of situation to 189
one type of software to 73
one type of stimulus is 49
one type of stimulus or 44
one type of stimulus to 82
one type of strategy to 75
one type of treatment is 149
one type of treatment or 156
one type of treatment to 134
one type or category of 99
one unit is required to 46
one unit of activity is 49
one unit of analysis is 40
one unit of analysis to 68
one unit of capacity to 66
one unit of currency in 78
one unit of currency to 57
one unit of distance in 101
one unit of distance on 163
one unit of positive or 82
one unit the functions of 47
one upon the pathology of 147
one used in describing the 41
one used to describe the 365
one used to estimate the 92
one used to evaluate the 66
one used to generate the 217
one used to identify the 50
one used to indicate the 63
one uses the criterion of 237
one uses the metaphor of 151
one uses to describe it 55
one uses to describe the 373
one uses to evaluate the 48
one view be regarded as 56
one view the progress of 45
one view the prospect of 89
one volt is produced by 46
one volt is required to 68
one vote to override the 45
one week is required to 64
one week of exposure to 93
one week to complete the 206
one week to consider the 54
one went to meditate on 54
one were to advocate the 65
one were to approach the 322
one were to assemble the 41
one were to challenge the 81
one were to classify the 123
one were to conceive of 324
one were to conceive the 47
one were to confound the 57
one were to consider an 40
one were to consider as 107
one were to consider it 102
one were to consider the 3319
one were to construe the 44
one were to continue in 108
one were to continue the 185
one were to continue to 175
one were to contrast the 73
one were to describe it 76
one were to describe the 1030
one were to discount the 135
one were to estimate the 229
one were to evaluate the 189
one were to identify the 259
one were to maintain the 79
one were to overlook the 96
one were to pinpoint the 76
one were to restrict the 208
one were to separate the 171
one were to subtract the 56
one were to tabulate the 40
one were to traverse the 45
one when he ascended the 107
one when he attempts to 144
one when he occupied it 57
one when he returned to 276
one when we consider the 590
one whit of attention to 50
one whit of evidence to 57
one whit the realities of 43
one whom he admitted to 46
one whom he believed the 69
one whom he believed to 1594
one whom he believes to 1177
one whom he expected to 198
one whom he happened to 48
one whom he intended to 164
one whom he regarded as 4364
one whom he supposed to 691
one whom he supposes to 139
one whom he suspects of 139
one whom it concerns to 160
one whom the majority of 94
one whom we regarded as 104
one will be accepted as 60
one will be accepted by 184
one will be admitted to 641
one will be affected by 417
one will be ambitious to 46
one will be assigned by 114
one will be assigned to 462
one will be attached to 67
one will be balanced by 165
one will be confined to 109
one will be conscious of 370
one will be deceived by 265
one will be deprived of 661
one will be desirous of 130
one will be deterred by 57
one will be directed to 46
one will be disposed to 2504
one will be employed in 53
one will be entitled to 985
one will be examined in 77
one will be expected to 633
one will be followed by 448
one will be grateful to 108
one will be inclined to 3174
one will be included in 81
one will be involved in 208
one will be listened to 66
one will be offended by 341
one will be offended if 325
one will be parallel to 47
one will be prepared to 1108
one will be presumed to 61
one will be provided at 47
one will be provided by 47
one will be provided to 165
one will be punished by 131
one will be received as 102
one will be referred to 534
one will be regarded as 362
one will be reminded of 424
one will be repelled by 103
one will be replaced by 66
one will be required in 45
one will be required to 1192
one will be restored to 43
one will be returned to 66
one will be rewarded by 190
one will be rewarded in 102
one will be rewarded or 156
one will be selected as 143
one will be selected by 133
one will be selected to 101
one will be sensible of 541
one will be succored by 40
one will be troubled by 50
one will be unlikely to 111
one will or operation in 91
one word in response to 65
one word is adequate to 48
one word is replaced by 75
one word is required to 61
