tabs to align columns 49
take the whole journey 111
take the whole machine 171
take the whole message 45
take the whole national 45
take the whole network 46
take the whole package 388
take the whole passage 281
take the whole picture 224
take the whole position 66
take the whole problem 155
take the whole process 290
take the whole produce 85
take the whole product 81
take the whole profits 78
take the whole project 113
take the whole question 583
take the whole residue 47
take the whole service 79
take the whole society 505
take the whole statute 101
take the whole subject 1592
take the whole surplus 101
take the whole together 453
take the whole treasure 40
take the whole trouble 140
take the whole village 146
take the whole weekend 107
take the wider context 40
take the working classes 61
take the world between 107
take the world captive 123
take the world economy 83
take the world lightly 81
take the worst example 49
take to avoid contact 51
take to drink because 992
take to guard against 1173
take to heaven prevent 59
take to storm cellars 44
take to worse conduct 51
take to writing stories 40
take up about fifteen 42
take up action stations 50
take up anything against 51
take up arras against 64
take up cases against 67
take up equal amounts 46
take up every question 57
take up every subject 151
take up farming because 52
take up house together 66
take up large amounts 1524
take up large numbers 69
take up large portions 94
take up large volumes 208
take up legal studies 58
take up small amounts 202
take up smoking because 65
take up smoking tobacco 47
take up social service 158
take up social welfare 64
take up space between 84
take up sword against 645
take up teaching because 94
take up varying amounts 96
take up water against 52
take up water quickly 76
take up water rapidly 175
take us about fifteen 109
take us thirty minutes 53
taking an action against 221
taking an exact account 254
taking an inner product 58
taking an undue liberty 114
taking as joint tenants 52
taking in large amounts 601
taking in large numbers 184
taking in small amounts 64
taking in stray animals 46
taking in waste grounds 45
taking in water rapidly 94
taking it would disrupt 60
taking my evening cobbler 111
taking my first lessons 78
taking my hands between 44
taking no action against 558
taking no steps against 74
taking no steps towards 64
taking of action against 257
taking of blood samples 2020
taking of large amounts 242
taking of large numbers 233
taking of motor vehicle 62
taking of paint scrapings 48
taking of sides against 62
taking of sides between 40
taking of small amounts 151
taking of steps towards 45
taking of strong measures 99
taking of trade secrets 78
taking of urine samples 100
taking of water samples 180
taking on board captain 42
taking on board dollars 40
taking on board several 62
taking on board sixteen 47
taking on cases involving 43
taking on extra workers 81
taking on large amounts 98
taking on large numbers 83
taking on trust everything 56
taking on water ballast 113
taking on water rapidly 86
taking the above example 111
taking the above factors 176
taking the above figures 42
taking the above measures 113
taking the above position 45
taking the action against 105
taking the action because 61
taking the angles between 43
taking the beaten streets 43
taking the blame himself 100
taking the blood samples 109
taking the chair offered 81
taking the chair vacated 48
taking the chief command 668
taking the child herself 41
taking the child outside 156
taking the civil service 931
taking the class because 97
taking the cross against 56
taking the cross himself 83
taking the cross product 681
taking the crown himself 48
taking the daily average 42
taking the drugs because 71
taking the empty bottles 41
taking the erect posture 51
taking the evening service 47
taking the extra tonnage 41
taking the extra trouble 68
taking the fatal missive 59
taking the field against 3230
taking the field glasses 47
taking the field himself 387
taking the fight against 106
taking the final decision 859
taking the first cautious 44
taking the first chapter 44
taking the first element 128
taking the first faltering 134
taking the first hostile 45
taking the first lessons 52
taking the first letters 300
taking the first mouthful 96
taking the first passage 50
taking the first picture 130
taking the first position 203
taking the first quarter 61
taking the first swallow 42
taking the first variation 125
taking the floor himself 60
taking the golan heights 72
taking the gross revenue 40
taking the human element 57
taking the human species 40
taking the inner passage 41
taking the inner product 965
taking the large aspects 52
taking the lower figures 44
taking the lower position 148
taking the money because 69
taking the money himself 58
taking the morning service 44
taking the nation forward 42
taking the night express 155
taking the nursing history 75
taking the opening kickoff 132
taking the outer product 157
taking the period between 61
taking the pills because 118
taking the place usually 50
taking the place vacated 165
taking the point position 40
taking the reins herself 127
taking the reins himself 125
taking the right classes 50
taking the right courses 228
taking the right decision 307
taking the right measures 127
taking the right position 86
taking the roman catholic 116
taking the route pursued 67
taking the route towards 87
taking the royal pleasure 315
taking the sitting posture 86
taking the social context 98
taking the social history 77
taking the space between 59
taking the stand against 227
taking the stand himself 71
taking the steps towards 71
taking the story forward 48
taking the strong position 104
taking the stump against 51
taking the sword against 42
taking the throne himself 85
taking the train because 45
taking the train tonight 43
taking the usual courses 50
taking the usual degrees 50
taking the usual position 50
taking the water quietly 47
taking the wheel himself 133
taking the whole capital 48
taking the whole company 68
taking the whole compass 43
taking the whole complex 41
taking the whole content 43
taking the whole contest 46
taking the whole context 120
taking the whole country 894
taking the whole history 65
taking the whole package 57
taking the whole passage 82
taking the whole picture 101
taking the whole problem 100
taking the whole process 140
taking the whole product 499
taking the whole profits 63
taking the whole question 115
taking the whole service 63
taking the whole society 43
taking the whole subject 309
taking the whole together 1424
taking the whole turkish 97
taking the whole village 55
taking to guard against 55
taking up fresh material 47
taking up large amounts 289
taking up thirty furlongs 71
tale he tells himself 41
tale in which animals 115
tale in which everything 72
tale of alien invasion 44
tale of aztec treasure 45
tale of human courage 45
tale of human cruelty 40
tale of human frailty 605
tale of human history 85
tale of human suffering 702
tale of human tragedy 53
tale of human weakness 52
tale of indian warfare 54
tale of piers plowman 191
tale of queen victoria 41
tale of sibling rivalry 137
tale of thirty millions 140
tale so often repeated 69
tale we could imagine 45
talk as though everything 104
talk at johns hopkins 113
talk at social gatherings 121
talk in class because 130
talk in human language 355
talk in malay language 74
talk in mixed company 190
talk in naval circles 81
talk in pitying silence 90
talk in plain language 196
talk in print conveys 52
talk of anything outside 147
talk of civil society 174
talk of class warfare 227
talk of getting married 411
talk of getting together 147
talk of grave matters 40
talk of human dignity 238
talk of human freedom 198
talk of human liberty 154
talk of lucky chances 73
talk of money between 119
talk of money matters 247
talk of moral purpose 54
talk of naval matters 126
talk of noble conduct 46
talk of plots against 44
talk of putting together 42
talk of small matters 55
talk of social classes 56
talk of social justice 772
talk of social reforms 45
talk of social science 55
talk of state affairs 323
talk of state matters 54
talk of unity between 186
talk of which boswell 42
talk of women friends 285
talk of world affairs 129
talk of wreaking vengeance 106
talk on every occasion 46
talk on every subject 660
talk on world affairs 43
talk or broke silence 103
talk or write letters 75
talk the greek language 53
talk the indian language 128
talk the local language 43
talk the right language 88
talk the whole subject 97
talk to about certain 68
talk to about everything 523
talk to about matters 43
talk to about private 156
talk to board members 78
talk to build rapport 47
talk to close friends 289
talk to empty benches 89
talk to every soldier 48
talk to every stranger 43
talk to group members 44
talk to hotel waiters 42
talk to large numbers 81
talk to local farmers 40
talk to others outside 120
talk to people anymore 111
talk to people because 499
talk to people between 68
talk to people outside 779
talk to quite frankly 46
talk to social workers 301
talk to staff members 409
talk to women because 45
tall as frank himself 42
tall as mount everest 132
tall or short parents 64
tall or short persons 57
tall or short stature 139
tall to stand upright 316
tank of large diameter 47
tape is easily removed 44
tape is moved forward 193
tape of frank sinatra 44
tape of sound effects 48
tape or motion picture 54
tape the edges together 362
tape the pages together 197
tape the sides together 163
tape to guard against 41
taping the edges together 45
taro or sweet potatoes 172
task as social workers 55
task by false reports 55
task by gaining control 167
task he could perform 75
task he found himself 63
task he would perform 48
task in every respect 54
task in human history 118
task in human infants 48
task in latin america 183
task in proving damages 41
task in putting together 57
task in social phobics 89
task in social science 40
task in which animals 68
task in which failure 53
task in which learners 127
task in which monkeys 119
task in which several 82
task in which stimuli 64
task in which success 136
task in world history 45
task is again limited 45
task is easier because 166
task is getting started 44
task is given control 84
task is often carried 60
task is quite complex 137
task is quite similar 92
task is rather complex 48
task of arguing against 71
task of basic research 70
task of binding together 145
task of changing behavior 83
task of changing language 56
task of changing society 208
task of child welfare 45
task of civil defense 53
task of civil society 158
task of creating harmony 55
task of creating national 106
task of crime control 81
task of drawing together 314
task of either recalling 80
task of every citizen 87
task of every manager 91
task of every science 83
task of every society 66
task of feeding himself 45
task of final revision 73
task of finding answers 185
task of finding excuses 41
task of finding himself 50
task of finding markets 70
task of finding material 125
task of finding optimal 78
task of finding reliable 40
task of first priority 126
task of fitting himself 83
task of fitting together 188
task of flood control 52
task of forging national 63
task of framing reports 47
task of freeing herself 48
task of freeing himself 257
task of freeing oneself 59
task of gaining control 203
task of gaining insight 56
task of gaining support 69
task of getting dressed 120
task of getting everything 146
task of getting himself 136
task of getting settled 64
task of getting started 87
task of getting together 286
task of getting workers 44
task of guiding society 40
task of helping clients 91
task of helping members 49
task of helping parents 93
task of helping persons 41
task of helping teachers 129
task of holding together 703
task of human culture 43
task of human service 50
task of human society 187
task of issuing permits 85
task of joining together 91
task of judging between 155
task of keeping america 76
task of keeping control 59
task of keeping current 131
task of keeping everything 67
task of keeping germany 43
task of keeping herself 75
task of keeping himself 65
task of keeping oneself 91
task of keeping records 221
task of keeping together 205
task of knowing everything 43
task of knowing himself 42
task of knowing oneself 41
task of learning chinese 68
task of learning everything 140
task of learning language 424
task of learning spanish 85
task of legal research 78
task of legal science 192
task of liaising between 40
task of linking together 105
task of lower priority 61
task of passing everything 70
task of peeling potatoes 91
task of piecing together 2088
task of placing himself 50
task of price control 56
task of proving himself 83
task of pulling together 404
task of pushing forward 270
task of putting everything 95
task of putting forward 312
task of putting himself 75
task of putting together 4727
task of raising capital 198
task of raising revenue 107
task of ridding himself 68
task of running against 58
task of running schools 42
task of seeking justice 47
task of setting national 52
task of short duration 78
task of showing general 126
task of social control 432
task of social history 72
task of social hygiene 98
task of social inquiry 69
task of social justice 115
task of social research 175
task of social science 1956
task of social service 114
task of social studies 88
task of social welfare 113
task of social workers 240
task of stringing together 56
task of teaching becomes 52
task of teaching certain 119
task of teaching himself 76
task of teaching history 69
task of teaching language 47
task of teaching mankind 62
task of teaching religion 89
task of teaching science 114
task of telling everything 71
task of telling stories 58
task of throwing himself 47
task of uniting germany 95
task of urban renewal 103
task of warring against 45
task of welding together 491
task of winning control 42
task of winning freedom 172
task of winning friends 60
task of winning popular 42
task of winning support 212
task of working against 64
task of working closely 63
task of working together 305
task of working towards 183
task of world missions 64
task of writing against 45
task of writing history 521
task of writing letters 374
task of writing opinions 66
task of writing reports 89
task of writing stories 44
task or tasks similar 61
task so truly arduous 191
task to adapt himself 58
task to argue against 58
task to brush history 246
task to carry forward 63
task to fight against 193
task to gather together 131
task to guard against 59
task to piece together 130
task to which mankind 56
task to write history 71
task to write letters 60
task we shall attempt 50
taxi is waiting outside 113
taxing the whole country 54
taxing the working classes 40
taxi or truck drivers 58
taxi to grand central 182
teach at johns hopkins 118
teach at mills college 121
teach by telling stories 46
teach in black schools 115
teach in indian schools 72
teach in local schools 171
teach in negro schools 112
teach in night schools 80
teach in nursing schools 47
teach in rural schools 568
teach in social studies 83
teach in state schools 260
teach in urban schools 353
teach in white schools 129
teach me about foreign 92
teach me about himself 138
teach me negro history 63
teach me table manners 63
teach or write against 69
teach the basic courses 45
teach the black rascals 49
teach the child certain 81
teach the child correct 137
teach the child everything 53
teach the child language 82
teach the child respect 104
teach the creed believe 203
teach the dutch language 64
teach the first graders 42
teach the first lessons 73
teach the greek language 240
teach the group members 101
teach the irish language 70
teach the korean language 101
teach the latin language 181
teach the local language 53
teach the lower classes 407
teach the moral lessons 57
teach the moral virtues 49
teach the newly arrived 56
teach the reader himself 63
teach the right lessons 45
teach the roman catholic 360
teach the senior classes 43
teach the social studies 404
teach the upper classes 68
teach the whole counsel 184
teach the whole subject 161
teach the working classes 276
teach the world lessons 61
teach the world religion 43
teach the writing process 269
teach us about courage 54
teach us about freedom 44
teach us about himself 278
teach us about history 60
teach us about justice 47
teach us about language 103
teach us about relapse 91
teach us about religion 70
teach us anything certain 53
teach us moral lessons 109
teams in latin america 77
teams in small markets 69
teams in which members 242
teams of about fifteen 46
teams of draft animals 148
teams of eight players 70
teams of equal ability 146
teams of equal numbers 1089
teams of field workers 97
teams of local workers 48
teams of people together 47
teams of seven players 193
teams of social workers 538
teams of staff members 136
teams to solve complex 88
tearing of blood vessels 364
tearing of small vessels 77
tearing or cutting herbage 100
tearing the blood vessels 44
tearing the nation asunder 87
tearing the plate between 62
tearing the world asunder 160
tears by which cruelty 94
tears in blood vessels 81
tears in strong triumph 58
tears of agony started 54
tears of blood because 143
tears of defeat blinded 162
tears of grief because 43
tears of human sympathy 53
tears of human weakness 43
tears of sheer delight 55
tears of sheer fatigue 40
tears of utter despair 70
tears of which religion 195
tears to human suffering 156
tease the sighing spirits 40
teeth in adult monkeys 64
teeth in close contact 74
teeth in milling cutters 61
teeth in works bristling 52
teeth of beasts against 48
teeth of grazing animals 77
teeth of large animals 89
teeth of large mammals 58
teeth of lower animals 66
teeth of milling cutters 128
teeth of older persons 87
teeth of slain enemies 64
teeth of small animals 119
teeth of small mammals 86
teeth or getting dressed 42
tell em jenny started 68
tell in broad outline 43
tell in mixed company 57
tell in plain language 114
tell in which country 55
tell it again because 64
tell it slant success 191
tell me about america 182
tell me about anybody 43
tell me about because 54
tell me about captain 98
tell me about certain 97
tell me about charles 98
tell me about charlie 70
tell me about chicago 81
tell me about college 56
tell me about colonel 51
tell me about everything 1865
tell me about general 77
tell me about herself 832
tell me about himself 1265
tell me about ireland 44
tell me about jonathan 49
tell me about marriage 52
tell me about religion 57
tell me about richard 84
tell me about tonight 215
tell me about vietnam 64
tell me again everything 53
tell me again exactly 224
tell me amusing stories 131
tell me anything against 50
tell me anything anymore 199
tell me anything because 257
tell me anything helpful 49
tell me anything material 42
tell me bible stories 58
tell me dirty stories 41
tell me fairy stories 142
tell me funny stories 215
tell me ghost stories 78
tell me quite frankly 541
tell me where captain 90
tell me where charles 47
tell me where colonel 78
tell me where everything 158
tell me where exactly 115
tell me where general 404
tell me where lincoln 69
tell me which country 60
tell me which numbers 44
tell me which offerings 40
tell me which picture 152
tell me which prevail 43
tell my close friends 51
tell my father because 117
tell my father everything 483
tell my father exactly 54
tell my indian friends 48
tell my mother because 343
tell my mother everything 265
tell my story because 176
tell my uncle everything 40
tell my whole fortune 78
tell my worst thoughts 92
tell of civic warfare 40
tell of large numbers 102
tell of unions between 120
tell on every occasion 109
tell or write stories 345
tell the bible stories 144
tell the board members 71
tell the chief engineer 74
tell the chief justice 109
tell the chief priests 157
tell the chief steward 121
tell the child everything 74
tell the child exactly 191
tell the child stories 80
tell the civil servant 46
tell the civil service 60
tell the class briefly 42
tell the class exactly 59
tell the court everything 147
tell the court exactly 437
tell the crowd outside 43
tell the deadly warfare 69
tell the exact instant 140
tell the exact location 259
tell the exact numbers 40
tell the exact position 259
tell the exact product 49
tell the father superior 42
tell the final outcome 70
tell the first officer 55
tell the first sergeant 79
tell the floor manager 65
tell the group members 218
tell the hotel manager 95
tell the house exactly 149
tell the house frankly 91
tell the human stories 43
tell the jolly fellows 128
tell the judge everything 83
tell the judge exactly 92
tell the mother superior 421
tell the others because 66
tell the others everything 51
tell the others exactly 46
tell the passing stranger 57
tell the people closest 49
tell the people everything 281
tell the people exactly 185
tell the people frankly 106
tell the people gathered 43
tell the people outside 259
tell the people plainly 134
tell the people stories 44
tell the phone company 115
tell the pilot exactly 44
tell the plant manager 73
tell the press everything 166
tell the privy council 49
tell the queen herself 49
tell the queen victoria 49
tell the reader everything 631
tell the reader exactly 681
tell the reader plainly 65
tell the reader quickly 40
tell the right stories 55
tell the roman catholic 132
tell the royal society 58
tell the sales manager 150
tell the setup program 55
tell the social workers 75
tell the spell checker 65
tell the staff members 50
tell the stage manager 146
tell the store manager 181
tell the story according 67
tell the story against 210
tell the story because 743
tell the story between 40
tell the story briefly 794
tell the story exactly 273
tell the story herself 325
tell the story himself 1308
tell the story largely 46
tell the story plainly 165
tell the story quickly 165
tell the story rightly 53
tell the story several 105
tell the story together 150
tell the story vividly 83
tell the vision revealed 48
tell the whole country 197
tell the whole dreadful 55
tell the whole hateful 47
tell the whole history 1217
tell the whole picture 175
tell the whole process 41
tell the whole village 232
tell the working classes 119
tell the world everything 222
tell the world exactly 247
tell the world outside 124
tell the world plainly 77
tell to which persons 60
tell to which species 56
tell us about abraham 48
tell us about african 155
tell us about america 237
tell us about ancient 249
tell us about animals 95
tell us about anxiety 42
tell us about aspects 64
tell us about beginning 40
tell us about behavior 106
tell us about british 180
tell us about certain 214
tell us about chinese 180
tell us about climate 78
tell us about culture 174
tell us about current 139
tell us about designing 46
tell us about european 46
tell us about everything 558
tell us about foreign 74
tell us about freedom 58
tell us about general 123
tell us about genetic 49
tell us about germany 43
tell us about herself 224
tell us about himself 1171
tell us about history 203
tell us about improving 72
tell us about justice 46
tell us about language 876
tell us about lincoln 41
tell us about marriage 102
tell us about matters 79
tell us about minimum 82
tell us about national 79
tell us about natural 84
tell us about objects 45
tell us about persons 53
tell us about popular 100
tell us about present 60
tell us about quality 55
tell us about regional 47
tell us about religion 164
tell us about science 90
tell us about several 72
tell us about slavery 72
tell us about society 195
tell us about student 52
tell us about violence 119
tell us about welfare 43
tell us again exactly 45
tell us anything because 96
tell us anything certain 98
tell us anything meaningful 116
tell us anything precise 45
tell us anything regarding 99
tell us anything reliable 79
tell us apart because 40
tell us bible stories 76
tell us fairy stories 41
tell us funny stories 90
tell us ghost stories 183
tell us nearly everything 119
tell us quite frankly 146
tell us quite plainly 72
tell us where captain 55
tell us where exactly 91
tell us where general 82
tell us which aspects 159
tell us which country 54
tell us which factors 95
tell us which features 208
tell us which objects 43
tell us which schools 41
tell us which species 83
tell us which variable 196
tend in varying degrees 158
tend the sheep together 78
tend to abuse alcohol 135
tend to adapt quickly 47
tend to adopt certain 139
tend to adopt extreme 53
tend to adopt similar 288
tend to agree closely 42
tend to agree strongly 72
tend to appear between 141
tend to appear lighter 113
tend to appear together 691
tend to apply similar 48
tend to argue against 837
tend to argue strongly 45
tend to arise because 383
tend to arise between 225
tend to avoid anxiety 48
tend to avoid because 163
tend to avoid behavior 40
tend to avoid certain 213
tend to avoid complex 43
tend to avoid contact 415
tend to avoid extreme 106
tend to avoid investing 63
tend to avoid marriage 70
tend to avoid mentioning 61
tend to avoid reliance 47
tend to avoid threatening 66
tend to blame everything 99
tend to blame himself 62
tend to blame outside 164
tend to blame parents 74
tend to blame society 44
tend to blame teachers 43
tend to blame victims 51
tend to blend together 980
tend to breathe rapidly 61
tend to breed violence 40
tend to bulge outward 143
tend to bunch together 472
tend to carry forward 156
tend to cause anxiety 88
tend to cause atrophy 125
tend to cause certain 69
tend to cause chronic 126
tend to cause current 74
tend to cause failure 130
tend to cause fatigue 96
tend to cause friction 207
tend to cause gastric 46
tend to cause rotation 309
tend to cause rupture 51
tend to cause sedation 49
tend to cause similar 123
tend to cause surface 40
tend to cause trouble 255
tend to cause unequal 59
tend to cause variation 57
tend to change according 117
tend to change because 110
tend to change depending 80
tend to change position 72
tend to change quickly 159
tend to change rapidly 475
tend to change together 319
tend to change towards 67
tend to check exports 42
tend to check imports 280
tend to check private 44
tend to close together 94
tend to clump together 2953
tend to count against 77
tend to create anxiety 104
tend to create certain 108
tend to create discord 84
tend to create division 47
tend to create friction 103
tend to create similar 110
tend to create tensions 125
tend to cross forward 41
tend to crowd together 442
tend to curve towards 60
tend to curve upwards 138
tend to cycle between 59
tend to decay quickly 52
tend to decay rapidly 91
tend to defeat efforts 49
tend to defeat justice 57
tend to delay gastric 62
tend to delay marriage 269
tend to deter efforts 45
tend to drift together 123
tend to drift towards 275
tend to drift upwards 132
tend to drink alcohol 97
tend to drive capital 72
tend to drive current 43
tend to either increase 110
tend to either support 48
tend to enter college 88
tend to enter marriage 41
tend to enter puberty 134
tend to equal average 85
tend to evoke anxiety 43
tend to evoke certain 83
tend to evoke similar 99
tend to evoke stronger 42
tend to exert control 68
tend to exist between 284
tend to exist outside 128
tend to exist together 69
tend to favor capital 206
tend to favor certain 575
tend to favor females 48
tend to favor foreign 68
tend to favor freedom 87
tend to favor increasing 45
tend to favor liberal 57
tend to favor measures 47
tend to favor private 100
tend to favor shorter 47
tend to favor smaller 100
tend to fight against 102
tend to float upwards 125
tend to flock together 1315
tend to focus efforts 44
tend to focus largely 162
tend to focus strongly 75
tend to force current 54
tend to gather together 987
tend to group according 58
tend to group objects 165
tend to group similar 95
tend to group stimuli 148
tend to group together 2252
tend to guard against 249
tend to hover between 100
tend to judge everything 54
tend to judge quality 52
tend to limit freedom 70
tend to lower arterial 43
tend to lower average 291
tend to lower overall 99
tend to lower profits 84
tend to lower surface 50
tend to marry members 45
tend to marry outside 306
tend to marry persons 218
tend to marry spouses 103
tend to merge together 478
tend to occur according 56
tend to occur against 42
tend to occur because 485
tend to occur between 962
tend to occur chiefly 40
tend to occur equally 45
tend to occur following 155
tend to occur largely 45
tend to occur outside 247
tend to occur quickly 55
tend to occur rapidly 67
tend to occur several 80
tend to occur shortly 73
tend to occur together 9501
tend to occur towards 185
tend to offer limited 129
tend to offer similar 140
tend to offer support 115
tend to place certain 75
tend to place greatest 54
tend to place increasing 54
tend to place primary 118
tend to place priority 44
tend to point outward 53
tend to point towards 292
tend to point upwards 43
tend to press against 102
tend to raise arterial 44
tend to raise average 100
tend to raise capital 96
tend to raise general 50
tend to raise imports 50
tend to raise incomes 52
tend to raise national 53
tend to raise nominal 57
tend to raise profits 195
tend to raise surface 65
tend to rebel against 626
tend to recur because 127
