tableau and fell to 77
tables can also be 1934
tables can best be 70
tables can have the 44
tables can help in 42
tables can help to 43
tables can only be 377
tables can show the 43
tables for four in 74
tables for four on 45
tables for four or 252
tables for four to 52
tables for many of 65
tables for most of 146
tables for reading or 40
tables for some of 177
tables for such as 76
tables for those of 89
tables going back to 75
tables had been in 69
tables had been so 106
tables has been the 67
tables has been to 97
tables may also be 986
tables may have the 86
tables may have to 132
tables may help to 107
tables may need to 175
tables may vary in 44
tables may well be 82
tables not only of 75
tables not only the 46
tables out from the 45
tables out into the 123
tables out onto the 103
tables ran down the 125
tables set along the 157
tables set among the 65
tables set forth in 484
tables set forth the 161
tables set side by 42
tables that fill the 79
tables that form the 161
tables that gave the 78
tables that give the 728
tables that have an 64
tables that have at 62
tables that have no 175
tables that have the 427
tables that have to 133
tables that held the 105
tables that help to 42
tables that hold the 181
tables that line the 93
tables that list the 521
tables that made up 48
tables that make it 139
tables that make the 95
tables that make up 712
tables that meet the 97
tables that most of 71
tables that must be 380
tables that need to 306
tables that ringed the 56
tables that seem to 43
tables that show the 1236
tables that tell the 60
tables that there is 385
tables that used to 91
tables that were in 168
tables that were the 118
tables that were to 105
tables that will be 1149
tables they must be 54
tables vii list of 112
tables was made by 44
tables was made in 54
tables was used to 118
tables with data on 158
tables with five or 59
tables with four or 56
tables with lots of 163
tables with nothing on 99
tables with nothing to 43
tables with only the 61
tables with rows of 70
tables with some of 77
tables with those in 90
tables with those of 208
tables with three or 175
tables with tops of 115
tables you need in 57
tables you need to 298
tables you want to 1344
tables you will be 79
tables you wish to 168
tablet and bearing on 112
tablet and five on 61
tablet and gave it 147
tablet and held it 93
tablet and went to 83
tablet can also be 95
tablet let into the 1340
tablet may also be 72
tablet set into the 333
tablet that bears the 73
tablet that bore the 44
tablet they gave me 62
tablet was made by 48
tablet was made in 41
tablet was made of 82
tablet was sent to 76
tablet was used as 45
tablet was used to 108
tabooed and have to 48
tabooed and made as 52
taboos and fears of 70
taboos and lack of 54
taboos are among the 89
taboos are meant to 51
taboos are part of 69
taboos can only be 44
taboos may also be 59
taboos that make it 44
taboos that must be 202
tacked all over the 160
tacked and came up 116
tacked and laid the 40
tacked his name on 45
tacked out into the 46
tacked them onto the 44
tackle and bait to 115
tackle and have the 43
tackle and pass it 42
tackle any kind of 347
tackle any sort of 73
tackle any type of 126
tackle box from the 134
tackle box full of 475
tackle box into the 119
tackle each type of 66
tackle got upon the 67
tackle him from the 46
tackle him when he 82
tackle hung from the 48
tackle not just the 62
tackle not only the 405
tackle one part of 99
tackle one task at 105
tackle that held the 48
tackle that kind of 195
tackle that part of 109
tackle that sort of 65
tackle them from the 43
tackle this form of 58
tackle this kind of 1104
tackle this part of 225
tackle this sort of 219
tackle this task by 116
tackle this task in 86
tackle this type of 763
tackle too much at 117
tackle was used to 108
tackling any kind of 54
tackling any sort of 54
tackling both jobs at 50
tackling can only be 94
tackling each other in 48
tackling not only the 76
tackling this kind of 173
tackling this sort of 89
tackling this task is 40
tackling this type of 167
tackling too much at 46
tactic and used it 59
tactic being used by 108
tactic being used to 42
tactic can also be 204
tactic can only be 92
tactic for making the 50
tactic for trying to 51
tactic for what it 160
tactic had been to 358
tactic has been the 256
tactic has been to 1283
tactic may also be 65
tactic that came to 72
tactic that must be 60
tactic that will be 97
tactic they used to 67
tactic was meant to 106
tactic was part of 90
tactic was used by 541
tactic was used in 1065
tactic was used on 138
tactic was used to 398
tagged and kept in 45
tagged and ready to 60
tagged and sent to 209
tagged out trying to 71
tagged with bits of 40
tailed him back to 41
tailed him from the 52
tailed off during the 113
tailed off from the 65
tailed off into an 278
tailed off into the 426
tailed off over the 89
tailor and leave the 46
tailor can make it 41
tailor does when he 43
tailor for making the 102
tailor had been at 45
tailor had come in 91
tailor had come to 50
tailor had done by 51
tailor had made it 123
tailor had made the 179
tailor his ideas to 41
tailor his work to 258
tailor our text to 97
tailor that made the 203
tailor this bill of 99
tailor this book to 45
tailor was able to 83
tailor was sent to 45
tailor was trying to 68
tailor who came to 169
tailor who died in 59
tailor who made it 104
tailor who made me 45
tailor who made my 73
tailor who made the 302
tailor who used to 162
tailor who went to 52
tailor with whom he 90
takeoff and during the 60
takeoff and land in 45
takeoff and land on 43
takeoff run down the 100
takers are able to 159
takers may have to 73
takers who come to 43
talent all over the 233
talent and also of 42
talent and also the 68
talent and also to 44
talent and bringing it 78
talent and depth of 150
talent and even of 162
talent and even the 42
talent and from the 50
talent and full of 93
talent and gave it 113
talent and gift of 78
talent and give it 159
talent and giving it 77
talent and have the 41
talent and hide it 50
talent and ideas to 60
talent and keep it 48
talent and lack of 217
talent and lots of 75
talent and love of 383
talent and love to 60
talent and luck to 49
talent and made it 97
talent and make it 92
talent and make the 72
talent and making the 40
talent and many of 78
talent and means of 50
talent and means to 97
talent and most of 66
talent and much of 52
talent and none of 43
talent and range of 68
talent and some of 215
talent and tact as 45
talent and tact in 55
talent and tact of 68
talent and tact to 46
talent and there is 90
talent and those of 44
talent and time in 103
talent and time of 56
talent and time to 391
talent and turn it 42
talent and used it 93
talent and want of 58
talent and want to 93
talent and wealth of 168
talent and wealth to 73
talent and what he 80
talent and what is 52
talent and when he 40
talent and when the 41
talent and will be 69
talent and will to 140
talent and work of 61
talent and worth in 48
talent and worth of 103
talent and years of 194
talent are able to 90
talent are among the 68
talent being kept in 40
talent but also an 62
talent but also as 43
talent but also by 112
talent but also in 88
talent but also of 154
talent but also on 103
talent but also the 260
talent but also to 270
talent but from the 54
talent but lack the 52
talent but there is 41
talent can also be 110
talent can best be 67
talent can hope to 44
talent can make it 67
talent can make the 47
talent can only be 184
talent can take in 75
talent does what it 249
talent for acting as 143
talent for acting in 126
talent for acting is 53
talent for acting or 57
talent for asking the 83
talent for bringing the 100
talent for bringing to 44
talent for bringing up 88
talent for coming up 153
talent for giving it 163
talent for giving the 57
talent for leading the 49
talent for living in 179
talent for losing at 53
talent for making an 89
talent for making it 132
talent for making me 153
talent for making the 1115
talent for making up 181
talent for making us 50
talent for mixing up 43
talent for reading the 160
talent for saying the 311
talent for seeing the 459
talent for sizing up 69
talent for some of 62
talent for such an 134
talent for taking on 45
talent for taking the 183
talent for what he 127
talent for what is 98
talent for what it 76
talent for what the 52
talent for what we 60
talent for work in 48
talent for work of 72
talent god gave me 103
talent god gave us 79
talent goes into the 88
talent had been in 93
talent had been so 159
talent had been the 74
talent had been to 45
talent had come to 104
talent had nothing to 143
talent has been at 53
talent has been in 52
talent has been on 49
talent has been so 66
talent has been the 134
talent has been to 82
talent has come to 134
talent has nothing to 113
talent lay more in 189
talent may also be 88
talent may find it 43
talent may have to 49
talent may rise to 46
talent may well be 111
talent not only as 80
talent not only in 181
talent not only of 86
talent not only to 154
talent not used to 42
talent than many of 53
talent than most of 218
talent than some of 66
talent than there is 79
talent than those of 113
talent that came to 85
talent that even the 45
talent that fits us 78
talent that grow up 66
talent that leads to 66
talent that made it 59
talent that made the 136
talent that must be 235
talent that only the 45
talent that some of 49
talent that there is 58
talent that when he 54
talent that will be 238
talent they have in 86
talent they have to 83
talent they need to 151
talent too much to 49
talent was able to 182
talent was born in 42
talent was born to 53
talent was hard to 47
talent was held in 45
talent was high as 41
talent was just as 94
talent was lost to 82
talent was much in 42
talent was part of 56
talent was said to 65
talent was seen as 40
talent was seen in 43
talent was sent to 83
talent was such as 42
talent was there in 41
talent was there to 48
talent was used in 62
talent was used to 77
talent who came to 71
talent who died in 44
talent who have the 43
talent who will be 53
talent with those of 47
talent with whom he 41
talent you have in 66
talent you have is 71
talent you have to 167
talent you need to 134
talent you want to 41
talked all during the 78
talked all kind of 54
talked all over the 237
talked and came to 90
talked and from the 44
talked and made the 40
talked and told me 114
talked and told of 53
talked and told the 47
talked and went on 171
talked and went to 118
talked and what he 61
talked and when he 92
talked and when the 49
talked and when we 41
talked any more of 110
talked both ways to 42
talked each other to 57
talked far into the 4045
talked far more to 40
talked for days of 63
talked for five or 166
talked for four or 62
talked for half an 3809
talked for half the 103
talked for most of 443
talked for much of 70
talked for over an 2370
talked for three or 232
talked for years of 335
talked her down to 58
talked her into an 87
talked her into it 2370
talked her into the 290
talked him back to 67
talked him down to 230
talked him into an 107
talked him into it 3686
talked him into the 572
talked him over to 70
talked long into the 3138
talked long over the 70
talked not just of 40
talked not only of 532
talked not only to 258
talked now only of 47
talked out loud as 115
talked out loud in 104
talked out loud to 676
talked out some of 49
talked she told me 79
talked that kind of 110
talked that much to 62
talked that over in 56
talked that sort of 51
talked them down to 81
talked them into it 780
talked them into the 133
talked them over at 45
talked them over in 173
talked them over to 40
talked things over as 47
talked things over at 108
talked things over in 317
talked things over on 56
talked this much in 97
talked this over at 119
talked this over in 165
talked too fast or 51
talked too much as 185
talked too much at 307
talked too much he 53
talked too much in 775
talked too much of 744
talked too much on 172
talked too much or 507
talked too much the 95
talked too much to 1041
talked way into the 168
talked with adam in 139
talked with chou en 268
talked with during my 81
talked with during the 237
talked with food in 60
talked with four of 59
talked with from the 133
talked with lots of 228
talked with many in 62
talked with many of 2775
talked with more of 63
talked with more or 41
talked with most of 676
talked with much of 58
talked with none of 44
talked with over the 328
talked with said he 52
talked with said it 46
talked with said the 87
talked with seem to 113
talked with some in 45
talked with some of 6766
talked with such an 72
talked with such as 50
talked with tears in 63
talked with tell me 47
talked with those in 75
talked with those of 81
talked with those on 113
talked with three of 130
talked with three or 148
talked with told me 316
talked with told us 58
talked with upon the 54
talked with when he 46
talked you into it 753
talked you into the 54
talked you told me 44
talker and fond of 43
talker and full of 79
talker can only be 53
talker than most of 44
taller one said to 46
taller than bill is 180
taller than boys at 71
taller than boys in 79
taller than boys of 487
taller than even the 219
taller than ever as 52
taller than ever in 229
taller than four or 44
taller than half the 80
taller than many of 400
taller than mary is 82
taller than most in 53
taller than most of 4653
taller than some of 366
taller than those at 212
taller than those in 2102
taller than those of 2115
taller than those on 345
taller than those to 44
taller than three or 80
taller than when he 563
taller than when we 117
tallow and lard in 72
tallow was used in 57
tallow was used to 52
tallying with those of 75
talons and beaks of 147
talons and teeth of 59
talons dug into the 78
tamped with clay or 60
tamper with some of 255
tamper with such an 161
tamper with what he 104
tamper with what is 119
tamper with what the 125
tandem with some of 185
tandem with those in 82
tandem with those of 1017
tangent all along the 143
tangent may also be 54
tangled all over the 45
tangled and full of 356
tangled and hard to 59
tangled and lost in 166
tangled heap upon the 58
tangled her feet in 63
tangled her hair in 40
tangled her hand in 97
tangled his feet in 277
tangled his hand in 244
tangled one hand in 176
tangled that even the 50
tangled web will be 48
tangled with bits of 65
tangled with hers as 104
tangled with hers in 102
tangled with some of 266
tangled with those of 536
tangles and full of 96
tangles and loss of 151
tangles are made up 128
tangles are seen in 111
tanker was able to 44
tanned and dyed by 42
tanned and dyed in 160
tanned and full of 234
tanned and made up 105
tanned and ready to 88
tanned and sent to 89
tanned and used as 164
tanned and used to 169
tanned her skin to 45
tanned his face to 50
tanned his skin to 102
tanned leg over the 47
tanned with hair on 54
tannin may also be 84
tapering and ending in 202
tapering off during the 176
tapering off from the 257
tapering off into an 61
tapering off into the 502
tapering off over the 120
tapering than those of 91
tapers and ends in 125
tapers are made of 41
tapers off during the 414
tapers off from the 318
tapers off into an 54
tapers off into the 1130
tapers off over the 54
tapers off when the 59
tapers set fire to 43
tapped all over the 137
tapped and made to 105
tapped and there is 66
tapped and used as 100
tapped and used by 71
tapped and used in 157
tapped and used to 148
tapped ash from the 48
tapped ash into the 152
tapped ash onto the 61
tapped each other on 59
tapped her cane on 154
tapped her chin as 55
tapped her chin in 46
tapped her feet in 70
tapped her feet on 87
tapped her feet to 121
tapped her finger on 1016
tapped her finger to 143
tapped her foot as 424
tapped her foot at 64
tapped her foot in 396
tapped her foot on 1093
tapped her foot to 296
tapped her fork on 57
tapped her hand on 134
tapped her hand to 117
tapped her heel on 40
tapped him hard on 70
tapped him once on 42
tapped him over the 46
tapped him upon the 136
tapped his boot on 45
tapped his cane on 527
tapped his chin as 42
tapped his copy of 46
tapped his feet in 67
tapped his feet on 109
tapped his feet to 156
tapped his finger at 61
tapped his finger on 2343
tapped his finger to 169
tapped his fist on 82
tapped his foot as 237
tapped his foot in 298
tapped his foot on 736
tapped his foot to 408
tapped his fork on 158
tapped his great toe 128
tapped his hand on 359
tapped his nose in 46
tapped his pipe in 54
tapped his pipe on 594
tapped his thumb on 63
tapped his wife on 62
tapped not only the 57
tapped off from the 749
tapped off into the 123
tapped one finger on 199
tapped one finger to 42
tapped one foot on 112
tapped one side of 55
tapped our feet to 47
tapped out from the 200
tapped out into the 85
tapped out over the 53
tapped them into the 67
target age range of 113
target all over the 130
target and also on 42
target and also the 167
target and also to 180
target and back is 129
target and back to 781
target and during the 50
target and fail to 48
target and fell on 56
target and fire at 117
target and fire the 102
target and from the 462
target and gave the 48
target and give the 52
target and hard to 40
target and have the 189
target and have to 91
target and hits the 52
target and hold it 55
target and hold the 117
target and into the 108
target and keep it 91
target and keep the 49
target and kill the 186
target and leave the 43
target and made the 44
target and make it 197
target and make the 256
target and means of 41
target and mode of 136
target and most of 80
target and move it 45
target and must be 311
target and only the 60
target and pull the 169
target and reach the 55
target and ready to 61
target and shot at 49
target and shot it 46
target and some of 72
target and take the 115
target and there is 386
target and those of 41
target and trying to 177
target and type of 77
target and used to 45
target and what is 272
target and what it 44
target and what the 43
target and what to 49
target and when it 100
target and when the 153
target and will be 306
target area along the 42
target area during the 158
target area from the 505
target area into the 41
target area must be 203
target area over the 97
target area prior to 79
target area such as 135
target area when the 117
target area will be 240
target are used to 254
target bit rate is 114
target bit rate of 141
target but also in 109
target but also on 171
target but also the 449
target but also to 303
target can also be 1085
target can only be 747
target dna from the 162
target dna into the 104
target dna must be 114
target dna will be 197
target for acts of 52
target for cuts in 162
target for even the 104
target for half the 43
target for many an 51
target for many of 411
target for most of 1059
target for much of 430
target for some of 657
target for such an 351
target for teasing by 46
target for theft or 48
target for those in 261
target for those of 43
target for what he 61
target for what is 41
target for what the 42
target had been an 90
target had been in 42
target had been the 654
target had been to 110
target has been in 113
target has been the 1887
target has been to 304
target key areas of 42
target may also be 708
target may have to 160
target may need to 102
target may well be 154
target may wish to 51
target not just the 112
target not only in 51
target not only of 737
target not only the 710
target real wage is 297
target set during the 93
target set forth in 60
target than when it 73
target than when the 59
target that must be 577
target that part of 52
target that will be 286
target they want to 115
target they were to 105
target this time is 72
target this type of 155
target was also the 93
target was from the 65
target was hard to 64
target was kept at 63
target was less the 50
target was made by 133
target was made in 51
target was made of 231
target was made to 46
target was moving at 44
target was part of 61
target was said to 103
target was seen as 169
target was seen to 72
target was used as 297
target was used in 207
target was used to 297
target was what he 99
target you have to 113
target you need to 104
target you want to 617
target you will be 91
target you wish to 157
tariff and also the 53
tariff and cost of 46
tariff and fixing the 55
tariff and from the 72
tariff and there is 43
tariff and those of 48
tariff but also the 63
tariff can also be 55
tariff can have no 44
tariff can only be 88
tariff for sale of 75
tariff had been in 156
tariff had been so 60
tariff had been the 213
tariff had come to 50
tariff had nothing to 83
tariff has been an 123
tariff has been in 202
tariff has been so 66
tariff has been the 385
tariff has been to 169
tariff has come to 44
tariff has nothing to 90
tariff law will be 99
tariff may also be 82
tariff may fail to 73
tariff may have to 60
tariff per unit of 99
tariff tax from the 40
tariff that leads to 49
tariff that must be 79
tariff that will be 86
tariff was held to 56
tariff was laid on 206
tariff was made an 56
tariff was made by 68
tariff was made in 67
tariff was made the 114
tariff was only the 135
tariff was said to 41
tariff was seen as 83
tariff was used to 63
tarmac and came to 53
tarmac and into the 249
tarmac and onto the 49
tarsus and into the 45
tarsus and part of 60
tarsus with four or 41
tartar and salt in 98
tartar and salt to 56
tasked his wits to 80
tasked with bringing the 51
tasked with coming up 114
tasked with leading the 213
tasked with making the 129
tasked with taking the 117
tasked with trying to 143
tassel hung from the 171
tasted and felt in 44
tasted and felt the 87
tasted and seen the 63
tasted any fare so 42
tasted any kind of 264
tasted any like it 115
tasted any such thing 97
tasted for tens of 53
tasted how good the 87
tasted one drop of 88
tasted that kind of 102
tasted this dish at 43
tasted this dish in 55
tasted this kind of 139
tasted this side of 62
tasted too good to 86
tasted too much of 357
tastes all over the 44
tastes and aims of 109
tastes and also to 42
tastes and bearing of 59
tastes and even the 120
tastes and fond of 93
tastes and from the 156
tastes and ideas in 90
tastes and ideas of 723
tastes and lack of 87
tastes and love of 493
tastes and many of 54
tastes and means of 324
tastes and mode of 236
tastes and range of 84
tastes and some of 84
tastes and tend to 44
tastes and there is 66
tastes and those of 536
tastes and turn of 71
tastes and ways of 677
tastes and wealth of 64
tastes and what he 47
tastes and will be 41
tastes are like my 172
tastes are more or 67
tastes are much the 51
tastes are part of 73
tastes are said to 99
tastes are such as 60
tastes are those of 391
tastes are used to 44
tastes but also in 61
tastes but also the 102
tastes but also to 77
tastes can also be 84
tastes can only be 172
tastes for what is 58
tastes his life in 67
tastes lay more in 59
tastes lie more in 40
tastes may also be 60
tastes not only in 45
tastes ran more to 420
tastes run more to 266
tastes than most of 60
tastes than such as 81
tastes than those of 172
tastes than were the 43
tastes that make up 43
tastes that must be 66
tastes that were so 51
tastes that were to 57
tastes too good to 229
tastes too much of 266
tastes too well to 54
tastes with those of 158
tastings are held in 60
tattoo his name on 88
taught all five of 51
taught all four of 112
taught all over the 851
taught all there is 82
taught all these in 49
taught all three of 187
taught all wood to 165
taught and able to 43
taught and also in 47
taught and also the 70
taught and also to 77
taught and bred up 215
taught and came to 68
taught and come to 88
taught and died in 122
taught and done by 42
taught and done in 131
taught and done is 40
taught and even the 41
taught and from the 90
taught and held by 101
taught and held in 75
taught and held the 48
taught and kept in 57
taught and kept to 43
taught and learn the 58
taught and learn to 82
taught and left to 57
taught and made to 459
taught and many of 58
taught and most of 57
taught and must be 256
taught and said by 112
taught and said to 91
taught and some of 115
taught and there is 210
taught and those of 41
taught and told in 62
taught and told to 81
taught and upon the 53
taught and used as 613
taught and used at 93
taught and used by 304
taught and used in 1934
taught and used the 45
taught and used to 130
taught and went to 47
taught and what he 712
taught and what is 1823
taught and what it 80
taught and what the 552
taught and what we 254
taught and when it 156
taught and when the 69
taught and will be 89
taught any form of 56
taught any kind of 122
taught any part of 44
taught any such thing 277
taught are such as 56
taught are those of 173
taught but also in 107
taught but also of 41
taught but also on 64
taught but also the 194
taught but also to 118
taught but must be 283
taught but what is 158
taught can only be 66
taught each other as 86
taught each other in 96
taught each other so 87
taught each other the 383
taught each other to 419
taught for ages to 57
taught for five or 81
taught for four or 112
taught for half an 71
taught for half the 40
taught for most of 511
taught for much of 87
taught for part of 88
taught for three or 102
taught for what it 74
taught for years as 126
taught for years at 475
taught for years by 121
taught for years in 695
taught for years on 44
taught for years to 144
taught has been the 69
taught her also the 53
taught her also to 100
taught her back in 46
taught her body to 53
taught her boys the 41
taught her boys to 101
taught her during the 91
taught her duty to 57
taught her early in 65
taught her early on 89
taught her early to 45
taught her feet to 54
taught her from an 41
taught her from the 209
taught her heart to 101
taught her kids to 53
taught her lips to 43
taught her many of 200
taught her more of 141
taught her most of 165
taught her much in 57
taught her much of 518
taught her must be 40
taught her none of 49
taught her nothing if 41
taught her nothing of 95
taught her only the 61
taught her only to 88
taught her over the 122
taught her some of 626
taught her sons the 112
taught her sons to 359
taught her ways to 58
taught her well the 68
taught her what he 260
taught her what is 53
taught her what it 461
taught her what the 109
taught her what to 756
taught her when he 82
taught her when to 130
taught her young to 43
taught him also by 41
taught him also the 259
taught him also to 355
taught him anew the 84
taught him back in 102
taught him came to 44
taught him during the 203
taught him early in 151
taught him early on 142
taught him early the 70
taught him early to 187
taught him ever to 56
taught him from an 74
taught him from the 572
taught him lots of 63
taught him love of 70
taught him many of 431
taught him more in 92
taught him more of 353
taught him most of 364
taught him much as 41
taught him much at 54
taught him much in 165
taught him much of 650
taught him must be 80
taught him none of 159
taught him nothing at 44
taught him nothing in 42
taught him nothing of 298
taught him only the 116
taught him only to 288
taught him over the 150
taught him some of 996
taught him step by 51
taught him there is 92
taught him till he 54
taught him ways of 43
taught him well in 66
taught him well the 102
taught him were the 115
taught him were to 44
taught him what an 62
taught him what he 1764
taught him what is 134
taught him what it 692
taught him what the 349
taught him what to 1386
taught him what we 79
taught him when he 1330
taught him when the 68
taught him when to 261
taught him when we 42
taught his army to 77
taught his bays the 71
taught his boys the 71
taught his boys to 364
taught his dogs to 55
taught his duty by 106
taught his duty on 41
taught his duty to 164
taught his eyes to 71
taught his feet to 56
taught his hand to 63
taught his heart to 143
taught his kids to 83
taught his laws to 117
taught his lips to 79
taught his mind to 95
taught his mouth to 86
taught his sons the 388
taught his sons to 842
taught his soul to 87
taught his wife the 128
taught his wife to 572
taught how best to 448
taught how great is 57
taught how much the 69
taught how nice the 171
taught how poor an 63
taught its duty by 52
taught man what he 765
taught may well be 50
taught men also to 42
taught men what it 48
taught men what to 88
taught new ways of 374
taught new ways to 120
taught new york the 58
taught nor knew of 63
taught not even to 46
taught not from the 45
taught not just as 48
taught not just in 62
taught not just the 78
taught not just to 119
taught not only as 453
taught not only at 200
taught not only by 887
taught not only in 1284
taught not only the 2362
taught not only to 3493
taught not what to 43
taught one kind of 60
taught one step at 76
taught one term at 89
taught one term in 264
taught one term of 290
taught our boys to 47
taught our duty by 184
taught our eyes to 49
taught our kids to 96
taught our race to 180
taught our sons to 56
taught per week by 49
taught six years at 50
taught six years in 106
taught ten years in 79
taught ten years or 58
taught than those of 49
taught than upon the 44
taught that among the 74
taught that anger is 296
taught that crying is 47
taught that during the 162
taught that duty to 62
taught that even an 49
taught that even if 213
taught that even in 205
taught that even the 652
taught that even to 68
taught that evil is 150
taught that faith in 225
taught that faith is 476
taught that fire is 65
taught that food is 54
taught that from the 472
taught that good is 61
taught that health is 78
taught that hell is 100
taught that just as 751
taught that kind of 131
taught that life in 73
taught that life is 1117
taught that life on 105
taught that love is 531
taught that love of 193
taught that love to 70
taught that many of 440
taught that mary is 42
taught that mind is 97
taught that most of 217
taught that much of 222
taught that none of 352
taught that nothing in 172
taught that nothing is 848
taught that once the 103
taught that once we 52
taught that only as 55
taught that only by 299
taught that only he 61
taught that only in 125
taught that only the 1076
taught that ours is 45
taught that pain is 108
taught that part of 212
taught that peace is 63
taught that reading is 64
taught that some of 264
taught that sort of 63
taught that such an 246
taught that such is 85
taught that there is 11198
taught that those in 69
taught that time is 117
taught that truth is 298
taught that truth of 50
taught that wealth is 92
taught that what he 139
taught that what is 453
taught that what the 121
taught that what we 394
taught that when an 59
taught that when he 187
taught that when in 43
taught that when it 90
taught that when the 1074
taught that when we 666
taught that work is 263
taught them also the 237
taught them also to 566
taught them during the 271
taught them early the 61
taught them early to 68
taught them ever to 60
taught them from the 846
taught them just as 104
taught them lots of 41
taught them love of 53
taught them many of 270
taught them means to 79
taught them more of 154
taught them most of 106
taught them much by 53
taught them much in 45
taught them much of 171
taught them nothing in 42
taught them nothing of 108
taught them only by 87
taught them only the 136
taught them only to 155
taught them over the 98
taught them some of 629
taught them songs of 43
taught them there is 96
taught them ways of 95
taught them ways to 102
taught them were the 55
taught them what he 338
taught them what is 214
taught them what it 343
taught them what the 245
taught them what to 1072
taught them what we 160
taught them when he 109
taught them when to 61
taught them will be 48
taught they must be 100
taught they will be 44
taught this fact by 44
taught this fact in 48
taught this form of 113
taught this from the 134
taught this game to 50
taught this kind of 267
taught this mode of 59
taught this part of 67
taught this sort of 74
taught this theory of 59
taught this truth by 89
taught this truth in 119
taught this truth to 128
taught this type of 127
taught this very thing 56
taught this when he 171
taught thus much in 82
taught too early in 74
taught too early to 118
taught too many of 42
taught too much as 169
taught too much in 42
taught too much of 40
taught too much on 45
taught two sets of 55
taught two years at 424
taught two years in 924
taught two years of 45
taught was from the 43
taught was held in 64
taught was part of 42
taught who want to 54
taught with more or 129
taught with some of 43
taught with what is 83
taught you from the 227
taught you most of 68
taught you much of 49
taught you nothing at 40
taught you nothing of 50
taught you only to 45
taught you over the 62
taught you some of 123
taught you what is 152
taught you what it 87
taught you what the 90
taught you what to 258
taught you will be 78
taunting and teasing of 87
taunting and teasing the 46
taunting each other in 56
taunting her from the 67
taunting him from the 121
taunting them from the 44
taunts and teasing of 48
taunts did gibe my 59
tavern and from the 99
tavern and into the 196
tavern and told the 96
tavern and went to 143
tavern had been in 47
tavern had been the 49
tavern that used to 89
tavern was also the 86
tavern was full of 500
tavern was kept at 41
tavern was kept by 870
tavern was kept in 70
tavern was said to 89
tavern was shut up 52
tavern was sold to 41
tavern was used as 182
tavern with some of 113
tawdry and full of 72
taxied out from the 64
taxied out into the 284
taxied out onto the 502
teacher all over the 65
teacher and able to 80
teacher and aide to 46
teacher and also an 80
teacher and also as 206
teacher and also by 76
teacher and also in 44
teacher and also of 48
teacher and also the 272
teacher and also to 207
teacher and among the 103
teacher and came to 95
teacher and come to 61
teacher and died in 105
teacher and during the 88
teacher and even the 171
teacher and even to 46
teacher and flung the 52
teacher and four of 40
teacher and from the 457
teacher and gave me 76
teacher and gave the 47
teacher and give the 62
teacher and have no 50
teacher and have the 149
teacher and have to 94
teacher and having the 47
teacher and help me 51
teacher and help the 66
teacher and help to 49
teacher and into the 58
teacher and knew the 51
teacher and lack of 57
teacher and learn the 100
teacher and learn to 120
teacher and leave the 49
teacher and left the 101
teacher and lots of 49
teacher and made it 50
teacher and made the 87
teacher and made to 40
teacher and make it 65
teacher and make the 98
teacher and many of 276
teacher and more of 47
teacher and most of 267
teacher and much of 44
teacher and must be 270
teacher and part of 78
teacher and rose to 73
teacher and said he 56
teacher and said in 40
teacher and said to 155
teacher and sent to 129
teacher and some of 706
teacher and take the 42
teacher and talk to 96
teacher and teach the 62
teacher and tell the 49
teacher and tend to 45
teacher and there is 271
