tap into external sources 43
that have occurred reflect 42
that have occurred regarding 90
that have occurred several 65
that have occurred together 134
that have offended against 95
that have operated against 160
that have opposite charges 91
that have opposite effects 342
that have positive effects 509
that have positive impacts 90
that have positive results 89
that have potential effects 42
that have potential utility 57
that have powerful effects 310
that have probably evolved 41
that have probably existed 59
that have produced certain 52
that have produced material 41
that have produced notable 43
that have produced results 231
that have produced several 57
that have produced similar 128
that have profound effects 684
that have profound impacts 64
that have prompted differing 108
that have provided impetus 40
that have provided insight 104
that have provided material 71
that have provided support 226
that have rebelled against 419
that have received careful 51
that have received federal 182
that have received foreign 56
that have received general 130
that have received greatest 125
that have received increasing 236
that have received judicial 61
that have received limited 122
that have received massive 54
that have received material 48
that have received minimal 64
that have received national 208
that have received official 96
that have received previous 58
that have received radiation 58
that have received repeated 107
that have received research 120
that have received several 46
that have received similar 51
that have received support 237
that have recently adopted 253
that have recently appeared 2219
that have recently arrived 284
that have recently brought 102
that have recently divided 64
that have recently emerged 1642
that have recently enacted 62
that have recently entered 500
that have recently evolved 134
that have recently flooded 41
that have recently invaded 88
that have recently plagued 106
that have recently spawned 45
that have recently started 168
that have recently visited 41
that have recurred following 49
that have rejected capital 95
that have remained central 165
that have remained dormant 305
that have remained faithful 240
that have remained largely 603
that have remained neutral 108
that have remained obscure 190
that have remained outside 647
that have remained popular 254
that have remained together 64
that have remained unknown 145
that have reported results 62
that have reported similar 42
that have resident priests 61
that have resisted solution 94
that have resulted because 122
that have revolted against 60
that have scourged mankind 50
that have sedative effects 60
that have semantic content 86
that have seriously damaged 51
that have severely damaged 128
that have severely limited 252
that have somewhat similar 125
that have specific answers 45
that have specific effects 285
that have specific features 53
that have suddenly appeared 151
that have suffered because 130
that have suffered natural 45
that have suffered neglect 47
that have suffered previous 49
that have survived because 361
that have survived contact 91
that have survived contain 86
that have survived decades 47
that have survived despite 115
that have survived include 199
that have survived previous 53
that have survived provide 101
that have survived reflect 50
that have survived several 89
that have survived suggest 219
that have symptoms similar 73
that have systemic effects 86
that have troubled critics 44
that have troubled mankind 66
that have vanished forever 57
that having observed certain 64
that having received certain 54
that health education efforts 41
that health problems related 125
that health promotion efforts 140
that health services research 349
that hearing children acquire 64
that held american society 90
that held families together 112
that help chemical reactions 50
that help children achieve 53
that help children acquire 105
that help children develop 1102
that help children explore 123
that help children succeed 46
that help maintain balance 127
that help students achieve 342
that help students acquire 246
that help students analyze 143
that help students clarify 41
that help students connect 202
that help students develop 1644
that help students examine 132
that help students explore 255
that help students improve 212
that help students prepare 258
that help students reflect 98
that help students succeed 160
that high artistic faculty 49
that high emotional arousal 49
that high moisture content 147
that high sensation seekers 1098
that high specific gravity 44
that hold families together 330
that hold materials together 83
that into whatever company 89
that into whatever creature 65
that john caldwell calhoun 47
that john chambers brought 69
that julia margaret cameron 45
that just happened between 83
that keep accurate records 47
that keep families together 213
that last sentence because 159
that last terribly evident 51
that late medieval society 42
that late twentieth century 343
that laws directed against 104
that laws directly abridging 210
that laws regulating abortion 136
that less definite species 110
that less educated parents 53
that less educated persons 114
that less educated workers 130
that less powerful members 115
that lies directly between 46
that lies entirely between 76
that lies entirely outside 461
that life abruptly appeared 82
that life deserves sympathy 72
that life involves suffering 136
that like electric charges 170
that living tubercle bacilli 192
that look beautiful because 55
that look somewhat similar 69
that lost paradise relates 72
that love conquers everything 106
that made american society 58
that made antonius believe 78
that made everyone nervous 65
that made humanity shudder 42
that made literary history 86
that made military service 113
that made relations between 148
that made sickness pompous 150
that made theatrical history 61
that make chemical reactions 51
that make decisions affecting 143
that make decisions regarding 73
that make intimate contact 60
that make possible certain 112
that make synaptic contact 147
that male audience members 41
that male authority figures 87
that male patients declare 131
that many adoptive parents 326
that many american artists 170
that many american college 74
that many american farmers 152
that many american parents 244
that many american schools 118
that many american teachers 125
that many american vessels 140
that many american workers 552
that many american writers 484
that many analysts believe 354
that many audience members 508
that many bacterial species 162
that many baptized persons 45
that many beautiful buildings 121
that many business schools 124
that many canadians believe 58
that many celestial objects 135
that many cerebral palsied 53
that many chemical reactions 814
that many children acquire 165
that many children attending 60
that many children believe 117
that many children benefit 40
that many children between 46
that many children brought 100
that many children develop 498
that many children display 127
that many children entered 43
that many children exhibit 137
that many children exposed 44
that many children labeled 101
that many children receive 209
that many children rehearse 93
that many children require 47
that many children respond 57
that many children suffering 125
that many christian parents 131
that many christian teachers 43
that many christian thinkers 180
that many christian writers 170
that many citizens believe 203
that many clerical workers 59
that many clinical studies 104
that many computer systems 320
that many criminal careers 42
that many criminal justice 224
that many cultural critics 41
that many cultures believe 47
that many decisions affecting 133
that many decisions involve 47
that many decisions regarding 69
that many decisions require 44
that many developing country 243
that many disabled persons 282
that many disputes between 69
that many dissenting chapels 337
that many divorced couples 91
that many divorced parents 50
that many divorced persons 51
that many domestic animals 125
that many domestic violence 52
that many domestic workers 148
that many educated chinese 46
that many educated persons 256
that many elements consist 40
that many epidemic diseases 45
that many essential features 115
that many europeans believe 59
that many external factors 132
that many fabulous stories 138
that many families receive 44
that many families subsist 53
that many feminist critics 284
that many feminist theorists 179
that many feminist writers 179
that many football players 48
that many fruitful results 62
that many graduate schools 49
that many homeless persons 168
that many infected persons 47
that many innocent persons 1268
that many innocent victims 104
that many japanese believe 59
that many japanese workers 45
that many judicious persons 235
that many literary critics 396
that many managers believe 258
that many materials exhibit 57
that many minority workers 42
that many nonhuman animals 310
that many ordinary germans 126
that many patients believe 128
that many patients benefit 141
that many patients develop 500
that many patients exhibit 152
that many patients improve 138
that many patients present 292
that many patients receive 258
that many patients receiving 201
that many patients recover 298
that many patients require 302
that many patients respond 202
that many patients suffering 928
that many patients survive 44
that many patients undergo 44
that many physical diseases 71
that many physical systems 282
that many potential clients 165
that many potential members 61
that many potential sources 98
that many problems existed 64
that many problems involve 47
that many problems involving 183
that many problems related 234
that many problems require 114
that many programs contain 41
that many programs require 49
that many prostate cancers 50
that many proteins contain 196
that many questions regarding 286
that many questions related 49
that many questions requiring 63
that many relations between 46
that many religious beliefs 280
that many religious persons 250
that many religious rituals 47
that many religious teachers 53
that many religious thinkers 59
that many retarded persons 120
that many scholars believe 1322
that many sensible persons 72
that many software vendors 71
that many students attending 44
that many students believe 418
that many students benefit 43
that many students develop 125
that many students dislike 43
that many students entered 43
that many students receive 148
that many students require 51
that many systemic diseases 56
that many talented artists 40
that many terrible objects 139
that many timorous mortals 41
that many tropical species 119
that many twentieth century 106
that many valuable lessons 111
that many valuable objects 54
that many valuable records 43
that many virtuous matrons 122
that many wildlife species 45
that mark relations between 105
that mass transfer between 105
that means produces lowness 72
that meet consumer demands 136
that meet customer demands 40
that meet multiple criteria 117
that meet selection criteria 50
that meet specific criteria 1293
that meet specific quality 66
that mere personal ambition 105
that mere physical contact 138
that mere physical minimum 97
that more accurate figures 105
that more accurate measures 109
that more accurate results 1360
that more advanced courses 42
that more advanced learners 91
that more affluent parents 140
that more american species 49
that more ardently desires 54
that more brilliant perhaps 41
that more children receive 48
that more children survive 183
that more complete records 120
that more complete studies 46
that more decisive measures 222
that more decisive results 84
that more definite results 112
that more delicious species 137
that more detailed records 115
that more detailed research 452
that more detailed studies 1484
that more directly address 350
that more directly affects 218
that more directly answers 46
that more directly concern 251
that more directly involve 57
that more directly reflect 261
that more directly relates 45
that more directly support 55
that more educated farmers 153
that more educated parents 272
that more educated persons 227
that more educated workers 443
that more explicit language 105
that more extended research 52
that more financial support 164
that more flexible exchange 44
that more forceful measures 183
that more frequent contact 175
that more frequent sessions 98
that more fruitful results 125
that more generous welfare 104
that more intimate contact 115
that more moderate measures 100
that more narrowly defined 149
that more narrowly focused 46
that more positive measures 226
that more positive results 243
that more powerful effects 105
that more properly belonged 1030
that more recently evolved 41
that more rigorous judicial 89
that more rigorous measures 102
that more rigorous research 181
that more rigorous studies 61
that more specific criteria 48
that more specific measures 114
that more vigorous efforts 284
that more vigorous measures 510
that more virulent strains 133
that most abstract element 80
that most academic research 121
that most academic studies 43
that most accounting systems 102
that most adoptive parents 254
that most american artists 53
that most american college 75
that most american couples 51
that most american critics 48
that most american doctors 62
that most american editors 45
that most american farmers 224
that most american parents 448
that most american schools 188
that most american teachers 121
that most american workers 722
that most american writers 420
that most analysts believe 60
that most audience members 426
that most beautiful country 57
that most beautiful creature 45
that most beautiful passage 125
that most beautiful species 79
that most bitterly opposed 45
that most browsers support 90
that most business schools 281
that most canadians believe 83
that most chemical reactions 566
that most childish desires 61
that most children acquire 400
that most children benefit 120
that most children between 192
that most children develop 470
that most children exhibit 148
that most children outgrow 158
that most children possess 69
that most children quickly 40
that most children receive 288
that most children recover 157
that most children respond 45
that most christian monarch 45
that most citizens believe 141
that most clerical workers 65
that most clinical studies 130
that most colleges require 93
that most commonly adopted 228
that most commonly affects 635
that most commonly applied 90
that most commonly attacks 55
that most commonly develop 53
that most commonly follows 50
that most commonly involve 123
that most commonly present 152
that most commonly produce 177
that most commonly require 80
that most commonly results 102
that most commonly trigger 58
that most computer systems 399
that most cortical neurons 110
that most criminal behavior 159
that most criminal careers 71
that most criminal justice 160
that most critical occasion 81
that most dangerous element 42
that most dangerous quality 89
that most database systems 46
that most decisions affecting 109
that most decisions involve 108
that most decisions regarding 108
that most delicate species 42
that most developing country 142
that most devilish delusion 40
that most directly address 205
that most directly affects 1359
that most directly concern 417
that most directly involve 72
that most directly reflect 154
that most directly related 43
that most directly relates 306
that most directly support 78
that most directly touches 64
that most disabled persons 89
that most disloyal traitor 323
that most disputes between 153
that most divorced persons 165
that most domestic animals 52
that most domestic violence 302
that most domestic workers 52
that most educated persons 183
that most essential article 141
that most essential element 497
that most essential quality 469
that most football players 114
that most forcibly strikes 83
that most friendly creature 54
that most fruitful results 40
that most graduate schools 95
that most infamous traffic 72
that most intimate relation 47
that most japanese believe 106
that most japanese workers 121
that most jealously guarded 107
that most literary critics 290
that most mammalian species 55
that most managers believe 183
that most managers receive 93
that most military experts 108
that most mortgage lenders 104
that most ordinary mortals 47
that most patients achieve 87
that most patients benefit 45
that most patients develop 213
that most patients exhibit 104
that most patients improve 153
that most patients present 221
that most patients receive 246
that most patients receiving 173
that most patients recover 258
that most patients require 347
that most patients respond 224
that most patients suffering 297
that most patients survive 40
that most perplexing question 102
that most physical systems 56
that most physical variation 42
that most problems require 97
that most programs require 57
that most projects require 90
that most prostate cancers 119
that most proteins contain 135
that most relations between 45
that most religious beliefs 57
that most religious systems 42
that most reverend prelate 92
that most scholars believe 548
that most security breaches 84
that most seriously affects 121
that most seriously threatens 42
that most skeletal muscles 41
that most students believe 240
that most students receive 170
that most students require 41
that most students respond 94
that most terrible scourge 87
that most tropical forests 56
that most twentieth century 45
that most uncommon quality 57
that most urgently require 100
that most valuable element 40
that most valuable faculty 42
that most valuable logical 51
that most valuable officer 65
that most valuable picture 60
that most valuable quality 282
that most valuable treasure 155
that moving electric charges 148
that much academic research 46
that much agitated question 44
that much attention because 109
that much confusion existed 165
that much confusion results 50
that much criminal behavior 144
that much disputed question 110
that much distance between 364
that much maligned monarch 51
that much offended manfred 43
that much progress remains 57
that much progress towards 107
that much relevant material 87
that much valuable material 399
that much valuable research 44
that must speedily triumph 44
that must struggle against 43
that name actually existed 40
that name produced immense 49
that need attention include 195
that need financial support 43
that need immediate answers 89
that need immediate medical 134
that need immediate solution 42
that nine families inhabit 68
that north american capital 165
that north american culture 420
that north american forests 85
that north american history 50
that north american schools 40
that north american slavery 198
that north american society 786
that north american teachers 52
that north american workers 139
that north carolina farmers 115
that north carolina national 63
that nothing actually happens 52
that nothing happened because 139
that nothing happened between 928
that nothing mattered anymore 244
that nothing remotely similar 223
that nothing terrible happens 384
that nothing untoward happens 544
that nothing whatever existed 48
that nothing whatever happens 44
that nothing whatever remains 44
that once actually existed 113
that once fabulous country 197
that once happened between 134
that once obtained between 42
that once occurred between 104
that once provided shelter 169
that once required several 46
that only baptized persons 43
that only children between 96
that only complete victory 97
that only confusion results 89
that only economic factors 192
that only eighteen hundred 46
that only eighteen percent 124
that only euclidean geometry 48
that only fourteen percent 139
that only happened because 256
that only intimate friends 101
that only marriages between 96
that only military matters 102
that only military targets 556
that only military victory 108
that only moderate amounts 129
that only negative charges 95
that only negative results 91
that only nineteen percent 84
that only offenses involving 86
that only partially covered 215
that only partially overlap 367
that only partially reflect 100
that only personal contact 117
that only physical objects 248
that only physical science 41
that only positive numbers 131
that only positive results 150
that only properly trained 328
that only property holders 224
that only punitive damages 361
that only recently emerged 61
that only relations between 84
that only selected aspects 136
that only selected portions 112
that only slightly exceeds 122
that only specially trained 332
that only suitable persons 50
that open conflict between 293
that open rebellion against 40
that other agencies besides 53
that other american workers 40
that other american writers 208
that other articles besides 45
that other audience members 42
that other cellular factors 49
that other chemical reactions 108
that other children acquire 99
that other children enjoyed 125
that other children receive 132
that other christian princes 92
that other citizens enjoyed 42
that other concerning mixture 52
that other contrast between 42
that other creatures besides 114
that other cultural factors 126
that other domestic animals 44
that other economic factors 246
that other economic sectors 101
that other economic systems 53
that other elements besides 336
that other essential element 116
that other etiologic factors 63
that other external factors 201
that other galaxies existed 48
that other literary venture 53
that other physical factors 115
that other physical objects 56
that other possible factors 124
that other possible grounds 365
that other possible relation 60
that other possible sources 184
that other potential sources 126
that other relations between 41
that other relevant factors 332
that other religions besides 50
that other religions contain 122
that other religious beliefs 59
that other religious systems 57
that other religious teachers 41
that other selection devices 157
that other valuable results 236
that other variables besides 268
that other vehement current 40
that other withdraws himself 402
that over eighteen hundred 115
that over fourteen hundred 40
that over fourteen thousand 62
that over internal affairs 400
that owns property similar 44
that part included between 151
that part situated between 60
that paul includes himself 48
that paul presents himself 47
that paul regarded himself 96
that pays interest forever 62
that poor children receive 164
that poor customer service 134
that poor personal hygiene 84
that poor relations between 135
that poor wretched creature 42
that port benjamin managed 47
that pose potential hazards 51
that prior informed consent 243
that puts distance between 117
that race relations between 119
that rail passenger service 180
that reach religious schools 64
that risk reduction measures 52
that rome declined because 40
that rude frontier society 93
that ruin entirely brought 51
that runs directly against 85
that runs directly counter 1131
that runs entirely counter 54
that runs somewhat counter 87
that said railroad company 430
that same attitude towards 43
that same conflict between 52
that same fifteenth century 49
that same interest compels 62
that same officious relation 40
that same relative position 41
that same sixteenth century 174
that sect entirely superior 66
that seem directly related 134
that send messages between 73
that show activity against 116
that show positive effects 124
that show positive results 93
that show relations between 40
that single gigantic instant 137
that soil moisture content 318
that some absolute poverty 46
that some adoptive parents 82
that some american critics 64
that some american friends 47
that some american workers 49
that some american writers 231
that some analysts believe 205
that some audience members 671
that some bacterial species 79
that some beautiful flowers 93
that some chemical process 120
that some chemical reactions 225
that some chemical species 55
that some children achieve 44
that some children acquire 250
that some children appeared 142
that some children believe 53
that some children benefit 156
that some children develop 852
that some children display 100
that some children exhibit 109
that some children inherit 67
that some children possess 60
that some children produce 44
that some children receive 195
that some children require 218
that some children respond 164
that some children suffering 45
that some children survive 70
that some christian princes 54
that some christian teachers 67
that some christian thinkers 83
that some christian writers 136
that some churches perform 102
that some circuits receive 65
that some computer systems 97
that some concealed relation 80
that some conceive against 81
that some conflict between 78
that some confusion appeared 84
that some confusion between 72
that some confusion existed 150
that some cortical neurons 138
that some criminal behavior 82
that some cultured bacilli 85
that some decisions involve 40
that some decisions require 43
that some decisive measures 153
that some definite decision 48
that some definite relation 68
that some definite results 84
that some developing country 69
that some disabled persons 61
that some distance between 50
that some disturbing element 46
that some domestic animals 216
that some dramatic gesture 56
that some eighteen hundred 43
that some eighteen thousand 55
that some elements combine 56
that some emotional reactions 80
that some employee offerings 131
that some essential aspects 46
that some essential element 307
that some essential factors 46
that some essential features 243
that some external factors 111
that some families receive 99
that some feminist critics 139
that some feminist theorists 212
that some feminist writers 71
that some financial support 58
that some football players 55
that some fourteen hundred 159
that some fourteen thousand 65
that some graduate student 62
that some historic nucleus 44
that some horrible mistake 46
that some ignorant persons 84
that some immediate exertion 244
that some innocent persons 218
that some internal process 83
that some intimate friends 44
that some intimate relation 54
that some invention enables 69
that some invidious content 53
that some languages require 58
that some linguistic features 66
that some literary critics 136
that some literary project 50
that some malicious persons 132
that some managers believe 70
that some manifest impiety 49
that some materials conduct 75
that some medieval writers 58
that some military justice 40
that some minority members 49
that some negative effects 79
that some negative results 41
that some nonhuman animals 204
that some oriental scholar 42
that some palpable although 236
that some patients achieve 97
that some patients believe 40
that some patients benefit 396
that some patients develop 1004
that some patients exhibit 266
that some patients improve 249
that some patients present 185
that some patients produce 44
that some patients receive 94
that some patients receiving 152
that some patients recover 259
that some patients require 233
that some patients respond 719
that some patients suffering 195
that some patients survive 99
that some patients undergo 40
that some physical factors 40
that some physical features 50
that some physical objects 142
that some physical process 105
that some physical systems 68
that some positions require 41
that some positive aspects 40
that some positive effects 69
that some positive measures 49
that some positive results 182
that some potential clients 59
that some potential victims 41
that some problems existed 43
that some problems require 335
that some products contain 48
that some programs require 86
that some progress towards 201
that some quantity remains 71
that some questions require 75
that some refiners pretend 50
that some relations between 103
that some relative clauses 42
that some relevant factors 40
that some religious beliefs 275
that some religious persons 75
that some scholars believe 1767
that some scholars contend 47
that some scholars question 165
that some scholars suggest 147
that some security measures 56
that some selection process 50
that some sensation attends 73
that some services require 43
that some software vendors 50
that some specific aspects 56
that some specific factors 40
that some specific features 117
that some students believe 101
that some students benefit 44
that some students develop 81
that some students exhibit 45
that some students perform 64
that some students possess 45
that some students receive 225
that some students require 122
that some students respond 189
that some subjects require 44
that some terrible mistake 268
that some terrible tragedy 60
that some tropical species 114
that some twentieth century 56
that some underlying factors 56
that some underlying pattern 43
that some valuable portions 71
that some valuable results 42
that some venomous reptile 91
that some vigorous measures 67
that soon followed between 51
that south american country 785
that south carolina college 47
that south carolina directs 69
that south carolina seceded 169
that span multiple columns 90
that span multiple domains 42
that sped straight forward 50
that spring religious liberty 58
that such actually existed 101
that such articles conform 191
that such authority belonged 41
that such authority existed 139
that such authority extends 46
that such children benefit 132
that such children develop 112
that such children exhibit 44
that such children existed 84
that such children receive 173
that such children require 136
that such children usually 123
that such condition existed 59
that such conflict between 124
that such consumer product 287
that such contacts between 110
that such contents include 75
