tat gene induces dermal 205
than five hundred shares 128
than five hundred slaves 481
than five hundred square 1523
than five hundred stores 68
than five hundred titles 330
than five hundred tribes 40
than five hundred troops 145
than five hundred twenty 53
than five hundred verses 52
than five hundred voters 104
than five hundred weight 73
than five hundred whites 63
than five millions sterling 704
than five minutes before 6906
than five minutes behind 376
than five minutes beyond 41
than five minutes earlier 356
than five minutes except 51
than five minutes inside 42
than five minutes passed 297
than five minutes reached 42
than five minutes should 157
than five minutes unless 101
than five minutes without 1098
than five percent chance 40
than five persons beyond 41
than five persons should 90
than five regular solids 123
than five seconds before 274
than five seconds without 63
than five shillings sterling 45
than five thousand babies 58
than five thousand blacks 90
than five thousand bodies 40
than five thousand cattle 49
than five thousand copies 413
than five thousand crowns 65
than five thousand ducats 178
than five thousand english 102
than five thousand fighting 143
than five thousand francs 244
than five thousand french 137
than five thousand horses 67
than five thousand houses 92
than five thousand indians 297
than five thousand jewish 50
than five thousand killed 114
than five thousand leagues 77
than five thousand meters 48
than five thousand million 160
than five thousand negroes 53
than five thousand pieces 113
than five thousand pounds 5349
than five thousand pupils 130
than five thousand rupees 637
than five thousand shares 55
than five thousand should 73
than five thousand slaves 129
than five thousand square 1249
than five thousand titles 109
than five thousand troops 346
than five thousand whites 57
than four decades before 693
than four decades earlier 958
than four decades without 69
than four decimal places 208
than four hundred authors 53
than four hundred billion 108
than four hundred blacks 64
than four hundred bodies 46
than four hundred cannon 83
than four hundred cattle 62
than four hundred cities 303
than four hundred copies 154
than four hundred drawings 79
than four hundred ducats 50
than four hundred eighty 84
than four hundred english 223
than four hundred fathoms 187
than four hundred fighting 50
than four hundred francs 156
than four hundred french 298
than four hundred german 75
than four hundred groups 41
than four hundred guests 174
than four hundred guineas 69
than four hundred horses 229
than four hundred houses 271
than four hundred inches 58
than four hundred indians 310
than four hundred killed 241
than four hundred leagues 1162
than four hundred lodges 76
than four hundred meshes 106
than four hundred meters 195
than four hundred million 1618
than four hundred native 60
than four hundred negroes 48
than four hundred nobles 57
than four hundred papers 93
than four hundred pieces 569
than four hundred planes 56
than four hundred plants 41
than four hundred points 41
than four hundred police 66
than four hundred pounds 2290
than four hundred public 134
than four hundred pupils 189
than four hundred rounds 74
than four hundred rupees 180
than four hundred school 42
than four hundred slaves 162
than four hundred special 48
than four hundred square 2145
than four hundred stores 54
than four hundred titles 114
than four hundred towers 70
than four hundred troops 56
than four hundred twenty 48
than four hundred verses 61
than four hundred voters 107
than four hundred wagons 60
than four millions sterling 872
than four minutes before 96
than four minutes without 56
than four persons should 99
than four regular meetings 51
than four thousand blacks 51
than four thousand cannon 88
than four thousand copies 278
than four thousand crowns 60
than four thousand ducats 65
than four thousand fighting 203
than four thousand francs 211
than four thousand french 179
than four thousand german 56
than four thousand golden 53
than four thousand guests 54
than four thousand houses 87
than four thousand indians 306
than four thousand killed 42
than four thousand meters 91
than four thousand million 621
than four thousand negroes 40
than four thousand pieces 147
than four thousand polish 102
than four thousand pounds 1563
than four thousand public 55
than four thousand pupils 92
than four thousand rupees 101
than four thousand slaves 115
than four thousand square 407
than four thousand titles 66
than four thousand troops 267
than four thousand verses 75
than four thousand voters 57
than four thousand wagons 87
than from ancient pistol 91
than from competing rights 245
than from current income 51
than from distant nations 128
than from enemies without 46
than from gunshot wounds 43
than from natural causes 291
than from outside forces 44
than from western europe 134
than good motives should 44
than great britain itself 137
than half average income 65
than half believe myself 41
than hard contact lenses 61
than have existed before 54
than high tensile strength 44
than john maynard keynes 560
than just factual recall 50
than just following orders 46
than just subject matter 126
than just wandering around 50
than less skilled readers 169
than like drilled actors 87
than making radical changes 56
than many african states 48
than many critics assume 43
than many european cities 119
than many european kingdoms 75
than many european nations 220
than many european states 104
than many parents realize 158
than many persons realize 144
than many teachers realize 128
than many western nations 44
than mere popular belief 75
than mere subject matter 80
than more complex methods 49
than more complex models 100
than more distant points 41
than more intense levels 78
than more orthodox methods 103
than most african nations 48
than most african states 178
than most canadian cities 54
than most capital assets 69
than most critics realize 61
than most doctors realize 42
than most european cities 169
than most european kingdoms 88
than most european nations 383
than most european peoples 41
than most european states 192
than most northern cities 47
than most parents realize 289
than most persons realize 433
than most private sector 67
than most science fiction 87
than most southern cities 113
than most southern states 125
than most teachers realize 217
than most western nations 319
than most writers realize 54
than move natural bodies 49
than nine hundred cities 70
than nine hundred horses 55
than nine hundred indians 54
than nine hundred million 250
than nine hundred pounds 278
than nine hundred slaves 67
than nine hundred square 182
than nine millions sterling 171
than nine thousand copies 74
than nine thousand fighting 146
than nine thousand francs 63
than nine thousand guests 120
than nine thousand pounds 219
than nine thousand square 103
than nine thousand troops 49
than once aroused doubts 44
than once availed myself 44
than once brought before 107
than once carried terror 86
than once crossed edward 86
than once crossed swords 87
than once doubted whether 52
than once flashed across 71
than once flitted across 46
than once letters twenty 42
than once offered itself 52
than other african groups 41
than other african nations 48
than other african states 96
than other ancient peoples 76
than other barrier methods 57
than other colonial powers 162
than other current assets 87
than other european cities 106
than other european nations 708
than other european peoples 190
than other european powers 175
than other european states 200
than other federal powers 56
than other foreign policy 62
than other heavenly bodies 44
than other imperial powers 49
than other inferior judges 40
than other language groups 47
than other marital status 57
than other migrant groups 94
than other national groups 217
than other natural fibers 55
than other patient groups 150
than other research methods 187
than other similar groups 64
than other southern cities 43
than other southern states 278
than other species tested 50
than other student groups 109
than other subject matter 65
than other topical agents 42
than other welfare states 47
than other western nations 263
than other western powers 44
than other western states 120
than other workmen around 137
than over foreign policy 67
than over shorter periods 44
than pure uranium itself 56
than seek redress before 58
than soil organic matter 65
than some european kingdoms 48
than some european nations 98
than some european states 43
than some maximum amount 48
than some maximum number 99
than some minimal amount 44
than some minimum amount 167
than some minimum number 134
than such minimum amount 62
than such research report 60
than such surviving spouse 109
than such vengeance wreaked 41
than their arcadian haunts 83
than their average annual 59
than their average member 105
than their average monthly 64
than their average values 78
than their average weight 50
than their balance sheets 63
than their boasted credit 61
than their brethren across 75
than their british allies 61
than their british rivals 247
than their brothers across 111
than their catholic rivals 52
than their central cities 180
than their control groups 103
than their cousins across 73
than their current income 1363
than their current levels 97
than their current market 269
than their current status 52
than their current values 81
than their current weight 68
than their deepest powers 74
than their default values 58
than their desires became 41
than their european fellow 85
than their european rivals 223
than their fellows should 51
than their fellows suffer 45
than their foreign policy 81
than their foreign rivals 302
than their friends report 316
than their general effect 112
than their grammar school 50
than their kinetic energy 138
than their liberal rivals 46
than their marital status 78
than their maximum values 65
than their national income 45
than their national leaders 50
than their national origin 59
than their national troops 87
than their natural extent 47
than their natural mothers 61
than their nominal amount 118
than their nominal values 111
than their northern rivals 59
than their official duties 85
than their official salary 45
than their parents before 107
than their parents expect 43
than their parents realize 97
than their parents thought 46
than their parents through 52
than their parents wanted 42
than their peculiar chords 40
than their present income 64
than their present levels 69
than their present limits 81
than their present market 43
than their present owners 62
than their present safety 89
than their present status 50
than their present strength 74
than their present system 44
than their present values 49
than their pretest scores 77
than their previous habits 121
than their previous income 41
than their previous levels 41
than their previous record 91
than their primary school 137
than their private school 91
than their private sector 1264
than their smaller rivals 381
than their subject matter 300
than their taxable income 92
than their tensile strength 133
than their unworthy allies 95
than their veteran chiefs 97
than their western rivals 43
than their youthful brother 202
than there appeared before 45
than these average values 73
than these blinded zealots 57
than these letters charge 45
than these mexican hounds 64
than these minimum values 128
than these natural meadows 48
than those ancient greeks 57
than those ancient towers 47
than those attending public 103
than those attending school 44
than those between adults 60
than those between blacks 57
than those between england 91
than those between english 104
than those between existing 91
than those between fathers 55
than those between france 74
than those between french 49
than those between groups 172
than those between mothers 70
than those between nations 106
than those between normal 60
than those between parent 144
than those between regions 83
than those between siblings 53
than those between states 76
than those between twenty 41
than those between unlike 41
than those between whites 55
than those brought before 113
than those centering around 134
than those derived through 93
than those hatched earlier 49
than those hitherto treated 45
than those involving actual 40
than those involving direct 85
than those involving public 41
than those involving simple 68
than those leisure seasons 61
than those located closer 78
than those located farther 186
than those located further 145
than those measured before 128
than those mediated through 47
than those obtaining before 107
than those occurring before 63
than those occurring earlier 117
than those occurring through 44
than those offered before 110
than those offered earlier 61
than those offered through 141
than those operating through 59
than those persons thought 122
than those piebald fields 47
than those present before 82
than those receiving higher 85
than those revealed through 40
than those revolving around 78
than those rightly termed 40
than those secured through 69
than those studied earlier 51
than those usually called 90
than those usually quoted 97
than those usually thought 73
than those written before 107
than those written earlier 42
than three control points 54
than three decades before 2526
than three decades earlier 2530
than three decades passed 91
than three decades without 92
than three decimal places 415
than three hundred active 101
than three hundred adults 60
than three hundred agents 53
than three hundred authors 84
than three hundred before 45
than three hundred billion 327
than three hundred blacks 98
than three hundred bodies 51
than three hundred camels 64
than three hundred cannon 157
than three hundred cattle 61
than three hundred chests 58
than three hundred chosen 106
than three hundred cities 443
than three hundred copies 367
than three hundred crowns 87
than three hundred cubits 59
than three hundred drawings 57
than three hundred ducats 50
than three hundred eighty 47
than three hundred english 434
than three hundred fathoms 169
than three hundred female 58
than three hundred fighting 144
than three hundred former 53
than three hundred francs 293
than three hundred french 318
than three hundred german 144
than three hundred grains 60
than three hundred groups 110
than three hundred guests 227
than three hundred guineas 181
than three hundred gulden 119
than three hundred horses 260
than three hundred houses 533
than three hundred indians 722
than three hundred italian 49
than three hundred jewish 120
than three hundred killed 180
than three hundred ladies 81
than three hundred lashes 52
than three hundred leagues 1309
than three hundred little 76
than three hundred meters 535
than three hundred million 2331
than three hundred native 47
than three hundred negroes 65
than three hundred nights 57
than three hundred ninety 43
than three hundred novels 42
than three hundred papers 168
than three hundred pieces 440
than three hundred places 118
than three hundred planes 97
than three hundred plants 90
than three hundred plates 128
than three hundred points 67
than three hundred police 76
than three hundred pounds 5050
than three hundred prizes 63
than three hundred public 285
than three hundred pupils 362
than three hundred quarto 103
than three hundred rebels 128
than three hundred rivers 53
than three hundred rounds 86
than three hundred rubles 83
than three hundred rupees 509
than three hundred salmon 87
than three hundred school 137
than three hundred select 56
than three hundred shells 78
than three hundred silver 101
than three hundred slaves 862
than three hundred special 65
than three hundred square 998
than three hundred states 136
than three hundred stores 48
than three hundred titles 187
than three hundred tribes 74
than three hundred troops 124
than three hundred twenty 131
than three hundred verses 97
than three hundred voters 166
than three hundred wagons 100
than three hundred walled 84
than three hundred weight 95
than three hundred whites 76
than three hundred widows 81
than three letters follow 46
than three members object 106
than three members should 62
than three millions sterling 2466
than three minutes before 1168
than three minutes behind 109
than three minutes passed 51
than three minutes should 45
than three minutes without 214
than three persons should 127
than three primary colors 59
than three seconds before 202
than three seconds passed 57
than three seconds without 55
than three thousand active 42
than three thousand babies 54
than three thousand blacks 104
than three thousand bodies 130
than three thousand camels 58
than three thousand castes 61
than three thousand copies 436
than three thousand county 100
than three thousand crowns 124
than three thousand drawings 54
than three thousand ducats 106
than three thousand english 109
than three thousand fighting 248
than three thousand francs 463
than three thousand french 322
than three thousand german 56
than three thousand guests 60
than three thousand guineas 177
than three thousand horses 133
than three thousand houses 262
than three thousand indians 312
than three thousand jewish 56
than three thousand killed 124
than three thousand leagues 156
than three thousand meters 120
than three thousand militia 48
than three thousand million 402
than three thousand native 41
than three thousand negroes 115
than three thousand pieces 189
than three thousand pounds 4659
than three thousand public 136
than three thousand pupils 180
than three thousand rebels 49
than three thousand rounds 58
than three thousand rupees 295
than three thousand shares 48
than three thousand slaves 174
than three thousand square 990
than three thousand titles 85
than three thousand troops 492
than three thousand voters 48
than three thousand whites 44
than three unknown forces 165
than upon subject matter 70
than upon vessels carrying 66
than very limited periods 144
than very shallow claims 44
than wars between nations 60
than wars between states 73
than were control groups 47
than were married mothers 50
than were present before 189
than what existed before 791
than what happens inside 198
than what mahatma gandhi 40
than what relates merely 139
than what usually occurs 56
than what usually passes 74
than when history begins 56
than when lightly loaded 54
than when loosely folded 73
than when private rights 46
than will equally marked 48
than will furnish matter 106
than your average person 113
than your closest friend 49
than your current income 72
than your current salary 55
than your current system 50
than your faithful friend 80
than your modesty allows 42
than your present salary 70
than your private estate 87
than your sincere friend 149
than your stately ascent 50
than your superior person 41
that acts against itself 56
that adam clayton powell 692
that adding organic matter 43
that aged parents should 114
that aids victims should 148
that also deserve mention 148
that also extends beyond 51
that among ancient eastern 86
that among ancient nations 49
that among ancient peoples 141
that among certain groups 394
that among certain nations 46
that among certain peoples 404
that among certain savage 61
that among certain tribes 398
that among european nations 151
that among european peoples 137
that among savages claims 49
that among several peoples 52
that arms control policy 98
that arms control should 224
that baby charles should 59
that bank balance sheets 41
that base desires should 52
that bears everything calmly 42
that bears precious little 42
that beast started shouting 45
that best predict whether 90
that bill clinton should 184
that birth confers rights 118
that birth control advice 80
that birth control became 93
that birth control methods 544
that birth control should 988
that book furnish direct 76
that bore everything before 49
that boys perform better 239
that brings together buyers 262
that brings together groups 49
that brings together leaders 69
that brings together public 45
that brings together various 215
that brings vividly before 41
that burn nightly before 92
that calm recluse pursuing 48
that came brought fruits 54
that came faintly through 56
that came filtering through 81
that came forward laughing 47
that came muffled through 89
that came sharply across 48
that came shortly before 135
that came together around 220
that came together through 57
that came together without 43
that came whistling through 50
that came wrapped around 133
that case although neither 44
that case federal agents 105
that case studies should 103
that cast shadows across 120
that cell division occurs 433
that cell mediated immune 41
that city shortly before 152
that club members should 45
that come pilfering crumbs 45
that come together around 232
that come together through 56
that come towards summer 43
that cost several million 227
that crew members crossing 50
that crew members should 43
that dame deborah should 57
that data quality issues 56
that debt service should 46
that dogs possess something 99
that drug addicts commit 57
that drug addicts should 189
that during certain epochs 51
that during certain periods 2442
that during certain phases 333
that during certain seasons 523
that during certain stages 271
that during passage through 137
that during several periods 42
that during several visits 84
that early arrived before 56
that early efforts should 46
that earns taxable income 50
that eddy current losses 240
that ella wheeler wilcox 97
that even animals depend 58
that even beggary seemed 51
that even beginning readers 130
that even capital should 50
that even carthage should 147
that even germany wanted 55
that even liberty itself 41
that even limited nuclear 42
that even mahatma gandhi 406
that even newborn babies 264
that even persons without 103
that even primary school 121
that even private effort 48
that even radical changes 99
that even religion itself 135
that even richard wagner 43
that even science fiction 107
that even science itself 55
that even seemingly simple 241
that even seemingly trivial 130
that even superior genius 43
that even tyranny itself 143
that ever appeared amongst 50
that ever appeared before 444
that ever applied itself 139
that ever coursed through 94
that ever crawled dashed 108
that ever devoted itself 86
that ever existed amongst 42
that ever existed before 581
that ever flashed across 113
that ever flitted across 85
that ever floated before 105
that ever floated through 105
that ever greeted mortal 94
that ever happening before 166
that ever happens around 89
that ever haunted forest 125
that ever increasing portion 47
that ever kindled mettle 87
that ever marched through 103
that ever offered itself 246
that ever painted itself 57
that ever revealed itself 40
that ever sighted through 67
that ever swapped wooden 380
that ever thrilled through 47
that evil existed before 40
that evil produce another 69
that evil spirits caused 370
that evil spirits lurked 100
that evil spirits reside 88
that evil spirits should 256
that face decision makers 58
that fall outside normal 125
that farm animals should 57
that farm product prices 151
that farm workers should 185
that fast decision makers 92
that fell loosely around 43
that fine comedic spirit 105
that fits closely around 231
that fits closely inside 47
that fits loosely around 69
that fits tightly around 346
that fits tightly inside 43
that five factors should 111
that five hundred copies 663
that five hundred dollar 256
that five hundred english 185
that five hundred francs 271
that five hundred french 46
that five hundred german 45
that five hundred indians 361
that five hundred masses 117
that five hundred million 576
that five hundred pounds 2830
that five hundred rowers 42
that five hundred should 100
that five hundred troops 73
that five members should 108
that five minutes before 956
that five minutes earlier 264
that five minutes passed 109
that five persons should 111
that five thousand copies 520
that five thousand dollar 53
that five thousand english 46
that five thousand francs 196
that five thousand indians 44
that five thousand pounds 1762
that five thousand troops 441
that fled swiftly before 200
that food becomes scarce 96
that four decades earlier 136
that four factors should 125
that four galloping wolves 53
that four general courts 86
that four hundred copies 40
that four hundred francs 146
that four hundred french 126
that four hundred indians 110
that four hundred leagues 42
that four hundred lodges 149
that four hundred million 510
that four hundred negroes 81
that four hundred pounds 692
that four hundred slaves 336
that four knights should 531
that four members should 63
that four persons should 198
that four thousand copies 356
that four thousand guineas 61
that four thousand indians 48
that four thousand pounds 415
that four thousand troops 87
that free bottoms should 188
that free inquiry should 48
that free markets always 48
that free markets should 102
that free passage should 51
that free passage through 226
that free radical damage 615
that free schools should 152
that from ancient greece 42
that from certain causes 50
that from certain points 612
that from customs duties 65
that from infancy onward 164
that from infancy through 75
that from january through 306
that from natural causes 226
that from natural motions 64
that from northern europe 152
that from puberty onward 61
that from several causes 56
that from several points 273
that from sources purely 49
that from western europe 41
that from writers mainly 327
that full account should 106
that full dominion status 142
that full inquiry should 117
that full justice should 934
that full liberty should 139
that full payment should 47
that full support should 101
that fury against stocks 56
that gift becomes gentle 73
that give mankind proofs 82
that give pleasure through 83
that give workers greater 43
that good behavior should 101
that good conduct should 72
that good decision makers 180
that good fortune awaits 48
that good fortune placed 76
that good fortune should 172
that good friends should 114
that good lawyers thought 310
that good listening habits 40
that good listening skills 218
that good manners demand 115
that good manners should 152
that good muslims should 40
that good parents should 129
that good research design 40
that good research should 61
that good results depend 154
that good results follow 229
that good results should 100
that good schools should 133
that good science fiction 166
that good science should 52
that good service should 97
that good teachers should 357
that good writers always 90
that good writers should 91
that great artists should 119
that great artists worked 49
that great bedstead nailed 198
that great britain accept 47
that great britain agreed 373
that great britain already 173
that great britain always 56
that great britain became 435
that great britain claims 125
that great britain enjoys 191
that great britain failed 108
that great britain fought 55
that great britain gained 163
that great britain itself 322
that great britain lacked 61
that great britain looked 89
that great britain needed 238
that great britain neither 155
that great britain passed 98
that great britain played 92
that great britain seemed 78
that great britain seized 65
that great britain should 28330
that great britain showed 79
that great britain signed 52
that great britain sought 332
that great britain spends 45
that great britain stands 231
that great britain submit 66
that great britain through 57
that great britain treated 56
that great britain viewed 40
that great britain wanted 373
that great britain wished 542
that great britain wishes 141
that great capital drives 43
that great central figure 53
that great central plateau 49
that great central station 60
that great central valley 54
that great champion desist 88
that great country beyond 101
that great country without 51
that great efforts should 504
that great estates should 199
that great leviathan called 1771
that great material changes 53
that great national blessing 100
that great national crisis 113
that great national measure 93
that great national object 154
that great national pageant 76
that great natural wonder 108
that great numbers should 682
that great numbers struck 78
that great outward changes 56
that great primary source 97
that great puritan divine 120
that great puritan exodus 80
that great railway system 51
that great respect should 147
that great subject before 109
that great subject beyond 56
that great success stands 180
that great suffering awaits 57
that great thinkers should 40
that great variation exists 432
that great variation occurs 51
that great variety exists 52
that great writers should 44
that grew steadily larger 143
that grew steadily louder 384
that grim haggard amazed 83
that grow steadily deeper 59
that hard logical nature 69
that hate menaces stable 867
that have accrued around 246
that have accrued before 312
that have accrued through 146
that have adopted english 127
that have adopted formal 40
that have adopted market 50
that have adopted modern 69
that have adopted special 45
that have adopted strict 63
that have adopted various 51
that have adverse impact 90
that have allowed humans 45
that have altered little 114
that have ancient family 68
that have appeared across 63
that have appeared almost 46
that have appeared already 66
that have appeared around 74
that have appeared before 1310
that have appeared earlier 232
that have appeared lately 132
that have appeared through 153
that have aroused public 101
that have arrived before 87
that have assumed greater 108
that have brought changes 59
that have brought greater 65
that have brought nations 69
that have brought relief 41
that have carried english 114
that have carried through 123
that have certain common 160
that have certain powers 42
that have certain special 73
that have certain values 47
that have chiefly called 57
that have complex shapes 65
that have coursed through 111
that have covered nations 46
that have current impact 45
that have decimal places 57
that have decimal points 47
that have default values 279
that have defined modern 52
that have differing levels 49
that have divided europe 64
that have drifted through 70
that have effects beyond 50
that have elapsed before 60
that have emerged across 234
that have emerged around 1021
that have emerged through 994
that have emerged without 42
that have enabled humans 61
that have enabled modern 42
that have enacted gender 67
that have endured through 407
that have entered common 45
that have entered english 235
that have entered through 164
that have erupted around 45
that have escaped damage 46
that have escaped erosion 42
that have escaped notice 634
that have escaped through 124
that have evolved across 64
that have evolved around 986
that have evolved beyond 157
that have evolved slowly 116
that have evolved special 62
that have evolved through 1594
that have evolved toward 62
that have evolved without 113
that have existed across 57
that have existed around 48
that have existed before 1445
that have existed beyond 42
that have existed through 304
that have existed without 61
that have extreme values 79
that have finally become 56
that have finally reached 59
that have flitted across 60
that have flitted through 44
that have floated around 64
that have floated through 73
that have focused almost 41
that have focused mainly 51
that have focused solely 80
that have foreign policy 61
that have forever changed 143
that have gathered around 2154
that have gathered strength 48
that have greatest impact 80
that have hitherto always 85
that have hitherto arisen 134
that have hitherto caused 102
that have hitherto defied 138
that have hitherto eluded 76
that have hitherto fallen 199
that have hitherto formed 207
that have hitherto guided 440
that have hitherto marked 121
that have hitherto marred 650
that have hitherto passed 270
that have hitherto proved 448
that have hitherto seemed 196
that have hitherto served 280
that have hitherto tended 69
that have hitherto united 114
that have integer values 59
that have invaded through 53
that have kinetic energy 120
that have largely become 58
that have largely eluded 56
that have largely failed 59
that have largely passed 41
that have largely shaped 197
that have limited access 364
that have limited impact 66
that have limited memory 78
that have luckily fallen 121
that have magical powers 49
that have mammary glands 52
that have marched across 53
that have marched through 40
that have material impact 56
that have matured through 49
that have maximum impact 69
that have minimal effect 118
that have minimal impact 209
that have nonzero values 63
that have numeric values 60
that have official status 68
that have payback periods 68
that have perhaps become 47
that have perhaps greater 177
that have plagued africa 57
that have plagued earlier 216
that have plagued europe 81
that have plagued humans 60
that have plagued modern 97
that have plagued public 67
that have plagued recent 52
that have planted english 60
that have pleasure therein 1639
that have poetical sinews 208
that have precious little 98
that have quickly become 59
that have rallied around 48
that have rapidly become 76
that have ravaged europe 48
that have reduced levels 60
that have regular meetings 62
that have reigned before 375
that have restore points 60
that have settled around 41
that have several common 62
that have several layers 81
that have several levels 71
that have similar access 46
that have similar actions 92
that have similar colors 53
that have similar demand 133
that have similar design 41
that have similar duties 90
that have similar habits 125
that have similar levels 158
that have similar shapes 235
that have similar sounds 298
that have similar spelling 56
that have similar tastes 42
that have similar traits 50
that have similar values 263
that have similar visual 44
that have slipped through 382
that have smitten through 76
that have somehow become 247
that have somehow gotten 48
that have sparked debate 66
that have stopped dividing 120
that have strongly shaped 43
that have subject matter 51
that have swirled around 948
that have taxable income 115
that have tickets should 88
that have totally changed 58
that have unequal access 86
that have unsaved changes 57
that have unusual shapes 66
that have utterly failed 51
that have visited canada 88
that have visited europe 51
that have weighed heavily 103
that have written before 195
that have yielded fossil 45
that have yielded useful 58
that health workers should 267
that heard hazlitt mention 87
that heart failure occurs 129
that heavy alcohol intake 72
that held regular meetings 254
that help decision makers 448
that help prevent cancer 245
that help prevent damage 94
that help prevent disease 228
that help prevent errors 42
that help relieve stress 46
that here several powers 52
that high alumina cement 76
that high anxiety levels 129
that high arterial tension 198
that high calcium intake 304
that high calcium levels 49
that high customs duties 48
that high defense spending 68
that high density causes 43
that high dietary intake 282
that high dietary levels 161
that high glucose levels 149
that high insulin levels 482
that high judicial office 48
that high nitrate levels 103
that high priority should 1300
that high protein intake 351
that high quality images 60
that high schools should 1324
that high tensile strength 64
that high vantage ground 103
that hire illegal aliens 67
that hold between events 43
that hold between various 141
that hold regular meetings 124
that holy catholic church 440
that holy trinity church 114
that home distant enough 63
that hour illusion reigns 43
that ideas existed before 43
that into account before 241
that iraq invaded kuwait 279
that john maynard keynes 1659
that john singleton copley 83
that just because another 116
that just because christ 47
that just because someone 4417
that just because something 4542
that just exactly suited 51
that just happens without 88
that just minutes before 279
that just minutes earlier 56
that just moments before 531
that just moments earlier 61
that just seconds before 46
that kind present another 50
that know everything except 84
that lady bertram should 113
that lady gregory should 48
that lady russell should 495
that land reforms should 235
that land revenue should 394
that last instant before 228
that last question fairly 49
that last weekend before 40
that laws against murder 106
that laws against sodomy 128
that leads nowhere except 159
that left precious little 53
that less reliance should 95
that less skilled readers 363
that lies between africa 77
that lies between england 41
that lies between europe 47
that lies between nassau 53
that lies between points 51
that lies dormant inside 40
that lies forever beyond 61
that lies moldering before 45
that lies outside itself 217
that life asserts itself 110
that life evolved through 94
that life existed before 142
that life existed beyond 40
that life extends beyond 141
that life history traits 317
that life support should 253
that like objects placed 56
that lily herself should 125
that line slavery should 80
that link together various 49
that live animals should 48
that live together without 61
that living together before 525
that living together without 114
that lone parents should 119
that lord halifax should 112
that lord holland should 266
that lord monmouth wanted 45
that lord roberts should 185
that lord russell should 104
that lord russell stands 73
that lord stanley should 189
that love express itself 41
that love wherein virtue 58
that made america unique 152
that made chicago famous 54
that made everything around 157
that made everything better 42
that made everything bright 40
that made everything happen 87
that made everything inside 120
that made foreign policy 43
that made matters clearer 50
that made neptune wonder 44
that made woodrow wilson 85
that make ambition virtue 266
that make america unique 41
that make certain actions 51
that make certain claims 44
that make certain groups 43
that make competing claims 46
that make creative leaders 43
that make foreign policy 81
that make perfect nights 47
that make similar claims 97
that make similar points 44
that make society better 62
that male descent occurs 45
that male teachers should 90
that male workers should 186
that many aesthetic feelings 58
that many african leaders 638
that many african nations 444
that many african peoples 366
that many african slaves 49
that many african states 782
that many african tribes 170
that many ancient authors 125
that many ancient nations 115
that many ancient peoples 310
that many animals become 53
that many animals should 95
that many aquatic plants 45
that many beginning readers 90
that many believe should 213
that many besides myself 143
that many british leaders 45
that many british troops 50
that many central cities 155
that many chinese leaders 116
that many clients prefer 41
that many coastal states 94
that many complex issues 122
that many congress leaders 62
that many couples choose 118
that many critics prefer 132
that many critics regard 276
that many critics thought 138
that many current models 109
that many current theories 64
that many decimal places 218
that many decision makers 750
that many details remain 42
that many diseases result 41
that many diverse groups 52
that many doctors prefer 40
that many doctors simply 40
that many doubted whether 376
that many european cities 312
that many european leaders 54
that many european nations 568
that many european states 314
that many exhibit actions 55
that many experts thought 40
that many factors affect 2240
that many factors beyond 254
that many factors played 41
that many factors should 200
that many factory owners 109
that many farmers prefer 66
that many federal courts 105
that many federal judges 118
