tail stood hovering a 52
their needs through a 333
their needs without a 101
their noise became a 43
their noses through a 66
their noses without a 51
their owner without a 59
their parts without a 65
their party without a 106
their passing through a 201
their peers through a 102
their peers without a 71
their people behind a 44
their people through a 232
their people toward a 74
their people without a 53
their pikes before i 40
their place appears a 208
their place before a 43
their place before i 109
their place behind a 47
their place except a 45
their place stands a 138
their place through a 64
their place without a 152
their plans before a 40
their plans through a 63
their plans toward a 51
their plans without a 50
their point through a 41
their posts through a 54
their posts without a 163
their power behind a 43
their power through a 679
their power without a 449
their prize before a 41
their proof beyond a 104
their ranks through a 47
their ranks without a 48
their right through a 46
their risks through a 48
their roles through a 71
their roles without a 43
their rooms without a 70
their roots through a 66
their route through a 89
their royal master a 68
their sails before a 65
their sales through a 64
their search through a 50
their seeds without a 46
their shape through a 94
their share through a 52
their share toward a 56
their ships through a 51
their ships without a 176
their shops without a 103
their sight behind a 55
their sight through a 58
their skill before a 49
their smooth trunks a 49
their souls through a 69
their stand behind a 75
their state became a 82
their state turned a 71
their state without a 87
their steps through a 114
their steps toward a 210
their stock through a 61
their story through a 50
their study offers a 41
their study showed a 147
their table become a 655
their table carrying a 96
their tails around a 102
their tasks without a 59
their taxes through a 51
their taxes without a 62
their teaching through a 49
their tents around a 44
their tents beside a 58
their thinking around a 42
their thinking through a 52
their thinking toward a 68
their total energy e 48
their total number n 108
their trade through a 226
their trade without a 116
their unity through a 49
their usage before i 121
their users through a 52
their value through a 74
their vices assume a 80
their views before a 365
their views beyond a 54
their views through a 388
their views toward a 69
their views without a 40
their vision became a 42
their voice through a 40
their votes behind a 59
their wages through a 64
their wages without a 50
their walls became a 50
their walls without a 53
their wares before a 51
their wares through a 73
their wares without a 46
their water through a 83
their wives attend a 47
their wives formed a 99
their wives played a 44
their wives raised a 62
their wives through a 63
their wives without a 74
their words became a 48
their words become a 76
their words convey a 43
their works before a 73
their works through a 89
their works without a 105
their world through a 353
their world without a 50
their writing through a 60
theme built around a 46
theme running through a 257
theme which became a 69
theme would become a 42
theory could become a 99
theory might become a 48
theory which admits a 43
theory which allows a 169
theory which became a 42
theory which claims a 47
theory which denies a 42
theory which offers a 236
theory which places a 49
theory which played a 55
theory which posits a 204
theory which yields a 63
theory would become a 206
theory would demand a 56
theory would expect a 50
theory would permit a 129
there after becoming a 53
there again appears a 123
there again before i 96
there again exists a 176
there again occurs a 217
there again unless i 51
there again without a 58
there aloft without a 97
there alone without a 144
there anything beyond a 46
there anything further i 212
there anything special i 567
there comes always a 119
there comes through a 43
there could become a 66
there could emerge a 356
there could follow a 64
there could remain a 113
there could result a 121
there easily arises a 55
there either exists a 132
there every chance i 432
there exist already a 70
there exist instead a 41
there exist points x 52
there first appears a 688
there first arises a 289
there first exists a 124
there first occurs a 436
there flows through a 60
there forms itself a 78
there hence arises a 93
there looking through a 94
there might arrive a 82
there might become a 51
there might emerge a 471
there might evolve a 64
there might follow a 321
there might remain a 328
there might result a 438
there never appears a 103
there never arises a 106
there never breathed a 218
there never exists a 265
there never lacked a 40
there never occurs a 377
there never passed a 492
there never passes a 155
there never seemed a 491
there often appears a 1114
there often arises a 1126
there often ensues a 221
there often exists a 3230
there often occurs a 1552
there often remain a 218
there often stands a 48
there prone before i 44
there really exists a 2507
there really seemed a 119
there seems almost a 593
there seems always a 104
there seems hardly a 313
there seems something a 100
there seven nights a 58
there shall emerge a 92
there shall follow a 111
there shall remain a 661
there shall result a 58
there shows itself a 111
there since before i 190
there still appears a 484
there still burned a 99
there still exists a 28496
there still glowed a 128
there still lacked a 42
there still lingered a 1998
there still lurked a 475
there still occurs a 79
there still reigns a 62
there still remain a 7756
there still seemed a 850
there still spreads a 43
there still stands a 2043
there still wanted a 40
there stood already a 62
there stood signor v 43
there truly exists a 250
there which became a 94
there would accrue a 78
there would arrive a 198
there would become a 161
there would emerge a 1536
there would entail a 42
there would evolve a 130
there would follow a 2508
there would happen a 52
there would obtain a 57
there would remain a 4591
there would result a 3242
these alone prefer a 41
these bills became a 139
these books became a 76
these books before i 60
these books formed a 58
these books played a 43
these books seemed a 59
these books without a 66
these broad plains a 121
these cases assume a 40
these cases became a 53
these cases before a 57
these cases follow a 56
these cases formed a 76
these cases offers a 54
these cases pursue a 41
these cases raises a 47
these cases reveals a 134
these cases showed a 322
these cases through a 96
these cases unless a 54
these cases whether a 46
these cases without a 186
these cells assume a 101
these cells causes a 78
these cells formed a 84
these cells occupy a 46
these cells release a 75
these cells showed a 258
these cells through a 66
these costs become a 56
these costs through a 65
these could become a 161
these deeds before a 59
these deeds without a 49
these drugs induce a 79
these drugs without a 203
these facts afford a 124
these facts become a 52
these facts before a 71
these facts before i 58
these facts beyond a 109
these facts caused a 48
these facts created a 55
these facts showed a 46
these facts stated a 70
these facts through a 50
these facts without a 57
these faint states i 42
these files through a 44
these films showed a 65
these firms charge a 44
these firms employ a 62
these forms through a 70
these funds became a 49
these funds through a 95
these gases through a 102
these goals become a 45
these goals through a 493
these goals without a 67
these goods through a 51
these hills through a 46
these hills without a 49
these holes passes a 40
these items became a 51
these items become a 63
these items formed a 113
these items showed a 98
these items through a 109
these items without a 50
these lands became a 105
these lands formed a 54
these lands through a 49
these lands without a 73
these lines became a 48
these lines become a 66
these lines convey a 55
these lines creates a 45
these lines formed a 50
these lines offers a 47
these lines reveals a 40
these lines showed a 53
these lines through a 79
these lines without a 142
these might become a 86
these moves toward a 80
these murky shades i 41
these needs become a 44
these needs through a 185
these never became a 50
these never formed a 47
these notes became a 64
these novel scenes a 75
these pages before i 52
these pages without a 154
these parts before i 64
these parts without a 103
these people became a 196
these people become a 125
these people before i 232
these people created a 102
these people follow a 45
these people formed a 378
these people lacked a 54
these people needed a 136
these people occupy a 53
these people played a 198
these people retain a 43
these people seemed a 48
these people shared a 165
these people showed a 141
these people suffer a 55
these people thought i 90
these people through a 244
these people toward a 46
these people wanted a 151
these people without a 323
these plans became a 48
these plans through a 48
these point toward a 55
these risks through a 84
these roots formed a 60
these ruins stands a 46
these rules confer a 255
these rules define a 44
these rules permit a 43
these rules through a 65
these sheep without a 76
these sites offers a 57
these sites showed a 52
these sixty papers a 41
these steps toward a 108
these still remain a 60
these still retain a 63
these sweet voices i 89
these tasks through a 96
these tasks without a 64
these terms attach a 59
these terms became a 54
these terms become a 44
these terms convey a 84
these terms define a 49
these terms denote a 257
these terms reveals a 65
these terms through a 40
these terms without a 87
these tests measure a 78
these tests showed a 169
these texts played a 48
these texts reveals a 66
these texts through a 49
these themes through a 182
these times without a 43
these towns formed a 67
these trees attain a 53
these trees became a 51
these trees formed a 49
these trials showed a 147
these tufts impart a 49
these turning lights i 51
these unions formed a 48
these units formed a 60
these units through a 40
these views before a 52
these views through a 59
these vivid states i 45
these walls before i 47
these women became a 128
these women created a 119
these women formed a 190
these women needed a 46
these women played a 224
these women shared a 185
these women showed a 147
these women sought a 47
these women through a 57
these women wanted a 41
these women without a 47
these woods without a 63
these words assume a 52
these words became a 170
these words become a 162
these words before a 155
these words before i 182
these words begins a 43
these words betray a 62
these words caused a 56
these words convey a 199
these words created a 55
these words denote a 67
these words follow a 44
these words formed a 47
these words import a 71
these words stands a 40
these words strike a 63
these words struck a 66
these words through a 96
these words without a 330
these works became a 50
these works embody a 51
these works formed a 73
these works offers a 79
these works played a 51
these works reveals a 79
these works through a 49
these works without a 56
these would afford a 66
these would become a 155
these would demand a 59
these would entail a 50
these would follow a 43
these would occupy a 78
these would remain a 46
thick shaving causes a 71
think about adopting a 188
think about applying a 41
think about arranging a 47
think about becoming a 1716
think about before a 48
think about before i 307
think about building a 880
think about carrying a 60
think about catching a 41
think about choosing a 317
think about entering a 118
think about founding a 66
think about marrying a 102
think about myself a 77
think about myself i 84
think about offering a 66
think about ordering a 66
think about planning a 153
think about planting a 69
think about pursuing a 98
think about something a 215
think about something i 291
think about spending a 146
think about starting a 931
think about visiting a 40
think about whether a 547
think about whether i 2759
think again before i 47
think anything without a 45
think could become a 88
think human nature a 84
think makes someone a 50
think people thought i 76
think poetry itself a 182
think twice before i 2008
think would attend a 41
think would ensure a 44
think would puzzle a 64
third floor formed a 42
third floor houses a 48
third floor without a 65
third group showed a 57
third looking across a 193
third party before a 60
third party called a 385
third party claiming a 47
third party claims a 61
third party creates a 80
third party enters a 82
third party issues a 73
third party offers a 61
third party through a 177
third party unless a 46
third party without a 257
third point raises a 40
third world became a 42
those awful voices o 46
those built around a 111
those cases reached a 52
those cases without a 85
those costs through a 53
those dreams become a 47
those facts before a 70
those facts beyond a 106
those found inside a 49
those funds through a 46
those goals through a 57
those gross taunts i 51
those lines without a 55
those months before i 46
those months without a 44
those needs through a 111
those passing through a 266
those people before i 47
those people formed a 57
those people thought i 44
those people wanted a 59
those people without a 215
those pleasing scenes i 48
those prone bodies a 47
those sheep without a 45
those staring rounds i 99
those tending toward a 58
those times without a 50
those weeks before i 51
those which accept a 83
those which affect a 331
those which afford a 180
those which assert a 58
those which assign a 55
those which assume a 293
those which attain a 79
those which attend a 193
those which become a 222
those which befall a 73
those which bestow a 52
those which betray a 48
those which caused a 118
those which compel a 46
those which confer a 120
those which convey a 146
those which created a 64
those which define a 221
those which demand a 306
those which denote a 167
those which depict a 52
those which derive a 47
those which effect a 133
those which elicit a 60
those which embody a 123
those which employ a 821
those which enable a 434
those which entail a 107
those which evolve a 71
those which exceed a 107
those which feature a 44
those which follow a 643
those which follow i 50
those which formed a 185
those which govern a 198
those which impart a 76
those which impose a 201
those which induce a 204
those which lacked a 47
those which measure a 102
those which occupy a 368
those which permit a 214
those which played a 173
those which prefer a 116
those which pursue a 85
those which record a 46
those which regard a 59
those which relate a 50
those which remain a 61
those which remain i 43
those which render a 147
those which retain a 156
those which served a 45
those which showed a 355
those which signal a 49
those which stress a 46
those which strike a 101
those which supply a 77
those white cliffs i 151
those whose actions i 65
those whose advice i 184
those whose esteem i 100
those whose feelings i 47
those whose master i 46
those whose opinion i 509
those whose praise i 49
those whose regard i 128
those whose revolt a 40
those whose safety i 90
those whose theories i 44
those whose voices i 91
those whose writings i 114
those women without a 93
those words became a 65
those words before i 119
those words convey a 63
those words import a 142
those words struck a 46
those words without a 171
those working toward a 180
thread drawn through a 47
thread passing through a 182
thread running through a 429
thread wound around a 146
threat could become a 61
threat would become a 64
three bases called a 57
three blows without a 41
three cases showed a 83
three class periods a 87
three first without a 162
three fixed points a 109
three flies before i 50
three games without a 55
three girls shared a 47
three given points a 324
three hours across a 72
three hours before a 911
three hours before i 1594
three hours earlier i 54
three hours reached a 57
three hours through a 382
three hours watching a 100
three hours without a 1069
three lines through a 104
three lived without a 163
three major points i 64
three miles across a 249
three miles around a 84
three miles before a 47
three miles before i 417
three miles behind a 70
three miles beyond a 71
three miles further a 60
three miles passed a 86
three miles reached a 57
three miles through a 823
three miles without a 197
three months awaiting a 50
three months became a 83
three months before a 1917
three months before d 350
three months before i 4979
three months building a 45
three months earlier a 99
three months earlier i 110
three months showed a 148
three months through a 87
three months unless a 83
three months without a 1812
three names denote a 74
three others around a 42
three others formed a 101
three pages before i 102
three pages without a 45
three parts whereof i 55
three pence whether a 53
three people around a 73
three people before i 61
three people called a 42
three people shared a 40
three people without a 42
three posts before i 48
three score pounds a 91
three sides around a 112
three steps before a 93
three steps before i 172
three steps through a 52
three steps toward a 79
three stood without a 102
three times across a 87
three times already i 56
three times around a 684
three times before a 1459
three times before i 5335
three times inside a 62
three times passed a 66
three times through a 1563
three times weekly a 47
three times whether i 58
three times without a 519
three tries before i 147
three turns around a 73
three weeks became a 51
three weeks before a 1525
three weeks before d 444
three weeks before i 4418
three weeks building a 62
three weeks earlier a 135
three weeks earlier i 84
three weeks hardly a 57
three weeks showed a 46
three weeks through a 83
three weeks without a 1129
three women formed a 46
three women shared a 120
three words before i 80
till about eleven i 45
till about twelve a 118
till burns became a 144
till evening without a 72
till morning before i 103
till night without a 225
till quite lately a 49
time about becoming a 67
time about building a 56
time about something i 41
time about starting a 44
time about whether a 68
time about whether i 109
time after applying a 107
time after becoming a 189
time after dinner i 105
time after drinking a 65
time after entering a 77
time after starting a 49
time after switch s 113
time again became a 42
time again become a 53
time again before i 52
time alone before i 74
time asked whether i 44
time basis through a 44
time china became a 60
time could become a 283
time delay before a 154
time delay through a 56
time every minute i 46
time flowing through a 77
time flows through a 115
time georgia became a 46
time getting through a 57
time israel became a 51
time japan became a 42
time lapse before a 76
time later became a 97
time later before i 125
time later carrying a 65
time limit before a 47
time longer before i 182
time looking through a 210
time might become a 170
time might effect a 71
time often passed a 51
time passing through a 1535
time peering through a 89
time period before a 468
time period showed a 129
time period through a 134
time period without a 158
time right before a 46
time right before i 54
time running through a 81
time since becoming a 339
time since before i 86
time sitting around a 69
time sitting before a 61
time sitting behind a 126
time spain became a 50
time spent before a 125
time spent building a 117
time spent handling a 45
time spent inside a 71
time spent planning a 107
time spent studying a 69
time spent watching a 65
time spent without a 68
time still before i 48
time study toward a 101
time taken before a 94
time texas became a 78
time which allows a 49
time which became a 45
time which causes a 59
time which created a 63
time which creates a 45
time which needed a 71
time which showed a 63
time while awaiting a 208
time while building a 88
time while carrying a 47
time while pursuing a 69
time while watching a 61
time working through a 135
time working toward a 288
time would afford a 61
time would become a 740
time would demand a 65
time would effect a 61
time would enable a 57
time would permit a 114
time would permit i 63
time would remain a 47
tingling feeling called a 41
told mother nature i 96
tomb would become a 63
tone above middle c 44
tone which became a 65
tone which marked a 43
took cover behind a 2907
took every chance i 116
took every measure i 52
took hours before i 125
took months before a 56
took months before i 274
took place aboard a 231
took place across a 391
took place almost a 740
took place amidst a 486
took place amongst a 97
took place around a 899
took place barely a 143
took place became a 94
took place before a 4181
took place before i 1604
took place behind a 452
took place beside a 127
took place beyond a 91
took place inside a 847
took place through a 2963
took place unless a 58
took place whilst i 350
took place without a 2932
took power through a 258
took shape around a 241
took shape through a 260
took steps toward a 302
took turns carrying a 52
took weeks before i 135
tool quite unlike a 130
tool which allows a 159
tour guide through a 44
town after spending a 54
town again became a 43
town built around a 1198
town could afford a 55
town could become a 127
town later became a 77
town meeting became a 41
town meeting created a 43
town meeting passed a 73
town might become a 160
town never became a 62
town which became a 182
town which boasts a 76
town which offers a 56
town which stands a 49
town would become a 373
town would choose a 51
town would remain a 40
town would report a 84
tree could become a 64
tree falls across a 74
tree growing beside a 257
tree growing through a 153
tree stood beside a 54
tree thrown across a 45
tree trunk across a 55
tree which became a 43
tree which exudes a 58
tree which formed a 95
tree which reaches a 149
tree which shaded a 47
tree which stands a 43
tree which yields a 271
tree would become a 79
tree would through a 110
trial began before a 170
trial court denied a 1288
trial court denies a 355
trial court enters a 90
trial court granting a 361
trial court grants a 221
trial court issued a 2033
trial court orders a 56
trial court placed a 67
trial court reached a 131
trial court upheld a 123
trial court without a 214
trial ended without a 70
trial judge denied a 269
trial judge denies a 48
trial judge grants a 196
trial judge issued a 234
trial judge without a 435
trial period before a 132
trial which lasted a 75
trial would become a 113
trip would become a 61
true sense become a 54
true story behind a 53
truth about myself i 98
truth about something i 40
truth could become a 62
truth would become a 73
trying cases without a 187
trying hours whilst i 72
tube passing through a 643
tube running through a 72
tubing passing through a 114
tubing wound around a 43
turn could become a 86
turn might become a 50
turn right across a 59
turn right through a 730
turn would become a 214
turn would choose a 106
turn would demand a 42
turn would enable a 50
turn would ensure a 51
turn would entail a 61
turn would induce a 87
turn would permit a 78
turn would select a 92
type often called a 54
type which allows a 76
type which causes a 45
type would become a 47
