tack ship several times 52
taking into account wages 42
taking into account waste 49
taking into account water 466
taking into account weather 233
taking into account where 487
taking into account which 446
taking into account wider 225
taking into account within 46
taking into account women 316
taking into account working 180
taking into account world 240
taking into custody shall 46
taking more drastic action 210
taking more drastic steps 128
taking more radical action 45
taking most patient pains 50
taking much trouble about 264
taking only shallow breaths 47
taking other measures which 105
taking other similar cases 62
taking piano lessons again 90
taking piano lessons since 73
taking some decided steps 88
taking some drastic action 86
taking some remedial action 130
taking some trouble about 99
taking such deposit shall 96
taking such drastic action 1188
taking such drastic steps 125
taking such extreme action 42
taking such extreme pains 64
taking such measures shall 253
taking their curtain calls 58
taking their natural place 76
taking their noonday sleep 48
taking their pleasure about 47
taking their pleasure sadly 123
taking their pleasure under 65
taking their regular turns 91
taking their suppers under 40
taking those measures which 307
taking upon herself every 298
taking upon himself alone 52
taking upon himself debts 63
taking upon himself human 155
taking very shallow breaths 65
tale five hundred times 41
tale these artless lines 68
talk five minutes about 65
talk more broadly about 73
talk more frankly about 189
talk over matters which 153
talk show hostess oprah 147
talk such fulsome stuff 83
talk such rubbish about 41
talk very briefly about 149
talk very frankly about 84
talk very quickly about 41
talk very rapidly about 51
talk went merrily round 42
tall dark cypress trees 75
tall form towered above 123
tall gray steeple which 52
tape over punched cards 48
task facing mankind today 56
task into several parts 58
task into smaller parts 298
task into smaller steps 198
task into smaller tasks 220
task into smaller units 149
task more arduous still 65
task once started until 84
teach many lessons about 43
teach their clients about 47
teach their members about 67
teach their parents about 104
teach those lessons which 46
teach your patient about 100
teams like florida state 49
tearing their country apart 141
tears were finally spent 69
tears were quickly dried 60
tears were threatening again 67
tears your widowed hours 56
teeth into severed blood 49
teeth like crackling crust 60
teeth like tobacco worms 78
teeth were amazingly white 60
teeth were clamped tight 120
teeth were knocked loose 147
teeth were removed under 68
teeth were sparkling white 59
teeth were stained black 93
teeth were stained brown 117
tell fine stories about 59
tell good stories about 135
tell great stories about 181
tell just exactly where 46
tell many stories about 1962
tell more stories about 270
tell other stories about 117
tell other teachers about 51
tell some dreadful story 63
tell some friends about 49
tell some stories about 897
tell some stories which 51
tell such stories about 212
tell tall stories about 115
tell their buddies about 49
tell their clients about 118
tell their colored people 48
tell their country people 105
tell their doctors about 234
tell their friends about 3113
tell their friends where 76
tell their parents about 1884
tell their parents anything 81
tell their parents where 160
tell their partner about 129
tell their spouses about 53
tell their stories about 900
tell their stories after 53
tell their stories again 96
tell their stories under 49
tell their stories while 97
tell their stories within 80
tell their teachers about 54
tell these stories about 199
tell those stories about 126
tell three stories about 54
tell true stories about 156
tell ugly stories about 43
tell what brought about 63
tell what essence angels 60
tell what happens after 80
tell wild stories about 62
tell your browser where 89
tell your clients about 104
tell your friends about 3029
tell your friends anything 59
tell your friends where 179
tell your heavenly father 70
tell your honored father 50
tell your husband about 665
tell your husband anything 51
tell your husband where 63
tell your majesty about 54
tell your manager about 78
tell your parents about 1481
tell your parents anything 75
tell your parents first 40
tell your parents right 45
tell your parents where 243
tell your partner about 662
tell your partner where 67
tell your partner which 79
tell your patient about 54
term care service needs 55
term debt account group 3438
term debt capital stock 263
term debt payable within 254
term having several meanings 44
term much bandied about 139
term other measures would 46
term side effects after 51
term side effects might 105
term used several times 72
term were exactly equal 49
test case against which 50
test oaths brought about 40
test only control group 504
test prep courses cover 51
test their beliefs about 114
test these competing views 41
test tube several times 225
test will usually reveal 66
text into meaningful units 66
text into smaller units 120
text over several lines 45
thank their heavenly father 96
thank those friends whose 41
thank your heavenly father 173
their anger against moses 47
their arms against persia 68
their arms against spain 50
their arms against weaker 103
their arms clasped about 108
their arms clasped round 245
their arms crossed under 53
their arms crossed while 44
their arms tightly bound 46
their arms towards heaven 174
their arms wrapped about 116
their arms wrapped round 179
their army against russia 49
their beds between decks 97
their best behavior while 121
their best beloved wives 67
their best creative thinking 138
their best effects under 84
their best efforts could 338
their best efforts under 84
their best efforts would 167
their best friends about 46
their best friends could 199
their best friends lived 63
their best friends might 52
their best friends under 51
their best friends would 300
their best guesses about 223
their birth control method 115
their birth control pills 198
their body language spoke 80
their body politic would 62
their camp several times 60
their case against jesus 56
their cell surface which 68
their city shortly after 46
their coming together again 470
their coming together under 63
their coming together would 160
their core beliefs about 232
their dark figures running 119
their days eternal bound 217
their days wandering about 48
their debt service costs 55
their debt service ratios 93
their deep anxiety about 97
their deep concern about 733
their dewy murmurs shake 103
their duty towards heaven 65
their eager pursuit after 111
their early history shows 46
their early history which 59
their early married lives 184
their eggs shortly after 67
their evil designs under 55
their eyes against every 93
their eyes beholds again 159
their eyes following every 46
their eyes quickly fixed 87
their eyes several times 124
their eyes solomon slept 40
their eyes squeeze grief 47
their eyes steadily fixed 1306
their eyes symbols appear 45
their eyes towards every 148
their eyes towards heaven 535
their eyes towards james 65
their eyes towards russia 46
their eyes towards spain 46
their face against every 56
their fair kindred catch 184
their farm animals rather 44
their feet doubled under 49
their feet several times 86
their feet tightly bound 172
their feet together under 45
their fine slender limbs 80
their fire several times 42
their firm stations under 76
their five hundred acres 47
their fond thoughts about 45
their free passage shall 76
their full effects until 53
their full literal sense 143
their full nominal value 1518
their full plumage until 153
their full present value 48
their full stature until 41
their fury against every 70
their girl friends would 42
their good behavior after 51
their good behavior under 46
their good behavior until 41
their good behavior while 126
their good behavior would 40
their good company again 44
their good conduct since 52
their good conduct under 47
their good conduct while 73
their good conduct would 145
their good example would 54
their good fortune after 47
their good fortune could 63
their good fortune might 106
their good fortune rather 48
their good fortune until 59
their good fortune which 60
their good fortune while 44
their good fortune would 247
their good offices would 98
their gray flannel suits 320
their great anxiety about 88
their great concern about 172
their great country which 42
their great delight found 43
their great doctors would 110
their great general slept 44
their great granite bones 43
their great increase under 60
their great national heroes 91
their great natural beauty 100
their great natural gifts 45
their great numbers might 73
their great numbers would 83
their great popular leader 49
their great prophet moses 40
their great stumbling block 49
their great wartime leader 42
their guns against trees 53
their guns between decks 41
their guns several times 68
their hair becomes erect 41
their hair becomes white 41
their hair clipped close 108
their hair clipped short 190
their hair cropped close 762
their hair cropped short 679
their hair several times 59
their hair trimmed short 49
their hand against every 827
their hats plucked about 54
their having resided under 68
their having stained glass 52
their heads against brick 138
their heads against every 41
their heads against posts 49
their heads against rocks 112
their heads against solid 42
their heads against stone 473
their heads against trees 202
their heads against walls 572
their heads appeared above 408
their heads covered while 155
their heads pressed close 40
their heads proudly erect 42
their heads several times 230
their heads together about 843
their heads together after 90
their heads together again 375
their heads together talking 119
their heads together under 120
their heads together until 425
their heads together while 182
their heads towards heaven 246
their heads towards mecca 66
their heads twisted round 106
their heads visible above 224
their health benefit plans 108
their heavy overhead costs 40
their heavy thatched roofs 46
their high caloric value 169
their high capital costs 196
their high divorce rates 47
their high dropout rates 75
their high failure rates 101
their high freight rates 87
their high mutation rates 63
their high operating costs 201
their high overhead costs 75
their high pitched roofs 50
their high poverty rates 68
their high protein binding 46
their high protein value 50
their high quantum yield 90
their high resolving power 145
their high steppes adore 44
their high success rates 47
their high suicide rates 58
their high surface speed 63
their high thatched roofs 75
their high vantage point 272
their holy spirits hover 44
their home country after 526
their home country could 66
their home country either 41
their home country might 48
their home country rather 114
their home country under 70
their home country until 50
their home country where 125
their home country which 115
their home country while 129
their home country within 88
their home country would 147
their home language while 118
their home markets could 46
their home markets under 70
their home markets while 41
their home several times 283
their home shortly after 108
their home village after 106
their huge delight stole 66
their huge shovels under 71
their ideal lattice sites 54
their jobs require equal 78
their jobs several times 76
their jobs shortly after 93
their just demands while 86
their just demands would 51
their kind genuine above 79
their last champion leaped 58
their last gallant stand 67
their last general meeting 135
their last moments alive 43
their last moments might 58
their last official meeting 52
their last peaceful breaths 51
their last private meeting 77
their last regular meeting 96
their last regular season 62
their last ruinous decay 41
their last surviving child 47
their last thirteen games 48
their last written words 62
their laws against usury 72
their leave several times 68
their legs crossed beneath 82
their legs crossed under 492
their legs doubled under 198
their less creative peers 416
their less extreme forms 71
their less popular peers 48
their less skilled peers 65
their life chances would 48
their life history which 96
their life history within 68
their life history would 42
their life stories which 43
their life stories while 52
their life stories within 43
their life stories would 87
their life together after 195
their life together again 69
their life together began 190
their life together could 177
their life together might 221
their life together seems 53
their life together since 62
their life together under 90
their life together until 89
their life together which 134
their life together would 966
their lips touched again 79
their living together again 51
their living together under 60
their living together would 87
their longing desires appear 48
their loud abysses howling 110
their loving heavenly father 124
their main concern about 61
their main concern seems 102
their main concern would 130
their main function seems 177
their main function would 106
their main loyalty still 43
their main problem would 43
their main product lines 146
their main purpose seems 140
their main purpose which 56
their main purpose would 82
their male counter parts 257
their male friends about 48
their male members shall 86
their male offspring alone 370
their many leisure hours 62
their many stories oozed 67
their mere natural beauty 49
their mere numbers might 51
their mere numbers would 249
their mingling vespers blend 88
their more ancient forms 40
their more average peers 53
their more capable peers 95
their more careful study 60
their more central parts 61
their more complex forms 264
their more complex needs 54
their more complex social 67
their more distant homes 58
their more elastic springs 52
their more extreme forms 444
their more extreme views 55
their more familiar forms 79
their more familiar names 48
their more favored white 54
their more general bearings 49
their more general forms 91
their more general meanings 58
their more general model 40
their more general sense 140
their more general social 281
their more general views 118
their more intense forms 57
their more liberal views 74
their more limited field 58
their more limited goals 61
their more limited scope 112
their more material types 51
their more material wants 42
their more natural state 100
their more northern homes 114
their more perfect forms 47
their more perfect state 175
their more popular peers 129
their more private hours 45
their more radical forms 55
their more radical views 67
their more rapidly growing 58
their more refined forms 40
their more refined grace 64
their more sanguine hopes 48
their more skilled peers 59
their more typical peers 46
their most ancient books 117
their most ancient forms 57
their most ancient money 68
their most ancient works 61
their most appalling beauty 74
their most appalling forms 166
their most appalling tones 58
their most capable leader 76
their most capable people 48
their most careful study 40
their most complex forms 127
their most congenial field 70
their most congenial world 45
their most creative people 44
their most creative period 213
their most creative thinking 140
their most distant point 58
their most dreadful forms 95
their most easterly point 40
their most eminent leader 63
their most exalted forms 102
their most exalted hopes 51
their most exalted state 43
their most extreme danger 55
their most extreme forms 919
their most extreme limit 45
their most extreme moods 41
their most extreme point 74
their most faithful image 55
their most familiar forms 89
their most familiar names 68
their most fertile field 72
their most fertile lands 216
their most fertile period 175
their most fervent hopes 60
their most general forms 474
their most general level 174
their most general sense 530
their most general terms 248
their most ghastly forms 59
their most glorious deeds 49
their most glorious period 52
their most gorgeous robes 221
their most heinous crime 44
their most intense forms 101
their most intense level 58
their most intense period 51
their most intense phase 40
their most limited sense 47
their most literal sense 784
their most logical order 119
their most meaningful basis 46
their most natural order 236
their most natural place 49
their most natural sense 135
their most natural state 594
their most northern limit 70
their most northern point 51
their most notable works 108
their most pacific moods 74
their most perfect forms 190
their most perfect model 77
their most perfect state 812
their most perfect works 78
their most plastic period 43
their most popular books 91
their most popular forms 67
their most popular games 82
their most popular items 135
their most popular leader 165
their most popular model 46
their most popular plays 130
their most popular roles 44
their most popular shows 74
their most popular sport 48
their most popular stars 51
their most popular works 309
their most precious asset 994
their most precious blood 50
their most precious books 78
their most precious gifts 165
their most precious goods 158
their most precious hopes 52
their most precious items 42
their most precious jewel 94
their most precious prize 149
their most precious relic 129
their most precious right 123
their most precious works 61
their most private lives 111
their most private parts 182
their most private walks 178
their most promising pupil 63
their most promising youths 73
their most radical forms 69
their most refined forms 75
their most refined state 91
their most reliable leader 52
their most revered women 68
their most revolting forms 139
their most sanguine dreams 81
their most sanguine hopes 1389
their most sincere thanks 367
their most southern point 40
their most startling forms 54
their most trusted agent 44
their most trusted leader 42
their most typical forms 153
their most wakeful sense 85
their most warlike looks 157
their mouth against heaven 100
their much smaller scale 73
their name several times 118
their next attempt would 46
their next general meeting 214
their next project would 60
their next regular meeting 549
their north african bases 77
their only concern would 54
their only function would 62
their only natural enemy 91
their only previous meeting 64
their only remaining asset 151
their only remaining child 262
their only remaining leader 81
their only remaining option 131
their only remaining weapon 59
their only surviving child 2057
their other beliefs about 47
their other foreign wares 66
their other friends would 44
their other material needs 106
their other product lines 92
their other studies which 46
their pack animals laden 46
their past conduct might 41
their past conduct which 41
their past conduct while 41
their past conduct would 53
their past history might 42
their past history which 106
their past history would 55
their past relation began 44
their paths crossed again 605
their paths crossed often 44
their poor country people 42
their prey several times 56
their prior beliefs about 289
their pure spanish blood 67
their rage subside until 90
their rich alluvial soils 43
their rich dresses under 100
their roving northern bands 40
their safe arrival after 57
their safe custody pending 243
their safe custody until 99
their safe deposit boxes 291
their said offices until 53
their said portions shall 54
their single largest asset 109
their skin several times 456
their sole purpose seems 40
their sole surviving child 84
their soul fainted within 143
their teeth flashed white 46
their teeth several times 66
their teeth stained black 50
their test results would 71
their third champion could 45
their three hundred ships 55
their three thousand miles 41
their time between action 78
their time between begging 50
their time between farming 372
their time between field 121
their time between fishing 201
their time between homes 288
their time between hunting 252
their time between labor 71
their time between paris 158
their time between study 167
their time between teaching 812
their time between working 259
their time between writing 43
their time gossiping about 109
their time outside class 42
their time promising social 44
their time shoveling smoke 56
their time strolling about 81
their time together after 121
their time together arguing 41
their time together could 91
their time together ended 48
their time together might 102
their time together playing 60
their time together since 59
their time together talking 241
their time together until 42
their time together while 66
their time together working 45
their time together would 662
their time traveling about 41
their time wandering about 178
their time wondering about 54
their tiny private plots 91
their town knocked about 64
their true ability level 47
their true beliefs about 71
their true marriage would 69
their true opinions about 95
their true position known 56
their true position within 61
their true thoughts about 42
their turn brought about 136
their turn control still 54
their ugly figures might 103
their vast colonial power 134
their vast numbers boast 40
their very careful study 45
their very earliest stage 42
their very express image 45
their very glacier waves 109
their very highest point 105
their very highest power 46
their very holders laugh 44
their very limited funds 86
their very limited power 82
their very limited scope 66
their very natures enter 49
their very numbers aided 41
their very numbers would 88
their very position makes 47
their very private lives 47
their very private meanings 44
their very rapidly changing 45
their very sincere thanks 64
their very success makes 40
their very success might 56
their very success would 89
their very variety atone 97
their very weakness gives 58
their wage demands within 40
their wage demands would 61
their wars against israel 50
their wars against persia 40
their wars against spain 84
their wealth between money 84
their wealth together after 50
their west african trade 64
their wide popular appeal 67
their word against yours 126
their work affects others 68
their work brought about 49
their work several times 180
their work shortly after 60
their work together would 76
their years together would 43
their young charges would 42
their young inmates really 111
their young shortly after 42
theme park outside paris 112
theme will heartily agree 81
theory along similar lines 143
theory been evolved which 40
theory made perfect sense 61
there also between nation 58
there also existed strong 119
there among genteel people 61
there been anybody awake 86
there during several months 236
there early tuesday morning 82
there ever existed anything 41
there ever happier times 88
there five minutes after 234
there five minutes later 461
there five minutes longer 182
there from ancient times 613
there from distant lands 61
there from distant parts 89
there from earliest times 72
there from january until 44
there great hollies under 40
there grew steadily longer 63
there have appeared large 44
there have appeared quite 53
there have appeared signs 137
there have appeared within 85
there have appeared works 110
there have existed large 41
there have existed since 130
there have several wives 93
there last thursday night 91
there like forlorn souls 49
there made himself known 44
there many spheres above 47
there much concern about 214
there much dispute about 44
there much question about 109
there other factors which 680
there other letters which 40
there some minutes later 44
there some mistake about 72
there some mystery about 79
there some problem about 131
there some proverb about 89
there some question about 130
there some scandal about 40
there some trouble about 48
there such concern about 101
there such ghastly noise 85
there these sociable frogs 68
there three several times 50
there till tuesday morning 118
there very quietly until 87
there very shortly after 298
there were ancient birds 59
there were ancient greek 53
there were ancient ruins 43
there were animals about 53
there were animals which 148
there were answering cries 57
there were artists whose 69
there were artists working 50
there were aspects which 87
there were athletic clubs 48
there were audible gasps 181
there were audible sighs 88
there were benches where 76
there were besides about 53
there were between eight 351
there were between fifty 638
there were between forty 675
there were between seven 613
there were between sixty 359
there were between thirty 1091
there were bishops whose 41
there were british ships 82
there were broadly speaking 70
there were brought thither 55
there were brought under 88
there were buildings which 72
there were buttons missing 71
there were candles burning 260
there were certain basic 1543
there were certain birds 61
there were certain black 49
there were certain books 231
there were certain broad 178
there were certain built 40
there were certain cases 658
there were certain costs 46
there were certain evils 52
there were certain facts 508
there were certain fixed 385
there were certain flaws 98
there were certain foods 123
there were certain forms 405
there were certain games 46
there were certain girls 48
there were certain goods 45
there were certain grand 40
there were certain grave 135
there were certain hairy 60
there were certain holes 52
there were certain hours 131
there were certain human 101
there were certain ideals 42
there were certain items 350
there were certain kinds 828
there were certain known 47
there were certain lands 144
there were certain large 89
there were certain legal 338
there were certain lines 243
there were certain links 75
there were certain local 170
there were certain loose 49
there were certain major 108
there were certain marks 84
there were certain minor 289
there were certain modes 53
there were certain moral 175
there were certain moves 45
there were certain names 63
there were certain needs 58
there were certain norms 56
there were certain others 203
there were certain parts 632
there were certain people 1621
there were certain quite 53
there were certain races 48
there were certain rather 81
there were certain risks 265
there were certain rites 170
there were certain roles 56
there were certain rooms 74
there were certain rules 1140
there were certain ships 73
there were certain shops 55
there were certain signs 625
there were certain small 321
there were certain social 372
there were certain sorts 62
there were certain spots 147
there were certain steps 178
there were certain stock 58
there were certain strong 114
there were certain tasks 178
there were certain terms 64
there were certain tests 59
there were certain themes 104
there were certain tidings 52
there were certain times 653
there were certain towns 62
there were certain trade 43
there were certain trees 52
there were certain truths 361
there were certain types 761
there were certain units 43
there were certain views 61
there were certain vital 114
there were certain white 91
there were certain women 236
there were certain words 560
there were certain works 75
there were chinese women 42
there were circles beneath 53
there were circles under 529
there were circles which 70
there were circles within 90
there were classes which 44
there were clauses which 73
there were coconut palms 68
there were coconut trees 49
there were colored people 245
there were columns about 48
there were competing lines 85
there were competing views 91
there were complex rules 43
there were curtain calls 111
there were debates about 615
there were debates within 65
there were defects which 55
there were designs which 74
there were details about 93
there were details which 119
there were differing views 810
there were distant views 51
there were diverging views 41
there were diverse kinds 41
there were diverse views 138
there were divided views 91
there were elderly people 114
there were elderly women 61
there were endless games 43
there were endless hours 66
there were endless jokes 40
there were endless lines 74
there were endless small 59
there were enemies about 69
there were enemies glaring 72
there were enemies within 121
there were equally large 80
there were equally strong 298
there were equally valid 41
there were estates where 44
there were eternal truths 41
there were evident marks 320
there were evident signs 1171
there were exactly eight 95
there were exactly fifty 131
there were exactly forty 116
there were exactly seven 149
there were exactly sixty 51
there were exactly thirty 166
there were exceeding sharp 47
there were excited cries 51
there were express words 107
there were extreme cases 138
there were factions which 52
there were factions within 283
there were factors which 756
there were factors within 45
there were factors working 88
there were familiar faces 183
there were features about 213
there were features which 223
there were fertile lands 48
there were fifteen banks 45
there were fifteen black 54
there were fifteen cases 232
there were fifteen girls 71
there were fifteen kinds 43
there were fifteen large 124
there were fifteen major 109
there were fifteen miles 62
there were fifteen mills 91
there were fifteen months 77
there were fifteen others 85
there were fifteen people 335
there were fifteen ships 65
there were fifteen slave 144
there were fifteen small 49
there were fifteen steps 111
there were fifteen times 68
there were fifteen votes 86
there were fifteen women 138
there were figures which 76
there were flowering trees 52
there were flowers about 45
there were flowers growing 151
there were flowers round 61
there were flowers which 54
there were flushed faces 43
there were forests where 45
there were forests which 41
there were frantic calls 61
there were friends staying 50
there were friends waiting 49
there were funeral games 40
there were gardens where 52
there were gathered about 138
there were gathered round 207
there were general rules 105
there were genuine cases 69
there were germans about 56
there were germans seeking 42
there were germans still 46
there were glorious views 47
there were gnostic sects 60
there were grounds which 46
there were grouped about 41
there were guardian angels 70
there were happier times 61
there were heartening signs 48
there were hollows beneath 62
there were hollows under 134
there were hopeful signs 844
there were hurried steps 82
there were illegal drugs 61
there were immense herds 107
there were immense piles 98
there were increasing calls 445
there were increasing cases 43
there were increasing signs 1956
there were inferior lords 47
there were inferior races 59
there were injured people 63
there were islands which 108
there were legends about 161
there were legends which 41
there were lessons about 44
there were letters about 68
there were letters waiting 93
there were letters which 212
there were lighted lamps 54
there were limited funds 104
there were machine shops 42
there were marauding bands 58
there were markets where 59
there were married women 137
there were material facts 92
there were matters about 51
there were matters which 478
there were mayfair rooms 40
there were measures taken 58
there were measures which 82
there were medical bills 40
there were mercies where 43
there were mineral springs 115
there were moments after 48
there were moments where 169
there were moments which 170
there were moments while 58
there were motives which 64
there were murmurs about 121
there were natural springs 56
there were notable cases 54
there were notably fewer 49
there were notices about 55
there were numbers about 70
there were numbers which 42
there were objects which 177
there were offices which 40
there were ominous hints 96
there were ominous signs 3041
there were outward signs 71
there were painted glass 95
there were parents whose 40
there were parties every 178
there were parties which 88
there were patches where 160
