tact would have avoided 41
take place will provide 40
take power into account 168
take price into account 81
take risks into account 64
take russia into account 61
take scope over negation 66
take scuba diving lessons 49
take shape more quickly 40
take shape very quickly 53
take short cuts because 50
take space into account 88
take speed into account 40
take still more stringent 45
take taxes into account 288
take turns reading portions 74
take turns reading sections 84
take turns reading stories 50
take under their control 357
take under their especial 52
take under your command 452
take under your control 69
take warning from history 54
take water from certain 53
take wives from outside 40
take women into account 729
taking about five hundred 55
taking about five minutes 501
taking about five seconds 58
taking about four hundred 55
taking about four minutes 49
taking about three hundred 60
taking about three minutes 85
taking action only against 55
taking anything from anybody 398
taking casts from statues 73
taking costs into account 278
taking damping into account 68
taking every step towards 102
taking fully into account 2426
taking hints from natural 51
taking money from foreign 70
taking notes from sources 54
taking order into account 75
taking others into account 487
taking people into custody 182
taking place along certain 50
taking place among african 56
taking place among certain 59
taking place among friends 42
taking place among members 124
taking place among muslims 43
taking place among persons 50
taking place among several 49
taking place among workers 47
taking place during infancy 45
taking place during puberty 147
taking place during storage 157
taking place from everything 43
taking place from motives 54
taking place from october 43
taking place here between 67
taking place just outside 786
taking place less rapidly 56
taking place more quickly 217
taking place more rapidly 1881
taking place most rapidly 329
taking place only because 102
taking place only between 171
taking place over decades 103
taking place over millions 123
taking place over several 1266
taking place there because 41
taking place there between 103
taking place three thousand 51
taking place very quickly 133
taking place very rapidly 624
taking place very shortly 54
taking place when certain 52
taking price into account 43
taking risks into account 65
taking santa anna himself 41
taking short cuts between 47
taking signs into account 70
taking taxes into account 179
taking under penn central 57
taking under your command 47
taking women into account 75
tale about three princes 40
tale about what happens 151
tale which many repeated 65
talk about arms control 276
talk about birth control 1584
talk about body language 135
talk about evil spirits 105
talk about five minutes 92
talk about flying saucers 122
talk about free markets 131
talk about good fortune 46
talk about good manners 53
talk about home affairs 43
talk about living together 348
talk about love affairs 56
talk about love between 114
talk about making choices 41
talk about making culture 111
talk about making friends 54
talk about making trouble 117
talk about many aspects 162
talk about more complex 100
talk about more general 203
talk about more pleasant 612
talk about other artists 44
talk about other aspects 575
talk about other matters 2140
talk about other members 198
talk about other persons 187
talk about other talkers 66
talk about other teachers 134
talk about other writers 103
talk about past emotions 153
talk about past history 53
talk about peace between 45
talk about risk factors 131
talk about side effects 163
talk about some aspects 421
talk about some general 285
talk about some lessons 43
talk about some matters 105
talk about some problem 175
talk about some subject 310
talk about south african 108
talk about south america 97
talk about such dreadful 61
talk about such factors 40
talk about such matters 4778
talk about such mundane 93
talk about such objects 105
talk about such painful 43
talk about such private 141
talk about such trifles 46
talk about their ability 138
talk about their abusive 94
talk about their affairs 555
talk about their animals 111
talk about their answers 274
talk about their anxiety 137
talk about their battles 41
talk about their behavior 365
talk about their beliefs 805
talk about their beloved 111
talk about their betters 89
talk about their brothers 61
talk about their careers 831
talk about their choices 303
talk about their classes 144
talk about their clients 282
talk about their college 158
talk about their company 250
talk about their concern 197
talk about their country 638
talk about their courses 58
talk about their creations 61
talk about their creative 94
talk about their culture 428
talk about their current 542
talk about their customs 85
talk about their deceased 159
talk about their decision 203
talk about their deepest 234
talk about their designs 97
talk about their desires 239
talk about their devotion 88
talk about their diseases 121
talk about their efforts 256
talk about their emotions 1463
talk about their freedom 103
talk about their friends 904
talk about their futures 328
talk about their gardens 154
talk about their general 137
talk about their history 365
talk about their hobbies 453
talk about their husband 86
talk about their illness 898
talk about their impending 255
talk about their journey 138
talk about their language 292
talk about their leisure 41
talk about their lessons 98
talk about their marital 207
talk about their marriage 656
talk about their medical 97
talk about their motives 141
talk about their national 96
talk about their natural 94
talk about their opinions 115
talk about their painful 219
talk about their parents 1403
talk about their partner 86
talk about their passions 40
talk about their picture 64
talk about their position 175
talk about their present 283
talk about their previous 359
talk about their private 868
talk about their problem 977
talk about their process 123
talk about their product 89
talk about their program 93
talk about their project 182
talk about their purpose 125
talk about their reactions 1223
talk about their relation 95
talk about their religion 611
talk about their research 627
talk about their results 252
talk about their sadness 182
talk about their schools 139
talk about their science 120
talk about their secrets 61
talk about their service 122
talk about their society 124
talk about their spouses 128
talk about their stories 265
talk about their strengths 361
talk about their studies 159
talk about their subject 250
talk about their success 324
talk about their suffering 234
talk about their teachers 115
talk about their thoughts 1209
talk about their travels 217
talk about their vacation 93
talk about their violence 59
talk about their virtues 90
talk about their wartime 192
talk about their weekend 159
talk about their worries 899
talk about these aspects 301
talk about these beliefs 45
talk about these details 54
talk about these emotions 127
talk about these features 117
talk about these letters 47
talk about these matters 4809
talk about these objects 257
talk about these painful 92
talk about these stories 161
talk about these thoughts 134
talk about those aspects 319
talk about those features 83
talk about those matters 322
talk about true stories 88
talk about what bothered 67
talk about what brought 253
talk about what exactly 147
talk about what happens 4018
talk about what matters 678
talk about what teachers 42
talk about what worries 50
talk about wild animals 65
talk about your affairs 503
talk about your answers 389
talk about your article 68
talk about your behavior 173
talk about your beliefs 186
talk about your birthday 130
talk about your choices 110
talk about your clients 140
talk about your college 136
talk about your company 575
talk about your concern 70
talk about your country 273
talk about your current 246
talk about your decision 183
talk about your deepest 47
talk about your desires 109
talk about your divorce 116
talk about your emotions 255
talk about your friends 569
talk about your history 44
talk about your hobbies 113
talk about your husband 1209
talk about your illness 317
talk about your journey 105
talk about your marriage 554
talk about your married 101
talk about your parents 877
talk about your partner 165
talk about your position 159
talk about your precious 41
talk about your present 172
talk about your previous 113
talk about your private 457
talk about your problem 1206
talk about your process 81
talk about your product 678
talk about your program 102
talk about your project 357
talk about your reactions 293
talk about your religion 186
talk about your research 283
talk about your results 40
talk about your service 42
talk about your strengths 306
talk about your studies 98
talk about your subject 265
talk about your success 109
talk about your thoughts 710
talk about your travels 133
talk about your vacation 89
talk about your worries 415
talk below their natural 46
talk people into believing 46
talk shows like donahue 43
talk usual among refined 40
talk would have sounded 52
tall metal filing cabinet 43
tall quiet slim studious 52
tall spars rose towards 47
tall stems were streaked 62
tape speed during recording 61
task force made several 55
task force will consist 43
task force will develop 65
task force will examine 42
task force will include 49
task force will provide 46
task grows more complex 46
task still more arduous 107
task which great britain 40
task which lies outside 119
task which took several 81
task which will involve 66
task which will provide 42
task which will require 486
task which your majesty 49
task would take several 59
tbsp white wine vinegar 2220
teach about birth control 72
teach youths nothing soundly 45
teams could work together 55
teams moved into position 49
teams often work together 46
teams which have visited 49
teams would have resumed 95
teams would work together 54
tearing paper into smaller 41
tears every five minutes 43
tears flowing over yielded 58
tears shall have watered 51
tears which just moisten 69
tears which were beginning 43
tears which were trickling 46
teeth could have matched 48
teeth marks were visible 41
teeth under their pillows 47
teeth which bite hardest 66
teeth which have erupted 101
teeth which were removed 45
tell about such matters 40
tell about their history 57
tell about their hobbies 48
tell about their journey 67
tell about their origins 52
tell about their parents 64
tell about their travels 162
tell about these matters 81
tell about what happens 116
tell about your picture 72
tell about your product 48
tell about your subject 110
tell aloud your greatest 155
tell facts from opinions 51
tell males from females 167
tell people what happens 47
tell right away because 67
tell which will prevail 88
tell within five minutes 85
tend rather when occasion 72
tend still more strongly 53
term black body radiation 40
term comes from medical 61
term could also include 61
term error well behaved 125
term exist when applied 269
term fixed rate financing 157
term funds from foreign 103
term goals into smaller 133
term goals will provide 41
term human health effects 169
term loans from foreign 356
term loans from private 266
term loans were granted 315
term loans were offered 95
term loans were secured 54
term often used loosely 325
term shall also include 633
term shall have elapsed 63
term shall have expired 724
term sheet must briefly 43
term sheet must provide 47
term spent fuel storage 95
term taken into account 106
term takes into account 2902
term tests were carried 55
term toxic side effects 43
term which also applies 49
term which most closely 68
term which only implies 104
term which will express 92
term which will include 419
term whose meaning depends 59
term would also include 163
term would have appeared 55
term would have expired 1168
test based upon consent 42
test cases were brought 173
test gives good results 41
test holes were drilled 341
test items were arranged 121
test items were divided 95
test items were grouped 44
test items were written 122
test loads were applied 54
test score gaps between 123
test score will improve 58
test sites were located 63
test taker must respond 47
test takes into account 1497
test tubes were covered 46
test tubes were removed 58
test wells were drilled 792
test which will confirm 65
test which will predict 54
test which will provide 89
test works were started 40
test would have revealed 152
test would have yielded 86
text books were printed 44
text books were written 95
text calls into question 193
text field will display 132
text given here follows 95
text shows their anxiety 45
text takes into account 136
text which brings together 67
text which will provide 63
text would have allowed 44
text would have appeared 47
text would have revealed 49
their action upon certain 86
their action when applied 59
their action will produce 44
their adult life together 44
their adult male members 82
their amino acid content 1573
their amino acid pattern 62
their amino acid profile 43
their ashes were gathered 72
their backs flat against 73
their backs leaning against 301
their backs upon everything 83
their backs upon fortune 114
their backs upon religion 67
their backs upon science 54
their backs were against 414
their backs were covered 177
their backs were towards 267
their backs were visible 74
their balls into objects 94
their balls like distant 81
their barks were wrecked 69
their basal ends dirtied 48
their basal reading program 46
their bases into burrows 55
their bases were covered 49
their beards till victory 41
their beards were trimmed 40
their bells were stuffed 77
their bills like woodmen 40
their bills more quickly 42
their black eyes flashed 40
their black eyes sparkling 72
their black hair plaited 135
their black silk dresses 65
their black silk stockings 104
their black south african 53
their blind rage against 56
their blood more rapidly 41
their blood rose against 93
their blood test results 140
their blood their devotion 89
their blood their loyalty 46
their blood type tattooed 47
their blows more fatally 129
their boats were wrecked 68
their bombs were dropped 60
their bones more plainly 40
their bones were brought 91
their bones were carried 92
their bones were covered 51
their bones were crushed 188
their bones were exhumed 53
their bones were gathered 146
their bones were removed 55
their bones were whitening 42
their bones when offered 80
their books their ancient 209
their books were printed 180
their books were written 439
their boots were covered 52
their boxes were searched 42
their brave young spirits 43
their brief life together 435
their brief time together 2009
their brisk young general 48
their broad blue bonnets 46
their brood came forward 45
their brown bess muskets 66
their camps were located 59
their camps were pitched 67
their canoes very quickly 45
their canoes were ascending 51
their cargo into smaller 49
their cases were brought 99
their cases were decided 222
their cases were finally 77
their cases were handled 171
their cases were settled 108
their cases were similar 57
their cause only because 44
their cause only insofar 82
their cause will prevail 102
their cause will triumph 96
their cells were searched 40
their changing their religion 48
their child care centers 85
their child care choices 57
their child care workers 73
their child will develop 161
their child will inherit 110
their child will outgrow 85
their child will receive 302
their child will require 49
their child will respond 49
their child will survive 57
their chins were covered 112
their civil suit against 94
their civil wars against 74
their claim over america 56
their class have lowered 101
their close male friends 58
their clubs more tightly 46
their coats were covered 50
their color when exposed 201
their costs over several 44
their costs were covered 53
their costs will increase 56
their court case against 68
their crews into slavery 191
their crews were drowned 57
their crews were exposed 50
their crews were largely 40
their crews were ordered 51
their crews were rescued 92
their crews were trained 65
their crews were utterly 40
their cries grew fainter 59
their cries have entered 95
their cries were carried 44
their cries were dreadful 62
their cries were drowned 267
their crops from drought 112
their crops from insects 98
their crops were damaged 71
their crops were gathered 101
their crops were planted 69
their curly heads between 81
their daily bread between 40
their daily bread depends 86
their daily bread leisure 73
their daily life according 42
their daily life because 91
their daily life outside 157
their daily life together 404
their daily walk together 65
their daily work because 100
their daily work routine 632
their daily work together 72
their dearly held beliefs 44
their debts were settled 62
their debut into society 73
their decks were covered 54
their decks were crowded 117
their deeds good service 64
their deeds have brought 40
their deeds when weighed 109
their defeat into victory 102
their doors shut against 60
their dreams upon awakening 145
their dreams were realized 127
their drill more quickly 60
their earnings during marriage 53
their earnings from exports 220
their earnings from foreign 92
their earnings from outside 90
their earnings from overseas 86
their earnings were reduced 66
their earnings will increase 76
their echoes also contain 62
their edges come together 46
their eight years together 361
their empty beer bottles 116
their empty heads together 57
their entry into america 80
their entry into belgium 64
their entry into britain 97
their entry into certain 121
their entry into college 190
their entry into european 60
their entry into foreign 80
their entry into general 50
their entry into germany 73
their entry into history 210
their entry into language 41
their entry into manhood 92
their entry into marriage 94
their entry into medical 53
their entry into mitosis 41
their entry into national 84
their entry into nirvana 220
their entry into private 42
their entry into service 293
their entry into society 242
their entry into temples 70
their entry into western 46
their evening meals together 94
their evening news program 44
their every move watched 86
their exact role remains 139
their faces also painted 79
their faces back towards 47
their faces came together 103
their faces drew together 50
their faces half covered 83
their faces hard against 70
their faces look anywise 46
their faces more closely 65
their faces pale against 43
their faces their thoughts 103
their faces told plainly 49
their faces were averted 43
their faces were beginning 41
their faces were blacked 52
their faces were bloated 54
their faces were blurred 73
their faces were bronzed 61
their faces were bruised 69
their faces were clouded 44
their faces were colored 85
their faces were covered 1500
their faces were crimson 44
their faces were drained 44
their faces were exposed 90
their faces were familiar 347
their faces were flushed 483
their faces were haggard 87
their faces were lighted 85
their faces were painted 1304
their faces were pinched 118
their faces were pressed 110
their faces were relaxed 48
their faces were scarlet 143
their faces were scarred 52
their faces were similar 76
their faces were smudged 47
their faces were stained 110
their faces were stamped 63
their faces were streaked 166
their faces were swollen 236
their faces were tattooed 106
their faces were towards 161
their faces were twisted 79
their faces were unknown 45
their faces were usually 51
their faces were visible 163
their falling into british 70
their falling into unworthy 173
their farms into smaller 46
their farms were located 129
their farms were smaller 49
their fates were decided 44
their fates woke dreamers 67
their father died because 46
their father having refused 87
their fatty acid content 422
their fatty acid profile 58
their favor from motives 46
their feather beds hunters 46
their fiefs into smaller 42
their fifty years together 116
their final cell division 104
their final coming together 46
their final days together 143
their final doom receive 168
their final film together 46
their final form between 65
their final game against 98
their final hour together 73
their final push against 52
their final time together 113
their final vote decision 312
their final years together 158
their fingers into everything 81
their fingers were covered 72
their fingers were stained 44
their fires were lighted 40
their first baby arrived 65
their first bank robbery 53
their first blow against 136
their first book together 133
their first case together 98
their first coming together 388
their first date because 43
their first date implies 100
their first date together 206
their first days together 1458
their first duty towards 44
their first ever national 47
their first ever victory 48
their first film together 727
their first firm foothold 61
their first five choices 53
their first five hundred 53
their first five minutes 73
their first flying lessons 42
their first flying machine 61
their first four choices 66
their first four decades 68
their first four letters 49
their first free election 170
their first full plumage 46
their first game against 361
their first game together 77
their first good harvest 48
their first great advance 72
their first great impetus 67
their first great impulse 52
their first great national 87
their first great success 402
their first great triumph 132
their first great victory 757
their first half century 211
their first heart attacks 252
their first home together 553
their first hour together 99
their first jobs because 68
their first love affairs 144
their first love objects 53
their first month together 174
their first move against 104
their first move towards 90
their first open quarrel 42
their first outing together 169
their first piano lessons 45
their first raid against 45
their first reading lessons 63
their first ride together 139
their first rude dwellings 69
their first show together 101
their first solo flights 115
their first step forward 60
their first step together 71
their first step towards 759
their first talk together 113
their first three choices 369
their first three decades 166
their first three hundred 61
their first three letters 267
their first time outside 116
their first time together 2481
their first tour together 66
their first trip outside 350
their first trip overseas 117
their first trip together 913
their first true plumage 91
their first union against 41
their first walk together 270
their first week together 269
their first work together 82
their first years together 766
their fixed gaze towards 131
their flags from conveying 51
their flags into smaller 56
their flags were hoisted 42
their flock from returning 51
their flowing cups freshly 1344
their foamy tops against 110
their focus from providing 42
their force into several 71
their force much weakened 79
their force were utterly 66
their force when applied 158
their force when carried 194
their forms more perfect 240
their forms vary according 52
their forty years together 95
their forty years wandering 151
their frail clay vessels 51
their friars were knocked 296
their front feet together 42
their front legs together 59
their front line clashed 46
their front teeth knocked 163
their fully open position 103
their funding from central 47
their funding from federal 88
their funding from private 109
their funds from federal 53
their funds from foreign 70
their funds from germany 65
their funds from outside 51
their funds from private 200
their funds into dollars 51
their funds into foreign 63
their funds were largely 44
their funds were limited 296
their gable ends towards 74
their gates shut against 73
their genes will survive 56
their getting back together 175
their getting into trouble 221
their giddy heads giddier 60
their gifts grow plainer 43
their goals more quickly 140
their goals were limited 141
their goals were realized 46
their goals were similar 157
their goods from foreign 53
their goods from germany 88
their goods from plunder 43
their goods into foreign 94
their goods more quickly 52
their goods were brought 82
their goods were carried 176
their goods were exposed 58
their goods were forfeit 47
their goods were shipped 86
their goods were subject 62
their goods were unladen 62
their goods were usually 109
their goods when saladin 52
their grain grew chiefly 48
their grain into alcohol 44
their grain into spirits 50
their grain into whiskey 240
their greed these teachers 143
their green tops billowing 123
their grief more quickly 70
their grief were genuine 59
their grief were poverty 65
their growing years excited 142
their growth from infancy 106
their growth into manhood 50
their growth like spanish 232
their guilt upon himself 85
their hands came together 229
their hands down because 43
their hands flat against 75
their hands from violence 89
their hands full attending 55
their hands full defending 98
their hands full preparing 86
their hands hanging loosely 44
their hands have handled 324
their hands have touched 73
their hands have written 203
their hands have wrought 201
their hands held together 134
their hands into everything 57
their hands into freedom 48
their hands made contact 51
their hands more lightly 40
their hands moving swiftly 108
their hands only against 42
their hands tied because 155
their hands tied tightly 73
their hands tied together 1079
their hands upon certain 48
their hands upon everything 85
their hands were against 154
their hands were carried 58
their hands were chopped 67
their hands were clasped 674
their hands were covered 257
their hands were crimson 54
their hands were crossed 70
their hands were equally 61
their hands were grasped 42
their hands were painted 71
their hands were pinioned 51
their hands were stained 253
their hands were swollen 40
their hands were tightly 44
their hands were together 50
their hands were trembling 88
their hands were visible 51
their hands will consent 116
their hands will recover 78
their happy days together 148
their happy ending largely 48
their happy life together 792
their happy years together 101
their hearts beating against 75
their hearts beating quickly 40
their hearts beating rapidly 58
their hearts beating together 295
their hearts come together 57
their hearts firm against 81
their hearts from worldly 60
their hearts hate parnell 41
their hearts have perhaps 213
their hearts have stopped 102
their hearts knit together 127
their hearts like adamant 44
their hearts like pharaoh 63
their hearts more closely 105
their hearts plot violence 46
their hearts rise against 85
their hearts took comfort 50
their hearts upon obtaining 58
their hearts warm towards 48
their hearts were against 98
their hearts were beginning 65
their hearts were capable 50
their hearts were carried 66
their hearts were charged 67
their hearts were cheered 248
their hearts were chilled 55
their hearts were cleansed 43
their hearts were content 54
their hearts were corrupt 48
their hearts were crushed 58
their hearts were devoted 77
their hearts were divided 67
their hearts were grieved 51
their hearts were humbled 57
their hearts were kindled 51
their hearts were lighter 437
their hearts were offered 47
their hearts were pierced 194
their hearts were removed 124
their hearts were renewed 74
their hearts were smitten 40
their hearts were steeled 68
their hearts were stirred 447
their hearts were thrilled 55
their hearts were touched 848
their hearts were towards 85
their hearts were utterly 42
their hearts were weighed 56
their hearts were wrapped 43
their hearts will rejoice 57
their heirs male forever 112
their heirs will receive 44
their helping hand towards 61
their herds from pasture 96
their heroes true objects 58
their hides well feathered 57
their hills were lighted 52
their holding wrong opinions 42
their holes great numbers 42
their holes like rabbits 109
their homes during vacation 53
their homes from distant 48
their homes from foreign 48
their homes from invasion 148
their homes from pillage 63
their homes into distant 48
their homes just because 76
their homes more quickly 59
their homes only because 69
their homes there because 47
their homes were allowed 55
their homes were damaged 66
their homes were flooded 55
their homes were invaded 158
their homes were located 174
their homes were searched 171
their homes were subject 49
their homes were torched 40
their homes were usually 81
their homes were visited 89
their homes were wrecked 54
their honey from insects 67
their honor great travels 83
their hoofs grew distant 42
their hopes more sanguine 148
their hopes were blasted 310
their hopes were cruelly 45
their hopes were crushed 389
their hopes were finally 40
their hopes were founded 134
their hopes were kindled 46
their hopes were largely 48
their hopes were limited 57
their hopes were quickly 192
their hopes were realized 374
their hopes were renewed 44
their hopes were revived 308
their hopes were thwarted 58
their hopes were utterly 45
their hours were limited 100
their hours were reduced 121
their hours were shorter 41
their house just outside 167
their hurts were dressed 69
their ideals were finally 50
their idols into martyrs 71
their idols were carried 45
their idols your martyrs 81
their inner most thoughts 55
their input into decision 65
their irons were knocked 289
their irons were removed 49
their joint arms against 57
their joint bank account 611
their joint good offices 49
their joint life together 51
their junior high schools 205
their killing some savages 43
their knees like cowards 44
their knees were bunched 87
their knees were twisted 116
their known side effects 225
their labor will produce 48
their lamps were freshly 69
their lamps were lighted 40
their lands from foreign 50
their lands from invasion 84
their lands from taxation 106
their lands into pasture 50
their lands into smaller 47
their lands were annexed 107
their lands were claimed 43
their lands were coveted 71
their lands were divided 384
their lands were forfeit 45
their lands were granted 88
their lands were invaded 144
their lands were located 82
their lands were overrun 92
their lands were ravaged 178
their lands were reduced 52
their lands were settled 58
their lands were subject 201
their lands were usually 45
their large body surface 98
their large dark shields 96
their large heads together 93
their large root systems 67
their large tall vessels 73
their later life together 62
their later years because 196
their later years together 292
their leader came forward 78
their leader cast himself 103
their leader john winthrop 42
their leader said proudly 105
their learning more meaningful 50
their leases have expired 60
their leaves have dropped 52
their leaves have withered 62
their leaves were wrought 87
their legal case against 83
their lengths were measured 70
their light blue jackets 52
their limbs torn asunder 83
their limbs were cramped 56
their limbs were swollen 50
their linen from ireland 48
their lines along loosely 50
their lines till daybreak 62
their lives amid similar 56
their lives among savages 60
their lives away because 71
their lives back together 2788
their lives bearing witness 63
their lives been exposed 57
their lives bore witness 79
their lives came together 54
their lives come together 57
their lives from beginning 44
their lives from boyhood 50
their lives from earliest 238
their lives from hostile 41
their lives from infancy 98
their lives from outside 46
their lives from scratch 133
their lives have purpose 171
their lives have touched 48
their lives into harmony 349
their lives into jeopardy 126
their lives into meaningful 46
their lives into stories 57
their lives just because 241
their lives like crouching 51
their lives made livable 60
their lives more bearable 376
their lives more closely 245
their lives more complex 74
their lives more livable 78
their lives more meaningful 489
their lives more pleasant 338
their lives more precious 190
their lives more quickly 93
their lives more rewarding 80
their lives most closely 47
their lives only because 198
their lives their devotion 89
their lives upon useless 56
their lives were allowed 44
their lives were altered 112
their lives were arranged 58
their lives were attuned 43
their lives were beginning 76
their lives were bounded 49
their lives were brought 82
their lives were closely 163
their lives were defined 119
their lives were devoted 610
their lives were divided 60
their lives were equally 81
their lives were exposed 201
their lives were finally 43
their lives were focused 59
their lives were forever 216
their lives were forfeit 704
their lives were founded 44
their lives were fraught 46
their lives were granted 209
their lives were happier 52
their lives were improving 52
their lives were largely 184
their lives were limited 145
their lives were meaningful 83
their lives were measured 44
their lives were menaced 45
their lives were offered 92
their lives were ordered 161
their lives were peaceful 53
their lives were perfect 62
their lives were pledged 86
their lives were quickly 71
their lives were reduced 62
their lives were related 58
their lives were revealed 52
their lives were similar 168
their lives were simpler 46
their lives were snuffed 96
their lives were somehow 132
their lives were subject 173
their lives were totally 123
their lives were touched 144
their lives were useless 54
their lives were usually 121
their lives were visibly 62
their lives were written 105
their lives when everything 74
their lives will develop 59
their lives will improve 310
their lives will provide 48
their lives will reflect 64
their loads were carried 45
their loads were ferried 48
their loans from private 41
their loans more quickly 40
their loans were secured 72
their local bank manager 42
their local city council 50
their local file systems 81
their local health service 41
their local high schools 313
their local home schools 60
their local media outlets 46
their local post offices 181
their local radio stations 233
their longer term effects 59
their looks from beholding 70
their loved ones against 245
their loved ones because 541
their loved ones forever 53
their loved ones goodbye 75
their loved ones overseas 101
their loved ones receive 54
their loved ones suffering 92
their lower body weights 60
their lower ends against 49
their lower jaws project 65
their lower lips pierced 53
their major axes aligned 52
their major food sources 100
their major prey species 50
their major side effects 236
their manes were lightning 50
their manes were rainbow 91
their march back towards 55
their march from atlanta 56
their march into germany 53
their march into virginia 65
their march were pointed 42
their mates from outside 53
their meager cash incomes 47
their meager farm incomes 42
their meanings from context 123
their meanings vary according 64
their meeting last thursday 47
their merit much inferior 40
their might their attacks 40
their minds also nourish 50
their minds early tainted 111
their minds even towards 143
their minds from affairs 55
their minds from certain 44
their minds from earliest 41
their minds from everything 41
their minds from infancy 77
their minds from marriage 86
their minds from thoughts 61
their minds from wandering 223
their minds from worldly 177
their minds have gathered 43
their minds have induced 86
their minds have stopped 46
their minds into believing 51
their minds into harmony 85
their minds just because 91
their minds more closely 41
their minds more quickly 85
their minds more rapidly 42
their minds more strongly 96
their minds most strongly 41
their minds much stronger 49
their minds only matters 48
their minds very quickly 156
their minds were attuned 54
their minds were blinded 1775
their minds were brought 67
their minds were capable 232
their minds were carried 94
their minds were clouded 99
their minds were divided 96
their minds were equally 49
their minds were exposed 176
their minds were familiar 58
their minds were finally 59
their minds were flooded 59
their minds were focused 127
their minds were haunted 113
their minds were perfect 134
their minds were pointed 48
their minds were quickly 43
their minds were reduced 97
their minds were steeped 76
their minds were stirred 80
their minds were strongly 69
their minds were stuffed 48
their minds were subject 71
their minds were totally 128
their minds were trained 124
their minds were usually 45
their minds were utterly 40
their minds were wandering 120
their money back because 344
their money back quickly 126
their money from germany 70
their money from private 101
their money into british 97
their money into capital 62
their money into dollars 134
their money into foreign 203
their money into private 54
their money just because 71
their money like princes 75
their money more quickly 104
their money more rapidly 45
their money more willingly 57
their money wage demands 169
their moons have enabled 60
their morning walk together 43
their mother like dutiful 71
their mother threw herself 60
their motion into account 46
their mouths came together 315
their mouths clung together 60
their mouths into spacious 84
their mouths shut because 338
their mouths were covered 92
their mouths were parched 162
their mouths were pressed 42
their mouths were stained 49
their mouths were stopped 313
their mouths were stuffed 79
their mouths wide against 177
their mules were utterly 74
their music till sunrise 46
their naked arms together 73
their naked eyes handled 42
their naked feet together 73
their names from ancient 97
their names from animals 231
their names from certain 182
their names from herrera 45
their names from history 42
their names from natural 68
their names from oblivion 1170
their names from persons 60
their names have appeared 150
their names have escaped 154
their names have slipped 56
their names into history 63
their names only because 61
their names upon arrival 51
their names upon marriage 144
their names were abraham 46
their names were adopted 45
their names were affixed 119
their names were applied 45
their names were bandied 94
their names were blotted 128
their names were branded 40
their names were brought 65
their names were carried 62
their names were checked 171
their names were coupled 209
their names were crossed 60
their names were deleted 54
their names were derived 239
their names were dropped 97
their names were engraved 197
their names were entered 908
their names were familiar 323
their names were finally 89
their names were invoked 63
their names were mittens 46
their names were omitted 199
their names were ordered 89
their names were painted 60
their names were printed 283
their names were removed 226
their names were repeated 69
