tabs and hard returns 72
take that step because 165
take that step forward 187
take that test against 50
take that upon himself 190
take that view because 68
take that will improve 55
take that will increase 47
take thee from fetters 78
take them away against 42
take them away because 182
take them away forever 100
take them away quickly 78
take them away utterly 147
take them back because 206
take them down because 142
take them down quickly 79
take them five minutes 170
take them from anybody 202
take them from outside 91
take them home because 121
take them home tonight 107
take them into account 59634
take them into alliance 152
take them into careful 60
take them into counsel 40
take them into custody 2886
take them into himself 70
take them into present 41
take them into service 639
take them into slavery 95
take them into solution 51
take them into thessaly 445
take them just because 59
take them many minutes 70
take them more lightly 49
take them more quickly 55
take them only because 61
take them over because 91
take them over himself 45
take them some minutes 53
take them there himself 43
take them there subject 90
take them unto himself 189
take them upon himself 248
take them when offered 48
take them will improve 43
take things into account 107
take things more lightly 107
take things more quietly 342
take things very quietly 156
take this case because 83
take this case outside 81
take this crap anymore 50
take this drug because 75
take this drug exactly 203
take this early occasion 80
take this five dollars 41
take this form because 132
take this from anybody 43
take this into account 104745
take this into careful 49
take this last example 65
take this last question 62
take this line because 123
take this most unhappy 43
take this much trouble 163
take this pain anymore 55
take this ride together 70
take this risk because 309
take this road because 54
take this same position 88
take this shit anymore 178
take this step against 98
take this step because 1296
take this step forward 403
take this step himself 75
take this step lightly 175
take this step together 47
take this step towards 113
take this task lightly 77
take this threat lightly 103
take this trip because 51
take this trip together 108
take this upon himself 224
take this very village 65
take this view because 440
take this view believe 116
take this view include 52
take this winged courser 43
take this work forward 132
take this young creature 62
take too great strides 49
take too many chances 1616
take too many classes 42
take too many courses 105
take too many pinches 62
take too many samples 40
take too much account 247
take too much alcohol 99
take too much aspirin 155
take too much because 65
take too much calcium 60
take too much comfort 472
take too much control 236
take too much courage 69
take too much current 186
take too much delight 226
take too much freedom 45
take too much ingenuity 41
take too much insight 55
take too much insulin 217
take too much liberty 425
take too much license 47
take too much luggage 130
take too much material 46
take too much offense 72
take too much pleasure 469
take too much precious 44
take too much trouble 2113
take too much vitamin 338
take two core courses 48
take two more decades 77
take two more figures 67
take two more minutes 112
take two other factors 41
take with their parents 64
take with these savages 75
take with your digital 48
take you away because 49
take you away forever 73
take you back because 50
take you back tonight 46
take you five hundred 65
take you five minutes 694
take you from anybody 52
take you home because 119
take you home tonight 335
take you into account 194
take you into concord 56
take you into council 42
take you into custody 2182
take you into himself 68
take you into surgery 52
take you only seconds 41
take you past several 70
take you there because 101
take you there himself 56
take you there someday 157
take you there tonight 163
take you three minutes 79
take you unto himself 77
taking age into account 624
taking air from outside 43
taking all ages together 105
taking all into account 203
taking all other factors 119
taking all other measures 78
taking all such measures 70
taking all their baggage 58
taking all their belongings 141
taking all their opinions 147
taking all these aspects 68
taking all these chances 44
taking all these classes 41
taking all these factors 1115
taking all these figures 54
taking all these matters 232
taking all these measures 308
taking all these together 112
taking all upon himself 62
taking and giving counsel 59
taking and giving pleasure 205
taking and other aspects 47
taking and risk aversion 203
taking and tape recording 63
taking any clear position 56
taking any drug product 40
taking any firm position 45
taking any more chances 1256
taking any more trouble 145
taking any other decision 160
taking any other factors 48
taking any other journey 42
taking any other measures 180
taking any other position 94
taking any other tangible 42
taking any other trouble 42
taking any part against 141
taking any part himself 40
taking any poor debtors 53
taking any step against 61
taking any step forward 56
taking any step towards 488
taking any such chances 52
taking any such decision 67
taking any such drastic 43
taking any such measures 119
taking any such trouble 61
taking both into account 475
taking both these factors 65
taking each into account 118
taking far more pleasure 112
taking for their subject 194
taking god into account 143
taking has been defined 44
taking has been ordered 60
taking her birth control 230
taking her chin between 135
taking her face between 630
taking her from freedom 45
taking her hand between 333
taking her hand lightly 49
taking her into account 70
taking her into custody 292
taking her into society 86
taking her life because 40
taking her more closely 43
taking her part against 232
taking her side against 203
taking her time because 47
taking him into account 244
taking him into custody 1800
taking his face between 419
taking his hand between 361
taking his hand pressed 55
taking his knee between 44
taking his last hurried 51
taking his last journey 41
taking his leave forever 117
taking his life because 112
taking his note therefor 44
taking his part against 371
taking his side against 303
taking his three strides 55
taking his time answering 50
taking his time because 178
taking near three hundred 44
taking off from chicago 162
taking off from kennedy 102
taking off from mombasa 46
taking off from national 214
taking off gold watches 75
taking off some trouble 116
taking off their bonnets 96
taking off their glasses 66
taking off their harness 41
taking off their helmets 187
taking off their jackets 346
taking off their saddles 54
taking off their sandals 130
taking off their scarlet 57
taking off their stockings 47
taking off their turbans 148
taking off their wrappings 90
taking off your glasses 146
taking off your uniform 40
taking one baby aspirin 150
taking one side against 71
taking one step forward 3088
taking one step towards 215
taking our flag perhaps 46
taking our meals outside 105
taking our meals together 80
taking our side against 42
taking out five shillings 91
taking out some letters 132
taking out such license 117
taking out such portions 47
taking out their freedom 67
taking out their patents 287
taking out their vengeance 60
taking out their watches 47
taking sex into account 156
taking tax into account 46
taking ten years together 56
taking that into account 1098
taking that step because 43
taking them among inferior 48
taking them into account 10930
taking them into custody 675
taking them into himself 50
taking them into service 52
taking them into slavery 41
taking them into solution 52
taking them upon herself 76
taking them upon himself 313
taking things very quietly 84
taking this drug because 183
taking this drug develop 52
taking this great country 99
taking this into account 12339
taking this risk because 45
taking this step against 61
taking this step because 270
taking this step forward 48
taking this step towards 44
taking this trip together 58
taking this work forward 58
taking too many chances 852
taking too many classes 60
taking too many courses 80
taking too many lottery 66
taking too many tablets 47
taking too much account 142
taking too much alcohol 235
taking too much aspirin 207
taking too much calcium 143
taking too much control 206
taking too much current 49
taking too much delight 52
taking too much freedom 45
taking too much insulin 330
taking too much liberty 361
taking too much license 41
taking too much pleasure 252
taking too much trouble 584
taking too much vitamin 261
taking you home tonight 123
taking you into custody 329
tale had been brought 44
tale had been carried 52
tale had been repeated 76
tale had been written 108
tale has been adapted 60
tale has been brought 79
tale has been doubted 51
tale has been founded 88
tale has been related 48
tale has been repeated 252
tale has been written 173
tale was ever written 82
tale was half written 47
tale was left forever 40
tale was three hundred 43
tale was true history 72
tale was very popular 48
tale was very shortly 51
tale with such familiar 73
talk all these matters 209
talk and body language 201
talk and good company 70
talk and high spirits 107
talk and idle chatter 72
talk and joke together 113
talk and just reflect 40
talk and make friends 248
talk and make himself 44
talk and other objects 313
talk and plan together 240
talk and play records 40
talk and play together 534
talk and pray together 496
talk and swap stories 96
talk and tell stories 1704
talk and their affairs 86
talk and their thoughts 45
talk and think forever 89
talk and think together 375
talk and tire himself 43
talk and vain display 65
talk and walk together 277
talk and work together 1761
talk any more because 455
talk any more tonight 189
talk any other language 92
talk for five minutes 3452
talk for four minutes 82
talk for many minutes 41
talk for many moderns 63
talk for some minutes 215
talk for three minutes 696
talk had been chiefly 44
talk had been general 106
talk had been unsealed 58
talk her into accepting 253
talk her into attending 58
talk her into believing 129
talk her into marriage 78
talk her into returning 177
talk him into accepting 283
talk him into attending 76
talk him into believing 88
talk him into marriage 52
talk him into returning 197
talk how their tenants 201
talk may have shocked 65
talk out their thoughts 87
talk out your thoughts 46
talk that their parents 41
talk that went forward 41
talk that went nowhere 40
talk them into accepting 219
talk them into believing 63
talk them into returning 47
talk them over together 157
talk things over because 52
talk things over between 124
talk things over frankly 180
talk things over quietly 904
talk things over together 1171
talk this over between 42
talk this over quietly 442
talk this over together 331
talk too much because 585
talk was just beginning 46
talk was like listening 147
talk was very pleasant 47
talk with good friends 55
talk with great freedom 116
talk with great pleasure 48
talk with great respect 40
talk with lady holland 89
talk with lord halifax 281
talk with lord roberts 42
talk with many persons 52
talk with more freedom 106
talk with other artists 119
talk with other clients 93
talk with other couples 50
talk with other farmers 76
talk with other friends 123
talk with other lawyers 104
talk with other members 609
talk with other parents 1781
talk with other persons 236
talk with other players 82
talk with other signaling 142
talk with other teachers 942
talk with other workers 194
talk with other writers 156
talk with some courage 95
talk with some freedom 112
talk with some friends 680
talk with some members 204
talk with some privacy 87
talk with such persons 115
talk with their brothers 50
talk with their clients 315
talk with their closest 209
talk with their doctors 519
talk with their fellows 45
talk with their friends 3010
talk with their lawyers 88
talk with their parents 3740
talk with their partner 302
talk with their spouses 178
talk with their teachers 445
talk with their visitor 40
talk with these fellows 93
talk with these friends 54
talk with these persons 48
talk with third parties 42
talk with those persons 49
talk with your brothers 65
talk with your clients 196
talk with your doctors 190
talk with your friends 2758
talk with your husband 1888
talk with your manager 320
talk with your medical 101
talk with your network 46
talk with your parents 3356
talk with your partner 2706
talk with your patient 119
talk with your primary 123
talk with your printer 120
talk with your student 102
talk with your superior 55
talk with your teachers 207
talk you into accepting 104
talk you into believing 328
tall and dark against 305
tall and dark skinned 139
tall and fair skinned 55
tall and heavy buildings 47
tall and held herself 56
tall and held himself 79
tall and more slender 59
tall and only weighed 44
tall and three hundred 147
tall and very ancient 54
tall and very elegant 105
tall and very slender 1068
tall and very stately 275
tall and very strongly 64
tall and very upright 160
tall and well dressed 331
tall and well groomed 132
tall and well muscled 527
tall and well rounded 50
tall and wide windows 64
tall and wore glasses 112
tall lad came whistling 65
tall man came forward 199
tall man coming towards 71
tall man leaning against 147
tall man wearing glasses 48
tall new york buildings 48
tall nor very cynical 55
tall with blue flowers 50
tall with good posture 88
tall with pink flowers 67
tame and most familiar 49
tame and slow measures 200
tame and well behaved 40
tame and well ordered 47
tame and well trained 120
tame and wild animals 1893
tame and wild grasses 74
tame and wild rabbits 66
tank had been brought 41
tank had been damaged 70
tank had been drained 82
tank had been emptied 83
tank had been erected 49
tank had been knocked 169
tank had been located 101
tank had been painted 52
tank had been pierced 42
tank had been removed 105
tank has been allowed 51
tank has been drained 72
tank has been emptied 217
tank has been erected 43
tank has been reduced 47
tank has been removed 96
tape and card punches 105
tape and disc players 65
tape and disc recording 52
tape and disc storage 66
tape and disk devices 159
tape and disk library 128
tape and disk recording 76
tape and disk records 47
tape and disk storage 426
tape and disk systems 94
tape and video recording 142
tape and wire recording 105
tape are tied together 57
tape for data storage 155
tape had been altered 70
tape had been applied 115
tape had been removed 301
tape had been rewound 42
tape had been unwound 40
tape had been wrapped 93
tape has been altered 60
tape has been applied 226
tape has been mounted 139
tape has been punched 56
tape has been reduced 45
tape has been removed 249
tape has been rewound 79
tape has been wrapped 43
tape has been written 64
tape them back together 120
taps had been sounded 58
taps his finger against 97
tars and tall marines 54
task and gaze vaguely 58
task and role demands 45
task and their ability 118
task and these demands 63
task and will require 348
task and work together 61
task are very similar 54
task but also because 139
task far more arduous 42
task far more complex 69
task for five minutes 118
task for having allowed 51
task for having written 90
task for many parents 50
task for many teachers 74
task for most parents 40
task for most teachers 57
task for some remarks 56
task for their behavior 50
task for their conduct 86
task for their failure 438
task for their neglect 103
task for their refusal 46
task for what history 79
task had been assumed 60
task had been carried 330
task had been defined 110
task had been deputed 40
task had been imposed 263
task had been largely 98
task had been reduced 41
task had been settled 42
task has been arduous 47
task has been assumed 144
task has been brought 57
task has been carried 1016
task has been chiefly 54
task has been defined 409
task has been delayed 54
task has been devised 43
task has been divided 220
task has been essayed 71
task has been handled 65
task has been imposed 204
task has been largely 225
task has been limited 134
task has been painful 42
task has been pursued 93
task has been reduced 264
task has been started 169
task has been studied 137
task has been tackled 115
task may also involve 43
task may also require 52
task may have appeared 43
task may have several 74
task not only because 359
task she must perform 52
task she sets herself 52
task that lies outside 112
task that much simpler 40
task that must involve 62
task that must precede 47
task that took several 129
task that will benefit 63
task that will involve 95
task that will provide 61
task that will require 952
task they have assumed 138
task they have imposed 55
task they must perform 157
task they will perform 48
task was just beginning 80
task was made lighter 169
task was made simpler 126
task was more arduous 46
task was more complex 511
task was more demanding 143
task was much simpler 134
task was only beginning 71
task was used because 115
task was very similar 111
task with great ability 236
task with great courage 69
task with great devotion 51
task with great pleasure 45
task with great success 246
task with less careful 56
task with much ability 135
task with much success 40
task with some success 71
task with such devotion 62
task with such results 68
task with such success 143
task you have imposed 211
task you must perform 212
task you will perform 114
taxi had been ordered 63
taxing and other revenue 100
taxing and time consuming 160
tbsp red wine vinegar 1912
teach and learn history 82
teach and learn science 91
teach and learn together 165
teach and live according 84
teach any other language 44
teach any other religion 55
teach any other subject 236
teach each other everything 97
teach each other lessons 54
teach her good manners 145
teach her sign language 179
teach her some manners 253
teach her some respect 49
teach him good manners 379
teach him many lessons 60
teach him more reserve 72
teach him sign language 75
teach him some lessons 48
teach him some manners 804
teach him some respect 116
teach him their language 158
teach him those dialects 72
teach him what respect 87
teach his poor brethren 47
teach his young charges 52
teach its young members 51
teach not only religion 41
teach them from scratch 43
teach them good behavior 46
teach them good customs 83
teach them good manners 785
teach them more plainly 69
teach them sign language 96
teach them some foreign 274
teach them some lessons 92
teach them some manners 253
teach them some respect 64
teach them their history 48
teach them their language 103
teach them their lessons 157
teach them their letters 498
teach them their mistake 72
teach them their prayers 195
teach them their religion 170
teach them your language 44
teach two young tooters 86
teach who also believe 43
teach with case studies 46
teach with great success 52
teach you good manners 206
teach you many lessons 103
teach you more manners 42
teach you more respect 58
teach you some lessons 44
teach you some manners 1025
teach you some respect 225
teach you their language 126
teach you what happens 111
teach you your lessons 111
teach you your letters 120
teach you your manners 71
teach you your position 93
teach you your prayers 46
teach you your religion 170
teams and great players 74
teams and star players 46
teams and their clients 68
teams and their coaches 170
teams and their drivers 154
teams and their masters 92
teams and their members 414
teams and their players 199
teams and work together 50
teams are very popular 45
teams are very similar 52
teams are well matched 47
teams can come together 53
teams can work together 252
teams for their efforts 51
teams had been invited 47
teams had been trained 105
teams may also include 148
teams may work together 64
teams that come together 110
teams that have visited 41
teams that play against 112
teams that will compete 46
teams that work closely 71
teams that work together 384
teams who have studied 59
teams who work together 92
teams with losing records 110
tearing each other because 50
tearing her robe asunder 159
tearing his hair because 87
tears and bearing burdens 71
tears and fans himself 67
tears and flung herself 277
tears and flung himself 54
tears and great devotion 88
tears and heavy sorrows 174
tears and many blessings 88
tears and many prayers 116
tears and much doleful 67
tears and much relenting 66
tears and shut herself 55
tears and sobs annoyed 88
tears and their blessings 88
tears and their prayers 101
tears and threw herself 490
tears and threw himself 142
tears and throw herself 61
tears and told herself 53
tears and vain regrets 62
tears and your prayers 40
tears are most reliable 52
tears are shed because 96
tears for having yielded 41
tears for nine minutes 46
tears had been genuine 52
tears had made visible 47
tears has been watered 438
tears she threw herself 93
tears that were beginning 371
tears that were brought 40
tears that were threatening 1271
tears that were trickling 191
tears thou hast delight 77
tears with their kindred 169
tears with their sleeves 53
tease out those aspects 43
teeth and bone samples 49
teeth and deep dimples 63
teeth and eyes flashed 103
teeth and gums because 46
teeth and gums covered 62
teeth and gums exposed 44
teeth and hard palates 67
teeth and heard ungainly 71
teeth and lips covered 86
teeth and lips together 67
teeth and made herself 42
teeth and mouth tissues 57
teeth and oral hygiene 69
teeth and oral tissues 360
teeth and other features 115
teeth and other fossils 77
teeth and other marvels 68
teeth and other objects 57
teeth and other remains 311
teeth and other tissues 145
teeth and snow summits 128
teeth and soft tissues 875
teeth and teeth exposed 57
teeth and their alveolar 288
teeth and their diseases 49
teeth and their eruption 51
teeth and their function 64
teeth and their investing 574
teeth and their location 41
teeth and their position 176
teeth and their related 110
teeth and their relation 171
teeth and their sockets 241
teeth and thick glasses 92
teeth and told herself 116
teeth and told himself 89
teeth and went forward 99
teeth and your stomach 47
teeth are also present 355
teeth are also smaller 50
teeth are also subject 43
teeth are also usually 43
teeth are best removed 93
teeth are held together 99
teeth are high crowned 60
teeth are just beginning 84
teeth are kept usually 43
teeth are like needles 49
teeth are lost because 291
teeth are more brittle 67
teeth are more bulbous 47
teeth are more closely 44
teeth are more pointed 94
teeth are more rounded 52
teeth are more slender 95
teeth are more strongly 46
teeth are more subject 53
teeth are much reduced 102
teeth are much shorter 48
teeth are much smaller 268
teeth are much stronger 57
teeth are some sharper 46
teeth are very general 61
teeth are very peculiar 54
teeth are very plainly 89
teeth are very regular 41
teeth are very similar 263
teeth are very variable 61
teeth are well adapted 229
teeth are well aligned 81
teeth fit into sockets 59
teeth for five minutes 51
teeth had been brushed 52
teeth had been chipped 85
teeth had been knocked 1447
teeth had been removed 950
teeth had been smashed 109
teeth had come together 48
teeth has been carried 45
teeth has been reduced 101
teeth has been removed 65
teeth has been studied 126
teeth set hard together 54
teeth that have drifted 50
teeth that have erupted 199
teeth that have smitten 85
teeth that make contact 43
teeth that were present 45
teeth that were removed 48
teeth that were stained 67
teeth that were visible 64
teeth with deep pockets 56
teeth with gaps between 129
teeth with great violence 88
teeth with such violence 44
tell all such persons 58
tell all their friends 981
tell all their secrets 389
tell all their stories 79
tell all these stories 331
tell all those stories 196
tell all your friends 1830
tell all your secrets 145
tell any more stories 408
tell any other callers 75
tell each other everything 8360
tell each other exactly 186
tell each other frankly 45
tell each other secrets 415
tell each other stories 7090
tell for sure because 406
tell for sure exactly 45
tell for what attempt 65
tell for what friends 90
tell for what purpose 598
tell her best friends 51
tell her girl friends 62
tell her just exactly 58
tell her life history 45
tell her many stories 46
tell her more stories 58
tell her some stories 118
tell her such stories 43
tell her their secrets 81
tell her their stories 191
tell her these stories 55
tell her very plainly 78
tell her what bothered 43
tell her what exactly 65
tell her what gabriel 119
tell her what happens 99
tell her what marriage 222
tell her what naughty 67
tell her what pleasure 115
tell her your problem 49
tell her your secrets 53
tell him from scarlet 42
tell him just exactly 179
tell him many stories 89
tell him more details 40
tell him more stories 80
tell him nothing because 46
tell him some stories 169
tell him such stories 46
tell him their decision 41
tell him their history 56
tell him their secrets 176
tell him their stories 355
tell him these stories 61
tell him very frankly 296
tell him very plainly 134
tell him what brought 56
tell him what exactly 104
tell him what happens 173
tell him what miracle 48
tell him what pleasure 43
tell him what thoughts 44
tell him your address 51
tell him your decision 69
tell him your message 53
tell him your problem 254
tell him your thoughts 80
tell him your trouble 60
tell his best friends 73
tell his best stories 61
tell his good fortune 67
tell his life history 76
tell his most precious 205
tell his wife because 92
tell his wife everything 696
tell his wife exactly 62
tell his young friends 60
tell how many animals 73
tell how many awkward 372
tell how many because 71
tell how many degrees 160
tell how many dollars 77
tell how many friends 45
tell how many gallons 48
tell how many gospels 42
tell how many hundred 127
tell how many letters 235
tell how many members 153
tell how many millions 305
tell how many minutes 397
tell how many objects 213
tell how many pennies 90
tell how many persons 795
tell how many records 66
tell how many seconds 40
tell how many secrets 46
tell how many squares 59
tell how many stripes 85
tell how many strokes 133
tell how many thousand 293
tell how many victims 44
tell how many volumes 62
tell how many workers 67
tell how much alcohol 53
tell how much current 53
tell how much material 100
tell how much obliged 189
tell how much pleasure 174
tell how much stronger 40
tell how much support 55
tell how much trouble 95
tell how pious priests 122
tell how pope clement 56
tell how their parents 48
tell how these matters 77
tell not only against 40
tell our good friends 45
tell our life stories 120
tell shy young persons 47
tell that your religion 43
tell thee these following 79
tell thee very briefly 68
tell thee what secrecy 80
tell them just exactly 71
tell them many stories 47
tell them more stories 126
tell them nothing because 87
tell them some passage 71
tell them some stories 459
tell them their fortune 57
tell them their parents 61
tell them their stories 61
tell them their virtues 56
tell them these stories 80
tell them very plainly 55
tell them what amounts 44
tell them what appeared 60
tell them what country 58
tell them what exactly 96
tell them what glorious 150
tell them what happens 230
tell them what tobacco 103
tell them what wonders 50
tell them your decision 91
tell them your husband 82
tell them your problem 97
tell them your secrets 60
tell them your thoughts 49
tell they were brothers 45
tell they were excited 42
tell they were listening 46
tell they were nervous 97
tell they were related 73
tell they were shocked 45
tell they were wondering 69
tell they were worried 97
tell this prying stranger 49
tell thou dost pretend 62
tell too many stories 194
tell who have visited 102
tell who were present 51
tell who your friends 132
tell with great delight 111
tell with what delight 182
tell with what emotions 61
tell with what lawless 47
tell with what purpose 42
tell with what success 329
tell with what thoughts 45
tell you even solomon 57
tell you from painful 45
tell you guys everything 56
tell you here tonight 40
tell you just because 54
tell you just exactly 549
tell you many details 95
tell you many secrets 51
tell you many stories 646
tell you more because 135
tell you more details 128
tell you more exactly 165
tell you more himself 58
tell you more perhaps 72
tell you more plainly 160
tell you more stories 254
tell you more tonight 45
tell you most everything 40
tell you much because 124
tell you much election 40
tell you nothing because 50
tell you nothing certain 139
tell you only because 203
tell you other stories 124
tell you some details 117
tell you some history 65
tell you some secrets 129
tell you some stories 2096
tell you such stories 242
tell you their deepest 43
tell you their history 144
tell you their liberty 68
tell you their opinions 101
tell you their secrets 262
tell you their stories 701
tell you their thoughts 89
tell you these briefly 40
tell you these details 136
tell you these stories 442
tell you those stories 91
tell you three stories 121
tell you true stories 71
tell you very briefly 484
tell you very frankly 992
tell you very plainly 256
tell you very quickly 279
tell you very shortly 51
tell you what america 57
tell you what becomes 130
tell you what behavior 52
tell you what besides 110
tell you what brought 527
tell you what captain 86
tell you what charlie 49
tell you what choices 58
tell you what comfort 250
tell you what company 54
tell you what country 105
tell you what courses 56
tell you what decision 173
tell you what delight 224
tell you what designs 77
tell you what dreadful 57
tell you what effects 112
tell you what efforts 51
tell you what emotions 57
tell you what everything 68
tell you what exactly 242
tell you what factors 65
tell you what features 118
tell you what finally 63
tell you what follows 151
tell you what freedom 110
tell you what friends 40
tell you what general 354
tell you what happens 3726
tell you what harriet 65
tell you what induced 52
tell you what justice 54
tell you what language 104
tell you what letters 82
tell you what marriage 307
tell you what material 137
tell you what matters 175
tell you what measures 114
tell you what medical 40
tell you what message 68
tell you what numbers 105
tell you what opinions 48
