tabs were bonded to 54
take miss rachel to 146
take more charge of 196
take more credit to 74
take more effort in 49
take more effort on 148
take more effort to 1060
take more energy to 751
take more forces to 89
take more ground to 44
take more kindly to 2840
take more notice if 53
take more notice of 10394
take more photos of 61
take more pounds of 41
take more pounds to 42
take more profit of 96
take more readily to 1134
take more strength to 50
take more thought of 115
take more thought to 180
take more troops to 58
take more weight on 47
take most kindly to 187
take most notice of 188
take most readily to 121
take much acumen to 62
take much brains to 218
take much charge of 41
take much credit to 230
take much effect on 47
take much effort at 84
take much effort on 359
take much effort or 131
take much effort to 2973
take much energy to 300
take much figuring to 212
take much genius to 46
take much guessing to 106
take much notice as 119
take much notice at 217
take much notice if 49
take much notice of 34299
take much prodding to 129
take much reasoning to 50
take much searching to 120
take much solace in 65
take much strength to 273
take much talent to 115
take much thought of 220
take much thought on 44
take much thought or 46
take much thought to 1044
take much training to 85
take much wisdom to 117
take must depend on 119
take north dormer as 43
take note simply of 47
take note whether the 125
take nothing belonging to 59
take nothing except the 96
take nothing greater to 112
take nothing unless it 44
take nothing without it 60
take nude photos of 69
take only enough of 55
take only enough to 241
take only twenty or 40
take only values of 53
take open notice of 56
take oral fluids or 51
take other actions as 264
take other actions in 138
take other actions on 128
take other actions to 1007
take other methods of 163
take other methods to 59
take other nations to 42
take other points of 116
take other routes to 59
take other weapons in 45
take over almost the 150
take over another by 58
take over assets of 275
take over before he 65
take over before it 44
take over before the 542
take over behind the 80
take over bodily the 90
take over charge as 89
take over charge at 94
take over charge of 2378
take over duties as 209
take over duties in 81
take over duties of 135
take over enough of 62
take over gambling in 51
take over guarding the 92
take over instead of 305
take over intact the 76
take over managing the 296
take over powers of 99
take over shares in 70
take over should be 46
take over should he 45
take over should the 259
take over something of 77
take over sooner or 78
take over taiwan by 131
take over through the 132
take over without the 170
take part before the 60
take part freely in 433
take part itself in 49
take part myself in 55
take part neither in 90
take part openly in 321
take part readily in 55
take part should be 175
take part therein as 46
take part through the 105
take part unless he 51
take part unless it 52
take part unless the 85
take part without the 86
take paths through the 47
take port hudson by 40
take post behind the 268
take rank amongst the 1089
take rank before the 191
take rank beside the 119
take rest periods as 42
take rest periods in 40
take root across the 87
take root amongst the 110
take root around the 259
take root before the 479
take root beyond the 57
take root cuttings in 124
take root deeply in 51
take root except in 82
take root firmly in 148
take root inside the 99
take root through the 73
take root unless it 50
take root unless the 59
take root without the 60
take said person or 52
take seats around the 258
take seats behind the 41
take seats beside the 48
take ship across the 275
take sole charge of 1159
take some actions in 106
take some actions on 45
take some actions to 415
take some amount of 445
take some aspect of 221
take some changes in 44
take some charge of 268
take some chiefs to 83
take some clothes to 116
take some coffee in 49
take some coffee to 48
take some copies of 79
take some corner of 68
take some course in 146
take some course of 580
take some course or 54
take some course to 548
take some credit in 70
take some credit to 1085
take some degree of 759
take some effort at 50
take some effort in 53
take some effort on 594
take some effort to 2119
take some energy to 47
take some feature of 43
take some hollow or 46
take some little thing 104
take some measure in 109
take some measure of 1555
take some measure to 389
take some member of 53
take some movies of 51
take some notice in 166
take some notice of 12792
take some notice to 60
take some number of 124
take some object or 43
take some office in 41
take some papers to 131
take some photos of 945
take some photos to 63
take some pieces of 249
take some planning on 53
take some planning to 106
take some portion of 572
take some profit of 57
take some proofs to 45
take some readers by 41
take some record of 47
take some refuge in 55
take some repose in 192
take some revenge on 242
take some searching to 159
take some shares in 105
take some sheets of 95
take some slices of 64
take some solace in 1164
take some strips of 48
take some survey of 102
take some thought of 374
take some thought to 133
take some training in 125
take some training to 63
take some troops to 43
take some variant of 43
take some version of 88
take some weight on 75
take south africa as 40
take south africa to 51
take stem cuttings in 188
take such actions as 5485
take such actions in 195
take such actions is 68
take such actions on 85
take such actions to 102
take such advice as 115
take such amount as 56
take such bodies as 69
take such changes in 54
take such charge of 246
take such claims as 93
take such claims at 99
take such copies or 143
take such course as 1723
take such course by 44
take such course in 76
take such decree as 55
take such effect as 81
take such estate so 42
take such forces as 60
take such ground as 183
take such manner of 489
take such measure as 119
take such methods as 461
take such methods of 67
take such methods to 54
take such notice as 42
take such notice of 898
take such notions as 104
take such number of 60
take such orders as 43
take such person as 151
take such person or 157
take such person to 189
take such places as 173
take such portion of 152
take such prices as 49
take such revenge as 127
take such revenge on 87
take such shapes as 61
take such shapes of 58
take such tramps as 60
take such troops as 71
take such values as 69
take their actions as 98
take their actions to 42
take their advice as 458
take their advice if 46
take their advice in 466
take their advice on 1043
take their advice or 227
take their advice to 105
take their appeals to 110
take their babies in 57
take their babies on 50
take their babies to 580
take their battle to 64
take their belief in 59
take their bodies to 179
take their cargoes to 105
take their cattle in 66
take their cattle to 592
take their cattle up 107
take their causes to 60
take their chairs to 70
take their chance as 712
take their chance at 412
take their chance by 173
take their chance in 2317
take their chance of 4446
take their chance on 688
take their chance to 289
take their charge to 44
take their choice as 331
take their choice in 97
take their choice of 1308
take their claims at 51
take their claims to 366
take their clothes to 207
take their coffee in 269
take their coffee on 49
take their coffee or 55
take their coffee to 52
take their copies of 50
take their cotton to 104
take their course as 798
take their course at 151
take their course by 119
take their course if 64
take their course in 1641
take their course is 126
take their course of 167
take their course on 161
take their course or 169
take their course so 49
take their course the 78
take their course to 609
take their custom to 148
take their degree at 46
take their degree in 165
take their degree of 91
take their dinner at 190
take their dinner in 190
take their dinner to 59
take their dishes to 68
take their drinks to 49
take their duties as 241
take their duties in 67
take their duties so 46
take their effect in 67
take their effect on 100
take their family on 50
take their family to 157
take their findings as 50
take their findings to 53
take their flight at 48
take their flight by 52
take their flight in 319
take their flight to 768
take their flocks of 56
take their flocks to 340
take their flocks up 89
take their forces to 42
take their future in 166
take their ground in 56
take their ground of 87
take their ground on 47
take their guests on 55
take their guests to 165
take their horses as 46
take their horses by 43
take their horses if 42
take their horses in 43
take their horses to 388
take their images of 65
take their income in 81
take their issues to 75
take their lesson as 41
take their lodgings in 58
take their losses in 66
take their malice so 61
take their measure by 52
take their measure in 64
take their measure of 132
take their misery in 41
take their mothers as 40
take their mothers to 71
take their notions of 380
take their object in 57
take their opinion as 360
take their opinion of 125
take their opinion on 238
take their orders as 42
take their orders in 114
take their orders on 123
take their orders to 83
take their origin as 266
take their origin at 352
take their origin by 128
take their origin in 5351
take their origin is 126
take their origin on 340
take their origin or 50
take their owners to 70
take their papers to 84
take their physic at 180
take their pieces of 79
take their places as 13528
take their places at 8577
take their places by 1469
take their places he 44
take their places if 216
take their places in 62987
take their places is 50
take their places of 188
take their places on 6981
take their places or 112
take their places so 248
take their places the 116
take their places to 494
take their plates to 166
take their points of 209
take their portion in 64
take their portion of 330
take their prizes to 46
take their pupils on 48
take their pupils to 245
take their readers on 75
take their readers to 76
take their refuge in 286
take their remedy at 43
take their repast in 46
take their repose as 165
take their repose in 134
take their repose on 54
take their revenge as 52
take their revenge at 133
take their revenge by 1325
take their revenge if 90
take their revenge in 675
take their revenge of 75
take their revenge on 3448
take their reward in 139
take their rifles to 44
take their rights by 64
take their secret to 41
take their senses as 57
take their shares as 125
take their shares at 47
take their shares in 153
take their shares of 242
take their siesta in 154
take their silver to 61
take their skills to 335
take their slaves to 336
take their source at 46
take their source in 560
take their stands at 64
take their stands in 206
take their stands on 95
take their station as 51
take their station at 500
take their station by 73
take their station in 1039
take their station on 547
take their station so 47
take their station to 43
take their status as 64
take their strike in 56
take their supper at 85
take their supper in 133
take their supply of 273
take their swords in 60
take their system of 89
take their training at 68
take their training in 159
take their training to 62
take their troops to 59
take their values as 43
take their values in 518
take their values on 56
take their version of 79
take their wagons to 111
take their weapons to 52
take their weight in 190
take their weight on 90
take their wounds to 41
take there should be 51
take these actions as 189
take these actions if 59
take these actions in 126
take these actions on 48
take these actions to 129
take these cargoes on 51
take these changes as 92
take these changes in 276
take these cities in 55
take these claims as 43
take these claims at 100
take these claims to 55
take these clothes to 83
take these events as 161
take these findings as 332
take these findings at 44
take these findings to 139
take these horses to 56
take these images as 204
take these issues as 48
take these issues in 128
take these issues on 130
take these issues to 157
take these issues up 342
take these ladies to 98
take these levels of 43
take these notions as 127
take these notions of 49
take these notions to 43
take these orders to 58
take these papers in 44
take these papers to 285
take these pieces of 289
take these points as 124
take these points in 840
take these points of 104
take these points to 102
take these points up 222
take these prices as 159
take these scenes as 48
take these swarms of 42
take these theories of 40
take these topics in 41
take these values as 297
take these values to 74
take these verses as 278
take these verses to 95
take these warnings to 68
take those actions in 45
take those belonging to 84
take those bodies to 47
take those feelings to 43
take those masses to 50
take those methods of 159
take those papers to 66
take those pieces of 60
take three changes of 40
take three copies of 163
take three fourths of 94
take three grains of 315
take three groups of 69
take three nights to 42
take three ounces of 254
take three pieces of 293
take three points on 42
take three pounds of 241
take three quarts of 129
take three rounds of 77
take three shares of 44
take three sheets of 98
take three strips of 46
take three tricks in 45
take time before an 136
take time before he 252
take time before it 376
take time before the 1798
take time before we 329
take time enough to 2329
take time simply to 45
take troy without the 49
take true measure of 43
take unto itself the 777
take unto myself in 45
take unto myself the 85
take unto thyself the 85
take upon arriving at 48
take upon entering the 84
take upon itself an 229
take upon itself as 53
take upon itself at 109
take upon itself in 224
take upon itself no 101
take upon itself the 27404
take upon itself to 6700
take upon myself an 100
take upon myself as 195
take upon myself in 119
take upon myself is 89
take upon myself my 74
take upon myself so 343
take upon myself the 16689
take upon myself to 20862
take upon thyself the 147
take upon thyself to 56
take very kindly of 121
take very kindly the 67
take very kindly to 6092
take very little at 66
take very little if 89
take very little in 252
take very little of 686
take very little on 41
take very little or 113
take very little to 1882
take very readily to 229
take what appeals to 50
take what appears to 772
take what belongs to 7389
take what causes he 99
take what course he 604
take what course it 429
take what course we 77
take what forces he 132
take what little he 114
take what little is 46
take what little we 158
take what number of 62
take what pleases me 49
take what powers it 75
take what prizes he 42
take what profit he 40
take what proved to 61
take what revenge he 89
take what seemed an 45
take what seemed the 162
take what seemed to 602
take what should be 194
take what solves it 42
take when entering the 63
take when visiting the 72
take wild horses to 116
take will affect the 125
take will always be 203
take will depend in 60
take will depend on 2788
take will depend to 134
take will result in 141
take wrong ground in 51
take years before an 282
take years before he 305
take years before it 619
take years before the 3990
take years before we 404
take years instead of 127
take young ladies to 67
take young shoots of 46
take your advice as 438
take your advice if 87
take your advice in 473
take your advice on 309
take your advice or 65
take your advice to 244
take your animal to 62
take your answer as 160
take your answer to 177
take your bottle of 84
take your brother to 252
take your burden to 58
take your camera or 43
take your camera to 189
take your career in 64
take your career to 149
take your chance as 195
take your chance at 94
take your chance in 226
take your chance of 1398
take your chance on 187
take your chance to 122
take your choice as 402
take your choice at 53
take your choice in 82
take your choice of 3475
take your choice or 77
take your client to 91
take your clothes to 292
take your coffee in 105
take your coffee or 49
take your course in 54
take your course on 82
take your course to 55
take your cousin to 85
take your degree in 171
take your design to 66
take your dinner at 53
take your dinner in 94
take your dinner to 135
take your dishes to 52
take your dollar if 72
take your duties as 41
take your family in 44
take your family on 308
take your family or 48
take your family to 803
take your flight to 177
take your friend in 43
take your friend to 389
take your friend up 96
take your ground on 53
take your guests on 45
take your guests to 68
take your horses to 119
take your houses or 66
take your kitten to 131
take your laptop on 121
take your laptop to 108
take your lesson to 60
take your letter as 279
take your letter in 51
take your letter to 463
take your lovers on 161
take your nephew to 70
take your notions of 84
take your opinion as 131
take your opinion of 52
take your opinion on 138
take your orders as 130
take your orders in 63
take your orders to 66
take your papers to 113
take your pencil in 97
take your photos to 54
take your picnic to 43
take your places as 251
take your places at 305
take your places by 55
take your places in 675
take your places on 156
take your points in 58
take your portion of 89
take your readers to 59
take your remedy at 46
take your report to 44
take your resume to 144
take your revenge by 207
take your revenge in 63
take your revenge on 641
take your saddle up 206
take your secret to 64
take your shower in 64
take your shower or 54
take your sister as 125
take your sister on 40
take your sister to 358
take your skills to 183
take your spouse or 87
take your spouse to 85
take your station at 96
take your station by 79
take your station in 114
take your station on 96
take your supper in 49
take your ticket at 97
take your ticket to 91
take your trunks to 41
take your victim as 201
take your weapons in 48
take your weight in 120
take your weight on 197
taking aerial photos of 71
taking away appeals to 70
taking away before he 48
taking away pieces of 101
taking away rights of 257
taking away something of 180
taking away something the 62
taking base refuge in 77
taking breath before the 47
taking care always to 4523
taking care around the 44
taking care merely to 66
taking care neither to 245
taking cash instead of 59
taking clear stands on 70
taking fire before it 44
taking firm stands on 111
taking five grains of 137
taking food before the 54
taking food cooked by 91
taking food should be 43
taking form around the 50
taking form around us 44
taking form through the 120
taking four grains of 63
taking four ounces of 103
taking four pieces of 105
taking four troops of 41
taking from amongst my 41
taking from twelve to 139
taking from twenty to 48
taking full charge of 1005
taking full effect in 68
taking full measure of 255
taking full notice of 88
taking full revenge on 40
taking gold medals in 40
taking great credit to 154
taking great effort to 43
taking great notice of 75
taking heavy losses in 150
taking heavy losses on 65
taking high ground in 78
taking high ground on 60
taking high honors in 48
taking high levels of 161
taking high school or 42
taking hold across the 146
taking hold around the 87
taking holy orders as 94
taking holy orders at 58
taking holy orders he 214
taking holy orders in 424
taking holy orders or 55
taking holy orders to 51
taking home movies of 93
taking huge chunks of 52
taking into effect the 109
taking into itself the 369
taking into regard the 146
taking just before the 46
taking just enough of 40
taking just enough to 105
taking katy kindly by 66
taking laps around the 42
taking leave should be 43
taking leave showed me 188
taking less notice of 85
taking more kindly to 114
taking more notice of 928
taking more readily to 40
taking most kindly to 50
taking much credit to 165
taking much notice of 2628
taking much thought of 93
taking must always be 63
taking nude photos of 66
taking only enough to 91
taking other actions in 58
taking other actions to 241
taking other points of 52
taking over almost the 49
taking over assets of 51
taking over bodily the 51
taking over charge as 62
taking over charge of 557
taking over should be 46
taking over something of 72
taking part freely in 71
taking part openly in 116
taking part should be 162
taking part therein as 124
taking post behind the 113
taking rank amongst the 84
taking root across the 200
taking root amongst the 58
taking root around the 85
taking root cuttings in 75
taking seats around the 76
taking sole charge of 343
taking some actions to 48
taking some amount of 51
taking some aspect of 85
taking some cattle to 79
taking some clothes to 56
taking some course in 47
taking some course of 104
taking some credit to 75
taking some degree of 159
taking some effort to 50
taking some grains of 52
taking some horses to 50
taking some measure of 209
taking some measure to 45
taking some notice of 1588
taking some papers to 44
taking some photos of 98
taking some pieces of 168
taking some portion of 205
taking some repose in 55
taking some sheets of 78
taking some solace in 53
taking some thought of 41
taking some weight on 49
taking stem cuttings in 73
taking such actions as 931
taking such advice as 111
taking such estate in 79
taking such ground as 52
taking such notice of 356
taking such places as 61
taking such repast as 56
taking such reward as 72
taking their advice in 55
taking their advice on 62
taking their babies to 113
taking their bodies to 41
taking their cargoes of 58
taking their cattle to 203
taking their chance as 98
taking their chance in 115
taking their chance of 553
taking their chance on 47
taking their chance to 119
taking their choice of 81
taking their claims to 80
taking their clothes to 94
taking their coffee at 51
taking their coffee in 175
taking their coffee on 51
taking their course at 46
taking their course by 78
taking their course in 241
taking their course to 193
taking their degree at 65
taking their degree in 42
taking their degree of 52
taking their dinner at 44
taking their dinner in 105
taking their duties as 45
taking their family to 46
taking their faults on 51
taking their flight in 62
taking their flight to 158
taking their flocks to 94
taking their horses to 162
taking their measure as 95
taking their opinion at 75
taking their opinion on 82
taking their origin as 42
taking their origin at 54
taking their origin in 726
taking their places as 1798
taking their places at 1935
taking their places by 238
taking their places in 5233
taking their places on 1728
taking their places to 256
taking their plates to 52
taking their points of 59
taking their portion of 56
taking their pupils to 75
taking their refuge in 57
taking their revenge by 205
taking their revenge in 115
taking their revenge on 901
taking their scalps as 46
taking their shares of 60
taking their siesta at 40
taking their siesta in 182
taking their siesta on 72
taking their skills to 54
taking their slaves to 141
taking their source in 133
taking their staffs in 88
taking their station at 334
taking their station in 150
taking their station on 108
taking their station so 153
taking their supper in 115
taking their swords in 47
taking their training in 81
taking their values in 271
taking their weapons in 44
taking their weight on 48
taking their wishes as 62
taking these actions in 40
taking these actions the 100
taking these values as 54
taking three grains of 119
taking three ounces of 50
taking three pieces of 113
taking time before the 42
taking time enough to 153
taking unto itself the 171
taking upon itself an 97
taking upon itself in 99
taking upon itself the 3735
taking upon itself to 1677
taking upon myself the 1056
taking upon myself to 624
taking very kindly to 255
taking very little in 40
taking very little of 87
taking what appears to 269
taking what belongs to 1542
taking what nature is 74
taking what proved to 66
taking what seemed an 58
taking what seemed the 65
taking what seemed to 515
taking what should be 81
taking will result in 142
taking your advice in 52
taking your advice to 57
taking your brother to 51
taking your chance of 100
taking your choice of 41
taking your clothes to 78
taking your course in 58
taking your family on 87
taking your family to 189
taking your revenge on 55
taking your sister to 81
taking your station at 46
taking your weight on 130
tale also appears in 92
tale flag through an 63
tale from beyond the 42
tale less touching to 64
tale lies behind the 40
tale many scores of 41
tale only offers an 43
tale told around the 79
tale told through the 51
tale went abroad at 46
tale will always be 68
tale worth knitting to 55
talk came around to 408
talk came through the 66
talk cold turkey to 48
talk fair enough if 58
talk fast enough to 647
talk from across the 40
talk from behind the 132
talk gets around to 180
talk good enough to 95
talk half through the 58
talk having turned on 54
talk just before the 163
talk loud enough in 43
talk loud enough so 126
talk loud enough to 690
talk more boldly of 251
talk more freely as 129
talk more freely at 94
talk more freely if 251
talk more freely in 637
talk more freely of 375
talk more freely on 81
talk more freely to 1711
talk more loudly or 40
talk more loudly to 44
talk more openly of 161
talk more openly to 435
talk more readily to 90
talk most loudly of 105
talk much before the 42
talk much except to 118
talk once before in 108
talk only served to 151
talk only serves to 133
talk over before we 47
talk over coffee in 138
talk over coffee or 49
talk over dinner at 60
talk over events of 44
talk over instead of 41
talk radio station in 252
talk show called the 168
talk show focusing on 112
talk show format in 42
talk show format is 107
talk show format to 100
talk show hosted by 1846
talk soon turned on 45
talk soon turned to 908
talk such gossip to 87
talk swung around to 55
talk there should be 102
talk took refuge in 82
talk very basely of 44
talk very calmly of 79
talk very freely in 111
talk very freely of 269
talk very freely on 64
talk very freely to 373
talk very glibly of 314
talk very highly of 149
talk very little in 60
talk very little of 66
talk very little to 114
talk very loudly in 50
talk very loudly of 158
talk very loudly to 189
talk very nicely to 53
talk very wisely of 97
talk very wisely to 49
talk well enough if 71
talk well enough in 53
talk well enough to 964
talk went around the 84
talk were thought no 87
talk were turned on 43
talk what seemed the 59
talk when someone is 120
talk when spoken to 110
talk will always be 115
talk will depend on 48
talk will result in 122
talk will review the 44
tall blue spikes of 73
tall body seemed to 45
tall cell variant of 204
tall corn pleased the 97
tall dark figure in 137
tall dark figure of 273
tall form before the 82
tall form filled the 81
tall form seemed to 108
tall form standing in 42
tall girl standing in 46
tall grim figure in 53
tall grim master in 78
tall lamp beside the 63
tall lank fellow in 72
tall lank figure of 41
tall lithe figure of 41
tall moving pillar of 41
tall much beyond the 77
tall oaks closed in 56
tall pile called the 94
tall pine beside the 99
tall pole topped by 46
tall ship called the 74
tall ship tossed in 45
tall slim figure in 139
tall slim figure of 146
tall tree across the 53
tall tree beside the 88
tall tree native to 68
tall twin towers of 54
tall wall around the 43
tall when standing on 80
tall young fellow in 220
tall young fellow of 176
tall youth chance to 59
tame your spirit by 74
tank also serves as 215
tank came around the 68
tank cars instead of 102
tank cars should be 188
tank during periods of 43
tank from entering the 65
tank from whence it 57
tank guns across the 124
tank guns opened up 187
tank guns should be 110
tank high enough to 56
tank just before it 56
tank just before the 111
tank just behind the 78
tank must always be 84
tank size should be 48
tank there should be 61
tank will always be 77
tank will depend on 152
tank will reduce the 74
tank will remain at 44
tank will result in 101
tape also secure the 41
tape also serves as 42
tape back through the 82
tape from around the 167
tape from sticking to 197
tape just before it 44
tape just before the 307
tape line around the 56
tape moving through the 49
tape must always be 44
tape runs through the 64
tape tied around the 181
tape used should be 62
tape were placed on 48
tape will adhere to 73
tape will always be 77
tape will depend on 56
tape will result in 66
tape wrap around the 108
taps some source of 69
taps were placed in 43
taps were placed on 87
taps were turned on 574
task also tended to 42
task best suited to 198
task body buffer is 75
task done before the 71
task even before the 96
task even beyond the 41
task even without the 65
task fell instead to 52
task fell mainly on 45
task fell mainly to 79
task great enough to 142
task just before the 41
task left undone by 66
task lies before me 108
task lies before the 214
task lies before us 375
task lies beyond the 191
task list should be 89
task made harder by 162
task made urgent by 42
task more likely to 58
task more suited to 200
task most likely to 72
task most suited to 69
task much beyond the 93
task must always be 319
task must surely be 76
task pane appears in 112
task pane appears on 479
task pane changes to 71
task soon proved to 45
task there should be 69
task upon arriving in 58
task well before the 46
task well beyond the 499
task well enough to 186
task well suited to 584
task were merely to 71
task were simply to 118
task were unable to 43
task will affect the 127
task will always be 428
task will become an 43
task will become the 88
task will demand the 45
task will depend on 1140
task will effect the 77
task will enable the 45
task will indeed be 98
task will likely be 85
task will occupy the 45
task will occupy us 106
task will permit me 60
task will reduce the 69
task will remain in 45
task will remain the 60
task will result in 379
task will simply be 67
task will surely be 146
task your powers to 47
taut truth before the 125
taxi back toward the 86
taxi came around the 66
taxing land values to 42
taxing land values we 48
taxing more heavily the 68
taxing their powers of 131
taxing their strength to 45
taxi ride across the 126
taxi ride around the 54
taxi ride through the 234
taxi sped through the 135
taxi sped toward the 44
teach coping skills to 151
teach even devils the 61
teach fair ladies to 97
teach good habits of 52
teach good morals to 41
teach high school in 257
teach high school or 151
teach life skills to 126
teach nothing except the 43
teach only german in 41
teach other nations the 75
teach other nations to 53
teach reading skills in 123
teach reading skills to 190
teach reading through the 62
teach some aspect of 146
teach some branch of 97
teach some member of 49
teach some version of 62
teach such skills as 574
teach such skills to 139
teach such topics as 77
teach such values as 64
teach their babies to 228
teach their bodies to 53
teach their crafts to 99
teach their flocks the 40
teach their flocks to 90
teach their hearers to 88
teach their horses to 172
teach their methods to 102
teach their pupils in 159
teach their pupils the 471
teach their pupils to 1157
teach their readers the 48
teach their readers to 128
teach their rights as 64
teach their skills in 58
teach their skills to 681
teach their slaves the 53
teach their slaves to 305
teach their system of 55
teach their tongues to 58
teach their trades to 143
teach their values to 59
teach their version of 52
teach these methods to 141
teach these rovers to 56
teach these skills as 125
teach these skills at 47
teach these skills by 48
teach these skills in 287
teach these skills is 100
teach these skills to 1123
teach these topics to 46
teach these values in 60
teach these values to 155
teach those around us 48
teach those skills in 80
teach those skills to 216
teach those values to 43
teach very little to 48
teach well enough to 67
teach what degree of 59
teach what nature so 88
teach what seemed to 54
teach what should be 164
teach will depend on 133
teach young authors to 43
teach young ladies the 63
teach young ladies to 227
teach your actors the 57
teach your brother to 46
teach your client to 57
teach your cousin to 97
teach your family the 53
teach your family to 138
teach your friend to 44
teach your granny to 49
teach your hearers to 67
teach your peasant to 72
teach your pupils the 57
teach your pupils to 282
teach your slaves to 42
teams from across the 492
teams from around the 1137
teams good enough to 41
teams have access to 265
teams have agreed to 44
teams have become an 72
teams have become so 60
teams have become the 121
teams have chosen to 65
teams have failed to 156
teams have learned to 78
teams have little or 43
teams have looked at 42
teams have played in 303
teams have proven to 44
teams have reached the 71
teams have sought to 77
teams have tended to 124
teams have worked in 62
teams have worked on 189
teams meet weekly to 62
teams more likely to 51
teams most likely to 71
teams move through the 44
teams need access to 46
teams rely heavily on 84
teams went through the 93
teams were active in 110
teams were already at 73
teams were already in 142
teams were already on 101
teams were always in 45
teams were broken up 106
teams were called in 104
teams were called the 227
teams were called to 47
teams were changed at 43
teams were chosen by 45
teams were chosen to 87
teams were created by 47
teams were created in 116
teams were created to 287
teams were driven by 78
teams were driven to 47
teams were engaged in 349
teams were forced to 466
teams were formed as 90
teams were formed at 141
teams were formed by 187
teams were formed in 949
teams were formed on 72
teams were formed to 904
teams were housed in 49
teams were joined by 56
teams were likely to 93
teams were locked in 115
teams were needed to 133
teams were placed in 117
teams were placed on 53
teams were ranked in 73
teams were standing by 67
teams were starting to 97
teams were unable to 571
teams were viewed as 83
teams will always be 77
teams will become the 76
teams will depend on 207
teams will result in 57
teams will return to 43
teams work through the 63
tearing along through the 200
tearing away chunks of 74
tearing away pieces of 167
tearing away strips of 40
tearing away through the 137
tearing away toward the 163
tearing back across the 49
tearing back through the 107
tearing back toward the 41
tearing down houses in 44
tearing down houses to 105
tearing down instead of 55
tearing down masses of 45
tearing down through the 158
tearing down toward the 40
tearing great chunks of 63
tearing great gashes in 63
tearing huge chunks of 49
tearing into pieces the 51
tearing into shreds the 186
tearing pain caught at 51
tearing their clothes as 42
tearing their clothes in 49
tearing their clothes on 66
tearing their clothes to 160
tears away before he 41
tears came readily to 78
tears down through the 48
tears even before the 43
tears fall slowly on 40
