tact carried him through 47
test results for normal 191
test results for various 538
test results may become 199
test results may differ 47
test results that should 91
test results that showed 269
test results with actual 209
test results with caution 62
test results with regard 160
test results with various 113
test samples are placed 52
test solution and reagent 123
test solution are placed 75
test solution was placed 82
test species and humans 94
test stronger than before 42
text between two points 190
text figures and plates 222
text figures and tables 240
text indexes are stored 46
text invites its readers 53
text revised and variant 88
text writers and courts 124
text writers and judges 105
text writers are agreed 88
thank current and former 78
thank fortune that fought 83
thank friends and family 425
thank present and former 87
their ability and beyond 49
their ability and desire 2390
their ability and effort 450
their ability and energy 366
their ability and public 50
their ability and should 57
their ability and skills 181
their ability and special 58
their ability and standing 54
their ability and station 47
their ability and strength 212
their ability and talent 206
their ability and thereby 46
their ability and training 667
their ability and virtue 99
their ability and wisdom 136
their ability and without 68
their ability for further 41
their absence and without 213
their absence had caused 62
their absence has caused 49
their absence how little 59
their absence may result 59
their absence was broken 45
their absence was caused 52
their absence was hardly 41
their absence with regard 100
their abusive and violent 56
their account with appearing 73
their address and credit 58
their address that something 46
their admiral was backed 85
their advance and attack 151
their advance and forced 92
their advance and reached 44
their advance and retreat 551
their advance had reached 59
their advance long enough 52
their advance was almost 55
their advance was halted 369
their advance was marked 71
their advance was slowed 82
their advance was stayed 118
their adviser and friend 166
their aesthetic and ethical 178
their aesthetic and formal 41
their affairs and actions 42
their affairs and depart 144
their affairs and settle 74
their affairs and suffer 49
their affairs for mutual 375
their affairs had become 130
their affairs had fallen 44
their affairs with common 43
their affairs with greater 73
their affairs with little 150
their affairs with serious 89
their affairs with wisdom 61
their african and asiatic 132
their agility and strength 386
their agonies and groans 113
their agonies and mildly 55
their alliance was always 41
their alliance was broken 51
their alliance was eagerly 68
their alliance was sought 100
their alliance with austria 534
their alliance with england 778
their alliance with france 2343
their alliance with higher 57
their alliance with hitler 88
their alliance with moscow 56
their alliance with philip 288
their alliance with poland 158
their alliance with prussia 94
their alliance with soviet 88
their alliance with sparta 504
their alliance with stalin 51
their alliance with sweden 106
their alliance with turkey 84
their ambition and ardent 41
their ambition and desire 368
their ambition and effort 41
their ambition and energy 84
their ambition and future 138
their ambition and revenge 556
their ambition and strength 55
their ambition and vanity 151
their ambition for better 44
their ambition was always 44
their amounts and mutual 40
their amounts and various 65
their amounts are stated 43
their amulets and charms 75
their anatomy and biology 57
their anatomy and habits 81
their anchors and cables 290
their anchors and sailed 152
their ancient and common 93
their ancient and cordial 53
their ancient and famous 48
their ancient and lawful 189
their ancient and learned 46
their ancient and modern 727
their ancient and native 100
their ancient and proper 70
their ancient and recent 70
their ancient and sacred 220
their ancient and simple 47
their ancient near eastern 879
their animals and animal 43
their animals and burned 45
their animals and fields 46
their animals and plants 432
their animals and stores 61
their animals and wagons 126
their animals are likely 45
their answers and actions 51
their answers and reasons 60
their answers are always 79
their answers are likely 292
their answers are scored 42
their answers with another 93
their anterior and middle 45
their anxiety and desire 51
their anxiety and feelings 97
their anxiety and sorrow 53
their anxiety and stress 260
their anxiety and tension 175
their anxiety was shared 53
their anxiety with regard 86
their apostle and patron 69
their approving his brother 105
their archers had arrows 70
their arduous way through 68
their armpits and groins 131
their arrival and before 112
their arrival and design 50
their arrival and powers 75
their arrival had already 44
their arrival had become 45
their arrival had caused 116
their arrival had created 48
their arrival had reached 70
their arrival long before 99
their arrival that summer 40
their arrival they became 72
their arrival they called 88
their arrival they formed 44
their arrival they learned 176
their arrival they opened 48
their arrival they should 79
their arrival they sought 43
their arrival they walked 124
their arrival was almost 54
their arrival was always 106
their arrival was eagerly 54
their arrival was hailed 167
their arrival was looked 61
their arrival was marked 50
their arrival with greater 91
their arrival with shouts 68
their arterial and venous 250
their asexual and sexual 45
their attacking one another 91
their attacks and forays 55
their attacks with greater 85
their attaining this object 92
their attempt had failed 235
their attempt was foiled 109
their austere and frugal 67
their austrian and german 110
their austrian and russian 61
their avarice and luxury 52
their avarice and supply 48
their average and raised 57
their average net income 685
their average real income 62
their average sat scores 91
their awkward but stunning 68
their baggage and cannon 326
their baggage and cattle 77
their baggage and clothes 79
their baggage and horses 148
their baggage and loaded 132
their baggage and repair 118
their baggage and stores 699
their baggage and twelve 63
their baggage and wagons 50
their baggage and walked 40
their baggage had already 41
their baggage was already 58
their baggage was loaded 48
their baggage was seized 53
their balance and become 69
their balance and fallen 58
their balance and rolled 67
their balance and strength 40
their balance and topple 54
their balance and tumble 148
their balance and tumbling 42
their balance with nature 41
their ballots for carter 52
their ballots for hoover 49
their ballots for hubert 40
their ballots for ronald 56
their bankers for advice 46
their banners and badges 48
their banners and shouting 54
their banners and weapons 45
their banners for tokens 128
their bargain with france 63
their baskets and aprons 42
their baskets and brooms 44
their baskets and gathering 47
their baskets are filled 79
their baskets with apples 72
their battles and sieges 70
their battles are fought 100
their battles with cancer 60
their battles with nature 44
their beauties and faults 212
their beauties and graces 71
their beauties and merits 46
their bedroom and changed 42
their bedroom and closed 226
their bedroom and locked 54
their bedroom and looked 131
their bedroom and opened 66
their bedroom and pulled 46
their bedroom and turned 56
their bedroom had opened 54
their bedroom was closed 41
their beginning and origin 62
their beginning and primal 73
their beginning long before 50
their behavior and accept 74
their behavior and actions 654
their behavior and affect 92
their behavior and become 245
their behavior and belief 43
their behavior and biology 107
their behavior and choice 40
their behavior and decide 69
their behavior and feelings 525
their behavior and follow 57
their behavior and habits 133
their behavior and manner 63
their behavior and mental 158
their behavior and reduce 70
their behavior and should 116
their behavior and skills 59
their behavior and speech 196
their behavior and thereby 151
their behavior and thought 461
their behavior and through 56
their behavior and traits 47
their behavior and values 827
their behavior and whether 44
their behavior are called 69
their behavior are likely 66
their behavior can affect 136
their behavior can become 97
their behavior had become 103
their behavior had changed 110
their behavior has already 40
their behavior has become 214
their behavior has caused 92
their behavior has changed 241
their behavior has little 55
their behavior may affect 55
their behavior may become 181
their behavior may differ 102
their behavior they should 53
their behavior was always 54
their behavior was beyond 45
their behavior was caused 47
their behavior was clearly 44
their behavior was deemed 45
their behavior was guided 47
their behavior was highly 45
their behavior was neither 134
their behavior was normal 90
their behavior was shaped 41
their behavior with regard 504
their behavior with various 41
their beliefs and accept 124
their beliefs and actions 2901
their beliefs and become 64
their beliefs and dogmas 60
their beliefs and doubts 48
their beliefs and feelings 1068
their beliefs and follow 69
their beliefs and habits 222
their beliefs and methods 143
their beliefs and morals 57
their beliefs and reality 40
their beliefs and return 41
their beliefs and rights 47
their beliefs and ritual 111
their beliefs and teachings 191
their beliefs and theories 205
their beliefs and usages 99
their beliefs and values 12487
their beliefs and visions 51
their beliefs and whether 40
their beliefs and wishes 139
their beliefs are formed 51
their beliefs are likely 49
their beliefs had changed 51
their beliefs with regard 106
their bellies and breasts 72
their bellies and chests 111
their bellies and return 179
their bellies are filled 102
their bellies with strange 51
their belongings and carrying 40
their belongings and cattle 59
their belongings and clothes 49
their belongings and depart 146
their belongings and driven 49
their belongings and follow 62
their belongings and joined 102
their belongings and loaded 72
their belongings and packed 93
their belongings and report 94
their belongings and return 200
their belongings and sailed 53
their belongings and settle 40
their belongings and walked 159
their belongings are packed 42
their beloved and sacred 112
their beloved new england 50
their beloved new friend 42
their benches and tables 63
their benefit and profit 97
their benefit and safety 98
their berries and fruits 53
their betters are served 46
their betters had better 49
their bigotry and hatred 59
their bishops and abbots 203
their bishops and clergy 1079
their bishops and deacons 187
their bishops and elders 48
their bishops and fellow 465
their bladder and bowels 411
their blessings and curses 64
their blinded and carnal 56
their blouses and shirts 50
their blouses and skirts 109
their boilers and engines 110
their boldest and finest 50
their bonnets and cloaks 159
their bonnets and shawls 278
their borders and becoming 88
their borders and beyond 184
their borders any person 58
their borders with jordan 80
their borrowing and spending 167
their borrowing one another 43
their bottles and treated 114
their bravery and fighting 171
their bravery and heroic 44
their bravery and martial 60
their bravery and spirit 58
their bravery and strength 148
their bravery and virtue 54
their bravery and wisdom 64
their brethren and allies 61
their brethren and fathers 53
their brethren and fellow 1370
their brethren and rescue 60
their brethren and tribes 57
their brethren but advice 57
their brethren had already 146
their brethren had fallen 47
their brethren that should 338
their brethren who differ 45
their brethren who follow 50
their brethren who remain 85
their brethren who reside 49
their brethren who should 133
their brethren who stayed 59
their brethren with scanty 64
their british and french 3417
their british and german 738
their british and metric 83
their british and russian 76
their broader and deeper 105
their brokers and agents 52
their brothers and allies 44
their brothers and fathers 1209
their brothers and fellow 214
their brothers and humbly 49
their brothers and lovers 333
their brothers and mothers 63
their brothers and sister 356
their brothers and uncles 197
their brothers are afraid 85
their brothers are taught 46
their brothers who stayed 54
their bruised and bleeding 158
their bruised and broken 148
their bruises and wounds 55
their brushes and brooms 88
their brushes and paints 59
their buckets and spades 198
their budgeting and planning 45
their budgets and reduce 54
their budgets and staffing 107
their budgets and staffs 152
their budgets and submit 49
their buggies and wagons 167
their buildings and cities 56
their buildings and fences 93
their bullets and arrows 355
their bullets they resume 44
their bundles and babies 52
their burrows and yelped 67
their burrows with almost 65
their burrows with various 74
their buttons and badges 45
their calcium and become 48
their cameras and lenses 49
their cameras and lights 300
their cannons and rifles 48
their capital and assets 112
their capital and become 56
their capital and called 52
their capital and credit 430
their capital and effort 42
their capital and employ 42
their capital and energy 747
their capital and extend 82
their capital and income 458
their capital and invest 103
their capital and profit 89
their capital and skills 235
their capital and talent 47
their capital and temple 73
their capital and thereby 60
their capital has become 48
their capital near modern 53
their capital was already 49
their capital was called 169
their capital was filled 87
their capital was locked 75
their capital was raised 45
their capital was sacked 104
their captain now repent 71
their captain was killed 88
their captive far beyond 77
their captors and escape 72
their captors had halted 42
their capture and escape 209
their capture and release 160
their capture and return 404
their careers and become 122
their careers and career 55
their careers and family 321
their careers and future 206
their careers and public 106
their careers and should 56
their careers and writings 48
their careers are likely 179
their careers for family 125
their careers long before 41
their careers may depend 46
their careers with family 53
their careers with higher 50
their careers with little 136
their carriage and horses 296
their carriage and walked 62
their carriage had broken 56
their carrier air groups 58
their castles and cities 98
their castles and houses 340
their castles and manors 182
their castles and towers 157
their castles and training 46
their catholic and jewish 79
their cautious way through 55
their cavalry was routed 69
their cellars and attics 141
their central and defining 49
their central and eastern 333
their chagrin and dismay 57
their champion and friend 72
their champion and martyr 126
their chances are better 506
their chances are greater 47
their chances for access 40
their chances for becoming 98
their chances for better 271
their chances for career 134
their chances for escape 134
their chances for further 154
their chances for future 502
their chances for greater 43
their chances for higher 98
their chances for normal 40
their chances for parole 215
their chances for profit 131
their chances for release 47
their chances for rescue 42
their chances for school 53
their chances for securing 58
their chances for tenure 59
their chances for upward 671
their chapels and houses 62
their charges and become 118
their charges and masses 44
their charges are higher 48
their charges for carrying 52
their charges with travel 89
their chariots and chariot 105
their chariots and fought 64
their chariots and horses 541
their chariots and wagons 61
their chariots and weapons 53
their charity was narrow 41
their charter and bylaws 45
their charter for twenty 42
their chinese and english 116
their chinese and russian 65
their chinese and soviet 80
their choices and actions 1722
their choices and decide 45
their choices and options 159
their choices and reasons 54
their choices and values 54
their choices are always 53
their choices are guided 65
their choices are likely 78
their choices are shaped 59
their choices with regard 111
their chronic lung disease 53
their circles and passed 91
their clarity and detail 74
their clarity and proper 62
their clarity and purity 43
their classes and orders 64
their classes and school 47
their classes are taught 70
their clients and allies 118
their clients and charge 41
their clients and fellow 76
their clients and guests 45
their clients and obtain 183
their clients and public 97
their clients and report 41
their clients and should 124
their clients and slaves 140
their clients and thereby 523
their clients and whether 54
their clients are always 53
their clients are engaged 120
their clients are guilty 140
their clients are likely 212
their clients are mostly 50
their clients are treated 76
their clients are unable 67
their clients can afford 47
their clients had become 53
their clients may object 89
their clients they should 43
their clients with access 57
their clients with advice 46
their clients with regard 72
their climate and habits 126
their climate and manner 48
their closest and dearest 158
their coaches and chairs 58
their coaches and horses 106
their coastal and inland 58
their coastal and marine 71
their cocoons and become 51
their cocoons and pupate 72
their coffins and stands 217
their cohesion was slight 54
their collars and chains 51
their collars and jewels 57
their collars and pulled 70
their college and career 300
their colonel was killed 61
their columns and arches 117
their columns had reached 42
their comfort and habits 70
their comfort and luxury 184
their comfort and relief 500
their comfort and safety 967
their comfort and strength 95
their company and advice 71
their company and seized 40
their company and wanted 51
their company being abroad 90
their company had already 53
their company had become 52
their company that beatrix 43
their company was already 41
their company was always 51
their company was sought 58
their company with relating 43
their complex and highly 93
their complex and shifting 49
their complex and subtle 73
their complex and unique 49
their complex and varied 274
their comrade and friend 96
their comrade and pushed 76
their comrade big enough 45
their comrade had fallen 50
their comrade was merely 70
their concave and convex 261
their concern and desire 134
their concern for animal 96
their concern for better 98
their concern for blacks 43
their concern for detail 58
their concern for equity 56
their concern for ethical 59
their concern for family 351
their concern for fellow 46
their concern for future 160
their concern for greater 79
their concern for higher 53
their concern for issues 85
their concern for nature 85
their concern for profit 98
their concern for proper 48
their concern for public 329
their concern for purity 85
their concern for ritual 51
their concern for safety 148
their concern for status 73
their concern was mainly 103
their concern was shared 45
their concern was solely 50
their concern was whether 41
their concern with family 54
their concern with gender 49
their concern with issues 207
their concern with proper 45
their concern with public 136
their concern with regard 120
their concern with sexual 41
their concern with status 150
their conduct and actions 519
their conduct and advice 40
their conduct and belief 51
their conduct and feelings 206
their conduct and habits 135
their conduct and manner 164
their conduct and methods 49
their conduct and morals 178
their conduct and policy 249
their conduct and safety 41
their conduct and speech 102
their conduct and spirit 68
their conduct and thought 47
their conduct and writings 89
their conduct both before 50
their conduct had always 162
their conduct had become 57
their conduct had proved 70
their conduct has always 85
their conduct has become 53
their conduct has caused 43
their conduct has proved 64
their conduct may affect 45
their conduct they should 81
their conduct they showed 45
their conduct was always 75
their conduct was better 101
their conduct was beyond 90
their conduct was clearly 48
their conduct was guided 108
their conduct was heroic 121
their conduct was highly 333
their conduct was lawful 127
their conduct was likely 68
their conduct was marked 237
their conduct was neither 44
their conduct was thought 80
their conduct was viewed 106
their conduct was without 52
their conduct with double 86
their conduct with greater 67
their conduct with horror 58
their conduct with regard 937
their consent and advice 278
their consent and assent 44
their consent and beyond 104
their consent and blessing 159
their consent and through 63
their consent and without 851
their consent but without 44
their consent for marine 315
their consent for repealing 82
their consent one shilling 61
their consent was likely 131
their consent was needed 96
their consent was thought 47
their contact they become 99
their contact with adults 54
their contact with africa 51
their contact with another 79
their contact with blacks 48
their contact with christ 61
their contact with english 314
their contact with europe 226
their contact with family 112
their contact with fellow 53
their contact with french 138
their contact with german 98
their contact with higher 150
their contact with humans 143
their contact with igneous 62
their contact with indians 56
their contact with matter 61
their contact with modern 132
their contact with muslim 51
their contact with native 85
their contact with nature 418
their contact with oxygen 51
their contact with police 55
their contact with public 169
their contact with pupils 56
their contact with reality 476
their contact with russian 46
their contact with various 91
their contact with whites 440
their content and another 47
their content and design 245
their content and effect 68
their content and extent 96
their content and format 248
their content and impact 73
their content and intent 67
their content and layout 49
their content and manner 100
their content and methods 194
their content and nature 150
their content and origin 43
their content and spirit 150
their content and thought 180
their content has become 123
their content has changed 108
their contest and resume 65
their contest for empire 46
their contest with elijah 54
their contest with england 202
their contest with france 47
their contest with nature 85
their contest with philip 116
their context and arranging 42
their context and placed 53
their context and quoted 54
their context and should 45
their context and without 107
their context has changed 47
their control and became 63
their control and become 87
their control and beyond 300
their control and passed 46
their control and placed 54
their control and should 47
their control and sought 43
their control and thereby 77
their control and without 46
their control has become 90
their control was almost 46
their convent and church 118
their convent and school 108
their convoys and foraging 84
their correct and proper 52
their corroding and pungent 87
their corrupt and fallen 43
their corrupt and wicked 46
their costume and manner 61
their cottage and garden 64
their cottage and sought 59
their couches and chairs 53
their council and advice 55
their council they thought 46
their counsel and advice 1368
their counsel and agents 102
their counsel and assent 116
their counsel and wisdom 152
their counsel may obtain 51
their counsel was sought 108
their country and abroad 161
their country and abuses 64
their country and accept 49
their country and almost 40
their country and another 67
their country and anxious 80
their country and assist 77
their country and attack 43
their country and became 134
their country and become 274
their country and becoming 89
their country and beyond 129
their country and building 41
their country and burned 135
their country and called 55
their country and church 40
their country and cities 47
their country and created 41
their country and defend 119
their country and desire 216
their country and empire 113
their country and england 192
their country and europe 145
their country and family 139
their country and fellow 753
their country and fighting 123
their country and follow 46
their country and forced 209
their country and former 43
their country and fought 153
their country and france 218
their country and gained 41
their country and hatred 104
their country and helped 65
their country and indeed 53
their country and joined 127
their country and killed 91
their country and native 44
their country and passed 64
their country and placed 86
their country and prince 115
their country and radius 71
their country and remove 55
their country and resist 41
their country and retire 49
their country and return 176
their country and served 62
their country and settle 189
their country and should 189
their country and showed 49
their country and sought 177
their country and strike 43
their country and taught 44
their country and temple 47
their country and thereby 112
their country and thought 52
their country and through 57
their country and travel 96
their country and treated 53
their country and turned 60
their country and useful 53
their country and virtue 48
their country and wanted 154
their country and wedded 251
their country and whether 64
their country and wished 65
their country and without 69
their country and worked 40
their country are called 44
their country are fellow 91
their country are treated 46
their country can afford 69
their country can bestow 94
their country far better 420
their country for almost 40
their country for another 98
their country for english 42
their country for pompey 81
their country for reasons 126
their country for twenty 82
their country for various 57
their country had already 172
their country had always 136
their country had become 764
their country had changed 91
their country had failed 47
their country had fallen 173
their country had fought 52
their country had gained 61
their country had joined 48
their country had lately 78
their country had little 123
their country had passed 176
their country had played 98
their country had reached 107
their country has already 99
their country has always 166
their country has become 388
their country has called 70
their country has changed 78
their country has fallen 72
their country has passed 53
their country has thought 61
their country long before 146
their country may become 54
their country may demand 156
their country than cicero 104
their country they should 257
their country was almost 146
their country was already 184
their country was always 106
their country was becoming 173
their country was better 142
their country was broken 54
their country was called 525
their country was clearly 40
their country was doomed 65
their country was engaged 229
their country was entering 41
their country was famous 41
their country was fighting 226
their country was filled 68
their country was forced 41
their country was formed 65
their country was indeed 104
their country was joined 43
their country was likely 83
their country was little 72
their country was merely 54
their country was neither 93
their country was opened 80
their country was placed 135
their country was ruined 51
their country was simply 41
their country was turned 51
their country was unable 88
their country was undone 89
their country was united 49
their country was wasted 43
their country was without 49
their country who desire 143
their country who should 96
their country with credit 43
their country with england 134
their country with france 134
their country with greater 82
their country with libels 132
their country with little 113
their country with regard 72
their country with safety 42
their country with sorrow 40
their courage and bodily 42
their courage and desire 56
their courage and energy 443
their courage and fighting 321
their courage and fought 47
their courage and genius 51
their courage and heroic 44
their courage and martial 46
their courage and morale 52
their courage and powers 49
their courage and reform 43
their courage and savage 139
their courage and skills 66
their courage and spirit 553
their courage and strength 1436
their courage and talent 51
their courage and virtue 337
their courage and wisdom 215
their courage does uphold 68
their courage for another 52
their courage had failed 112
their courage was active 62
their courage was beyond 44
their courage was broken 42
their courage was thought 72
their courses and methods 85
their courses and return 91
their courses and speeds 145
their courses and training 98
their courses are fighting 410
their courses are marked 54
their courses are shaken 40
their courses are traced 48
their courses had fought 175
their courses they fought 405
their courses with little 44
their cousins and second 62
their cousins and uncles 207
their cradles her younger 41
their cradles with powder 44
their craters and ridges 60
their creators and owners 95
their credits and debits 87
their crimson and purple 121
their crimson and yellow 55
their criteria for choosing 166
their criteria for deciding 83
their criteria for defining 104
their criteria for measuring 40
their crosses and follow 352
their cruelty and hatred 85
their cruelty and rapine 236
their crusade for better 83
their culture and accept 51
their culture and became 64
their culture and become 152
their culture and belief 84
their culture and family 205
their culture and habits 109
their culture and methods 50
their culture and skills 41
their culture and spirit 47
their culture and thereby 56
their culture and thought 71
their culture and through 40
their culture and training 149
their culture and tribal 82
their culture and upbringing 145
their culture and values 1915
their culture and wisdom 57
their culture far beyond 46
their culture had already 65
their culture had become 129
their culture had reached 48
their culture had taught 56
their culture has always 58
their culture has become 143
their culture has changed 80
their culture has taught 132
their culture was almost 52
their culture was already 66
their current and emerging 64
their current and former 332
their current and future 10427
their current and likely 67
their current and recent 95
their current eating habits 58
their current job better 46
their current job skills 79
their current job status 61
their current job through 140
their current low levels 202
their current low prices 48
their current real income 49
their custody and placed 45
their custody any person 47
their custody long enough 65
their custody who insist 61
their customs and become 47
their customs and belief 54
their customs and crafts 84
their customs and creeds 111
their customs and excise 147
their customs and feelings 82
their customs and habits 3223
their customs and manner 593
their customs and methods 180
their customs and morals 100
their customs and rights 66
their customs and ritual 53
their customs and special 52
their customs and speech 138
their customs and taboos 83
their customs and tastes 44
their customs and tribal 69
their customs and usages 2458
their customs and values 676
their customs are beastly 119
their customs are singular 41
their customs they differ 49
their customs with regard 78
their daggers and killed 42
their daggers and knives 44
their daggers and swords 137
their decimal and binary 180
their decision and accept 47
their decision and agreed 53
their decision for christ 291
their decision had already 50
their decision has already 41
their decision long before 40
their decision that polish 48
their decision was formed 47
their decision was prompt 47
their decision was reached 89
their decision was unwise 41
their decision was upheld 165
their decision was whether 48
their decision with regard 283
their decline and demise 54
their decline had already 58
their decrees and canons 121
their decrees and orders 260
their deepest and purest 41
their deepest and truest 351
their deepest and widest 52
their defeated foes behind 66
their defects and abuses 90
their defects and errors 171
their defects and failings 51
their defects and faults 88
their defects and merits 64
their defiance and hatred 48
their degrees and became 43
their degrees and duties 66
their degrees and places 90
their degrees and titles 57
their degrees too subtle 51
their deities being vishnu 56
their delight and mocked 43
their delight and relief 40
