tap water often contains 123
that after every operation 103
that after every possible 59
that after every sentence 145
that after george washington 44
that after queen elizabeth 62
that after reaching maturity 88
that after sailing westward 95
that agent which produces 76
that alice could scarcely 95
that alice quite wondered 104
that allah would strengthen 84
that allow rapid coverage 135
that allow rapid detection 47
that alone could overcome 42
that alone gives currency 217
that alone makes possible 708
that alone which deserves 148
that alone would indicate 45
that alone would probably 164
that alter blood pressure 87
that amazing human document 121
that anything could possibly 956
that anything could separate 53
that anything really happened 156
that anything seems possible 46
that anything which affected 117
that anything which benefits 46
that anything which decreases 43
that anything which deserves 107
that anything which detracts 50
that anything which disrupts 40
that anything which disturbs 193
that anything which happened 231
that anything which improves 162
that anything which increased 63
that anything which increases 744
that anything which involves 104
that anything which prevents 129
that anything which produces 179
that anything which promotes 122
that anything which threatened 132
that anything would actually 48
that arise either directly 41
that arise within families 59
that arthur could discover 62
that asset price inflation 55
that athens under pericles 48
that aught could reanimate 73
that banks would continue 49
that basic social services 134
that basic writing students 59
that beamed under cleopatra 65
that beauty which emanates 62
that beauty which otherwise 62
that beauty which subsists 67
that began after december 78
that began after midnight 127
that begin after december 296
that beset women attempting 60
that betty might perceive 41
that black holes actually 185
that black people actually 50
that black people continue 40
that black people deserved 107
that black people suffered 149
that black women continue 99
that black women received 95
that black women scholars 203
that black women suffered 218
that blame which attaches 44
that blood group antigens 165
that blood serum contains 134
that boiling water destroys 62
that boiling water produces 46
that breach which impended 68
that breast feeding protects 53
that breast feeding provides 128
that broad vision requires 43
that byron loved mischief 45
that caesar might possibly 60
that calls undue attention 91
that cares about children 57
that carry large currents 66
that carry motor impulses 63
that carry nerve impulses 362
that cause blood pressure 108
that cause fluid retention 237
that cause human infection 156
that cause lobar pneumonia 53
that cause major problems 159
that cause nasal congestion 90
that cause ozone depletion 209
that cause rocky mountain 259
that cause social problems 96
that cause water hardness 105
that cause water pollution 242
that cause which connects 41
that cause which produced 51
that cause which produces 49
that cells which normally 45
that chain which connects 100
that change which happened 172
that change which occurred 113
that changing times required 46
that child abuse occurred 87
that chill brief collision 41
that china could continue 42
that china could maintain 87
that china could possibly 46
that china might collapse 111
that china might consider 105
that china would actually 41
that china would collapse 66
that china would consider 80
that china would continue 1358
that china would maintain 101
that china would overtake 188
that china would probably 276
that china would purchase 52
that china would retaliate 54
that civic action programs 41
that class action lawsuits 46
that class action treatment 169
that class which believes 135
that class which consists 64
that class which contains 104
that class which includes 98
that class which occupies 77
that class which proposes 58
that class which requires 57
that class whose condition 43
that close working relations 55
that coast guard officers 43
that comes under scrutiny 216
that costs would continue 59
that could appear anywhere 47
that could apply pressure 43
that could arise concerning 50
that could carry hundreds 40
that could carry messages 41
that could cause allergic 41
that could cause conflict 157
that could cause confusion 353
that could cause dangerous 64
that could cause disaster 41
that could cause distress 54
that could cause economic 64
that could cause failures 56
that could cause financial 70
that could cause immediate 46
that could cause increased 69
that could cause infection 335
that could cause injuries 114
that could cause internal 53
that could cause personal 274
that could cause physical 133
that could cause pollution 45
that could cause potential 96
that could cause pressure 80
that could cause problems 2062
that could cause spoilage 77
that could cause symptoms 75
that could cause unwanted 40
that could change tomorrow 62
that could create barriers 40
that could create conflict 70
that could create confusion 64
that could create problems 467
that could cross trenches 45
that could easily backfire 216
that could easily collapse 46
that could easily describe 49
that could easily disappear 55
that could easily escalate 179
that could easily identify 49
that could easily overtake 42
that could easily persuade 127
that could easily withstand 47
that could either directly 60
that could either strengthen 48
that could engage attention 51
that could exert pressure 228
that could exist anywhere 75
that could focus attention 66
that could issue currency 41
that could never actually 87
that could never coalesce 42
that could never otherwise 135
that could never possibly 270
that could occur anywhere 128
that could offer guidance 44
that could offer security 46
that could prove critical 84
that could prove dangerous 504
that could prove decisive 124
that could prove essential 41
that could prove fruitful 106
that could prove injurious 76
that could prove valuable 278
that could quite possibly 251
that could raise questions 149
that could raise suspicion 40
that could really interest 107
that could serve multiple 81
that could solve problems 170
that could spell disaster 803
that could stand alongside 246
that could still flourish 42
that could still preserve 44
that could upset balances 53
that could yield valuable 63
that court first remanded 41
that court never ventured 50
that court which presents 129
that cover every possible 223
that cover every situation 91
that craving after romantic 47
that create social problems 70
that create water currents 59
that creed which produced 55
that creep round twilight 157
that crime rates increased 60
that crime shall commence 40
that crime until probable 41
that crime would disappear 81
that curve which branches 54
that dared raise barriers 50
that david would identify 59
that david would probably 75
that delay would diminish 51
that delay would strengthen 96
that dense social networks 43
that dives still retained 204
that dreary season presents 53
that egypt would consider 41
that egypt would continue 172
that egypt would probably 85
that eighth grade students 129
that either party intended 59
that emily might possibly 41
that error which confusion 50
that esther would contract 44
that ethnic group identity 109
that evening after everyone 47
that evening until midnight 42
that evening where eighteen 61
that event stand isolated 52
that event which disposes 42
that event which effected 70
that event would probably 61
that every action involves 73
that every action produces 555
that every action requires 45
that every action whatever 54
that every adult american 212
that every agent produces 90
that every black american 220
that every cause produces 111
that every change involves 165
that every change requires 105
that every chief governor 55
that every child achieves 57
that every child acquires 52
that every child admitted 47
that every child attended 43
that every child deserves 583
that every child develops 168
that every child inherits 114
that every child received 149
that every child receives 475
that every child requires 98
that every child succeeds 41
that every class contains 44
that every class struggle 151
that every crime involves 47
that every crime proceeds 42
that every enemy merchant 43
that every error contains 43
that every event involved 47
that every event recorded 50
that every event requires 75
that every field contains 42
that every force produces 51
that every group contains 75
that every human activity 573
that every human interest 41
that every human organism 87
that every human situation 134
that every large business 62
that every large earthquake 48
that every large hospital 47
that every large industry 44
that every latin american 354
that every legal condition 85
that every legal document 43
that every local authority 988
that every local education 55
that every loyal american 113
that every major american 64
that every major interest 63
that every major religious 43
that every moral judgment 142
that every moral situation 83
that every mother contains 72
that every motion requires 56
that every nation supposes 54
that every nerve possessing 53
that every notion included 53
that every novel contains 86
that every party involved 68
that every penny received 41
that every petty avocation 85
that every petty interest 44
that every petty retainer 56
that every place mentioned 44
that every plant contains 50
that every plant requires 134
that every prime minister 222
that every right involves 51
that every right supposes 174
that every rural district 40
that every slave imported 50
that every small business 160
that every small particle 44
that every social activity 65
that every social formation 162
that every social movement 117
that every social practice 111
that every social situation 112
that every space expansion 44
that every state admitted 57
that every state consists 91
that every state contains 119
that every stone presents 47
that every story contains 43
that every strong sensation 43
that every thinking american 93
that every truly religious 49
that every urban district 57
that every valid argument 97
that every value judgment 55
that every water molecule 168
that every where prevails 53
that every where surround 234
that every white american 56
that every woman deserves 67
that evoke strong emotional 95
that exist within american 109
that exist within families 187
that exist within specific 88
that fancy could conceive 80
that fatty acids containing 101
that favor large families 70
that favor which emanates 66
that feeling which embraces 46
that feeling which pervades 75
that feeling which prompted 51
that felix cared earnestly 46
that firms whose managers 95
that first grade children 595
that first grade students 54
that first makes possible 332
that first night audience 98
that first order kinetics 230
that fixed action patterns 162
that fleet which acquired 43
that flesh which formerly 93
that force which attracts 56
that force which produces 883
that force which surprise 41
that force would probably 105
that forum would otherwise 57
that fourth grade children 61
that fourth grade students 129
that frank could possibly 97
that freud makes explicit 50
that funding would continue 42
that gases exert pressure 55
that genes whose products 52
that george would probably 80
that germs cause infection 44
that girls under eighteen 187
that given above concerning 87
that gives equal attention 113
that gives equal emphasis 135
that gives every evidence 43
that gives legal authority 74
that gliding stream beautiful 107
that glory which humanity 48
that grace under pressure 141
that grade point averages 288
that grain growth occurred 91
that grain which contains 87
that grant would continue 43
that grave danger threatened 54
that greek women improved 44
that green goose anderson 66
that gross total resection 123
that group which includes 179
that group would probably 41
that growth could continue 197
that growth would continue 528
that guide nursing practice 206
that guilt which infected 124
that hanoi would continue 44
that hanoi would negotiate 43
that hanoi would probably 57
that happy event occurred 135
that harry stack sullivan 278
that heaven which protects 91
that heaven would preserve 52
that helps fight infection 100
that helps focus attention 44
that helps people discover 64
that helps people identify 81
that helps people organize 41
that helps people overcome 64
that helps people remember 75
that helps solve problems 62
that helps users identify 43
that helps users navigate 46
that henry could scarcely 93
that henry would continue 53
that henry would probably 62
that hilly tract stretching 53
that holds either interest 88
that homer makes achilles 94
that house price inflation 61
that human action involves 126
that human blood contains 168
that human gamma globulin 69
that human guilt requires 77
that human reason borrowed 324
that human reason contains 191
that human semen contains 89
that human serum contains 259
that human social behaviors 47
that human social evolution 195
that human social relations 226
that human urine contains 120
that indian prime minister 347
that indian women pregnant 48
that irish roman catholics 416
that israel could continue 123
that israel might exercise 118
that israel might thereafter 58
that israel would consider 105
that israel would continue 836
that israel would evacuate 161
that israel would maintain 69
that israel would negotiate 70
that israel would probably 96
that israel would retaliate 266
that issue every socialist 41
that italy really purifies 44
that italy would consider 100
that italy would continue 309
that italy would probably 309
that italy would renounce 47
that james still remained 97
that james would nominate 91
that james would probably 105
that japan could continue 128
that japan could dominate 44
that japan could maintain 135
that japan might consider 59
that japan might possibly 40
that japan would actually 48
that japan would collapse 77
that japan would consider 354
that japan would continue 1544
that japan would dominate 140
that japan would maintain 271
that japan would overtake 53
that japan would probably 641
that japan would renounce 74
that japan would restrict 44
that jesus could possibly 56
that jesus loved children 62
that jesus loves children 84
that jesus never actually 148
that jesus never enjoined 48
that jesus never intended 594
that jesus never promised 51
that jesus really suffered 70
that jesus would actually 54
that jesus would manifest 69
that jesus would probably 132
that jesus would remember 47
that kingdom still somewhat 73
that kingdom where impurity 47
that labor alone produces 164
that labor which produces 126
that labor would continue 44
that lands might likewise 90
that large duchy remained 46
that large price increases 133
that large scale economic 98
that large scale industry 314
that large scale migration 121
that large scale projects 40
that large trade deficits 52
that learning which involves 45
that level until february 41
that level until november 41
that level where marginal 61
that level which produces 45
that lewis might possibly 81
that light acted directly 41
that light knows eternity 65
that light which emanates 78
that light which lightens 77
that light which proceeds 85
that limit human potential 142
that lines drawn parallel 54
that lived under monarchy 272
that lloyd george believed 110
that lloyd george intended 148
that lloyd george proposed 47
that lloyd george regarded 48
that local civil servants 41
that local party branches 40
that local party officials 468
that local people believed 103
that local people consider 92
that local people perceive 54
that local social services 236
that local water supplies 86
that logan would probably 62
that looking after children 340
that louis could scarcely 43
that lower blood pressure 2943
that lower class children 1152
that lower class families 108
that lower class patients 315
that lower class students 157
that lower court decisions 167
that lower level managers 289
that lower level officials 144
that lower trade barriers 356
that major grant exceeded 132
that major league baseball 3375
that major social problems 248
that major trading partners 118
that makes action possible 189
that makes anything possible 79
that makes change possible 452
that makes ethics possible 55
that makes every sentence 42
that makes final decisions 66
that makes growth possible 139
that makes learning possible 276
that makes motion pictures 129
that makes people generous 43
that makes people remember 50
that makes poetry possible 80
that makes thinking possible 124
that makes vision possible 159
that makes winning elections 89
that makes writing possible 86
that maybe feels somewhat 50
that meets every saturday 43
that merit brief attention 107
that merit close attention 240
that merit close scrutiny 95
that merit rather enforces 92
that merit which consists 87
that method which promises 44
that method which requires 40
that might adopt immediate 44
that might allow students 59
that might appear somewhat 44
that might arise anywhere 77
that might arise concerning 761
that might arise relative 59
that might arise respecting 148
that might arise thereafter 61
that might arise therefrom 557
that might arise thereupon 60
that might carry infection 86
that might cause abnormal 147
that might cause allergic 57
that might cause conflict 461
that might cause confusion 647
that might cause corrosion 55
that might cause distress 114
that might cause emotional 70
that might cause increased 61
that might cause infection 205
that might cause injuries 94
that might cause negative 52
that might cause physical 192
that might cause pollution 52
that might cause pressure 40
that might cause problems 1484
that might cause rejection 49
that might cause spoilage 94
that might cause students 54
that might cause suspicion 101
that might cause symptoms 46
that might cause unwanted 83
that might cause variations 53
that might create conflict 195
that might create confusion 85
that might create disputes 47
that might create problems 399
that might create suspicion 66
that might ensue therefrom 48
that might ensue thereupon 127
that might exert pressure 43
that might exist concerning 49
that might focus attention 55
that might merit inclusion 42
that might never otherwise 187
that might occur anywhere 117
that might occur otherwise 43
that might occur tomorrow 42
that might offer guidance 53
that might offer insights 60
that might offer solutions 45
that might prove critical 76
that might prove dangerous 1147
that might prove decisive 133
that might prove disturbing 51
that might prove divisive 55
that might prove essential 41
that might prove fruitful 394
that might prove inimical 94
that might prove injurious 1026
that might prove irritating 111
that might prove mutually 43
that might prove perilous 48
that might prove possible 49
that might prove relevant 261
that might prove suitable 173
that might prove valuable 709
that might quite possibly 66
that might raise eyebrows 77
that might raise questions 506
that might raise suspicion 89
that might rouse suspicion 77
that might spell disaster 79
that might yield evidence 56
that might yield luxuriant 104
that might yield valuable 72
that minor league baseball 219
that money could possibly 41
that money could purchase 1848
that money makes possible 253
that money wages increased 45
that money would continue 225
that money would disappear 50
that money would probably 49
that money would purchase 66
that money would scarcely 114
that moral action consists 109
that moral action requires 116
that moral beauty partakes 396
that morning after breakfast 371
that morning rather appalled 50
that morning would probably 47
that moses might possibly 63
that moses never intended 90
that mother tongue education 170
that nearly every activity 57
that nearly every american 840
that nearly every argument 115
that nearly every business 260
that nearly every christian 64
that nearly every computer 45
that nearly every district 43
that nearly every incident 49
that nearly every industry 182
that nearly every instance 44
that nearly every merchant 46
that nearly every movement 43
that nearly every possible 46
that nearly every provision 245
that nearly every regiment 139
that nearly every religious 40
that nearly every sentence 338
that needs close attention 127
that needs close scrutiny 53
that needs extra attention 53
that nepal would continue 114
that never calls attention 40
that never healed properly 255
that never makes mistakes 293
that never needs sharpening 43
that never quite achieved 101
that never quite achieves 40
that never quite deserted 67
that never quite happened 451
that never quite succeeds 83
that never really happened 1829
that never really mattered 90
that never really occurred 271
that night about midnight 295
that night after everyone 233
that night after midnight 56
that night helen sickened 70
that night never happened 61
that night until midnight 61
that night until sometime 51
that night which followed 46
that night while everyone 54
that night would overtake 254
that night would probably 97
that noble maxim recorded 42
that noble though dangerous 85
that occur after december 168
that occur after delivery 95
that occur after exposure 153
that occur after infection 43
that occur after prolonged 208
that occur after treatment 100
that occur under specific 47
that occur while performing 50
that occur within families 246
that occur within specific 118
that odious crime suffered 51
that odium which attaches 51
that offer adult education 58
that offer banking services 92
that offer social services 57
that often cause allergic 90
that often cause confusion 283
that often cause problems 448
that older people actually 192
that older people comprise 42
that older people continue 190
that older people maintain 127
that older people perceive 100
that older people remember 92
that olive could scarcely 40
that orange juice contains 42
that order which composes 42
that order which includes 40
that order which proceeds 49
that others could continue 55
that others could identify 139
that others could perceive 59
that others could possibly 46
that others could purchase 158
that others could scarcely 48
that others might actually 46
that others might consider 693
that others might continue 83
that others might describe 49
that others might disagree 332
that others might discover 142
that others might overlook 145
that others might perceive 326
that others might possibly 292
that others might unwarily 78
that others shall minister 76
that others shall remember 64
that others would consider 537
that others would continue 353
that others would describe 63
that others would disagree 44
that others would discover 134
that others would identify 48
that others would overlook 56
that others would perceive 158
that others would probably 202
that others would remember 57
that ozone layer depletion 138
that paper close attention 46
that party shall promptly 156
that party which believes 45
that party which commands 49
that party which defended 86
that party which espoused 54
that party which fomented 274
that party which promised 46
that people began seriously 89
that people could actually 1317
that people could approach 89
that people could consider 74
that people could continue 181
that people could disagree 60
that people could discover 126
that people could download 41
that people could exercise 155
that people could identify 693
that people could maintain 67
that people could memorize 45
that people could negotiate 45
that people could overcome 56
that people could perceive 66
that people could possibly 81
that people could purchase 142
that people could regulate 47
that people could remember 603
that people could scarcely 239
that people could seriously 133
that people might actually 843
that people might associate 42
that people might consider 250
that people might continue 83
that people might disagree 64
that people might discover 161
that people might otherwise 231
that people might perceive 80
that people might possibly 49
that people might remember 159
that people often approach 48
that people often associate 257
that people often believed 49
that people often complain 55
that people often consider 127
that people often describe 198
that people often disagree 183
that people often identify 63
that people often overlook 370
that people often perceive 267
that people often remember 105
that people often wondered 42
that people really believed 127
that people reveal personal 43
that people solve problems 142
that people still believed 189
that people still continue 174
that people still remember 503
that people stood affected 53
that people under eighteen 61
that people under hypnosis 260
that people under pressure 165
that people whose business 92
that people whose children 49
that people whose politics 47
that people within narrower 45
that people would actually 1720
that people would approach 56
that people would associate 133
that people would classify 46
that people would complain 95
that people would conclude 113
that people would consider 426
that people would continue 1064
that people would disagree 51
that people would discover 136
that people would hesitate 56
that people would identify 116
that people would normally 213
that people would otherwise 203
that people would perceive 139
that people would probably 608
that people would purchase 73
that people would remember 1967
that people would ridicule 59
that people would scarcely 89
that people would tolerate 109
that pepin first admitted 45
that period appear confused 200
that period could scarcely 48
that period which followed 109
that period which positive 41
that period which preceded 160
that period which precedes 128
that period which pretends 53
that period which produced 54
that period would indicate 41
that period would probably 198
that peter could remember 45
that peter would probably 71
that piety which dictated 43
that pitch which formerly 50
that pitch which produces 57
that place about midnight 49
that place major emphasis 170
that place strong emphasis 223
that place undue emphasis 94
that place where everyone 85
that place where flattery 43
that place within yourself 73
that place would probably 40
that plane which contains 95
that plato makes socrates 177
that plato never intended 82
that plato wrote dialogues 89
that poetry could conceive 85
that point seems strained 63
that point where marginal 177
that point whose distance 48
that point would indicate 45
that point would probably 109
that power makes possible 149
that power might possibly 44
that power often identify 100
that power still remained 49
that power still subsists 74
that power which controls 112
that power which pervades 106
that power which presides 75
that power which prevents 104
that power which produces 489
that power which threatened 72
that power whose maritime 65
that power would continue 93
that price equal marginal 279
that pride which inclines 162
that quite small children 117
that quite small variations 50
that raise basic questions 41
that raise blood pressure 942
that raise moral questions 48
that rapid cooling produces 51
that rapid growth occurred 56
that rapid growth requires 60
that rapid social mobility 48
that rapid urban expansion 91
that reader would probably 44
that really needs attention 43
that really never happened 84
that reason alone deserves 100
that reason could discover 163
that reason which dictated 65
that region which contains 60
that region which includes 56
that region would probably 63
that resting blood pressure 96
that right action consists 42
that right after breakfast 130
that right atrial pressure 356
that right reason dictates 55
that right which otherwise 96
that rises above adjacent 42
that river about fourteen 51
that rolling stone magazine 120
that rolls round unceasingly 64
that royal jelly contains 40
that running water purified 66
that running water purifies 157
that russia could continue 160
that russia could maintain 104
that russia could possibly 46
that russia could withstand 58
that russia might consider 85
that russia never intended 47
that russia would collapse 257
that russia would consider 147
that russia would continue 1168
that russia would dominate 137
that russia would evacuate 119
that russia would liberate 40
that russia would maintain 114
that russia would mobilize 190
that russia would negotiate 46
that russia would probably 572
that russia would tolerate 51
that sailing thence westward 65
that sales would continue 109
that sarah would conceive 61
that satan finds mischief 103
that saudi arabia intended 43
that saudi arabia provided 62
that scene which directly 44
that scene which followed 101
that scott first devoured 46
that season jesus answered 133
that seems quite possible 48
that seems quite unlikely 89
that seems rather unlikely 108
that sends mixed messages 48
that sends nerve impulses 61
that senior civil servants 2110
that senior naval officers 97
that sense would continue 42
that serve human purposes 48
that shape human identity 41
that shape social relations 134
that sheet which contains 69
that since large families 100
that since night baseball 70
that since social security 46
that skill could contrive 42
that sleep would overtake 117
that small price increases 96
that small scale industry 212
that snake venom contains 42
that social action involves 43
that social action programs 151
that social action requires 41
that social change involves 183
that social change occurred 138
that social change proceeds 120
that social change produces 90
that social change requires 228
that social class accounts 205
that social class divisions 159
that social class explains 138
that social class variables 106
that social order depended 214
that social order prevails 98
that social order required 338
that social order requires 247
that social skill deficits 212
that solid state diffusion 127
that solid waste disposal 273
that solving social problems 58
that sound motion pictures 58
that space which contains 98
that space which properly 41
that spain cedes louisiana 93
that spain would consider 54
that spain would continue 283
that spain would maintain 43
that spain would probably 107
that spain would transfer 47
that spoon river anthology 129
that stage where grizzled 46
that stage which precedes 100
that state action compelling 89
that state action immunity 315
that state could lawfully 46
that state court decisions 508
that state shall likewise 56
that state which contains 59
that state which followed 128
that state which precedes 58
that state which produced 58
that state which produces 57
that state which promises 95
that state which provided 59
that state which provides 164
that state which rendered 91
that state which required 48
that state which requires 77
that state would conceive 43
that state would disappear 48
that state would probably 89
that steady state solutions 44
that still exist concerning 52
that still moved imposingly 46
that still needs attention 144
that stock owned directly 59
that stock price increases 49
that stood nearly opposite 77
that stood until recently 118
that storm which followed 48
that strong ethnic identity 40
that strong social networks 163
that strong tidal currents 103
that sunny weather entirely 51
that swift wrote gulliver 52
that sword which defended 44
that takes place alongside 155
that takes place annually 348
that takes place anywhere 225
that takes place concerning 49
that takes place consists 104
that takes place directly 146
that takes place entirely 602
that takes place initially 52
that takes place involves 123
that takes place normally 54
that takes place offstage 101
that takes place outdoors 161
that takes place sometime 48
that takes place suddenly 73
that takes place thereafter 71
that takes place whenever 582
that takes place wherever 65
that takes women seriously 45
that talking about personal 41
that talking about problems 215
that talking about somebody 45
that talks begin promptly 133
that talks would continue 72
that though leases contrary 56
that though motion includes 140
that though queen elizabeth 57
that though reason approved 96
that thrill which pervades 42
that tight blood pressure 105
that tight money policies 99
that today would probably 347
that tongue comes friendly 59
that tongue would disappear 44
that total social isolation 51
that total solar eclipses 79
that toxic shock syndrome 278
that trade could continue 138
that trade could flourish 304
that trade might flourish 94
that trade which enlisted 57
that trade would continue 259
that trade would flourish 76
that trans world airlines 77
that trees cause pollution 163
that trend would continue 92
that trust which requires 125
that tumor cells expressing 44
that under close scrutiny 109
that under either approach 90
that under every condition 88
that under louis philippe 123
that under state socialism 293
that under strong emotional 42
that unions cause inflation 47
that unity which consists 70
that until quite recently 8220
that until rather recently 304
that upper class children 65
that upper class families 52
that upper level managers 131
that urban black children 41
that users could download 59
that users would otherwise 42
that value chain analysis 58
that value which attaches 179
that value which produces 76
that wages equal marginal 43
that wages would continue 57
that wages would probably 95
that waste water treatment 43
that water flows downhill 733
that water flows downward 145
that water holding capacity 83
that water under pressure 506
that water vapor pressure 114
that water which contains 244
that where equal capitals 72
that where every expected 84
that where state criminal 52
that which after followed 164
that which again threatened 53
that which alone concerns 299
that which alone deserves 942
that which alone explains 108
that which calls attention 197
that which comes directly 1134
that which comes hereafter 92
that which comes straight 123
that which could actually 42
that which could normally 109
that which could otherwise 260
that which could possibly 562
that which could properly 135
that which crime inflicts 109
that which dante rendered 76
that which draws attention 121
that which easily diffuses 47
that which either sensible 59
that which every believer 57
that which every christian 386
that which every religious 55
that which falls directly 262
that which fills ordinary 52
that which first attracts 233
that which first occurred 103
that which first presents 607
that which first produced 354
that which first produces 51
that which first receives 153
that which first relieved 61
that which first suggests 188
that which flows directly 140
that which george washington 67
that which gives authority 333
that which gives cardinal 88
that which gives complete 43
that which gives direction 396
that which gives efficacy 40
that which gives evidence 103
that which gives graceful 118
that which gives identity 41
that which gives interest 44
that which gives security 43
that which gives specific 59
that which gives validity 208
that which gives vitality 268
that which grows directly 89
that which holds communion 40
that which human industry 143
that which lacks sensation 272
that which looks directly 86
that which makes children 242
that which makes everyone 122
that which makes manifest 299
that which makes morality 51
that which makes possible 3610
that which makes property 132
that which makes provision 76
that which makes thousands 159
that which might lawfully 366
that which might normally 220
that which might otherwise 2128
that which might possibly 572
that which might properly 192
that which might purchase 43
that which moses received 45
that which moves downward 231
that which music produces 46
that which never happened 384
that which never perishes 47
that which often precedes 95
that which often prevails 134
that which others approved 93
that which ought properly 279
that which pains yourself 428
that which people commonly 114
that which queen elizabeth 49
that which really concerns 47
that which really degrades 82
that which really deserves 71
that which really happened 706
that which really inspired 41
that which really mattered 57
that which really occurred 129
that which really produced 54
that which reason approves 63
that which reason concedes 48
that which reason dictates 502
that which roman catholics 57
that which saint ignatius 96
that which seems beautiful 106
that which seems involved 98
that which seems positive 82
that which seems probable 144
that which seems scarcely 48
that which shall confound 46
that which shall continue 161
that which shall hereafter 122
that which speaks directly 99
that which springs directly 61
that which still inhabits 40
that which still persists 141
that which still prevails 658
that which still remained 714
that which still retained 43
that which still subsists 63
that which still survives 520
that which still threatened 211
that which still trembled 59
that which truly deserves 215
that which under ordinary 324
that which until recently 418
that which venus inspires 43
that which works directly 398
that which would actually 338
that which would complete 127
that which would confront 205
that which would convince 42
that which would describe 116
that which would directly 132
that which would disgrace 85
that which would displease 218
that which would dissolve 62
that which would distract 158
that which would embitter 155
that which would generate 116
that which would identify 139
that which would indicate 168
that which would interest 172
that which would maintain 340
that which would maximize 814
that which would minimize 148
that which would normally 3596
that which would otherwise 10402
that which would overthrow 131
that which would persuade 45
that which would preclude 42
that which would preserve 224
that which would probably 782
that which would properly 65
that which would purchase 104
that which would restrict 244
that which would saturate 140
that which would separate 308
that which would strengthen 487
that while black students 51
that while civil servants 115
that while every possible 46
that while latin american 125
that while local district 55
that while local divisions 41
that while miles standish 83
that while nearly everyone 66
that while prime minister 56
that while queen elizabeth 42
that while reason embraces 92
that while roman catholics 112
that while social relations 89
that while social security 113
that while under hypnosis 138
that while under ordinary 190
that while women comprise 40
that white house officials 1309
that white house policies 46
that white house pressure 163
that white house security 40
that white house staffers 365
that white light actually 50
that white light consists 1048
that white light contains 568
that white people actually 92
that white racial identity 219
that whole grain products 44
that whole noble assembly 94
that whole which commands 238
that whole which includes 60
that whoso could describe 54
that within short canister 43
that within walking distance 131
that within which requires 50
that wives whose husbands 327
that woman seems destined 180
that women begin disengaging 66
that women civil servants 88
that women could actually 363
that women could conceive 103
that women could continue 198
that women could exercise 262
that women could identify 68
that women could maintain 47
that women could organize 89
that women could overcome 74
that women could possibly 99
that women could practice 51
that women could shoulder 85
that women dress modestly 70
that women might actually 151
that women might exercise 72
that women often complain 109
that women raise children 52
that women raising children 40
that women seeking abortions 180
that women shall hereafter 43
that women still practice 98
that women trade unionists 86
that women whose children 96
that women whose families 53
that women whose husbands 1218
that women whose partners 121
that women would actually 85
that women would continue 535
that women would exercise 55
that women would normally 44
that women would otherwise 60
that women would probably 223
that working class children 998
that working class families 485
that working class students 374
that working under pressure 133
that working women continue 52
that world above unchanged 49
that world where holiness 41
that world where sensation 96
that world which contains 53
that world which precedes 295
that world which produces 47
that world would probably 44
that worse could scarcely 143
that worthy really deserved 87
that would admit students 54
that would allow accurate 148
that would allow adequate 90
that would allow africans 60
that would allow agencies 67
that would allow american 517
that would allow analysis 83
that would allow analysts 61
that would allow business 93
that would allow canadians 48
that would allow catholics 52
that would allow children 451
that would allow citizens 350
that would allow complete 95
that would allow computer 144
that would allow detailed 41
that would allow detection 85
that would allow developing 101
that would allow disabled 45
that would allow domestic 52
that would allow economic 106
