table he publicly drank 107
taken an increased share 86
taken an indirect route 51
taken an interest since 56
taken an opposite stand 119
taken an uncommon fancy 44
taken as absolute proof 590
taken as absolute rules 56
taken as absolute truths 75
taken as accurate within 48
taken as adequate proof 70
taken as concrete proof 41
taken as constant within 114
taken as convincing proof 83
taken as decisive proof 79
taken as definite proof 169
taken as directed above 47
taken as evidence about 123
taken as evidence either 419
taken as frequent small 84
taken as historic facts 40
taken as indicating anything 83
taken as indicating either 136
taken as indirect proof 48
taken as integral parts 55
taken as isolated units 41
taken as mentioned above 69
taken as outlined above 140
taken as positive proof 329
taken as positive signs 49
taken as positive while 43
taken as separate units 68
taken as straight lines 211
taken at breakneck speed 136
taken at discrete times 75
taken at locations where 50
taken at separate times 105
taken at specific times 309
taken at suitable times 56
taken by american armed 77
taken by american banks 45
taken by american ships 87
taken by american women 44
taken by buddhist monks 44
taken by business firms 73
taken by children under 197
taken by electric light 122
taken by hospital staff 45
taken by japanese firms 69
taken by majority votes 287
taken by military force 201
taken by officers under 69
taken by ordinary light 106
taken by ordinary people 152
taken by pregnant women 2349
taken by students after 57
taken by students whose 40
taken by surprise about 65
taken by surprise after 124
taken by surprise again 667
taken by surprise either 40
taken by surprise every 50
taken by surprise later 53
taken by surprise since 120
taken by surprise though 90
taken by surprise under 52
taken by surprise where 44
taken by surprise which 72
taken by surprise while 417
taken by surprise would 81
taken in absolute terms 240
taken in absolute value 119
taken in adequate doses 86
taken in adultery dares 49
taken in adultery might 48
taken in adultery which 95
taken in adultery would 69
taken in brackish water 92
taken in criminal cases 216
taken in cyclical order 108
taken in delicate hands 49
taken in descending order 177
taken in doubtful cases 63
taken in enormous doses 65
taken in execution after 106
taken in execution shall 72
taken in execution under 1596
taken in frequent doses 48
taken in frequent small 48
taken in hydrogen light 103
taken in infrared light 173
taken in isolation could 117
taken in isolation might 118
taken in isolation would 227
taken in moderate doses 549
taken in mortgage shall 48
taken in opposite order 67
taken in ordinary cases 51
taken in ordinary doses 90
taken in ordinary light 291
taken in ordinary sense 67
taken in plankton hauls 54
taken in publishing false 151
taken in reversed order 52
taken in specific cases 130
taken in straight lines 46
taken it seriously until 72
taken me eighteen months 62
taken my rightful place 54
taken no adequate steps 86
taken no concrete action 61
taken no concrete steps 126
taken no decisive action 80
taken no decisive steps 51
taken no definite action 160
taken no definite shape 127
taken no definite stand 92
taken no definite steps 99
taken no immediate action 52
taken no medicine since 84
taken no military action 66
taken no military share 42
taken no positive action 141
taken no positive steps 118
taken no specific action 48
taken of children under 42
taken of pregnant women 42
taken of prevailing winds 50
taken on definite shape 99
taken on multiple meanings 48
taken on numerous forms 41
taken on opposite sides 263
taken on reported audit 96
taken on saturday morning 46
taken on saturday night 108
taken on specific meanings 54
taken on symbolic meanings 46
taken on symbolic value 76
taken or acquired under 59
taken or detained under 171
taken or hereafter shall 55
taken the absolute value 48
taken the american people 208
taken the attitude which 47
taken the business world 90
taken the colorado river 51
taken the critical first 51
taken the decisive action 57
taken the decisive steps 93
taken the direction which 127
taken the entrance exams 88
taken the essential first 87
taken the essential steps 43
taken the foremost place 348
taken the kindlier method 42
taken the landlady aside 172
taken the literary world 60
taken the maritime forts 42
taken the medicine which 140
taken the midnight train 84
taken the monastic habit 217
taken the opposite point 162
taken the opposite route 153
taken the opposite stand 396
taken the overland route 130
taken the physical shock 100
taken the possible abuse 42
taken the practice tests 123
taken the property under 74
taken the religious habit 224
taken the required action 71
taken the required steps 108
taken the shortest route 320
taken the simplest method 48
taken the smallest pains 80
taken the smallest share 43
taken the strongest stand 200
taken to barracks where 42
taken to calcutta where 52
taken to commence either 91
taken to complete tasks 113
taken to conserve water 107
taken to continue until 62
taken to criminal court 66
taken to detention camps 210
taken to discover where 51
taken to discover which 55
taken to fortress monroe 349
taken to hospital after 537
taken to hospital again 42
taken to hospital under 66
taken to hospital where 1318
taken to hospital while 41
taken to identify which 58
taken to indicate anything 148
taken to indicate either 798
taken to indicate strong 46
taken to indicate where 55
taken to indicate which 93
taken to juvenile court 369
taken to landfill sites 48
taken to maintain local 62
taken to maintain order 192
taken to military camps 48
taken to minimize danger 46
taken to minimize human 46
taken to minimize noise 68
taken to minimize risks 179
taken to minimize water 43
taken to politics after 63
taken to preclude valid 81
taken to preserve every 119
taken to preserve order 450
taken to preserve unity 40
taken to properly align 90
taken to richmond where 43
taken to separate cells 45
taken to separate rooms 266
taken to somerset house 86
taken to strengthen local 42
taken to transfer power 59
taken to washington where 148
taken up ballroom dancing 118
taken up positions close 40
taken up positions which 125
taken up positions within 86
taken up seriously until 129
taken up somewhat later 71
takes an absolute title 81
takes an approach which 141
takes an argument which 70
takes an attitude which 88
takes an educated guess 55
takes an entirely fresh 44
takes an explicit stand 64
takes an extended period 322
takes an indirect route 101
takes an infinite value 55
takes an interest under 100
takes an opposite point 89
takes an opposite stand 199
takes no definite shape 76
takes no definite stand 172
takes no explicit stand 40
takes no immediate action 60
takes no positive action 89
takes on concrete forms 47
takes on multiple forms 93
takes on multiple meanings 204
takes on multiple roles 96
takes on numerous forms 67
takes on positive value 48
takes on specific forms 98
takes on specific meanings 57
takes on symbolic value 121
takes on whatever shape 49
takes on whatever value 210
takes or converts anything 111
takes the absolute value 297
takes the argument about 81
takes the attitude which 50
takes the constant value 330
takes the critical value 51
takes the decisions about 53
takes the decisions which 46
takes the direction shown 45
takes the direction which 64
takes the dominant place 64
takes the expected value 42
takes the external world 75
takes the foremost place 805
takes the friendly reader 64
takes the habitual place 86
takes the indirect route 40
takes the midnight train 45
takes the opposite point 1261
takes the opposite route 161
takes the opposite stand 246
takes the original image 50
takes the payments which 64
takes the physical world 71
takes the positive value 45
takes the property under 87
takes the property which 41
takes the proposed action 75
takes the purchase price 43
takes the quickest route 43
takes the required action 69
takes the shortest route 560
takes the smallest value 116
takes the specific forms 45
takes the specific value 68
takes to complete tasks 90
takes to motivate people 59
takes to transfer files 51
takes up fourteen pages 40
takes up physical space 67
takes up questions about 113
takes up valuable floor 59
takes up valuable space 588
tales as historic facts 49
tales of beautiful women 57
tales of boccaccio appear 41
tales of chivalry which 291
tales of disaster which 45
tales of distress which 82
tales of knightly deeds 69
tales of military glory 51
tales of miracles which 98
tales of mythology which 61
tales of ordinary people 160
tales of primeval races 60
tales of romantic loves 40
tales of scottish heroes 115
tales of strangers falling 88
tales of virtuous women 42
talking at breakfast about 51
talking at breakneck speed 53
talking in absolute terms 44
talking in abstract terms 134
talking in animated tones 55
talking in ordinary tones 72
talking in relative terms 71
talking in reverent tones 132
talking in whispers about 225
talking in whispers while 68
talking of entities which 113
talking on subjects which 53
talking so casually about 73
talking so earnestly about 81
talking so intently about 44
talking so seriously about 60
talking to beautiful women 47
talking to business people 70
talking to children about 1834
talking to educated people 53
talking to elizabeth about 45
talking to everyone about 515
talking to families about 49
talking to homeless people 50
talking to ignorant women 79
talking to numerous people 97
talking to ordinary people 352
talking to patients about 1155
talking to somebody about 512
talking to somebody whose 40
talking to strangers about 649
talking to students about 767
talking to visitors about 85
talking to yourself about 1129
talking to yourself again 415
talking to yourself while 71
talks in washington about 40
talks in washington would 54
talks of purchasing manning 67
talks on subjects known 84
talks on subjects which 103
talks to children about 296
talks to christian about 263
talks to everyone about 57
talks to students about 352
tamed the business cycle 51
tangle of branches above 127
tangle of branches which 45
tangle of electric wires 129
tangle of extension cords 112
tangle of problems which 164
tangle of tropical growth 79
tangle of tropical jungle 45
tangle of tropical trees 58
tangle of uprooted trees 51
tanks of stagnant water 59
tapes of favorite music 43
tapes or magnetic discs 65
tapes or magnetic disks 84
tapes or magnetic tapes 65
tapes to generate masks 134
tapping the polished floor 60
tapping the portfolio under 46
tasks as outlined above 63
tasks at specific times 126
tasks in acquired right 154
tasks in computer vision 121
tasks in descending order 74
tasks of christian ethics 75
tasks of collecting taxes 77
tasks of economic growth 295
tasks of education today 150
tasks of personal selling 108
tasks on assembly lines 80
tasks or functions which 88
tasks or problems which 115
tasks to complete while 42
tasks to complete within 48
tasks to specific people 108
taste in consumer goods 50
taste in declaiming homer 60
taste in dramatic poetry 84
taste in feminine beauty 174
taste in literary style 42
taste in subjects which 49
taste in theatrical merit 124
taste is actually smell 271
taste is slightly acrid 60
taste is slightly sweet 62
taste of absolute power 75
taste of lemonade comes 56
taste of military action 45
taste of military glory 67
taste of ordinary people 81
taste of whatever whets 53
taste or appetite which 60
taste or curiosity which 56
taste or external beauty 159
taste or metallic taste 51
taste or religious feeling 55
taste the delicious fruit 41
taste the envelope flaps 71
taste the pleasures which 112
taste we perceive sweet 43
tasting the pleasures which 43
tasting the unchanged wafer 48
taxed at marginal rates 164
taxed at ordinary rates 1511
taxed at personal rates 63
taxed at specific rates 54
taxes as assessed thereon 95
taxes as indirect taxes 49
taxes by military force 54
taxes on american goods 105
taxes on articles which 46
taxes on business earnings 78
taxes on business firms 148
taxes on consumer goods 1189
taxes on consumer items 75
taxes on domestic goods 295
taxes on domestic sales 105
taxes on domestic trade 73
taxes on economic growth 179
taxes on economic rents 54
taxes on electric power 57
taxes on employee earnings 58
taxes on employee wages 48
taxes on exported goods 166
taxes on external trade 141
taxes on finished goods 74
taxes on gasoline sales 50
taxes on imported goods 2485
taxes on imported grain 56
taxes on imported items 54
taxes on interest earned 344
taxes on interest earnings 119
taxes on interest rates 52
taxes on internal trade 212
taxes on internet sales 142
taxes on personal holding 104
taxes on property owned 272
taxes on property passing 269
taxes on property which 311
taxes on property within 212
taxes on railroad stock 76
taxes on retained earnings 120
taxes on selected goods 51
taxes on selected items 46
taxes on specific goods 259
taxes on specific items 134
taxes on specific types 63
taxes or business taxes 53
taxes or emissions trading 48
taxes or increased rates 42
taxes or increased taxes 40
taxes or indirect taxes 162
taxes or interest rates 209
taxes or literacy tests 82
taxes or property taxes 198
taxes or withholding taxes 61
taxes so assessed shall 86
taxes the american people 40
taxes to indirect taxes 139
teaching an autistic child 67
teaching at colorado state 46
teaching at louisiana state 261
teaching at michigan state 493
teaching at washington state 131
teaching my children about 129
teaching my students about 140
teaching of academic writing 1013
teaching of american ideals 57
teaching of american indian 122
teaching of business ethics 371
teaching of children about 47
teaching of children under 109
teaching of christian dogma 40
teaching of christian ethics 189
teaching of christian truths 43
teaching of concrete action 241
teaching of confucian ethics 69
teaching of critical thinking 2442
teaching of divinity ceased 111
teaching of evolution would 116
teaching of isolated facts 54
teaching of languages which 43
teaching of literary texts 90
teaching of medicine which 60
teaching of military drill 169
teaching of religious dogma 123
teaching of religious truths 259
teaching of specific social 93
teaching of specific words 43
teaching of subjects which 156
teaching on specific moral 60
teaching or benefiting others 50
teaching or exercise thereof 137
teaching or practice teaching 47
teaching or practice which 48
teaching the alphabet under 87
teaching the american people 203
teaching the autistic child 44
teaching the children about 572
teaching the children anything 72
teaching the children under 43
teaching the doctrine which 45
teaching the essential facts 44
teaching the japanese about 53
teaching the retarded child 113
teaching the students about 242
teaching the subjects which 92
telling an accurate story 59
telling an anecdote about 403
telling an anecdote which 51
telling an audience about 72
telling an improper story 41
telling an incident which 52
telling an original story 130
telling me recently about 78
telling my children about 75
telling my daughter about 77
telling my students about 105
telling or explaining anything 131
telling the american people 1878
telling the american story 104
telling the anecdote about 70
telling the audience about 576
telling the audience where 75
telling the biblical story 103
telling the children about 906
telling the children fairy 47
telling the children where 66
telling the christian story 202
telling the complete story 667
telling the computer where 134
telling the computer which 156
telling the customer about 97
telling the detailed story 42
telling the dramatic story 156
telling the hospital staff 44
telling the humorous story 43
telling the immortal tales 143
telling the japanese people 58
telling the narrator about 40
telling the operator where 52
telling the original story 45
telling the perennial story 44
telling the personal story 44
telling the reporter about 48
telling the romantic story 55
telling the students about 390
telling the students where 42
telling the terrible story 50
telling the therapist about 258
telling the visitors about 41
tells an american story 47
tells an anecdote about 1007
tells an anecdote which 463
tells an eloquent story 129
tells an incident which 98
tells an intimate story 47
tells an intriguing story 163
tells an opposite story 46
tells the american people 312
tells the anecdote about 104
tells the audience about 474
tells the audience where 212
tells the beautiful story 136
tells the biblical story 299
tells the children about 335
tells the christian story 55
tells the colorful story 69
tells the compelling story 265
tells the compiler about 73
tells the compiler where 262
tells the compiler which 166
tells the complete story 2018
tells the computer about 49
tells the computer where 803
tells the computer which 673
tells the consumer about 69
tells the customer about 70
tells the database engine 89
tells the database which 71
tells the detailed story 83
tells the dramatic story 878
tells the essential facts 41
tells the essential story 90
tells the fictional story 137
tells the gruesome story 71
tells the horrifying story 42
tells the humorous story 82
tells the intimate story 45
tells the intriguing story 114
tells the listener about 67
tells the listener which 54
tells the mournful story 82
tells the narrator about 188
tells the observer about 55
tells the operator where 72
tells the operator which 69
tells the opposite story 103
tells the original story 50
tells the personal story 253
tells the physician about 47
tells the poignant story 345
tells the powerful story 79
tells the pregnant woman 49
tells the receiver where 77
tells the receiver which 77
tells the romantic story 194
tells the students about 138
tells the terrible story 123
tells the therapist about 120
tells the wondrous story 47
tells us directly about 335
tells us scarcely anything 109
tempo of cultural change 495
tempo of economic change 144
tempo of economic growth 1746
tempt the dangerous gloom 342
tending he required while 40
tending to disappear after 101
tending to disappear under 136
tending to personal needs 48
tending to restrain trade 323
tends the movement which 59
tends to alienate others 64
tends to alienate people 116
tends to approach every 62
tends to approach nearer 44
tends to approach unity 142
tends to classify people 87
tends to collapse under 210
tends to complain about 75
tends to confusion rather 43
tends to continue after 99
tends to continue longer 43
tends to continue until 379
tends to contract under 74
tends to contract until 44
tends to convince people 51
tends to describe rather 43
tends to diminish after 352
tends to diminish crime 78
tends to diminish order 143
tends to diminish people 51
tends to diminish rather 314
tends to diminish under 52
tends to diminish while 67
tends to disappear after 819
tends to disappear beneath 40
tends to disappear later 127
tends to disappear quite 40
tends to disappear under 303
tends to disappear where 48
tends to disappear within 205
tends to displace labor 56
tends to dissolve under 106
tends to dominate local 40
tends to dominate others 77
tends to dominate thinking 42
tends to equalize rates 52
tends to equalize rather 74
tends to equalize wages 88
tends to fracture easily 43
tends to fracture rather 79
tends to fracture under 44
tends to frighten people 92
tends to generate false 43
tends to generate large 102
tends to generate social 69
tends to generate strong 91
tends to infinity since 42
tends to infinity while 268
tends to maintain blood 58
tends to maintain racial 49
tends to maintain social 57
tends to minimize fouling 113
tends to minimize rather 48
tends to minimize social 45
tends to motivate people 97
tends to obstruct rather 44
tends to paralyze action 47
tends to polarize people 61
tends to preserve rather 89
tends to progress until 47
tends to relegate women 61
tends to restrain trade 218
tends to restrict rather 68
tends to restrict trade 43
tends to saturate above 43
tends to saturate after 45
tends to separate people 198
tends to separate rather 67
tends to severely limit 141
tends to strengthen bonds 41
tends to strengthen racial 215
tends to strengthen rather 174
tends to suppress rather 89
tenor or baritone voice 85
tenor so singularly sweet 60
tenths of electron volts 103
tenths of humanity lives 57
tenths of whatever solid 47
tents of mosquito netting 50
tepid or lukewarm water 161
terms as american ships 119
terms as chairman shall 42
terms as mentioned above 139
terms as outlined above 127
terms in brackets refer 61
terms in descending order 199
terms in everyday usage 48
terms in ordinary usage 57
terms in quotation marks 1732
terms of absolute change 102
terms of absolute costs 79
terms of absolute dates 110
terms of absolute error 113
terms of absolute gains 81
terms of absolute growth 217
terms of absolute level 178
terms of absolute moral 66
terms of absolute motion 68
terms of absolute music 107
terms of absolute pitch 102
terms of absolute power 362
terms of absolute rates 81
terms of absolute rather 103
terms of absolute right 198
terms of absolute social 55
terms of absolute space 143
terms of absolute speed 107
terms of absolute units 377
terms of absolute value 2131
terms of abstract ideals 72
terms of abstract labor 139
terms of abstract logic 116
terms of abstract moral 195
terms of abstract reason 50
terms of abstract right 44
terms of abstract rules 151
terms of abstract social 64
terms of abstract thinking 45
terms of abstract units 104
terms of academic goals 41
terms of academic learning 92
terms of academic rigor 91
terms of academic study 81
terms of academic writing 101
terms of accepted norms 62
terms of accepted social 65
terms of accident rates 71
terms of accounting ratios 43
terms of acoustic power 53
terms of activity level 229
terms of activity rates 42
terms of activity rather 159
terms of activity units 55
terms of actually changing 48
terms of actually creating 45
terms of actually getting 124
terms of adaptive value 81
terms of addressing social 56
terms of admission which 45
terms of affection which 152
terms of altitude above 45
terms of american ideals 106
terms of american indian 49
terms of american lives 605
terms of american money 482
terms of american social 89
terms of american trade 44
terms of analysis which 44
terms of apparent amity 67
terms of apparent power 46
terms of approved social 286
terms of artistic beauty 42
terms of artistic merit 174
terms of artistic style 90
terms of artistic value 90
terms of assessed value 104
terms of attention given 40
terms of attitude change 553
terms of attracting people 44
terms of audience appeal 418
terms of audience ratings 139
terms of audience share 170
terms of authority rather 43
terms of authority within 41
terms of averages rather 57
terms of balanced growth 44
terms of bandwidth usage 85
terms of bargaining power 486
terms of behaviors rather 55
terms of behaviors which 76
terms of benefits rather 72
terms of billable hours 99
terms of boundary layer 119
terms of business cycle 101
terms of business dealings 53
terms of business ethics 142
terms of business goals 107
terms of business growth 78
terms of business model 43
terms of business needs 202
terms of business rules 51
terms of business units 74
terms of business value 117
terms of business which 78
terms of calendar dates 176
terms of calendar months 96
terms of causation rather 63
terms of chemical action 62
terms of chemical bonding 264
terms of chemical bonds 114
terms of chemical change 43
terms of chemical shift 69
terms of christian dogma 121
terms of christian ethics 218
terms of christian ideals 58
terms of christian names 57
terms of christian teaching 133
terms of christian unity 50
terms of circular motion 122
terms of circular pitch 50
terms of civility which 80
terms of climatic change 207
terms of clinical signs 95
terms of clinical trials 88
terms of communion either 109
terms of communion might 83
terms of communion which 261
terms of communion would 62
terms of complete social 56
terms of complete units 43
terms of compound growth 58
terms of computer power 90
terms of computer speed 47
terms of computer usage 94
terms of computer words 48
terms of concepts drawn 143
terms of concepts rather 101
terms of concepts taken 47
terms of concepts which 773
terms of concepts whose 66
terms of concerns about 203
terms of concrete action 752
terms of concrete cases 90
terms of concrete facts 122
terms of concrete gains 44
terms of concrete goals 73
terms of concrete goods 64
terms of concrete human 149
terms of concrete social 263
terms of concrete stage 96
terms of concrete steps 50
terms of conflict rather 153
terms of conflict within 56
terms of confucian ethics 43
terms of constant change 62
terms of constant money 55
terms of constant price 83
terms of constant value 85
terms of consumer goods 960
terms of consumer needs 434
terms of consumer price 117
terms of consumer units 50
terms of consumer value 45
terms of contempt which 58
terms of contract under 57
terms of contract value 64
terms of contract which 151
terms of covalent bonding 50
terms of critical ratios 60
terms of critical thinking 396
terms of cultural change 288
terms of cultural codes 60
terms of cultural forms 72
terms of cultural meanings 72
terms of cultural norms 463
terms of cultural power 47
terms of cultural rather 69
terms of cultural rules 44
terms of cultural value 83
terms of currency units 152
terms of customer focus 96
terms of customer needs 819
terms of customer value 321
terms of decibels above 208
terms of decibels below 53
terms of decisions about 239
terms of decisions taken 80
terms of definite rules 46
terms of definite units 101
terms of delivery dates 160
terms of delivery times 99
terms of detection limit 60
terms of developing human 80
terms of developing social 91
terms of deviations about 87
terms of discount rates 75
terms of discrete steps 67
terms of discrete types 45
terms of discrete units 298
terms of distance above 47
terms of distance moved 47
terms of distance rather 58
terms of distinct social 48
terms of distinct types 42
terms of district court 51
terms of divisions within 53
terms of domestic goods 792
terms of domestic labor 72
terms of domestic money 383
terms of domestic needs 61
terms of domestic price 95
terms of domestic sales 87
terms of domestic savings 56
terms of domestic social 64
terms of domestic trade 75
terms of domestic value 53
terms of dominant social 61
terms of dramatic action 328
terms of dramatic poetry 44
terms of economic change 215
terms of economic class 891
terms of economic clout 44
terms of economic costs 650
terms of economic gains 274
terms of economic goals 135
terms of economic goods 172
terms of economic growth 15649
terms of economic level 71
terms of economic logic 217
terms of economic might 44
terms of economic needs 136
terms of economic power 3065
terms of economic rather 99
terms of economic roles 48
terms of economic scale 53
terms of economic units 88
terms of economic value 862
terms of economic waste 47
terms of education about 54
terms of education level 229
terms of education rather 58
terms of eighteen months 97
terms of electric field 676
terms of electric force 58
terms of electric power 205
terms of electron pairs 94
terms of electron volts 1186
terms of elements which 177
terms of elevation above 101
terms of embodied labor 65
terms of emotional growth 50
terms of emotional needs 91
terms of empowering people 43
terms of empowering women 42
terms of enhanced social 43
terms of entities which 156
terms of equality about 41
terms of equality rather 98
terms of equality under 146
terms of equality which 182
terms of equality within 70
terms of equality would 55
terms of equations rather 44
terms of equations which 83
terms of essential amino 174
terms of essential human 65
terms of ethnicity rather 70
terms of everyday foods 51
terms of everyday human 207
terms of everyday social 107
terms of everyday usage 109
terms of evolution rather 66
terms of examples drawn 64
terms of execution speed 312
terms of execution times 86
terms of exercising power 55
terms of expected costs 138
terms of expected earnings 58
terms of expected growth 48
terms of expected learning 49
terms of expected rates 56
terms of expected sales 77
terms of expected value 871
terms of explicit rules 200
terms of extension alone 72
terms of external action 71
terms of external clock 70
terms of external goods 106
terms of external rather 41
terms of external social 57
terms of external threats 118
terms of external trade 470
terms of families rather 120
terms of feedback loops 402
terms of feminine beauty 48
terms of financial backing 83
terms of financial costs 381
terms of financial flows 193
terms of financial gains 91
terms of financial needs 40
terms of financial power 83
terms of financial ratios 76
terms of financial savings 110
terms of financial value 133
terms of finished goods 121
terms of finished steel 44
terms of finished units 121
terms of foregone earnings 231
terms of foregone growth 127
terms of foregone wages 56
terms of fourteen weeks 132
terms of fulfilling needs 43
terms of functions rather 191
terms of functions which 316
terms of gendered power 52
terms of generating sales 63
terms of geography alone 67
terms of geography rather 53
terms of geometric forms 61
terms of gestures which 91
terms of graduate study 42
terms of hospital costs 111
terms of hydrogen atoms 61
terms of hydrogen bonding 543
terms of hydrogen bonds 83
terms of identity rather 45
terms of immediate action 109
terms of immediate costs 57
terms of immediate gains 85
terms of immediate goals 124
terms of immediate human 54
terms of immediate needs 254
terms of immediate sales 67
terms of immediate social 87
terms of imported goods 169
terms of improved growth 40
terms of improved housing 80
terms of improved human 63
terms of improved learning 53
terms of improved social 135
terms of improved teaching 120
terms of improved wages 41
terms of improved water 164
terms of increased costs 313
terms of increased crime 62
terms of increased earnings 184
terms of increased funding 93
terms of increased growth 221
terms of increased human 70
terms of increased labor 107
terms of increased learning 120
terms of increased power 306
terms of increased rates 87
terms of increased risks 47
terms of increased sales 610
terms of increased social 155
terms of increased speed 115
terms of increased taxes 79
terms of increased total 43
terms of increased trade 421
terms of increased value 130
terms of increased wages 109
terms of increased water 102
terms of increased yield 266
terms of indirect costs 78
terms of inflation rates 112
terms of informal goals 43
terms of informal social 47
terms of inherent racial 61
terms of intended learning 114
terms of interest alone 62
terms of interest costs 74
terms of interest group 211
terms of interest rates 1593
terms of interest rather 52
terms of internal needs 52
terms of internal party 87
terms of internal power 43
terms of internal rates 48
terms of internal rather 63
terms of internal social 82
terms of internet usage 119
terms of intimacy since 66
terms of intimacy until 41
terms of intimacy which 290
terms of kilowatt hours 264
terms of lifetime earnings 135
terms of linguistic forms 70
terms of linguistic rules 138
terms of linguistic units 89
terms of linguistic usage 68
terms of literacy rates 166
terms of literary forms 72
terms of literary genre 548
terms of literary merit 209
terms of literary study 41
terms of literary style 284
terms of literary texts 52
terms of literary value 101
terms of literary works 42
terms of loanable funds 75
terms of magnetic field 744
terms of magnetic force 66
terms of magnetic lines 78
terms of magnetic poles 75
terms of manpower alone 56
terms of manpower needs 181
terms of marginal costs 347
terms of marginal rates 230
terms of marginal social 47
terms of marginal value 96
terms of marketed goods 53
terms of materials which 43
terms of maturity level 43
terms of maximizing social 57
terms of maximizing total 121
terms of metallic money 62
terms of military action 190
terms of military bases 57
terms of military force 252
terms of military glory 65
terms of military logic 44
terms of military might 797
terms of military needs 106
terms of military power 3102
terms of military threats 82
terms of military units 49
terms of minimizing costs 118
terms of minimizing total 119
terms of minority group 136
terms of momentum rather 44
terms of momentum space 46
terms of monetary costs 232
terms of monetary flows 52
terms of monetary gains 102
terms of monetary growth 115
terms of monetary savings 60
terms of monetary units 890
terms of monetary value 3119
terms of monopoly power 66
terms of morality rather 101
terms of mortgage loans 140
terms of movement alone 43
terms of movement rather 81
terms of movement within 78
terms of multiple angles 68
terms of multiple goals 45
terms of multiple meanings 41
terms of multiple roles 56
terms of muscular action 73
terms of nautical miles 156
terms of negative logic 59
terms of negotiating power 44
terms of networks rather 44
terms of nuisance value 44
terms of nutrient cycling 232
terms of nutrient value 49
terms of observed facts 81
terms of opposite signs 94
terms of ordinary human 472
terms of ordinary logic 139
terms of ordinary people 80
terms of ordinary social 101
terms of ordinary space 104
terms of ordinary units 52
terms of ordinary usage 103
terms of organizing people 43
terms of original stock 196
terms of original units 143
terms of outcomes rather 231
terms of outcomes which 44
terms of oxidation state 85
terms of parallel lines 58
terms of particle motion 62
terms of particle shape 57
terms of particle sizes 91
terms of passenger miles 381
terms of patterns which 90
terms of pecuniary merit 54
terms of personal abuse 123
terms of personal action 77
terms of personal change 61
terms of personal costs 48
terms of personal danger 42
terms of personal ethics 90
terms of personal feeling 118
terms of personal force 42
terms of personal gains 46
terms of personal glory 49
terms of personal goals 286
terms of personal growth 1844
terms of personal human 47
terms of personal learning 53
terms of personal likes 59
terms of personal meanings 73
terms of personal merit 85
terms of personal moral 69
terms of personal needs 274
terms of personal piety 94
terms of personal power 497
terms of personal pride 66
terms of personal rather 86
terms of personal space 138
terms of personal style 203
terms of personal taste 60
terms of personal value 80
terms of persuading people 46
terms of physical abuse 99
terms of physical action 679
terms of physical beauty 253
terms of physical cause 125
terms of physical change 99
terms of physical danger 83
terms of physical facts 111
terms of physical flows 48
terms of physical force 515
terms of physical goods 229
terms of physical growth 351
terms of physical input 58
terms of physical labor 153
terms of physical might 40
terms of physical motion 113
terms of physical needs 160
terms of physical plant 607
terms of physical power 181
terms of physical rather 100
terms of physical scale 54
terms of physical setting 160
terms of physical shape 45
terms of physical signs 77
terms of physical space 881
terms of physical units 2462
terms of pictorial action 44
terms of pictures rather 72
terms of policies which 97
terms of politics alone 51
terms of politics rather 73
terms of positions taken 49
terms of positions within 67
