tap into foreign capital 54
than five hundred teachers 146
than five hundred temples 67
than five hundred thousand 21712
than five hundred turkeys 105
than five hundred vessels 241
than five hundred volumes 414
than five hundred warriors 272
than five hundred workers 637
than five hundred workmen 85
than five hundred wounded 247
than five members including 50
than five members present 52
than five minutes because 269
than five minutes between 134
than five minutes brought 78
than five minutes duration 79
than five minutes elapsed 205
than five minutes remaining 164
than five minutes together 185
than five percent national 41
than five persons besides 115
than five persons present 94
than five pitched battles 69
than five seconds between 49
than five thousand african 66
than five thousand animals 100
than five thousand barrels 105
than five thousand brethren 41
than five thousand british 300
than five thousand bushels 65
than five thousand cavalry 68
than five thousand chinese 188
than five thousand closely 41
than five thousand dollars 14413
than five thousand entries 47
than five thousand foreign 97
than five thousand gallons 185
than five thousand germans 51
than five thousand islands 49
than five thousand letters 168
than five thousand members 734
than five thousand millions 294
than five thousand muskets 57
than five thousand objects 41
than five thousand paintings 53
than five thousand peasants 47
than five thousand persons 1810
than five thousand priests 44
than five thousand printed 42
than five thousand regular 104
than five thousand schools 64
than five thousand species 132
than five thousand teachers 92
than five thousand vassals 46
than five thousand vessels 45
than five thousand volumes 419
than five thousand warriors 189
than five thousand workers 363
than five thousand workmen 71
than four decades between 56
than four decades following 62
than four hundred african 48
than four hundred animals 42
than four hundred bishops 240
than four hundred bridges 75
than four hundred british 232
than four hundred buildings 99
than four hundred bushels 54
than four hundred chinese 120
than four hundred closely 71
than four hundred columns 49
than four hundred courses 59
than four hundred dollars 2946
than four hundred entries 162
than four hundred florins 51
than four hundred foreign 58
than four hundred furlongs 56
than four hundred gallons 128
than four hundred grammes 116
than four hundred injured 45
than four hundred islands 50
than four hundred knights 104
than four hundred letters 280
than four hundred members 1101
than four hundred millions 1075
than four hundred muscles 55
than four hundred natives 67
than four hundred paintings 97
than four hundred patents 66
than four hundred percent 63
than four hundred persons 1457
than four hundred priests 76
than four hundred private 43
than four hundred sailors 43
than four hundred savages 144
than four hundred schools 99
than four hundred spanish 92
than four hundred species 596
than four hundred stations 87
than four hundred statues 40
than four hundred stories 49
than four hundred teachers 73
than four hundred temples 82
than four hundred thousand 18547
than four hundred together 50
than four hundred treaties 57
than four hundred vessels 165
than four hundred volumes 255
than four hundred warriors 179
than four hundred workers 139
than four hundred wounded 149
than four hundred writers 44
than four minutes remaining 98
than four persons besides 162
than four several treaties 56
than four thousand african 94
than four thousand british 140
than four thousand bushels 41
than four thousand cavalry 92
than four thousand dollars 2714
than four thousand dwellings 68
than four thousand entries 62
than four thousand letters 124
than four thousand members 426
than four thousand millions 214
than four thousand paintings 44
than four thousand persons 1403
than four thousand priests 69
than four thousand quakers 40
than four thousand regular 47
than four thousand schools 103
than four thousand species 190
than four thousand vessels 105
than four thousand victims 47
than four thousand volumes 253
than four thousand warriors 136
than four thousand workers 190
than four trillion dollars 46
than free weights because 42
than from central america 48
than from control animals 44
than from fifteen hundred 81
than from foreign sources 81
than from general taxation 49
than from natural increase 82
than from natural sources 105
than from official sources 88
than from outside sources 183
than from perfect success 61
than from primary sources 59
than from private sources 83
than from selfish motives 58
than from spanish bullets 75
than from written records 41
than from written sources 55
than good manners allowed 96
than great britain because 48
than great britain herself 163
than have existed hitherto 42
than have exposed himself 50
than have hitherto appeared 153
than have hitherto existed 165
than have previous studies 74
than having certain portions 121
than john bergson himself 55
than join together morsels 77
than just product quality 42
than land equally fertile 173
than less closely related 154
than less skilled players 117
than less skilled workers 131
than live hundred dollars 81
than make trouble between 42
than making maximum profits 139
than male factory workers 50
than male faculty members 102
than many average sermons 42
than many critics believe 48
than many critics imagine 66
than many married couples 96
than many persons believe 62
than many persons imagine 212
than many persons suppose 232
than many persons suspect 48
than many previous studies 85
than many skilled workers 129
than many volumes written 49
than many western european 100
than mere defense against 40
than mere nominal damages 65
than mere rivalry between 42
than mere sensual pleasure 46
than mere worldly success 66
than more complex systems 62
than more distant corners 55
than more distant objects 173
than more general measures 48
than more general writers 97
than most animals because 41
than most artists possess 62
than most factory workers 79
than most faculty members 104
than most married couples 343
than most operating systems 49
than most parents imagine 40
than most parents suppose 44
than most persons believe 81
than most persons imagine 354
than most persons possess 94
than most persons suppose 313
than most persons suspect 71
than most previous research 42
than most previous studies 249
than most previous writers 66
than most private schools 103
than most skilled workers 67
than most teachers possess 55
than most western european 307
than nine hundred dollars 1009
than nine hundred letters 113
than nine hundred members 186
than nine hundred millions 179
than nine hundred persons 521
than nine hundred species 113
than nine hundred thousand 3099
than nine hundred volumes 66
than nine hundred warriors 56
than nine hundred workers 42
than nine thousand dollars 574
than nine thousand members 60
than nine thousand millions 42
than nine thousand persons 266
than nine thousand species 44
than once allowed himself 74
than once brought against 47
than once brought forward 211
than once equally divided 44
than other animals because 298
than other cabinet members 56
than other calcium channel 57
than other central european 49
than other chamber designs 61
than other chronic diseases 53
than other closely related 125
than other council members 52
than other country surgeons 189
than other elderly persons 58
than other faculty members 203
than other married couples 62
than other medical schools 43
than other moneyed capital 190
than other operating systems 273
than other persons because 42
than other primate species 53
than other private schools 86
than other protein sources 77
than other related species 59
than other research designs 98
than other revenue sources 46
than other schools because 68
than other sectors because 65
than other similar devices 44
than other similar systems 42
than other skilled workers 47
than other species because 168
than other systems because 148
than other teachers because 42
than other tissues because 41
than other western european 304
than other workers because 133
than poor problem solvers 80
than single married married 1043
than some critics suggest 41
than some married couples 42
than some persons imagine 87
than some previous studies 54
than some western european 44
than such figures suggest 40
than such stories usually 43
than such written records 62
than their adopted parents 69
than their african cousins 87
than their ancient tertiary 60
than their assured warrant 83
than their british brethren 73
than their british cousins 218
than their british sisters 74
than their brothers because 48
than their catholic brethren 124
than their catholic enemies 45
than their central portions 82
than their chinese sisters 84
than their closest friends 91
than their coastal cousins 45
than their colonial masters 62
than their conduct towards 79
than their country brethren 66
than their country cousins 748
than their country sisters 41
than their critics allowed 53
than their current incomes 312
than their current partner 69
than their current position 86
than their diploid parents 63
than their distant cousins 66
than their european brethren 270
than their european brothers 63
than their european cousins 290
than their european fellows 57
than their european sisters 261
than their fellows because 65
than their foreign brethren 58
than their general features 69
than their highest members 53
than their humbler brethren 99
than their iridium analogs 120
than their language towards 48
than their limited numbers 84
than their literal content 43
than their lowland cousins 49
than their marriage partner 70
than their married friends 84
than their married sisters 347
than their matched control 208
than their maximum diameter 94
than their measured ability 83
than their musical ability 49
than their national average 240
than their natural enemies 70
than their natural habitat 81
than their natural increase 99
than their natural parents 243
than their natural returns 47
than their northern brethren 466
than their northern brothers 171
than their northern cousins 297
than their northern european 139
than their northern kinsmen 60
than their northern sisters 215
than their numbers entitle 65
than their numbers justify 119
than their numbers suggest 370
than their numbers warrant 745
than their obscene content 149
than their official position 63
than their orthodox brethren 71
than their overall average 65
than their overall numbers 59
than their parents because 704
than their parents enjoyed 136
than their parents realized 42
than their parents suspect 40
than their permits allowed 44
than their poetical remains 41
than their position compels 68
than their present bondage 44
than their present location 98
than their present masters 58
than their present numbers 46
than their present position 254
than their previous position 46
than their primary function 41
than their primary partner 60
than their primary purpose 55
than their protein content 53
than their regular partner 67
than their reputed brethren 45
than their servile devotion 93
than their smaller brethren 123
than their smaller cousins 187
than their southern brethren 375
than their southern brothers 69
than their southern cousins 160
than their southern european 40
than their southern kinsmen 67
than their spanish brethren 74
than their tensile strengths 63
than their visible effects 108
than their wealthier sisters 57
than their western brethren 169
than their western cousins 149
than their western european 334
than their western sisters 170
than there existed between 41
than these average figures 124
than these figures because 82
than these figures suggest 3060
than these grounds warrant 102
than these minimum amounts 43
than these numbers suggest 418
than these official figures 76
than these overall figures 78
than these remarks suggest 118
than these results suggest 80
than these reviled details 87
than these studies suggest 95
than those alleged against 95
than those ancient divines 66
than those ancient writers 113
than those arrayed against 75
than those attending schools 57
than those between britain 69
than those between brothers 43
than those between classes 97
than those between european 64
than those between husband 91
than those between members 215
than those between parents 144
than those between parties 52
than those between persons 69
than those between similar 40
than those between species 119
than those brought against 120
than those brought forward 138
than those brought together 42
than those charged against 85
than those classed broadly 48
than those closely related 64
than those figures suggest 94
than those finally adopted 54
than those following natural 74
than those gardens feigned 113
than those governing similar 191
than those hitherto adopted 118
than those hitherto pursued 44
than those involving capital 70
than those located outside 204
than those numbers suggest 50
than those obtaining between 103
than those occurring between 130
than those operating between 40
than those receiving placebo 1129
than those subject whereto 54
than those usually adopted 186
than those usually allowed 65
than those usually applied 119
than those usually brought 53
than those usually carried 52
than those usually charged 146
than those usually gathered 61
than those usually granted 56
than those usually measured 67
than those usually occurring 57
than those usually offered 133
than those usually present 182
than those usually studied 71
than those worsted flowers 57
than three decades because 44
than three decades beginning 48
than three decades between 67
than three decades following 162
than three faithful knights 58
than three flowers painted 69
than three hundred african 218
than three hundred amphorae 136
than three hundred ancient 48
than three hundred animals 90
than three hundred arrests 52
than three hundred artists 67
than three hundred barrels 95
than three hundred bishops 445
than three hundred bridges 63
than three hundred british 273
than three hundred buildings 160
than three hundred bushels 74
than three hundred catholic 101
than three hundred chinese 246
than three hundred closely 42
than three hundred college 56
than three hundred columns 41
than three hundred corpses 48
than three hundred degrees 120
than three hundred doctors 77
than three hundred dollars 17001
than three hundred editions 91
than three hundred entries 113
than three hundred farmers 80
than three hundred federal 66
than three hundred females 53
than three hundred figures 196
than three hundred florins 75
than three hundred foreign 115
than three hundred friends 76
than three hundred gallons 111
than three hundred injured 40
than three hundred inmates 52
than three hundred islands 121
than three hundred knights 303
than three hundred letters 459
than three hundred measures 43
than three hundred medical 58
than three hundred members 1636
than three hundred mexican 40
than three hundred millions 1479
than three hundred mosques 54
than three hundred mounted 47
than three hundred muskets 48
than three hundred national 50
than three hundred natives 94
than three hundred objects 42
than three hundred paintings 188
than three hundred patents 112
than three hundred peasants 41
than three hundred percent 203
than three hundred persons 3219
than three hundred priests 243
than three hundred princes 56
than three hundred private 224
than three hundred regular 98
than three hundred reports 45
than three hundred sailors 46
than three hundred savages 78
than three hundred schools 397
than three hundred sermons 46
than three hundred seventy 103
than three hundred several 77
than three hundred shillings 48
than three hundred smaller 76
than three hundred sonnets 64
than three hundred spanish 72
than three hundred species 1077
than three hundred stations 127
than three hundred statues 51
than three hundred stories 112
than three hundred studies 93
than three hundred talents 146
than three hundred teachers 118
than three hundred temples 49
than three hundred thousand 37562
than three hundred treaties 86
than three hundred vessels 568
than three hundred victims 69
than three hundred volumes 533
than three hundred warriors 338
than three hundred workers 352
than three hundred workmen 119
than three hundred wounded 374
than three hundred writers 165
than three hundred yorkers 47
than three letters following 86
than three minutes between 44
than three minutes elapsed 104
than three minutes remaining 141
than three pitched battles 233
than three seconds elapsed 51
than three thousand african 60
than three thousand animals 57
than three thousand barrels 58
than three thousand british 280
than three thousand buildings 54
than three thousand bushels 52
than three thousand cavalry 317
than three thousand chinese 149
than three thousand dollars 10975
than three thousand entries 82
than three thousand florins 55
than three thousand gallons 63
than three thousand germans 40
than three thousand inmates 42
than three thousand islands 247
than three thousand knights 155
than three thousand letters 217
than three thousand members 690
than three thousand millions 281
than three thousand natives 72
than three thousand objects 57
than three thousand persons 2384
than three thousand regular 89
than three thousand sailors 61
than three thousand schools 84
than three thousand sermons 63
than three thousand spanish 138
than three thousand species 369
than three thousand statues 98
than three thousand strikes 59
than three thousand talents 142
than three thousand teachers 96
than three thousand vessels 99
than three thousand victims 102
than three thousand volumes 621
than three thousand warriors 289
than three thousand workers 282
than three thousand workmen 81
than three thousand wounded 101
than three trillion dollars 63
than three unhappy fellows 64
than throw himself against 54
than upon british vessels 54
than were control animals 50
than were married couples 44
than were usually allowed 45
than what affects himself 51
than what existed between 66
than what finally emerged 40
than what happens between 105
than what happens outside 73
than what usually happens 99
than when competing against 47
than when measured against 58
than when smaller amounts 54
than your average citizen 61
than your conduct appeared 53
than your current position 84
than your letters operate 63
than your letters usually 51
than your present position 111
than your stomach demands 60
that acts between nucleons 45
that also existed between 105
that also produce effects 141
that also protect against 163
that also provide support 53
that among ancient writers 44
that among certain african 42
that among certain classes 252
that among certain sections 163
that among closely related 51
that among factory workers 117
that among married couples 228
that among private persons 42
that among several hundred 131
that among several species 43
that among several thousand 58
that among skilled workers 60
that arab traders brought 40
that arch infidel towards 47
that arms control efforts 147
that arms control measures 381
that arms control treaties 93
that bears witness against 196
that bind mankind together 73
that bind members together 295
that bind persons together 62
that bind society together 447
that bind together coexisting 70
that birth control clinics 225
that birth control devices 361
that birth control measures 292
that body finally decided 52
that bold language towards 93
that bone mineral content 277
that bone mineral density 363
that bore witness against 73
that bout victory crowned 89
that brings everything together 170
that brings friends together 50
that brings together diverse 154
that brings together emperor 43
that brings together everything 43
that brings together experts 78
that brings together members 67
that brings together national 52
that brings together research 58
that brings together several 287
that brings together teachers 53
that calm judicial quality 64
that came between himself 115
that came together because 48
that case defense counsel 71
that case everything depends 42
that case studies provide 123
that city council members 423
that clue becomes evident 53
that come between subject 49
that come together because 43
that come together quickly 73
that cost fifteen dollars 148
that cost fifteen hundred 50
that cost fifteen thousand 52
that cost several hundred 486
that cost several thousand 340
that drew several hundred 114
that drew several thousand 42
that duty extends include 62
that early contact between 234
that earns foreign exchange 61
that eliot ignores certain 75
that envy appeared against 234
that erie stanley gardner 43
that erst brought sweetly 339
that even abraham lincoln 162
that even animals possess 173
that even aquatic species 54
that even charmed himself 72
that even closely related 853
that even faintly recalls 42
that even fifteen minutes 131
that even foreign consuls 97
that even genuine history 42
that even herbert spencer 149
that even jupiter himself 118
that even legally genuine 84
that even married couples 185
that even natural science 307
that even neutral vessels 107
that even newborn infants 360
that even peaceful picketing 161
that even private persons 127
that even saddest thoughts 40
that even sensual pleasure 83
that even several decades 88
that even sharper dilemma 295
that even skilled workers 117
that even smaller amounts 146
that even stronger measures 127
that ever appeared against 102
that ever blessed mankind 137
that ever cheered society 179
that ever divided mankind 156
that ever existed between 1436
that ever existed induces 40
that ever existed outside 43
that ever increasing numbers 396
that ever injured himself 53
that ever recurring question 94
that ever visited america 117
that evil spirits entered 147
that evil spirits existed 137
that evil spirits haunted 112
that evil spirits inhabit 41
that fact counted against 44
that faith becomes charity 43
that fall halfway between 59
that fast breeder reactors 172
that fast european society 78
that fell halfway between 66
that file periodic reports 142
that fine balance between 608
that fits certain criteria 43
that fits tightly against 70
that five hundred dollars 3646
that five hundred knights 59
that five hundred members 135
that five hundred millions 278
that five hundred persons 617
that five hundred thousand 3556
that five hundred warriors 46
that five thousand british 348
that five thousand dollars 2922
that five thousand persons 531
that five thousand priests 153
that food service workers 51
that form bridges between 189
that form follows function 4238
that form sparingly soluble 158
that four factors account 87
that four factors explain 41
that four hundred dollars 616
that four hundred knights 57
that four hundred millions 418
that four hundred persons 318
that four hundred thousand 1976
that four hundred vessels 40
that four hundred warriors 78
that four quantum numbers 233
that four thousand british 57
that four thousand dollars 680
that four thousand millions 47
that four thousand persons 128
that four venetian galleys 64
that free colored persons 194
that free exchange between 45
that free foreign exchange 43
that free markets produce 145
that free markets provide 125
that free radical reactions 400
that free radical scavenging 44
that from central america 55
that from control animals 96
that from earliest boyhood 46
that from earliest infancy 389
that from fifteen hundred 193
that from foreign sources 120
that from happening because 132
that from infancy onwards 121
that from natural increase 41
that from natural sources 556
that from outside sources 53
that from previous studies 43
that from private sources 128
that from several hundred 95
that gave britain control 139
that gave highest priority 93
that gave similar results 140
that gene exchange between 88
that give reliable results 45
that give similar results 78
that give variable radiation 59
that good contact between 61
that good diabetic control 168
that good european moderns 87
that good grounds existed 129
that good language learners 316
that good library service 49
that good manners require 174
that good problem solvers 513
that good quality control 98
that good quality material 41
that great barrier between 151
that great britain abandon 77
that great britain adhered 41
that great britain adopted 88
that great britain annexed 49
that great britain assumed 118
that great britain assumes 43
that great britain claimed 432
that great britain decided 87
that great britain derived 183
that great britain derives 89
that great britain desired 840
that great britain desires 603
that great britain enjoyed 109
that great britain entered 206
that great britain exports 62
that great britain favored 84
that great britain finally 216
that great britain granted 45
that great britain herself 904
that great britain imports 94
that great britain intends 164
that great britain offered 103
that great britain opposed 65
that great britain planned 74
that great britain pursued 47
that great britain refused 295
that great britain refuses 116
that great britain regards 52
that great britain secured 64
that great britain violated 46
that great britain withdraw 74
that great britain withdrew 97
that great bulwark against 48
that great contest between 168
that great country between 40
that great delight results 45
that great figures started 117
that great highway between 43
that great jealousy existed 46
that great majesty supreme 393
that great monarch francis 42
that great national council 53
that great national edifice 51
that great national highway 120
that great national question 164
that great national tragedy 94
that great national virtues 48
that great natural barrier 91
that great natures produce 156
that great pacific victory 71
that great popular upheaval 88
that great protest against 64
that great question settled 49
that great spanish theologian 44
that great strides forward 164
that great weakness wherein 79
that great western country 238
that grew steadily stronger 245
that hangs forever between 50
that have accrued against 93
that have adopted article 141
that have adopted measures 46
that have adopted similar 233
that have adopted western 65
that have adorned america 43
that have adverse effects 844
that have adverse impacts 73
that have appeared against 246
that have appeared between 235
that have appeared hitherto 117
that have appeared include 55
that have appeared outside 82
that have appeared regarding 45
that have aroused concern 47
that have arrived hitherto 249
that have assumed increasing 62
that have believing masters 1040
that have blended together 47
that have blessed mankind 41
that have broadly similar 85
that have brought comfort 91
that have brought forward 128
that have brought mankind 62
that have brought millions 43
that have brought pleasure 69
that have brought results 40
that have brought success 213
that have brought together 398
that have brushed against 58
that have capital letters 42
that have carried forward 51
that have central nervous 57
that have certain desired 85
that have certain effects 122
that have certain features 268
that have chiefly aroused 50
that have closely belonged 78
that have closely related 296
that have closely similar 53
that have complex effects 40
that have correct answers 57
that have defeated hostile 60
that have defined benefit 48
that have defined western 84
that have delayed effects 55
that have differing degrees 85
that have differing effects 45
that have differing numbers 61
that have diverse effects 50
that have divided america 80
that have divided parties 44
that have effects similar 218
that have ejected tyranny 73
that have elapsed between 1104
that have emerged because 136
that have emerged between 693
that have emerged following 142
that have emerged include 215
that have emerged largely 52
that have emerged outside 96
that have emerged reflect 42
that have emerged regarding 145
that have emerged suggest 40
that have enabled certain 51
that have enabled mankind 82
that have enacted similar 42
that have engulfed bacteria 41
that have enjoyed popular 40
that have enjoyed success 105
that have erupted between 61
that have escaped oblivion 143
that have escaped previous 41
that have escaped removal 41
that have evolved according 44
that have evolved because 335
that have evolved between 435
that have evolved complex 47
that have evolved include 66
that have evolved largely 42
that have evolved outside 42
that have evolved rapidly 47
that have evolved regarding 52
that have evolved together 121
that have existed between 2586
that have existed hitherto 321
that have exposed fossils 92
that have familiar spirits 2278
that have features similar 83
that have federal systems 59
that have figured largely 60
that have finally brought 68
that have foreign exchange 163
that have forever altered 44
that have gathered together 211
that have general effects 45
that have general utility 41
that have grasped dominion 49
that have grouped together 50
that have harmful effects 280
that have highest priority 67
that have hitherto appeared 1786
that have hitherto baffled 291
that have hitherto belonged 46
that have hitherto defined 102
that have hitherto divided 190
that have hitherto enjoyed 45
that have hitherto escaped 907
that have hitherto existed 1361
that have hitherto impeded 480
that have hitherto largely 44
that have hitherto opposed 91
that have impeded efforts 46
that have increasing returns 45
that have largely defined 57
that have largely escaped 108
that have largely ignored 58
that have limited ability 74
that have limited amounts 58
that have limited budgets 45
that have limited capital 41
that have limited natural 41
that have limited utility 68
that have material effects 117
that have material seasonal 57
that have medical schools 47
that have minimal adverse 45
that have minimal effects 98
that have nervous systems 121
that have plagued african 64
that have plagued america 41
that have plagued efforts 55
that have plagued mankind 445
that have plagued previous 172
that have plagued research 64
that have plagued society 54
that have plagued studies 48
that have plagued western 248
that have popular support 58
that have puzzled critics 42
that have puzzled mankind 61
that have reduced ability 100
that have regular contact 55
that have research support 66
that have roughly similar 70
that have rounded corners 54
that have several features 75
that have several hundred 61
that have sharply defined 72
that have sharply reduced 186
that have similar behavior 69
that have similar content 255
that have similar effects 731
that have similar features 388
that have similar function 57
that have similar missions 47
that have similar overall 60
that have similar results 44
that have similar spellings 85
that have somehow escaped 217
that have somehow managed 237
that have stopped producing 51
that have surface outlets 63
that have tensile strengths 58
that have weighed sixteen 42
that have written against 93
that have written records 53
that have yielded remains 147
that have yielded results 110
that having applied himself 51
that held everything together 1013
that held mankind together 149
that held several hundred 149
that held society together 1974
that help arrives somehow 78
that help explain behavior 98
that help learners develop 90
that help prevent illness 44
that help protect against 889
that help restore function 44
that help teachers develop 114
that here everything depends 109
that high calcium intakes 179
that high current density 51
that high dietary calcium 126
that high dietary intakes 109
that high dietary protein 108
that high freight charges 112
that high nominal dignity 46
that high product quality 54
that high profits attract 41
that high protein intakes 202
that high quality medical 46
that high quality research 127
that high quality service 42
that high schools provide 47
that hold between certain 42
that hold between objects 204
that hold everything together 353
that hold society together 2918
that hold tissues together 129
that host genetic factors 71
that hugh marries beatrice 50
that ideal balance between 53
that ideal harmony between 105
that into silence stretch 119
that iron company himself 51
that isle towards carthage 76
that john charles fremont 93
that john shirley insists 57
that john stewart service 75
that just balance between 176
that just balance betwixt 66
that just because certain 426
that just because everything 111
that just because parents 40
that just because science 106
that just crashed outside 42
that just fifteen minutes 58
that just happens because 136
that keep society together 143
that kept everything together 91
that kept society together 99
that kill harmful bacteria 51
that knit society together 160
that lack popular support 45
that last fifteen minutes 60
that last pathetic chapter 56
that last several minutes 147
that last several seconds 79
that laws against abortion 148
that left several hundred 118
that left written records 91
that less drastic measures 259
that less extreme measures 93
that less foreign exchange 98
that less radical surgery 106
that less skilled workers 257
that less stringent measures 99
that lies between himself 51
that lies between pleasure 42
that lies equally against 40
that lies exactly halfway 43
that lies halfway between 523
that lies largely outside 156
that lies outside congress 54
that lies outside history 65
that lies outside language 62
that lies roughly between 58
that life becomes extinct 51
that life becomes meaningful 210
that life support systems 345
that like charges attract 50
that like genteel tailors 57
that link settled persons 174
that live closely together 97
that living systems possess 55
that living typhoid bacilli 48
that lord krishna himself 44
that lord russell himself 51
that loud bloated stranger 76
that love affairs between 50
that love between husband 284
that love between parents 47
that love between persons 110
that love blindly incline 55
that made abortion illegal 93
that made abraham lincoln 323
that made distant objects 246
that made gallant display 276
that made previous editions 41
that made slavery illegal 117
that make certain aspects 46
that make competing demands 46
that make minimal demands 69
that make similar demands 81
that making abortion illegal 299
that making believe swallow 56
that male factory workers 105
that male faculty members 188
that male migrant workers 101
that male violence against 824
that many abusive parents 282
that many accused persons 45
that many adverse effects 108
that many african workers 91
that many african writers 142
that many ancient buildings 49
that many ancient writers 138
that many anglican divines 150
that many animals exhibit 105
that many animals possess 452
that many aquatic animals 111
that many bacteria produce 192
that many beginning teachers 265
that many beginning writers 157
that many british workers 46
that many british writers 70
that many catholic parents 121
that many catholic priests 284
that many catholic schools 159
that many catholic writers 66
that many charter schools 222
that many chinese parents 53
that many chronic diseases 546
that many closely related 134
that many college athletes 57
that many college courses 48
that many college teachers 304
that many complex factors 258
that many complex systems 352
that many control systems 49
that many council members 53
that many creative artists 107
that many creative writers 43
that many critics believe 380
that many defense lawyers 44
that many digital cameras 157
that many diverse factors 95
that many doctors believe 142
that many elderly persons 898
that many eminent lawyers 42
that many eminent members 229
that many eminent persons 324
that many eminent writers 71
that many european writers 125
that many experts believe 1020
that many experts predict 46
that many factors account 44
that many factors affecting 220
that many factors besides 628
that many factors combine 220
that many factors control 51
that many factors including 49
that many factors operate 194
that many factors outside 208
that many factory workers 350
that many faculty members 2314
that many foreign experts 47
that many foreign language 51
that many foreign vessels 42
that many foreign workers 216
that many foreign writers 101
that many genetic diseases 49
that many genetic factors 53
that many grammar schools 42
that many happily married 46
that many history teachers 128
that many hundred thousand 366
that many hunters believe 134
that many hunters stoutly 41
that many injured workers 51
that many insects possess 104
that many language teachers 154
that many letters written 45
that many liberal thinkers 46
that many married couples 1120
that many married persons 304
that many material objects 59
that many medical doctors 176
that many medical experts 104
that many medical schools 500
that many medical writers 42
that many mexican workers 105
that many migrant workers 220
that many minutes elapsed 182
that many muslims believe 152
that many natural language 54
that many natural objects 149
that many natural systems 209
that many operating systems 364
that many organic diseases 48
that many organic reactions 45
that many overseas chinese 89
that many parents believe 348
that many peculiar features 50
that many persons believe 1012
that many persons besides 61
that many persons confuse 50
that many persons deceive 40
that many persons doubted 108
that many persons imagine 51
that many persons outside 63
that many persons possess 245
that many persons present 85
that many persons profess 47
that many persons refused 112
that many persons strongly 161
that many persons suffering 404
that many persons suppose 234
that many popular beliefs 302
that many popular writers 99
that many preceding writers 90
that many previous studies 480
that many primary schools 336
that many primary teachers 262
that many primate species 133
that many private persons 105
that many private schools 668
that many reactions involving 43
that many reactions proceed 106
that many research efforts 40
that many research reports 105
that many research studies 488
that many research workers 432
that many retired persons 48
that many schools provide 99
that many schools require 70
that many science teachers 294
that many service members 48
that many service stations 40
that many skilled workers 450
that many species exhibit 126
that many species possess 111
that many species produce 101
that many species require 178
that many student teachers 372
that many studies suggest 75
that many tattooed savages 110
that many teachers believe 422
that many teachers require 41
that many theorists believe 150
that many thousand british 40
that many thousand dollars 113
that many thousand persons 234
that many tissues contain 208
that many western european 372
that many western writers 103
that many workers believe 158
that many workers receive 42
that many writers believe 138
that mary herself appeared 95
that mary russell mitford 67
that mary wilkins freeman 71
that mass transit systems 184
that means perhaps consult 74
that means renders religion 69
that meek womanly courage 47
that meet certain criteria 3236
that meet certain minimum 482
that meet certain quality 74
that meet defined criteria 52
that meet minimum quality 42
that meet several criteria 72
that mere contact between 203
that miss abigail herself 43
that month sixteen hundred 58
that more alleged witches 48
that more careful research 165
that more careful studies 143
that more certain natural 42
that more closely accords 99
that more closely affects 105
that more closely conform 156
that more closely follows 359
that more closely matched 978
that more closely matches 2133
that more closely mirrors 326
that more closely reflect 1874
that more closely related 185
that more closely relates 144
that more complex animals 52
that more complex behavior 57
that more complex designs 53
that more complex factors 150
that more complex stimuli 44
that more complex systems 436
that more contact between 105
that more decided measures 50
that more distant objects 218
that more drastic measures 1674
that more extreme measures 266
that more faculty members 114
that more foreign capital 102
that more foreign exchange 250
that more general aspects 113
that more general problem 47
that more general question 112
that more general society 228
that more intense stimuli 145
that more lenient measures 111
that more married couples 88
