tab adhesive 73 tag document
entrance 130 than multiple 107
than anywhere 90 than discussing
149 than explaining 48 than
followed 44 than northwest 46
than remained 159 than returned
259 than sufficed 43 than
thereafter 116 than document 50
than situation 112 than ceremony
152 than curiosity 217 than
exercise 75 than interest 75
than admission 62 than approach
41 than challenge 62 than
rebellion 82 than contract 56
than tradition 131 than estimate
106 than laborers 46 than
separate 85 than entities 42
than received 48 than creatures
60 than hundreds 195 than
thousands 283 than subjects 64
than entities 81 than isolated
40 than doctrine 63 than
citations 43 than religious 106
than distinct 60 than separate
222 than capacity 60 than
altitude 103 than energies 108
than humidity 60 than interest
74 than pressure 178 than
advanced 321 than moderate 50
than american 44 than colleges
131 than renouncing 47 than
colleges 255 than locations 534
than positions 104 than distance
1425 than specific 46 than
beginnings 92 than inception 67
than insertion 78 than original
66 than remotest 50 than
beginnings 363 than captives 44
than disciple 93 than directly
96 than questions 282 than
payments 50 than directly 119
than elections 45 than attention
103 than examples 41 than
extracts 71 than judgment 167
than evidence 50 than recourse
540 than infinite 194 than
divisions 177 than separate 40
than speeches 72 than yourself
45 than accident 111 than
accuracy 51 than extension 41
than physical 93 than tradition
101 than agencies 74 than
channels 49 than children 83
than possible 58 than students
87 than variables 52 than
attention 109 than absolute 84
than abstract 74 than external
121 than extracts 62 than
inherent 65 than provision 56
than specific 40 than admission
50 than absolute 130 than
accounts 54 than affection 49
than american 229 than apparent
52 than artistic 70 than
attitude 48 than authority 59
than capacity 122 than chemical
482 than children 74 than
christian 162 than conscious 117
than contempt 40 than contents
85 than cultural 47 than
doctrine 49 than domestic 49
than economic 123 than education
42 than emotional 66 than
external 71 than families 84
than functions 42 than husbands
100 than immediate 136 than
increased 105 than inherent 196
than interest 71 than internal
135 than judgment 70 than
kindness 43 than literary 77
than military 116 than original
114 than personal 463 than
physical 414 than positions 45
than positive 46 than potential
46 than practice 43 than
presence 529 than quantity 54
than relations 73 than relative
161 than religious 394 than
sagacity 46 than separate 51
than situation 54 than specific
319 than subjects 84 than
superiors 90 than supposed 119
than surnames 58 than ultimate
60 than underlying 40 than
expenses 55 than directly 42
than external 145 than infernal
41 than commands 79 than
actually 110 than happened 114
than disgusts 131 than lordship
43 than children 103 than
dwellers 143 than children 43
than families 73 than children
116 than affluent 58 than
cohesive 65 than educated 471
than patients 83 than students
147 than american 69 than
advanced 64 than affluent 287
than american 444 than children
181 than citizens 52 than
europeans 80 than literary 43
than students 108 than american
323 than children 44 than
advanced 77 than agencies 110
than american 71 than branches
85 than business 44 than
canadians 62 than children 1481
than citizens 156 than creatures
67 than cultural 51 than
cultures 106 than developing 45
than domestic 48 than economic
93 than elements 133 than
europeans 50 than families 268
than languages 47 than literary
57 than managers 79 than
materials 143 than minority 53
than officers 51 than patients
339 than positions 56 than
possible 58 than primates 122
than products 55 than programs
115 than religions 57 than
religious 57 than segments 139
than students 1237 than subjects
269 than variables 65 than
children 58 than families 54
than students 47 than american
1935 than caucasian 59 than
children 267 than coherent 64
than domestic 60 than husbands
726 than japanese 338 than
managers 49 than normally 52
than opposite 84 than partners
95 than patients 79 than
personal 41 than students 108
than suburban 57 than superiors
85 than assigned 42 than
children 134 than containing 266
than employed 85 than involved
50 than obtained 163 than
patients 174 than prepared 130
than produced 167 than students
121 than subjects 57 than
children 158 than directly 98
than business 81 than hospital
57 than separate 44 than
achieved 154 than acquired 41
than actually 108 than admitted
564 than attained 158 than
believed 205 than bestowed 75
than deserved 249 than employed
52 than expected 1429 than
imagined 2332 than intended 1749
than obtained 67 than occupied
135 than received 661 than
supposed 93 than ventured 74
than wrestled 58 than disposed
63 than inclined 149 than
evidence 61 than departed 82
than otherwise 47 than believed
69 than immediate 47 than
formerly 40 than directly 94
than straight 189 than bitterly
57 than actually 122 than
complain 45 than postpone 58
than probably 243 than remember
43 than tolerate 81 than
entirely 90 than untreated 49
than crystals 55 than articles
719 than business 171 than
children 40 than husbands 45
than services 42 than solutions
281 than patients 73 than
families 47 than climates 88
than cultures 43 than questions
67 than deposits 76 than
crystals 46 than materials 136
than cultures 42 than climates
1298 than solutions 112 than
climates 158 than processing 91
than adulthood 248 than christian
42 than intention 51 than
happened 62 than occurred 333
than cabinets 58 than textured
89 than processing 67 than
daylight 113 than sunlight 135
than sunshine 48 than condition
65 than solvents 59 than
currency 52 than recourse 57
than education 45 than services
47 than children 102 than
industry 674 than politics 67
than crystals 46 than michigan
108 than advanced 199 than
affluent 111 than cohesive 89
than isolated 42 than polluted
99 than populous 77 than
positions 62 than macaulay 40
than advances 59 than decisions
98 than pictures 58 than
speeches 54 than children 169
than patients 423 than subjects
141 than advanced 103 than
american 247 than branches 45
than brilliant 41 than churches
87 than colleges 41 than
counties 76 than cultures 64
than developing 1041 than languages
62 than tropical 78 than
containing 93 than physical 66
than abstract 99 than academic
41 than advanced 2304 than
affluent 956 than ambitious 56
than backward 253 than christian
43 than elevated 91 than
extended 45 than frequent 44
than informal 56 than intimate
46 than isolated 118 than
moderate 97 than narrowly 46
than northerly 615 than ordinary
78 than populous 292 than
posterior 40 than proximal 253
than recently 84 than southerly
639 than sparsely 101 than
specific 63 than strictly 40
than vigorous 42 than academic
47 than advanced 673 than
american 1866 than branches 194
than business 117 than capitals
60 than caribbean 96 than
children 169 than christian 66
than churches 231 than colleges
94 than colonies 102 than
counties 236 than cultures 143
than developing 1748 than domestic
175 than economic 54 than
examples 112 than families 145
than japanese 49 than languages
167 than mainland 57 than
ordinary 62 than oriental 166
than patients 54 than sciences
84 than socialist 57 than
subjects 124 than suburban 56
than tropical 262 than villages
85 than american 1161 than
carolina 2664 than habitats 67
than sunlight 53 than tradition
47 than academic 206 than
accounts 66 than adjacent 43
than advanced 2977 than agencies
114 than american 1122 than
arteries 59 than articles 96
than artistic 53 than boroughs
54 than branches 5879 than
brazilian 54 than buddhist 67
than business 458 than capitals
173 than caribbean 348 than
channels 62 than chapters 434
than children 926 than christian
153 than churches 470 than
circuits 46 than climates 239
than climatic 65 than clinical
154 than clusters 76 than
colleges 197 than colonies 799
than consumer 40 than contests
50 than contexts 1331 than
cortical 89 than counties 841
than creatures 241 than criminal
161 than cultural 238 than
cultures 2249 than developing 4299
than divisions 304 than domestic
314 than economic 422 than
elections 117 than elements 118
than endeavors 54 than engineering
99 than examples 232 than
families 828 than financial 109
than fractions 43 than frontier
41 than functions 86 than
germanic 66 than habitats 297
than hospital 71 than industry
93 than injuries 40 than
japanese 174 than journals 51
than languages 1528 than literary
244 than locations 898 than
lymphoid 160 than machines 91
than mammalian 183 than marriages
65 than materials 229 than
medieval 47 than military 52
than minerals 53 than minority
61 than mountain 66 than
networks 47 than occupied 86
than ordinary 44 than oriental
103 than parishes 115 than
passages 132 than patients 1218
than patterns 54 than personal
45 than physical 64 than
pictures 96 than polities 56
than positions 697 than possible
249 than primates 749 than
problems 80 than products 162
than programs 298 than projects
153 than property 62 than
proteins 64 than pursuits 278
than quarters 369 than questions
43 than relations 88 than
religions 784 than religious 146
than reported 214 than reptiles
205 than respects 1391 than
scenarios 110 than sciences 890
than segments 656 than services
205 than skeletal 57 than
socialist 479 than solvents 147
than subjects 1701 than subtypes
52 than surgical 76 than
therapies 66 than treatment 81
than tropical 404 than valvular
81 than vascular 120 than
villages 507 than vocations 81
than elections 193 than attention
181 than solvents 67 than
cultures 157 than nitrogen 47
than relations 69 than solutions
65 than business 53 than
crystals 392 than practice 125
than absolute 51 than abstract
104 than advanced 47 than
american 83 than christian 72
than counties 49 than developing
113 than external 95 than
passages 49 than reptiles 48
than respects 49 than specific
57 than stranded 43 than
american 68 than australia 701
than carolina 1493 than attempts
42 than examples 48 than
passages 81 than subjects 75
than absolute 247 than abstract
73 than academic 69 than
accounts 63 than adoptive 110
than american 159 than analysis
57 than approach 286 than
approval 53 than artistic 108
than attempts 188 than attitude
543 than aversions 49 than
breeches 43 than business 157
than capacity 729 than careless
155 than chemical 181 than
children 161 than churches 52
than combined 91 than complete
41 than concrete 61 than
conscious 41 than constant 97
than contents 118 than controls
244 than crippled 75 than
cultural 61 than direction 53
than domestic 352 than economic
293 than emotional 50 than
emphasis 42 than entirety 97
than essential 76 than estimate
65 than everyday 121 than
execution 118 than external 249
than families 104 than financial
58 than formation 46 than
homeland 573 than husbands 103
than idleness 44 than immediate
259 than inherent 93 than
intention 51 than interiors 61
than internal 124 than isolated
68 than japanese 53 than
judgment 85 than lifetime 47
than literary 160 than marriages
59 than military 190 than
narration 56 than numerous 63
than ordinary 466 than original
3808 than parental 46 than
patients 67 than personal 747
than physical 784 than policies
51 than politics 51 than
positions 40 than positive 98
than possible 48 than potential
134 than practice 128 than
presence 437 than progress 46
than readiness 41 than relations
302 than relative 100 than
religious 437 than response 72
than scarcity 47 than selection
181 than separate 200 than
situation 62 than specific 185
than students 67 than subjects
55 than temporal 70 than
treatment 729 than twenties 165
than ultimate 74 than underlying
92 than villages 96 than
virtuous 69 than articles 46
than beautiful 69 than chapters
89 than colonies 62 than
concluding 45 than disputes 43
than examples 229 than mountain
59 than passages 333 than
pictures 58 than strangely 64
than advanced 147 than affected
109 than assigned 98 than
branches 75 than brilliant 56
than chapters 42 than children
114 than colonies 55 than
composed 109 than concerning 107
than confined 50 than containing
496 than counties 192 than
cultured 43 than cultures 91
than deprived 41 than designed
91 than developing 63 than
diagnosed 62 than directly 43
than displays 46 than employed
91 than examined 59 than
examples 60 than families 164
than included 41 than infected
462 than inhabiting 197 than
injected 177 than intended 82
than involved 45 than isolated
114 than mentioned 124 than
obtained 491 than occupied 120
than operated 189 than passages
253 than patients 1192 than
pertaining 47 than pictures 55
than possessing 60 than prepared
228 than presenting 109 than
produced 449 than provided 85
than referred 43 than relative
59 than reported 223 than
situated 129 than subjects 115
than supplied 85 than thousands
41 than undergoing 270 than
untreated 43 than villages 64
than separate 66 than epilepsy
44 than climates 1185 than
pakistan 701 than actually 122
than concerns 319 than followed
77 than happened 247 than
adulthood 176 than children 521
than controls 85 than cultures
64 than patients 437 than
subjects 588 than capacity 66
than hometown 42 than lordship
60 than ordinary 91 than
original 92 than personal 74
than presence 88 than anywhere
82 than nowadays 49 than
possible 243 than achieved 68
than actually 88 than admitted
44 than afforded 74 than
attained 177 than demanded 46
than observed 92 than obtained
52 than possible 680 than
produced 79 than reported 149
than required 211 than admitted
50 than afforded 345 than
allotted 47 than ascribed 69
than assigned 127 than conceded
51 than conveyed 40 than
depicted 50 than employed 53
than intended 80 than mentioned
187 than possible 807 than
proposed 180 than provided 139
than recorded 131 than reported
43 than required 53 than
supposed 285 than required 43
than explicit 61 than possible
159 than physical 42 than
anywhere 45 than presence 49
than mentioned 49 than anywhere
189 than achieved 72 than
actually 75 than attained 246
than deserved 147 than imagined
59 than intended 75 than
obtained 53 than occupied 84
than occurred 58 than produced
99 than received 397 than
receives 52 than suffered 67
than otherwise 80 than otherwise
188 than occupied 56 than
columbus 41 than formerly 46
than formerly 48 than deserved
67 than possible 130 than
actually 222 than dissolve 82
than normally 44 than otherwise
84 than probably 246 than
properly 99 than purchase 61
than resemble 42 than accusers
197 than requires 67 than
remained 55 than cardinal 40
than nottingham 102 than flattering
43 than intimate 51 than
musicians 74 than children 254
than afforded 49 than idleness
61 than guidance 114 than
judgment 52 than diffused 254
than creatures 60 than academic
46 than articles 52 than
branches 76 than children 106
than citizens 72 than creatures
44 than elements 52 than
products 54 than religions 43
than religious 57 than students
47 than subjects 70 than
definite 50 than carolina 41
than adoptive 55 than capacity
47 than children 266 than
contents 54 than domestic 40
than economic 56 than families
55 than husbands 148 than
immediate 43 than judgment 45
than literary 63 than military
73 than officers 63 than
original 90 than patients 56
than personal 128 than physical
96 than property 45 than
prudence 41 than relative 42
than religious 129 than subjects
51 than employed 86 than
obtained 55 than produced 62
than affection 50 than actually
156 than happened 144 than
properly 46 than sunshine 54
than creatures 75 than salvation
61 than deposits 46 than
evidence 59 than surfaces 186
than occasions 54 than economic
42 than evidence 272 than
promotion 50 than industry 80
than occasions 44 than physical
40 than abstract 161 than
advanced 46 than affluent 53
than immediate 44 than positive
48 than specific 89 than
occasions 95 than subjects 61
than american 43 than articles
43 than branches 83 than
campuses 60 than caribbean 85
than children 69 than elements
84 than machines 54 than
materials 51 than occasions 4319
than problems 44 than products
105 than projects 51 than
property 85 than questions 113
than segments 64 than services
52 than subjects 296 than
surfaces 122 than variables 53
than weekdays 77 than occasions
73 than absolute 65 than
abstract 126 than external 72
than inherent 44 than occasions
54 than specific 52 than
exchanges 84 than external 42
than occasions 284 than personal
221 than premises 53 than
subjects 43 than absolute 564
than academic 100 than artistic
51 than autonomy 89 than
capacity 150 than chemical 267
than children 240 than clinical
40 than contents 57 than
deficits 44 than domestic 136
than economic 214 than education
56 than emotional 58 than
external 89 than families 92
than financial 61 than husbands
133 than immediate 124 than
inherent 55 than internal 111
than literary 60 than military
75 than original 131 than
patriotic 46 than personal 871
than physical 323 than positions
58 than positive 67 than
possible 57 than potential 190
than problems 46 than quantity
41 than relations 59 than
relative 128 than religious 94
than salaries 65 than separate
60 than situation 147 than
specific 382 than stomachs 87
than supposed 115 than surfaces
57 than ultimate 43 than
underlying 154 than occasions 348
than containing 90 than external
50 than imported 84 than
obtained 89 than occasions 311
than produced 64 than deposits
49 than actually 248 than
concerns 83 than happened 176
than specific 42 than students
63 than computer 136 than
personal 74 than slightly 122
than attempts 52 than caprices
41 than children 183 than
displays 56 than hundreds 56
than jezebels 109 than lunatics
47 than mermaids 177 than
metrical 66 than parochial 92
than phantoms 82 than separate
98 than symptoms 49 than
thousands 97 than variations 45
than interest 83 than solitude
57 than treatment 41 than
inferred 145 than obtained 45
than epidemic 141 than included
45 than opposite 992 than
american 290 than children 98
than standard 56 than conquest
85 than socialist 119 than
mentioned 43 than occupied 72
than officers 131 than students
63 than american 121 than
elephant 104 than industry 299
than direction 43 than skeleton
84 than velocity 105 than
cylinder 43 than pressure 950
than assertion 109 than interest
181 than assertion 295 than
authority 49 than beginnings 40
than elements 42 than exercise
63 than interest 139 than
majority 84 than outlines 327
than physical 75 than skeleton
70 than suspicion 41 than
category 71 than currency 52
than diffusion 51 than materials
51 than pressure 50 than
clarinet 66 than capacity 244
than pressure 42 than tapeworm
99 than achieved 71 than
american 280 than argument 48
than business 41 than chemical
148 than computer 153 than
condition 77 than democrat 48
than directed 43 than educated
240 than education 79 than
elements 50 than equipped 111
than estimate 309 than evidence
183 than examples 124 than
imitation 41 than imported 165
than informed 228 than interest
303 than japanese 108 than
judgment 63 than machines 65
than merchant 43 than military
70 than milliner 47 than
obtained 88 than ordinary 43
than passages 42 than performing
205 than physician 40 than
possible 2266 than practice 126
than products 60 than reported
231 than romances 88 than
solutions 42 than speeches 47
than standard 102 than students
69 than treatment 212 than
compound 44 than particle 51
than proposed 72 than provided
40 than provides 50 than
actually 157 than decently 48
than normally 60 than produces
51 than requires 776 than
velocity 47 than challenge 179
than distance 55 than energies
94 than interest 235 than
actually 64 than contains 62
than deserves 251 than performs
43 than suggests 47 than
critical 65 than diffusion 243
than lifetime 95 than materials
56 than mobility 95 than
velocity 58 than campaign 58
than assertion 78 than sunshine
46 than bestowed 105 than
provided 112 than actually 53
than demanded 456 than deserved
112 than deserves 40 than
mentioned 93 than referred 46
than required 486 than requires
457 than warrants 280 than
discount 51 than dividend 95
than interest 76 than invested
52 than outflows 63 than
payments 86 than proceeds 107
than receipts 290 than received
250 than register 219 than
dwellers 53 than contents 299
than membrane 716 than thickness
153 than children 75 than
dwellers 420 than officials 55
than minerals 123 than aperture
68 than distance 167 than
evidence 79 than formation 114
than industry 246 than produced
78 than required 72 than
requires 63 than sequence 59
than analysis 43 than elegance
41 than reception 40 than
remnants 62 than shoulder 116
than activity 100 than business
99 than actually 47 than
depletion 58 than estimate 164
than increases 145 than incurred
818 than involved 402 than
reduction 142 than required 88
than requires 40 than pressure
77 than actually 210 than
concerning 53 than indicate 504
than obtained 440 than processing
265 than provided 162 than
reported 193 than required 61
than suggests 54 than supplied
98 than transfer 239 than
ascribed 57 than assigned 645
than commonly 129 than mentioned
336 than payments 288 than
proposed 91 than provided 126
than recorded 80 than referred
143 than required 114 than
incurred 54 than interest 63
than sagacity 52 than required
108 than thickness 116 than
received 120 than required 446
than syndrome 60 than realities
42 than industry 60 than
treatment 88 than monarchy 47
than shrugged 43 than children
61 than monotony 127 than
required 49 than adopters 121
than american 247 than attempts
53 than breakfast 52 than
chapters 73 than christian 445
than dynastic 47 than examples
59 than fifteenth 229 than
holocene 145 than majority 59
than medieval 99 than nineties
53 than settlers 247 than
sixteenth 256 than thirteenth 214
than twenties 71 than twentieth
375 than victorian 105 than
capacity 86 than numbered 50
than entailed 41 than involved
90 than prophecy 52 than
tradition 161 than pressure 86
than velocity 48 than interest
198 than recorded 50 than
warrants 63 than business 52
than prospect 66 than valuation
56 than contains 86 than
velocity 71 than quantity 84
than families 55 than laborers
59 than operator 88 than
neutrons 50 than reserved 43
than received 56 than business
252 than calendar 115 than
republic 40 than symphony 69
than director 66 than industry
325 than suggests 56 than
thickness 2762 than expected 45
than articles 40 than boroughs
52 than classics 64 than
elements 67 than hundredth 104
than mentioned 163 than physical
67 than required 68 than
surfaces 126 than velocity 305
than reported 78 than dutchman
128 than fortress 69 than
thickness 144 than consumed 65
than industry 253 than produced
41 than provided 52 than
required 43 than shortage 40
than supplied 40 than supplies
63 than soldiers 230 than
quarters 99 than expulsion 72
than articles 56 than cardinal
121 than children 117 than
elements 357 than horsemen 45
than hydrogen 103 than mentioned
416 than original 63 than
quarters 58 than required 183
than separate 52 than standard
75 than admission 84 than
churches 54 than citizens 54
than compound 59 than diffusion
68 than electron 571 than
energies 72 than exercise 599
than laborers 137 than movement
171 than radicals 47 than
spectral 148 than trappers 243
than wanderer 67 than consumed
50 than accuracy 268 than
actuarial 64 than aperture 73
than attention 41 than benefits
43 than capacity 283 than
christian 49 than contract 173
than database 53 than distance
83 than document 43 than
economic 159 than equations 61
than exercise 78 than expected
57 than extension 44 than
factorial 73 than highland 47
than interest 74 than marginal
67 than potential 330 than
pressure 54 than purchase 232
than quantity 88 than sentence
49 than sequence 45 than
spectrum 145 than standard 121
than syndrome 50 than thickness
438 than treatment 175 than
achieved 79 than bandwidth 279
than computed 44 than obtained
140 than reported 55 than
receipts 44 than deposits 45
than reserves 121 than standard
1837 than trencher 96 than
christian 190 than citizens 86
than education 42 than judgment
51 than painters 51 than
produced 173 than reception 80
than shepherd 172 than students
73 than squirrel 474 than
twilight 165 than american 670
than basilica 45 than cardinal
66 than cathedral 158 than
chestnut 140 than christian 151
than classics 49 than commoner
114 than composer 49 than
corsican 42 than decisive 41
than earthquake 80 than families
44 than fortress 91 than
gustavus 132 than historian 136
than interest 46 than landlord
43 than literary 49 than
magnates 50 than majority 5129
than merchant 69 than military
145 than minister 49 than
mountain 88 than novelist 112
than officers 121 than original
53 than outdoors 108 than
outlines 51 than physician 46
than planters 75 than pyramids
177 than quantity 48 than
questions 68 than railroad 55
than rebellion 89 than reformer
117 than religious 70 than
scholars 57 than seigneur 44
than standard 41 than struggle
68 than tradition 72 than
variations 47 than victorian 49
than virginian 41 than voltaire
220 than potential 48 than
realities 50 than separating 70
than wavelength 141 than operated
41 than currency 47 than
evidence 49 than realities 68
than sciences 143 than suffered
112 than recently 68 than
authority 93 than benefits 191
than problems 49 than services
93 than children 223 than
subjects 74 than elements 40
than industry 77 than soreness
109 than apparent 261 than
affinity 72 than altitude 71
than authority 142 than conflict
50 than estimate 110 than
interest 109 than latitude 67
than military 75 than mountain
88 than officials 71 than
politics 55 than pressure 879
than standard 163 than threshold
67 than velocity 69 than
quarters 141 than diffusion 242
than mobility 744 than communion
265 than poltroon 61 than
counties 145 than currency 122
than minister 112 than ministry
44 than producer 52 than
computer 85 than sediment 60
than protocol 50 than pressure
94 than quantity 54 than
situation 82 than standard 114
than velocity 41 than conveyed
44 than produced 44 than
contests 55 than industry 92
than deserved 86 than epicurus
64 than monarchy 148 than
mentioned 102 than quantity 140
than curiosity 59 than cavalier
71 than breeches 139 than
elizabeth 54 than margaret 85
than district 222 than michigan
53 than acquired 49 than
actually 64 than conveyed 91
than included 49 than occupied
86 than surfaces 115 than
american 163 than business 119
than campaign 49 than glaciation
248 than judgment 427 than
mentioned 1368 than ministry 49
than movement 96 than possible
47 than purchase 45 than
quotation 68 than received 188
than recorded 296 than remnants
47 than reported 46 than
sentence 253 than sequence 51
than specimen 69 than struggle
130 than syllable 302 than
attorney 64 than fifteenth 271
than governor 78 than jurassic
46 than lamented 307 than
medieval 156 than ministry 44
than sixteenth 306 than thirteenth
309 than twenties 44 than
twentieth 232 than victorian 65
than woodland 62 than connecting
45 than prevents 100 than
regulating 54 than required 77
than american 81 than articles
78 than payments 76 than
accurate 631 than approach 49
than dimension 69 than distance
293 than educated 412 than
frequent 49 than populous 7783
than possible 398 than probable
42 than quantity 72 than
religious 44 than bronchus 317
than coronary 77 than posterior
41 than shoulder 178 than
temporal 44 than required 258
than aperture 157 than abstract
46 than abundant 188 than
accurate 271 than advanced 691
than affluent 456 than ambitious
147 than cohesive 63 than
definite 115 than detailed 57
than dominant 73 than dramatic
128 than educated 5652 than
essential 45 than flexible 133
than frequent 417 than handsome
47 than informed 193 than
intimate 50 than involved 132
than luminous 57 than militant
40 than numerous 129 than
permeable 88 than personal 89
than populous 191 than powerful
497 than probable 62 than
religious 314 than rigorous 50
than romantic 40 than schooled
40 than severely 139 than
skillful 58 than specific 177
than talented 108 than tolerant
51 than valuable 120 than
vigorous 117 than virulent 74
than volatile 178 than hereafter
40 than instinct 56 than
interest 52 than sciences 105
than sentence 127 than quantity
161 than thickness 47 than
actually 44 than connecting 94
than consists 45 than managers
73 than officers 70 than
pressure 66 than proposed 47
than segments 48 than separating
45 than spectrum 62 than
membrane 122 than bandwidth 99
than capacity 152 than suggests
59 than creatures 82 than
organism 135 than presence 204
than quarters 192 than standard
120 than capacity 81 than
required 113 than requires 75
than resistor 125 than interest
107 than bandwidth 219 than
advocate 92 than intended 49
than treasurer 113 than actually
169 than entailed 74 than
incurred 391 than involved 78
than suffered 450 than wherewith
302 than buffaloes 146 than
prepared 56 than activity 41
than approach 45 than argument
123 than branches 64 than
business 110 than channels 55
than computer 58 than condition
195 than contacts 50 than
cylinder 42 than earthquake 44
than entrance 422 than highways
42 than ingredient 50 than
outlines 99 than products 56
than sequence 337 than subjects
41 than explicit 62 than
bluebird 47 than children 86
than criminal 44 than genitals
50 than literacy 233 than
managers 52 than officers 53
than patients 128 than students
557 than subjects 262 than
attempts 46 than beautiful 48
than hundreds 94 than religious
44 than separate 42 than
thousands 276 than indicate 52
than audience 168 than movement
85 than produced 47 than
transfer 279 than instinct 52
than assigned 59 than attached
83 than conveyed 64 than
intended 100 than employed 388
than obtained 47 than provided
83 than reported 74 than
coverage 55 than abolition 124
than abstract 146 than academic
52 than accident 292 than
accurate 91 than activity 65
than additive 41 than admission
88 than advocacy 43 than
advocate 45 than analysis 146
than artistic 41 than assembling
49 than assembly 46 than
assertion 843 than authority 154
than beginnings 86 than business
166 than capacity 326 than
ceremony 185 than cessation 185
than chemical 140 than cognition
45 than collecting 125 than
condition 68 than conquest 140
than contrast 88 than curiosity
62 than delivery 207 than
depiction 63 than detection 116
than dictates 98 than diffusion
57 than direction 45 than
disposal 435 than distance 221
than diversion 71 than domestic
42 than economic 180 than
education 57 than elements 211
than evidence 57 than evolution
82 than exclusion 139 than
execution 224 than exercise 505
than expansion 151 than exposure
61 than expulsion 78 than
extension 280 than exteriors 46
than external 384 than financial
107 than formation 194 than
