tail slightly shorter than 56
their accounts suggest that 183
their accuracy because they 41
their achilles tendons cut 47
their acoustic guitars and 69
their activity because they 108
their adequate support and 47
their adjacent harbors and 125
their admission because they 79
their admission enabled them 74
their admission process and 41
their admitted purpose was 107
their adoptive country and 47
their adoptive parents and 733
their adoptive parents are 192
their adoptive parents but 70
their adoptive parents for 109
their adoptive parents had 108
their adoptive parents may 70
their adoptive parents than 169
their adoptive parents that 110
their adoptive parents was 43
their adoptive parents who 56
their adoptive parents with 68
their advanced culture and 62
their advanced degrees and 159
their advanced parties and 103
their advanced position and 130
their advanced science and 93
their advanced studies and 47
their affection because they 48
their affection plainly and 66
their affection towards each 71
their affection towards god 43
their affection towards him 251
their affection towards one 55
their affection towards them 41
their agreeable manners and 52
their ambitions because they 59
their ambitious designs and 53
their ambitious schemes and 77
their ambitious schemes for 99
their ambitious schemes with 86
their american brethren and 53
their american brethren are 55
their american brethren for 55
their american brethren had 75
their american brothers and 153
their american cousins and 117
their american cousins for 49
their american cousins had 51
their american cousins who 42
their american friends and 290
their american friends for 64
their american friends had 69
their american friends that 216
their american friends was 48
their american friends who 92
their american friends with 41
their american masters and 42
their american sisters and 42
their american teachers and 65
their analysis assumes that 108
their analysis because they 79
their analysis implies that 43
their analysis revealed that 213
their analysis suggest that 112
their anathemas against all 83
their anathemas against each 94
their anathemas against them 60
their anatomic location and 219
their anatomic position and 68
their ancestor abraham had 40
their ancestor worship and 57
their apparent alliance with 42
their apparent concern for 140
their apparent concern with 82
their apparent density and 44
their apparent disdain for 67
their apparent fitness and 86
their apparent freedom and 42
their apparent poverty and 46
their apparent respect for 54
their apparent strengths and 57
their apparent success and 94
their apparent success was 47
their apparent success with 50
their apparent support for 119
their apparent sympathy for 44
their apparent sympathy with 42
their apparent weakness and 55
their appetite because they 43
their appetite whetted for 57
their approach because they 137
their approach towards each 62
their approval because they 61
their argument against them 56
their argument implies that 96
their artistic ability and 100
their artistic careers and 65
their artistic creations and 65
their artistic designs and 40
their artistic efforts and 41
their artistic freedom and 106
their artistic quality and 223
their artistic talents and 300
their artistic talents with 63
their assembling together for 67
their assigned missions and 91
their assigned numbers and 44
their assigned position and 60
their assigned stations and 71
their assigned targets and 95
their atrocious perfidy and 55
their attempts against him 80
their attempts baffled and 79
their attention because they 264
their attention between her 79
their attention between him 46
their attention between too 59
their attention between two 326
their attention focused not 43
their attention inwards and 49
their attention outward and 51
their attention quickly and 56
their attention towards him 136
their attention towards our 60
their attention towards that 171
their attention towards them 77
their attention towards this 193
their attention wanders and 68
their attitude because they 92
their attitude becomes one 44
their attitude towards all 356
their attitude towards and 236
their attitude towards any 152
their attitude towards art 200
their attitude towards both 128
their attitude towards death 185
their attitude towards each 799
their attitude towards god 234
their attitude towards her 530
their attitude towards him 1942
their attitude towards his 240
their attitude towards its 86
their attitude towards law 44
their attitude towards man 137
their attitude towards men 140
their attitude towards new 91
their attitude towards non 261
their attitude towards one 419
their attitude towards our 196
their attitude towards sex 278
their attitude towards that 225
their attitude towards them 788
their attitude towards things 91
their attitude towards this 1012
their attitude towards war 421
their attitude towards you 268
their audience because they 179
their authentic letters are 64
their authentic thoughts and 45
their authority against all 48
their authority against him 44
their authority against that 116
their authority because they 315
their authority confirm and 97
their autonomy because they 97
their avocation steadily for 62
their barbaric manners and 40
their bargaining position and 684
their bargaining position for 116
their bargaining position had 75
their bargaining position has 85
their bargaining position was 447
their bargaining position with 1155
their beautiful buildings and 62
their beautiful country and 166
their beautiful country seat 53
their beautiful country was 82
their beautiful country with 56
their beautiful designs and 62
their beautiful dresses and 92
their beautiful flowers and 176
their beautiful gardens and 134
their beautiful grounds and 61
their beautiful harmony with 55
their beautiful hostess and 91
their beautiful jewelry and 57
their beautiful language and 69
their beautiful palaces and 93
their beautiful plumage and 156
their beautiful scenery and 120
their beautiful tresses had 42
their behaviors because they 79
their benefits because they 123
their biblical context and 41
their boundary dispute with 122
their bourgeois origins and 46
their branches against one 58
their branches covered with 308
their branches overhead and 48
their branches together and 72
their branches towards each 42
their branches twisted and 53
their branches velvety with 60
their breeches pockets and 40
their brightly colored and 43
their brightly colored wings 54
their brilliant plumage and 155
their brilliant talents and 48
their brilliant thoughts and 41
their buddhist religion and 40
their business ability and 214
their business affairs and 731
their business affairs are 80
their business affairs for 52
their business affairs had 45
their business affairs than 49
their business affairs that 112
their business affairs they 75
their business affairs with 242
their business because they 628
their business brought them 92
their business careers and 150
their business careers are 46
their business careers with 104
their business clients and 82
their business compels them 89
their business concept and 41
their business conduct and 53
their business friends and 79
their business letters and 42
their business letters with 54
their business manager and 93
their business offices and 74
their business process and 70
their business quickly and 217
their business quietly and 184
their business records and 113
their business results and 50
their business secrets and 108
their business smoothly and 47
their business success and 202
their business success was 45
their business suffering thus 50
their business systems and 83
their business together was 53
their campaign against all 103
their campaign against any 40
their campaign against her 53
their campaign against him 385
their campaign against his 51
their campaign against them 42
their campaign against this 95
their campaign efforts and 47
their campaign pledges and 51
their capacity because they 103
their captains declare that 56
their cardinal numbers are 53
their cashmere sweaters and 51
their cellular location and 80
their charters granted them 57
their cheerful support and 51
their chemical behavior and 155
their chemical behavior are 44
their chemical content and 101
their chemical formula and 64
their chemical natures and 42
their chemical reactions and 206
their chemical reactions are 141
their chemical reactions with 123
their chemical symbols and 102
their chemical symbols are 67
their chiefest strengths and 95
their childish fancies and 62
their childish thoughts and 61
their children account for 112
their children address them 54
their children admired him 180
their children against all 95
their children against any 45
their children against each 46
their children against him 77
their children against one 44
their children against them 194
their children against this 79
their children although they 160
their children because she 82
their children because that 86
their children because they 7365
their children because this 80
their children believe that 220
their children between them 119
their children between two 44
their children brought them 74
their children carried off 170
their children carried out 42
their children certain things 40
their children closely and 79
their children compare with 55
their children develop and 143
their children dislike them 40
their children dropped out 135
their children equally and 85
their children everything that 148
their children everything they 315
their children familiar with 67
their children forward for 64
their children freedom and 44
their children however they 70
their children implies that 42
their children indoors and 66
their children married and 261
their children married each 40
their children married off 46
their children orphans and 98
their children overseas for 201
their children prepare for 272
their children provide them 51
their children qualify for 72
their children quickly and 42
their children receive and 108
their children regarding sex 44
their children removed and 45
their children respect and 59
their children respect for 147
their children respect them 50
their children revealed that 140
their children socially and 46
their children succeed and 87
their children succeed them 49
their children suggest that 257
their children support them 44
their children survive and 79
their children tighter with 67
their children together and 251
their children together for 71
their children together with 163
their children towards them 64
their children trained for 59
their children uncared for 51
their children visited her 92
their choicest thoughts and 80
their christian beliefs and 519
their christian beliefs with 85
their christian brethren and 150
their christian brethren for 83
their christian brethren who 106
their christian brethren with 48
their christian brothers and 513
their christian brothers who 48
their christian charity and 75
their christian concern for 47
their christian courage and 41
their christian freedom and 47
their christian friends and 312
their christian friends who 62
their christian liberty and 83
their christian liberty was 66
their christian masters and 51
their christian parents and 55
their christian religion and 230
their christian sympathy and 83
their christian virtues and 81
their christian vocation and 63
their christian witness and 94
their churches against all 43
their churches because they 219
their circular outline and 48
their citizens because they 57
their clerical friends had 50
their clinical aspects and 42
their clinical behavior and 158
their clinical courses are 41
their clinical effects and 104
their clinical effects are 139
their clinical features and 568
their clinical features are 220
their clinical history and 264
their clinical picture and 138
their clinical results are 57
their clinical studies and 44
their clinical utility and 112
their clinical utility for 44
their clinical utility has 84
their clustering columns and 45
their cocktail glasses and 55
their cocktail parties and 92
their colonies because they 83
their colorful dresses and 68
their colorful flowers and 56
their colossal statues and 99
their combined capital and 294
their combined capital was 95
their combined effects and 51
their combined effects are 504
their combined effects can 138
their combined effects may 190
their combined effects with 70
their combined efforts and 378
their combined efforts are 271
their combined efforts can 139
their combined efforts did 59
their combined efforts for 67
their combined efforts had 187
their combined efforts may 95
their combined efforts that 308
their combined efforts they 337
their combined efforts was 167
their combined efforts with 55
their combined incomes are 70
their combined incomes for 53
their combined results are 40
their combined strengths and 41
their combined surface area 150
their combined talents and 121
their commanding general and 112
their commanding general had 47
their commanding general was 100
their commanding officer and 1211
their commanding officer are 53
their commanding officer being 54
their commanding officer did 42
their commanding officer for 243
their commanding officer had 615
their commanding officer that 400
their commanding officer they 57
their commanding officer was 907
their commanding officer who 103
their commanding officer with 76
their commanding position and 163
their commanding position they 41
their commanding position with 47
their commands because they 101
their commands carried out 42
their comments because they 70
their comments regarding this 43
their comments revealed that 42
their comments suggest that 419
their commerce saddled with 52
their communion because they 45
their communion persons who 66
their companion honored and 61
their complete control and 52
their complete devotion and 60
their complete disdain for 51
their complete freedom and 160
their complete harmony with 44
their complete loyalty and 91
their complete removal and 61
their complete support and 84
their complete support for 201
their complete sympathy with 124
their computer program for 61
their computer screens and 396
their computer screens are 51
their computer screens for 101
their computer screens with 48
their computer systems and 576
their computer systems are 277
their computer systems for 165
their computer systems may 42
their computer systems that 93
their computer systems with 110
their comrades because they 77
their concerns because they 149
their concluding remarks they 50
their concrete content and 64
their condition allowed them 149
their condition because they 260
their condition happily and 70
their condition renders them 46
their conquering general and 61
their conscious absence and 81
their conscious contact with 65
their conscious control and 44
their conscious control does 122
their conscious desires and 52
their conscious thoughts and 163
their constant battles with 73
their constant bickering and 153
their constant capital and 48
their constant concern and 45
their constant concern for 167
their constant concern that 89
their constant concern with 197
their constant contact with 1067
their constant demands and 77
their constant demands for 470
their constant efforts and 59
their constant efforts for 63
their constant loyalty and 46
their constant prayers and 332
their constant prayers for 40
their constant renewal and 68
their constant respect for 49
their constant support and 2598
their constant support for 71
their constant warfare with 249
their consumer choices and 53
their contents because they 76
their contents carried off 71
their contents pressed out 42
their contents spilled out 246
their contents suggest that 90
their contents together with 46
their continuing battles with 46
their continuing concern for 212
their continuing concern with 156
their continuing contact with 170
their continuing demands for 54
their continuing dialogue with 67
their continuing loyalty and 75
their continuing poverty and 48
their continuing respect for 65
their continuing support and 1064
their continuing support for 640
their contract because they 67
their contract expired and 53
their counseling sessions and 57
their counseling sessions are 49
their counseling sessions with 63
their courteous manners and 84
their covenant relation with 74
their cowardly refusal was 138
their crevices shelter for 56
their criminal behavior and 177
their criminal behavior than 55
their criminal behavior was 55
their criminal careers and 173
their criminal careers are 57
their criminal careers with 70
their criminal conduct and 68
their criminal dockets and 84
their criminal history and 67
their criminal records and 166
their criminal records are 58
their crippled vessels had 44
their critical faculty and 115
their critical position and 63
their critical remarks and 147
their critical reviews and 165
their cultural baggage and 132
their cultural baggage with 138
their cultural behavior and 51
their cultural beliefs and 985
their cultural capital and 316
their cultural contact with 57
their cultural content and 95
their cultural context and 887
their cultural context but 40
their cultural context that 43
their cultural customs and 107
their cultural function and 48
their cultural history and 403
their cultural history has 41
their cultural origins and 357
their cultural origins are 57
their cultural outlook and 128
their cultural pattern and 71
their cultural position and 62
their cultural strengths and 58
their cultural symbols and 56
their cultural systems and 55
their cultures because they 46
their curiosity aroused and 64
their curiosity brought them 63
their curiosity induced them 69
their curiously twisted and 50
their customer service and 284
their dangerous opinions and 40
their dangerous position and 89
their daughter against her 64
their daughter because she 172
their daughter because they 137
their daughter between them 115
their daughter married and 48
their daughter receive her 44
their daughter susanna was 61
their decisions because they 264
their decisions carried out 52
their decisions quickly and 64
their decisions reflect this 42
their decisions regarding how 53
their declared purpose was 64
their declared support for 45
their defenses against them 44
their degraded position and 54
their delicacy renders them 95
their delicate features and 99
their delicate figures are 41
their delicate texture and 89
their delicate tracery and 76
their delivery captain van 69
their delivery systems and 269
their delivery systems are 164
their delivery systems has 74
their departed friends and 612
their departed friends are 55
their departed friends for 52
their departed friends had 41
their departed friends with 66
their deposits because they 98
their deputies against that 87
their deserted streets and 41
their desolate temples and 90
their despotic princes was 40
their destined journey they 48
their detached opinions and 56
their diatribes against war 89
their dilatory conduct with 52
their diligent efforts and 71
their diligent research and 41
their direction because they 52
their direction cosines are 44
their disabled members and 49
their disposal because they 91
their disposal enabled them 110
their dissolving element being 53
their distance because they 140
their distinct culture and 353
their distinct customs and 111
their distinct features and 65
their distinct history and 46
their distinct language and 167
their distinct natures and 57
their distinct offices and 47
their distinct outline and 50
their distinct pattern and 137
their distress because they 42
their district offices and 44
their divorced parents and 43
their doctoral degrees and 105
their doctoral program and 57
their doctoral studies and 83
their doctrine unmixed for 129
their dogmatic slumber and 48
their dolorous shrieks and 112
their domestic affairs and 1061
their domestic affairs are 136
their domestic affairs but 93
their domestic affairs for 72
their domestic affairs had 43
their domestic affairs than 46
their domestic affairs that 181
their domestic affairs they 97
their domestic affairs was 83
their domestic affairs with 168
their domestic animals and 733
their domestic animals are 144
their domestic animals being 44
their domestic animals for 131
their domestic animals had 44
their domestic animals with 149
their domestic circles and 43
their domestic comfort and 66
their domestic comfort than 109
their domestic customs and 155
their domestic economy and 379
their domestic economy than 40
their domestic economy was 123
their domestic economy with 66
their domestic enemies and 52
their domestic manners and 99
their domestic manners they 61
their domestic markets and 1139
their domestic markets are 359
their domestic markets but 117
their domestic markets can 45
their domestic markets for 297
their domestic markets than 88
their domestic markets with 126
their domestic position and 73
their domestic privacy and 54
their domestic support and 79
their domestic systems and 41
their domestic virtues and 166
their domestic workers and 50
their dominant concern for 44
their dominant concern with 48
their dominant language and 142
their dominant position and 685
their dominant position for 85
their dominant position was 118
their dominant position with 77
their dominant purpose was 41
their dominating position and 69
their dominions against all 60
their downfall because they 44
their downtown offices and 55
their dramatic content and 68
their dramatic context and 64
their dramatic critics with 81
their dramatic quality and 94
their economic advance and 47
their economic affairs and 202
their economic affairs are 47
their economic affairs with 63
their economic aspects and 63
their economic aspects are 73
their economic behavior and 140
their economic capital and 50
their economic choices and 71
their economic contact with 44
their economic content and 84
their economic context and 42
their economic control and 80
their economic decline and 75
their economic demands and 274
their economic demands are 43
their economic demands with 49
their economic destiny and 82
their economic effects and 116
their economic effects are 263
their economic effects can 41
their economic efforts and 50
their economic faculty for 44
their economic freedom and 208
their economic freedom was 62
their economic function and 212
their economic function was 55
their economic futures and 106
their economic futures are 57
their economic history and 77
their economic motives and 50
their economic outlook and 70
their economic position and 2613
their economic position are 57
their economic position but 197
their economic position can 85
their economic position did 70
their economic position for 45
their economic position had 273
their economic position has 322
their economic position may 70
their economic position than 99
their economic position that 122
their economic position they 49
their economic position was 1057
their economic position with 102
their economic poverty and 54
their economic program and 41
their economic program was 56
their economic prowess and 44
their economic reforms and 103
their economic returns and 70
their economic rewards and 43
their economic strengths and 53
their economic success and 621
their economic success has 121
their economic success was 208
their economic success with 49
their economic support and 114
their economic support for 83
their economic surplus and 70
their economic systems and 580
their economic systems are 290
their economic utility and 74
their economic weakness and 210
their economic welfare and 446
their economic welfare but 40
their economic welfare than 53
their economic welfare they 40
their economic welfare was 86
their editorial columns and 111
their editorial content and 137
their editorial counsel and 53
their editorial insight and 70
their editorial support and 134
their education affords them 124
their education because they 419
their education courses and 43
their education enabled them 70
their education enables them 54
their education systems and 283
their education systems are 136
their education together with 40
their efficacy because they 40
their electric charges and 268
their electric charges are 160
their electric guitars and 104
their electron density and 99
their elevated position and 167
their elevated position they 282
their emissions because they 49
their emotional arousal and 67
their emotional balance and 147
their emotional content and 235
their emotional control and 46
their emotional natures and 53
their emotional quality and 53
their emotional reactions and 876
their emotional reactions are 350
their emotional reactions with 73
their emotional suffering and 44
their emotional support and 374
their emotional support for 46
their emotional tensions and 54
their emotional turmoil and 57
their emperors adopted with 67
their emphatic language may 64
their employer because any 57
their employer because they 109
their endeavors because they 58
their energies against each 104
their energies against one 57
their energies because they 41
their energies towards this 58
their enforced alliance with 44
their enforced contact with 56
their enforced leisure and 55
their enormous demands for 44
their enormous numbers and 159
their enormous profits and 49
their enormous profits are 46
their enormous research and 46
their enormous respect for 94
their enormous success with 47
their enormous surface area 89
their enormous variety and 54
their enslaved brothers and 173
their enthusiasm carried them 126
their entirety because they 190
their entirety together with 71
their erroneous beliefs and 96
their erroneous opinions and 46
their essential concern with 43
their essential content and 55
their essential dignity and 110
their essential features and 509
their essential features are 473
their essential features can 70
their essential features for 43
their essential features that 42
their essential features they 108
their essential features with 130
their essential freedom and 61
their essential function and 103
their essential function was 108
their essential imports and 52
their essential kinship with 74
their essential natures and 216
their essential natures are 79
their essential oneness with 67
their essential purpose and 90
their essential purpose was 101
their essential quality and 98
their essential virtues are 56
their eventual decline and 54
their eventual marriage and 56
their eventual marriage was 41
their eventual success and 60
their eventual success was 96
their eventual support for 57
their eventual victory was 43
their everyday affairs and 177
their everyday behavior and 148
their everyday conduct and 51
their everyday contact with 194
their everyday context and 66
their everyday heroism and 90
their everyday language and 243
their everyday language was 53
their everyday routine and 57
their everyday thoughts and 116
their everyday worries and 50
their evidence against her 94
their evidence against him 255
their evidence against that 50
their evidence against you 40
their evidence because they 64
their execution because they 51
their exercise program and 63
their exercise program with 42
their exertions crowned with 51
their expected profits and 49
their expected profits are 75
their expected results and 42
their expected returns and 339
their expected returns are 200
their expected triumph had 62
their expected utility and 75
their expenses because they 48
their explicit concern for 47
their explicit concern with 129
their explicit consent and 41
their explicit purpose was 57
their explicit support for 55
their extended contact with 63
their external affairs and 182
their external affairs are 53
their external behavior and 81
their external borders and 42
their external conduct and 61
their external effects are 85
their external enemies and 51
their external features and 172
their external features are 53
their external margins and 43
their external objects are 42
their external position and 44
their external position was 54
their external relation and 45
their external surface and 119
their external surface was 41
their external surface with 68
their eyebrows plucked and 55
their eyebrows plucked out 104
their failures because they 50
their families account for 128
their families against all 69
their families against any 41
their families allowed them 45
their families because they 1794
their families believe that 210
their families brought them 78
their families brought with 43
their families carried off 57
their families carried out 41
their families following how 55
their families gathered for 155
their families prepare for 100
their families revealed that 122
their families shipped for 51
their families suggest that 172
their families support them 48
their families survive and 42
their families together and 559
their families together for 169
their families together with 198
their families tricked out 52
their favorite animals and 71
their favorite artists and 93
their favorite athletes and 43
their favorite fictions and 58
their favorite flowers and 68
their favorite flowers with 45
their favorite follies and 73
their favorite hobbies and 58
their favorite pastime and 69
their favorite pastime was 136
their favorite players and 184
their favorite recipes and 121
their favorite recipes for 143
their favorite recipes with 79
their favorite records and 42
their favorite resorts are 46
their favorite resorts was 51
their favorite stories and 234
their favorite stories are 40
their favorite stories was 61
their favorite subject and 99
their favorite subject was 69
their favorite tactics was 75
their favorite targets was 55
their favorite teachers and 53
their favorite writers and 66
their fidelity stronger than 72
their fidelity towards him 63
their fiercest charges they 68
their fifteenth birthday and 79
their finances because they 67
their financial ability and 194
their financial affairs and 738
their financial affairs are 190
their financial affairs for 71
their financial affairs had 56
their financial affairs than 47
their financial affairs that 41
their financial affairs was 47
their financial affairs with 214
their financial backers and 211
their financial backers are 56
their financial backers that 91
their financial burdens and 173
their financial capital and 63
their financial control and 61
their financial demands and 43
their financial freedom and 79
their financial futures and 70
their financial markets and 293
their financial markets are 108
their financial markets for 47
their financial matters and 53
their financial position and 1619
their financial position are 47
their financial position but 50
their financial position can 51
their financial position for 593
their financial position had 150
their financial position has 161
their financial position may 65
their financial position that 42
their financial position was 776
their financial position with 93
their financial records and 191
their financial records are 58
their financial records for 64
their financial reporting and 105
their financial reports and 173
their financial reports are 77
their financial reports for 72
their financial reports with 43
their financial results and 138
their financial results are 134
their financial results for 54
their financial returns and 56
their financial returns are 41
their financial rewards and 44
their financial rewards are 66
their financial sectors and 204
their financial sources and 45
their financial straits and 52
their financial strengths and 62
their financial success and 246
their financial success was 125
their financial support and 1939
their financial support but 82
their financial support for 1983
their financial support has 80
their financial support that 260
their financial support this 52
their financial support was 315
their financial systems and 416
their financial systems are 173
their financial systems for 55
their financial weakness and 47
their financial worries and 79
their finished product and 91
their flowered dresses and 41
their fluttering banners near 41
their foreheads adorned with 41
their foreheads against each 66
their foreheads against them 46
their foreheads because they 42
their foreheads branded with 59
their foreheads covered with 67
their foreheads painted with 50
their foreheads together and 136
their foremost concern was 106
their formless wrappings they 88
their forthcoming marriage and 58
their fortunes because they 64
their fortunes carried out 51
their fortunes quickly and 67
their fortunes together and 48
their fragrant flowers and 63
their frequent battles with 65
their frequent clashes with 105
their frequent contact with 782
their frequent demands for 70
their friendly alliance with 54
their friendly greetings and 48
their friendly offices with 83
their friendly relation with 59
their friendly support and 138
their friendly welcome and 47
their frontier position they 59
their functions because they 161
their functions overlap and 41
their functions together with 64
their garments covered with 88
their garments stained with 80
their garments wherein they 138
their garrison marched out 204
their generals because they 55
their generous concern for 63
their generous despair that 47
their generous efforts and 52
their generous support and 1418
their generous support for 339
their generous sympathy and 66
their generous sympathy with 60
their genitals against his 40
their genitals because they 63
their geography lessons with 69
their germanic language and 43
their gigantic stature and 102
their glaciers covered with 102
their glittering helmets and 45
their glittering tissues bear 210
their goodwill towards him 160
their graceful carriage and 151
their graceful figures and 93
their graceful manners and 80
their graduate degrees and 68
their graduate program and 50
their graduate schools and 85
their graduate studies and 192
their graduating classes and 53
their grandiose schemes for 63
their guidance abandon them 43
their gyrations brought them 66
their habitual conduct and 50
their habitual contact with 42
their habitual license and 51
their habitual reserve and 40
their habitual respect for 97
their habitual thoughts and 48
their handsome features and 88
their happiest moments had 53
their heartfelt sympathy and 74
their heartfelt sympathy for 77
their heartfelt sympathy with 125
their heathenish customs and 59
their helpless victims and 76
their helpless victims with 103
their heritage because they 70
their heritage culture and 137
their heritage language and 281
their hispanic culture and 52
their historic alliance with 93
their historic buildings and 121
their historic concern for 51
their historic context and 104
their historic culture and 40
their historic destiny and 42
their historic origins and 76
their historic position and 87
their homeland because they 297
their homeland together with 46
their homeward journey and 182
their homeward journey being 41
their homeward journey that 128
their homeward journey they 234
their homeward journey was 91
their homeward journey with 101
their homework because they 207
their homework together and 61
their hopeless position and 51
their horizons widened and 57
their huguenot brethren for 44
their humanity because they 63
their husbands abandon them 68
their husbands allowed them 54
their husbands because they 1465
their husbands believe that 52
their husbands divorce them 82
their husbands neglect them 46
their husbands protect them 171
their husbands provide for 51
their husbands secured them 64
their husbands support them 104
their identity because they 353
their identity defined for 83
their identity depends not 206
their idiomatic phrases with 49
their immediate benefit and 43
their immediate comfort and 57
their immediate concern and 76
their immediate concern for 50
their immediate concern was 557
their immediate concern with 110
their immediate contact with 341
their immediate context and 465
their immediate context but 65
their immediate control and 153
their immediate demands and 148
their immediate demands for 88
their immediate desires and 153
their immediate desires for 40
their immediate effects and 199
their immediate effects are 217
their immediate effects but 41
their immediate effects may 45
their immediate effects that 43
their immediate exertion are 81
their immediate friends and 552
their immediate manager and 43
their immediate objects and 57
their immediate objects are 99
their immediate offspring and 41
their immediate parents and 55
their immediate passions far 41
their immediate priority was 45
their immediate problem and 47
their immediate problem was 151
their immediate purpose and 364
their immediate purpose but 40
their immediate purpose had 62
their immediate purpose has 64
their immediate purpose they 48
their immediate purpose was 344
their immediate reactions and 83
their immediate removal was 46
their immediate results and 93
their immediate success was 70
their immediate superior and 209
their immediate superior was 55
their immediate support and 48
their immediate support for 53
their immediate thoughts and 71
their immediate welfare and 50
their imminent arrival and 62
their implicit support for 74
their impotent efforts with 50
their improper conduct and 46
their impulses because they 51
their increased concern for 48
their increased concern with 52
their increased contact with 217
their increased demands for 108
their increased freedom and 42
their increased numbers and 308
their increased respect for 54
their increased support for 58
their increased surface area 298
their indirect effects are 99
their industry because they 57
their industry imparts new 46
their infantry support and 41
their infinite delight and 61
their infinite variety and 600
their infinite variety are 42
their infinite variety they 52
their informal alliance with 56
their informal contact with 51
their informed consent and 432
their informed consent for 326
their informed consent was 80
their infrared spectra and 63
their infrared spectra are 74
their infrared spectra with 42
their inherent ability and 51
their inherent dignity and 400
their inherent fitness for 71
their inherent justice and 42
their inherent natures and 51
their inherent quality and 51
their inherent respect for 60
their inherent strengths and 381
their inherent talents and 72
their inherent tensions and 76
their inherent weakness and 200
their injuries because they 66
their injuries entitle them 49
their injurious effects are 104
their injurious effects can 43
their injurious effects may 44
their innocent gambols and 71
their innocent prattle and 53
their instinct prompts them 148
