tack and starboard tack 95
text and reference book 2295
text and reference list 235
text and reference work 616
text and reinforce what 44
text and secondary text 71
text and separated from 44
text and sometimes even 58
text and suggested many 76
text are available from 113
text are different from 129
text are extracted from 76
text are organized into 58
text are presented here 58
text are reprinted from 56
text are separated from 47
text being commented upon 150
text for quotations from 51
text had previously been 136
text has accordingly been 47
text has benefited from 223
text has certainly been 75
text has evidently been 102
text has generally been 136
text has previously been 43
text has sometimes been 176
text has undergone some 54
text that describes what 356
text that describes your 48
text that indicates what 41
text was commented upon 47
text was developed from 84
text was different from 115
text was extracted from 70
text was published from 60
text was published only 158
text was reprinted from 43
text with different text 89
text with quotations from 149
thank all colleagues from 54
thank our colleagues from 300
theft and attempted theft 100
theft and vandalism were 71
theft was committed when 69
their age triumphed over 40
their being alienated from 111
their being available when 45
their being collected from 119
their being collected here 48
their being collected into 88
their being converted into 440
their being delivered from 510
their being delivered into 70
their being delivered over 74
their being dependent upon 153
their being descended from 842
their being described here 44
their being different from 624
their being dislodged from 45
their being dismissed from 62
their being dispersed over 135
their being displaced from 41
their being entrusted even 48
their being extracted from 58
their being extremely rich 42
their being flattered into 152
their being generally used 74
their being insulated from 41
their being liberated from 60
their being organized into 77
their being precluded from 73
their being preserved from 106
their being prevented from 427
their being protected from 225
their being published during 56
their being recruited from 41
their being recruited into 40
their being scattered among 92
their being scattered over 338
their being separated from 648
their being separated into 63
their being sheltered from 70
their being suspended from 47
their dead ancestors were 59
their dead relatives were 67
their dead scattered upon 56
their dear enjoyment lies 76
their death sentences were 244
their doing themselves hurt 44
their due impression upon 112
their due influence over 167
their due influence upon 278
their due obedience unto 176
their due proportion when 43
their ears flattened back 56
their easy separation from 52
their easy victories over 62
their eye movements during 50
their eye movements were 354
their eye movements when 41
their gay standards waving 44
their job extremely well 86
their job perfectly well 62
their job prospects were 78
their kings descended from 58
their kings themselves were 48
their long cherished dream 132
their long cherished goal 45
their long cherished hope 89
their long cherished plan 53
their long cherished wish 85
their long continued life 44
their long domination over 40
their long generation time 60
their long migrations from 40
their long molecular axes 80
their long molecular axis 74
their long residence among 114
their long residence here 56
their long residence there 402
their long residence time 87
their long separation from 326
their long tentative work 70
their low metabolic rate 138
their low molecular mass 67
their low production cost 65
their mean distances from 3894
their mean residence time 67
their near neighbors were 62
their near relatives have 51
their near relatives were 77
their new associates very 49
their new associates were 50
their new christmas toys 97
their new colleagues from 46
their new colleagues were 44
their new community life 48
their new companions were 41
their new conditions upon 52
their new defensive line 55
their new employees from 68
their new employees were 43
their new hampshire farm 78
their new hampshire home 98
their new knowledge back 52
their new knowledge into 327
their new knowledge will 59
their new leadership role 87
their new neighbors from 95
their new neighbors were 206
their new permanent home 82
their new political home 53
their new political life 66
their new political role 135
their new purchases among 47
their new sovereign came 62
their new spiritual home 50
their new spiritual life 87
their new television sets 196
their new temporary home 132
their now completed trial 74
their oil production from 60
their oil resources were 46
their old ancestral home 59
their old associates were 40
their old influence over 66
their old liberties were 41
their old shipmates from 48
their old traditions were 62
their own abilities have 41
their own abilities more 97
their own abilities were 78
their own abilities when 89
their own abilities will 79
their own absorption into 113
their own advantage during 96
their own advantage even 115
their own advantage from 174
their own advantage have 98
their own advantage into 58
their own advantage more 330
their own advantage only 133
their own advantage over 117
their own advantage such 41
their own advantage their 104
their own advantage upon 45
their own advantage were 108
their own advantage what 180
their own advantage when 203
their own advantage will 125
their own advertising copy 67
their own alienation from 520
their own aloofness from 50
their own amusement when 57
their own ancestors came 58
their own ancestors from 58
their own ancestors have 42
their own ancestors were 329
their own ancestral faith 51
their own ancestral gods 78
their own ancestral home 110
their own ancestral land 238
their own ancestral laws 44
their own ancestral past 42
their own antitrust laws 265
their own anxieties onto 68
their own anxieties over 46
their own apartment when 60
their own appointed time 117
their own approaching deaths 45
their own approaching doom 61
their own approaching fate 115
their own arbitrary will 1434
their own arguments from 43
their own arguments have 42
their own arguments more 91
their own arguments were 172
their own artillery fire 423
their own artillery from 56
their own artillery upon 44
their own artillery were 58
their own attitudes from 65
their own attitudes have 83
their own attitudes into 67
their own attitudes more 130
their own attitudes onto 97
their own attitudes were 148
their own attitudes when 82
their own attitudes will 54
their own avaricious ends 55
their own baptismal vows 161
their own batteries were 55
their own blacksmith shop 43
their own brokerage firm 80
their own calumnies upon 56
their own candidate into 76
their own capricious will 172
their own carpentry work 42
their own catchment areas 104
their own character from 133
their own character into 70
their own character sets 135
their own character upon 200
their own character will 50
their own charities among 86
their own cherished ideas 67
their own childbearing years 66
their own childhood days 130
their own childhood fears 46
their own childhood have 55
their own childhood home 46
their own childhood reading 120
their own childhood were 50
their own childhood when 112
their own childhood years 88
their own christmas tree 276
their own classical laws 59
their own classroom work 114
their own cognitive maps 130
their own colleagues from 44
their own colleagues were 69
their own commercial ends 399
their own commercial gain 152
their own commercial laws 49
their own community during 45
their own community from 187
their own community hall 55
their own community have 107
their own community health 64
their own community into 72
their own community life 622
their own community only 59
their own community over 40
their own community there 52
their own community were 201
their own community when 127
their own community will 129
their own companies during 42
their own companies from 95
their own companies have 88
their own companies were 134
their own companies when 78
their own companies will 54
their own computers from 79
their own conclusion from 190
their own conditions from 43
their own conditions upon 59
their own conditions were 66
their own confession have 79
their own confession were 73
their own conflicts over 75
their own continent were 48
their own continued rule 85
their own conversion from 54
their own conversion into 45
their own copyright laws 148
their own corporate life 128
their own corporate name 68
their own countries along 43
their own countries also 106
their own countries during 262
their own countries even 151
their own countries from 439
their own countries have 629
their own countries into 185
their own countries just 84
their own countries made 57
their own countries more 124
their own countries most 111
their own countries much 122
their own countries must 79
their own countries once 40
their own countries only 185
their own countries over 77
their own countries some 45
their own countries such 81
their own countries there 191
their own countries these 60
their own countries those 50
their own countries upon 119
their own countries very 47
their own countries were 965
their own countries what 84
their own countries when 314
their own countries will 256
their own cowardice upon 46
their own creativity into 59
their own customary laws 545
their own customary ways 85
their own customers have 44
their own databases from 63
their own daughters from 88
their own daughters have 60
their own daughters into 129
their own daughters were 195
their own daughters will 46
their own deductions from 299
their own defensive zone 57
their own delegates from 44
their own departure from 492
their own desperate need 145
their own destinies even 56
their own destinies free 98
their own destinies from 53
their own destinies into 56
their own destinies more 107
their own destinies only 43
their own destinies were 124
their own destinies when 53
their own detective work 296
their own devotional life 146
their own different from 200
their own different ideas 66
their own different ways 2042
their own dimensions like 541
their own directions were 42
their own discretion only 51
their own discretion over 63
their own discretion what 44
their own discretion when 203
their own distorted view 143
their own districts from 47
their own districts into 53
their own districts were 97
their own districts when 55
their own divergent ways 52
their own doctrines from 48
their own doctrines into 63
their own doctrines were 63
their own doctrines when 43
their own dominance over 169
their own domination over 188
their own economies from 109
their own economies have 49
their own economies more 106
their own economies were 139
their own economies will 58
their own effective ways 73
their own electoral base 83
their own electoral laws 68
their own emergence from 45
their own emolument only 54
their own empirical data 84
their own empirical work 161
their own employees from 136
their own employees have 60
their own employees into 47
their own employees only 100
their own employees were 118
their own employees when 61
their own equipment from 150
their own equipment into 53
their own equipment were 55
their own equipment when 75
their own equitable laws 46
their own estimation their 40
their own estimation were 133
their own everlasting laws 52
their own excellent work 49
their own excessive self 91
their own exclusive areas 42
their own exclusive club 53
their own exclusive roof 62
their own excursions into 69
their own existence also 48
their own existence from 206
their own existence into 76
their own existence more 161
their own existence must 56
their own existence only 71
their own existence over 76
their own existence upon 53
their own existence were 93
their own existence when 59
their own existence will 72
their own expertise when 46
their own extensive work 48
their own factories were 83
their own fantasies into 72
their own fantasies onto 112
their own favorites among 59
their own favorites from 44
their own firesides from 42
their own followers from 83
their own followers into 122
their own followers were 108
their own footsteps among 92
their own footsteps will 139
their own formative years 217
their own fragrance pale 50
their own freshness into 435
their own frontiers were 84
their own functional areas 315
their own furniture from 106
their own furniture into 55
their own generation from 50
their own generation have 83
their own generation only 58
their own generation were 70
their own generation will 46
their own geographic areas 250
their own governors must 900
their own graphical user 75
their own grossness back 64
their own handwriting will 75
their own happiness even 44
their own happiness from 40
their own happiness here 46
their own happiness more 238
their own happiness only 61
their own happiness when 115
their own happiness will 126
their own historians have 93
their own historians were 64
their own histories from 83
their own histories have 45
their own histories into 44
their own histories were 59
their own homelands were 47
their own household fire 55
their own household gods 301
their own household were 144
their own household when 61
their own household work 619
their own ignorance from 41
their own ignorance when 53
their own illnesses must 220
their own immutable laws 50
their own important part 76
their own important role 186
their own important work 110
their own impression upon 114
their own incursions into 52
their own indelible mark 72
their own industrial base 289
their own industrial fate 76
their own industrial life 81
their own inference from 132
their own influence among 116
their own influence felt 43
their own influence into 55
their own influence over 894
their own influence upon 297
their own influence will 42
their own inherited land 42
their own initiative come 74
their own initiative during 127
their own initiative even 96
their own initiative from 241
their own initiative have 508
their own initiative into 115
their own initiative made 116
their own initiative make 85
their own initiative many 47
their own initiative more 41
their own initiative once 133
their own initiative only 437
their own initiative seek 71
their own initiative sent 82
their own initiative some 51
their own initiative take 85
their own initiative these 45
their own initiative took 88
their own initiative went 49
their own initiative were 370
their own initiative what 76
their own initiative when 677
their own initiative will 191
their own innocence were 75
their own inquiries into 260
their own instincts when 74
their own insurance from 75
their own insurance fund 109
their own intensity have 59
their own intentions were 105
their own intentions when 47
their own interesting boat 48
their own interests ahead 1018
their own interests along 63
their own interests also 169
their own interests among 71
their own interests best 1160
their own interests came 124
their own interests come 47
their own interests during 239
their own interests even 540
their own interests free 86
their own interests from 773
their own interests have 466
their own interests here 53
their own interests into 592
their own interests just 72
their own interests like 46
their own interests made 77
their own interests make 85
their own interests more 1812
their own interests most 395
their own interests much 99
their own interests must 146
their own interests once 151
their own interests only 1463
their own interests over 1368
their own interests such 139
their own interests take 79
their own interests their 67
their own interests there 306
their own interests these 79
their own interests those 54
their own interests upon 141
their own interests very 104
their own interests well 269
their own interests were 5310
their own interests when 1253
their own interests will 1278
their own intrinsic ends 96
their own intrinsic laws 62
their own intrinsic meaning 347
their own intrinsic rate 107
their own intrinsic truth 48
their own intrinsic worth 2517
their own intuitive good 85
their own irrational fears 69
their own jaundiced eyes 110
their own judgments from 55
their own judgments into 50
their own judgments upon 137
their own judgments were 66
their own judgments when 138
their own knowledge base 2681
their own knowledge from 288
their own knowledge gaps 50
their own knowledge into 168
their own knowledge more 45
their own knowledge must 59
their own knowledge only 127
their own knowledge over 86
their own knowledge were 57
their own knowledge what 198
their own knowledge when 147
their own knowledge will 73
their own leadership from 57
their own leadership role 111
their own leisurely pace 130
their own liberation from 853
their own liberties from 50
their own liberties were 199
their own liberties when 62
their own libraries were 41
their own magnitude from 50
their own managerial work 40
their own masculine doom 42
their own masculine self 97
their own medicines from 76
their own mercenary ends 242
their own merchants were 43
their own ministers from 93
their own ministers were 125
their own miserable egos 48
their own miserable self 47
their own missionary work 185
their own mortality when 70
their own mountains were 55
their own movements from 75
their own movements were 120
their own municipal laws 588
their own mysterious laws 43
their own mysterious ways 123
their own necessary work 41
their own negligent acts 162
their own nonverbal cues 50
their own normative data 45
their own objective truth 41
their own obstinacy were 49
their own obstinate will 45
their own occupation their 50
their own occupation zone 160
their own operations from 104
their own operations have 48
their own operations into 64
their own operations more 171
their own operations were 126
their own particles among 166
their own partisans were 62
their own perceived best 311
their own perceived lack 91
their own perceived need 61
their own perceived self 549
their own perfectly good 44
their own permanent home 57
their own perpetual youth 52
their own personnel into 43
their own personnel were 50
their own political acts 68
their own political aims 784
their own political axes 71
their own political base 789
their own political camp 68
their own political club 43
their own political ends 5238
their own political faith 288
their own political fate 327
their own political gain 557
their own political game 339
their own political ideas 543
their own political life 909
their own political line 379
their own political means 44
their own political past 86
their own political paths 42
their own political risk 89
their own political role 214
their own political ruin 54
their own political rule 54
their own political self 454
their own political theory 113
their own political unit 199
their own political well 127
their own political will 383
their own political work 122
their own population from 94
their own population into 49
their own population size 51
their own practical ends 87
their own practical good 83
their own practical uses 41
their own practical work 179
their own practices from 77
their own practices have 71
their own practices into 55
their own practices more 40
their own practices were 103
their own practices when 90
their own practices will 41
their own precarious hold 48
their own precincts among 40
their own preferred form 103
their own preferred mode 49
their own preferred self 41
their own preferred view 57
their own preferred ways 291
their own premature deaths 44
their own president from 135
their own previously held 95
their own primitive folk 83
their own primitive ways 54
their own priorities among 68
their own priorities were 64
their own priorities when 53
their own privately held 128
their own privilege have 59
their own proceedings only 120
their own proceedings were 44
their own producers from 91
their own production base 68
their own production from 95
their own production line 89
their own production plan 50
their own production teams 88
their own production unit 104
their own production were 53
their own production work 64
their own professed faith 48
their own professed ideal 40
their own profession into 43
their own profession were 51
their own proposals were 137
their own prospects made 47
their own prospects were 72
their own protected areas 62
their own protection during 46
their own protection from 683
their own protection must 58
their own protection were 58
their own protection when 101
their own protection will 83
their own provinces were 63
their own provisions from 104
their own provisions were 85
their own published work 144
their own purchases from 96
their own qualities must 202
their own reactionary ends 47
their own reasonably well 86
their own redemption from 114
their own reflection upon 50
their own refutation along 67
their own regiments were 59
their own relatives into 93
their own relatives were 143
their own relatives when 72
their own reputation among 62
their own reputation will 56
their own researches into 161
their own residence hall 50
their own residents only 51
their own resources among 41
their own resources during 210
their own resources even 98
their own resources fail 78
their own resources from 343
their own resources have 212
their own resources into 287
their own resources like 40
their own resources more 558
their own resources most 45
their own resources much 85
their own resources must 70
their own resources only 115
their own resources over 49
their own resources such 235
their own resources their 114
their own resources there 112
their own resources those 46
their own resources upon 50
their own resources were 892
their own resources when 1049
their own resources will 274
their own responses from 47
their own responses were 73
their own responses when 49
their own retrieval cues 100
their own satellite dish 57
their own scholarly work 229
their own selections from 210
their own sensations when 47
their own separated from 44
their own separation from 461
their own sexuality from 58
their own sexuality have 49
their own sexuality into 41
their own sexuality were 43
their own sexuality will 59
their own shepherds have 47
their own shepherds pity 212
their own shipments only 70
their own shoulders part 56
their own shoulders upon 209
their own siegfried line 46
their own situations more 40
their own situations were 51
their own societies from 95
their own societies have 130
their own societies into 54
their own societies were 196
their own societies will 63
their own somewhere else 70
their own sovereign upon 43
their own sovereign will 345
their own specialist areas 132
their own spiritual good 375
their own spiritual health 215
their own spiritual home 99
their own spiritual life 2874
their own spiritual need 70
their own spiritual paths 220
their own spiritual ruin 51
their own spiritual self 78
their own spiritual truth 43
their own spiritual well 432
their own spiritual work 42
their own standards even 41
their own standards from 64
their own standards upon 100
their own standards were 104
their own standards when 171
their own standards will 49
their own strategic aims 52
their own strategic ends 107
their own strategic plan 76
their own structure upon 45
their own struggles over 61
their own substance from 79
their own substance into 57
their own substance many 67
their own successes were 45
their own suggestion fell 185
their own supremacy over 177
their own suspension from 78
their own swiftness into 79
their own sympathies were 93
their own technical know 40
their own technical work 100
their own telephone line 77
their own television sets 978
their own television show 323
their own temporary uses 42
their own temporary will 94
their own territory along 49
their own territory during 62
their own territory even 61
their own territory from 421
their own territory have 98
their own territory into 101
their own territory must 64
their own territory only 62
their own territory their 43
their own territory were 178
their own territory when 177
their own territory will 74
their own testimony were 51
their own textbooks from 45
their own theological ideas 46
their own theological work 41
their own theoretical work 93
their own throughout their 71
their own traditions even 57
their own traditions from 159
their own traditions have 132
their own traditions into 63
their own traditions more 53
their own traditions were 190
their own transition from 215
their own transition into 46
their own transport from 69
their own transport will 45
their own unbridled will 77
their own unhurried pace 45
their own untainted soil 47
their own unwritten code 71
their own unwritten laws 180
their own vegetable dyes 42
their own victories over 96
their own voluntary acts 229
their own voluntary deed 76
their own voluntary will 283
their own volunteer fire 102
their own withdrawal from 242
their own wonderful ideas 52
their pay envelopes from 43
their peak childbearing years 167
their real advantage lies 47
their real character from 100
their real character home 73
their real character upon 67
their real character will 83
their real dimensions must 96
their real distances from 93
their real existence from 61
their real influence must 42
their real influence over 114
their real intentions from 71
their real intentions were 395
their real interests were 300
their real interests will 42
their san francisco home 418
their six daughters were 43
their son graduated from 67
their thin appearance shed 86
their thin disguises hide 78
their too arbitrary ways 66
their top priorities were 41
their two colleagues were 44
their two companies were 59
their two companions were 160
their two countries have 54
their two countries into 67
their two countries were 418
their two countries will 69
their two daughters came 74
their two daughters from 66
their two daughters have 71
their two daughters into 47
their two daughters left 44
their two daughters live 217
their two daughters went 46
their two daughters were 852
their two different ways 91
their two poisonous fangs 51
their two polarized rays 132
their use continued down 85
their use continued into 60
their way backwards into 53
their way carefully along 431
their way carefully among 189
their way carefully back 148
their way carefully down 1114
their way carefully from 53
their way carefully into 60
their way carefully over 384
their way carefully past 50
their way cautiously along 797
their way cautiously among 161
their way cautiously back 71
their way cautiously down 575
their way cautiously from 98
their way cautiously into 144
their way cautiously over 145
their way downwards from 62
their way downwards into 59
their way gradually down 66
