take among european nations 56
tend more strongly toward 87
term care service system 138
term debt account groups 89
term debt current portion 277
term from science fiction 45
term life chances refers 42
term oral steroid therapy 171
term side effects remain 40
term soil organic matter 137
term soil texture refers 48
test case brought before 327
test data secured solely 48
test more complex models 114
test ratio current assets 57
test these competing theories 41
test will provide useful 41
test your hormone levels 123
test your listening skills 106
text from measured drawings 48
text into readable english 106
text into smaller chunks 44
text will concern itself 63
text will confine itself 46
text will provide readers 65
their ages cluster around 60
their ally against england 66
their anger against england 53
their angry passions without 45
their arms against france 133
their arms clasped around 402
their arms crossed before 65
their arms crossed behind 171
their arms pierced through 155
their arms pinioned behind 658
their arms secured behind 44
their arms tightly around 146
their arms tightly folded 63
their arms twisted behind 134
their arms wrapped around 3891
their back windows looked 41
their bank account number 60
their bare essence without 76
their best behavior around 69
their best british friend 60
their best efforts failed 87
their best efforts should 61
their best efforts through 59
their best efforts toward 512
their best efforts unless 51
their best efforts without 83
their best friends abroad 41
their best friends through 47
their best friends without 97
their best holiday attire 202
their best holiday clothes 81
their best remaining chance 45
their best results through 40
their birth control methods 50
their body language changes 47
their case brought before 53
their case strongly enough 41
their city council member 45
their clean baskets before 82
their coat collars pulled 43
their coat collars turned 599
their coming together should 40
their coming together without 92
their dark shadows across 101
their dark shadows before 125
their days wandering around 48
their debt service burden 85
their dull passage through 50
their duly elected leaders 61
their duty towards europe 114
their duty towards nature 49
their eager courage cooled 58
their early history through 46
their early musical training 58
their epic journey across 86
their ever increasing number 92
their exit together should 59
their eyes flashed sparks 56
their eyes forever closed 43
their eyes tightly closed 854
their eyes towards england 165
their eyes towards france 148
their feet against stones 64
their feet crunching through 49
their feet planted firmly 739
their feet pointed toward 109
their feet splashing through 41
their feet touched bottom 96
their feet touched ground 115
their fire control radars 103
their five hundred pounds 55
their flag dragged through 54
their food becomes scarce 129
their four figures standing 72
their four thousand pounds 40
their free passage through 122
their free surface energy 58
their full creative powers 55
their full efforts toward 52
their full national rights 149
their full nominal amount 51
their full plastic moment 72
their full plumage before 48
their full support behind 863
their full tensile strength 72
their fury against england 60
their good behavior toward 56
their good conduct before 43
their good fortune before 70
their good fortune enable 42
their good fortune should 54
their good fortune through 75
their good fortune without 99
their good offices toward 40
their good thoughts should 98
their great colonial empire 54
their great country houses 268
their great flemish horses 69
their great imperial cities 86
their great journey across 63
their great orators deemed 91
their great regards thereto 62
their great tensile strength 98
their guns pointed toward 109
their guns pressed across 66
their hair plaited behind 52
their hair pleasingly combed 119
their having certain rights 101
their having married before 40
their heads against stones 59
their heads baskets filled 97
their heads closely shaved 126
their heads closely shaven 116
their heads covered before 51
their heads paraded through 43
their heads pointed toward 165
their heads snapped around 104
their heads together across 56
their heads together before 154
their heads together behind 125
their heads together laughing 44
their heads together plotting 87
their heads together without 101
their heads towards erebus 44
their heads towards oregon 55
their heads unmoved through 51
their heavy baggage behind 139
their heavy burdens across 43
their heavy burdens through 84
their high anxiety levels 42
their high kinetic energy 181
their high operating speeds 44
their high organic matter 105
their high pitched voices 73
their high position through 52
their high schools without 140
their high surface energy 122
their high surface tension 99
their high tensile strength 452
their high vantage ground 40
their high vantage points 90
their home country before 311
their home country market 53
their home country should 124
their home country through 129
their home country without 126
their home language before 46
their home markets before 43
their home markets through 52
their home shortly before 81
their huge shagged fronts 92
their ideas against reality 63
their ionian kinsmen already 40
their just natural rights 58
their land revenue policy 61
their last account without 43
their last journey through 110
their last moments before 112
their last moments greatly 64
their last remaining strength 172
their last supreme effort 49
their late beloved pastor 47
their late glories should 65
their least perfect writings 52
their legs crossed tailor 42
their legs wrapped around 250
their less favored fellow 287
their less favored rivals 44
their life chances through 94
their life history traits 236
their life outside school 159
their life perhaps unique 43
their life stories around 62
their life stories through 81
their life stories without 55
their life support system 267
their life together became 106
their life together before 451
their life together seemed 107
their life together should 86
their life together through 59
their life together without 109
their line extending through 60
their lips finally parted 303
their lips tightly closed 226
their live objects strive 42
their living largely through 70
their living together before 172
their living together without 40
their loving support through 40
their main concern seemed 56
their main concern should 123
their main efforts toward 138
their main foreign policy 72
their main function appears 95
their main function should 62
their main protein source 58
their main purpose appears 43
their main purpose should 61
their main revenue source 56
their main subject matter 213
their making brought always 67
their meaning becomes clearer 57
their meaning depends always 66
their moon withdraw itself 70
their more assured refuge 41
their more cautious elders 68
their more compact tissue 45
their more complex nature 70
their more distant fields 53
their more erratic habits 41
their more especial object 47
their more extreme claims 77
their more extreme leaders 70
their more favored fellow 135
their more general aspect 49
their more general nature 49
their more general theories 47
their more generic nature 41
their more liberal policy 58
their more limited access 175
their more limited sphere 111
their more northern breeding 95
their more opulent fellow 40
their more popular rivals 67
their more popular writings 49
their more promising pupils 59
their more radical allies 77
their more radical leaders 58
their more radical rivals 42
their more refined tastes 42
their more regular habits 41
their more routine duties 42
their more salient points 40
their more settled habits 47
their more studied methods 43
their most ancient allies 40
their most ancient rights 40
their most ancient sacred 79
their most ancient writings 58
their most arduous duties 46
their most assured refuge 146
their most bounden duties 67
their most capable leaders 64
their most central values 51
their most creative periods 54
their most desired object 45
their most devoted friend 58
their most distant points 58
their most doleful dirges 50
their most elegant attire 46
their most elegant clothes 65
their most eminent authors 111
their most eminent chiefs 83
their most eminent fellow 51
their most eminent leaders 200
their most eminent member 69
their most exalted minions 43
their most extreme claims 59
their most extreme limits 60
their most faithful allies 156
their most faithful friend 95
their most familiar actions 76
their most fertile fields 46
their most fertile ground 116
their most fertile plains 101
their most fertile source 43
their most fervent desire 73
their most fervent wishes 51
their most general aspect 429
their most general senses 102
their most glorious banner 41
their most gorgeous attire 102
their most heinous crimes 49
their most helpful advice 61
their most ingrained values 69
their most intense degree 44
their most intense feelings 105
their most natural allies 61
their most natural course 46
their most northern limits 61
their most notable feature 220
their most perfect purity 72
their most popular authors 74
their most popular dishes 72
their most popular feature 53
their most popular leaders 202
their most popular member 40
their most popular models 87
their most popular pieces 64
their most popular routes 170
their most popular titles 57
their most precious assets 180
their most precious jewels 197
their most precious legacy 67
their most precious relics 94
their most precious rights 261
their most precious values 66
their most private actions 96
their most private feelings 149
their most private selves 78
their most promising leaders 40
their most promising pupils 249
their most prudent course 80
their most reliable allies 144
their most reliable friend 57
their most reliable source 302
their most salient feature 288
their most salient points 82
their most sanguine wishes 152
their most sincere wishes 45
their most threatening aspect 74
their most trusted agents 57
their most trusted allies 59
their most trusted friend 93
their most trusted leaders 218
their most trusted slaves 78
their most trusted source 92
their most unusual feature 55
their most upright patriot 57
their most visible effect 45
their most visible impact 45
their most warlike tribes 142
their most welcome guests 72
their much smaller number 47
their next regular session 102
their north african colony 43
their north african empire 174
their once fertile fields 48
their only concern should 61
their only genuine source 50
their only natural outlet 41
their only redeeming feature 121
their only regular source 41
their only reliable source 139
their only remaining chance 147
their only remaining course 96
their only remaining parent 67
their only remaining source 106
their only surviving brother 49
their only surviving parent 102
their open bedroom window 53
their oral hygiene habits 55
their oral language skills 655
their other affairs without 61
their other foreign policy 40
their other natural parent 61
their other official duties 61
their other passions permit 56
their other retired places 148
their other subject peoples 42
their other taxable income 78
their pack animals loaded 47
their part towards reviving 58
their past conduct should 142
their poor language skills 100
their poor luggage plodding 59
their poor tenants almost 73
their prim college tutors 62
their race blended heroic 42
their radio listening habits 76
their ratio remains finite 81
their rich feathered cloaks 70
their role remains unclear 78
their root systems become 57
their roving warriors through 61
their safe conduct through 119
their safe deposit vaults 71
their safe journey through 40
their safe passage across 207
their safe passage through 476
their said petition prayed 55
their ship dropped anchor 103
their side against france 42
their side effects differ 44
their side effects should 42
their sign language skills 72
their single largest source 44
their sins against nature 80
their slow journey across 51
their slow journey through 51
their slow passage through 107
their slow uniform manner 53
their sole remaining chance 62
their sons hurried toward 91
their south african allies 55
their south african assets 78
their south african holdings 116
their south african policy 127
their spin quantum number 89
their stead swarmed around 43
their three canadian allies 92
their time attending meetings 125
their time between drinking 55
their time between england 105
their time between europe 43
their time between family 88
their time between fighting 63
their time between france 54
their time between london 319
their time between market 83
their time between office 118
their time between prayer 217
their time between preaching 47
their time between public 58
their time between school 415
their time between sleeping 100
their time between studying 54
their time between various 117
their time honored mansion 42
their time outside school 330
their time providing direct 67
their time together became 47
their time together before 212
their time together seemed 68
their time together should 74
their time together watching 44
their time together without 91
their time traveling around 156
their time wandering around 242
their time wandering through 72
their true motives behind 44
their true natural causes 57
their true position before 75
their true relation should 75
their true subject matter 42
their union enjoyed little 44
their vast colonial empire 126
their vast journey across 91
their very colonial system 50
their very complex nature 101
their very earliest school 45
their very earliest stages 212
their very fertile fields 46
their very friends should 55
their very fullest extent 40
their very general nature 98
their very helpful advice 133
their very liberal trades 41
their very limited access 53
their very limited income 53
their very limited number 112
their very limited powers 97
their very natural desire 109
their very natures changed 57
their very outward shapes 137
their very reduced circle 101
their very subject matter 182
their very virtues become 58
their vile passions deface 70
their walk together through 58
their wars against france 128
their wars against philip 84
their weary journey through 47
their west african empire 73
their west african school 45
their west european allies 127
their will follows without 78
their word carries weight 41
their work becomes feeble 174
their work largely through 46
their young offspring suffer 43
theory must address itself 176
theory must concern itself 150
theory upon certain select 59
there also appeared another 149
there also comfort myself 302
there also emerged another 42
there also existed another 397
there also existed various 99
there also follows another 45
there came certain mystic 58
there come governing agents 47
there ever existed another 63
there ever existed before 64
there ever remains behind 109
there five minutes before 2024
there five minutes earlier 197
there five minutes without 117
there from distant places 105
there from natural causes 41
there have appeared before 53
there have appeared various 165
there have emerged various 81
there have existed various 47
there have leisure enough 47
there into richest russet 50
there just minutes before 140
there just moments before 205
there just seconds before 107
there like petrels before 45
there made himself master 97
there many minutes before 800
there more fervent wishes 90
there once existed another 93
there once existed greater 40
there only briefly before 402
there only minutes before 228
there only moments before 366
there only remains divine 77
there only seconds before 148
there other sorrows beside 52
there rose vividly before 68
there some glorious rarity 40
there some lighter portion 43
there some minutes before 344
there some minutes without 112
there some mystery behind 213
there some pilgrim strays 277
there some ulterior motive 85
there soon appeared another 46
there these forests become 43
there those opulent regions 123
there three minutes before 158
there till shortly before 82
there were adverse claims 53
there were african slaves 90
there were amazons fighting 70
there were ancient cities 43
there were animals around 42
there were answering shouts 76
there were anybody better 61
there were appalling scenes 51
there were athletic sports 64
there were audible groans 48
there were awkward pauses 40
there were battles fought 70
there were between eighty 186
there were between eleven 93
there were between ninety 57
there were between twelve 240
there were between twenty 1096
there were billiard tables 69
there were bridges across 77
there were british forces 78
there were british troops 447
there were broader issues 69
there were brought before 331
there were bruises around 41
there were buildings called 53
there were cameras watching 52
there were caravan routes 61
there were certain abuses 100
there were certain actions 168
there were certain authors 55
there were certain bodies 77
there were certain bounds 74
there were certain causes 148
there were certain changes 704
there were certain checks 59
there were certain chords 55
there were certain chosen 40
there were certain cities 97
there were certain claims 45
there were certain clearly 59
there were certain closed 92
there were certain common 835
there were certain crimes 129
there were certain crucial 56
there were certain curious 54
there were certain dangers 220
there were certain dishes 67
there were certain doubts 136
there were certain duties 312
there were certain english 68
there were certain errors 88
there were certain ethical 42
there were certain evenings 67
there were certain events 312
there were certain family 82
there were certain feelings 46
there were certain fields 107
there were certain forces 271
there were certain formal 58
there were certain german 42
there were certain greeks 607
there were certain groups 504
there were certain habits 43
there were certain hidden 44
there were certain homely 87
there were certain houses 174
there were certain images 62
there were certain indians 60
there were certain issues 441
there were certain lacunae 55
there were certain ladies 79
there were certain leaders 57
there were certain levels 43
there were certain limits 732
there were certain little 292
there were certain marked 108
there were certain mental 51
there were certain merits 40
there were certain methods 94
there were certain native 73
there were certain notions 90
there were certain obvious 341
there were certain papers 121
there were certain pauses 47
there were certain periods 432
there were certain phases 109
there were certain pieces 116
there were certain places 840
there were certain points 1639
there were certain powers 211
there were certain public 127
there were certain reasons 430
there were certain regions 208
there were certain rights 449
there were certain sacred 82
there were certain scenes 71
there were certain seasons 155
there were certain secret 367
there were certain serious 103
there were certain shared 101
there were certain shifts 79
there were certain simple 70
there were certain skills 74
there were certain sounds 173
there were certain special 501
there were certain stages 82
there were certain states 94
there were certain strange 60
there were certain strict 41
there were certain striking 95
there were certain styles 44
there were certain subtle 56
there were certain taboos 74
there were certain tenets 52
there were certain tokens 40
there were certain topics 185
there were certain traces 56
there were certain trades 50
there were certain traits 190
there were certain trends 108
there were certain tribal 43
there were certain tribes 77
there were certain tricks 40
there were certain unique 62
there were certain usages 71
there were certain values 153
there were certain verses 89
there were certain wicked 75
there were chaotic scenes 46
there were charges enough 40
there were chinese troops 70
there were circles around 52
there were colored lights 48
there were competing claims 212
there were competing groups 40
there were competing theories 59
there were competing visions 46
there were complex issues 59
there were complex reasons 58
there were control groups 57
there were country dances 51
there were crowded houses 56
there were crowded meetings 53
there were current through 65
there were customs duties 95
there were decayed boughs 82
there were decimal places 54
there were dialects before 42
there were differing levels 84
there were differing points 64
there were distant sounds 50
there were distant spurts 51
there were drastic changes 382
there were dreadful scenes 100
there were drunken brawls 68
there were enacted special 41
there were endless delays 219
there were endless little 61
there were endless meetings 115
there were endless rounds 53
there were endless rumors 56
there were endless streams 40
there were enemies watching 48
there were equally serious 64
there were equally striking 45
there were especial reasons 126
there were evident proofs 118
there were evident reasons 47
there were evident tokens 110
there were evident traces 247
there were exactly eleven 104
there were exactly twelve 114
there were exactly twenty 129
there were exchange visits 50
there were excited crowds 45
there were excited shouts 58
there were excited voices 98
there were factors beyond 110
there were factual errors 58
there were factual issues 239
there were features common 57
there were federal troops 57
there were fertile fields 56
there were fertile plains 55
there were fifteen cotton 61
there were fifteen german 86
there were fifteen houses 94
there were fifteen indians 47
there were fifteen killed 47
there were fifteen million 294
there were fifteen public 123
there were fifteen pupils 51
there were fifteen states 101
there were finally enough 139
there were flowering plants 239
there were flowering shrubs 51
there were flowers around 90
there were flowers blooming 203
there were foreign armies 40
there were foreign guests 43
there were foreign policy 72
there were foreign powers 41
there were foreign troops 177
there were frantic shouts 82
there were friends enough 83
there were friends standing 51
there were gardens behind 59
there were gardens bright 868
there were gardens filled 44
there were gathered around 231
there were general causes 45
there were general meetings 53
there were general orders 54
there were general reasons 45
there were genuine doubts 83
there were genuine issues 721
there were genuine reasons 106
there were germans around 61
there were gradual changes 230
there were grocery stores 99
there were grounds enough 116
there were hostile forces 82
there were hostile indians 302
there were hostile tribes 68
there were immense crowds 133
there were immense flocks 80
there were immense masses 40
there were immense regions 122
there were immense stores 56
there were immense tracts 111
there were impelling reasons 40
there were increasing doubts 220
there were increasing rumors 54
there were inferior courts 49
there were interior arcana 46
there were invited guests 40
there were kindred usages 47
there were lessons learned 70
there were letters inside 45
there were letters shewed 52
there were limited options 140
there were logical reasons 231
there were massive changes 95
there were massive public 53
there were material changes 49
there were material issues 320
there were material reasons 83
there were medical reasons 123
there were members enough 129
there were mexican troops 54
there were minimal changes 107
there were minutes enough 54
there were motives enough 78
there were muffled sounds 118
there were muffled voices 68
there were musical evenings 140
there were natural causes 185
there were natural forces 41
there were natural limits 241
there were natural reasons 80
there were natural rights 93
there were nightly meetings 64
there were nomadic tribes 53
there were northern lights 52
there were notable changes 272
there were notable shifts 42
there were notices posted 64
there were numbers around 44
there were objects belonging 97
there were official orders 148
there were ominous clouds 88
there were ominous rumors 66
there were ominous sounds 68
there were ominous warnings 50
there were orators before 52
there were outside forces 68
there were painful scenes 50
there were parties already 42
there were parties galore 48
there were peculiar causes 70
there were peculiar reasons 236
there were perhaps another 125
there were perhaps deeper 43
there were perhaps eighty 177
there were perhaps mutual 66
there were perhaps twelve 89
there were perhaps twenty 1000
there were periodic changes 91
there were periodic crises 78
there were periodic meetings 60
there were periodic rumors 46
there were periodic visits 49
there were persons belonging 52
there were persons called 134
there were persons engaged 54
there were persons enough 147
there were persons inside 48
there were pleasant arbors 65
there were pleasant little 55
there were pleasant scents 61
there were popular leaders 52
there were prayers before 40
there were precious metals 108
there were precious stones 283
there were present eighty 52
there were present eleven 74
there were present prince 52
there were present twelve 61
there were present twenty 264
there were present william 51
there were priests called 41
there were princes enough 42
there were printed copies 46
there were private houses 86
there were private meetings 64
there were private reasons 85
there were private tutors 57
there were protest meetings 190
there were prussian troops 95
there were radical changes 647
there were rampant rumors 62
there were rational reasons 80
there were recurring periods 88
there were recurring rumors 62
there were regular bodies 48
there were regular courts 57
there were regular meetings 601
there were regular monthly 58
there were regular sailings 126
there were regular strata 60
there were regular sunday 102
there were regular troops 98
there were regular visits 211
there were regular weekly 113
there were renewed rumors 47
there were renewed shouts 43
there were repeated alarms 57
there were repeated appeals 70
there were repeated changes 86
there were repeated claims 48
there were repeated crises 50
there were repeated delays 83
there were repeated lapses 60
there were repeated meetings 46
there were repeated periods 57
there were repeated rumors 200
there were repeated shouts 130
there were repeated warnings 115
there were reports drifting 77
there were roughly eighty 44
there were roughly twenty 177
there were runaway slaves 53
there were salient towers 42
there were science fiction 43
there were seasonal changes 65
there were seventy elders 58
there were seventy houses 81
there were seventy million 67
there were seventy nations 75
there were seventy public 156
there were seventy pupils 57
there were several actions 102
there were several active 242
there were several actors 72
there were several adults 75
there were several agents 100
there were several alarms 150
there were several almost 41
there were several already 87
there were several altars 151
there were several amongst 151
there were several anxious 63
there were several appeals 66
there were several armies 42
there were several around 150
there were several authors 140
there were several babies 50
there were several before 198
there were several better 48
there were several billion 40
there were several bitter 49
there were several blacks 74
there were several blocks 93
there were several bloody 133
there were several bodies 277
there were several border 77
there were several brands 65
there were several bright 101
there were several broken 269
there were several bullet 115
there were several burials 57
there were several bursts 50
there were several bushes 51
there were several buyers 40
there were several cabins 82
there were several cannon 88
there were several castes 42
there were several cattle 70
there were several causes 947
there were several chairs 243
there were several changes 2103
there were several checks 66
there were several chests 185
there were several chiefs 284
there were several choice 93
there were several choirs 41
there were several cities 396
there were several claims 95
there were several clearly 62
there were several clefts 55
there were several clerks 53
there were several clever 48
there were several clocks 55
there were several closed 81
there were several clumps 53
there were several cogent 45
there were several common 309
there were several copies 456
there were several cotton 83
there were several counts 94
there were several courts 111
there were several cracks 74
there were several crates 40
there were several crises 135
there were several crucial 125
there were several curious 150
there were several cycles 64
there were several dances 51
there were several dealers 46
there were several decent 40
there were several delays 118
there were several direct 300
there were several dishes 75
there were several double 65
there were several dozens 122
there were several drafts 54
there were several drawings 77
there were several earlier 472
there were several elders 77
there were several engaged 48
there were several english 1318
there were several epochs 49
there were several errors 246
there were several escape 42
there were several events 337
there were several exciting 47
there were several facets 61
there were several failed 116
there were several fairly 110
there were several family 163
there were several famous 386
there were several fathoms 105
there were several faults 40
there were several female 404
there were several fields 190
there were several fierce 57
there were several fights 193
there were several findings 49
there were several flocks 70
there were several floors 51
there were several forces 162
there were several formal 56
there were several former 95
there were several framed 148
there were several french 883
there were several further 457
there were several gashes 62
there were several german 783
there were several glacial 112
there were several grades 320
there were several graves 71
there were several groups 1738
there were several guards 99
there were several guests 284
there were several heavens 45
there were several hebrew 41
there were several higher 56
there were several highly 525
there were several horses 402
there were several hotels 158
there were several houses 967
there were several images 50
there were several inches 512
there were several indians 271
there were several issues 812
there were several italian 103
there were several jewish 743
there were several judges 84
there were several killed 90
there were several kingdoms 166
there were several ladies 690
there were several larger 137
there were several layers 511
there were several leaders 196
there were several learned 91
there were several legions 59
there were several lesser 285
there were several levels 374
