tail carried aloft but 47
taking moments about one 170
taking moments about that 104
taking moments about this 105
taking moments about two 48
taking objects apart and 46
taking remedial action and 78
taking service under him 44
taking several forts and 43
taking several hours for 65
taking several months off 137
taking several towns and 54
taking shallow breaths and 85
taking shelter under his 86
taking shelter under its 42
taking shelter under that 133
taking showers rather than 41
taking similar action with 44
taking vitamin pills and 40
tale language about things 141
tale quality about them 117
talk against monks with 190
talk anymore about that 67
talk anymore about this 89
talk anymore right now 126
talk between father and 447
talk between mother and 464
talk between people who 124
talk between women and 318
talk briefly about each 225
talk briefly about her 90
talk briefly about his 84
talk briefly about how 513
talk briefly about one 151
talk briefly about this 118
talk briefly about two 46
talk briefly about why 97
talk frankly about her 43
talk frankly about his 155
talk frankly about how 180
talk frankly about our 54
talk frankly about sex 292
talk frankly about them 49
talk frankly about this 49
talk himself right out 121
talk quietly about his 51
talk quietly about this 44
talk scandal about her 271
talk together about all 175
talk together about god 105
talk together about her 101
talk together about his 155
talk together about how 949
talk together about old 50
talk together about our 461
talk together about them 101
talk together about things 234
talk together about this 353
talk together about why 60
talk together about you 130
talk together after that 108
talk together every day 98
tall buildings which are 57
tall central tower and 81
tall coconut palms and 195
tall coconut palms that 127
tall coconut trees and 118
tall conical white head 58
tall cypress trees and 196
tall cypress trees that 156
tall grasses which are 41
tall mustard weeds and 85
tall prairie grass and 163
tall prairie grass that 87
tall prairie grass with 41
tall private waved his 146
tall slender beech near 185
tall slender black man 43
tall slender stems and 44
tall slender woman who 54
tall slender woman with 262
tall stately woman with 49
tall stories about him 42
tall stories about his 160
tall windows looking out 513
tame animals which are 105
tame lightning within its 47
tape recording which has 43
tape recording which was 75
tape several times and 85
task becomes easier and 138
task becomes easier for 61
task becomes easier with 68
task demands rather than 86
task mastery rather than 51
task requiring skill and 109
task resumes within this 135
task several times and 48
taut muscles beneath her 57
taut muscles beneath his 54
taxi drivers could not 50
taxi drivers waiting for 75
taxi drivers would not 86
taxing capital gains and 355
taxing officer shall not 173
teach creative writing and 186
teach customs which are 194
teach himself greek and 54
teach lessons about how 43
teach lessons which are 40
teach problem solving and 290
tearing everything apart and 49
tearing himself apart with 65
tears gathered under her 92
tears himself loose and 65
tears started again and 109
tears started flowing and 61
tears stopped flowing and 68
teasing remarks about her 90
tech support people are 50
teeth against human law 205
teeth flashed under his 60
teeth flashed white and 103
teeth rawhide treats are 61
teeth stained black with 43
teeth started falling out 117
teeth together until his 55
teeth together until they 62
tell against rather than 53
tell anybody about any 125
tell anybody about her 168
tell anybody about him 84
tell anybody about his 327
tell anybody about how 56
tell anybody about our 189
tell anybody about that 932
tell anybody about them 230
tell anybody about this 2270
tell anybody about you 89
tell anybody anything that 182
tell anybody anything they 48
tell anybody anything you 45
tell anybody under him 77
tell anybody until you 40
tell anybody where she 140
tell anybody where they 123
tell anybody where you 501
tell certain people that 66
tell everything about her 76
tell everything about him 63
tell everything about his 134
tell everything about how 41
tell everything about them 67
tell everything about you 72
tell exactly where and 92
tell exactly where any 53
tell exactly where each 94
tell exactly where his 73
tell exactly where one 338
tell exactly where she 401
tell exactly where that 112
tell exactly where they 691
tell exactly where this 41
tell exactly where you 261
tell exactly which one 143
tell exactly which way 43
tell friends about this 51
tell general bragg that 40
tell herself again and 79
tell herself again that 42
tell himself again and 88
tell himself again that 46
tell parents where they 56
tell stories about all 110
tell stories about and 66
tell stories about being 305
tell stories about each 215
tell stories about god 142
tell stories about her 1740
tell stories about him 1437
tell stories about his 2895
tell stories about how 3325
tell stories about its 59
tell stories about men 89
tell stories about old 52
tell stories about one 195
tell stories about our 1190
tell stories about real 73
tell stories about that 258
tell stories about them 2231
tell stories about things 406
tell stories about this 380
tell stories about who 89
tell stories about why 65
tell stories about you 196
tell stories every day 73
tell stories rather than 309
tell stories until they 83
tell stories which are 507
tell stories which had 68
tell stories while they 80
tell windows where you 107
tenth century could not 48
tenth century islam had 53
tenth century rather than 92
tenth century shows that 106
tenth century which has 44
tenth century which was 72
tenth century would not 61
tent shortly after this 63
term alcohol abuse and 148
term alcohol abuse can 249
term alcohol abuse may 81
term becomes small and 66
term benefit rather than 95
term borrowing rather than 89
term capital asset and 114
term capital flows and 2309
term capital flows are 1371
term capital flows can 337
term capital flows for 123
term capital flows has 181
term capital flows may 275
term capital flows that 387
term capital flows was 137
term capital gains and 16386
term capital gains are 7830
term capital gains being 85
term capital gains but 134
term capital gains can 552
term capital gains for 2284
term capital gains had 93
term capital gains has 416
term capital gains may 675
term capital gains tax 6419
term capital gains than 239
term capital gains that 691
term capital gains was 1095
term capital gains with 297
term capital growth and 330
term capital growth with 266
term capital needs and 95
term capital rather than 117
term climate change and 482
term climate change are 138
term climate change has 43
term control rather than 43
term credits which are 154
term credits which had 111
term deposit rates and 60
term effects could not 125
term effects rather than 229
term effects which are 472
term effects which can 128
term effects which may 261
term effects would not 113
term everything which goes 45
term expires every two 146
term factors rather than 101
term factors which are 47
term financing needs and 116
term financing rather than 90
term foreign debts and 54
term foreign loans and 217
term including within its 55
term measures rather than 44
term measures which are 66
term measures which can 113
term measures which may 87
term operating costs and 660
term problem solving and 214
term problem which can 43
term process rather than 305
term process which can 167
term process which has 100
term process which may 45
term profits rather than 752
term project rather than 106
term remains vague and 45
term results rather than 501
term returns rather than 180
term rewards rather than 41
term screening tests for 148
term solution rather than 166
term storage rather than 88
term studies reveal that 152
term studies showing that 108
term success rates are 318
term success rates for 274
term success rates with 130
term success rather than 141
term treasury bills and 774
term treasury bills are 148
term treasury bonds and 440
term treasury bonds are 189
term treasury notes and 377
term welfare state has 46
test against which all 76
test anxiety rather than 138
test anxiety scale for 190
test battery rather than 109
test battery which was 96
test between right and 74
test booklet rather than 100
test donated blood for 167
test material rather than 88
test material which has 89
test measures speed and 78
test objects which are 67
test question might ask 57
test results agree with 356
test results alone are 92
test results could lead 81
test results could not 579
test results imply that 108
test results might not 147
test results often are 144
test results prove that 155
test results proving that 43
test results rather than 681
test results reveal that 448
test results showing that 461
test results shows that 556
test results which are 1075
test results which can 222
test results which may 180
test results would not 717
test samples which are 115
test several times and 325
test several times with 179
test systems which are 132
test usually rules out 43
text against which all 50
text editors allow you 50
text exactly where you 127
text outline headings and 41
text several times and 134
text writers agree that 47
text writers telling you 213
thank barbara boyer for 40
thank heavenly father for 77
thank himself alone for 120
thank several others who 58
thank several people and 97
thank several people for 869
thank several people who 1142
thank wallace withal that 86
their ability could not 43
their ability level and 150
their ability rather than 1166
their ability would not 48
their absence could lead 115
their absence could not 210
their absence might not 191
their absence ought not 45
their absence rather than 256
their absence shows that 41
their absence would lead 62
their absence would mean 81
their absence would not 886
their absorbing power for 40
their account books and 399
their account books are 58
their account books for 79
their account could not 41
their account rather than 59
their account until they 48
their account would not 63
their addition would not 55
their address books and 112
their address every year 42
their adopted child and 127
their adopted child had 48
their adopted child was 53
their adopted homes and 68
their adopted lands and 56
their adopted state and 48
their adoption would lead 71
their adoption would mean 60
their adoption would not 236
their advance could not 106
their advance guard and 123
their advance guard had 129
their advance guard was 193
their advance party had 79
their advance until they 272
their advance would not 42
their adverse pride was 66
their adverse social and 62
their aesthetic appeal and 316
their aesthetic appeal but 42
their aesthetic beauty and 93
their aesthetic merit and 41
their aesthetic rather than 77
their aesthetic sense and 173
their aesthetic sense was 67
their aesthetic taste and 64
their aesthetic value and 380
their aesthetic value but 79
their aesthetic value than 52
their aesthetic value was 42
their affairs again with 57
their affairs comes not 216
their affairs could not 195
their affairs rather than 91
their affairs under his 52
their affairs until they 58
their affairs which may 77
their affairs which they 81
their affairs while they 56
their affairs would not 130
their affixed tails can 53
their african homes and 107
their african names and 101
their african roots and 372
their alcohol abuse and 53
their alleged links with 144
their alliance could not 50
their alliance which had 42
their altered forms and 57
their ambition could not 69
their ambition makes them 84
their ambition rather than 42
their ambition would not 94
their amenity value and 49
their anatomy shows that 108
their ancient beauty and 106
their ancient books and 75
their ancient books are 51
their ancient civil and 55
their ancient creed and 44
their ancient dress and 94
their ancient enemy and 326
their ancient enemy was 49
their ancient error and 53
their ancient faiths and 70
their ancient feuds and 124
their ancient feuds with 49
their ancient force and 51
their ancient forms and 187
their ancient glory and 438
their ancient greek and 54
their ancient heroes and 103
their ancient homes and 372
their ancient hunting and 48
their ancient kingdom and 80
their ancient lands and 232
their ancient league with 119
their ancient legal and 79
their ancient links with 52
their ancient lords had 130
their ancient mother and 42
their ancient names and 258
their ancient names are 67
their ancient names with 49
their ancient order and 52
their ancient piety and 45
their ancient place and 42
their ancient power and 518
their ancient pride and 104
their ancient right and 124
their ancient right was 69
their ancient rites and 601
their ancient roots and 83
their ancient sites and 77
their ancient social and 90
their ancient state and 111
their ancient timid and 65
their ancient tongue and 59
their ancient towns and 84
their ancient usage and 57
their ancient valor and 43
their ancient vogue with 97
their ancient walls and 73
their animals could not 85
their animals laden with 47
their animals rather than 332
their animals until they 71
their animals where they 47
their animals which they 43
their animals while they 77
their animals would not 101
their annexed pains and 163
their annuity goods and 50
their answers after they 94
their answers agree with 51
their answers could not 177
their answers every one 43
their answers might not 55
their answers rather than 166
their answers until they 58
their answers would not 274
their anterior edges are 59
their antlers every year 219
their anxiety about being 397
their anxiety about death 114
their anxiety about her 103
their anxiety about him 113
their anxiety about his 89
their anxiety about how 83
their anxiety about its 48
their anxiety about not 86
their anxiety about our 48
their anxiety about them 46
their anxiety about this 159
their anxiety level and 114
their anxiety level was 51
their anxiety rather than 99
their anxiety while they 150
their aquatic habit and 42
their archaic style and 51
their arduous search for 58
their armorial bearings and 186
their armorial bearings are 176
their arrival could not 311
their arrival found that 84
their arrival found them 47
their arrival rather than 53
their arrival times and 111
their arrival times are 101
their arrival until they 218
their arrival which was 53
their arrival would bring 44
their arrival would not 180
their ascending order are 41
their assigns shall not 74
their assumed names and 58
their attache cases and 115
their attacks again and 44
their attacks could not 72
their attacks rather than 40
their attacks until they 123
their austere piety and 138
their average costs and 66
their average costs are 88
their average costs per 75
their average daily wear 60
their average earnings and 88
their average earnings are 364
their average earnings being 52
their average earnings for 158
their average earnings had 49
their average earnings per 99
their average holding was 47
their average lengths are 44
their average level and 54
their average level for 66
their average price and 41
their average price for 73
their average price per 73
their average price was 105
their average rather than 42
their average sales per 61
their average score for 43
their average score was 298
their average speed and 93
their average speed for 111
their average speed was 240
their average value and 131
their average value being 61
their average value can 55
their average value for 182
their average value may 61
their average value per 56
their average value was 202
their average wages and 88
their average wages are 163
their average wages for 56
their average working day 44
their average yield per 98
their average yield was 74
their awesome power and 109
their awkward angles are 48
their awkward pride was 59
their awkward splay web 50
their baggage after them 55
their baggage train and 133
their baggage which they 53
their baggage which was 44
their baggage while they 59
their balance sheet and 622
their balance sheet for 148
their balance sheet that 55
their balance sheet was 293
their balance sheet with 52
their ballots either for 59
their ballots would not 51
their baptism could not 121
their baptism until they 59
their baronial feuds and 60
their barrack fires with 79
their baskets laden with 96
their battering train and 44
their battles alone and 54
their bedroom doors and 98
their bedroom until she 47
their bedroom walls and 80
their bedroom walls with 126
their bedroom where she 104
their bedroom where they 175
their bedroom which was 47
their bedroom while she 67
their bedroom while they 109
their bedside table and 41
their behavior after being 59
their behavior after his 57
their behavior after that 486
their behavior after them 60
their behavior after they 206
their behavior could not 249
their behavior makes them 128
their behavior makes you 57
their behavior might not 79
their behavior rather than 1118
their behavior shows that 264
their behavior since they 75
their behavior under all 66
their behavior until they 253
their behavior which are 161
their behavior which can 43
their behavior which may 46
their behavior which they 73
their behavior which was 56
their behavior while they 230
their behavior would not 408
their beliefs about and 253
their beliefs about being 64
their beliefs about both 48
their beliefs about death 170
their beliefs about each 180
their beliefs about god 722
their beliefs about her 58
their beliefs about him 99
their beliefs about his 44
their beliefs about how 1874
their beliefs about its 203
their beliefs about man 81
their beliefs about men 70
their beliefs about one 52
their beliefs about sex 127
their beliefs about that 92
their beliefs about them 115
their beliefs about things 124
their beliefs about this 103
their beliefs about who 230
their beliefs about why 139
their beliefs after they 45
their beliefs could not 93
their beliefs rather than 552
their beliefs since they 67
their beliefs until they 85
their beliefs which are 135
their beliefs which they 64
their beliefs would not 96
their bellies empty and 41
their bellies rather than 71
their bellies until they 150
their bellies while they 40
their belongings until they 43
their belongings where they 83
their belongings which had 44
their belongings which they 103
their belongings while they 107
their beloved chief and 42
their beloved chief had 62
their beloved chief was 96
their beloved child was 53
their beloved father and 167
their beloved father had 67
their beloved father was 60
their beloved hills and 53
their beloved homes and 115
their beloved homes with 89
their beloved leader and 267
their beloved leader had 120
their beloved leader was 218
their beloved leader who 80
their beloved leader with 43
their beloved mother and 54
their beloved mother had 42
their beloved niece and 65
their beloved queen and 43
their beloved ruler was 49
their beloved saint and 45
their beloved wives and 110
their benefit plans and 56
their benefit plans for 49
their benefit rather than 345
their benefit until they 71
their benefit which does 72
their benefit while they 57
their benefit would not 49
their betters could not 49
their betters could pay 62
their betters every day 110
their biggest worry was 90
their birthday suits and 92
their bivouac fires and 47
their bizarre forms and 48
their blanket rolls and 182
their blasted hopes and 50
their blended light and 49
their boasted learning and 56
their borders fringed with 48
their borders rather than 78
their borrowing costs and 94
their borrowing costs are 41
their borrowing power and 78
their borrowing rates and 41
their bravery could not 113
their bravest leader was 120
their brethren about them 41
their brethren could not 63
their brethren rather than 71
their brethren would not 131
their brevity makes them 76
their bristling barbs and 85
their british flags and 69
their broader social and 390
their bronzed faces and 192
their brothers could not 47
their brothers rather than 74
their brothers until they 59
their brothers while they 44
their brothers would not 43
their brownian motion and 43
their buckets where they 250
their budgets could not 53
their budgets every year 169
their budgets rather than 94
their budgets would not 40
their buffalo coats and 51
their buffalo hides and 43
their buffalo robes and 458
their buffalo robes for 131
their buildings rather than 147
their buildings which are 41
their bullets could not 110
their bullets would not 155
their bullock carts and 141
their burrows where they 95
their burrows which are 51
their calcium salts are 65
their caloric needs and 53
their caloric needs are 63
their caloric value and 51
their calorie needs are 47
their candles aloft and 130
their capable hands and 73
their capital bases and 87
their capital costs and 178
their capital costs are 203
their capital could not 54
their capital every year 88
their capital funds and 81
their capital funds for 40
their capital gains and 433
their capital gains are 75
their capital gains tax 294
their capital goods and 211
their capital needs and 133
their capital needs are 72
their capital needs with 49
their capital rather than 363
their capital ratios and 67
their capital ships and 52
their capital stock and 1469
their capital stock are 55
their capital stock for 255
their capital stock has 73
their capital stock may 53
their capital stock was 214
their capital stock with 68
their capital until they 64
their capital value and 94
their capital value was 58
their capital where they 160
their capital which had 61
their capital which they 158
their capital which was 143
their capital would not 138
their captain brave and 80
their captain while they 54
their captain would not 73
their captive wives and 57
their captors could not 80
their captors rather than 96
their captors until they 54
their captors would not 92
their capture could not 52
their capture would not 64
their careers after they 170
their careers could not 61
their careers first and 86
their careers rather than 539
their careers under his 47
their careers until they 124
their careers where they 359
their careers which are 42
their careers while they 107
their careers within one 70
their careers working for 294
their careers working with 152
their careers would not 143
their careers writing for 53
their careful editing and 160
their careful plans for 48
their careful readings and 356
their careful study and 126
their caressing hands are 41
their cavalry could act 51
their cavalry could not 189
their cavalry which was 82
their centers rather than 48
their centers which are 63
their central angles are 123
their central banks and 360
their central banks are 152
their central banks for 143
their central banks had 44
their central banks with 70
their central claim that 95
their central ember that 48
their central focus and 78
their central focus was 56
their central guiding and 41
their central parts and 54
their central parts are 176
their central point and 72
their central reason for 48
their central stars and 44
their central themes and 100
their central themes are 58
their central thesis that 148
their certain defeat and 46
their certain forms got 248
their champion rather than 62
their chances rather than 78
their chances where they 52
their chances would not 45
their chapped hands and 73
their chapter house and 47
their charges could not 78
their charges rather than 158
their charges shall not 126
their charges until they 94
their charges would not 52
their charity might not 50
their charity would not 69
their charter gives them 72
their charter which they 56
their chicken coops and 48
their chinese hosts and 54
their chinese names and 117
their chinese roots and 40
their choices about how 198
their choices rather than 174
their choices would not 58
their chopped hands and 52
their civilian clothing and 68
their civilian lives and 109
their clamors might bring 52
their clasped hands and 624
their clasped hands for 79
their clasped hands with 100
their classes every day 80
their classes rather than 115
their classes until they 73
their classes while they 78
their classic beauty and 41
their cleanest skins and 118
their cleavage sites are 46
their clients about how 104
their clients about this 40
their clients after they 76
their clients could not 298
their clients every day 40
their clients first and 48
their clients might not 54
their clients rather than 817
their clients since they 44
their clients until they 65
their clients where they 53
their clients which are 67
their clients which may 51
their clients which they 71
their clients while they 81
their clients would not 338
their climate gives them 40
their climate makes them 86
their closest brush with 45
their closest links with 47
their clubbed fists and 51
their coastal forts and 44
their coastal towns and 55
their coastal zones and 58
their coercive force for 62
their coercive power and 111
their college major and 76
their college plans and 52
their college rather than 51
their colonial pasts and 51
their colored horns and 52
their colored people not 48
their comfort about with 116
their comfort level and 363
their comfort level for 40
their comfort level with 2087
their comfort rather than 59
their comfort while they 94
their comfort zones and 916
their comfort zones with 47
their command could not 89
their command posts and 132
their command posts for 41
their command which they 79
their command which was 40
their command would not 53
their compact growth and 94
their compact habit and 51
their company could not 144
their company every day 97
their company names and 94
their company rather than 315
their company until they 80
their company which they 44
their company which was 59
their company while they 50
their company would not 195
their complex forms and 48
their complex legal and 58
their complex lives and 56
their complex needs and 57
their complex social and 199
their computing power and 77
their comrade could not 71
their concern about and 59
their concern about being 283
their concern about her 152
their concern about him 63
their concern about his 298
their concern about how 321
their concern about its 131
their concern about not 96
their concern about our 58
their concern about this 514
their concern about you 42
their concern rather than 57
their concern under war 42
their conduct after his 106
their conduct after that 67
their conduct after they 105
their conduct could ill 98
their conduct could not 457
their conduct makes them 48
their conduct might not 114
their conduct rather than 325
their conduct really had 95
their conduct shall not 52
their conduct shows that 299
their conduct since that 90
their conduct since they 141
their conduct takes its 53
their conduct turns out 62
their conduct under all 47
their conduct under sir 45
their conduct under this 67
their conduct until they 104
their conduct which are 92
their conduct which had 106
their conduct which has 128
their conduct which may 62
their conduct which they 115
their conduct which was 103
their conduct while they 164
their conduct would bring 51
their conduct would lead 97
their conduct would not 455
their congealed mouths and 90
their conical roofs and 45
their conical shape and 63
their consent could not 121
their consent first had 221
their consent rather than 68
their consent under this 75
their consent would not 91
their consuming edges being 49
their content rather than 671
their content shows that 131
their content value and 54
their content would not 51
their context rather than 169
their context shows that 116
their control could not 61
their control group and 72
their control group was 83
their control rather than 375
their control until they 133
their control where they 47
their control which are 46
their control which they 64
their control would not 96
their corpses could not 72
their corpses stark and 84
their corpses would not 42
their correct forms and 42
their correct names and 291
their correct order and 450
their correct order for 63
their correct order with 59
their correct place and 98
their correct shape and 73
their correct usage and 45
their corrupt lives and 51
their cottage doors and 133
their cottage doors had 46
their council fires and 66
their council house and 103
their council lodge with 70
their counsel could not 58
their counsel moved for 52
their counsel rather than 70
their counsel shall not 93
their counsel until his 56
their counsel would not 83
their country above all 600
their country after all 104
their country after being 42
their country after his 41
their country after its 68
their country after they 113
their country again and 47
their country armed with 40
their country asked them 65
their country begin with 43
their country calls for 68
their country calls them 180
their country clubs and 125
their country could and 48
their country could not 1459
their country could now 42
their country dearer than 40
their country either for 46
their country every day 48
their country every year 196
their country first and 126
their country gives them 59
their country homes and 503
their country homes for 199
their country homes with 88
their country house and 224
their country house for 155
their country house near 314
their country house was 83
their country house with 57
their country laden with 70
their country loved and 51
their country makes them 78
their country might not 122
their country might yet 52
their country naked and 76
their country names and 75
their country needs them 353
their country ought not 97
their country place and 67
their country place for 42
their country place near 277
their country rather than 1973
their country rests its 67
their country rocks are 68
their country shall not 97
their country since they 88
their country stood for 87
their country strong and 156
their country thinks that 104
their country under any 100
their country under her 50
their country under his 154
their country under its 57
their country until they 200
their country waste and 81
their country waste with 247
their country where they 348
their country which are 134
their country which can 80
their country which had 433
their country which has 225
their country which they 826
their country which was 431
their country while they 206
their country would add 56
their country would not 980
their country would now 83
their country would one 66
their country wreathe them 64
their courage about them 47
their courage again and 54
their courage could not 164
their courage failing them 75
their courage fails them 178
their courage might not 52
their courage oozed out 95
their courage rather than 155
their courage until they 46
their courage worthy his 103
their courage would not 117
their courage would then 105
their courses could not 66
their courses fight for 573
their courses fixed and 52
their courses rather than 83
their courses until they 55
their courses where they 42
their covered wagon and 79
their cracked walls and 58
their cramped limbs and 178
their creations until they 58
their creations would not 56
their creative drive and 41
their creative force and 72
their creative gifts and 64
their creative input and 69
their creative minds and 74
their creative needs and 53
their creative power and 310
their creative power was 49
their creative study and 89
their creative thinking and 213
their creative urges and 82
their creative vision and 49
their creative works and 113
their creative works are 64
their creative writing and 117
their creators could not 62
their creators rather than 47
their cricket pitch and 49
their crimson leaves are 81
their crimson robes and 61
their critics admit that 40
their critics agree that 195
their critics argue that 170
their critics could not 57
their critics might say 43
their critics point out 76
their critics rather than 73
their critics would not 41
their critics would say 71
their crossed hands and 59
their crosses daily and 44
their crowded decks gay 58
their crowded march and 80
their crowded ranks and 46
their cruelty could not 196
their cruelty would then 58
their crumbling walls and 82
their crystal balls and 179
their crystal forms and 76
their culture alive and 77
their culture could not 195
their culture gives them 69
their culture makes them 107
their culture rather than 563
their culture shock and 41
their culture tells them 192
their culture value and 43
their culture which are 128
their culture which had 54
their culture which has 111
their culture which may 45
their culture which they 245
their culture which was 123
their culture would not 108
their current costs and 79
their current costs are 40
their current dealings with 41
their current earnings and 109
their current earnings are 59
their current forms and 86
their current forms are 55
their current goals and 126
their current homes and 102
their current homes for 94
their current house and 44
their current housing and 50
their current level and 279
their current level for 76
their current lives and 399
their current lives are 61
their current lives with 48
their current moods and 42
their current names and 59
their current needs and 859
their current needs are 79
their current needs but 43
their current needs for 142
their current plans and 107
their current plans are 45
their current plans for 82
their current posts for 57
their current power and 48
their current price and 62
their current racial and 127
their current ratios are 41
their current roles and 270
their current sales and 63
their current shape and 69
their current sizes and 45
their current skill set 83
their current social and 248
their current state and 653
their current state are 53
their current state for 56
their current state they 50
their current state with 65
their current tasks and 87
their current teaching and 52
their current thinking and 166
their current value and 285
their current value was 106
their current views and 92
their current wages and 71
their customs which are 108
their customs would not 78
their daggers drawn and 43
their damaged homes and 63
their damaged ships and 56
their darkest depths and 79
their darkest hours and 48
their darkest hours they 103
their daytime hours than 50
their debtors could not 61
their debtors shall rot 93
their deceased father and 182
their deceased father had 77
their deceased father was 140
their deceased loved one 838
their deceased mother and 64
their decided taste for 55
their decision about how 212
their decision about who 60
their decision after they 88
their decision could not 422
their decision rather than 110
their decision rules and 47
their decision rules are 60
their decision shall not 44
their decision until they 276
their decision which was 51
their decision within six 43
their decision within two 51
their decision would not 310
their decline began with 40
their declining power and 88
their declining social and 44
their deepest dreams and 60
their deepest hopes and 325
their deepest hurts and 49
their deepest longings and 156
their deepest longings for 46
their deepest meanings and 61
their deepest moral and 87
their deepest needs and 474
their deepest needs are 43
their deepest needs for 66
their deepest roots and 114
their default value and 67
their default would not 42
their defects rather than 118
their defense could not 45
their defense plans and 48
their defined roles and 52
their demands could not 465
their demands known and 99
their demands rather than 250
their demands until they 215
their demands which are 99
their demands which they 53
their demands would lead 46
their demands would mean 45
their demands would not 272
their demesne lands and 137
their demoniac cries and 95
their deposit rates and 88
their descent ceased and 62
their descent group and 58
their descent until they 52
their designs could not 51
their designs rather than 48
their designs until they 57
their desired goals and 220
their desired level and 82
their desires could not 75
their desires known and 81
their desires rather than 376
their desires until they 81
their desires which are 59
their desires which they 53
their desires would not 60
their destiny after death 154
their destiny could not 42
their destiny fixed for 64
their destiny rather than 199
their details could not 47
their devotion could not 57
their devotion rather than 47
their devotion would not 45
their diameter about one 102
their dietary needs and 383
their dietary needs are 72
their dietary needs for 64
their differing goals and 120
their differing needs and 286
their differing needs for 72
their differing roles and 78
their differing sizes and 46
their differing social and 118
their differing views and 155
their dignity rather than 50
their dignity while they 45
their dignity would not 112
their dioceses every year 59
their diseases rather than 47
their disgust every day 50
their display cases and 50
their dispute rather than 41
their distant homes and 342
their distant homes can 54
their distant homes for 44
their distant homes with 78
their diverse ethnic and 100
their diverse forms and 249
their diverse gifts and 59
their diverse needs and 274
their diverse roles and 73
their diverse social and 173
their diverse views and 98
their divines could not 97
their divorce rates are 56
their doctors about any 71
their doctors about this 41
their doctors could not 94
their doctors rather than 58
their doctors would not 68
their doleful cries and 53
their donkeys laden with 203
their dormant period and 43
their dormant state and 91
their doubled ranks they 346
their dreadful looks had 46
their dresses would not 53
their drivers could not 59
their dropout rates are 91
their drunken state they 67
their duration rather than 53
their dwellings rather than 99
their dwellings where they 97
their dwellings which are 41
their dwellings which they 43
their dwellings would not 40
their dynamic growth and 42
their dynamic power and 58
