tab allows users to 65
ten points below the 364
ten points could be 52
ten points lower in 78
ten points since the 41
ten points which he 52
ten points would be 91
ten pounds about me 63
ten pounds above the 106
ten pounds below the 49
ten pounds could be 90
ten pounds might be 80
ten pounds shall be 448
ten pounds short of 61
ten pounds since he 79
ten pounds since the 173
ten pounds spent in 58
ten pounds under the 83
ten pounds which he 309
ten pounds which the 50
ten pounds would be 331
ten pounds yearly to 104
ten rupees shall be 53
ten scotch miles of 50
ten showed signs of 42
ten simple steps to 48
ten square miles as 160
ten square miles at 65
ten square miles in 715
ten square miles is 51
ten square miles of 2768
ten square miles on 114
ten square miles or 102
ten square miles to 168
ten square yards in 48
ten square yards of 266
ten states named in 40
ten states party to 57
ten states where the 67
ten states would be 80
ten tedious months of 81
ten tribes after the 66
ten tribes might be 42
ten tribes shall be 46
ten tribes under the 96
ten tribes would be 84
ten visits daily in 46
ten wagons drawn by 57
than abrupt change in 47
than accept either of 311
than actions based on 86
than actions taken by 55
than actions taken or 71
than active forms of 52
than active state of 53
than actual cases of 75
than actual change in 73
than actual costs in 67
than actual costs of 105
than actual level of 56
than actual proof of 58
than actual rates of 97
than actual value of 70
than adults about the 62
than adults would be 79
than advice given by 58
than allowing others to 238
than allowing people to 313
than allowing users to 95
than allowing women to 75
than almost anything he 244
than almost anything in 741
than almost anything of 241
than almost anything on 65
than almost anything the 78
than almost anything to 120
than almost anything we 210
than already exist in 85
than always falls to 51
than always looking to 83
than always reacting to 45
than always relying on 413
than always seeking to 59
than amongst books of 114
than animal within us 93
than annual hints to 134
than another about the 159
than another arose to 57
than another based on 244
than another began to 53
than another brand of 73
than another child in 61
than another child of 124
than another class of 275
than another comes to 88
than another could be 231
than another could do 58
than another either by 48
than another facet of 74
than another group in 222
than another group is 46
than another group of 804
than another group on 47
than another group or 48
than another group to 48
than another horse he 40
than another layer of 94
than another level of 92
than another makes it 57
than another method of 215
than another might be 267
than another might on 73
than another needs to 106
than another night in 49
than another noise so 175
than another order of 51
than another ought to 85
than another period of 41
than another phase in 46
than another phase of 99
than another piece of 597
than another rises up 54
than another round of 241
than another score of 51
than another seems to 172
than another sprang up 151
than another springs up 193
than another stage in 53
than another state of 63
than another takes it 45
than another tends to 71
than another under the 197
than another where the 166
than another which an 56
than another which he 192
than another which in 189
than another which is 906
than another which it 45
than another which the 269
than another which we 133
than another within the 256
than another woman in 41
than another would be 903
than another would do 56
than another would in 55
than anxious about the 174
than anyone about the 528
than anyone cared to 446
than anyone cares to 399
than anyone could be 268
than anyone could do 371
than anyone could eat 162
than anyone dared to 253
than anyone dares to 54
than anyone dreams of 40
than anyone known to 59
than anyone liked to 59
than anyone likes to 93
than anyone needs to 241
than anyone ought to 268
than anyone seems to 207
than anyone short of 45
than anyone since the 626
than anyone sitting in 47
than anyone thinks it 62
than anyone wants to 516
than anyone where the 67
than anyone within the 59
than anyone working in 47
than anyone would be 305
than anyone would do 71
than anyone writing in 53
than appeals based on 54
than applying either of 43
than assays based on 45
than barely civil to 112
than barely refer to 41
than barely touch on 42
than became either the 48
than become aware of 69
than become mired in 76
than become party to 42
than becoming aware of 215
than becoming mired in 130
than before about the 929
than before above the 40
than before after the 76
than before began to 62
than before could be 100
than before joining the 75
than before since he 47
than before since it 91
than before since the 316
than before thanks to 98
than before trade at 52
than before under the 387
than before until the 58
than before which is 43
than before while the 139
than before within the 184
than before would be 234
than better after the 81
than blanks shall be 70
than blushing comes to 67
than borrow money to 71
than bothering about the 57
than burials within the 64
than buried under the 44
than buyers about the 41
than candid about the 282
than carbon steel in 60
than casual rumor or 43
than catching sight of 41
than chance could be 40
than chance level of 58
than chance throws in 99
than changes within the 121
than cities where the 43
than claims about the 115
than claims based on 150
than coaxial cable or 88
than common about the 40
than common forms of 67
than common nails of 64
than common pains in 79
than common pains to 300
than common people do 77
than common poise in 129
than common power of 87
than common reason to 62
than common sense in 289
than common sense is 289
than common sense of 60
than common sense or 352
than common sense to 797
than common share of 1039
than common stock as 51
than common stock in 123
than common stock is 79
than common stock of 78
than common stock or 79
than common tiles or 48
than crawling under an 50
than credit cards or 41
than credit which is 107
than curious about the 233
than decent style the 44
than decide which of 63
than deciding where to 61
than delaying until the 47
than denials shall be 303
than direct action by 90
than direct action in 103
than direct action of 64
than direct action on 77
than direct action to 42
than direct appeal to 172
than direct costs of 62
than direct forms of 157
than direct labor or 62
than direct proof of 58
than direct sales to 46
than direct study of 56
than direct taxes on 137
than direct teaching of 48
than divine power in 57
than double again by 141
than double again in 77
than double again to 41
than double force to 45
than double vision or 102
than double within the 179
than doubling since the 56
than doubts about the 118
than doubts began to 44
than dubious about the 80
than earlier forms of 535
than earlier modes of 53
than earlier parts of 41
than earlier types of 166
than earlier waves of 82
than earlier works in 49
than earlier works of 54
than eastern skies at 225
than eighty acres of 273
than eighty books on 48
than eighty cases of 84
than eighty cents in 52
than eighty cents on 50
than eighty hours in 58
than eighty hours of 74
than eighty kinds of 69
than eighty lines in 44
than eighty miles an 295
than eighty miles in 300
than eighty miles of 251
than eighty miles to 192
than eighty pages in 64
than eighty pages of 206
than eighty pages to 55
than eighty people in 73
than eighty times as 243
than eighty times in 233
than eighty times the 199
than eighty types of 79
than eighty yards in 76
than eighty yards of 46
than eleven acres of 78
than eleven hours in 213
than eleven hours of 199
than eleven hours to 50
than eleven miles an 56
than eleven miles in 95
than eleven miles of 54
than eleven miles to 51
than eleven months at 98
than eleven months in 141
than eleven months of 185
than eleven months to 57
than eleven pages of 50
than eleven pairs of 54
than eleven ships of 45
than eleven times as 813
than eleven times in 428
than eleven times the 614
than eleven times to 44
than eleven types of 46
than enable people to 58
than enabling people to 88
than endure longer the 168
than england could be 64
than england under the 140
than england would be 96
than english blood in 48
than english could be 168
than english goods of 64
than english hands the 72
than english might be 79
than english ovens at 51
than english people do 51
than english people in 54
than english people of 52
than english shall be 297
than english which is 64
than english within the 59
than english women of 40
than english would be 173
than enough about it 276
than enough about me 69
than enough about the 534
than enough action to 52
than enough blame to 379
than enough blood to 76
than enough books on 46
than enough cases to 61
than enough cause to 134
than enough clues to 40
than enough facts to 50
than enough force to 163
than enough funds to 253
than enough goods to 66
than enough grain to 141
than enough guilt to 71
than enough hands to 49
than enough light to 369
than enough money at 49
than enough money in 440
than enough money is 63
than enough money of 66
than enough money on 123
than enough money to 10037
than enough noise to 77
than enough people in 119
than enough people to 330
than enough power to 1210
than enough proof of 193
than enough proof to 96
than enough reason to 1712
than enough sense to 40
than enough space in 103
than enough space to 377
than enough speed to 75
than enough stock to 43
than enough times to 58
than enough under the 54
than enough votes in 66
than enough votes to 680
than enough water in 113
than enough water is 51
than enough water to 1356
than enough women in 51
than enough women to 54
than enough words to 79
than enough would be 84
than equals added to 49
than existing forms of 79
than exists today in 180
than exists under the 325
than exists within the 215
than expect others to 58
than expect people to 47
than expire under the 45
than fallen short of 245
than fathers about the 40
than feeble echoes of 51
than feelings about the 51
than female beauty to 172
than female rates in 52
than fighting about it 55
than findings based on 71
than flamed above my 75
than floating above it 41
than floppy disks or 68
than focusing first on 88
than forced loans or 111
than formal rules of 56
than fossil fuels or 76
than france began to 80
than france under the 140
than france would be 48
than french girls in 52
than fretting about the 109
than friday evening at 141
than future goods of 371
than gently wound it 56
than german would be 49
than gossip about the 80
than ground color of 71
than groups based on 87
than halved since the 108
than higher doses of 163
than higher forms of 53
than higher rates of 126
than higher wages or 49
than honest about the 136
than houses built in 63
than houses could be 99
than impart grace to 49
than import trade or 361
than income earned by 76
than income earned in 49
than income taxes in 66
than income taxes on 45
than income which is 66
than invest money in 64
than inviting people to 43
than itself shall be 45
than itself which is 154
than itself which it 85
than itself would be 79
than judges shall be 91
than julius caesar or 93
than justly belong to 53
than justly falls to 66
than larger doses at 70
than larger doses of 98
than larger firms do 65
than larger firms in 137
than larger firms to 169
than larger units of 95
than lawful money of 90
than laymen about the 65
than levels found in 679
than likely aware of 89
than likely based on 97
than likely cause the 47
than likely never be 98
than likely never to 59
than likely prove to 61
than likely still be 71
than likely would be 444
than liquid water at 391
than little girls do 52
than madmen often do 44
than manual labor in 78
than manual labor or 46
than market price at 75
than market price in 57
than market price of 60
than market price or 54
than market price to 123
than market rates in 58
than market rates of 391
than market rates on 59
than market rates to 102
than market value as 121
than market value at 139
than market value by 51
than market value if 173
than market value in 148
than market value is 142
than market value of 206
than market value on 61
than market value or 155
than market value to 173
than market wages in 54
than martin luther king 954
than martin luther on 56
than martin luther or 47
than matter which is 56
than merely abiding by 58
than merely about the 91
than merely adapt to 81
than merely allow the 40
than merely appeal to 60
than merely apply the 44
than merely avoid the 54
than merely breaking the 44
than merely change the 120
than merely changing the 308
than merely check the 46
than merely civil to 47
than merely copying the 106
than merely cutting the 53
than merely denial of 74
than merely denying the 41
than merely engage in 51
than merely engaging in 143
than merely failing to 213
than merely feeding the 56
than merely filling in 275
than merely filling the 86
than merely finding the 108
than merely focus on 179
than merely getting the 179
than merely getting up 72
than merely helping the 61
than merely helping to 49
than merely holding the 119
than merely human in 50
than merely keeping the 337
than merely knowing the 237
than merely learning the 156
than merely learning to 209
than merely letting the 76
than merely listing the 120
than merely local or 112
than merely looking at 716
than merely looking on 110
than merely marking the 56
than merely meeting the 99
than merely obeying the 54
than merely opening the 58
than merely passing on 102
than merely passing the 82
than merely picking up 147
than merely placing the 94
than merely playing the 69
than merely point to 152
than merely putting the 89
than merely putting up 59
than merely raise the 50
than merely raising the 85
than merely reacting to 1015
than merely refer to 404
than merely relying on 1095
than merely repeat it 48
than merely repeat the 295
than merely saved by 135
than merely seeking to 288
than merely seeming to 43
than merely selling the 47
than merely serve as 293
than merely serving as 1210
than merely serving the 117
than merely serving to 64
than merely setting the 94
than merely setting up 201
than merely sharing the 50
than merely showing the 114
than merely sitting in 165
than merely sitting on 75
than merely social or 51
than merely solving the 50
than merely state the 184
than merely stating the 181
than merely talking to 67
than merely teaching the 85
than merely telling the 164
than merely telling us 51
than merely testing the 43
than merely thinking of 83
than merely touch on 41
than merely touch the 52
than merely treating it 54
than merely treating the 303
than merely turning the 48
than merely viewing the 47
than merely waiting to 53
than merely wanting to 136
than merely willing to 41
than merely winning the 53
than merely wishing to 52
than merely within the 138
than methods based on 731
than michael angelo or 44
than mickey mouse or 50
than middle class in 51
than middle class or 50
than milder forms of 62
than models based on 503
than modern forms of 92
than modern people do 42
than mortal music on 121
than mortal power of 124
than mortal power to 68
than mortal scale of 43
than mortal speed at 124
than mothers about the 57
than muscle power to 50
than myself about the 56
than myself could be 45
than myself knows the 47
than myself might be 72
than myself would be 216
than nature gives us 65
than nature seems to 128
than nature would do 57
than ninety cases of 81
than ninety cents on 136
than ninety miles an 224
than ninety miles in 148
than ninety miles of 125
than ninety miles to 91
than ninety pages of 72
than ninety times as 110
than ninety times in 106
than ninety times the 65
than normal after the 207
than normal cells by 51
than normal cells do 126
than normal cells in 144
than normal cells of 96
than normal cells to 444
than normal change in 44
than normal could be 90
than normal doses of 921
than normal doses to 48
than normal growth in 86
than normal growth of 63
than normal hours of 49
than normal level in 61
than normal level of 2803
than normal might be 49
than normal people do 212
than normal people in 92
than normal people to 341
than normal period of 222
than normal rates of 981
than normal rates to 44
than normal risks of 58
than normal sense of 48
than normal share of 172
than normal since it 48
than normal since the 141
than normal stars of 87
than normal state of 61
than normal under the 113
than normal until the 121
than normal value of 94
than normal which is 44
than normal while the 270
than normal within the 69
than normal women to 43
than normal would be 186
than nuclear power in 63
than nurses working in 73
than oblige others to 77
than obvious killing of 54
than occurs under the 133
than occurs within the 46
than opinion about the 51
than othello could do 94
than pedant though he 51
than perish under the 47
than permit others to 61
than places nearer the 40
than places where the 153
than planar imaging in 50
than plants growing in 410
than plants growing on 154
than plants grown at 242
than plants grown in 778
than plants grown on 113
than pleased about it 41
than pleased about the 129
than pocket change to 41
than pointing fingers at 48
than points nearer the 47
than polite about the 43
than pontiac asked the 59
than poplar leaves in 47
than powers could be 96
than preaching about the 59
than prices based on 67
than prince louis to 52
than public faces in 98
than public forms of 43
than purely local or 65
than purely social or 47
than raised above it 40
than rambling about to 64
than random pairs of 98
than random strings of 47
than reaction times to 111
than readily meets the 154
than reasoning about the 65
than reasoning based on 70
than regions where the 44
than remain alone at 99
than remain alone by 77
than remain alone in 75
than remain longer in 196
than remain loyal to 89
than remain stuck in 97
than remain under the 441
than remain where he 145
than remain where we 82
than remain within the 220
than return again to 66
than return under the 70
than ronald reagan in 56
than ronald reagan on 42
than rubber stamp the 62
than rumors began to 86
than sacred sense of 42
than sampling error is 51
than scores based on 91
than second order in 304
than second order is 59
than second place in 195
than seemed right to 63
than serious about the 68
than serious works of 58
than severe forms of 46
than severe music by 43
than sexual abuse by 102
than sexual abuse of 50
than shedding blood in 54
than shedding light on 176
than should belong to 59
than should occur in 117
than simple cases of 55
than simple forms of 60
than simple lists of 119
than simple rules of 79
than simple tests of 47
than simple words of 46
than simply abiding by 48
than simply about the 74
than simply adapt to 112
than simply adopt the 46
than simply allow the 86
than simply alter the 52
than simply appeal to 54
than simply apply the 74
than simply based on 49
than simply blaming the 82
than simply breaking the 58
than simply calling it 85
than simply calling the 74
than simply change the 176
than simply changing the 523
than simply cleaning up 55
than simply closing the 82
than simply copying the 218
than simply count the 61
than simply creating an 76
than simply creating the 57
than simply cutting the 67
than simply denying the 122
than simply drawing on 96
than simply drawing the 49
than simply dumping the 47
than simply engage in 97
than simply engaging in 252
than simply failing to 256
than simply feeding the 41
than simply filling in 282
than simply filling the 105
than simply finding an 49
than simply finding the 267
than simply focus on 207
than simply forcing the 41
than simply getting on 68
than simply getting the 361
than simply getting to 59
than simply handing the 49
than simply helping the 64
than simply helping to 78
than simply hitting the 66
than simply holding it 69
than simply holding the 140
than simply joining the 97
than simply judging the 52
than simply keeping it 48
than simply keeping the 249
than simply keeping up 60
than simply killing the 47
than simply knowing the 363
than simply learning the 251
than simply learning to 263
than simply letting go 42
than simply letting it 151
than simply letting the 333
than simply listing the 309
than simply looking at 1536
than simply looking in 82
than simply looking to 108
than simply looking up 139
than simply marking the 85
than simply meeting the 168
than simply mimic the 45
than simply obeying the 70
than simply opening the 132
than simply opening up 193
than simply passing it 43
than simply passing on 245
than simply passing the 91
than simply picking the 66
than simply picking up 360
than simply placing it 41
than simply placing the 160
than simply playing the 135
than simply point to 144
than simply proof of 52
than simply pushing the 71
than simply putting an 41
than simply putting in 159
than simply putting it 47
than simply putting on 75
than simply putting the 213
than simply putting up 95
than simply quoting the 46
than simply raise the 69
than simply raising the 170
than simply reacting to 1462
than simply refer to 264
than simply relying on 4335
than simply repeat it 41
than simply repeat the 236
than simply resting on 41
than simply reveal the 72
than simply running the 80
than simply seeking the 51
than simply seeking to 398
than simply seizing the 59
than simply selling the 118
than simply sending the 98
than simply serve as 284
than simply serving as 954
than simply serving the 83
than simply serving to 76
than simply setting it 40
than simply setting the 155
than simply setting up 389
than simply sharing the 88
than simply shift the 42
than simply showing the 168
than simply showing up 225
than simply sitting in 184
than simply sitting on 54
than simply solving the 63
than simply state the 200
than simply stating it 44
than simply stating the 359
than simply staying in 151
than simply storing the 71
than simply study the 48
than simply summing the 52
than simply talking to 138
than simply teaching the 104
than simply telling the 470
than simply telling us 149
than simply testing the 51
than simply thinking of 95
than simply throwing the 53
than simply tracing the 47
than simply treating it 56
than simply treating the 266
than simply turning on 147
than simply turning the 130
than simply turning to 50
than simply turning up 43
than simply viewing it 81
than simply viewing the 129
than simply waiting to 105
than simply wanting to 287
than simply watch the 40
than simply where the 40
than simply winning or 41
than simply winning the 55
than simply wishing to 67
than simply within the 135
than simply working in 95
than simply working on 155
than simply working to 62
than simply writing it 45
than simply writing the 133
than sleeping under the 116
than solely relying on 289
than solely within the 113
than someone working in 152
than someone working on 42
than something about the 226
than something added to 50
than something based on 87
than something which he 129
than something which is 1545
than something which the 100
than something which we 172
than sought after by 48
than sounding brass or 369
than special cases of 186
than special forms of 61
than speech could be 41
than speech tending to 41
than spending hours in 195
than spending hours on 42
than spending money in 71
than spending money on 766
than spending money to 142
than spoken words or 50
than standing alone as 204
than standing alone in 72
than standing still in 94
than standing still or 50
than standing under the 53
than stated within the 72
than states shall be 82
than stopping after the 62
than strict rules of 184
than submit again to 249
than submit longer to 163
than suffer defeat in 41
than suffer others to 43
than suffer under the 88
than suited either the 80
than talked about it 45
than theories about the 108
than theories based on 170
than theorize about it 42
than theorize about the 74
than theorizing about it 108
than theorizing about the 101
than thought about it 58
than thought about the 53
than through action of 42
than through anything he 40
than through appeal to 90
than through books or 45
than through change of 59
than through changing the 64
than through either of 85
than through either the 110
than through force of 164
than through force or 73
than through forms of 45
than through looking at 51
than through reason or 52
than through rules of 41
than through study of 120
than through threats of 42
than through words or 76
than through works of 45
than toward either the 43
than training people to 75
than twelve acres in 53
than twelve acres of 208
than twelve cases of 85
than twelve could be 46
than twelve hours as 41
than twelve hours at 502
than twelve hours by 118
than twelve hours he 110
than twelve hours in 3136
than twelve hours is 69
than twelve hours it 78
than twelve hours of 1251
than twelve hours on 244
than twelve hours or 117
than twelve hours the 388
than twelve hours to 893
than twelve hours we 164
than twelve kinds of 88
than twelve knots an 43
than twelve lines of 49
than twelve miles an 678
than twelve miles at 58
than twelve miles in 771
than twelve miles of 470
than twelve miles on 85
than twelve miles to 300
than twelve months as 460
than twelve months at 794
than twelve months be 51
than twelve months by 81
than twelve months he 482
than twelve months if 94
than twelve months in 1797
than twelve months is 236
than twelve months it 153
than twelve months of 1172
than twelve months on 235
than twelve months or 765
than twelve months the 811
than twelve months to 773
than twelve months we 284
than twelve pages in 64
than twelve pages of 106
than twelve pairs of 99
than twelve parts of 59
than twelve people in 90
than twelve ships of 100
than twelve times as 2294
than twelve times by 59
than twelve times in 484
than twelve times the 1441
than twelve times to 74
than twelve units of 50
than twelve weeks in 185
than twelve weeks of 147
than twelve weeks to 69
than twelve yards in 57
than twenty acres in 338
than twenty acres of 839
than twenty acres to 113
than twenty bills of 95
than twenty books by 52
than twenty books in 249
than twenty books of 559
than twenty books on 682
than twenty books to 104
than twenty cases in 117
than twenty cases of 520
than twenty cents an 110
than twenty cents at 46
than twenty cents in 73
than twenty cents on 230
than twenty cents to 45
than twenty could be 114
than twenty films in 60
than twenty grams of 50
than twenty hours at 70
than twenty hours in 373
than twenty hours of 1417
than twenty hours on 79
than twenty hours to 186
than twenty items of 43
than twenty kinds of 482
than twenty knots in 59
than twenty lines in 109
than twenty lines of 185
than twenty lines on 49
than twenty lines to 41
than twenty males in 58
than twenty marks in 54
than twenty miles an 1828
than twenty miles as 165
than twenty miles at 143
than twenty miles by 136
than twenty miles in 2137
than twenty miles of 3765
than twenty miles on 276
than twenty miles or 112
than twenty miles the 132
than twenty miles to 1707
than twenty miles up 289
than twenty miles we 72
than twenty months in 115
than twenty months of 156
than twenty months to 78
than twenty names of 102
than twenty names to 66
than twenty others in 59
than twenty others of 46
than twenty paces in 65
than twenty paces to 49
than twenty pages in 232
than twenty pages of 834
than twenty pages on 54
than twenty pages to 232
than twenty pairs of 222
than twenty people at 175
than twenty people in 861
than twenty people of 44
than twenty people on 131
than twenty people to 181
than twenty people up 56
than twenty rooms in 61
than twenty shall be 153
than twenty ships in 49
than twenty ships of 232
than twenty since he 41
than twenty since the 55
than twenty skins in 50
than twenty sorts of 48
than twenty times as 5762
than twenty times at 40
than twenty times by 168
than twenty times he 99
than twenty times in 1910
than twenty times on 141
than twenty times the 4094
than twenty times to 299
than twenty towns in 86
than twenty towns of 63
than twenty trips to 78
than twenty types of 295
than twenty units of 43
than twenty votes in 88
than twenty weeks in 125
than twenty weeks of 155
than twenty women in 81
than twenty women of 56
than twenty words in 167
than twenty words of 101
than twenty words or 43
than twenty words to 139
than twenty works by 60
than twenty works in 49
than twenty works of 107
than twenty works on 123
than twenty would be 97
than twenty yards at 54
than twenty yards in 560
than twenty yards of 274
than twenty yards or 106
than twenty yards to 170
than vainly boast of 40
