tab stop positions . 78
than ever education . 40
than ever essential . 310
than ever expected . 235
than ever formerly . 82
than ever happened . 58
than ever hopeless . 111
than ever imagined . 669
than ever isolated . 65
than ever manifest . 83
than ever nowadays . 82
than ever possible . 92
than ever powerful . 65
than ever reassured . 42
than ever recorded . 70
than ever relevant . 53
than ever required . 224
than ever tiresome . 58
than ever valuable . 69
than face execution . 49
than face validity . 118
than fair treatment . 90
than farm families . 87
than farm laborers . 159
than farm products . 127
than fast neutrons . 150
than firm evidence . 56
than five branches . 46
than five children . 755
than five counties . 48
than five divisions . 126
than five elements . 56
than five families . 79
than five hectares . 589
than five languages . 60
than five locations . 57
than five millennia . 80
than five occasions . 230
than five officers . 43
than five partners . 70
than five questions . 63
than five segments . 137
than five students . 235
than five subjects . 61
than five variables . 89
than five vehicles . 46
than flat surfaces . 254
than fond memories . 57
than food gatherers . 42
than food processing . 72
than food products . 119
than food security . 44
than food supplies . 210
than foot soldiers . 266
than fort washington . 43
than four bedrooms . 57
than four branches . 57
than four channels . 61
than four chapters . 44
than four children . 1215
than four counties . 63
than four diameters . 78
than four divisions . 131
than four elements . 127
than four families . 228
than four hectares . 176
than four languages . 50
than four millennia . 88
than four occasions . 230
than four quarters . 86
than four questions . 43
than four segments . 77
than four senators . 40
than four students . 133
than four subjects . 91
than four variables . 215
than four vertices . 53
than free chlorine . 222
than free citizens . 91
than free elections . 86
than free laborers . 108
than free radicals . 56
than fringe benefits . 71
than from affection . 129
than from analysis . 43
than from australia . 72
than from business . 86
than from catholics . 49
than from children . 62
than from conflict . 44
than from confusion . 631
than from contempt . 49
than from controls . 112
than from curiosity . 165
than from dartford . 40
than from education . 173
than from europeans . 54
than from evidence . 75
than from grammars . 92
than from heredity . 42
than from homicide . 45
than from humanity . 64
than from imitation . 49
than from industry . 120
than from infection . 42
than from instinct . 71
than from intention . 77
than from interest . 82
than from invention . 41
than from judgment . 157
than from lectures . 41
than from medicine . 55
than from miracles . 86
than from overwork . 78
than from patients . 51
than from politics . 61
than from practice . 46
than from property . 47
than from rhetoric . 76
than from scotland . 80
than from sickness . 51
than from solitude . 74
than from solutions . 41
than from strangers . 224
than from students . 52
than from sunlight . 58
than from tradition . 83
than from washington . 215
than from yourself . 302
than full agonists . 57
than full attention . 113
than full capacity . 1610
than full citizens . 232
than full coverage . 166
than full enthusiasm . 64
than full equality . 125
than full extension . 44
than full potential . 45
than full recovery . 56
than full sunlight . 79
than gene mutations . 43
than girl children . 91
than goal oriented . 103
than good behaviour . 44
than good business . 155
than good citizens . 677
than good condition . 61
than good education . 50
than good eyesight . 48
than good guidance . 147
than good intention . 43
than good judgment . 301
than good nutrition . 159
than good practice . 62
than good sleepers . 141
than good students . 45
than great captains . 69
than half achieved . 83
than half american . 41
than half believed . 153
than half capacity . 256
than half citizens . 71
than half complete . 322
than half concealed . 74
than half conscious . 87
than half consumed . 59
than half darkness . 48
than half deserted . 64
than half educated . 86
than half expected . 144
than half finished . 790
than half obscured . 41
than half occupied . 98
than half overcome . 53
than half remained . 92
than half returned . 71
than half seriously . 120
than half survived . 97
than hard currency . 127
than hard evidence . 460
than hard surfaces . 50
than have children . 117
than have europeans . 41
than have survived . 160
than having children . 249
than health benefits . 50
than health concerns . 62
than health education . 102
than health problems . 69
than health promotion . 65
than health services . 112
than hearing children . 346
than heavy drinkers . 97
than heavy industry . 590
than here assigned . 63
than here recorded . 53
than high politics . 79
than high precision . 46
than high pressure . 85
than holy communion . 45
than home delivery . 64
than home education . 42
than home remedies . 95
than ideal condition . 50
than ideal outcomes . 54
than ideal situation . 226
than ideal solutions . 48
than idiot children . 62
than idle curiosity . 764
than idle interest . 58
than into cornwall . 113
than into industry . 92
than into politics . 40
than jack nicklaus . 92
than joan crawford . 41
than john marshall . 184
than john mitchell . 83
than john randolph . 97
than just academic . 110
than just adequate . 83
than just affection . 40
than just baseball . 86
than just beautiful . 128
than just business . 329
than just calories . 43
than just children . 53
than just colorful . 56
than just complain . 79
than just cosmetic . 90
than just curiosity . 156
than just distance . 54
than just economic . 150
than just education . 124
than just elections . 41
than just exercise . 95
than just finances . 42
than just financial . 129
than just folklore . 41
than just football . 120
than just friendly . 138
than just geography . 74
than just hardware . 77
than just interest . 63
than just literary . 41
than just machines . 74
than just medicine . 70
than just memories . 119
than just mentioned . 61
than just military . 41
than just movement . 41
than just nostalgia . 52
than just nutrition . 42
than just personal . 92
than just physical . 440
than just pictures . 100
than just politics . 171
than just possible . 124
than just practice . 53
than just problems . 47
than just products . 96
than just property . 47
than just quantity . 45
than just recreation . 45
than just repudiate . 51
than just rhetoric . 303
than just security . 52
than just semantic . 57
than just software . 96
than just students . 67
than just survival . 279
than just symbolic . 114
than just symptoms . 47
than just yourself . 303
than lady elizabeth . 53
than lake michigan . 229
than lake titicaca . 41
than land disposal . 80
than land surfaces . 71
than last semester . 120
than late adopters . 84
than late maturers . 251
than late treatment . 68
than leading questions . 48
than left implicit . 41
than less activity . 41
than less confusion . 46
than less dangerous . 41
than less frequent . 65
than less numerous . 48
than less powerful . 49
than less probable . 53
than like children . 74
than like europeans . 55
than like soldiers . 80
than line functions . 47
than line managers . 208
than line officers . 69
than line positions . 102
than line printers . 54
than line segments . 42
than living creatures . 281
than living expenses . 57
than living quarters . 136
than living realities . 53
than lord aberdeen . 76
than lord brougham . 64
than lord chiltern . 66
than lord evandale ? 43
than lord macaulay . 77
than lord mortimer . 118
than lord pitsligo . 71
than lord randolph . 52
than lord rockingham . 68
than lord rosebery . 81
than love marriages . 42
than made explicit . 241
than make decisions . 106
than make promises . 61
than make speeches . 88
than making decisions . 169
than making mistakes . 43
than making progress . 69
than making speeches . 84
than male children . 398
than male education . 77
than male literacy . 63
than male managers . 274
than male migrants . 164
than male officers . 180
than male patients . 488
than male students . 1882
than male subjects . 283
than many believed . 185
than many catholics . 53
than many children . 183
than many churches . 64
than many europeans . 171
than many expected . 783
than many families . 61
than many felonies . 115
than many imagined . 190
than many invalids . 73
than many languages . 63
than many marriages . 93
than many monarchs . 47
than many precepts . 46
than many realities . 66
than many soldiers . 45
than many spaniards . 58
than many sparrows ! 11884
than many supposed . 200
than many theologians . 50
than many thousands . 42
than many villages . 51
than marx imagined . 48
than mary pickford . 87
than mass produced . 47
than mass selection . 61
than mass transfer . 52
than mere accident . 211
than mere accuracy . 77
than mere activity . 60
than mere aesthetics . 66
than mere affection . 190
than mere allegory . 52
than mere almsgiving . 48
than mere analysis . 62
than mere appetite . 41
than mere applause . 46
than mere argument . 83
than mere assertion . 207
than mere attention . 44
than mere authority . 83
than mere business . 119
than mere ceremony . 41
than mere children . 46
than mere civility . 61
than mere cognition . 67
than mere confusion . 49
than mere conquest . 41
than mere contempt . 51
than mere courtesy . 134
than mere curiosity . 1185
than mere diffusion . 40
than mere distance . 107
than mere diversion . 114
than mere doctrine . 45
than mere education . 57
than mere enthusiasm . 80
than mere equality . 54
than mere erudition . 43
than mere escapism . 52
than mere evidence . 43
than mere exercise . 70
than mere expansion . 44
than mere exposure . 68
than mere extension . 60
than mere flattery . 80
than mere geography . 98
than mere gestures . 43
than mere humanity . 110
than mere idleness . 127
than mere imitation . 399
than mere instinct . 213
than mere interest . 161
than mere intuition . 84
than mere invention . 61
than mere kindness . 121
than mere laziness . 42
than mere legality . 67
than mere literacy . 96
than mere machines . 149
than mere metaphor . 201
than mere mistakes . 49
than mere morality . 97
than mere movement . 56
than mere nostalgia . 176
than mere ornament . 184
than mere outlines . 43
than mere pictures . 108
than mere politics . 291
than mere practice . 55
than mere presence . 119
than mere promises . 80
than mere property . 144
than mere prudence . 45
than mere quantity . 302
than mere recreation . 116
than mere relations . 97
than mere rhetoric . 711
than mere salvation . 43
than mere security . 84
than mere sensation . 197
than mere sequence . 87
than mere soldiers . 43
than mere surprise . 44
than mere survival . 1201
than mere suspicion . 382
than mere symptoms . 48
than mere tradition . 269
than mild curiosity . 151
than mild interest . 186
than mild surprise . 94
than mint condition . 55
than miss edgeworth . 51
than miss martineau . 53
than mole fractions . 78
than more children . 63
than more education . 47
than more flexible . 47
than more frequent . 49
than more numerous . 73
than more recently . 134
than most accounts . 41
than most africans . 77
than most agencies . 46
than most amateurs . 139
than most canadians . 102
than most catholics . 59
than most children . 1653
than most churches . 104
than most citizens . 156
than most civilians . 88
than most colleges . 104
than most colonies . 48
than most counties . 87
than most creatures . 79
than most cultures . 53
than most egyptians . 51
than most europeans . 533
than most examples . 44
than most expected . 211
than most families . 291
than most freshmen . 52
than most galaxies . 41
than most generals . 111
than most grownups . 49
than most husbands . 95
than most imagined . 54
than most japanese . 143
than most languages . 132
than most liberals . 49
than most machines . 95
than most managers . 175
than most marriages . 212
than most materials . 99
than most mexicans . 70
than most minerals . 43
than most musicals . 49
than most musicians . 67
than most officers . 136
than most officials . 41
than most painters . 81
than most patients . 170
than most plastics . 72
than most pleasures . 89
than most preachers . 103
than most products . 114
than most programs . 99
than most proteins . 112
than most religions . 56
than most reptiles . 43
than most scholars . 84
than most senators . 62
than most soldiers . 142
than most spaniards . 81
than most students . 540
than most subjects . 97
than most theologians . 54
than most tourists . 65
than most villages . 51
than most visitors . 63
than moving pictures . 98
than much medicine . 44
than news coverage . 41
than next saturday . 55
than nine bivouacs . 47
than nine children . 132
than nine occasions . 46
than none whatever . 51
than noon tomorrow . 133
than north american . 218
than north carolina . 719
than oily solutions . 47
than once adverted . 84
than once annually . 145
than once asserted . 46
than once attacked . 50
than once believed . 704
than once declared . 79
than once expected . 46
than once hereafter . 41
than once imagined . 132
than once mentioned . 383
than once objected . 48
than once observed . 144
than once occurred . 108
than once recently . 73
than once recorded . 69
than once referred . 445
than once remarked . 133
than once supposed . 223
than once thereafter . 74
than once threatened . 108
than only children . 114
than open clusters . 60
than open conflict . 165
than open inflation . 61
than open questions . 128
than open rebellion . 296
than oral evidence . 92
than oral morphine . 56
than oral steroids . 148
than oral tradition . 270
than oral treatment . 42
than other accounts . 152
than other africans . 118
than other agencies . 564
than other aircraft . 78
than other airlines . 178
than other analysts . 50
than other arteries . 64
than other articles . 75
than other artisans . 54
than other behaviors . 151
than other benefits . 48
than other branches . 306
than other canadians . 375
than other carriers . 136
than other catholics . 102
than other channels . 126
than other chapters . 115
than other children . 23410
than other churches . 315
than other circuits . 45
than other citizens . 2853
than other clusters . 85
than other colleges . 197
than other colonies . 200
than other commands . 44
than other concepts . 141
than other concerns . 131
than other conifers . 72
than other contexts . 43
than other controls . 67
than other councils . 44
than other counties . 257
than other creatures . 792
than other cultures . 632
than other decisions . 79
than other divisions . 108
than other elements . 642
than other engineers . 127
than other entities . 111
than other europeans . 678
than other evidence . 179
than other examples . 77
than other expenses . 52
than other families . 1617
than other finishes . 85
than other formulas . 65
than other fractions . 85
than other functions . 272
than other generals . 57
than other habitats . 77
than other hundreds . 63
than other husbands . 198
than other injuries . 44
than other insurers . 53
than other japanese . 131
than other journals . 56
than other justices . 55
than other laborers . 123
than other languages . 986
than other locations . 462
than other machines . 401
than other managers . 396
than other marriages . 201
than other materials . 1665
than other memories . 177
than other messages . 107
than other mexicans . 55
than other migrants . 166
than other minerals . 182
than other monitors . 43
than other musicians . 104
than other nationals . 181
than other networks . 145
than other newborns . 58
than other offenses . 92
than other officers . 255
than other officials . 301
than other outcomes . 57
than other packages . 72
than other painters . 100
than other partners . 58
than other passages . 62
than other pathogens . 47
than other patients . 2266
than other patterns . 206
than other pictures . 80
than other pigments . 78
than other plastics . 97
than other pleasures . 84
than other policies . 182
than other polymers . 86
than other positions . 341
than other primates . 389
than other printers . 73
than other problems . 274
than other products . 960
than other programs . 817
than other projects . 298
than other property . 492
than other prophets . 54
than other proteins . 200
than other purposes . 54
than other pursuits . 125
than other questions . 155
than other recruits . 41
than other refugees . 55
than other relations . 60
than other religions . 770
than other remedies . 194
than other reptiles . 102
than other scholars . 132
than other sciences . 312
than other segments . 344
than other senators . 66
than other servants . 60
than other services . 414
than other settlers . 55
than other shippers . 111
than other shoppers . 77
than other software . 82
than other soldiers . 432
than other solutions . 282
than other solvents . 60
than other spaniards . 47
than other starches . 80
than other strangers . 48
than other students . 9796
than other subjects . 1690
than other subtypes . 88
than other surfaces . 186
than other symptoms . 183
than other textiles . 42
than other therapies . 240
than other tourists . 110
than other vaccines . 41
than other variables . 505
than other vehicles . 304
than other veterans . 90
than other villages . 243
than other visitors . 130
than other vitamins . 49
than other vocations . 59
than paid expenses . 117
than past inflation . 46
than past politics . 47
than past practice . 41
than paul whitehead . 162
than paying attention . 84
than peer pressure . 136
than pious rhetoric . 50
than play baseball . 67
than play football . 101
than poor children . 123
than poor creatures . 47
than poor families . 198
than poor judgment . 73
than poor livingston . 46
than poor spellers . 60
than poor students . 97
than port elizabeth . 42
than pump sprayers . 45
than pure accident . 95
than pure altruism . 67
than pure aluminum . 321
than pure cultures . 79
than pure elements . 67
than pure goodwill . 42
than pure hydrogen . 95
than pure interest . 47
than pure invention . 68
than pure nonsense . 55
than pure platinum . 194
than pure sensation . 55
than pure titanium . 62
than race relations . 246
than rank unbelief . 43
than rich children . 54
than rich families . 66
than rich mixtures . 41
than risk avoiders . 54
than risk conflict . 47
than risk exposure . 61
than risk reduction . 57
than risk rejection . 99
than road vehicles . 54
than role conflict . 61
than rush limbaugh . 49
than seeing children . 57
than seek treatment . 44
than self interest . 85
than sell products . 63
than sewing machines . 70
than show business . 182
than single children . 99
than single crystals . 245
than single elements . 111
than single precision . 66
than single products . 70
than single students . 75
than single subjects . 49
than single variables . 109
than slum clearance . 71
than soft materials . 95
than soil formation . 47
than soil moisture . 49
than sold outright . 81
than solo practice . 91
than some children . 57
than some constant . 102
than some europeans . 51
than some expected . 81
than some imagined . 45
than some mechanic . 48
than some outsider . 40
than some threshold . 501
than south africans . 68
than south american . 70
than south australia . 83
than south carolina . 932
than steam turbines . 125
than such excesses . 104
than such liability . 91
than such quantity . 48
than such treatment . 56
than taking medicine . 61
than taking pictures . 84
than task oriented . 254
than their abolition . 107
than their accuracy . 222
than their accusers . 104
than their advisers . 81
than their affection . 109
than their agemates . 95
than their ambitions . 43
than their analysis . 57
than their ancestry . 81
than their appetite . 50
than their applause . 53
than their approach . 44
than their approval . 66
than their associate . 71
than their attitude . 40
than their audience . 131
than their authority . 252
than their autonomy . 44
than their beginnings . 116
than their behaviors . 51
than their behaviour . 200
than their benefits . 247
than their birthdays . 48
than their blankets . 65
than their boldness . 71
than their breeches ! 64
than their builders . 40
than their business . 84
than their capacity . 384
than their captives . 49
than their charters . 54
than their children . 2771
than their churches . 62
than their citizens . 41
than their commands . 45
than their companion . 72
than their comrades . 464
than their condition . 96
than their congeners . 140
than their consorts . 40
than their contempt . 41
than their contents . 535
than their controls . 1353
than their costumes . 40
than their cupidity . 41
than their curiosity . 82
than their daughter . 186
than their deficits . 92
than their deposits . 63
than their diameters . 299
than their direction . 87
than their director . 42
than their distance . 74
than their divinity . 48
than their divisions . 48
than their doctrine . 108
than their doublets . 59
than their education . 165
than their efficacy . 42
than their electors . 46
than their elegance . 41
than their elements . 86
than their employer . 191
than their enthusiasm . 40
than their equality . 52
than their estimate . 77
than their ethnicity . 165
than their exclusion . 68
than their execution . 200
than their expenses . 255
than their exteriors . 65
than their external . 49
than their eyesight . 41
than their failures . 221
than their families . 522
than their fidelity . 50
than their forebears . 1197
than their formation . 103
than their fortunes . 196
than their functions . 123
than their garments . 50
than their generals . 170
than their goodness . 73
than their greatness . 61
than their homeland . 210
than their humanity . 109
than their husbands ! 10367
than their identity . 140
than their industry . 149
than their inferiors . 316
than their interest . 159
than their interiors . 149
than their invaders . 137
than their judgment . 369
than their kindness . 133
than their languages . 43
than their likeness . 58
than their longitude . 46
than their lovemaking . 42
than their machines . 53
than their managers . 359
than their marriages . 87
than their matchees . 53
than their memories . 114
than their minister . 63
than their misdeeds . 40
than their mistakes . 41
than their mistress . 132
than their morality . 96
than their mythology . 70
than their neighbor . 121
than their officers . 374
than their officials . 46
than their opponent . 257
than their opposite . 151
than their original . 143
than their outcomes . 93
than their outlines . 49
than their outsides . 48
than their overthrow . 41
than their partners . 1238
than their patience . 70
than their patients . 689
than their physical . 115
than their physician . 51
than their pictures . 94
than their pleasures . 40
than their policies . 134
than their politics . 295
than their polygyny . 44
than their positions . 159
than their potential . 310
than their practice . 356
than their precepts . 62
than their premises . 86
than their presence . 1153
than their prisoner . 63
than their problems . 161
than their products . 202
than their progress . 65
than their promises . 49
than their property . 130
than their prudence . 99
than their pursuers . 155
than their quantity . 601
than their quietude . 78
than their receipts . 72
than their reception . 50
than their reduction . 63
than their rejection . 63
than their relations . 56
than their retention . 81
than their revenues . 124
than their rhetoric . 70
than their salaries . 489
than their salvation . 141
than their security . 72
than their sequence . 49
than their servants . 296
than their services . 82
than their severity . 183
than their situation . 77
than their soldiers . 80
than their soldiery . 65
than their solutions . 117
than their specialty . 68
than their speeches . 77
than their stomachs . 463
than their students . 855
than their subjects . 1092
than their sufferings . 90
than their superiors . 1112
than their supplies . 42
than their surfaces . 98
than their surnames . 60
than their survival . 76
than their symptoms . 93
than their teammates . 108
than their thickness . 189
than their timidity . 74
than their treatment . 102
than their underlings . 51
than their underwear . 46
than their uniforms . 65
than their validity . 103
than their veracity . 55
than their visitors . 65
than their wavelength . 92
than theory predicts . 312
than theory requires . 58
than theory suggests . 97
than these accounts . 45
than these articles . 64
than these attempts . 41
than these averages . 216
than these children . 108
than these creatures . 85
than these elements . 111
than these examples . 429
than these extremes . 58
than these mentioned . 59
than these minimums . 99
than these passages . 78
than these phantoms . 59
than these pictures . 67
than these scoffers . 42
than those absorbed . 49
than those adjacent . 68
than those admitted . 41
than those approved . 47
than those assigned . 95
than those budgeted . 52
than those children . 74
than those chimneys . 49
than those computed . 93
than those demanded . 40
than those depicted . 55
than those downtown . 73
than those employed . 136
than those examined . 55
than those excluded . 96
than those expected . 417
than those forecast . 47
than those imported . 248
than those included . 180
than those intended . 1224
than those involved . 89
than those licensed . 48
than those mentioned . 2985
than those observed . 1330
than those obtained . 121
than those opposite . 55
than those outdoors . 133
than those outlined . 48
than those prevailing . 97
than those proposed . 303
than those provided . 212
than those received . 231
than those recorded . 287
than those rejected . 90
than those replaced . 63
than those reported . 548
than those required . 194
than those retained . 128
than those selected . 131
than those targeted . 68
than those underneath . 74
than those untreated . 88
than three attempts . 47
than three bedrooms . 106
than three branches . 82
than three channels . 42
than three chapters . 63
than three children . 2655
than three counties . 94
than three diameters . 102
than three divisions . 160
than three elements . 254
than three examples . 40
than three families . 170
than three garments . 41
than three hectares . 206
than three justices . 75
than three languages . 98
than three millennia . 347
than three mistakes . 70
than three occasions . 395
than three officers . 87
than three partners . 49
than three patients . 41
than three phalanges . 64
than three positions . 49
than three quarters . 304
than three questions . 88
than three segments . 146
than three servants . 40
than three students . 135
than three subjects . 142
than three unknowns . 155
than three variables . 603
than three vehicles . 57
than three vertices . 55
than three villages . 132
than time deposits . 145
than town children . 63
than town dwellers . 87
than treat seriously . 42
than treat symptoms . 43
than true affection . 46
than true cinnamon . 51
than true infection . 93
than true neoplasms . 532
than true solutions . 120
than truth requires . 57
than turing machines . 102
than typing commands . 42
than union activity . 65
than union officials . 45
than union security . 42
than upon analysis . 49
than upon argument . 54
than upon authority . 77
than upon education . 75
than upon evidence . 57
than upon intuition . 42
than upon property . 40
than upon quantity . 51
than upon strangers . 158
than upon tradition . 63
than very slightly . 49
than vile esteemed . 53
than wage increases . 306
than wage laborers . 49
than warm affection . 43
than well deserved . 44
than well informed . 89
than well received . 78
than were accepted . 52
than were admitted . 83
than were answered . 197
than were budgeted . 84
than were catholics . 124
than were children . 55
than were controls . 325
than were europeans . 123
than were expected . 2017
than were exported . 54
than were formerly . 44
than were forthcoming . 57
than were husbands . 52
than were imported . 71
than were intended . 511
than were nonusers . 66
than were observed . 142
than were possible . 59
than were received . 44
than were recorded . 102
than were reported . 135
than were required . 546
than were strangers . 43
than were students . 52
than west africans . 43
than west pakistan . 292
than what followed . 299
than what happened . 401
than what occurred . 63
than what preceded . 113
than what precedes . 114
than when admitted . 54
than when combined . 57
than when educated . 102
than when employed . 81
than when extended . 46
than when injected . 113
than when isolated . 182
than when received . 113
than when separate . 136
than when travelling . 45
than when untreated . 81
than when vertical . 91
than wild enthusiasm . 56
than will dissolve . 76
than wood charcoal . 146
than wood products . 50
than word processing . 264
than worth sustaining . 68
than young adulthood . 47
than young chickens . 49
than young children . 652
than young patients . 86
than young subjects . 157
than your attorney . 42
than your audience . 167
than your buckingham ! 42
than your business . 145
than your children . 414
than your computer . 138
than your curiosity . 40
than your customer . 50
than your daughter . 509
than your education . 139
than your employer . 63
than your estimate . 229
than your expenses . 111
than your failures . 82
than your fingernail . 222
than your fingertips . 68
than your highness . 84
than your hometown . 41
than your humanity . 41
than your inferiors . 47
than your interest . 52
than your judgment . 119
than your ladyship . 60
than your lipstick . 49
than your lordship . 856
than your mistress . 119
than your mortgage . 47
than your neighbor . 483
than your opponent . 1053
than your original . 57
than your passport . 42
than your patience . 65
than your paycheck . 58
than your pictures . 143
than your politics . 43
than your portrait . 73
than your potential . 46
than your practice . 54
than your presence . 163
than your presents . 132
than your problems . 153
than your property . 62
than your proposal . 47
than your saucepan . 263
than your shoulder . 125
than your students . 102
than your thumbnail . 172
than zero otherwise . 57
than zinc chloride . 106
that able minister . 56
that adds interest . 41
that aged impostor ! 42
that aged minister . 69
that aids digestion . 321
that also happened . 88
that also occurred . 148
that among controls . 43
that anger directly . 46
that aped humility . 43
that apes humility . 1669
that asks questions . 220
that bank examiner . 44
that bears attention . 43
that bears children . 49
that bears interest . 72
that bears scrutiny . 123
that been admitted ? 246
that been possible . 2294
that best yourself . 118
that boat alongside . 61
that boat business . 59
that body convened . 54
that book contains . 103
that book reviewed . 56
that brings disaster . 96
that brings progress . 47
that brings salvation . 625
that buck excelled . 132
that came alongside . 456
that came thereafter . 159
that came therefrom . 40
that came unbidden . 78
that case occurred . 59
that case provided . 745
that cash register . 67
that city abounded . 49
that city afforded . 92
that city recently . 45
that clog arteries . 110
that coal business ? 50
that code provision . 124
that cold playmate . 43
that come therefrom . 42
that come unbidden . 132
that coming november . 46
that coming saturday . 241
that damn computer . 157
that damn hospital . 47
that damn mountain . 127
that dark entrance . 47
that data directly . 44
that defy analysis . 514
that defy imitation . 44
that depth interval . 52
that died recently . 90
that died suddenly . 101
that dire calamity . 143
that door unlocked . 99
that draw attention . 128
that dread tribunal . 97
that dream possible . 52
that drew applause . 45
that drew attention . 582
that drew thousands . 99
that drop parritch ? 43
that dumb delivery . 46
that during exercise . 40
that duty demanded . 60
that duty required . 136
that duty requires . 163
that duty seriously . 43
that early education . 83
that early enthusiasm . 55
that early movement . 40
that early struggle . 55
that earns interest . 197
that ends abruptly . 50
that epic struggle . 236
that even happened . 44
that even mattered . 89
that even possible ? 2925
that ever governed . 108
that ever happened ! 14618
that ever inquired . 289
that ever mattered . 350
that ever occurred . 1914
that ever possible ? 337
that ever thundered . 40
that evil companion ? 52
that evil practice . 85
that face anywhere . 233
that face humanity . 201
that fact apparent . 44
that fact directly . 87
that fact publicly . 100
that fact seriously . 112
that fact situation . 146
that fact squarely . 95
that fair lordship . 109
that faith produces . 42
that faith provides . 119
that faith requires . 90
that fall semester . 147
that feel threatened . 52
that felt threatened . 140
that file contains . 43
that file directly . 98
that file extension . 44
that fine province . 174
that fine regiment . 85
that fine tradition . 133
that fits everyone . 166
that fits properly . 330
that flow gungaward . 45
that flow therefrom . 1148
that flow westward . 105
that food consists . 74
that food contains . 48
that food provides . 130
that form colonies . 99
that form patterns . 135
that form proteins . 168
that from anywhere . 44
that from australia . 139
that from caucasus . 101
that from controls . 113
that from everyone . 173
that from somebody . 43
that from washington . 161
that from yourself . 113
that full speedily . 54
that game tomorrow . 47
that gets attention . 218
that gets executed . 55
that gets produced . 55
that gets recorded . 54
that gets rewarded . 42
that gets tiresome . 40
that gets trampled . 83
that girl pregnant . 69
that goal possible . 101
that goethe departed . 65
that gold accursed ! 55
that gold standard . 49
that good behaviour . 85
that good business . 230
that good cardinal . 56
that good consists . 225
that good decreases . 154
that good increases . 233
