tabs every half inch 132
taking anything away from 3390
taking anything else into 161
taking anything from their 75
taking anything from your 50
taking black mail from 92
taking blood away from 129
taking blood meals from 41
taking books down from 105
taking breaks from their 63
taking breaks from work 61
taking candy away from 200
taking cases away from 42
taking could have been 97
taking every fifth name 62
taking every other name 50
taking every tenth name 98
taking extra care when 72
taking extra good care 77
taking first rank among 53
taking focus away from 52
taking funds away from 211
taking gates from their 40
taking human life when 51
taking jesus down from 116
taking jolly good care 43
taking labor away from 58
taking lands away from 47
taking large sums from 45
taking might have been 147
taking money away from 1925
taking money from drug 46
taking money from home 68
taking money from other 240
taking money from poor 223
taking money from rich 46
taking money from some 464
taking money from such 46
taking money from their 931
taking money from these 171
taking money from those 317
taking money from your 315
taking nearly three years 51
taking notes during your 73
taking notes from reading 139
taking notes from time 74
taking notes from your 144
taking notes will help 63
taking people away from 673
taking people from their 156
taking people home from 53
taking people into their 40
taking people into your 43
taking place along these 138
taking place among jews 51
taking place among many 200
taking place among other 154
taking place among some 219
taking place among their 218
taking place among these 375
taking place among those 405
taking place among young 135
taking place away from 853
taking place back home 125
taking place deep down 48
taking place down there 318
taking place during cell 103
taking place during drying 135
taking place during early 82
taking place during heating 256
taking place during late 41
taking place during life 196
taking place during such 97
taking place during their 305
taking place during these 867
taking place during those 335
taking place during what 44
taking place during your 236
taking place even among 98
taking place even during 118
taking place even more 59
taking place even when 203
taking place five years 50
taking place from june 49
taking place from left 195
taking place from other 71
taking place from some 61
taking place from their 68
taking place from these 88
taking place from time 1363
taking place have been 312
taking place here also 43
taking place here during 47
taking place here will 59
taking place just over 78
taking place just prior 214
taking place just when 105
taking place many years 82
taking place much more 924
taking place must have 77
taking place next door 669
taking place next month 44
taking place next week 66
taking place once more 99
taking place only during 339
taking place only from 94
taking place only once 253
taking place only over 46
taking place only three 43
taking place only very 70
taking place only when 576
taking place over four 128
taking place over here 46
taking place over many 482
taking place over more 139
taking place over most 53
taking place over much 185
taking place over some 108
taking place over such 52
taking place over their 134
taking place over there 542
taking place over these 67
taking place over three 103
taking place over time 3558
taking place over very 85
taking place over wide 84
taking place over years 86
taking place seem like 70
taking place some time 651
taking place some years 52
taking place there also 56
taking place there during 86
taking place there from 59
taking place there have 84
taking place there must 55
taking place there were 310
taking place there will 131
taking place these days 290
taking place three days 87
taking place three years 66
taking place very early 168
taking place very fast 107
taking place very much 141
taking place very soon 306
taking place well into 55
taking place were very 49
taking place when some 50
taking place when there 427
taking place when these 114
taking place will also 42
taking place will have 132
taking place will help 59
taking power away from 1660
taking power back from 58
taking power from those 73
taking power into their 495
taking power over their 84
taking quite some time 201
taking really good care 302
taking sales away from 402
taking shape during these 53
taking shape over time 41
taking share away from 88
taking short cuts from 43
taking short cuts over 199
taking short cuts when 43
taking short naps during 61
taking small arms fire 128
taking small sips from 137
taking small sums from 51
taking space away from 206
taking staff away from 58
taking steps away from 91
taking steps from time 40
taking stock from time 44
taking strong hold upon 160
taking trade away from 205
taking trips away from 60
taking turns reading from 113
taking under their care 45
taking usury from their 104
taking value away from 43
taking votes away from 362
taking warning from their 66
taking water away from 383
taking water from lake 52
taking water from their 93
taking water from these 46
taking water into their 181
taking water into your 79
taking wives from among 140
taking wives from other 126
taking women away from 182
taking women from their 55
taking words from other 41
taking would have been 520
tale about having been 101
tale about these gray 86
tale after tale from 50
tale comes back into 102
tale could have been 428
tale could only have 60
tale might have been 910
tale might well have 109
tale signs were there 92
tale types have been 121
tale which must have 75
tale within such time 61
tale would fall into 40
tale would have been 1317
tale would have made 58
tale would make your 47
talk about acid rain 112
talk about back home 302
talk about bowing down 115
talk about bringing back 71
talk about bringing down 55
talk about bringing poor 89
talk about buying land 45
talk about cash flow 114
talk about come from 42
talk about coming back 418
talk about coming from 95
talk about coming here 47
talk about coming home 210
talk about coming into 42
talk about date rape 53
talk about days gone 130
talk about down there 52
talk about during their 276
talk about during these 235
talk about during those 274
talk about during your 194
talk about even among 54
talk about even more 100
talk about even when 44
talk about fair play 78
talk about free love 244
talk about free will 530
talk about from time 112
talk about giving away 120
talk about giving birth 41
talk about giving their 56
talk about good food 64
talk about good will 56
talk about hard loving 53
talk about hard work 269
talk about have been 163
talk about having been 638
talk about having done 102
talk about having faith 218
talk about having good 41
talk about having great 124
talk about having kids 238
talk about having more 128
talk about having seen 184
talk about having some 134
talk about having their 188
talk about having your 63
talk about health care 836
talk about here will 136
talk about home rule 268
talk about ideas like 105
talk about just what 312
talk about karl marx 145
talk about last time 84
talk about last week 299
talk about leaving home 49
talk about losing their 146
talk about love when 184
talk about loving your 196
talk about making good 44
talk about making love 542
talk about making more 46
talk about making peace 172
talk about making some 143
talk about making sure 180
talk about making their 176
talk about making your 202
talk about many more 42
talk about many other 418
talk about moving away 135
talk about moving back 198
talk about moving from 181
talk about moving into 142
talk about much else 467
talk about much more 284
talk about must have 166
talk about next month 118
talk about next time 428
talk about next week 414
talk about north korea 105
talk about nothing else 3889
talk about nothing more 72
talk about nothing much 70
talk about nothing other 44
talk about only those 185
talk about only three 131
talk about only what 171
talk about other areas 186
talk about other ways 623
talk about over their 162
talk about peace when 174
talk about shit like 44
talk about some form 106
talk about some girl 102
talk about some good 185
talk about some great 108
talk about some ideas 229
talk about some kind 776
talk about some more 430
talk about some other 2170
talk about some part 99
talk about some sort 387
talk about some very 330
talk about some ways 670
talk about some work 118
talk about star wars 47
talk about such fears 40
talk about such ideas 93
talk about taking away 127
talk about taking care 308
talk about taking over 299
talk about taking their 201
talk about tearing down 106
talk about their aims 85
talk about their anger 552
talk about their areas 149
talk about their baby 252
talk about their best 174
talk about their birth 113
talk about their body 129
talk about their book 117
talk about their boss 43
talk about their cars 267
talk about their case 72
talk about their cats 40
talk about their city 181
talk about their coming 121
talk about their days 420
talk about their deaths 124
talk about their deep 98
talk about their dogs 216
talk about their doings 238
talk about their dream 152
talk about their drug 208
talk about their duty 144
talk about their early 493
talk about their faith 1589
talk about their fate 43
talk about their fears 3310
talk about their food 202
talk about their game 148
talk about their girl 41
talk about their gods 202
talk about their golf 129
talk about their good 487
talk about their great 239
talk about their hair 120
talk about their hard 88
talk about their having 302
talk about their health 949
talk about their high 180
talk about their home 617
talk about their ideas 2383
talk about their jobs 3224
talk about their joys 83
talk about their kids 901
talk about their lack 164
talk about their land 119
talk about their last 259
talk about their life 1913
talk about their living 183
talk about their loss 1041
talk about their lost 69
talk about their love 1092
talk about their main 42
talk about their many 162
talk about their meaning 193
talk about their most 668
talk about their need 393
talk about their next 236
talk about their other 200
talk about their pain 1043
talk about their past 2951
talk about their pets 412
talk about their plan 140
talk about their play 275
talk about their prior 45
talk about their reading 900
talk about their role 643
talk about their self 201
talk about their sins 134
talk about their sons 296
talk about their talk 112
talk about their time 322
talk about their town 58
talk about their trip 433
talk about their true 159
talk about their very 48
talk about their view 42
talk about their ways 157
talk about their wealth 112
talk about their week 112
talk about their work 14972
talk about their years 133
talk about their young 102
talk about their youth 211
talk about these areas 204
talk about these days 1477
talk about these early 40
talk about these fears 235
talk about these four 178
talk about these ideas 690
talk about these more 101
talk about these other 475
talk about these same 175
talk about these sort 49
talk about these three 446
talk about these very 152
talk about those areas 71
talk about those days 1611
talk about those early 202
talk about those good 83
talk about those guys 121
talk about those ideas 176
talk about those kind 127
talk about those last 43
talk about those other 314
talk about those same 83
talk about those sort 211
talk about those three 141
talk about those very 48
talk about those years 507
talk about three areas 92
talk about three main 103
talk about three ways 123
talk about true love 42
talk about very much 638
talk about were their 42
talk about what brings 134
talk about what came 179
talk about what else 543
talk about what good 294
talk about what great 121
talk about what just 758
talk about what kind 2174
talk about what lies 364
talk about what life 599
talk about what love 43
talk about what made 492
talk about what most 207
talk about what must 240
talk about what other 645
talk about what part 41
talk about what role 119
talk about what some 276
talk about what sort 287
talk about what such 57
talk about what their 1529
talk about what there 217
talk about what these 672
talk about what those 423
talk about what time 127
talk about what took 109
talk about what type 92
talk about what used 98
talk about what went 1870
talk about what were 46
talk about what will 1532
talk about what work 41
talk about what your 1466
talk about when other 44
talk about when their 168
talk about when there 286
talk about when your 191
talk about work when 215
talk about your anger 494
talk about your aunt 145
talk about your baby 413
talk about your best 164
talk about your birth 107
talk about your body 334
talk about your book 1044
talk about your boss 203
talk about your case 694
talk about your coming 201
talk about your days 92
talk about your diet 221
talk about your dream 310
talk about your duty 128
talk about your early 244
talk about your eyes 137
talk about your faith 594
talk about your fears 697
talk about your firm 45
talk about your good 248
talk about your great 178
talk about your hair 197
talk about your having 67
talk about your health 469
talk about your heart 181
talk about your home 412
talk about your ideas 861
talk about your kids 262
talk about your last 234
talk about your late 94
talk about your leaving 163
talk about your life 1739
talk about your loss 334
talk about your love 610
talk about your mama 230
talk about your most 169
talk about your need 120
talk about your next 357
talk about your other 338
talk about your pain 321
talk about your part 130
talk about your past 1201
talk about your plan 203
talk about your play 67
talk about your poor 145
talk about your reading 104
talk about your role 274
talk about your self 51
talk about your ship 98
talk about your show 94
talk about your soul 145
talk about your time 132
talk about your trip 497
talk about your wife 1174
talk about your wish 56
talk about your work 4466
talk above their heads 201
talk after having been 98
talk again next week 326
talk again some other 156
talk again some time 126
talk could have been 475
talk could have done 124
talk could only make 50
talk could take nothing 169
talk might have been 925
talk might well have 116
talk people into buying 313
talk people into giving 117
talk quite well when 51
talk ranged over many 119
talk really ever came 110
talk scott took much 41
talk sense into your 101
talk shows have also 110
talk shows have been 487
talk shows these days 50
talk under their breath 166
talk until late into 104
talk until very late 111
talk which have been 112
talk which must have 87
talk would have been 2336
talk would have done 181
talk would have made 290
talk would have nothing 72
talk would seem from 51
tall felon there whom 40
tall frame bent over 47
tall glass half full 54
tall grass away from 53
tall house next door 102
tall kingdom over your 58
tall spars were seen 69
tall stiff caps rising 54
tall tales have been 140
tall tales were told 132
tall tower rising from 89
tall trees bent their 64
tall trees came down 47
tall trees cast their 91
tall trees have been 113
tall trees sent their 80
tall white pine tree 46
tall woman came into 42
tame beasts come from 46
tame would have been 105
tank about four feet 156
tank about half full 67
tank about three feet 98
tank could have been 185
tank forty feet deep 42
tank might have been 112
tank which will hold 102
tank would have been 354
tape could have been 167
tape might have been 123
tape moves away from 77
tape moves from left 51
tape round their heads 59
tape units have been 46
tape which have been 69
tape works very well 50
tape would have been 299
task after having been 70
task breaks down into 92
task comes into play 55
task comes into view 57
task costs from young 42
task could also have 41
task could ever have 53
task could have been 1570
task could only have 98
task could well have 78
task falls into three 46
task force also made 69
task force away from 41
task force came from 74
task force came into 49
task force have been 149
task force must also 46
task force must have 104
task force went into 77
task force were able 53
task force were also 49
task force will also 152
task force will have 227
task force will make 51
task force will meet 72
task force will need 116
task force will work 86
task might have been 1662
task might look like 144
task might take years 69
task might well have 274
task might well seem 56
task seems even more 143
task shall have been 212
task since there were 126
task still lies ahead 232
task takes more time 43
task thrown upon their 45
task until such time 71
task which fell upon 96
task which have been 48
task which lies ahead 862
task which life sets 90
task which must have 543
task which must take 62
task which none else 154
task which none other 44
task which only those 64
task which their duty 85
task which took many 58
task which took some 48
task which will call 85
task which will face 66
task which will fall 42
task which will give 49
task which will have 188
task which will help 40
task which will last 42
task which will make 124
task which will need 244
task which will take 288
task which will test 65
task within five days 95
task within five years 47
task would fall upon 63
task would have been 16295
task would have cost 40
task would have made 47
task would have soon 58
task would look like 139
task would soon have 78
task would take many 54
task would take more 55
task would take three 94
task would take time 48
task would take years 55
taxi fleet having cars 76
taxi moved away from 51
taxing power have been 51
taxi pulling away from 40
taxi pulls away from 64
taxi would have been 182
taxi would have cost 40
teach others must have 142
teach others their duty 206
teach people what their 42
teach right from wrong 371
teach would have been 55
teams began their work 108
teams begin their work 45
teams change over time 55
teams could have been 140
teams might have been 100
teams spend more time 58
teams which have been 315
teams which were sent 55
teams would have been 447
tearing apart their prey 67
tearing flesh from bone 133
tearing loose from their 122
tearing madly down from 49
tearing people away from 97
tearing people from their 62
tearing ships from their 50
tearing souls away from 41
tearing sound came from 55
tears about their feet 95
tears after having seen 42
tears began once more 57
tears blind mine eyes 78
tears broke away from 100
tears burst forth anew 85
tears burst forth from 255
tears burst from their 107
tears could flow from 64
tears could have been 156
tears could have done 56
tears could wash away 356
tears falling down from 117
tears falling down their 86
tears falling fast down 47
tears falling fast from 131
tears falling fast over 62
tears falling fast upon 82
tears falling from their 208
tears falling like rain 273
tears filling their eyes 120
tears flowing down from 86
tears flowing down their 436
tears flowing from their 310
tears flowing from your 42
tears gushing fast into 73
tears gushing from their 74
tears might have been 388
tears might have come 40
tears might well have 88
tears often came into 49
tears often come into 45
tears people away from 87
tears pouring down their 375
tears pouring from their 57
tears pouring like rain 45
tears pouring over their 44
tears raining down their 56
tears rolling down from 296
tears rolling down over 44
tears rolling down their 2244
tears rolling down your 154
tears rolling fast down 85
tears running down from 214
tears running down into 167
tears running down many 77
tears running down over 135
tears running down their 4695
tears running down your 404
tears running fast down 55
tears running from their 80
tears shall fall into 55
tears shall fall like 60
tears shall flow from 129
tears shall wipe away 58
tears space away from 120
tears spill over onto 46
tears start into mine 121
tears start into their 45
tears stealing down your 54
tears stole down their 98
tears stream down like 67
tears stream down their 281
tears stream down your 110
tears stream from their 66
tears stream from your 41
tears which came forth 47
tears which came from 89
tears which came into 132
tears which come from 74
tears which fall from 178
tears which fall upon 66
tears which fell down 196
tears which fell fast 46
tears which fell from 531
tears which fell into 42
tears which fell like 49
tears which fell upon 347
tears which flow down 130
tears which flow from 237
tears which have been 342
tears which spring from 88
tears which wash away 124
tears which were fast 47
tears which were ready 138
tears which were rising 54
tears which were shed 527
tears which will flow 54
tears wiped away from 154
tears wiped from their 106
tears would come down 359
tears would come from 41
tears would come into 1111
tears would come when 47
tears would drip down 84
tears would drop from 47
tears would fall down 174
tears would fall from 314
tears would fall like 182
tears would fall when 44
tears would flow down 174
tears would flow from 242
tears would flow like 67
tears would gush from 104
tears would have been 1286
tears would have come 211
tears would have done 103
tears would pour down 110
tears would roll down 1920
tears would rush into 123
tears would spring into 46
tears would steal down 58
tears would wash away 202
tech firms have been 88
teeth appear very late 54
teeth bared like those 57
teeth cause pain from 42
teeth could have been 349
teeth found their mark 51
teeth might have been 331
teeth never having been 41
teeth often died from 64
teeth point away from 140
teeth right down your 49
teeth sinking deep into 64
teeth still held fast 44
teeth which bite into 62
teeth which come into 66
teeth which have been 2240
teeth which have lost 135
teeth which must have 83
teeth which were used 62
teeth which were very 80
teeth would bite into 44
teeth would have been 988
teeth would have made 69
tell about having been 42
tell about having seen 55
tell about some other 80
tell about some very 49
tell about their early 89
tell about their fears 57
tell about their home 54
tell about their jobs 87
tell about their life 377
tell about their most 45
tell about their past 422
tell about their pets 81
tell about their trip 97
tell about their work 820
tell about these rats 51
tell about those days 142
tell about those guys 55
tell about what kind 97
tell about what once 40
tell about what time 71
tell about what went 40
tell about your life 398
tell about your past 49
tell about your trip 96
tell about your work 136
tell anything from their 55
tell anything from what 64
tell apart from other 62
tell apart from those 50
tell every body what 99
tell false from true 41
tell false gold from 62
tell folks back home 89
tell front from back 441
tell girls from boys 58
tell green from blue 82
tell henry reed some 112
tell human beings what 117
tell jokes very well 41
tell light from dark 822
tell might have been 158
tell others what their 96
tell others what your 54
tell others your most 85
tell passing well when 257
tell people back home 159
tell people from other 133
tell people just what 114
tell people only what 257
tell people there what 45
tell people what kind 305
tell people what their 276
tell people what time 45
tell people what will 133
tell people what your 149
tell people your name 101
tell right away from 173
tell right away there 60
tell right away what 368
tell right away when 265
tell right from left 914
tell right from wrong 12203
tell sharp from flat 87
tell where fact ends 50
tell where land ends 51
tell where some other 67
tell where their pain 49
tell where there were 116
tell where these shoes 71
tell which came from 66
tell which have been 105
tell which ones have 172
tell which ones were 1367
tell which ones will 224
tell which side will 74
tell which were boys 43
tell which will kick 77
tell white lies soon 49
tell whose dust lies 118
tell women what their 46
tell would have been 198
tent could have been 170
tenth could have been 50
tenth would have been 112
tent might have been 140
tent where there were 186
tent would come down 48
tent would have been 495
tent would have gone 67
term after having been 132
term after term from 87
term after their fifth 103
term basis among young 98
term basis have been 145
term bonds have been 370
term bonds have more 116
term bonds were sold 51
term bonds will fall 105
term bonds will have 140
term comes from john 65
term comes into play 133
term costs have been 92
term could also have 86
term could have been 1962
term could only have 144
term could well have 41
term dates only from 88
term debts have been 139
term draws meaning from 67
term drift away from 87
term fetal heart rate 190
term first came into 631
term first used during 72
term fixed rate debt 247
term funds from other 152
term funds have been 236
term funds were used 44
term gains from early 310
term gains from such 114
term gains from their 87
term gains have been 245
term goals down into 69
term goals have been 704
term goals will help 200
term growth rate from 106
term growth rate will 102
term human milk during 85
term lasts four years 61
term leases have been 136
term loans from other 251
term loans from their 149
term loans have been 1058
term loans ranging from 137
term loans were also 210
term loans were made 660
term loans were more 45
term loans were used 154
term loans will have 45
term might also have 67
term might have been 2671
term might have meant 90
term might very well 93
term might well have 244
term notes have been 176
term nursing home care 3538
term nursing home stay 110
term often used when 318
term often years from 69
term paper ideas will 72
term plans have been 514
term plans were made 115
term polls were held 137
term rates have been 469
term rates were also 87
term rates were high 61
term rates were rising 97
term rates will also 145
term rates will fall 182
term rates will rise 280
term shall have been 335
term shift away from 474
term taken over from 773
term tests have been 460
term trend away from 1030
term trials have been 98
term under other laws 90
term until such time 139
term until three years 48
term varying from three 70
term which also means 293
term which best fits 48
term which came from 46
term which came into 683
term which gave rise 95
term which have been 196
term which means many 50
term which means nothing 62
term which must have 243
term which paul uses 69
term which when used 47
term which will also 47
term which will come 41
term which will give 99
term which will have 139
term which will make 48
term whose meaning will 94
term would also have 117
term would come from 60
term would give rise 103
term would have been 7173
term would have made 139
term would have meant 194
term would only have 53
test after having been 148
test after some time 103
test after three years 57
test alone will give 63
test cases have been 1055
test cases were also 58
test cases were made 40
test cases were used 144
test cases will have 43
test cells have been 77
test comes into play 112
test comes only when 47
test could also have 50
test could have been 2483
test could range from 56
test could very well 82
test doses have been 88
test every five years 330
test every three years 367
test first came into 51
test forms have been 91
test forms were used 45
test holes have been 150
test icbms from such 53
test items from their 99
test items have been 2114
test items were also 50
test items were used 290
test items will have 91
test items will help 405
test light will come 70
test method have been 172
test might also have 43
test might have been 2015
test might have some 55
test might look like 248
test might very well 49
test might well have 42
test norms have been 48
test piece made from 61
test plans have been 45
test plots have been 69
test score data from 105
test score data were 48
test score over time 48
test shall have been 72
test sites have been 173
test sites were used 45
test still lies ahead 43
test takes less time 73
test tubes away from 80
test tubes half full 250
test tubes have been 274
test tubes test tube 156
test tubes were kept 122
test tubes were used 457
test types have been 55
test units have been 123
test wells have been 876
test wells were sunk 59
test which have been 195
test which will give 636
test which will have 64
test which will help 259
test which will make 53
test which will show 301
test which will take 43
test which will tell 125
test within three years 100
test works best when 62
test works very well 149
test works well when 45
test would also fail 54
test would also have 122
