tail switching over behind 46
their clients were mostly 43
their clients were unable 46
their clients will become 40
their closely knit family 65
their coffers were filled 80
their collars will permit 85
their college work before 68
their columns have reached 52
their columns were filled 111
their command over nature 63
their company died before 58
their company dyed before 65
their company were always 50
their complex life cycles 208
their concave side toward 61
their concern over whether 55
their conduct from searching 83
their conduct next session 104
their conduct when united 218
their conduct will always 65
their conduct will remain 54
their control over access 361
their control over almost 68
their control over another 42
their control over assets 51
their control over blacks 53
their control over church 109
their control over credit 181
their control over eastern 474
their control over events 231
their control over family 131
their control over female 74
their control over german 83
their control over income 79
their control over larger 69
their control over market 71
their control over native 47
their control over nature 288
their control over policy 375
their control over prices 181
their control over public 896
their control over scarce 97
their control over school 46
their control over slaves 65
their control over supply 97
their control over various 169
their convoys from silesia 49
their corpses were buried 63
their corpses were burned 75
their corpses were picked 49
their counsel were fighting 46
their country even before 68
their country from abroad 88
their country from another 56
their country from attack 104
their country from austria 76
their country from becoming 190
their country from england 105
their country from english 167
their country from france 54
their country from french 138
their country from further 187
their country from german 91
their country from hitler 47
their country from russian 69
their country from soviet 151
their country from without 42
their country have always 40
their country have placed 44
their country into another 54
their country into eighty 137
their country into mexico 76
their country lord nelson 51
their country much better 101
their country must become 56
their country only through 48
their country seats became 63
their country well enough 151
their country were called 41
their country were treated 56
their country when called 94
their country will always 104
their country will become 141
their country will bestow 81
their country will remain 50
their courage much abated 68
their courses have become 46
their courses have fought 153
their courses into curves 45
their courses were fighting 1587
their courses were marked 81
their cousins from across 59
their cousins from beyond 74
their crimson pulp flushing 54
their critics will remain 124
their culture from another 50
their culture from europe 44
their current body weight 93
their current cash income 41
their current fair market 430
their current fair values 119
their current health status 660
their current high levels 232
their current jobs better 98
their current jobs through 108
their current work status 71
their customs have changed 47
their customs were strange 49
their daytime hiding places 385
their debtors into prison 54
their decision into effect 199
their decision making bodies 54
their decision making powers 96
their decision making should 51
their decision making skills 92
their decision making without 50
their decision will affect 106
their decision will depend 97
their decrees into effect 82
their degrees from oxford 61
their deities were fierce 41
their deities were lauded 50
their demands from france 54
their demands have become 58
their demands were agreed 43
their demands were denied 48
their demands were heeded 44
their demands were modest 106
their demands were simple 44
their demands were turned 49
their demands were unfair 45
their demands will become 65
their descent back through 161
their descent from canada 50
their descent from common 171
their descent from edward 56
their descent from english 44
their descent from fatima 67
their descent from former 43
their descent from ishmael 248
their descent from robert 75
their descent from various 43
their descent from william 106
their descent only through 58
their descent upon sicily 159
their designs having arisen 42
their designs into effect 232
their designs upon canada 41
their designs were copied 45
their designs were scarce 50
their desired body weight 50
their desires ever thirsting 90
their desires into effect 85
their desires into reality 58
their destiny their choice 140
their deviation from normal 182
their dinners were always 63
their dinners were served 52
their dispute over whether 76
their dissent from violent 102
their division among female 60
their division into castes 201
their division into genera 60
their division into groups 215
their division into nations 59
their division into nobles 44
their division into periods 43
their division into tribes 191
their division into various 110
their divorce from reality 64
their doctors have taught 45
their dominion more widely 44
their dominion over africa 48
their dominion over nature 157
their dominion over regions 63
their dresses were rippling 120
their dresses were superb 69
their drivers half asleep 171
their dwellings were almost 78
their dwellings were burned 63
their dwellings were little 134
their dwellings were simple 40
their dwindling food supply 132
their dwindling into little 59
their earliest years should 47
their economy will remain 45
their effects have already 89
their effects have become 147
their effects more slowly 72
their effects must always 56
their effects only through 77
their effects upon animal 143
their effects upon future 60
their effects upon income 133
their effects upon insect 74
their effects upon matter 82
their effects upon mental 51
their effects upon prices 106
their effects upon public 48
their effects upon various 103
their effects vary across 42
their effects vary greatly 48
their effects were placed 102
their effects were seized 99
their effects were slight 60
their effects will always 43
their effects will become 80
their effects will cancel 94
their effects will depend 86
their effects will differ 49
their efforts bore little 72
their efforts even further 42
their efforts have already 115
their efforts have always 129
their efforts have become 92
their efforts have created 62
their efforts have failed 529
their efforts have fallen 58
their efforts have greatly 40
their efforts have helped 170
their efforts have little 76
their efforts have proved 334
their efforts into building 254
their efforts into something 41
their efforts made little 105
their efforts more toward 80
their efforts must always 44
their efforts must remain 42
their efforts only served 95
their efforts upon securing 113
their efforts were almost 193
their efforts were always 219
their efforts were backed 124
their efforts were better 42
their efforts were called 43
their efforts were clearly 67
their efforts were doomed 611
their efforts were feeble 205
their efforts were foiled 98
their efforts were futile 1320
their efforts were greatly 128
their efforts were hardly 63
their efforts were highly 98
their efforts were likely 291
their efforts were little 148
their efforts were mainly 253
their efforts were marked 49
their efforts were merely 59
their efforts were mostly 136
their efforts were needed 102
their efforts were neither 147
their efforts were poorly 45
their efforts were rarely 76
their efforts were seldom 55
their efforts were simply 64
their efforts were turned 150
their efforts were unable 91
their efforts were united 61
their efforts were valued 64
their efforts were viewed 69
their efforts were wasted 375
their efforts were wholly 82
their efforts were without 384
their efforts will affect 50
their efforts will always 75
their efforts will become 71
their efforts will depend 97
their efforts will enable 86
their efforts will remain 51
their efforts will result 439
their ejection from office 72
their election into office 74
their elegant town houses 44
their emotions have become 49
their emotions more freely 141
their emotions more openly 155
their emotions more readily 91
their empires have passed 49
their enemies fled before 68
their enemies from another 61
their enemies from before 77
their enemies from behind 649
their enemies from entering 58
their enemies from further 41
their enemies from without 111
their enemies have become 89
their enemies having fallen 53
their enemies were almost 50
their enemies were already 136
their enemies were always 122
their enemies were before 73
their enemies were better 86
their enemies were driven 93
their enemies were engaged 73
their enemies were england 41
their enemies were fighting 49
their enemies were forced 75
their enemies were gathering 45
their enemies were hidden 93
their enemies were jealous 75
their enemies were killed 78
their enemies were likely 45
their enemies were neither 42
their enemies were pleased 45
their enemies were prompt 68
their enemies were pursuing 47
their enemies were rebels 69
their enemies were unable 88
their enemies were watching 47
their enemies will shrink 89
their entrees were served 45
their erection were staining 40
their estates from church 41
their estates more secure 83
their estates only rarely 46
their estates were bought 41
their estates were broken 56
their estates were heavily 55
their estates were seized 275
their example will always 52
their example will induce 103
their exceeding great reward 557
their exceeding their income 159
their exchange rate policy 334
their exchange rate regime 175
their exchange rate system 73
their eyelids half closed 69
their eyelids were closed 85
their fabrics were prized 76
their factors into inland 46
their failure means riches 149
their faithful fair expire 102
their features have become 104
their features soon become 49
their features were almost 46
their features were hardly 50
their fellows hate mental 81
their fellows left behind 63
their fellows were already 85
their fellows were engaged 57
their fellows will derive 127
their fetters into swords 68
their fetters more firmly 42
their figures fall athwart 81
their fleeces very useful 58
their flowers have broken 72
their foolish baying beyond 51
their foothold into deeper 100
their foreign debt burden 64
their forests like fields 56
their founder john wesley 48
their framers have gained 43
their freedom even before 40
their freedom from actual 52
their freedom from arrest 136
their freedom from attack 60
their freedom from austria 141
their freedom from coercion 44
their freedom from defect 285
their freedom from direct 98
their freedom from disease 386
their freedom from england 492
their freedom from english 113
their freedom from family 176
their freedom from faults 99
their freedom from feudal 267
their freedom from france 54
their freedom from further 61
their freedom from german 47
their freedom from malice 62
their freedom from mental 48
their freedom from mexico 81
their freedom from serious 63
their freedom from soviet 57
their freedom from turkey 74
their freedom from vulgar 68
their freedom more highly 60
their freedom only through 87
their friends from abroad 110
their friends from across 88
their friends from church 74
their friends from england 106
their friends from europe 42
their friends from london 42
their friends from prison 45
their friends from school 526
their friends from without 42
their friends gone before 43
their friends have already 171
their friends have always 92
their friends have become 74
their friends having engaged 78
their friends into becoming 56
their friends into fellow 43
their friends into office 54
their friends left behind 267
their friends were afraid 66
their friends were almost 57
their friends were already 576
their friends were always 218
their friends were anxious 72
their friends were around 123
their friends were awaiting 48
their friends were called 49
their friends were engaged 93
their friends were fighting 56
their friends were filled 45
their friends were forced 87
their friends were greatly 41
their friends were hardly 66
their friends were indeed 40
their friends were jewish 221
their friends were killed 132
their friends were likely 82
their friends were mostly 73
their friends were placed 50
their friends were planning 57
their friends were standing 40
their friends were treated 49
their friends were unable 116
their friends were vested 46
their friends were watching 65
their friends whom scylla 50
their friends will always 43
their frosted mugs toward 91
their futures were linked 41
their futures were secure 95
their gallant young leaders 41
their gardens into useful 54
their gardens soon enough 79
their general good nature 48
their general health status 406
their general soon showed 58
their gentile eyes should 56
their ghastly gaze betray 73
their girdles were loosed 44
their glances only proved 49
their glasses were broken 45
their glasses were filled 341
their glasses were turned 108
their greatest living writer 43
their greatest single source 52
their hawkers from carrying 51
their highest ever levels 61
their history back beyond 48
their history back through 71
their history have always 61
their history well enough 57
their hunters came across 50
their illicit love affair 102
their illness will affect 50
their immense nets through 70
their imports from abroad 77
their imports from canada 64
their imports from england 177
their imports from europe 165
their imports from france 98
their imports into england 44
their incisor teeth became 75
their incomes have fallen 95
their incomes more wisely 44
their incomes rise faster 41
their incomes were higher 183
their incomes were larger 70
their incomes were raised 82
their incomes will permit 46
their infancy been parted 89
their infants were placed 65
their ingenuity will prompt 40
their inroads into europe 40
their insight into ethical 337
their insight into nature 104
their insight into reality 48
their intense love affair 42
their journey back across 113
their journey back through 58
their journey back toward 61
their journey from africa 51
their journey from boston 84
their journey from england 105
their journey from europe 57
their journey from france 45
their journey from london 264
their journey home another 43
their journey home through 54
their journey into england 42
their journey west through 51
their keepers were struck 69
their kinsmen from across 61
their language arts skills 177
their language into english 190
their language much better 130
their language well enough 712
their language were called 40
their language will become 67
their language will remain 51
their largest single source 132
their lateral line organs 67
their lateral line system 135
their leisure time around 61
their leisure time drinking 202
their leisure time engaged 95
their leisure time enjoying 49
their leisure time should 68
their leisure time studying 43
their leisure time through 64
their leisure time visiting 69
their leisure time watching 459
their leisure time wisely 184
their leisure time without 88
their lessening their orders 78
their lessons well enough 154
their lessons were learned 55
their letters from england 52
their letters from london 43
their letters were always 58
their letters were filled 104
their letters were opened 261
their liberal arts training 44
their liberty only through 44
their liberty were buried 80
their library media center 66
their lifelong love affair 44
their limited areal extent 49
their limited food supply 125
their limited means permit 45
their limited reading skills 47
their location will depend 43
their loosening from prison 131
their machine guns before 51
their machine guns behind 71
their machine guns jammed 52
their machine guns opened 49
their machine guns pointing 54
their machine guns spitting 56
their machine guns through 53
their machine guns toward 47
their madness were called 55
their manners have passed 47
their manners were better 53
their manners were coarse 56
their manners were fierce 118
their manners were gentle 61
their manners were simple 73
their mantles have fallen 43
their mantles into cloaks 64
their markets more widely 75
their marriage made public 90
their marriage vows before 154
their marriage went abroad 49
their marriage will become 71
their married life became 71
their married life before 129
their married life lasted 58
their married life passed 59
their married life seemed 53
their married life should 96
their married life without 184
their masters free access 73
their masters from flogging 60
their masters into battle 79
their masters into prison 42
their masters were absent 58
their masters were afraid 42
their masters were always 47
their masters were engaged 94
their masters were forced 81
their masters were killed 40
their masters were likely 227
their masters were pleased 43
their masters when viewed 85
their mastery over nature 262
their material from abroad 46
their material from earlier 64
their material life itself 48
their maximum body weight 48
their maximum just before 44
their maximum size before 41
their measures have tended 42
their measures have turned 64
their measures into effect 178
their measures were broken 67
their medical care should 49
their medical care system 57
their medical care through 220
their members during periods 56
their members from arrest 70
their members from becoming 108
their members from carrying 41
their members from entering 79
their members from marrying 58
their members from office 74
their members from striking 102
their members from unfair 43
their members from various 52
their members have access 78
their members have already 84
their members have always 45
their members have become 251
their members have formed 91
their members have gained 42
their members have joined 56
their members have learned 62
their members have little 76
their members must always 130
their members were active 84
their members were already 268
their members were always 62
their members were becoming 43
their members were called 154
their members were chosen 143
their members were engaged 106
their members were exempt 43
their members were forced 108
their members were former 40
their members were killed 187
their members were likely 46
their members were mainly 76
their members were mostly 116
their members were unable 78
their members were united 56
their members will become 113
their memorial from before 61
their menfolk into battle 95
their menfolk were absent 48
their message more clearly 40
their mistake soon enough 137
their modesty will hinder 42
their motives were always 75
their motives were clearly 127
their motives were mainly 58
their motives were purely 136
their muscles have become 64
their muscles were needed 53
their muskets from behind 92
their muskets slung across 51
their muskets were loaded 178
their national flag struck 96
their national folk dances 41
their national health system 52
their national laws ensure 274
their national laws permit 45
their national life through 42
their national life unless 41
their national union leaders 53
their natural bent toward 94
their natural food plants 77
their natural food source 59
their natural food supply 793
their natural form without 70
their natural good nature 65
their natural good temper 48
their natural healing powers 40
their natural hiding places 41
their natural host plants 58
their natural life cycles 72
their natural sloth tempting 82
their natures have become 189
their natures have greatly 75
their natures were changed 56
their natures were widely 91
their natures will permit 188
their niggers hanging around 62
their northern range limits 68
their numbers even further 62
their numbers grew larger 95
their numbers grew slowly 71
their numbers have already 77
their numbers have always 143
their numbers have become 185
their numbers have fallen 257
their numbers have greatly 490
their numbers have reached 88
their numbers have shrunk 57
their numbers have tended 40
their numbers have varied 40
their numbers having fallen 63
their numbers having greatly 44
their numbers must always 40
their numbers soon became 46
their numbers vary greatly 103
their numbers vary widely 60
their numbers were almost 157
their numbers were already 235
their numbers were always 441
their numbers were become 141
their numbers were becoming 81
their numbers were beyond 49
their numbers were called 232
their numbers were double 50
their numbers were fairly 46
their numbers were filled 40
their numbers were further 375
their numbers were greater 552
their numbers were greatly 1220
their numbers were halved 44
their numbers were hardly 81
their numbers were higher 66
their numbers were killed 131
their numbers were larger 149
their numbers were likely 95
their numbers were modest 46
their numbers were seldom 142
their numbers were simply 52
their numbers were slowly 76
their numbers were swelling 62
their numbers were thinned 374
their numbers were vastly 126
their numbers will amount 57
their numbers will double 56
their numbers will permit 67
their numbers will remain 49
their objects into effect 52
their objects were partly 49
their offices were closed 82
their offices were created 106
their offices were filled 177
their offices were raided 49
their offspring from becoming 58
their offspring from school 44
their offspring have become 74
their offspring were called 54
their offspring were likely 41
their offspring will always 49
their offspring will become 120
their offspring will suffer 50
their opinions from calvin 43
their opinions from moscow 126
their opinions great weight 50
their opinions have changed 150
their opinions have little 53
their opinions have passed 40
their opinions into effect 45
their opinions more boldly 50
their opinions more freely 215
their opinions more openly 158
their opinions more readily 49
their opinions most freely 51
their opinions upon public 94
their opinions very freely 69
their opinions were always 67
their opinions were deemed 124
their opinions were formed 231
their opinions were hardly 54
their opinions were highly 46
their opinions were shared 105
their opinions were simply 51
their opinions were sought 303
their opinions were valued 132
their opinions were various 45
their opinions were widely 50
their opinions when formed 40
their opinions will become 55
their optimal body weight 47
their origins back through 77
their origins have become 40
their origins much earlier 104
their origins well before 51
their origins were humble 54
their outcast mate behind 160
their outline were traced 47
their outlook upon nature 40
their overall food intake 102
their overall health status 943
their palaces were filled 78
their palaces were turned 43
their palaces when christ 43
their parents care enough 118
their parents died before 79
their parents during school 43
their parents even before 123
their parents ever dreamed 52
their parents feel better 55
their parents feel guilty 108
their parents have access 61
their parents have agreed 50
their parents have already 298
their parents have always 188
their parents have become 292
their parents have bought 75
their parents have changed 66
their parents have chosen 346
their parents have created 96
their parents have enough 108
their parents have failed 273
their parents have fallen 78
their parents have helped 50
their parents have higher 208
their parents have learned 120
their parents have little 213
their parents have passed 95
their parents have placed 45
their parents have reached 47
their parents have sinned 44
their parents have taught 375
their parents have thought 72
their parents have treated 98
their parents have worked 91
their parents having sexual 94
their parents just before 52
their parents know little 69
their parents left behind 170
their parents more likely 122
their parents much better 84
their parents over issues 41
their parents well beyond 42
their parents well enough 108
their parents went through 468
their parents were abroad 97
their parents were absent 169
their parents were active 71
their parents were afraid 200
their parents were almost 77
their parents were already 658
their parents were always 228
their parents were anxious 74
their parents were around 162
their parents were asleep 321
their parents were before 364
their parents were better 248
their parents were buried 144
their parents were called 166
their parents were deeply 48
their parents were denied 48
their parents were drinking 43
their parents were driven 42
their parents were engaged 173
their parents were enjoying 41
their parents were fighting 94
their parents were forced 210
their parents were highly 228
their parents were humble 107
their parents were jewish 41
their parents were killed 830
their parents were likely 317
their parents were little 42
their parents were mostly 96
their parents were native 49
their parents were neither 79
their parents were placed 78
their parents were planning 64
their parents were pleased 182
their parents were raised 169
their parents were simply 53
their parents were slaves 65
their parents were sleeping 47
their parents were spending 107
their parents were standing 62
their parents were strict 93
their parents were taught 107
their parents were treated 97
their parents were unable 802
their parents were united 51
their parents were visiting 71
their parents were watching 112
their parents what fruits 62
their parents will accept 56
their parents will always 212
their parents will become 116
their parents will expect 51
their parents will follow 49
their parents will likely 70
their parents will permit 58
their parents will remain 47
their parents will return 96
their parrots speak french 144
their parties were always 44
their parties were banned 48
their parties will behave 111
their passage from africa 180
their passage from england 424
their passage from europe 286
their passage from london 67
their passage into another 50
their passage over jordan 43
their passions grew warmer 150
their passions were cooled 43
their passions were raised 43
their passions were roused 215
their passions were seldom 108
their passions were violent 52
their passions were warmly 87
their patches were placed 139
their patrons more cheaply 48
their persons from arrest 133
their persons from injury 85
their persons from insult 94
their persons into prison 46
their persons were adored 54
their persons were deemed 44
their persons were sacred 457
their persons were seized 108
their petition have prayed 91
their phrases have values 58
their pickets were driven 56
their pistols ready cocked 45
their pistons were driven 56
their pockets their little 49
their pockets well filled 72
their pockets were filled 211
their pockets were picked 50
their position among nations 54
their position even further 275
their position have access 168
their position having become 69
their position just before 76
their position less secure 63
their position more clearly 148
their position more secure 763
their position more slowly 44
their position only through 104
their position soon became 57
their position very clearly 79
their position very keenly 50
their position well enough 46
their position will become 187
their position will depend 78
their position will remain 68
their potency when stored 40
their poverty were unable 67
their poverty will permit 54
their prayers were always 82
their present fair market 48
their present form before 492
their present form mainly 43
their present form neither 41
their present form partly 50
their present form should 137
their present form through 324
their present form without 417
their present health status 139
their present high degree 117
their present high estate 82
their present high levels 275
their present high prices 66
their present high standing 70
their present high status 119
their present home before 44
their present jobs better 150
their present jobs demand 135
their present jobs through 101
their present life styles 63
their present size through 69
their present size without 44
their previous book values 64
their previous high levels 212
their previous high school 52
their previous high status 52
their previous life styles 54
their priests were called 152
their primary care doctor 362
their primary care givers 128
their primary data source 59
their primary food source 722
their primary food supply 87
their primary fuel source 60
their primary goal should 85
their primary love object 104
their primary news source 251
their primary role models 129
their primary role should 68
their primary task should 40
their prisons soon became 66
their private land holdings 63
their private life rested 97
their produce from market 79
their produce into market 80
their produce more cheaply 71
their producing much effect 55
their product life cycles 364
their product more appealing 44
their product more cheaply 45
their product will always 74
their profits from abroad 47
their profits from cotton 49
their profits grew greater 48
their profits much beyond 123
their profits were secure 48
their program into effect 226
their project into effect 132
their promise into effect 48
their promise more firmly 84
their protein from animal 366
their protein from plants 73
their purpose into effect 540
their purpose much better 420
their purpose well enough 894
their quality will depend 40
their ravages vary almost 44
their reforms into effect 172
their regular army seemed 66
their regular food supply 75
their regular high school 251
their regular work duties 65
their regular work without 52
their relation unto christ 49
their reliance well placed 44
their religion from english 99
their religion have proved 70
their religion were treated 106
their religion will become 108
their remains were buried 289
their remains were placed 78
their remains were washed 44
their remarks tend neither 61
their removal from africa 53
their removal from boston 87
their removal from england 85
their removal from europe 42
their removal from greece 52
their removal from kansas 61
their removal from london 45
their removal from normal 48
their removal from office 4305
their removal from public 151
their removal from relief 61
their removal from school 101
their removal will remove 76
their removal will result 44
their rendering into english 46
their reports were always 61
their reports were filled 43
their reposes from bodily 68
their request went through 301
their request were denied 40
their research into various 42
their reserve even amongst 48
their resolve into effect 108
their results also showed 72
their results have already 121
their results have become 65
their results have proved 56
their results these authors 72
their results were almost 45
their results were already 44
their results were better 139
their results were highly 49
their results will differ 54
their retaining their places 47
their revenue from direct 100
their revenue from income 56
their revenue from tuition 52
their rewards from inward 49
their schemes into effect 164
their schools have become 92
their schools were better 55
their schools were closed 445
their schools were placed 40
their senator some prince 44
their sermons were deemed 45
their several ways through 125
their several ways without 235
their shadows fall across 62
their shadows fell across 117
their shadows flit across 90
their shadows live before 90
their shadows rise before 45
their shadows went before 59
their shallow root system 122
their shelves were filled 41
their shields slung behind 48
their shorter life cycles 45
their sincere good wishes 137
their sisters moving across 42
their sleeves were rolled 82
their smaller body weight 49
their smaller size allows 45
their society have always 44
their solution must depend 46
their solution only through 57
their solution will depend 148
their southeast asian empire 52
their spanish land grants 47
their species having become 183
their species must surely 55
their spheres been fitted 243
their spirits have become 40
their spirits walk abroad 65
their spirits were already 96
their spirits were always 41
their spirits were broken 464
their spirits were buoyed 71
their spirits were damped 45
their spirits were frozen 71
their spirits were greatly 125
their spirits were lifted 231
their spirits were raised 316
their spirits were thought 55
their spirits will return 70
their spouses were absent 45
their stamens into petals 67
their statues were placed 79
their stature soon became 69
their stories have already 40
their stories have become 94
their stories were always 53
their streets were filled 58
their streets were narrow 53
their strolling from hamlet 76
their strongly held belief 88
their strongly held values 45
their studies from nature 41
their studies much further 52
their subject some portion 57
their subject well enough 142
their success must depend 150
their success will always 65
their success will depend 1112
their summits were clothed 41
their summits were hidden 44
their superior iron weapons 42
their support among voters 68
their support from abroad 49
their support from england 42
their support from groups 46
their support from middle 91
their support from public 344
their support from various 62
their support when needed 55
their surface free energy 134
their systems have become 64
their tactics have changed 47
their talents were needed 101
their talents were wasted 80
their teachers have failed 41
their teachers have little 44
their teachers have taught 128
their teachers were already 103
their teachers were unable 58
their teachers were versed 82
their teenage years without 73
their tempers more amiable 233
their temples were closed 45
their tenants were better 106
their tenants were forced 65
their terrors from stopping 42
their thoughts away toward 43
their thoughts flow freely 52
their thoughts from common 62
their thoughts from dwelling 103
their thoughts from martial 45
their thoughts have become 73
their thoughts have turned 84
their thoughts into actions 73
their thoughts into another 99
their thoughts into english 122
their thoughts more clearly 113
their thoughts more freely 94
their thoughts only through 97
their thoughts upon sacred 42
their thoughts very little 120
their thoughts were almost 45
their thoughts were already 85
their thoughts were always 117
their thoughts were filled 57
their thoughts were intent 48
their thoughts were poured 102
their thoughts were simple 52
their thoughts were turned 704
their thoughts were wholly 71
their timbers look heavier 127
their torment will ascend 117
their traders came amongst 53
their transit time through 106
their travels were always 50
their treasury bill holdings 66
their trembling feet passed 62
their tresses wild streaming 213
their triumph into sorrow 42
their triumph over bodily 42
their triumph over france 54
their triumph over nature 48
their trouser legs rolled 64
their tyrants were languid 45
their unveiling their figure 120
their vacation from school 57
their vacation last summer 44
their valleys were filled 44
their valleys were lately 165
their vassals from europe 78
their vengeance fall without 42
their venison over silver 84
their vessels have freely 41
their vessels were driven 68
their vessels were heavier 46
their vessels were larger 48
their vessels were seized 156
their vessels were unable 58
their victims from behind 139
their victims were beyond 363
their victims were guilty 67
their victims were killed 48
their victory over custer 66
their victory over england 96
their victory over france 217
their victory over hitler 47
their virtues have gained 50
their virtues have rarely 73
their voyages from england 92
their voyages from europe 41
their warmest good wishes 55
their warriors into battle 87
their warriors were absent 68
their warriors were engaged 54
their warriors were fitted 77
their warriors were killed 342
their warriors were marching 61
their weakness into strength 202
their western land claims 507
their wigwams were burned 69
their wigwams were fields 43
their windows from common 80
their windows were barred 41
their windows were broken 219
their windows were closed 70
their wondering eyes should 41
their workers like slaves 45
their workmen were almost 48
their worldly wealth around 105
their wounded left behind 41
their wounded were treated 46
their youthful sons bright 42
