tail these thirty years 50
take such action upon 303
take such action were 62
take such action when 267
take such action will 82
take such cases into 142
take such child into 58
take such costs into 161
take such facts into 239
take such false coin 65
take such items into 59
take such needs into 45
take such order among 42
take such pains over 210
take such people into 78
take such risks into 55
take such risks when 111
take such steps from 66
take such steps only 77
take such steps upon 41
take such steps when 63
take such steps will 47
take such strong hold 119
take such views into 78
take such words from 55
take their bearings from 1424
take their beauty from 42
take their blood meals 59
take their boats into 50
take their books home 375
take their booty from 55
take their cases into 95
take their catch home 41
take their cause into 284
take their child away 208
take their child back 109
take their child from 103
take their child home 294
take their child into 79
take their child upon 43
take their clues from 222
take their color from 783
take their creed from 51
take their daily airing 44
take their daily baths 45
take their daily bread 55
take their daily dose 151
take their daily food 42
take their daily meals 93
take their daily toll 79
take their daily walk 177
take their deadly toll 78
take their driving test 51
take their earnings from 40
take their equal part 42
take their evening meals 83
take their evening rest 226
take their evening walk 295
take their facts from 43
take their farms into 55
take their fates into 111
take their father away 46
take their final bows 53
take their final exam 51
take their final form 307
take their final gaze 134
take their final leave 572
take their final rest 51
take their final vows 223
take their first bite 120
take their first breath 343
take their first dose 77
take their first jobs 241
take their first look 265
take their first ride 76
take their first rise 181
take their first shot 45
take their first step 1052
take their first swim 101
take their first toll 44
take their first trip 129
take their first view 105
take their first vows 69
take their first walk 70
take their focus away 43
take their force from 253
take their forms from 134
take their girls away 53
take their goods away 110
take their goods back 43
take their goods from 322
take their goods into 82
take their goods upon 43
take their hands away 163
take their hands from 239
take their heroes from 81
take their homes away 63
take their honor into 54
take their ideals from 44
take their input from 367
take their kingdom from 43
take their lands away 225
take their lands from 342
take their light from 165
take their lives away 103
take their lives back 64
take their lives from 113
take their lives have 68
take their lives into 782
take their lives more 92
take their lives when 119
take their logic from 43
take their loved ones 163
take their lumps from 40
take their lunch break 479
take their lunch hour 103
take their meanings from 423
take their minds away 243
take their minds back 58
take their minds from 298
take their model from 132
take their money away 834
take their money back 371
take their money from 493
take their money home 96
take their money there 53
take their money when 84
take their moral tone 80
take their morning baths 48
take their morning dose 40
take their morning ride 62
take their morning walk 252
take their mother away 82
take their mother home 43
take their motion from 98
take their motion into 46
take their music very 47
take their names down 70
take their names from 10160
take their names into 46
take their names upon 202
take their needs into 483
take their pants down 135
take their parting look 65
take their parts home 86
take their people back 51
take their people into 98
take their pipes from 53
take their place along 2001
take their place also 51
take their place amid 75
take their place among 10970
take their place during 109
take their place even 82
take their place from 165
take their place have 122
take their place here 162
take their place just 40
take their place like 76
take their place more 227
take their place must 88
take their place next 498
take their place once 510
take their place only 74
take their place over 46
take their place side 1206
take their place there 1242
take their place upon 490
take their place very 46
take their place were 174
take their place when 525
take their place will 157
take their plots from 163
take their plunge into 52
take their posts when 46
take their power away 154
take their power back 68
take their power from 656
take their pulse rate 66
take their quick turn 62
take their rhythm from 44
take their roles very 68
take their roots from 114
take their rules from 89
take their sense from 84
take their sense upon 40
take their shape from 1113
take their share from 111
take their ships into 83
take their souls along 45
take their souls away 128
take their souls into 52
take their sport very 54
take their stamp from 51
take their stand along 104
take their stand among 194
take their stand from 48
take their stand here 49
take their stand once 70
take their stand there 445
take their stand upon 5487
take their stand when 53
take their start from 953
take their style from 64
take their sweet time 445
take their teaching from 77
take their texts from 219
take their themes from 341
take their title from 635
take their usual dose 66
take their usual form 45
take their usual meals 43
take their usual part 42
take their usual seats 87
take their usual walk 88
take their value from 478
take their views from 139
take their views into 918
take their wages home 45
take their water from 802
take their wedding vows 272
take their wives along 1102
take their wives away 77
take their wives back 86
take their wives from 786
take their wives home 117
take their wives into 200
take their wives there 60
take their women along 50
take their women from 55
take their words from 46
take their world from 239
take these books back 87
take these books from 61
take these books home 130
take these cases from 159
take these cases into 65
take these costs into 476
take these dates from 43
take these drugs during 45
take these drugs have 48
take these drugs only 53
take these facts from 537
take these facts home 46
take these facts into 5183
take these fully into 93
take these gifts back 97
take these gifts upon 110
take these girls home 41
take these goods away 71
take these goods from 41
take these items from 69
take these items into 126
take these lands from 209
take these lines from 283
take these names from 46
take these needs into 267
take these people away 194
take these people back 192
take these people down 68
take these people from 60
take these people home 64
take these people into 258
take these people over 167
take these plays from 105
take these risks into 170
take these rules into 74
take these steps even 45
take these steps when 76
take these steps will 77
take these terms from 136
take these terms into 77
take these truths into 40
take these under their 43
take these views into 257
take these women away 60
take these words back 50
take these words from 274
take these words home 41
take these words into 84
take third place among 41
take those books back 53
take those costs into 80
take those facts into 108
take those lands from 41
take those needs into 63
take those tests over 55
take those views into 92
take those which have 76
take those which were 129
take those words back 640
take three cards from 47
take three hairs from 53
take three months from 42
take three months leave 86
take three months more 190
take three steps away 62
take three steps back 746
take three steps down 98
take three steps into 126
take three times more 103
take three weeks from 66
take three whole days 98
take three working days 42
take time getting used 62
take time while time 50
take took taken taking 160
take took taken teach 1693
take took taken throw 96
take town after town 89
take upon trust from 189
take upon trust what 190
take what comes along 554
take what comes from 112
take what comes their 48
take what comes your 122
take what could have 73
take what feels like 43
take what looks like 240
take what might come 238
take what might have 109
take what might seem 161
take what money there 146
take what others have 301
take what people tell 45
take what seems good 46
take what seems like 434
take what steps were 221
take what suits their 49
take what would have 263
take what would seem 108
take wide scope over 803
take young birds from 91
take young people away 73
take young people from 76
take young people into 84
take your badge back 45
take your basal body 76
take your bearings from 140
take your books home 85
take your books into 45
take your bride there 451
take your calls when 51
take your cause into 49
take your change upon 80
take your child along 169
take your child away 313
take your child back 95
take your child from 175
take your child home 184
take your child into 230
take your child there 118
take your child till 55
take your curse away 55
take your daily dose 62
take your daily walk 73
take your dreams away 54
take your driving test 84
take your father away 138
take your father back 66
take your father from 43
take your father home 126
take your father into 62
take your final exam 119
take your final leave 103
take your final rest 68
take your final vows 94
take your fingers away 105
take your fingers from 62
take your first bite 336
take your first breath 195
take your first dose 192
take your first left 634
take your first look 209
take your first ride 63
take your first shot 89
take your first step 2306
take your first trip 84
take your first walk 48
take your focus away 126
take your glass away 40
take your grace into 136
take your guest away 44
take your hands away 1951
take your hands down 340
take your hands from 414
take your horse away 90
take your horse back 115
take your horse into 58
take your horse over 62
take your house away 163
take your index finger 85
take your kingdom from 47
take your light from 40
take your light reading 103
take your loved ones 87
take your lunch break 415
take your lunch hour 60
take your meter reading 211
take your minds back 107
take your money away 847
take your money back 496
take your money from 248
take your money like 51
take your money when 96
take your morning walk 120
take your mother along 161
take your mother away 173
take your mother back 110
take your mother home 511
take your mother into 81
take your needs into 82
take your order from 56
take your order over 64
take your pants down 559
take your people from 66
take your people into 46
take your phone call 276
take your place among 1795
take your place during 44
take your place from 57
take your place here 756
take your place next 198
take your place once 111
take your place over 103
take your place there 1283
take your place till 47
take your place upon 160
take your place when 295
take your plate away 156
take your power away 122
take your power back 175
take your power from 60
take your pulse during 84
take your pulse rate 261
take your pulse when 44
take your puppy home 80
take your queen unto 44
take your reader into 83
take your resting heart 81
take your right foot 504
take your right hand 668
take your share when 78
take your sheep from 40
take your sleep away 63
take your smoke into 40
take your stand among 72
take your stand here 126
take your stand there 118
take your stand upon 533
take your stand when 149
take your sweet time 285
take your sword from 47
take your usual dose 62
take your usual walk 148
take your views into 86
take your wedding vows 52
take your white moss 46
take your whole hand 96
take your whole life 428
take your whole self 397
take your women along 47
take your words back 276
take your writing most 71
taking away anything from 428
taking away blood from 93
taking away every other 53
taking away funds from 41
taking away human life 288
taking away lands from 57
taking away money from 166
taking away power from 207
taking away sales from 57
taking away trade from 81
taking away votes from 75
taking away water from 51
taking blow after blow 143
taking book after book 44
taking call after call 43
taking care about their 40
taking city after city 601
taking crop after crop 71
taking deep breaths from 61
taking deep breaths when 80
taking deep looks into 43
taking down books from 172
taking down every word 2000
taking down notes from 129
taking fort after fort 55
taking from others what 358
taking from people what 43
taking great pains over 210
taking great state upon 46
taking high place among 53
taking hill after hill 46
taking load after load 44
taking more fully into 61
taking more money from 234
taking more people into 56
taking more votes from 47
taking more water from 93
taking much longer time 50
taking much water over 49
taking only about five 115
taking only about half 106
taking only about three 57
taking other drugs such 45
taking other people into 167
taking over indian land 45
taking over large areas 145
taking over power from 383
taking over words from 53
taking part after part 41
taking part would have 84
taking roll after roll 45
taking ship after ship 55
taking shot after shot 337
taking some blood from 101
taking some extra time 164
taking some fruit from 46
taking some getting used 263
taking some hints from 73
taking some loose java 45
taking some money from 481
taking some paper from 44
taking some quiet time 76
taking some shots from 112
taking some small part 70
taking some water from 127
taking stem cells from 63
taking step after step 573
taking such action were 53
taking such action will 55
taking such facts into 49
taking such pains over 115
taking such seamen from 73
taking test after test 47
taking their bearings from 289
taking their books home 46
taking their child home 72
taking their clues from 78
taking their color from 78
taking their daily dose 83
taking their daily walk 199
taking their evening airing 51
taking their evening meals 42
taking their evening ride 54
taking their evening walk 659
taking their final bows 48
taking their final form 91
taking their final leave 100
taking their final vows 104
taking their first breath 99
taking their first dose 57
taking their first jobs 121
taking their first look 152
taking their first ride 54
taking their first step 404
taking their first trip 305
taking their first walk 41
taking their glory from 72
taking their goods from 89
taking their guilt upon 41
taking their hands from 68
taking their lands away 74
taking their lands from 101
taking their lives into 300
taking their loved ones 41
taking their lunch break 361
taking their minds away 44
taking their model from 58
taking their money away 99
taking their money from 198
taking their money home 51
taking their morning baths 81
taking their morning ride 96
taking their morning walk 429
taking their mother away 43
taking their names from 1626
taking their names upon 68
taking their needs into 129
taking their pants down 46
taking their place along 119
taking their place among 1164
taking their place next 49
taking their place side 63
taking their place there 40
taking their place upon 53
taking their place were 56
taking their place when 47
taking their power from 155
taking their route along 57
taking their shape from 108
taking their ships into 41
taking their stand there 43
taking their stand upon 711
taking their start from 231
taking their sweet time 445
taking their texts from 87
taking their themes from 94
taking their title from 129
taking their usual seats 49
taking their usual walk 125
taking their views into 249
taking their water from 151
taking their wedding vows 102
taking their wives along 166
taking their wives from 99
taking their wives into 53
taking these costs into 59
taking these drugs during 71
taking these drugs have 121
taking these drugs must 127
taking these drugs will 77
taking these facts into 587
taking these hints along 84
taking these items into 63
taking these people into 66
taking these steps will 116
taking these views into 55
taking those which have 72
taking those which were 66
taking three steps back 240
taking town after town 534
taking turn after turn 115
taking very light cuts 65
taking what could have 43
taking what looks like 91
taking what might have 79
taking what others have 130
taking what seems like 135
taking what would have 89
taking what would seem 64
taking wide scope over 249
taking young birds from 43
taking young people away 47
taking young people from 47
taking your basal body 66
taking your boots down 67
taking your child from 42
taking your child into 56
taking your daily dose 41
taking your driving test 59
taking your first dose 100
taking your first exam 171
taking your first step 618
taking your first trip 51
taking your hands away 59
taking your money away 43
taking your mother away 59
taking your pants down 116
taking your place among 127
taking your power back 44
taking your pulse during 69
taking your pulse rate 66
taking your right hand 93
taking your shots from 93
taking your stand upon 53
taking your sweet time 110
tale many times over 51
tale many times told 43
tale need never have 49
tale their color told 134
tale were taken from 59
talk from morning till 332
talk here about what 116
talk hour after hour 166
talk less about their 288
talk less about what 200
talk like human beings 1703
talk like people from 88
talk more about aids 193
talk more about data 113
talk more about food 44
talk more about life 103
talk more about love 127
talk more about making 45
talk more about other 184
talk more about some 196
talk more about such 228
talk more about their 2066
talk more about these 3304
talk more about those 587
talk more about ways 111
talk more about what 2989
talk more about when 43
talk more about work 94
talk more about your 1877
talk more easily there 45
talk more easily when 68
talk more fully upon 43
talk most about their 121
talk most about what 100
talk much about faith 57
talk much about love 185
talk much about other 80
talk much about race 40
talk much about such 525
talk much about their 1836
talk much about these 354
talk much about those 394
talk much about what 2089
talk much about work 81
talk much about your 308
talk only about their 610
talk only about those 322
talk only about what 1123
talk only about your 228
talk other people into 189
talk over every plan 48
talk radio hosts such 44
talk radio hosts were 42
talk show after talk 115
talk show hosts from 90
talk show hosts have 490
talk show hosts like 471
talk show hosts such 297
talk show hosts were 332
talk show hosts will 45
talk some about what 54
talk some about your 56
talk some reason into 112
talk some sense here 89
talk some sense into 27109
talk these people into 43
talk took place during 50
talk well about their 60
talk will spread like 144
talk your father into 383
talk your mother into 145
tall case clock made 52
tall corn stand till 63
tall form would have 61
tall good looking young 51
tall iron gates swung 52
tall iron gates were 81
tall oaks whose tops 68
tall palm trees along 44
tall palm trees lining 52
tall palm trees were 55
tall pine trees along 57
tall pine trees grew 48
tall pine trees were 122
tall rail fence upon 98
tall ship under sail 121
tall slim trees over 57
tall tale every game 88
tall tree which grew 43
tall waving pines lone 85
tall well built young 45
tall young woman came 81
tall young woman wearing 61
tank came under fire 46
tank from which fuel 42
tank guns which were 242
tank into which some 49
tank shed slimy tears 64
tape their mouths shut 50
taro root looks like 88
task from morning till 42
task from which even 214
task from which many 79
task from which most 207
task from which there 91
task hour after hour 108
task made easier when 101
task many times more 42
task much easier when 51
task these faded eyes 151
task time after time 51
task will prove more 87
tbsp lime juice salt 59
teach kids about their 121
teach must never cease 165
teach other human beings 50
teach other people what 89
teach other women what 42
teach some moral truth 54
teach their rushing wave 138
teach these brats their 60
teach these people what 209
teach young hearts what 99
teach young people early 57
teach young people from 51
teach young people what 317
teach your child from 46
teach your child good 104
teach your child more 114
teach your child self 113
teach your child some 140
teach your child these 108
teach your child what 558
teach your child when 43
teams have never been 69
teams have often been 86
teams have since been 44
teams have taken part 52
teams were drawn from 135
teams were getting ready 48
teams were taken from 54
teams were working well 42
teams will often have 41
tearing other people down 157
tearing their flesh from 173
tears came again into 230
tears came flowing down 108
tears came pouring down 303
tears came raining down 40
tears came rolling down 1229
tears came running down 437
tears came stealing down 84
tears come rolling down 296
tears coming again from 72
tears fast falling from 48
tears fell rolling down 72
tears from every face 599
tears from falling down 193
tears from falling from 62
tears from flowing down 336
tears from flowing over 246
tears from human eyes 84
tears from pouring down 164
tears from rolling down 1022
tears from running down 1004
tears from running over 72
tears from sliding down 139
tears from weeping eyes 62
tears from welling into 53
tears have found their 60
tears have never been 80
tears have often been 42
tears into which niobe 82
tears just rolling down 132
tears just running down 118
tears kept flowing down 87
tears kept pouring down 97
tears kept rolling down 373
tears kept running down 337
tears over sibyl vane 109
tears went rolling down 50
tears were drawn from 56
tears were falling down 1009
tears were falling fast 2144
tears were falling from 1463
tears were falling into 41
tears were falling like 197
tears were falling onto 49
tears were falling over 98
tears were falling thick 76
tears were falling upon 95
tears were flowing down 2242
tears were flowing fast 1536
tears were flowing from 1307
tears were flowing like 111
tears were flowing over 53
tears were forcing their 122
tears were gushing from 189
tears were happy ones 74
tears were hopping down 42
tears were never shed 76
tears were often seen 49
tears were pouring down 3137
tears were pouring from 159
tears were pouring over 112
tears were raining down 707
tears were really hard 58
tears were rolling down 13227
tears were rolling fast 44
tears were rolling from 135
tears were rolling over 70
tears were running down 21830
tears were running fast 103
tears were running from 293
tears were running into 46
tears were running like 42
tears were running over 256
tears were sliding down 573
tears were stealing down 408
tears were still coming 75
tears were still more 47
tears were still there 250
tears were still upon 69
tears were welling from 60
tears were welling into 60
tears were wiped away 1029
tears were wiped from 317
tears will force their 56
tears will never cease 40
tears will never stop 146
tears will often wash 49
tears will start into 122
tears will stream down 326
tears will water your 51
tease their words into 63
teen birth rates have 84
teeth drew blood from 50
teeth from green gums 74
teeth have large pulp 93
teeth have never been 249
teeth have often been 65
teeth have taken their 67
teeth just budding into 42
teeth make short work 64
teeth upon either side 75
teeth were badly worn 107
teeth were bared like 157
teeth were black from 136
teeth were brown from 62
teeth were filed down 280
teeth were filed into 73
teeth were found among 49
teeth were missing from 279
teeth were moved into 49
teeth were quite gone 52
teeth were still good 94
teeth were still there 233
teeth were taken from 84
teeth when truths from 48
tell from which dish 68
tell from which part 125
tell from which side 616
tell good money from 92
tell good music from 81
tell good people from 63
tell good poetry from 50
tell good writing from 66
tell just about what 191
tell just about when 67
tell lies about other 228
tell lies about their 362
tell lies about what 219
tell lies about your 421
tell lord byron what 42
tell more about some 111
tell more about their 578
tell more about these 269
tell more about those 90
tell more about what 1179
tell more about your 431
tell much about life 103
tell much about their 379
tell much about these 195
tell much about those 76
tell much about what 1239
tell much about your 77
tell nothing about their 222
tell nothing about what 367
tell other folks what 262
tell other people their 79
tell other people what 6161
tell other people when 93
tell other people your 110
tell other women what 89
tell over again what 91
tell some later part 51
tell some people what 91
tell such awful lies 89
tell tale after tale 60
tell their child what 46
tell their father what 343
tell their father when 42
tell their hearts were 48
tell their loved ones 287
tell their mother what 276
tell their people what 564
tell their right from 41
tell their right hand 462
tell their story from 272
tell their story here 62
tell their story like 50
tell their story more 307
tell their story much 56
tell their story once 103
tell their story only 59
tell their story over 189
tell their story their 124
tell their story very 44
tell their story well 141
tell their story when 72
tell their whole life 58
tell their wives what 557
tell their wives when 81
tell these folks what 47
tell these people here 56
tell these people some 62
tell these people what 1495
tell these people when 50
tell these women what 66
tell think thrive throw 51
tell those people what 251
tell upon which side 172
tell very nearly what 60
tell very nearly when 45
tell what comes from 152
tell what comes into 66
tell what comes next 105
tell what could have 101
tell what heroes feel 58
tell what mason laid 76
tell what might come 405
tell what might have 4231
tell what might turn 113
tell what others have 157
tell what others were 50
tell what people have 82
tell what people said 62
tell what people think 105
tell what people want 57
tell what people were 215
tell what people will 474
tell what really went 55
tell what shall come 77
tell what shall fall 53
tell what shots have 45
tell what women want 40
tell what words were 50
tell what would come 311
tell what would have 1829
tell what would make 101
tell when people have 265
tell when people want 111
tell when people were 275
tell young people what 443
tell your agent what 93
tell your brain what 248
tell your brain when 42
tell your child what 1335
tell your child when 174
tell your child will 103
tell your class what 226
tell your daddy what 73
tell your father from 197
tell your father good 83
tell your father just 53
tell your father there 102
tell your father what 2613
tell your father when 558
tell your father your 62
tell your folks what 109
tell your grace nothing 51
tell your grace what 240
tell your group what 320
tell your hearer nothing 41
tell your heels from 46
tell your loved ones 240
tell your lover what 196
tell your mamma what 42
tell your mother there 116
tell your mother what 3024
tell your mother when 360
tell your mother your 91
tell your people there 46
tell your people what 771
tell your people when 51
tell your reader what 1346
tell your right hand 55
tell your right side 50
tell your story from 249
tell your story just 44
tell your story like 55
tell your story more 167
tell your story over 122
tell your story there 150
tell your story well 134
tell your story when 49
tell your story your 46
tell your uncle what 245
tell your users what 103
tell your whole life 105
tell your whole mind 81
tent from blowing away 78
tenth days after birth 71
tenth hair taken from 44
tenth month after birth 65
tenth part taken from 122
tenth time since leaving 48
tenth wave shall ride 64
tenth week after birth 82
tenth were taken away 50
tent soon after dark 50
term bank loans from 60
term bank loans have 125
term bank loans were 238
term bond funds have 117
term boot comes from 49
term came first into 44
term care costs will 146
term care needs will 128
term care nursing home 193
term cash flows from 88
term cost savings from 105
term debt arising from 89
term debt total debt 367
term debt would have 200
term during which such 414
term during which your 49
term from seven years 143
term have often been 48
term health risks from 121
term here would have 79
term love really means 89
term more often used 743
term most often heard 69
term most often means 47
term most often used 5729
term must equal zero 83
term plan which will 54
term some people were 54
term very often used 128
term will equal zero 60
term will refer only 70
test also score high 61
test bars which were 57
test case arose when 60
test case which will 85
test case would have 87
test data taken from 238
test data which have 103
test data which were 132
test data which will 130
test data would have 99
test even though there 139
test from which there 53
test have never been 52
test ideas about what 44
test many times over 120
test most often used 389
test once every three 91
test their power over 52
test time after time 99
test took place during 68
test took place over 50
test tube about half 398
test tube about three 56
test tube nearly full 207
test were based upon 65
test were drawn from 63
test were taken from 199
test were taken into 79
test what would seem 142
test will occur when 50
test will often give 66
test will often show 70
test your sound card 87
text also comes from 44
text also makes clear 124
text book which will 64
text file looks like 173
text file whose name 123
text from plain text 50
text from saint paul 111
text from which many 59
text from which most 115
text from which their 89
text from which these 278
text have human form 40
text have never been 43
text have often been 75
text into plain text 52
text just cited from 55
text many times over 47
text most often used 95
text these books have 72
text these words from 79
text upon which many 41
text were drawn from 84
text were taken from 314
text will appear when 750
text will change from 63
thank those whose help 141
thank those whose work 86
thank your grace most 75
thank your lucky star 121
theft from grand theft 67
theft took place during 50
their acts belie their 43
their acts might have 63
their acts which were 53
their acts would have 219
their aerial looms shot 108
their aged faces were 60
their ages might have 57
their ages ranged from 2519
their ages running from 50
their ages varying from 431
their ages would have 129
their ailing loved ones 48
their aims could best 95
their aims could only 41
their aims which turn 54
their aims would have 54
their anger about their 117
their anger about what 124
their anger burst forth 89
their anger might have 40
their anger stems from 46
their anger would fain 82
their anger would have 123
their areas which were 49
their arms about like 132
their arms about their 597
their arms about your 40
their arms above their 2418
their arms ached from 59
their arms after having 56
their arms after their 68
their arms beneath their 51
their arms close over 44
their arms could reach 128
their arms might have 43
their arms piled high 159
their arms round their 633
their arms round your 55
their arms spread wide 402
their arms taken away 175
their arms taken from 432
their arms thrown over 149
their arms thrust into 96
their arms under pain 40
their arms under their 323
their arms until their 324
their arms waved like 59
their arms which were 204
their arms while their 137
their arms within four 46
their arms within reach 53
their arms within their 150
their arms within three 46
their arms would fall 43
their arms would have 196
their arms would reach 43
their army about four 47
their army again fell 86
their army could have 72
their army could reach 66
their army rushing over 86
their army shall come 45
their army under such 94
their army would have 335
their army would join 52
their army would soon 61
their arts would have 44
their baby might have 55
their baby would have 111
their back doors open 90
their back water must 54
their bags under their 73
their bank notes into 87
their bank notes were 45
their bare black feet 71
their bare brown arms 63
their bare brown feet 151
their bare brown legs 88
their bare hands from 84
their bare hands into 126
their bare hands were 96
their bare hands when 83
their bare lives from 47
their bark canoes over 169
their bass cliff have 46
their bathing suits were 92
their beady black eyes 202
their beaks under their 68
their beds after their 51
their beds stood side 45
their beds which were 40
their beds while their 53
their best black silk 50
their best blood upon 58
their best every time 47
their best given their 49
their best grazing land 73
their best growth during 121
their best growth when 46
their best hands upon 47
their best hands were 40
their best hopes were 44
their best known songs 47
their best known work 70
their best lands were 90
their best light from 68
their best parts were 155
their best people from 44
their best people into 44
their best people were 60
their best season ever 293
their best selling book 179
their best ships were 126
their best silks last 69
their best state such 52
their best thinking when 116
their best times have 97
their best times were 40
their best under great 41
their best under such 169
their best under these 114
their best under trying 67
their best under very 102
their best white duck 78
their best within their 174
their best working years 97
their best works have 87
their best works were 162
their best works when 47
their best would have 86
their best writing when 52
their bill would have 57
their birth dates from 42
their birth dates were 109
their birth rates down 61
their birth rates have 119
their birth rates were 125
their birth rates will 47
their birth until their 141
their birth would have 122
their blue coats were 49
their blue suede shoes 50
their boat could live 339
their boat mending their 76
their boat would have 45
their body could make 56
their body looks like 123
their body parts have 40
their body parts into 80
their body parts were 155
their body which were 46
their body which will 49
their body would have 79
their bold black eyes 58
their bomb doors open 42
their bomb loads over 45
their bond would make 48
their bony hands seek 49
their book about their 45
their book black rage 153
their book getting well 173
their book learning from 43
their book value will 71
their book would have 44
their bows above their 87
their bows shall dash 56
their boys would come 44
their boys would have 80
their bread daily from 44
their bread where none 64
their bread would have 54
their breath after their 121
their breath every time 94
their breath taken away 215
their breath until their 49
their breath while their 81
their bulk would have 42
their busy fingers move 40
their busy social life 86
their buying power will 91
their camp about four 140
their camp about half 97
their camp about three 108
their camp after dark 384
their camp after their 48
their camp fires were 188
their camp would have 75
their canoe again into 90
their caps above their 40
their caps again into 52
their caps under their 178
their care until such 42
their care where none 41
their care which were 48
their care while their 42
their care would have 88
their cars after dark 102
their cars broke down 264
their cars towed away 66
their cars which were 55
their cars would have 46
their case could have 57
their case might have 435
their case study data 50
their case would come 53
their case would have 768
their cash earnings from 41
their cash flows from 154
their cash flows into 65
their cash flows will 58
their cell cycle time 51
their cell doors were 60
their cell walls from 49
their cell walls have 89
their cell walls were 45
their city might have 64
their city until more 75
their city where some 75
their city would fall 58
their city would have 130
their city would last 81
their city would soon 81
their clan names from 45
their clay nests were 72
their clear glory from 54
their clear notes into 95
their clear shape only 98
their coal black hair 74
their cold hands took 51
their coming would have 87
their cool shade over 58
their core funding from 67
their cost comes down 43
their cost price plus 94
their cost would have 236
their cubs under their 54
their cues about what 77
their damn mouths shut 69
their dark brown eyes 174
their dark brown hair 71
their dark brown skin 45
their dark cells into 220
their dark curly hair 52
their dark faces were 152
their dark forms were 130
their dark green fans 79
their dark green heads 60
their dark green tops 44
