tabu search method for 177
take paper money for 118
take people aside and 42
take people where they 360
take phone calls and 473
take phone calls for 114
take pills every day 297
take place about any 59
take place about how 127
take place about its 54
take place about one 353
take place about six 256
take place about ten 241
take place about that 402
take place about them 104
take place about this 807
take place about two 581
take place above all 247
take place above and 129
take place above him 58
take place above this 84
take place after age 103
take place after all 2882
take place after and 64
take place after any 335
take place after both 59
take place after death 2391
take place after due 62
take place after each 962
take place after her 189
take place after his 2122
take place after its 325
take place after long 282
take place after one 813
take place after our 137
take place after she 432
take place after six 309
take place after ten 146
take place after that 1369
take place after they 955
take place after this 3855
take place after two 532
take place after you 710
take place again and 1084
take place again for 79
take place below and 40
take place below this 134
take place beneath its 141
take place beneath our 81
take place beneath them 41
take place could not 167
take place daily and 180
take place daily for 113
take place easily and 836
take place either due 43
take place either for 109
take place either way 100
take place either with 1021
take place every day 9333
take place every few 884
take place every now 185
take place every one 121
take place every six 1105
take place every ten 672
take place every two 2745
take place every year 7760
take place first and 645
take place first with 52
take place fully and 52
take place given that 101
take place later and 175
take place later than 1600
take place later that 1329
take place later this 329
take place later with 42
take place morning and 57
take place often and 40
take place rather than 2071
take place right now 384
take place right then 45
take place shall not 92
take place shows that 161
take place since that 50
take place since they 88
take place since this 153
take place today and 289
take place today are 48
take place today had 40
take place today with 42
take place twice each 93
take place under all 685
take place under and 48
take place under any 1045
take place under both 134
take place under each 64
take place under god 102
take place under her 192
take place under his 1726
take place under its 951
take place under low 154
take place under new 50
take place under non 141
take place under one 718
take place under our 775
take place under that 180
take place under them 89
take place under this 1831
take place under two 539
take place until all 1208
take place until and 230
take place until any 125
take place until both 207
take place until each 73
take place until god 61
take place until her 72
take place until his 374
take place until its 135
take place until long 455
take place until may 2351
take place until mid 436
take place until near 296
take place until new 70
take place until one 862
take place until our 103
take place until she 372
take place until six 603
take place until ten 659
take place until that 725
take place until then 90
take place until they 858
take place until this 1417
take place until two 1903
take place until you 809
take place where all 74
take place where and 118
take place where both 65
take place where each 47
take place where one 307
take place where they 798
take place where this 118
take place where two 63
take place where you 198
take place which are 4447
take place which bring 109
take place which can 552
take place which does 193
take place which had 291
take place which has 171
take place which lead 512
take place which led 51
take place which may 812
take place which they 79
take place which was 328
take place while all 51
take place while any 80
take place while both 165
take place while his 46
take place while one 288
take place while she 267
take place while that 46
take place while they 964
take place while this 209
take place while you 969
take place within all 397
take place within and 3123
take place within any 620
take place within both 139
take place within each 2689
take place within easy 42
take place within god 125
take place within her 386
take place within him 1021
take place within his 1131
take place within its 3604
take place within man 71
take place within one 6985
take place within our 2001
take place within six 3494
take place within ten 1530
take place within that 3187
take place within them 4081
take place within this 5667
take place within two 4983
take place within you 467
take place would not 234
take quick action and 137
take rather longer than 198
take right hands and 209
take risks could not 57
take risks every day 535
take risks knowing that 84
take risks rather than 477
take risks which are 323
take risks which can 66
take risks which may 78
take risks which they 119
take seven bulls and 155
take seven hours and 51
take seven males and 43
take seven months for 57
take shall taste our 151
take shape again and 53
take shape beneath his 120
take shape under her 45
take shape under his 445
take shape under our 85
take shape within and 67
take shape within him 113
take shape within his 48
take shape within this 115
take shape within you 50
take sharp issue with 539
take short breaks and 69
take short breaths and 61
take short steps and 138
take short steps with 62
take short trips with 44
take short views and 139
take short walks and 134
take short walks with 85
take sides either for 701
take sides either way 71
take sides either with 373
take sides rather than 47
take small birds and 49
take small bites and 545
take small boats and 52
take small risks and 67
take small risks for 97
take small steps and 375
take small steps that 205
take small steps with 70
take solid foods and 52
take state power and 207
take steps right now 149
take steps which are 419
take steps which can 49
take steps which her 67
take steps which led 86
take steps which may 317
take steps which they 147
take stern action and 55
take still longer for 47
take stock rather than 45
take strong action and 210
take strong action for 54
take strong issue with 498
take taxis rather than 127
take tests rather than 41
take thence every man 125
take thence goods and 92
take turns batting and 100
take turns calling out 307
take turns chasing each 91
take turns cooking and 373
take turns cooking for 150
take turns dancing with 198
take turns drawing and 54
take turns drawing one 110
take turns driving and 268
take turns feeding and 71
take turns feeding each 52
take turns feeding her 52
take turns feeding him 43
take turns fishing for 52
take turns helping each 138
take turns helping her 49
take turns helping one 41
take turns helping out 42
take turns helping with 71
take turns helping you 44
take turns hitting each 49
take turns holding and 44
take turns holding her 204
take turns holding him 83
take turns looking for 42
take turns looking out 114
take turns picking one 73
take turns picking out 191
take turns placing one 128
take turns playing each 142
take turns playing this 51
take turns playing with 194
take turns praying for 53
take turns pulling each 62
take turns pulling out 75
take turns pushing each 74
take turns rather than 97
take turns rolling two 66
take turns running and 49
take turns sending and 139
take turns sharing with 68
take turns sitting and 48
take turns sitting with 655
take turns speaking and 257
take turns speaking for 42
take turns staying with 482
take turns talking and 283
take turns teaching and 98
take turns teaching each 79
take turns telling each 339
take turns telling how 58
take turns telling one 80
take turns telling you 42
take turns thanking god 43
take turns until all 117
take turns until one 147
take turns until they 45
take turns washing and 123
take turns washing each 42
take turns working and 82
take turns working with 283
take undue risks and 58
take undue risks with 149
take varying forms and 52
take vital signs and 241
take walks every day 180
take water withal out 367
take weeks rather than 123
take which would lead 41
take which would not 51
take while waiting for 175
take wider scope than 78
take words apart and 63
taking action rather than 758
taking action under any 69
taking action under sub 135
taking action under that 47
taking action under this 675
taking action until they 76
taking action which may 146
taking action which they 203
taking action which was 107
taking beech leaves out 55
taking blood tests and 47
taking cover where they 99
taking daily walks with 58
taking drugs which are 45
taking drugs which may 41
taking every house that 167
taking every short cut 42
taking extra pains with 60
taking fewer risks and 50
taking field notes and 159
taking field trips and 105
taking field trips with 42
taking first place and 66
taking first place for 43
taking first place with 53
taking first prize for 55
taking forts henry and 72
taking human flesh and 61
taking indian women for 44
taking joint action with 129
taking large bites out 67
taking large doses for 100
taking large risks and 56
taking legal action and 158
taking legal action but 42
taking legal action for 253
taking legal action was 58
taking legal steps for 52
taking light readings and 53
taking longer walks and 42
taking major risks and 43
taking money right out 42
taking notes about how 53
taking notes rather than 79
taking notes until you 60
taking notes while one 40
taking notes while she 69
taking notes while they 71
taking notes while you 151
taking pains which has 45
taking people where they 182
taking phone calls and 491
taking phone calls for 43
taking pills every day 74
taking pipes under his 55
taking place about her 202
taking place about him 786
taking place about how 134
taking place about one 107
taking place about that 78
taking place about them 404
taking place about this 305
taking place about two 167
taking place about you 76
taking place above all 51
taking place above and 101
taking place above him 56
taking place above them 145
taking place after all 134
taking place after death 194
taking place after each 120
taking place after his 155
taking place after its 90
taking place after that 207
taking place after they 70
taking place after this 105
taking place again and 165
taking place below and 42
taking place below her 53
taking place below him 123
taking place below them 153
taking place beneath her 67
taking place beneath him 55
taking place beneath his 46
taking place beneath our 74
taking place beneath them 116
taking place could not 139
taking place daily and 88
taking place every day 4985
taking place every few 110
taking place every now 67
taking place every six 74
taking place every two 382
taking place every year 995
taking place first and 41
taking place later than 113
taking place later that 124
taking place rather than 529
taking place right now 4101
taking place right then 71
taking place round him 59
taking place round them 68
taking place shows that 41
taking place since mid 42
taking place since that 89
taking place since then 96
taking place since they 44
taking place today and 353
taking place today are 271
taking place today that 156
taking place today with 97
taking place under all 113
taking place under any 59
taking place under her 129
taking place under his 746
taking place under its 185
taking place under one 168
taking place under our 1226
taking place under this 212
taking place until long 46
taking place until they 64
taking place where they 97
taking place where you 56
taking place which are 642
taking place which can 170
taking place which had 218
taking place which has 166
taking place which led 97
taking place which may 366
taking place which they 53
taking place which was 407
taking place while she 56
taking place while they 193
taking place while this 86
taking place while you 169
taking place within all 154
taking place within and 2792
taking place within any 154
taking place within both 152
taking place within each 801
taking place within god 99
taking place within her 2905
taking place within him 1933
taking place within his 867
taking place within its 1239
taking place within man 108
taking place within one 1121
taking place within our 902
taking place within six 72
taking place within that 1664
taking place within them 1575
taking place within this 1080
taking place within two 463
taking place within you 826
taking place would not 89
taking rather longer than 106
taking risks rather than 58
taking risks which are 53
taking risks which they 44
taking shape beneath her 56
taking shape beneath his 81
taking shape right now 49
taking shape under her 107
taking shape under his 293
taking shape under our 106
taking shape which was 62
taking shape within her 88
taking shape within him 215
taking shape within his 58
taking shape within them 60
taking sharp issue with 163
taking short steps and 191
taking short steps with 95
taking short trips out 42
taking short walks and 78
taking short walks with 67
taking sides either for 126
taking sides either with 124
taking sides rather than 50
taking small bites and 164
taking small bites out 50
taking small steps and 661
taking small steps that 208
taking small steps with 81
taking snuff about this 43
taking state power and 52
taking steps which are 129
taking steps which may 141
taking steps which they 51
taking strong issue with 57
taking turns dancing with 112
taking turns driving and 67
taking turns holding her 70
taking turns holding him 51
taking turns jumping off 90
taking turns playing with 68
taking turns pushing each 77
taking turns sitting with 149
taking turns speaking and 165
taking turns staying with 128
taking turns talking and 78
taking turns until all 205
taking turns until one 120
taking turns until they 59
taking undue risks with 77
taking vital signs and 276
taking walks every day 47
tale about hunting for 86
tale about people who 42
tale which began with 45
tale which could not 72
tale which gives its 76
tale which shall not 41
tale which shows how 43
tale which shows that 132
tale which tells how 190
talk about abuse and 99
talk about action and 144
talk about adult things 54
talk about after all 342
talk about after that 207
talk about after they 268
talk about after this 90
talk about after you 206
talk about angels and 244
talk about anything and 4126
talk about anything any 40
talk about anything being 96
talk about anything but 9132
talk about anything for 140
talk about anything long 50
talk about anything now 184
talk about anything real 200
talk about anything she 450
talk about anything than 51
talk about anything that 7076
talk about anything they 1727
talk about anything too 99
talk about anything with 1756
talk about anything you 3165
talk about atoms and 173
talk about banks and 44
talk about beauty and 384
talk about birds and 460
talk about black and 218
talk about black men 163
talk about blood and 380
talk about boats and 130
talk about bombs and 42
talk about books and 4026
talk about books for 131
talk about books that 364
talk about books they 574
talk about books with 1042
talk about books you 60
talk about breaking out 42
talk about cases and 116
talk about cause and 436
talk about change and 624
talk about change but 42
talk about changing our 166
talk about changing things 104
talk about changing this 88
talk about chess and 49
talk about china and 314
talk about civil war 224
talk about class and 418
talk about class war 154
talk about color and 211
talk about cooking and 172
talk about costs and 171
talk about could not 127
talk about creating and 98
talk about creating new 103
talk about crime and 518
talk about crops and 446
talk about cutting off 226
talk about cutting our 220
talk about cutting out 75
talk about daddy and 43
talk about dancing and 43
talk about danger and 54
talk about dates and 139
talk about david and 158
talk about dieting and 115
talk about dirty things 42
talk about dreams and 720
talk about drugs and 602
talk about drugs with 134
talk about egypt and 42
talk about either one 210
talk about equal pay 41
talk about ethics and 578
talk about every day 524
talk about facts and 304
talk about farming and 237
talk about farms and 99
talk about feeling sad 97
talk about feeling that 161
talk about films and 184
talk about finding and 46
talk about finding god 49
talk about finding out 48
talk about fires and 41
talk about first and 110
talk about fishing and 486
talk about foods and 92
talk about foods that 107
talk about fords and 84
talk about forms and 47
talk about freud and 68
talk about funny things 125
talk about games and 228
talk about genes and 123
talk about genes for 98
talk about george and 96
talk about getting her 130
talk about getting him 182
talk about getting his 104
talk about getting old 163
talk about getting our 126
talk about getting out 786
talk about getting rid 1036
talk about getting them 41
talk about getting things 83
talk about getting you 411
talk about girls and 962
talk about girls who 136
talk about girls with 40
talk about goals and 574
talk about goals for 111
talk about grace and 133
talk about grief and 130
talk about growing old 204
talk about growth and 199
talk about guilt and 218
talk about happy things 444
talk about harry and 43
talk about healthy eating 66
talk about heaven and 898
talk about helen and 117
talk about helping them 41
talk about heroes and 109
talk about honor and 392
talk about hopes and 164
talk about hours and 61
talk about housing and 129
talk about hunger and 131
talk about hunting and 444
talk about ideals and 149
talk about islam and 186
talk about israel and 183
talk about italy and 140
talk about items that 93
talk about japan and 127
talk about jesus all 95
talk about jesus and 1244
talk about jesus being 175
talk about jesus with 283
talk about karma and 41
talk about keeping our 99
talk about killing and 152
talk about killing him 175
talk about knowing and 47
talk about knowing god 130
talk about labor and 170
talk about learning and 446
talk about learning how 139
talk about lenin and 97
talk about letting her 43
talk about letting you 91
talk about light and 214
talk about likes and 216
talk about local and 110
talk about locke and 48
talk about logic and 43
talk about looking for 603
talk about magic and 169
talk about minds and 106
talk about money all 250
talk about money and 2418
talk about money being 144
talk about money but 69
talk about money for 247
talk about money now 90
talk about money than 108
talk about money was 216
talk about money with 548
talk about money you 91
talk about moral and 214
talk about moses and 45
talk about mother and 42
talk about music and 1976
talk about music for 111
talk about music than 44
talk about music that 78
talk about music with 394
talk about names and 102
talk about names for 46
talk about needs and 164
talk about norms and 49
talk about opium and 42
talk about order and 134
talk about others and 324
talk about others being 53
talk about others who 219
talk about paris and 175
talk about people and 1938
talk about people being 1414
talk about people doing 100
talk about people dying 166
talk about people going 96
talk about people not 142
talk about people she 106
talk about people that 259
talk about people they 376
talk about people who 3208
talk about people with 429
talk about people you 239
talk about peter and 44
talk about plans and 482
talk about plans for 1922
talk about plato and 112
talk about playing with 122
talk about plays and 145
talk about plots and 50
talk about poetry and 1204
talk about poetry was 43
talk about poetry with 341
talk about power and 550
talk about praying for 112
talk about price and 55
talk about pride and 42
talk about pulling out 58
talk about putting all 82
talk about putting him 44
talk about putting them 46
talk about racial and 95
talk about rather than 813
talk about reaching out 49
talk about reason and 196
talk about right and 1130
talk about right now 2019
talk about risks and 106
talk about roads and 89
talk about rocks and 181
talk about roles and 139
talk about roses and 42
talk about rules and 412
talk about rules for 101
talk about running for 188
talk about running out 44
talk about russia and 342
talk about safer sex 377
talk about sales and 112
talk about selling out 103
talk about selling them 105
talk about sending for 59
talk about sending her 120
talk about sending him 122
talk about setting out 113
talk about sharing and 124
talk about sheep and 125
talk about ships and 171
talk about signs and 127
talk about silly things 213
talk about since they 62
talk about small things 207
talk about smoking and 52
talk about social and 548
talk about space and 339
talk about spain and 145
talk about spies and 56
talk about sport and 187
talk about stars and 127
talk about strong and 43
talk about stuff and 153
talk about stuff that 713
talk about stuff they 42
talk about stuff with 46
talk about stuff you 108
talk about style and 164
talk about sugar and 41
talk about talking and 44
talk about taxes and 192
talk about teaching and 872
talk about teaching with 125
talk about terms and 116
talk about texts and 182
talk about thinking and 140
talk about throwing out 112
talk about times they 162
talk about today and 283
talk about today are 71
talk about today was 41
talk about tools and 93
talk about trade and 191
talk about trade with 40
talk about trading for 84
talk about trees and 356
talk about trust and 344
talk about unions and 45
talk about unity and 392
talk about unity with 110
talk about until she 81
talk about until they 56
talk about until you 87
talk about vague and 290
talk about vision and 115
talk about wages and 270
talk about waiting for 242
talk about water and 128
talk about weather and 318
talk about where and 214
talk about where our 133
talk about where she 424
talk about where they 2698
talk about where things 153
talk about where this 202
talk about where you 1876
talk about which are 61
talk about which one 171
talk about which was 41
talk about which you 44
talk about while she 51
talk about while they 359
talk about while you 461
talk about white and 43
talk about wills and 46
talk about winning and 50
talk about wives and 52
talk about women and 2276
talk about women being 566
talk about women that 179
talk about women they 101
talk about women was 40
talk about women who 468
talk about women with 196
talk about words and 426
talk about words that 187
talk about working for 442
talk about working out 104
talk about working with 930
talk about world war 636
talk about would not 133
talk about writing and 1076
talk about writing for 170
talk about writing with 250
talk again about all 43
talk again about her 85
talk again about his 238
talk again about how 193
talk again about its 129
talk again about our 118
talk again about that 110
talk again about this 167
talk again after that 81
talk again after you 151
talk again until they 135
talk again where they 83
talk aloud about how 41
talk aloud while they 43
talk badly about her 71
talk badly about him 59
talk badly about them 75
talk badly about you 107
talk easily about his 88
talk first about how 232
talk later about how 483
talk later about that 128
talk later about this 171
talk nearly every day 109
talk often about how 106
talk sense about them 90
talk shall begin with 66
talk shows every day 98
talk shows rather than 108
talk shows where they 137
talk shows which are 95
talk today about how 104
talk today about our 42
talk which after all 48
talk which would not 46
talk while others are 329
talk while waiting for 672
tall beech trees and 95
tall beech trees with 49
tall black beaver hat 87
tall black boots and 141
tall black boots that 43
tall black horse with 41
tall black waves that 200
tall black woman who 160
tall black woman with 228
tall blond woman who 153
tall blond woman with 140
tall brick house with 50
tall brick walls and 61
tall brown grass and 51
tall bully lifts its 195
tall bunch grass and 49
tall cedar trees and 74
tall clock tower and 44
tall clock tower with 53
tall gaunt woman with 111
tall glass cones that 61
tall glass doors and 66
tall glass doors that 145
tall grass gives way 46
tall grass looking for 55
tall grass until they 77
tall grass waiting for 47
tall grass where she 40
tall grass where they 140
tall grass which had 58
tall grass which was 69
tall green grass and 203
tall green grass that 116
tall green reeds and 41
tall green trees and 132
tall green trees that 104
tall gypsy shook his 42
tall jungle grass and 61
tall leather boots and 120
tall leather chair and 57
tall maple trees that 41
tall marsh grass and 145
tall meadow grass and 43
tall negro black that 111
tall pines soaring one 91
tall plane trees and 79
tall quiet trees near 41
tall sailing ships and 44
tall shade trees and 244
tall shade trees that 100
tall shady trees and 41
tall ships carry low 177
tall spare frame had 61
tall spare woman with 60
tall stone walls and 56
tall swamp grass and 59
tall tales about her 54
tall tales about him 66
tall tales about his 497
tall tales about how 103
tall tales about them 49
tall tales about this 47
tall trees above them 40
tall trees growing out 43
tall trees laden with 66
tall trees rather than 42
tall trees where they 74
tall trees which are 144
tall trees which had 112
tall while others are 67
tall white beaver hat 66
tall white chefs hat 48
tall white house with 93
tall white pines and 83
tall white pines that 42
tall white posts set 45
tall white rocks and 97
tall white woman with 61
tame birds which are 52
taming naked force and 44
tank landing craft and 474
tank landing ships and 285
task about which they 61
task about which you 43
task force began its 258
task force began with 48
task force bound for 74
task force calls for 90
task force could not 372
task force feels that 87
task force first met 46
task force found that 2082
task force headed for 148
task force hoped that 43
task force leader and 69
task force leader was 42
task force looking for 44
task force meeting and 62
task force meeting was 111
task force moved out 154
task force noted that 875
task force notes that 142
task force rather than 153
task force staff and 46
task force still had 40
task force under his 87
task force under rear 301
task force urged that 137
task force which can 42
task force which had 358
task force which has 152
task force which was 435
task force whose job 69
task force working with 61
task force would get 50
task force would not 256
task force would then 116
task group under rear 115
task takes longer than 122
task which calls for 1294
task which could not 930
task which ended with 89
task which every one 64
task which faced him 178
task which faced them 180
task which faces all 154
task which faces him 59
task which faces our 45
task which faces them 66
task which never can 99
task which others had 49
task which ought not 57
task which seems easy 69
task which still lay 106
task which taxed all 41
task which would bring 70
task which would lie 40
task which would not 300
task which would tax 101
task while guiding his 110
task while others are 48
task while waiting for 88
task would never end 176
task would prove too 65
taxi dance halls and 70
taxing costs shall not 55
taxing power could not 166
taxing power rather than 180
taxing power takes its 112
taxing power which was 51
tbsp lemon juice and 99
tbsp light olive oil 222
teach about ethics and 46
teach anything about god 50
teach anything about them 60
teach black people how 48
teach every child that 41
teach first grade and 46
teach local people how 48
teach older people how 46
teach others about god 279
teach others about his 43
teach others about how 58
teach others about our 49
teach others about them 103
teach others about this 100
teach people about god 325
teach people about how 83
teach people about them 42
teach people about this 43
teams after world war 46
teams change sides and 46
teams shook hands and 67
teams which carry out 41
tears began again and 46
tears broke loose and 75
tears still running out 117
tears which could not 159
tears which sophia let 68
tears which would not 228
tears while writing this 45
tears would never end 51
tease apart cause and 57
teeth after every meal 3720
teeth bared under his 99
teeth began falling out 97
teeth drawn rather than 56
teeth every morning and 255
teeth every morning with 76
teeth every night and 78
teeth gleaming under his 60
teeth gleaming white and 53
teeth right after eating 176
teeth shone white and 87
teeth showing beneath his 63
teeth showing under his 93
teeth showing white and 66
teeth start falling out 138
teeth twice daily with 70
teeth which begin with 54
teeth which could not 49
teeth which engage with 162
teeth which never are 65
teeth which never cut 329
teeth which stuck out 136
teeth which would not 52
teeth whose pulps are 47
teeth whose roots are 200
teeth would allow her 43
tell about anything that 55
tell about books they 43
tell about every old 107
tell about jesus and 93
tell about people and 150
tell about people who 679
tell about times they 120
tell about where they 229
tell about world war 81
tell amusing jokes and 84
tell anything about any 68
tell anything about her 384
tell anything about him 1127
tell anything about his 335
tell anything about how 619
tell anything about its 346
tell anything about our 66
tell anything about that 514
tell anything about them 428
tell anything about this 218
tell anything about who 59
tell anything about you 114
tell black people that 201
tell daddy about this 75
tell david about her 55
tell david about his 45
tell david about this 63
tell dirty jokes and 570
tell excel where you 51
tell fairy tales and 61
tell father about this 79
tell jokes about each 40
tell jokes about him 62
tell jokes about his 46
tell jokes about how 43
tell jokes about them 100
tell judith about you 63
tell lloyd george that 363
tell mother about our 43
tell mother about that 101
tell mother about this 99
tell others about god 926
tell others about her 518
tell others about him 1809
tell others about his 1486
tell others about how 545
tell others about its 45
tell others about one 114
tell others about our 1197
tell others about that 106
tell others about them 665
tell others about this 1002
tell others about who 58
tell others about you 1191
tell others where they 145
tell others where you 78
tell people about all 221
tell people about god 891
tell people about her 339
tell people about him 724
tell people about his 944
tell people about how 476
tell people about new 50
tell people about our 355
tell people about that 503
tell people about them 375
tell people about things 168
tell people about this 1579
tell people about who 52
tell people about you 441
tell people every day 44
tell people today that 123
tell people where and 109
tell people where she 63
tell people where they 1391
tell people where you 650
tell queer ghost and 48
tell quite easily that 101
tell sally about her 49
tell sarah about her 40
tell simon peter and 62
tell tales about each 48
tell tales about her 196
tell tales about him 200
tell tales about his 185
tell tales about how 136
tell tales about them 169
tell tales about you 82
tell uncle james that 54
tell users where they 66
tell where anything was 111
tell where marion was 46
tell where people are 97
tell where rival kings 266
tell which birds are 40
tell which child was 42
tell which could not 48
tell which facts are 101
tell which files are 109
tell which foods are 52
tell which group has 56
tell which group was 65
tell which horse was 44
tell which house was 65
tell which items are 134
tell which lines are 109
tell which method was 48
tell which parts are 290
tell which party was 60
tell which people are 135
tell which trees are 64
tell which verbs are 69
tell which words are 595
tell which words they 69
tell which would win 56
tell white people that 138
tend again after its 76
tent every morning and 50
tent every night and 50
tenth grade level and 159
tenth lines thereof and 64
tent under which they 141
tent where takes his 85
tent which david had 204
term about which you 49
term action plans for 128
term after which they 53
term basis rather than 502
term bonds rather than 263
term bonds which are 160
term bonds would not 106
term change rather than 114
term costs rather than 107
term earnings growth and 54
term ethnic group has 67
term feeding trials with 41
term funds rather than 42
term funds which are 104
term gains rather than 643
term gains which are 46
term goals rather than 932
term goals right now 127
term goals which are 458
term goals which can 154
term goals which may 94
term growth rates and 248
term growth rates are 339
term growth rates for 240
term growth rates that 50
term growth rather than 506
term holding period and 149
term holding period are 124
term holding period for 213
term leases rather than 167
term lending rates are 107
term loans could not 192
term loans falling due 89
term loans rather than 534
term loans taken out 42
term loans which are 833
term loans which can 99
term loans which had 259
term loans which may 40
term loans which they 54
term might imply that 96
term might stand for 47
term money rates and 160
term money rates are 129
term needs rather than 285
term notes which are 122
term paper rather than 45
term paper which was 49
term plans rather than 129
term plans which are 215
term rates above long 94
term rates lower than 102
term rates rather than 41
term rates which are 96
term sales growth and 87
term shall begin and 45
term shall stand for 168
term since world war 89
term social change and 176
term social costs and 164
term social goals and 87
term state plans for 206
term study found that 227
term study shows that 40
term trend rather than 229
term trend which has 149
term under which all 226
term under which are 293
term under which both 41
term under which one 41
term under which they 301
term under which this 40
term value rather than 137
term vision rather than 46
term which bacon had 59
term which calls for 85
term which could mean 113
term which could not 581
term which gives them 73
term which later was 45
term which might mean 83
term which might not 41
term which people use 42
term which shall not 5872
term which shows that 217
term which stood for 71
term which turns out 44
term which would mean 83
term which would not 535
term while others are 48
term within which they 95
term within which this 4089
term would imply that 348
test again until you 42
test alone would not 52
test cases rather than 125
test cases which are 437
test cases which can 42
test items could not 89
test items rather than 509
test items which are 969
test items which can 199
test items which may 111
test items would not 49
test method rather than 93
test method which can 107
test method which has 45
test might reveal that 93
test named after him 59
test piece shall not 64
test piece which has 75
test piece which was 75
test score gains and 141
test score gains are 51
test score gains for 156
test score gains than 51
test score rather than 190
test score would not 58
test takes about one 93
test takes about two 52
test takes longer than 57
test tubes about one 50
test tubes rather than 157
test tubes sealed with 52
test tubes which are 691
test tubes which had 61
test under title vii 55
test until after you 92
test which alone can 43
test which calls for 206
test which could not 164
test which holds that 45
test which makes use 114
test which shows how 42
test which shows that 429
test which tests for 42
test which would not 124
test whose items are 110
test whose model does 103
test would allow for 59
test would imply that 48
test would prove that 191
test would reveal that 117
text about birds and 40
text about which they 41
text about which you 51
text alone could not 54
text block rather than 52
text block where you 75
text books rather than 42
text books state that 140
text books which are 357
text books which deal 48
text books which had 45
text books which they 52
text boxes allow you 137
text boxes rather than 60
text boxes where you 141
text entry field and 137
text entry field for 123
text entry field that 46
text entry field with 72
text field rather than 76
text field where you 241
text files rather than 96
text files which are 79
text files which can 85
text frame where you 75
text input field and 143
text input field for 70
text makes plain that 115
text makes sense and 79
text search engine for 55
text search engine that 183
text takes issue with 41
text types which are 109
text under study and 59
text which began with 49
text which calls for 97
text which could not 198
text which found its 40
text which makes this 50
text which shows how 61
text which shows that 455
text which suits his 55
text which tells how 54
text which tells you 50
text which would not 154
text while others are 51
text whose color you 68
text whose meanings are 59
text whose style you 62
text within which they 54
text would agree with 41
text would imply that 140
text would touch him 92
thank heaven every day 112
thank heaven fasting for 169
thank shall never mix 58
theft under state law 62
their abiding place and 61
their abiding place for 55
their abiding stage and 67
their abode where they 75
their abode within its 148
their abuse rather than 55
their action after they 57
their action binds them 47
their action could not 436
their action might not 59
their action ought not 49
their action plans and 300
their action plans are 49
their action plans for 131
their action plans with 82
their action rather than 265
their action shows that 125
their action under that 138
their action until they 82
their action which are 52
their action which was 49
their action would bring 90
their action would lead 126
their action would not 555
their added value and 60
their adobe walls and 53
their adult child and 90
their adult child with 163
their adult forms are 41
their adult lives and 1220
their adult lives are 261
their adult lives but 60
their adult lives can 51
their adult lives for 75
their adult lives had 120
their adult lives may 94
their adult lives than 126
their adult lives that 211
their adult lives they 211
their adult lives was 97
their adult lives with 491
their adult roles and 199
their adult stage and 68
their adult stage are 52
their adult state and 43
their adult state they 58
