tea garden workers and 129
the actual capital that 176
the actual capital was 63
the actual capture and 162
the actual capture was 60
the actual carrier and 438
the actual carrier are 124
the actual carrier for 121
the actual carrier has 196
the actual chances for 84
the actual chances that 105
the actual channel and 44
the actual channel for 40
the actual charges and 152
the actual charges are 157
the actual charges for 383
the actual charges may 59
the actual charges that 112
the actual charter was 45
the actual choices and 106
the actual choices are 87
the actual choices being 49
the actual choices for 54
the actual choices that 620
the actual choices they 68
the actual circuit and 242
the actual circuit are 63
the actual circuit for 42
the actual circuit may 52
the actual circuit with 63
the actual citation and 42
the actual classes that 145
the actual command and 168
the actual command being 55
the actual command for 55
the actual command that 296
the actual command was 94
the actual command you 64
the actual complex and 58
the actual computing and 44
the actual concept and 51
the actual concern for 46
the actual conduct and 545
the actual contact and 156
the actual contact area 1409
the actual contact that 44
the actual contact was 140
the actual contact with 1356
the actual content and 1926
the actual content being 199
the actual content can 86
the actual content for 146
the actual content has 42
the actual content may 134
the actual content that 668
the actual content was 118
the actual content with 53
the actual content you 53
the actual contest for 54
the actual contest was 108
the actual contest with 53
the actual context and 340
the actual context for 117
the actual context that 51
the actual control and 800
the actual control that 280
the actual control was 192
the actual country and 60
the actual courses and 42
the actual creative act 89
the actual credits are 50
the actual criteria and 54
the actual criteria are 49
the actual criteria for 291
the actual criteria that 158
the actual culprit and 55
the actual culprit was 181
the actual culture and 82
the actual current and 356
the actual current being 131
the actual current for 56
the actual current may 54
the actual current that 239
the actual current year 75
the actual custody and 163
the actual customs and 197
the actual damages and 466
the actual damages are 344
the actual damages but 40
the actual damages can 101
the actual damages for 144
the actual damages may 79
the actual damages that 780
the actual debates and 55
the actual debates that 43
the actual decision and 434
the actual decision are 40
the actual decision being 116
the actual decision but 49
the actual decision can 88
the actual decision for 131
the actual decision had 135
the actual decision has 131
the actual decision lay 46
the actual decision may 155
the actual decision not 82
the actual decision that 380
the actual decision was 1138
the actual decision with 83
the actual decline and 68
the actual decline was 133
the actual decrease was 98
the actual defects and 63
the actual deficit and 212
the actual deficit for 184
the actual deficit may 46
the actual deficit that 94
the actual deficit was 502
the actual demands and 227
the actual demands are 53
the actual demands for 251
the actual demands that 236
the actual density and 290
the actual density may 56
the actual density was 56
the actual descent and 64
the actual designing and 166
the actual designs and 84
the actual designs for 61
the actual desires and 216
the actual details and 305
the actual details are 332
the actual details can 49
the actual details for 62
the actual details had 42
the actual details may 77
the actual details that 155
the actual devices and 81
the actual devices are 57
the actual devices that 210
the actual dialogue and 106
the actual dialogue that 145
the actual dialogue with 55
the actual diameter and 81
the actual diggers and 45
the actual display and 118
the actual display area 119
the actual division and 140
the actual division was 118
the actual dollars and 286
the actual dollars are 51
the actual dollars for 51
the actual dollars that 418
the actual dollars you 59
the actual duration and 211
the actual duration for 67
the actual duration may 43
the actual duration was 99
the actual economy and 150
the actual economy may 43
the actual economy that 129
the actual effects and 265
the actual effects are 403
the actual effects can 45
the actual effects may 83
the actual effects that 672
the actual effects they 52
the actual effects with 45
the actual efforts and 50
the actual election and 127
the actual election day 132
the actual election was 131
the actual element and 106
the actual element that 145
the actual emotions and 82
the actual emotions that 42
the actual entries for 43
the actual equation for 84
the actual erection and 86
the actual essence and 80
the actual estuary area 42
the actual exchange and 91
the actual exchange are 128
the actual exchange that 105
the actual exchange was 73
the actual exertion and 111
the actual expense and 166
the actual expense for 348
the actual expense per 49
the actual expense was 152
the actual exports and 82
the actual factors and 49
the actual factors that 810
the actual failure and 74
the actual features and 214
the actual features that 143
the actual federal tax 95
the actual figures and 719
the actual figures are 2118
the actual figures being 467
the actual figures but 97
the actual figures can 149
the actual figures for 3304
the actual figures had 44
the actual figures may 417
the actual figures see 45
the actual figures than 52
the actual figures that 444
the actual figures with 138
the actual financing and 80
the actual flowers and 50
the actual flowers are 94
the actual foreign tax 90
the actual formula and 41
the actual formula for 273
the actual formula that 45
the actual founder and 78
the actual founder was 68
the actual freedom and 79
the actual freight and 66
the actual function and 318
the actual function being 76
the actual function for 45
the actual function that 472
the actual funeral and 44
the actual funeral was 48
the actual gateway and 49
the actual genesis and 52
the actual geometry and 229
the actual grammar and 40
the actual gravity and 65
the actual grounds for 238
the actual happening and 74
the actual happening was 44
the actual harvest and 44
the actual harvest was 82
the actual hazards and 40
the actual hazards that 49
the actual heights and 62
the actual highest and 48
the actual history and 725
the actual history for 43
the actual history has 49
the actual history that 308
the actual history they 42
the actual history was 96
the actual horizon and 64
the actual horizon was 55
the actual horrors are 44
the actual horrors that 44
the actual illness and 56
the actual impacts and 52
the actual impacts that 61
the actual impetus for 198
the actual imports and 76
the actual incomes and 54
the actual increase and 143
the actual increase being 136
the actual increase can 117
the actual increase for 139
the actual increase has 165
the actual increase may 118
the actual increase per 50
the actual increase that 172
the actual increase was 1212
the actual inflows and 42
the actual invasion and 183
the actual invasion area 50
the actual invasion has 62
the actual invasion was 132
the actual journey and 98
the actual journey has 108
the actual journey that 118
the actual journey was 75
the actual junction with 103
the actual language and 377
the actual language being 83
the actual language that 506
the actual language they 90
the actual language use 442
the actual language was 68
the actual letters and 245
the actual letters are 128
the actual letters that 206
the actual location and 901
the actual location can 49
the actual location for 164
the actual location may 56
the actual location that 47
the actual location was 152
the actual machine and 173
the actual machine are 63
the actual machine that 213
the actual machine was 55
the actual manager and 64
the actual manners and 178
the actual marketing and 70
the actual markets for 89
the actual marriage and 151
the actual marriage day 69
the actual marriage for 80
the actual marriage had 65
the actual marriage has 63
the actual marriage was 277
the actual martians lying 87
the actual marvels are 49
the actual masters and 60
the actual material and 662
the actual material being 379
the actual material for 217
the actual material may 44
the actual material out 78
the actual material that 680
the actual material things 84
the actual material was 108
the actual material with 96
the actual material you 58
the actual maximum and 262
the actual maximum for 47
the actual measures and 138
the actual measures are 78
the actual measures for 43
the actual measures that 237
the actual measures they 49
the actual medical and 80
the actual members and 59
the actual members are 51
the actual members who 54
the actual message and 190
the actual message being 91
the actual message can 43
the actual message that 484
the actual message was 111
the actual minimum and 167
the actual minimum area 42
the actual minimum for 43
the actual moments and 67
the actual motives and 273
the actual motives for 253
the actual motives that 229
the actual murders and 41
the actual national and 41
the actual natural and 41
the actual network and 135
the actual network may 40
the actual numbers and 911
the actual numbers are 2071
the actual numbers being 194
the actual numbers but 64
the actual numbers can 89
the actual numbers did 66
the actual numbers for 500
the actual numbers may 375
the actual numbers per 54
the actual numbers than 55
the actual numbers that 1116
the actual numbers they 62
the actual numbers who 231
the actual numbers with 64
the actual numbers you 58
the actual objects and 638
the actual objects are 334
the actual objects being 132
the actual objects can 80
the actual objects for 77
the actual objects that 1034
the actual objects they 206
the actual objects with 167
the actual occasion and 98
the actual occasion for 247
the actual occasion has 48
the actual occasion was 83
the actual operating and 123
the actual operating area 51
the actual operating head 71
the actual opinions and 176
the actual optical path 89
the actual origins and 113
the actual outbreak and 96
the actual outbreak was 171
the actual outcome and 512
the actual outcome are 55
the actual outcome being 49
the actual outcome can 150
the actual outcome does 50
the actual outcome for 374
the actual outcome had 48
the actual outcome has 134
the actual outcome may 386
the actual outcome that 187
the actual outcome was 802
the actual outcome with 276
the actual outlays for 116
the actual outputs and 122
the actual outputs are 82
the actual outputs with 45
the actual overhead and 97
the actual overhead for 117
the actual package that 40
the actual paintings and 48
the actual parents and 206
the actual parents are 85
the actual parents but 70
the actual parties and 72
the actual parties are 44
the actual parties who 45
the actual passage and 41
the actual passage was 61
the actual passions and 68
the actual patient and 68
the actual pattern and 297
the actual pattern for 80
the actual pattern may 63
the actual pattern that 180
the actual pattern was 83
the actual payment and 205
the actual payment being 41
the actual payment can 42
the actual payment for 387
the actual payment has 50
the actual payment may 118
the actual payment that 144
the actual payment was 397
the actual payroll for 136
the actual penalty for 52
the actual persons and 181
the actual persons are 65
the actual persons they 46
the actual persons who 533
the actual petition for 55
the actual phrases and 65
the actual phrases are 67
the actual physics and 46
the actual picture and 153
the actual picture area 135
the actual picture had 46
the actual picture may 62
the actual picture that 344
the actual picture was 154
the actual picture with 40
the actual pitches are 55
the actual planted area 66
the actual players and 47
the actual position and 2038
the actual position being 89
the actual position can 74
the actual position for 115
the actual position has 47
the actual position may 77
the actual position that 390
the actual position they 110
the actual position was 341
the actual position with 268
the actual poverty and 82
the actual premise for 54
the actual premium and 52
the actual premium due 153
the actual premium for 149
the actual present and 547
the actual present can 95
the actual present day 119
the actual present that 48
the actual present use 72
the actual present was 47
the actual present with 103
the actual primary and 55
the actual primary key 55
the actual private key 49
the actual problem and 620
the actual problem area 48
the actual problem are 86
the actual problem being 127
the actual problem can 92
the actual problem for 76
the actual problem has 85
the actual problem may 196
the actual problem now 43
the actual problem that 672
the actual problem was 327
the actual problem with 186
the actual process and 1431
the actual process are 131
the actual process being 190
the actual process but 67
the actual process can 285
the actual process does 67
the actual process for 357
the actual process going 50
the actual process had 44
the actual process has 162
the actual process may 413
the actual process mean 65
the actual process than 53
the actual process that 1764
the actual process they 44
the actual process was 483
the actual process with 161
the actual process you 56
the actual produce and 151
the actual produce was 109
the actual product and 515
the actual product are 41
the actual product being 161
the actual product but 56
the actual product can 100
the actual product for 64
the actual product has 65
the actual product may 118
the actual product mix 165
the actual product that 540
the actual product they 52
the actual product was 176
the actual product with 55
the actual profile and 118
the actual profits and 136
the actual profits are 189
the actual profits for 266
the actual profits that 182
the actual program and 283
the actual program being 109
the actual program can 61
the actual program for 220
the actual program may 47
the actual program that 610
the actual program was 134
the actual program with 50
the actual program you 40
the actual project and 129
the actual project area 49
the actual project for 50
the actual project team 42
the actual project was 82
the actual purpose and 612
the actual purpose for 406
the actual purpose was 200
the actual pursuit and 85
the actual quality and 509
the actual quantum and 72
the actual question and 133
the actual question being 64
the actual question set 80
the actual question that 258
the actual question was 153
the actual radiance and 231
the actual reactions and 59
the actual reactions are 158
the actual reactions that 130
the actual receipt and 426
the actual receipt but 52
the actual receipt that 448
the actual receipt was 45
the actual receiving and 47
the actual recording and 175
the actual recording was 76
the actual records and 168
the actual records are 219
the actual records for 89
the actual records that 137
the actual reforms that 107
the actual relation and 95
the actual relation that 246
the actual relation with 58
the actual remains and 168
the actual remains are 103
the actual removal and 101
the actual removal was 50
the actual repairs and 60
the actual reporting and 47
the actual reports and 93
the actual reports are 51
the actual reports that 47
the actual request and 72
the actual request for 305
the actual research and 706
the actual research being 63
the actual research can 53
the actual research for 83
the actual research that 192
the actual research was 189
the actual results and 1247
the actual results are 2087
the actual results being 81
the actual results but 65
the actual results can 295
the actual results did 106
the actual results for 1390
the actual results may 383
the actual results than 59
the actual results that 1298
the actual results they 156
the actual results was 53
the actual results with 1140
the actual results you 68
the actual returns and 170
the actual returns are 159
the actual returns for 173
the actual returns that 122
the actual revenue and 699
the actual revenue for 254
the actual revenue per 51
the actual revenue that 106
the actual revenue was 161
the actual rewards and 213
the actual rituals and 60
the actual robbery and 51
the actual rupture with 85
the actual samples and 61
the actual samples are 71
the actual scenery and 68
the actual science and 63
the actual seizure and 94
the actual service and 350
the actual service area 44
the actual service being 61
the actual service for 61
the actual service has 41
the actual service that 354
the actual service they 99
the actual service was 199
the actual sessions and 41
the actual settler and 169
the actual settler had 40
the actual settler was 67
the actual settler who 83
the actual signals are 59
the actual signals that 112
the actual society and 111
the actual society that 168
the actual solution and 258
the actual solution can 75
the actual solution for 150
the actual solution may 87
the actual solution that 49
the actual solution was 98
the actual solution with 47
the actual sources and 233
the actual sources are 74
the actual sources for 93
the actual sources that 46
the actual species and 43
the actual species are 74
the actual species that 223
the actual statute being 116
the actual stimuli and 80
the actual stimuli are 94
the actual stimuli for 42
the actual stimuli that 120
the actual storage and 158
the actual storage area 47
the actual stories and 87
the actual stories are 82
the actual stories that 115
the actual strains and 61
the actual streets and 80
the actual strengths and 161
the actual studies and 107
the actual studies are 53
the actual subject and 280
the actual subject being 223
the actual subject may 43
the actual subject that 53
the actual subject was 73
the actual subsidy was 56
the actual success and 89
the actual success that 41
the actual suffering and 305
the actual suffering that 220
the actual suffering was 51
the actual support and 80
the actual support for 236
the actual support that 145
the actual support they 47
the actual surface and 337
the actual surface area 1613
the actual surface are 47
the actual surface being 74
the actual surface can 63
the actual surface for 61
the actual surface may 60
the actual surface that 61
the actual surface was 73
the actual surface with 66
the actual surgery and 96
the actual surgery was 49
the actual surplus and 85
the actual surplus for 66
the actual surplus was 128
the actual surveying and 61
the actual surveys and 57
the actual symbols and 57
the actual symbols are 41
the actual systems and 114
the actual systems are 77
the actual systems that 176
the actual targets and 55
the actual targets are 56
the actual targets for 69
the actual tensions and 51
the actual terrain and 95
the actual texture and 169
the actual thoughts and 564
the actual thoughts that 130
the actual tillers and 106
the actual tillers who 52
the actual tonnage was 53
the actual torture and 50
the actual traffic and 79
the actual traveling and 113
the actual trigger for 155
the actual trouble was 63
the actual turnout was 91
the actual utility and 52
the actual utility they 49
the actual variable and 78
the actual variable that 123
the actual variance and 43
the actual variation may 50
the actual variation that 89
the actual variety and 78
the actual vehicle and 50
the actual vehicle for 77
the actual vehicle that 41
the actual verdict was 79
the actual victims and 78
the actual victims are 58
the actual village and 43
the actual violence and 133
the actual violence that 273
the actual violence was 87
the actual voltage and 230
the actual voltage being 62
the actual voltage may 48
the actual voltage that 129
the actual volumes and 73
the actual volumes are 48
the actual warfare and 54
the actual warfare was 53
the actual weakness and 52
the actual weights and 253
the actual weights are 204
the actual weights for 68
the actual workers and 152
the actual workers are 115
the actual workers who 81
the actual wrongdoer and 46
the addict himself and 46
the adkins decision was 59
the admiring females who 62
the admiring friends who 47
the admiring glances and 170
the admiring glances she 140
the admiring glances that 656
the admiring glances they 63
the adopting parents and 855
the adopting parents are 441
the adopting parents but 44
the adopting parents can 88
the adopting parents for 177
the adopting parents had 195
the adopting parents may 131
the adopting parents that 92
the adopting parents was 41
the adopting parents with 51
the adults because they 155
the adults believe that 126
the adults charged with 138
the adults laughed and 43
the adults present and 55
the adults present are 56
the adults realized that 43
the advent message was 71
the adverb clauses are 97
the advice betwixt you 64
the advice columns and 87
the advice manuals and 69
the advice offered and 184
the advice offered for 93
the advice offered her 57
the advice offered him 321
the advice offered may 47
the advice offered them 152
the advice offered was 127
the advising process and 78
the aeration process and 58
the aerobic bacteria and 183
the aerobic bacteria are 161
the aerobic bacteria can 54
the aerobic bacteria may 47
the aerobic bacteria that 157
the aerobic process and 41
the aerosol surface area 90
the affair against his 43
the affair because she 136
the affair because they 54
the affair becomes one 83
the affair behaved with 42
the affair between her 448
the affair between him 366
the affair between his 484
the affair between sir 50
the affair between them 505
the affair between you 172
the affair brought him 55
the affair dropped for 42
the affair dropped out 63
the affair fizzled out 314
the affair matters for 91
the affair petered out 335
the affair proceed with 51
the affair revealed that 100
the affair settled and 65
the afghan capital and 125
the afghan capital was 84
the afghan country and 86
the afghan dynasty was 43
the afghan economy and 170
the afghan economy was 50
the afghan general had 44
the afghan invasion and 144
the afghan invasion had 48
the afghan invasion was 91
the afghan language and 49
the afghan position was 69
the afghan problem and 171
the afghan problem was 135
the afghan question and 91
the afghan question was 84
the afghan request for 62
the afghan society and 112
the afghan taliban and 97
the africa company and 76
the africa company was 52
the africa division and 45
the agency account team 56
the agency achieve its 69
the agency applied its 57
the agency arranged for 93
the agency asserts that 124
the agency assumed that 121
the agency assumes that 138
the agency because she 99
the agency because they 286
the agency believe that 114
the agency buildings and 230
the agency carried out 191
the agency carries out 241
the agency charged that 94
the agency charged with 7062
the agency chooses not 75
the agency claimed that 474
the agency concept that 93
the agency context may 54
the agency coupled with 52
the agency creative team 73
the agency culture and 42
the agency decided not 109
the agency decided that 734
the agency decides not 184
the agency decides that 622
the agency decision and 87
the agency decision was 375
the agency defines its 45
the agency employing him 66
the agency employing them 78
the agency expects that 150
the agency function and 49
the agency initiate and 42
the agency insists that 135
the agency manager and 52
the agency members are 58
the agency offices and 83
the agency official who 282
the agency pointed out 196
the agency problem and 255
the agency problem are 45
the agency problem can 67
the agency problem may 45
the agency problem that 412
the agency problem was 48
the agency program and 99
the agency provide for 58
the agency realized that 206
the agency realizes that 51
the agency records and 51
the agency records are 597
the agency relation and 195
the agency released its 47
the agency reports that 172
the agency request for 55
the agency revealed that 140
the agency revised its 85
the agency service and 43
the agency together with 79
the agency usually has 74
the agency violated its 43
the agency withdrew its 58
the agency workers and 73
the agency workers who 45
the agency worried that 89
the agenda because they 139
the agenda together with 73
the agents applied for 51
the agents because they 86
the agents believe that 169
the agents charged with 463
the agents concern for 54
the agents decided not 57
the agents entered and 49
the agents general for 61
the agents pointed out 75
the agents producing them 72
the agents realized that 113
the agents replied that 50
the agents searched his 40
the agents stopped and 41
the agreed criteria and 69
the agreed criteria for 144
the agreed deadline for 71
the agreed exchange and 121
the agreed exchange for 889
the agreed formula and 45
the agreed formula for 60
the agreed freight and 89
the agreed measures and 277
the agreed measures for 1272
the agreed payment for 74
the agreed premium for 83
the agreed purpose and 68
the agreed quality and 67
the agreed targets and 69
the agreed targets for 43
the airway diameter and 50
the airway surface and 58
the aisles between our 42
the aisles between them 154
the aisles crammed with 43
the aisles crowded with 119
the alarming increase and 48
the alarming message that 140
the alarming reports that 432
the alarming symptom that 88
the alarms sounded and 50
the alaska current and 101
the alaska highway and 1729
the alaska highway are 98
the alaska highway for 130
the alaska highway gas 196
the alaska highway had 100
the alaska highway has 96
the alaska highway near 148
the alaska highway that 111
the alaska highway was 719
the alaska highway with 121
the alaska natives and 62
the alaska natural gas 607
the alaska organic act 75
the albany academy and 354
the albany academy for 142
the albany congress and 246
the albany congress had 103
the albany congress met 40
the albany congress was 204
the albany journal and 140
the albany regency and 308
the albany regency had 72
the albany regency was 79
the albany traders and 126
the albert memorial and 573
the albert memorial are 54
the albert memorial has 47
the albert memorial that 42
the albert memorial was 205
the albert memorial with 65
the albert terrace and 82
the alders invites his 59
the aliens because they 47
the aliens control act 764
the alkali basalts and 82
the alkali combining with 68
the alkali content and 86
the alkali content was 98
the alkali halides and 718
the alkali halides are 519
the alkali halides can 82
the alkali halides for 63
the alkali halides has 128
the alkali halides may 62
the alkali halides that 50
the alkali halides this 44
the alkali halides was 50
the alkali halides with 149
the alkali present and 44
the alkali reserve and 348
the alkali reserve has 69
the alkali reserve may 71
the alkali reserve was 92
the alkali solution and 221
the alkali solution are 102
the alkali solution for 49
the alkali solution was 55
the alleys between them 125
the alleys cobbled with 139
the alleys spacious and 242
the allied advance and 525
the allied advance for 118
the allied advance had 479
the allied advance that 51
the allied advance was 873
the allied advance with 65
the allied assault was 67
the allied attacks had 40
the allied austrian and 342
the allied beachhead and 48
the allied beachhead was 67
the allied bombers and 139
the allied bombers had 179
the allied bombers that 46
the allied british and 1055
the allied cavalry and 235
the allied cavalry had 77
the allied cavalry was 162
the allied command and 426
the allied command did 42
the allied command for 142
the allied command had 541
the allied command that 392
the allied command was 529
the allied command with 46
the allied convoys and 45
the allied council and 377
the allied council for 2487
the allied council had 174
the allied council has 69
the allied council that 222
the allied council was 177
the allied decision not 68
the allied decision was 47
the allied demands and 86
the allied demands for 207
the allied invasion and 468
the allied invasion had 203
the allied invasion that 124
the allied invasion was 370
the allied missions and 188
the allied missions had 46
the allied parties and 193
the allied position and 146
the allied position had 48
the allied position that 45
the allied position was 630
the allied princes and 187
the allied princes had 95
the allied program for 59
the allied prussian and 89
the allied pursuit was 51
the allied request for 104
the allied russians and 207
the allied southeast asia 103
the allied spanish and 58
the allied species and 143
the allied species are 72
the allied species now 47
the allied supreme war 1286
the allied victors and 53
the allied victory and 776
the allied victory had 185
the allied victory that 146
the allied victory was 772
the allied victory with 53
the allies affording any 54
the allies against any 46
the allies against each 83
the allies against her 60
the allies against him 203
the allies against his 114
the allies against them 61
the allies allowed them 65
the allies arranged for 41
the allies arrived and 49
the allies assumed that 85
the allies because they 359
the allies behaved with 59
the allies believe that 254
the allies between them 49
the allies brought all 49
the allies carried all 45
the allies carried out 364
the allies claimed that 78
the allies cruised off 41
the allies decided not 109
the allies decided that 895
the allies declare that 91
the allies desired that 80
the allies enabled them 67
the allies enjoyed air 40
the allies ensured that 40
the allies finally did 41
the allies invaded and 58
the allies marched out 106
the allies offered him 45
the allies pointed out 45
the allies pressed for 46
the allies realized that 538
the allies replied that 104
the allies together and 165
the allies together with 59
the allies towards him 59
the allies towards this 45
the alloying element and 265
the alloying element are 80
the alloying element has 89
the alloying element may 81
the alloying element that 157
the alloying element with 157
the alloys studied and 46
the alloys studied are 98
