tail several times against 42
their friends dined together 49
their friends stand between 41
their friends would approve 59
their friends would support 49
their function still remains 51
their function within society 61
their gallant fight against 63
their gallant stand against 43
their general apathy towards 46
their general crime control 73
their general human capital 52
their general social behavior 51
their general social outlook 50
their general social position 84
their general toxic effects 46
their general world outlook 72
their glances would comment 77
their governing board members 44
their gradual drawing together 57
their greatest weapon against 49
their highest level between 44
their history first touches 52
their hostile action against 45
their husband after marriage 63
their incomes would increase 53
their incomes would warrant 44
their inferior social position 448
their ingenuity could suggest 137
their ingenuity might suggest 40
their interior walls invited 43
their language about national 40
their language learning ability 50
their language learning process 73
their largest trading partner 194
their laurels under charles 43
their leisure evening moments 55
their leisure hours between 44
their leisure hours together 254
their liberty would endanger 125
their license plate numbers 433
their limited power imposes 44
their loyalty shall dictate 69
their marriage could survive 72
their marriage would survive 136
their married lives together 94
their masters ample leisure 54
their masters while suffering 381
their masters would willingly 58
their measures would destroy 64
their medical staff members 53
their members warring against 248
their members would benefit 50
their members would receive 57
their moments alone together 43
their murmurs about results 77
their muscles still knotted 54
their national banking systems 72
their national ideals together 163
their national legal systems 1146
their national pride wounded 43
their national urban systems 98
their natural faces unaware 81
their natural feeding grounds 76
their natural state because 125
their natural state contain 202
their natural state possess 44
their natural sugar content 113
their natural water content 286
their northern feeding grounds 110
their northern hunting grounds 58
their northern nesting grounds 302
their numbers could increase 57
their numbers daily increase 97
their numbers daily increasing 271
their numbers every fifteen 73
their numbers might increase 116
their numbers might justify 49
their numbers might suggest 372
their numbers might warrant 48
their numbers nearly doubled 48
their numbers still increasing 68
their numbers under control 173
their numbers within certain 104
their numbers would decline 57
their numbers would decrease 60
their numbers would dwindle 64
their numbers would entitle 86
their numbers would increase 610
their numbers would justify 150
their numbers would predict 45
their numbers would suggest 1050
their numbers would warrant 414
their objects seems natural 110
their occasion shall require 62
their official state language 54
their offspring might inherit 49
their offspring would inherit 106
their offspring would survive 73
their opinions about abortion 193
their opinions about affairs 47
their opinions about certain 120
their opinions about current 130
their opinions about everything 197
their opinions about foreign 52
their opinions about matters 141
their opinions about religion 61
their opinions about slavery 56
their overall social position 54
their parents about everything 66
their parents after divorce 63
their parents after marriage 720
their parents could provide 133
their parents lived together 89
their parents under slavery 58
their parents until marriage 427
their parents while attending 65
their parents would approve 188
their parents would conform 72
their parents would divorce 60
their parents would provide 57
their parents would receive 47
their parents would require 42
their parents would respond 117
their parents would support 44
their passage taken several 54
their passions under control 222
their peculiar social position 66
their persons alone insured 77
their persons often exposed 52
their persons often legally 104
their persons still survive 66
their picture taken together 807
their planned joint venture 56
their position until ordered 56
their position within society 1298
their position would improve 57
their position would require 42
their precious metal content 444
their present class position 80
their present false position 48
their present hunting grounds 50
their present large dominion 98
their present legal position 42
their present proud position 84
their present rapid increase 49
their present social position 398
their present state appeared 48
their present state because 87
their present strong position 103
their previous social position 66
their priests shall contend 42
their primary focus remains 55
their primary social function 59
their primary social network 73
their primary toxic effects 77
their primary trading partner 48
their primary weapon against 57
their private dealings between 40
their private hunting grounds 66
their private lives according 63
their private lives because 98
their private lives exposed 60
their private lives outside 167
their private lives private 402
their private parts covered 291
their private parts exposed 69
their private phone numbers 46
their private plane crashed 89
their private times together 58
their problem solving ability 163
their problem solving behavior 71
their problem solving efforts 104
their problem solving process 82
their produce would increase 150
their producing motor effects 300
their profits would increase 87
their prophet often affirms 45
their purpose every article 41
their purpose freed himself 41
their radiance shall combine 109
their rapidly changing society 143
their rapidly growing numbers 209
their refusal would subject 83
their regular class teachers 44
their regular daily routine 160
their regular first baseman 48
their regular trips between 55
their religion stood exposed 107
their religion which forbids 42
their religion which science 47
their removal would involve 53
their removal would require 66
their repeated blows against 127
their reports thereof according 91
their resisting power against 83
their scarlet robes trimmed 40
their scraggy knees squeezing 85
their several gifts abounding 40
their several lives kindred 71
their several lives subject 40
their several parts receiving 45
their shadows point towards 44
their similar poles together 148
their slumber within himself 71
their solution would require 92
their sources close together 41
their southern flank against 45
their southern flank towards 47
their spirits never flagged 55
their spouses after marriage 50
their stained glass windows 340
their stories never flagged 48
their studies after marriage 90
their studies under british 112
their success often depends 147
their success would promote 59
their superior class position 45
their superior power position 58
their superior social position 320
their support which enabled 52
their supreme social function 80
their sympathy would subside 42
their targets within minutes 45
their tempers under control 160
their thoughts about marriage 51
their thoughts about religion 56
their thoughts again towards 91
their thoughts rather bluntly 42
their thoughts under control 81
their thursday evening parties 108
their topsail yards hoisted 61
their torment rises forever 54
their unequal fight against 56
their unfailing moral support 47
their uniform crime reports 58
their vantage point outside 96
their variety seems endless 55
their vessels under foreign 65
their victims could plainly 54
their victory would procure 57
their violated nurse groaned 48
their virtues would receive 42
their warfare seems eternal 42
their warriors would advance 40
their western hunting grounds 49
their wildest dreams imagine 50
their witness agree together 448
their worldly goods consist 85
their youngest child entered 75
their youngest child started 53
their youthful frays rehearse 69
their youthful minds improve 47
theory regarding human behavior 53
there because state welfare 86
there century after century 200
there existed human society 48
there existed large numbers 63
there existed strong grounds 40
there language first attains 55
there quarrel about religion 46
there remains strong support 49
there several times between 46
there shortly after sunrise 49
there usually exist several 97
these agonies began swiftly 210
these amounts would produce 47
these animals often contain 46
these animals under natural 46
these animals would prevent 40
these animals would require 45
these aspects taken together 111
these aspects would require 58
these battles after battles 52
these beliefs still persist 49
these charges exist against 47
these circles within circles 57
these classes unite together 47
these competing value systems 53
these confiding people believe 66
these contain large amounts 104
these cossack parts receive 52
these courses might perhaps 85
these criteria apply equally 58
these criteria taken together 85
these criteria would include 42
these criteria would provide 42
these criteria would require 41
these customs still prevail 85
these customs still survive 48
these customs would incline 59
these demands lewis replied 93
these demands would furnish 53
these demands would require 73
these details about ireland 45
these details taken together 60
these differing value systems 40
these diseases spread rapidly 45
these diseases under control 409
these diverse people together 47
these dropped threads together 47
these effects arise because 194
these effects could account 45
these effects could produce 48
these effects occur because 257
these effects occur depends 247
these effects occur together 51
these effects taken together 51
these effects would increase 84
these effects would require 223
these efforts would require 64
these efforts would succeed 87
these emotions under control 73
these epithets which sounded 48
these excuses sound familiar 69
these extreme cases because 194
these factors added together 133
these factors apply equally 65
these factors argue against 86
these factors could account 297
these factors could combine 55
these factors could explain 260
these factors could include 46
these factors could increase 64
these factors could operate 61
these factors could produce 135
these factors could provide 89
these factors helps explain 69
these factors might account 122
these factors might explain 144
these factors might include 139
these factors might increase 52
these factors might operate 74
these factors might provide 67
these factors occur together 59
these factors point towards 93
these factors taken together 3820
these factors under control 122
these factors which account 137
these factors which charged 40
these factors which control 43
these factors which explain 67
these factors working against 130
these factors working together 428
these factors would account 81
these factors would combine 84
these factors would explain 61
these factors would include 162
these factors would increase 221
these factors would involve 45
these factors would justify 62
these factors would operate 94
these factors would prevent 49
these factors would produce 138
these factors would provide 127
these factors would require 228
these factors would suggest 231
these familiar words implies 68
these features occur together 51
these features taken together 417
these features would provide 40
these features would require 96
these features would suggest 70
these fertile river valleys 47
these figures might suggest 525
these figures would increase 59
these figures would require 66
these figures would suggest 1023
these general truths vitiates 81
these hundred times repeated 43
these insects under control 43
these letters first appeared 208
these letters gives occasion 48
these letters scott alludes 46
these letters would contain 40
these logical axioms express 42
these magical wands produce 50
these maginot lines against 59
these massive rocks against 84
these matters later appeared 97
these matters taken together 52
these matters taste differs 83
these matters under control 40
these matters which concern 152
these matters which involve 40
these matters which pertain 86
these matters would involve 59
these matters would require 255
these measures could include 40
these measures could provide 41
these measures might include 94
these measures shall finally 56
these measures shall include 48
these measures taken against 57
these measures taken together 206
these measures would benefit 60
these measures would destroy 40
these measures would improve 85
these measures would include 66
these measures would increase 199
these measures would involve 115
these measures would prevent 61
these measures would produce 145
these measures would promote 45
these measures would provide 183
these measures would require 215
these measures would suffice 61
these motives mingled together 155
these motives would operate 47
these national legal systems 49
these natives would intrude 59
these natural props tapered 50
these notices could produce 50
these numbers added together 50
these numbers might suggest 59
these numbers would increase 79
these numbers would suggest 180
these obscene words referring 44
these offices shall furnish 57
these parties could gestate 53
these peptide growth factors 48
these phrases sound familiar 75
these planets could revolve 115
these planets seeming ominous 48
these preceding words example 63
these present times present 88
these present times wherein 47
these rapidly growing markets 55
these reactions occur depends 57
these reactions under general 101
these reactions would proceed 74
these reforms would improve 46
these reforms would produce 41
these reforms would provide 43
these reforms would require 81
these regular dutch warriors 106
these remarks apply chiefly 43
these remarks apply equally 424
these remarks might suggest 100
these remarks rather testily 68
these remarks would suggest 51
these reports often contain 55
these reports shall include 721
these reports would produce 58
these results again suggest 76
these results agree closely 42
these results appear promising 206
these results apply equally 44
these results argue against 190
these results argue strongly 64
these results could reflect 100
these results could suggest 63
these results might reflect 91
these results might suggest 254
these results occur because 94
these results point towards 64
these results taken together 623
these results would provide 65
these results would require 102
these results would suggest 619
these results would support 100
these schemes would require 40
these schools offer courses 75
these schools often remains 42
these schools would provide 82
these secrets quite escaped 51
these sections shall compose 51
these seemingly faint records 42
these seemingly minor details 91
these seemingly minor matters 44
these seemingly small details 50
these seemingly small matters 62
these several grand classes 57
these several parts brought 97
these smaller urban centers 56
these sociable frogs clamber 68
these sources could provide 102
these sources taken together 98
these sources would provide 85
these sources would require 68
these species occur together 81
these squares until finally 43
these stained glass windows 104
these stories about animals 46
these stories about himself 57
these stories first appeared 808
these stories sound familiar 59
these studies could provide 105
these studies first appeared 68
these studies might provide 46
these studies offer support 65
these studies often include 41
these studies often provide 41
these studies point towards 41
these studies ranged between 60
these studies taken together 582
these studies would include 75
these studies would provide 153
these studies would require 85
these studies would suggest 242
these suppose human liberty 41
these supreme court opinions 62
these systems could provide 88
these systems often require 62
these systems still require 54
these systems would provide 92
these systems would require 115
these talents might perhaps 49
these targets would require 68
these thoughts could justify 46
these together could explain 208
these together never exceeds 56
these unworthy threats against 42
these village level workers 54
these visible lines against 40
these volumes first appeared 52
these western lands assumed 41
these wonders quite unmoved 55
these workers would receive 72
these worthies again renewed 44
thick forests which covered 104
thick forests which girdled 73
think anybody could believe 162
think anybody knows exactly 41
think anybody would believe 242
think diamonds would comfort 62
third baseman jimmy collins 96
third baseman larry gardner 51
third baseman wayne garrett 43
third biggest trade partner 50
third biggest trading partner 213
third cousins twice removed 322
third division under general 70
third highest ranking official 108
third language quite unknown 41
third largest cable company 169
third largest gross national 149
third largest steel company 234
third largest stock exchange 85
third largest trade partner 531
third largest trading country 95
third largest trading partner 3602
third largest trust company 181
third parties under article 57
third parties under certain 104
third parties under similar 614
third parties whose reliance 76
third supreme court decision 90
those acquiring joint control 74
those affairs which concern 228
those ancient times towards 109
those animals which acquire 146
those animals which exhibit 164
those animals which furnish 42
those animals which inhabit 143
those animals which possess 740
those animals which produce 246
those animals which require 92
those animals which subsist 71
those animals which survive 79
those animals which swallow 43
those animals whose nervous 42
those animals whose remains 89
those aspects which concern 534
those aspects which involve 112
those aspects which pertain 82
those aspects which provide 52
those aspects which reflect 87
those aspects which require 101
those attacks still justify 48
those attending evening classes 61
those attending state schools 45
those bacteria which produce 165
those bacteria which require 51
those between first cousins 71
those between social classes 123
those blessings which proceed 114
those cements which contain 46
those chiefly urged against 85
those chiefly which concern 58
those classes which contain 46
those classes which possess 43
those classes whose incomes 68
those classes whose members 79
those clauses which declare 144
those clauses which imposed 62
those clauses which related 60
those clients whose matters 150
those consuming large amounts 55
those couples whose marriage 54
those details which concern 46
those devices which provide 45
those diseases which afflict 59
those diseases which involve 73
those diseases which produce 143
those diseases which require 82
those diseases which usually 49
those effects which possess 105
those effects which proceed 47
those effluvia which escaped 51
those eminent pagan writers 48
those emotions which disturb 140
those employing large numbers 166
those factions which hurried 77
those factors which account 319
those factors which appeared 74
those factors which brought 75
those factors which concern 41
those factors which control 642
those factors which enhance 89
those factors which explain 143
those factors which increase 516
those factors which inhibit 197
those factors which initiate 48
those factors which involve 52
those factors which operate 171
those factors which pertain 46
those factors which predict 46
those factors which prevent 171
those factors which produce 367
those factors which promote 226
those factors which provide 70
those factors which reflect 61
those factors which require 56
those factors which support 135
those factors which together 48
those factors whose effects 51
those features which appeared 57
those features which concern 41
those features which express 48
those features which produce 48
those features which provide 74
those features which reflect 50
those features which usually 48
those figures which express 63
those figures which suggest 63
those friends whose general 40
those friends whose society 53
those glances spoke volumes 104
those grounds would sustain 145
those hybrids whose progeny 48
those infants whose parents 95
those inferior types occupying 49
those insects which possess 66
those insects which undergo 162
those involving child custody 40
those involving large amounts 109
those involving large capital 53
those involving large numbers 151
those involving small amounts 63
those involving state secrets 72
those involving state statute 41
those involving trade secrets 40
those laurels which descend 299
those legends which avarice 162
those letters which approve 47
those letters which contain 120
those magnets which attract 42
those mammals which possess 53
those matters which appeared 50
those matters which belonged 82
those matters which chiefly 145
those matters which concern 3406
those matters which involve 140
those matters which pertain 716
those matters which promote 67
those matters which related 67
those matters which require 309
those matters which touched 64
those matters which vitally 67
those measures fully accords 65
those measures might prevail 109
those measures which appeared 70
those measures which brought 55
those measures which finally 45
those measures which increase 97
those measures which promote 46
those measures which receive 68
those members whose opinions 107
those moments where everything 100
those moments which shunned 42
those motives which actuate 75
those motives which induced 86
those motives which promote 69
those muscles which connect 64
those muscles which control 128
those muscles which elevate 50
those muscles which enlarge 45
those muscles which support 91
those muscles which wrinkle 47
those objects which alarmed 101
those objects which appeared 52
those objects which concern 218
those objects which possess 144
those objects which present 183
those objects which produce 196
those objects which require 109
those objects which satisfy 106
those objects whose nearness 42
those occurring under natural 79
those offices which require 88
those origins which contain 41
those outside latin america 43
those oysters which produce 56
those parties shall consult 51
those parties which request 243
those parties which support 43
those passions which agitate 46
those passions which animate 159
those passions which degrade 42
those passions which disturb 69
those perhaps would require 100
those persons alone blessed 48
those persons holding blocked 52
those persons still remaining 40
those persons whose affairs 60
those persons whose behavior 163
those persons whose beliefs 56
those persons whose charity 63
those persons whose conduct 120
those persons whose consent 175
those persons whose general 52
those persons whose incomes 262
those persons whose liberty 51
those persons whose natural 44
those persons whose nervous 81
those persons whose opinions 200
those persons whose parents 81
those persons whose position 65
those persons whose primary 72
those persons whose religion 56
those persons whose society 40
those persons whose support 143
those pioneers whose efforts 500
those planets which revolve 47
those portions which concern 48
those portions which contain 128
those portions which require 51
those present shall preside 51
those present voted against 85
those puzzles where certain 73
those reactions which involve 119
those reactions which proceed 67
those reactions which produce 94
those reactions which require 46
those receiving fixed incomes 41
those receiving large amounts 63
those records which contain 131
those records which satisfy 88
those records would involve 53
those requiring large amounts 129
those requiring large capital 53
those russians whose opinions 66
those samples which contain 80
those samples would provide 43
those schemes which involve 78
those schools where teachers 82
those schools which offered 60
those schools which possess 48
those schools which prepare 79
those schools which provide 99
those schools which receive 46
those schools which require 43
those schools whose teachers 52
those sections which contain 69
those sections which provide 62
those sectors where foreign 150
those sectors where private 46
those sectors which produce 95
those sectors which provide 49
those several parts together 91
those sources which provide 57
those species which contain 86
those species which develop 82
those species which exhibit 130
those species which inhabit 266
those species which migrate 48
those species which possess 413
those species which present 54
those species which produce 224
those species which require 191
those species which survive 51
those species which undergo 55
those species whose members 47
those species whose numbers 47
those spirits might descend 82
those stained glass windows 137
those stimuli which produce 61
those strains which produce 72
those studies could advance 59
those studies which attempt 308
those studies which compare 42
those studies which concern 97
those studies which examine 108
those studies which include 61
those studies which involve 99
those studies which pertain 54
those studies which present 46
those studies which provide 76
those studies which require 94
those studies which suggest 57
those studies whose results 40
those sublime lines beginning 44
those systems which ascribe 85
those systems which contain 88
those systems which exhibit 65
those systems which involve 62
those systems which operate 52
those systems which provide 97
those systems which require 99
those systems which support 46
those teachers whose classes 67
those tissues which contain 114
those tissues which possess 53
those usually found between 96
those vessels which contain 58
those virtues which adorned 97
those virtues which dignify 63
those virtues which ennoble 45
those virtues which promote 100
those virtues which society 41
those virtues would forever 41
those volumes which contain 99
those workers whose efforts 46
those workers whose incomes 57
those writers whose opinions 127
those writers whose talents 56
three amounts added together 42
three ancient grand masters 87
three aspects taken together 64
three bridges which crossed 44
three brothers lived together 57
three classes taken together 43
three degrees fifty minutes 49
three degrees forty minutes 89
three degrees thirty minutes 267
three factors taken together 236
three factors which account 107
three factors which combine 75
three factors which control 109
three factors which explain 104
three factors which produce 44
three factors which together 205
three factors working against 43
three factors working together 157
three friends dined together 48
three general types according 122
three highest social classes 49
three hundred acres adjoining 148
three hundred acres granted 41
three hundred acres planted 50
three hundred armed chariots 124
three hundred bound volumes 62
three hundred brave fellows 75
three hundred dozen bottles 127
three hundred fifty degrees 86
three hundred fifty dollars 1433
three hundred fifty members 84
three hundred fifty persons 76
three hundred fifty thousand 4091
three hundred forty dollars 108
three hundred forty thousand 194
three hundred huron warriors 92
three hundred indian warriors 194
three hundred known species 104
three hundred large galleys 75
three hundred large volumes 44
three hundred light cavalry 52
three hundred miles asunder 60
three hundred miles between 678
three hundred miles distant 3843
three hundred miles eastward 236
three hundred miles journey 41
three hundred miles northeast 476
three hundred miles outside 44
three hundred miles shorter 77
three hundred miles southeast 870
three hundred miles towards 73
three hundred miles upriver 123
three hundred miles upstream 345
three hundred naked savages 79
three hundred noble matrons 72
three hundred paces between 50
three hundred paces distant 291
three hundred pages devoted 57
three hundred paper dollars 44
three hundred party members 42
three hundred people arrived 62
three hundred people attending 76
three hundred people crammed 45
three hundred people crowded 125
three hundred people gathered 453
three hundred people including 53
three hundred people listening 60
three hundred people present 669
three hundred plant species 44
three hundred rebel cavalry 88
three hundred roman catholic 43
three hundred roman knights 51
three hundred seven thousand 47
three hundred short stories 458
three hundred sixty degrees 768
three hundred sixty dollars 272
three hundred sixty thousand 308
three hundred small vessels 49
three hundred staff members 97
three hundred steps eastward 45
three hundred stout fellows 107
three hundred thirty dollars 99
three hundred thirty thousand 267
three hundred times between 40
three hundred times sweeter 407
three hundred trading vessels 70
three hundred under colonel 100
three hundred white persons 66
three hundred women present 85
three hundred yards asunder 99
three hundred yards between 439
three hundred yards brought 54
three hundred yards distant 3841
three hundred yards eastward 48
three hundred yards forward 73
three hundred yards northeast 76
three hundred yards outside 263
three hundred yards southeast 86
three hundred yards towards 86
three hundred yards upstream 264
three largest stock markets 49
three largest urban centers 102
three letters which compose 75
three lighted upper windows 40
three members spoke against 57
three members voted against 126
three millions eight hundred 536
three millions seven hundred 889
three minutes after receiving 71
three minutes fifty seconds 64
three minutes forty seconds 43
three minutes seven seconds 45
three minutes thirty seconds 80
three peptide growth factors 86
three persons stood together 100
three persons talking together 41
three persons while remaining 61
three persons working together 55
three pillars which support 166
three preceding parts include 103
three primary color filters 49
three primary color signals 153
three primary light sources 45
three roughly equal portions 75
three roughly equal sections 136
three seconds after liftoff 286
three sections taken together 54
three several times crowned 49
three several times towards 190
three sisters lived together 55
three spanish armed vessels 47
three species occur together 88
three species which inhabit 52
three spotted birds rustled 78
three stained glass windows 463
three streets which diverge 58
three studies taken together 98
three supreme court opinions 149
three teachers working together 45
three thousand acres granted 64
three thousand armed footmen 55
three thousand eight hundred 14844
three thousand indian warriors 101
three thousand known species 44
three thousand light cavalry 87
three thousand miles asunder 113
three thousand miles between 877
three thousand miles distant 2113
three thousand miles eastward 68
three thousand miles overseas 46
three thousand miles removed 186
three thousand people attending 50
three thousand people crammed 48
three thousand people crowded 156
three thousand people gathered 528
three thousand people marched 86
three thousand people present 551
three thousand people visited 66
three thousand plant species 40
three thousand roman knights 53
three thousand seven hundred 17826
three thousand staff members 41
three thousand trading vessels 51
three thousand yards distant 73
three trained social workers 52
three typical cases involve 53
three vessels under captain 46
three volumes taken together 50
three volumes which appeared 108
three volumes which contain 120
three welfare state regimes 205
threw grenade after grenade 42
threw handful after handful 77
threw himself fully dressed 83
threw question after question 51
tide several casks floated 336
ties between civil society 46
ties between group members 343
ties between latin america 193
ties between mother country 72
till congress could provide 160
time academy award nominee 219
time between basic research 42
time between first contact 76
time between local sunrise 73
time between order receipt 47
time between testing sessions 46
time certain short stories 44
time couples spend together 95
time elapsed after surgery 46
time elapsed since previous 58
time elapsed since sunrise 186
time elapsed since surgery 106
time general james clinton 49
time inflict cruel suffering 65
time married women workers 115
time ordered bruno falsely 89
time quietly raising himself 51
time trained social workers 42
time usually passing between 272
toil incurring short fatigue 64
told several amusing stories 92
told several close friends 43
told several funny stories 62
told stories about animals 57
told stories about himself 161
told supreme court justice 42
took adverse action against 122
took certain steps towards 70
took counsel within himself 43
took creative writing classes 89
took creative writing courses 66
took drastic action against 409
took drastic steps against 119
took exactly seven minutes 51
took handful after handful 44
took hostile action against 90
took measures looking towards 57
took measures which brought 70
took official action against 47
took picture after picture 478
took position after position 58
took private music lessons 78
took private voice lessons 44
took ruthless action against 59
took service under charles 56
took service under foreign 42
took service under napoleon 50
took several forms including 55
took several hours because 62
took several paces forward 76
took several paces towards 43
took several quick strides 42
took several small vessels 161
took several steps forward 2539
took several steps towards 450
took several trips together 59
took several weeks because 45
took similar action against 335
took stronger action against 41
took village after village 55
torn between party loyalty 52
torn between rival factions 72
town council shall appoint 646
town council shall provide 52
town council voted against 54
town council whose members 88
town fifteen miles distant 105
town located about fifteen 42
town several miles distant 136
town sixteen miles distant 61
treat chronic renal failure 85
tree species which produce 43
tree withered after suffering 46
trial awaited chief justice 73
trial balance after adjusting 115
true because badly uttered 42
true beliefs about matters 168
true genuine irish footmen 45
true motives which induced 57
true motives which produce 62
true religion which existed 61
true service shall deserve 102
turn popular feeling against 134
twin brothers named romulus 43
type becomes fully evolved 88
type fatigue testing machine 199
type tensile testing machine 84
type voltage gated calcium 55
