tar derivatives have been 44
that evolutionary ideas were 47
that evolutionary theory must 153
that evolutionary theory will 57
that examinations have been 77
that examinations were made 47
that expectations have been 729
that expectations were high 75
that experiences have been 55
that experiences like these 217
that experiments along these 78
that experiments have been 2304
that experiments like those 63
that experiments made upon 60
that experiments were done 46
that experiments were made 1181
that explanations have been 264
that explorations were made 41
that facilitated their work 50
that fortunately have been 40
that fortunately there were 43
that friendships have been 43
that fulfillment will come 43
that geneticists have been 55
that governments also have 47
that governments face when 69
that governments have also 40
that governments have been 3167
that governments have come 97
that governments have done 148
that governments have ever 209
that governments have felt 189
that governments have lost 116
that governments have made 503
that governments have more 187
that governments have only 283
that governments have over 47
that governments have some 62
that governments have their 97
that governments have used 245
that governments hold their 60
that governments must have 294
that governments must make 165
that governments must meet 64
that governments must play 137
that governments must take 260
that governments must treat 121
that governments must work 40
that governments rest upon 200
that governments were able 301
that governments were less 40
that governments were made 210
that governments were more 170
that governments were taking 47
that governments were trying 47
that governments will fail 46
that governments will find 323
that governments will give 58
that governments will have 1182
that governments will make 183
that governments will need 239
that governments will only 45
that governments will play 46
that governments will seek 78
that governments will take 150
that governments will tend 110
that governments will want 54
that helicopters were used 48
that homosexuals have been 250
that homosexuals have more 41
that homosexuals were born 43
that homosexuals were just 47
that homosexuals were more 193
that homosexuals were sick 94
that hostilities have been 247
that hostilities must cease 282
that hostilities must have 40
that hostilities must soon 143
that hostilities were over 510
that hostilities will break 51
that hostilities will cease 199
that hostilities will soon 67
that illustrates these ideas 52
that illustrates very well 219
that improvement must come 108
that improvement will come 559
that improvement will take 221
that incorporate data from 169
that incorporate ideas from 45
that incorporate some form 133
that incorporate these ideas 42
that independent india will 121
that independent young lady 106
that individuals also have 359
that individuals base their 465
that individuals born during 42
that individuals born into 70
that individuals care only 51
that individuals come into 352
that individuals coming from 213
that individuals draw much 99
that individuals draw upon 306
that individuals face when 111
that individuals fall into 343
that individuals feel less 46
that individuals feel more 190
that individuals feel when 54
that individuals find their 319
that individuals form their 217
that individuals from among 47
that individuals from high 121
that individuals from more 60
that individuals from other 393
that individuals from some 47
that individuals from their 42
that individuals from these 446
that individuals gain from 115
that individuals have also 41
that individuals have been 2974
that individuals have come 219
that individuals have died 64
that individuals have done 80
that individuals have free 150
that individuals have full 70
that individuals have good 46
that individuals have great 75
that individuals have left 48
that individuals have less 154
that individuals have lost 146
that individuals have made 261
that individuals have many 149
that individuals have more 733
that individuals have much 115
that individuals have only 446
that individuals have over 469
that individuals have self 109
that individuals have some 1046
that individuals have such 120
that individuals have their 862
that individuals have these 50
that individuals have three 61
that individuals have used 94
that individuals have very 141
that individuals have well 104
that individuals have what 63
that individuals have when 95
that individuals hold their 40
that individuals keep their 47
that individuals know best 243
that individuals know more 40
that individuals know their 439
that individuals know what 423
that individuals learn best 104
that individuals learn from 251
that individuals learn more 111
that individuals learn their 53
that individuals learn what 91
that individuals like those 41
that individuals live their 58
that individuals lose their 267
that individuals made their 45
that individuals make some 51
that individuals make their 695
that individuals make very 41
that individuals make when 171
that individuals move from 147
that individuals must also 63
that individuals must come 98
that individuals must face 76
that individuals must feel 129
that individuals must find 65
that individuals must give 186
that individuals must have 1645
that individuals must know 40
that individuals must learn 238
that individuals must live 80
that individuals must make 431
that individuals must meet 129
that individuals must obey 43
that individuals must pass 45
that individuals must rely 104
that individuals must seek 115
that individuals must take 718
that individuals must work 112
that individuals need only 83
that individuals only have 131
that individuals pass from 40
that individuals plan their 48
that individuals rely upon 53
that individuals seek their 79
that individuals take into 100
that individuals take more 40
that individuals take part 88
that individuals take their 103
that individuals vary from 76
that individuals view their 70
that individuals were able 797
that individuals were born 370
that individuals were free 571
that individuals were held 46
that individuals were left 51
that individuals were less 246
that individuals were made 47
that individuals were making 50
that individuals were more 970
that individuals were most 125
that individuals were much 41
that individuals were only 41
that individuals were said 143
that individuals were seen 102
that individuals will also 55
that individuals will come 123
that individuals will ever 46
that individuals will fail 45
that individuals will feel 207
that individuals will find 606
that individuals will form 58
that individuals will gain 54
that individuals will give 157
that individuals will have 2606
that individuals will hold 116
that individuals will join 44
that individuals will know 79
that individuals will learn 183
that individuals will live 66
that individuals will look 43
that individuals will lose 87
that individuals will make 475
that individuals will move 116
that individuals will need 197
that individuals will only 164
that individuals will play 68
that individuals will reach 45
that individuals will react 148
that individuals will save 71
that individuals will seek 1005
that individuals will show 96
that individuals will take 374
that individuals will tend 970
that individuals will turn 131
that individuals will vary 192
that individuals will vote 67
that individuals will want 159
that individuals will wish 47
that individuals will work 368
that individuals work more 54
that inducements were held 58
that indulgences were nothing 47
that indulgences were sold 50
that inestimable harm will 91
that infiltration from north 136
that infiltration into south 378
that inscriptions have been 80
that inscrutable ahab said 80
that institutions come into 42
that institutions have been 655
that institutions have made 44
that institutions have some 49
that institutions have their 121
that institutions like these 55
that institutions must have 61
that institutions must take 43
that institutions were made 97
that institutions will have 134
that institutions will need 43
that institutions will take 40
that instructions have been 2531
that instructions were sent 394
that instructors will find 337
that instructors will have 54
that instruments have been 340
that instruments were made 115
that instruments were used 203
that intelligent beings from 183
that intelligent beings have 161
that intelligent beings must 127
that intelligent beings were 114
that intelligent beings will 46
that intelligent life must 208
that intelligent life will 366
that intensified over time 40
that interactions among these 91
that interchanged their hues 92
that intercourse must have 77
that intercourse will harm 96
that interregnum from their 64
that intervention must take 49
that intervention will have 101
that intervention will only 83
that intervention will take 61
that inventories have been 205
that investments have been 186
that investments were made 223
that investments will have 44
that irreparable harm will 832
that journalists have been 173
that journalists must have 55
that journalists were able 40
that journalists were more 136
that jurisdiction have been 64
that jurisdiction must have 297
that jurisdiction over land 47
that jurisdiction over many 290
that jurisdiction over such 134
that jurisdiction over these 61
that lawlessness among these 317
that legislative acts must 45
that legislative acts were 42
that legislative means must 48
that legislators have been 159
that legislators were more 149
that legislators will have 54
that legislature have been 40
that lymphocytes from mice 54
that lymphocytes from some 53
that macrophages from mice 133
that managements have been 51
that manufacturing jobs have 45
that manufacturing jobs were 48
that manufacturing jobs will 43
that manuscripts have been 55
that masturbation will make 160
that mathematical ideas were 127
that measurements have been 603
that measurements made from 58
that measurements were made 898
that michelangelo must have 311
that microscopic beings came 147
that microscopic beings come 101
that misfortunes came upon 88
that misfortunes come from 48
that misfortunes come upon 60
that missionaries have been 477
that missionaries have done 63
that missionaries were able 47
that missionaries were more 41
that missionaries were sent 465
that mississippi john hurt 41
that mitochondria have some 40
that mitochondria have their 148
that mitochondria were once 222
that modification upon other 41
that monasteries were down 48
that naturalists have been 393
that necessarily flow from 468
that necessarily make life 63
that necessarily must have 63
that necessarily spring from 51
that necessarily there must 116
that necessarily there will 194
that nevertheless have been 97
that nevertheless have some 55
that nevertheless there have 228
that nevertheless there were 171
that observations have been 1063
that observations like these 78
that observations made during 111
that observations made from 76
that observations made upon 41
that observations were made 974
that occasionally break forth 40
that occasionally came from 59
that occasionally came into 83
that occasionally came over 175
that occasionally come down 49
that occasionally come from 86
that occasionally come into 97
that occasionally fall from 138
that occasionally fell from 143
that occasionally fell into 54
that occasionally find their 209
that occasionally give rise 131
that occasionally have been 187
that occasionally laid eggs 45
that occasionally made their 115
that occasionally make their 231
that occasionally rise from 137
that occasionally rose like 81
that occasionally spring from 63
that occasionally there have 61
that occasionally there were 532
that occasionally there will 374
that omnipotence will make 68
that opportunity away from 119
that opportunity came when 42
that opportunity slip away 49
that opportunity were lost 64
that opportunity will come 207
that organization came into 58
that organization from acting 56
that organization have been 168
that organization must also 43
that organization must have 109
that organization took over 44
that organization will have 91
that palestinians have been 144
that particulars have been 83
that performance must have 131
that performance once more 50
that performance over time 53
that performance will have 44
that performance will take 66
that performance will vary 56
that periodically give rise 103
that perpetually reads good 44
that pestilences will only 106
that philosopher have said 106
that philosopher must have 95
that photographs have been 176
that photographs were made 47
that pilgrimages were made 297
that possibility must have 57
that practically nothing else 42
that practically nothing more 42
that practically only those 56
that practically there must 85
that practically there were 56
that preferences have been 100
that preferential flow paths 101
that prehistoric time when 110
that preliminary data from 106
that preparations have been 319
that preparations made from 91
that preparations were made 3400
that preparations were making 3091
that preparations were well 199
that presidential grub gets 55
that probability will cease 66
that proclamation into full 62
that proclamation must have 42
that professional health care 201
that professional help will 114
that programmers make when 42
that progressive ideas were 114
that prohibitory laws were 66
that propitiatory mood when 49
that propositions have been 150
that propositions like these 46
that propositions like those 40
that propositions were made 67
that prosecutions have been 175
that prosecutors have been 63
that prosecutors were more 122
that prostitutes have been 63
that prostitutes were more 90
that protestants have been 430
that protestants were less 85
that protestants were more 490
that punishments have been 104
that purportedly came from 180
that ratification must take 50
that refreshment tent over 51
that regeneration will take 40
that relationship even more 59
that relationship have been 186
that relationship must have 46
that relationship over time 145
that relationship when such 100
that relationship will have 72
that remittances have been 133
that remittances were made 99
that remorseless iron hour 122
that represented much more 46
that represented nothing more 104
that represented over half 99
that represented some sort 53
that represented their best 45
that reproduction cost must 46
that republicans have been 348
that republicans have made 92
that republicans were able 95
that republicans were less 95
that republicans were more 336
that republicans were trying 176
that republicans will have 115
that reservations have been 103
that reservations were made 92
that respondents have been 449
that respondents have more 42
that respondents know what 54
that respondents must have 91
that respondents were able 415
that respondents were free 45
that respondents were less 215
that respondents were more 856
that respondents were most 250
that respondents were much 59
that respondents were very 127
that respondents will feel 103
that respondents will give 90
that respondents will have 180
that respondents will tend 43
that restrictions have been 615
that restrictive laws were 98
that resurrection will take 59
that satisfaction will come 122
that settlements have been 138
that settlements were made 365
that sociological theory must 161
that sociologists have been 974
that sociologists have come 68
that sociologists have made 130
that sociologists have only 82
that sociologists have used 231
that sovereignty must rest 40
that sovereignty over these 91
that speculators were buying 64
that spermatozoa have been 46
that statistical data from 44
that statistical data must 104
that statistical data were 110
that subscribers will have 56
that subscribers will send 263
that substitutes have been 67
that substitution away from 48
that supercilious young lady 107
that superstition dies hard 40
that supervisors have been 76
that supervisors must have 60
that supervisors were more 202
that supervisors will have 89
that supplementing your diet 58
that suspiciously late hour 53
that switzerland must have 50
that switzerland will have 44
that temperature will have 144
that temporarily shut down 149
that territories have been 88
that totalitarian ideas have 143
that tournaments were held 66
that transactions have been 585
that transactions like those 40
that transactions will take 46
that translations have been 134
that translations were made 326
that translators have been 55
that transmitted data will 46
that unavoidably will have 44
that understanding into their 106
that understanding into your 46
that understanding must come 152
that understanding will come 548
that understanding will grow 46
that understanding will have 96
that understanding will help 150
that understands upon what 47
that undoubtedly came from 358
that undoubtedly gave rise 85
that undoubtedly have been 135
that undoubtedly must have 131
that undoubtedly there must 44
that undoubtedly there were 359
that undoubtedly will have 103
that unfortunate girl said 106
that unfortunate race were 41
that unfortunate time when 107
that unfortunate young lady 251
them arbitrarily from their 65
them arbitrarily into three 42
them comfortable during their 61
them communicate their ideas 58
them conspicuous among their 45
them conspicuous even among 119
them continually upon thine 693
them continually upon your 66
them convertible into gold 104
them deliverance from their 154
them differently from other 556
them differently from their 244
them differently from those 144
them differently from what 236
them distinctive from other 79
them distinguished from other 51
them distinguished into three 63
them inheritance among their 309
them jurisdiction over their 58
them obtrusively into view 75
them permanently away from 40
them permanently from their 111
them perpetually from their 57
them practically free from 56
them principally from among 99
them sovereignty over their 43
them spiritually upon such 51
them temporarily from their 157
them unavoidably into what 45
them undoubtedly have been 145
then accelerated away from 78
then accumulated will have 77
then arrangements have been 46
then arrangements were made 403
then categorized into five 52
then categorized into four 48
then categorized into three 83
then christianity must have 45
then communicate some more 97
then comparisons were made 55
then concentrate your mind 44
then conferences have been 109
then constructed from these 226
then deliberated upon their 151
then distinguished from other 141
then distributed among other 46
then distributed among these 63
then distributed among those 210
then distributed into three 158
then diversified into other 56
then effectually have cast 41
then established have been 50
then experiments have been 100
then extrapolate from these 51
then governments will have 46
then incontinent came down 91
then incorporate into their 148
then incorporate into your 53
then incorporate these into 88
then individuals will have 96
then infiltrated back into 53
then measurements were made 41
then necessarily have been 87
then necessarily there must 41
then necessarily there will 54
then opportunity only most 42
then preparations were made 198
then recollected having seen 66
then reconverted back into 71
then reluctantly went back 68
then substituted back into 315
then transferred back into 321
then transferred from there 48
then transferred from these 90
then transformed back into 508
then transformed into more 41
then transformed into other 63
then transformed into their 75
then transformed into what 48
then transformed into yeast 55
then transported away from 92
then transported back into 183
then transported from there 94
then undoubtedly have been 67
then undoubtedly there will 58
they accelerated away from 57
they accelerated their pace 99
they accompanied their songs 55
they accumulated during their 170
they accumulated from their 52
they accumulated great wealth 84
they accumulated their wealth 73
they accumulated till their 77
they acknowledge their debt 126
they acknowledge their love 77
they acknowledge their need 58
they acknowledge their sins 98
they americanize even more 41
they anticipated from their 106
they anticipated nothing more 332
they apprehended from such 123
they approximate much more 100
they assimilated into their 62
they circumcised their sons 57
they comfortably took their 44
they communicate their ideas 359
they communicate their love 58
they conceivably have been 44
they concentrate their fire 56
they confidently hope will 42
they confidently rely upon 65
they conscripted wealth like 106
they constituted just over 60
they constituted nothing less 45
they constituted over half 256
they constituted some kind 51
they constituted some sort 66
they constituted well over 48
they constructed their city 83
they constructed their ideal 42
they consummated their love 158
they consummated their union 56
they continually give their 40
they continually take their 63
they contributed during their 40
they contributed from their 81
they contributed much more 156
they contributed their full 131
they contributed their mite 46
they contributed their part 63
they contributed their time 75
they contributed very much 234
they counterfeit some more 208
they degenerated from their 58
they degenerated into mere 340
they deliberated upon their 52
they demonstrate once more 116
they demonstrate their lack 40
they demonstrate their love 90
they demonstrate what must 45
they desperately need help 200
they desperately need more 53
they desperately need some 122
they desperately need your 47
they desperately want their 47
they dexterously threw from 69
they dexterously used their 43
they disembarked from their 368
they distinctions worth making 176
they distinguished from other 73
they distinguished from their 94
they distinguished from those 45
they distributed among their 316
they diversified into other 44
they effectively shut down 97
they effectively used their 40
they encountered along their 120
they encountered among their 67
they encountered came from 81
they encountered deep snow 43
they encountered during their 851
they encountered even more 51
they encountered from their 112
they encountered from time 55
they encountered heavy fire 56
they encountered must have 58
they encountered some very 45
they encountered such heavy 51
they encountered there were 48
they encountered upon their 97
they encountered very heavy 42
they encountered were many 45
they encountered were those 81
they encountered were very 40
they encountered when trying 60
they encountered your eyes 127
they entertained some hope 68
they entertained very deep 42
they established fort ross 52
they established have been 50
they established some sort 41
they established their base 340
they established their camp 276
they established their great 42
they established their home 1007
they established their main 90
they established their rule 370
they established their sway 95
they established these great 192
they established what were 41
they exclusively give their 47
they experienced during their 768
they experienced from their 493
they experienced from those 41
they experienced from time 53
they experienced less pain 49
they experienced much less 104
they experienced much more 53
they experienced some form 85
they experienced some kind 45
they experienced when their 141
they incorporate into their 849
they indignantly threw down 153
they interpreted their data 114
they interpreted their role 64
they interrupted their work 86
they intuitively know what 79
they necessarily came into 94
they necessarily come from 61
they necessarily come into 138
they necessarily draw upon 42
they necessarily fall into 135
they necessarily fell into 90
they necessarily give rise 317
they necessarily have been 134
they necessarily have more 128
they necessarily have much 144
they necessarily have their 54
they necessarily lose much 52
they necessarily lose their 121
they necessarily must have 274
they necessarily obey some 129
they necessarily used many 41
they necessarily want their 42
they necessarily will have 61
they negligently fell from 91
they nevertheless fall into 79
they nevertheless fell into 45
they nevertheless form part 70
they nevertheless gave rise 105
they nevertheless give rise 91
they nevertheless give some 108
they nevertheless have been 324
they nevertheless have great 67
they nevertheless have many 130
they nevertheless have more 121
they nevertheless have much 155
they nevertheless have some 191
they nevertheless have their 297
they nevertheless have very 42
they nevertheless kept their 63
they nevertheless left their 57
they nevertheless look upon 107
they nevertheless made many 48
they nevertheless made their 91
they nevertheless make their 44
they nevertheless must have 133
they nevertheless show some 48
they nevertheless threw some 42
they nevertheless took their 45
they nevertheless went ahead 48
they nevertheless were able 178
they nevertheless were very 100
they nevertheless will have 54
they obliterated from their 114
they obstinately shut their 43
they occasionally came down 95
they occasionally came into 88
they occasionally come down 107
they occasionally come into 89
they occasionally fall into 118
they occasionally fell into 56
they occasionally find their 67
they occasionally give rise 258
they occasionally have been 118
they occasionally have their 41
they occasionally lose their 49
they occasionally make their 81
they occasionally pass from 71
they occasionally took upon 78
they participate much less 42
they periodically shed their 68
they permanently lose their 42
they perpetrated such acts 49
they perpetually hold forth 66
they practically have been 55
they practically knew nothing 46
they practically lost their 48
they practically take care 50
they practically took over 116
they principally feed upon 44
they principally owed their 46
they recuperated from their 69
they reluctantly gave their 58
they reluctantly left their 50
they reluctantly took their 67
they reluctantly went along 113
they reluctantly went away 44
they represented have been 50
they represented just over 147
they represented much more 185
they represented must have 40
they represented nothing more 514
they represented only half 88
they represented only part 76
they represented some form 66
they represented some kind 99
they represented some sort 95
they represented their case 53
they represented their gods 93
they represented their time 47
they represented were also 40
they represented were more 45
they represented were very 40
they straightway fell into 44
they straightway left their 884
they surrendered their arms 825
they surrendered their city 52
they surrendered their land 51
they surrendered their last 41
they surrendered their pain 48
they temporarily lose their 112
they temporarily lost their 89
they transferred their camp 103
they transferred their rage 50
they transferred these ideas 108
they transformed into their 59
they unanimously gave their 60
they undoubtedly came from 82
they undoubtedly come from 46
they undoubtedly have been 260
they undoubtedly have done 89
they undoubtedly have great 62
they undoubtedly have more 53
they undoubtedly have much 44
they undoubtedly have some 127
they undoubtedly have their 189
they undoubtedly having most 50
they undoubtedly must have 140
they undoubtedly were very 109
they undoubtedly will have 110
they voluntarily laid down 163
they voluntarily leave their 96
they voluntarily left their 63
they voluntarily lend their 48
they voluntarily quit their 41
they voluntarily take these 58
they volunteered their time 109
things artificially high here 41
things differently down here 42
things differently from most 364
things differently from other 774
things differently from their 286
things differently from those 258
things differently from what 1842
things differently from when 74
things differently from your 97
things differently next time 489
things differently over there 116
things differently these days 63
things inseparable from free 268
things necessarily flow from 47
this abnormality have been 129
this acceleration have been 130
this achievement have been 122
this achievement must have 86
this affectionate young lady 75
this alternative have been 81
this alternative will have 68
this appointment been made 48
this appointment having been 51
this appointment must have 98
this appointment were made 47
this appropriation must have 89
this bibliography have been 525
this bibliography only those 50
this bibliography will help 76
this catastrophe have been 68
this catastrophe must have 73
this catastrophe must rest 47
this certificate have been 142
this certificate must have 43
this civilization came from 63
this civilization have been 152
this coincidence must have 51
this coincidence will soon 44
this comparative view once 248
this complication have been 340
this concordance when once 41
this confederacy were soon 166
this confidently many years 59
this conjuncture came news 93
this consequence from their 55
this constitutes only part 51
this constitutes their leading 113
this constitution came into 223
this constitution have been 456
this constitution much more 44
this constitution there were 93
this constitution went into 163
this constitution were held 71
this constitution were laid 110
this constitution were very 56
this constitution will gain 49
this construction came from 42
this construction have been 354
this construction having been 51
this construction must have 88
this construction there will 40
this construction were made 47
this construction will give 81
this construction will have 77
this construction will make 42
this consummation must have 66
this continental page from 246
this contributed very much 53
this contribution came from 80
this contribution have been 211
this contribution will have 90
this contribution will help 90
this controversy died down 42
this controversy gave rise 94
this controversy have been 363
this controversy must have 75
this controversy some five 43
this controversy there were 48
this controversy will come 42
this controversy will ever 50
this controversy will find 50
this controversy will have 79
this controversy will soon 210
this convenience more will 44
this conventional theory there 147
this conversation away from 75
this conversation ever took 382
this conversation have been 124
this conversation must have 331
this conversation over their 55
this conversation some other 180
this conversation very much 48
this conversation very well 58
this conversation will have 73
this conversation will take 52
this corresponds very well 127
this corruptible body must 99
this corruptible body will 50
this denomination adds nothing 48
this denomination from their 62
this denomination have been 91
this deterioration have been 66
this development away from 127
this development came from 653
this development came when 62
this development even more 248
this development even when 40
this development gave rise 291
this development grew into 45
this development have also 46
this development have been 2222
this development have come 112
this development into four 42
this development into three 55
this development much more 42
this development must also 65
this development must come 63
this development must have 510
this development must take 111
this development over time 75
this development owed much 43
this development there came 54
this development there grew 46
this development there have 70
this development there were 183
this development there will 77
this development very well 48
this development went hand 138
this development were also 42
this development were laid 69
this development were made 72
this development were many 65
this development were those 61
this development will also 153
this development will come 171
this development will give 55
this development will have 597
this development will help 104
this development will make 146
this development will show 46
this development will take 426
this development work will 40
this differential birth rate 73
this differently next time 47
this disconcerting lady gave 61
this discrepancy have been 330
this discrepancy will have 54
this dissertation came from 87
this dissertation come from 74
this dissertation have been 561
this dissertation were done 42
this dissertation were made 63
this dissertation will also 63
this dissertation will have 52
this dissertation will help 61
this dissertation will make 47
this dissertation will show 170
this distribution have been 277
this distribution must have 59
this distribution over time 158
this distribution will also 54
this distribution will have 143
this distribution will take 49
this distribution will tend 61
this distribution will vary 233
this disturbance have been 78
this disturbance upon their 44
this electricity come from 51
this encyclopedia have been 43
this environment have been 209
this environment must have 97
this environment there were 86
this environment will also 40
this environment will have 119
this equilibrium have been 51
this evolutionary arms race 41
this excessively rare book 64
this expenditure came from 44
this expenditure have been 78
this expenditure must have 52
this expenditure went into 40
this expenditure will have 80
this experiential diary will 55
this fermentation have been 42
this fundamental fact into 66
this fundamental fact must 145
this fundamental fact when 74
this fundamental fact will 81
this fundamental truth must 46
this fundamental truth were 54
this fundamental truth when 50
this fundamental truth will 53
this hypothetical case there 42
this illustrates once more 113
this illustrates very well 94
this illustration have been 151
this illustration will give 42
this illustration will help 127
this illustration will make 61
this illustration will show 132
this improvement came from 141
this improvement have been 136
this improvement must have 44
this improvement will come 102
this improvement will have 51
this improvement will last 64
this improvement will take 76
this incremental cash flow 71
this inestimable gift from 42
this instability have been 76
this installation have been 43
this intercession having been 44
this intercourse must have 43
this intercourse will come 48
this intervention have been 161
this intervention must have 43
this intervention will have 56
this introduction have been 212
this introduction will give 111
this introduction will have 62
this introduction will help 126
this introduction will make 47
this introduction will show 63
this involvement have been 73
this jurisdiction have been 79
this jurisdiction must come 42
this lawlessness must stop 55
this magnificent work will 44
this magnificent youth were 42
this malformation have been 63
this manufacture have been 62
this mischievous mess from 55
this modification have been 104
this modification will have 47
this necessarily have been 66
this observatory have been 51
this opportunity away from 112
this opportunity came along 264
