tact sometimes directing work 56
their intensity withheld their 40
their intentions regarding their 52
their interests against other 136
their interests against their 240
their interests against these 71
their interests against those 782
their interests against what 83
their interests diverge from 127
their interests outside their 61
their interests prevail over 45
their interests shifted from 40
their intuitive insight into 61
their invariably receiving their 56
their inventive talents upon 41
their judgments offered such 49
their knowledge against their 54
their knowledge becomes more 163
their knowledge chiefly from 52
their knowledge derived from 120
their legendary descent from 89
their liberties against their 54
their loyalties between their 94
their magnitude depending upon 60
their magnitude depends upon 97
their malignant natures have 87
their managerial decision making 118
their memorable journey from 42
their memorable victory over 129
their memorable victory upon 74
their ministers released from 67
their miserable friends took 77
their missionary efforts among 132
their missionary efforts were 88
their molecular details have 63
their molecular weights have 62
their molecular weights must 40
their molecular weights over 111
their molecular weights range 77
their molecular weights vary 79
their molecular weights were 263
their momentary suffering into 62
their monstrous systems have 242
their movements outside their 79
their murderous volleys into 51
their murmurous accents seem 45
their mysterious journey into 51
their narrative differs from 67
their naturally occurring form 64
their necessary absence from 61
their necessary suffering from 49
their neighbors because their 62
their neighbors possess much 116
their noticeable deviance will 57
their numerical results were 41
their obligation results from 47
their obligation towards their 97
their obstinacy against peace 43
their occasional absence from 41
their operations against fort 49
their operations against their 60
their operations against those 72
their operations because their 61
their operations hungrily from 40
their operations outside their 67
their opposition against their 104
their opposition stemmed from 101
their penetrating insight into 91
their perceived control over 216
their perfection depends upon 42
their permanent dominion from 79
their permanent impress upon 86
their permanent removal from 92
their pernicious effects upon 131
their piratical victory over 103
their political ability gave 67
their political affairs into 100
their political affairs were 48
their political behavior during 41
their political beliefs during 45
their political beliefs from 67
their political beliefs into 52
their political beliefs were 234
their political capital into 81
their political careers during 90
their political careers from 50
their political careers have 47
their political careers were 247
their political careers will 51
their political conduct during 61
their political conduct have 55
their political control from 44
their political control into 61
their political control over 1219
their political decision making 179
their political demands were 277
their political economy from 67
their political effects were 43
their political efforts were 80
their political enemies from 99
their political enemies were 96
their political freedom from 144
their political friends from 41
their political friends were 81
their political futures were 90
their political history from 46
their political lessons from 43
their political masters have 119
their political masters were 185
their political opinions from 209
their political opinions have 50
their political opinions into 80
their political opinions upon 47
their political opinions were 460
their political outlook from 54
their political parties have 142
their political parties were 164
their political position from 43
their political purpose even 44
their political support among 42
their political support base 77
their political support from 243
their political systems from 86
their political systems have 158
their political systems into 48
their political systems were 259
their political systems will 58
their political tactics were 42
their posterity approve their 442
their practical absence from 43
their practical control over 43
their practical effects upon 81
their practical effects were 42
their practical impulse from 45
their practical results have 54
their practical results were 61
their predicted maximal heart 47
their predicted maximum heart 72
their prejudice against jews 53
their prejudice against their 44
their pretended descent from 57
their primitive manners were 105
their primitive records have 60
their principal deities were 47
their principal demands were 44
their principal effects upon 48
their principal efforts were 94
their principal enemies were 44
their principal reliance upon 48
their principal results were 49
their principal revenue from 119
their principal support from 620
their principal targets were 83
their privilege against self 1278
their proceedings against their 131
their proceedings against those 94
their proceedings connect their 69
their proceedings towards their 95
their production depends upon 62
their prominent members were 58
their prominent position among 41
their protection against fire 100
their protection against such 161
their protection against their 224
their protection against those 54
their protection receive nine 119
their protector against their 65
their realization depends upon 66
their reasonable demands were 58
their rebellions against their 43
their reputation depends upon 121
their researches farthest back 51
their residence permits were 55
their resolution depends upon 48
their resources against their 41
their resources increase even 85
their responses reflect their 64
their responses regarding their 54
their resultant effects upon 53
their revengeful passions just 54
their revolution becomes part 78
their scattered dwellings were 56
their scattered members into 66
their scheduled arrival time 94
their secondary schools into 46
their secondary schools were 46
their secretory product into 47
their selective removal from 47
their shipmates awaited their 78
their shoulders against door 101
their shoulders hunched from 53
their shoulders hunched over 126
their shoulders plodded past 62
their sincerity towards those 63
their sovereign control over 198
their spiritual beliefs into 45
their spiritual beliefs were 55
their spiritual descent from 336
their spiritual dominion over 55
their spiritual natures have 46
their stability depends upon 85
their stimulating effects upon 62
their strategic control over 41
their strategic decision making 474
their strategic location along 68
their strenuous efforts were 49
their structure becomes more 125
their structure differs from 147
their struggles against other 64
their struggles against their 348
their struggles against those 46
their sublimity depends upon 74
their technical support during 76
their telephone numbers from 56
their telephone numbers were 77
their telephone numbers when 86
their telephone service areas 177
their telephone service from 42
their temporary absence from 233
their temporary freedom from 104
their temporary removal from 105
their temporary sojourn there 40
their temporary torches were 61
their temporary victory over 46
their territory against other 190
their territory against their 102
their territory extending from 87
their territory extends from 66
their testicles certain poets 41
their testimony against such 111
their testimony against their 94
their testimony against these 47
their testimony against those 66
their testimony against wrong 75
their theological lessons were 70
their theological opinions were 41
their unbounded command over 47
their unnatural offspring from 152
their victorious banners were 104
their voluntary removal from 50
their wholesome natural rest 44
their wonderful escapes were 84
there certainly existed some 102
there gradually emerged among 40
there gradually emerged from 115
there naturally follows from 88
there surrender himself into 169
there weightier matters were 89
these additional factors have 82
these additional factors into 193
these additional factors must 46
these additional factors were 79
these additional factors will 107
these additional features will 42
these additional measures were 62
these additional members were 99
these additional sources have 41
these additional workers will 45
these admirable volumes come 94
these aggregate figures mask 132
these anecdotes derived their 72
these anonymous letters were 45
these apartment buildings were 59
these arbitrary measures were 51
these arguments depends upon 76
these arguments derived from 45
these arguments derives from 42
these astonishing results were 48
these austerity measures were 48
these barbarous creations drew 54
these beneficial effects have 97
these beneficial effects were 183
these beneficial effects will 46
these beneficial results were 62
these classical legends into 88
these committee members have 42
these committee members were 96
these companies benefit from 41
these companies entered into 101
these companies usually have 85
these competent persons have 49
these compounds contain only 56
these compounds depends upon 89
these compounds derived from 45
these compounds differs from 43
these compounds produce their 47
these compounds resulting from 40
these compounds results from 76
these compounds usually have 55
these conditions because their 80
these conditions because there 84
these conditions becomes more 114
these conditions depends upon 416
these conditions differs from 92
these conditions existed during 49
these conditions existed when 51
these conditions follows from 63
these conditions imposed upon 81
these conditions include such 71
these conditions prevail only 40
these conditions prevail there 88
these conditions respond well 76
these conditions resulting from 67
these conditions results from 160
these conditions usually have 83
these confident persons also 64
these conflicting demands upon 42
these conflicting demands will 57
these conflicting emotions into 43
these conflicting opinions such 52
these conflicting opinions were 50
these conflicting results have 46
these conflicts stemmed from 58
these correction factors were 50
these countries against their 46
these countries because their 105
these countries because there 46
these countries benefit from 128
these countries brought their 42
these countries depends upon 57
these countries despite their 47
these countries develop their 159
these countries differs from 63
these countries emerged from 61
these countries entered into 73
these countries improve their 81
these countries including india 52
these countries increase their 128
these countries produce more 115
these countries receive from 48
these countries reduced their 64
these countries resulting from 52
these countries started from 85
these countries usually have 72
these cruelties against their 54
these defensive measures were 160
these desperate measures only 51
these dexterous artists must 77
these different aspects have 53
these different aspects into 132
these different aspects were 66
these different aspects will 64
these different classes from 42
these different classes have 116
these different classes into 40
these different classes were 144
these different classes will 43
these different courses were 41
these different effects were 51
these different factors have 124
these different factors into 83
these different factors must 48
these different factors were 61
these different factors will 112
these different measures were 59
these different objects have 82
these different opinions were 54
these different parties were 43
these different research areas 46
these different results have 68
these different results were 53
these different schools have 66
these different schools were 58
these different sections have 51
these different sources have 63
these different sources into 43
these different sources were 64
these different sources will 80
these different species have 68
these different species were 45
these different spheres into 54
these different stories were 53
these different strands into 58
these different strands were 43
these different studies were 41
these different subject areas 54
these different systems have 131
these different systems into 51
these different systems were 80
these different systems will 73
these different versions were 48
these disorders depends upon 47
these disorders results from 44
these disorders usually have 53
these disparate strands into 42
these displaced persons have 79
these displaced persons were 207
these displaced workers were 53
these displaced workers will 64
these ecstasies signify nothing 105
these emergency measures have 43
these emergency measures were 131
these emergency measures will 45
these empirical studies have 213
these empirical studies were 77
these encouraging results from 46
these encouraging results have 41
these encouraging results were 55
these energetic measures were 115
these estimates depends upon 47
these estimates include only 98
these estimates provide some 43
these excellent persons were 50
these excellent results were 54
these fascinating hobbies more 42
these favorable effects were 42
these favorable factors were 73
these favorable results were 51
these forfeited estates were 60
these fortunate results were 59
these fractures require open 51
these fragments together into 105
these fruitless efforts will 54
these gentlemen entered into 100
these gentlemen entered upon 61
these gentlemen exactly what 72
these gradually develop into 52
these gradually evolved into 74
these gradually swelled into 49
these grotesque daubers give 49
these hypotheses derived from 53
these immigrant workers were 69
these immovable statues will 164
these important affairs into 44
these important factors have 74
these important factors into 100
these important factors must 45
these important factors were 51
these important factors will 84
these important features have 40
these important matters form 50
these important matters have 75
these important matters were 352
these important matters will 44
these important measures were 113
these important objects were 94
these important reforms were 92
these important results have 43
these important results were 64
these important trifles were 106
these inanimate objects were 87
these industrial workers were 87
these infectious diseases have 65
these infectious diseases were 40
these ingredients together into 57
these ingredients together well 50
these insolvent waiters upon 50
these instincts against their 50
these interesting animals were 50
these interesting objects have 63
these interesting remains have 52
these intricate symbols come 41
these irrigation systems were 58
these judgments contain some 90
these miserable dwellings were 70
these miserable islands here 47
these miserable objects were 108
these miserable savages sunk 132
these miserable victims were 49
these missionary efforts were 65
these missionary priests were 49
these momentous results were 61
these monstrous castles were 101
these mountains against such 53
these mountains contain gold 43
these mountains crumble into 410
these movements stemmed from 42
these mysterious letters have 81
these mysterious objects were 44
these nineteenth century ones 41
these nominated members were 57
these objective factors only 44
these offensive answers came 56
these operations depends upon 109
these operations require much 93
these operations require only 100
these organisms depends upon 52
these passionate sonnets were 49
these periodical markets must 87
these phenomena proceed from 89
these political factors were 70
these political figures were 61
these political matters were 54
these political measures were 74
these political parties have 169
these political parties were 284
these political reforms were 90
these political systems have 92
these political systems were 111
these ponderous warriors gave 102
these population figures were 54
these practices derived from 40
these primitive dwellings were 43
these primitive warriors were 44
these principal buildings rose 72
these proceedings against their 84
these processes becomes more 47
these processes depending upon 51
these processes depends upon 195
these processes derives from 41
these processes require more 45
these processes require much 60
these processes require time 78
these production figures were 42
these prophetic greetings great 50
these prosthetic devices show 57
these provident savages were 55
these provisions applied only 185
these resistant strains were 53
these resources depends upon 79
these sanguinary schemes were 45
these secondary effects have 43
these secondary effects must 52
these secondary effects were 62
these secondary effects will 92
these secondary passions only 46
these secondary schools have 60
these secondary schools were 162
these secondary sources have 44
these secondary sources were 42
these secondary sources will 41
these sensitive matters will 54
these sequences derived from 40
these seventeen hundred years 310
these situations because there 59
these situations results from 49
these sometimes precede more 91
these sovereign parties have 78
these spiritual patrons soon 54
these spiritual wonders spring 71
these strenuous efforts were 54
these struggles prevent their 92
these suspected persons were 52
these technical details have 46
these technical experts were 42
these temporary buildings were 56
these temporary measures were 59
these temporary workers were 73
these terrorist attacks were 62
these theoretical results have 71
these theoretical studies have 53
these theoretical studies were 43
these transport systems have 59
these turbulent spirits into 73
these unpleasant thoughts from 43
these unskilled workers were 43
these venerable figures were 59
these venerable persons were 44
these weaknesses derived from 45
these wholesome opinions were 43
these wonderful results were 50
these wonderful stories will 43
thine harmonious sisters keep 65
think honorable members will 422
think ourselves excused from 79
think themselves excused from 248
think themselves liberal when 51
think themselves released from 101
think themselves superior when 53
think themselves utterly lost 45
third conclusion follows from 58
third generation removed from 69
third generation systems will 44
third missionary journey from 46
third missionary journey paul 95
third principle derived from 43
third principle follows from 88
third trimester extends from 49
third ventricle colloid cyst 48
third ventricle extends into 73
those arguments derived from 43
those committed against their 59
those compounds derived from 41
those conditions imposed upon 79
those conditions resulting from 161
those contracting parties having 137
those contracts between their 62
those contracts entered into 138
those countries improve their 43
those countries suffering from 159
those currently suffering from 66
those defensive measures were 74
those desperate moments when 59
those deterrent objects there 104
those different objects have 67
those difficult moments when 85
those difficult postwar years 46
those difficult teenage years 55
those diffident fishers were 51
those diversions inspire were 113
those economies resulting from 42
those electrons emitted from 53
those englishmen against whom 46
those excellent persons done 78
those excellent persons whom 62
those exquisite moments when 100
those fortunate moments when 51
those frontiers wherein great 469
those frustrating moments when 40
those generally conduce most 117
those gentlemen fritter away 48
those gentlemen stopped when 66
those honorable members have 54
those honorable members were 86
those memorable moments when 44
those midsummer sundays when 62
those ministers against whom 51
those ministers pursued were 49
those occasional moments when 225
those oppressed inferior beings 126
those previously derived from 106
those priceless moments when 47
those prisoners against whom 67
those provinces together into 45
those solitudes sublime from 50
those sublunary objects from 45
those television viewers along 136
those travelers carried their 53
those undertaking courses leading 51
those undertaking research into 48
those venerable persons when 58
those venerable remains into 118
those wonderful diagrams over 52
those wonderful effects were 42
those wonderful moments when 168
three additional criteria must 58
three additional factors have 63
three additional factors must 64
three additional factors were 49
three additional members from 101
three additional members were 139
three additional schools were 55
three arguments against such 50
three arguments against these 137
three assistant beetles left 50
three autograph letters from 99
three centuries following their 52
three centuries removed from 681
three committee members were 294
three connected stories from 53
three contagious diseases acts 48
three contracting parties were 186
three contracts entered into 60
three countries entered into 53
three countries studied here 237
three daughters exceeding fair 185
three daughters married into 62
three delegates elected from 49
three dependent measures were 100
three desperate charges upon 65
three desperate efforts were 70
three different answers from 41
three different answers have 50
three different classes four 62
three different classes were 66
three different colored inks 57
three different colored pens 49
three different content areas 57
three different culture media 69
three different designs were 42
three different exchange rate 78
three different factors have 42
three different genetic loci 44
three different letters from 77
three different measures were 50
three different opinions among 45
three different opinions have 48
three different opinions were 44
three different parties were 112
three different persons were 104
three different problem areas 43
three different research teams 44
three different results from 73
three different samples from 72
three different samples were 104
three different schools during 62
three different schools were 88
three different sources from 91
three different sources have 51
three different sources were 100
three different species from 41
three different species have 67
three different species were 139
three different studies have 71
three different subject areas 100
three different systems have 66
three different systems were 83
three different versions were 126
three dimensions becomes more 139
three hypotheses derived from 125
three important effects upon 62
three important factors have 105
three important factors must 187
three important factors were 75
three important lessons from 140
three important measures were 89
three important problem areas 49
three interesting letters from 57
three opposition parties were 63
three political parties have 303
three political parties were 847
three principal classes into 68
three principal crystal axes 50
three principal factors have 42
three principal islands were 62
three principal medical uses 51
three principal sources from 146
three principal traders when 50
three principal virtues were 55
three prisoners escaped from 67
three published studies have 45
three replicate samples were 81
three scholarly persons were 50
three secondary schools were 146
three television network news 56
three television stations were 114
three turbulent fellows were 204
threw themselves against their 83
threw themselves between their 97
threw themselves blindly into 115
threw themselves hastily into 60
threw themselves heartily into 457
threw themselves quickly into 147
threw themselves together upon 40
threw themselves willingly into 43
throw ourselves forward upon 53
throw ourselves heartily into 45
throw ourselves utterly into 41
throw themselves blindly into 105
throw themselves heartily into 320
throw themselves together into 46
throw themselves totally into 40
tide gradually drifted their 47
till surrounding objects were 51
time allocation between work 128
time anonymous letters were 75
time carefully excluding what 51
time community service jobs 139
time constants derived from 200
time continued betwixt those 42
time determining exactly what 61
time dissociating himself from 53
time distanced himself from 49
time distances himself from 58
time exercised control over 74
time expressed concern over 50
time extricating himself from 84
time generally charged upon 62
time immemorial despots have 52
time immemorial parents have 42
time intervals between beats 58
time intervals between data 155
time intervals between peaks 74
time intervals between such 58
time intervals between test 88
time intervals between their 95
time intervals between these 591
time intervals between those 63
time intervals between your 60
time intervals between zero 94
time intervals depending upon 47
time intervals derived from 53
time intervals measured from 142
time intervals samples were 158
time intervening between their 260
time intervening between these 98
time limitation imposed upon 63
time maintaining control over 154
time messengers arrived from 153
time necessary depends upon 54
time political parties were 289
time president clinton took 66
time president kennedy took 86
time pressures resulting from 56
time remembering exactly what 69
time restraining himself from 46
time separated himself from 50
time separation between these 49
time similarly investing such 44
time strenuous efforts were 577
time subsisted between great 169
time throughout history have 179
time transform himself into 58
time translating chaucer into 98
took effective control over 97
took permanent priority over 50
took pianoforte lessons from 43
tooth structure resulting from 68
tore ourselves asunder from 59
town hospitals wrought such 43
tree projected rigidly over 166
true connection between these 80
true disciples produce much 93
true happiness depends more 50
true happiness depends upon 92
true knowledge derives from 46
true population deviation rate 113
true wholesome pleasure such 145
truth instantly flashed upon 54
turn exercised control over 40
turn informers against their 59
turn themselves towards some 92
type uniformly descend from 41
