tabs provide access to 62
tears dropped through the 80
tears gathered slowly in 167
tears gathered thickly in 42
tears trickling through the 81
teeth appeared before the 42
teeth clamped around the 56
teeth finally pulled it 44
teeth flashed angrily in 89
teeth flashed through the 69
teeth pointed toward the 59
teeth project beyond the 305
teeth smartly before my 207
teeth visible through the 78
tell colonel burton to 114
tell exactly whether he 50
tell exactly whether it 63
tell exactly whether the 103
tell general warren he 59
tell offhand whether or 41
tell quickly whether or 61
tell quickly whether the 56
tell stories around the 509
tell stories before the 110
tell stories instead of 167
tell stories relating to 50
tell stories through the 240
tend strongly toward the 160
tend towards reducing the 40
tenth article relating to 49
tenth century appears to 68
tenth century became the 75
tenth century before the 354
tenth century belongs the 41
tenth century church of 51
tenth century marked the 73
tenth century onward it 41
tenth century onward the 117
tenth century refers to 63
tenth century should be 97
tenth century through the 312
tenth largest island in 60
tenth plenary session of 187
tenth regular session of 77
tenth student entering the 44
tent pitched behind the 68
tent pitched beside it 43
tent pitched beside the 184
term abortion refers to 87
term adverse effect of 273
term adverse effect on 2188
term adverse impact of 129
term adverse impact on 384
term alcohol ingestion in 87
term alcohol refers to 56
term altered states of 42
term applied mainly to 69
term applied mostly to 47
term applies mainly to 181
term applies solely to 49
term average amount of 52
term average number of 234
term average refers to 103
term average return of 46
term average return on 97
term average values of 538
term balance refers to 44
term becomes vested in 94
term behavior refers to 207
term behavior therapy is 72
term bipolar refers to 65
term borrowing abroad by 51
term borrowing should be 191
term borrowing through the 109
term broadly enough to 107
term broadly refers to 67
term capital assets is 62
term capital inflow in 195
term capital inflow is 137
term capital inflow of 93
term capital inflow or 123
term capital inflow to 237
term capital losses by 105
term capital losses in 655
term capital losses is 386
term capital losses of 1619
term capital losses on 225
term capital losses or 116
term capital losses to 378
term capital market in 254
term capital market is 238
term capital market to 122
term capital needed by 83
term capital refers to 290
term capital should be 144
term capital through the 268
term channel refers to 58
term charity neither in 63
term climate refers to 51
term closely linked to 47
term cohesion refers to 55
term content refers to 46
term context refers to 86
term control refers to 115
term courses should be 113
term credits should be 215
term credits through the 174
term culture refers to 609
term current assets is 243
term default refers to 45
term dementia refers to 91
term denotes instead of 73
term density refers to 139
term depends mainly on 50
term depends solely on 45
term deviance refers to 53
term dietary intake of 146
term digital divide is 85
term digital refers to 74
term dynamic refers to 215
term ecology refers to 63
term effects caused by 283
term effects depend on 132
term effects remain to 228
term effects should be 514
term efforts should be 47
term elastic enough to 94
term expired before the 287
term expires before the 81
term extending beyond the 614
term extends beyond the 194
term finance should be 155
term finance through the 99
term financing needed to 109
term financing refers to 129
term financing should be 315
term financing through the 300
term fixation refers to 49
term foreign assets of 161
term formula weight is 83
term function refers to 102
term general enough to 96
term harmful effect on 253
term heparin therapy is 45
term ideology refers to 75
term illness refers to 142
term infants should be 224
term insight refers to 42
term insured beyond the 47
term language refers to 41
term loosely refers to 68
term measures needed to 109
term measures should be 386
term medical therapy in 137
term medical therapy is 99
term medical therapy of 95
term mestizo refers to 42
term mutation refers to 109
term national income is 42
term network refers to 109
term newborn infant is 320
term nowhere appears in 43
term organic refers to 149
term outcome appears to 50
term outcome should be 110
term parenting serves to 46
term pattern refers to 43
term penalty refers to 42
term plastic changes in 148
term position refers to 70
term primary refers to 72
term problem caused by 88
term process refers to 153
term product refers to 96
term profits instead of 188
term program refers to 51
term program should be 56
term project should be 58
term puberty refers to 105
term quality refers to 68
term quickly caught on 49
term radiation refers to 92
term radiation therapy in 50
term referring mainly to 58
term referring simply to 48
term religion refers to 41
term research effort to 129
term research needed to 83
term research should be 139
term results depend on 189
term results remain to 90
term results should be 284
term rewriting system is 401
term science fiction is 56
term science refers to 77
term seasonal changes in 40
term secular changes in 224
term secular trends in 272
term society refers to 88
term solution should be 147
term species refers to 53
term steroid therapy in 286
term steroid therapy is 478
term steroid therapy or 125
term steroid therapy to 106
term storage should be 433
term studies needed to 90
term studies should be 362
term subject refers to 85
term surface tension is 78
term targets should be 91
term tensile strength of 208
term texture refers to 133
term usually appears in 67
term usually denoting the 88
term usually refers to 14442
term variable refers to 112
term venereal disease is 41
term violence should be 42
term virtual memory is 40
term virtual reality is 57
test animals should be 443
test anxiety should be 118
test applies whether the 73
test article should be 108
test battery should be 642
test booklet should be 55
test bottles should be 140
test centers around the 201
test certain theories of 128
test chamber should be 54
test circuit should be 145
test competing models of 134
test competing theories of 192
test content should be 111
test coupons should be 45
test criteria should be 87
test current theories of 96
test current through the 47
test depends greatly on 64
test depends heavily on 79
test depends mainly on 76
test depends partly on 68
test detects cancer of 46
test duration should be 81
test engineer should be 128
test function should be 44
test general theories of 134
test location should be 41
test machine should be 43
test manuals should be 54
test marketing should be 51
test markets should be 78
test matches played in 95
test material should be 872
test material through the 63
test measures changes in 49
test measures levels of 309
test measures skills in 180
test measures whether the 144
test mixture should be 76
test objects should be 129
test pattern should be 87
test process should be 135
test product should be 131
test program should be 731
test question should be 147
test reactions should be 113
test reagents should be 47
test records should be 156
test remains whether the 67
test reports should be 199
test results across the 124
test results appears to 85
test results assist in 40
test results become the 51
test results before the 319
test results caused by 124
test results depend on 482
test results depend to 59
test results failed to 155
test results instead of 137
test results listed in 209
test results proved to 91
test results relate to 116
test results relating to 267
test results return to 56
test results seemed to 184
test results should be 10999
test results showed an 234
test results showed no 487
test results showed the 584
test results through the 116
test results without the 272
test samples should be 713
test sections should be 66
test signals should be 55
test solution before the 59
test solution should be 467
test solution through the 112
test species should be 90
test stimuli should be 161
test subject should be 93
test surface should be 117
test systems should be 173
test usually refers to 45
test voltage across the 55
test voltage should be 204
text adapted freely by 53
text assumed merely as 54
text centers around the 56
text closely enough to 62
text depends heavily on 46
text devoted solely to 121
text enables readers to 42
text extends beyond the 259
text focuses mainly on 58
text invites readers to 163
text material relating to 42
text material should be 137
text remains silent on 56
text scrolling across the 63
text scrolls across the 62
text usually appears in 50
text usually refers to 59
text wrapped around it 126
text wrapped around the 113
text written around the 66
text written before the 89
thank offerings honors me 96
their ability always to 93
their ability freely to 74
their ability instead of 58
their ability levels in 57
their ability should be 112
their ability simply to 100
their ability through the 104
their absence appears to 55
their absence before the 56
their absence beyond the 42
their absence seemed to 58
their absence should be 357
their accents should be 87
their account before the 118
their account better in 245
their account should be 170
their account through the 43
their acquiring habits of 138
their address changes to 134
their address should be 57
their adoption before the 53
their adoption should be 216
their adrenal glands to 82
their advance across the 748
their advance around the 52
their advance became an 65
their advance before the 49
their advance beyond the 260
their advance reached the 40
their advance roused the 102
their advance seemed to 43
their advance through the 984
their advance toward the 949
their adverse affect on 74
their adverse effect on 1714
their adverse impact on 1151
their adverse reaction to 102
their adverse titles or 73
their aesthetic effect is 59
their aesthetic effect on 59
their affairs almost by 47
their affairs before the 272
their affairs relating to 40
their affairs seemed to 198
their affairs should be 632
their affairs through the 688
their affairs toward an 53
their affairs without the 486
their african allies in 49
their african allies to 57
their african slaves in 74
their african slaves to 74
their agendas through the 82
their alcohol intake as 41
their alcohol intake by 43
their alcohol intake in 81
their alcohol intake or 41
their alcohol intake to 170
their alleged belief in 40
their alleged claims to 48
their alleged desire to 136
their alleged effect on 70
their alleged hatred of 46
their alleged impact on 99
their alleged misuse of 45
their alleged powers of 52
their alleged rights in 59
their alleged rights of 58
their alleged rights to 110
their alleged status as 218
their alliance should be 63
their alliance sought by 76
their altered states of 154
their amateur standing by 55
their amateur status as 121
their amateur status by 72
their amateur status in 59
their ambition seemed to 57
their ambition should be 174
their ambition through the 50
their amorous anguish to 47
their amounts should be 68
their anchors before the 57
their anchors through the 48
their ancient abodes to 65
their ancient allies in 51
their ancient allies the 149
their ancient belief in 123
their ancient cities of 47
their ancient claims to 155
their ancient custom by 57
their ancient custom of 820
their ancient custom to 92
their ancient domain of 55
their ancient empire in 157
their ancient enmity to 106
their ancient feelings of 57
their ancient habits of 563
their ancient hatred of 243
their ancient hatred to 83
their ancient haunts in 50
their ancient houses be 57
their ancient manner of 293
their ancient maxims of 87
their ancient methods of 172
their ancient notions of 57
their ancient object of 89
their ancient office of 97
their ancient origin in 56
their ancient pillar of 47
their ancient places in 93
their ancient places of 282
their ancient policy of 133
their ancient powers of 67
their ancient purity of 55
their ancient refuge in 61
their ancient renown in 68
their ancient rights as 315
their ancient rights by 111
their ancient rights in 257
their ancient rights of 827
their ancient rights to 380
their ancient rivals in 53
their ancient rivals the 93
their ancient speech is 42
their ancient spirit of 264
their ancient standing in 40
their ancient status as 76
their ancient status of 47
their ancient system of 473
their ancient temple of 102
their ancient titles of 49
their ancient virtue of 45
their ancient wisdom to 42
their animals across the 262
their animals around the 77
their animals before the 82
their animals inside the 60
their animals instead of 66
their animals should be 80
their animals through the 347
their animals toward the 56
their annuity should be 119
their answers before the 139
their answers depend on 90
their answers instead of 99
their answers seemed to 110
their answers should be 484
their answers tended to 110
their answers through the 88
their antennae through the 64
their anterior margin is 51
their antlers locked in 71
their antlers through the 65
their anxiety seemed to 54
their anxiety should be 50
their anxiety through the 73
their appalling record of 44
their arcadian haunts of 83
their archers served on 76
their arduous duties in 186
their arduous duties of 42
their arduous labors in 92
their arduous labors of 73
their arduous labors on 75
their arrival aboard the 47
their arrival across the 63
their arrival appears to 69
their arrival before it 41
their arrival before the 552
their arrival caused the 47
their arrival changed the 41
their arrival helped to 42
their arrival instead of 56
their arrival marked the 144
their arrival reached the 83
their arrival seemed to 174
their arrival should be 222
their arrival through the 202
their article should be 53
their assault across the 105
their assault rifles at 107
their assault rifles in 40
their assault rifles on 42
their assault through the 45
their assumed impact on 50
their assumed rights in 54
their assumed status as 50
their assumed titles of 56
their athletic skills in 42
their athletic skills to 54
their attacks across the 106
their attacks became so 107
their attacks closer to 41
their attacks mainly on 56
their attacks seemed to 51
their attacks should be 59
their attacks through the 90
their attacks toward the 67
their attacks without the 46
their attempt freely to 114
their attending enough to 59
their austrian allies to 51
their average amount is 46
their average amount of 221
their average degree of 188
their average effect is 41
their average effect on 59
their average energy is 175
their average energy of 73
their average grades in 60
their average height at 58
their average height in 63
their average height is 810
their average height of 77
their average height to 72
their average holdings of 95
their average income as 115
their average income by 79
their average income in 179
their average income is 788
their average income of 93
their average income to 95
their average intake of 89
their average levels in 56
their average levels of 489
their average margin of 66
their average number in 74
their average number is 225
their average number of 1512
their average output is 67
their average prices in 92
their average profit on 41
their average radius is 57
their average return on 136
their average salary is 225
their average salary of 45
their average scores in 51
their average scores on 453
their average should be 86
their average tenure in 60
their average tenure is 50
their average tenure of 59
their average values as 120
their average values at 46
their average values in 301
their average values of 94
their average values on 44
their average values to 42
their average volume of 49
their average weight at 104
their average weight in 95
their average weight is 598
their average weight of 100
their average weight to 96
their awakening appeals to 60
their awkward manner of 50
their baggage aboard the 52
their baggage across the 196
their baggage loaded on 41
their baggage should be 115
their baggage through the 160
their balance before the 44
their balance sheets as 998
their balance sheets at 412
their balance sheets by 657
their balance sheets if 43
their balance sheets in 726
their balance sheets is 116
their balance sheets of 136
their balance sheets on 120
their balance sheets or 200
their balance sheets so 63
their balance sheets the 173
their balance sheets to 830
their balance through the 44
their ballots before the 88
their ballots through the 47
their baneful effect on 53
their banners before the 42
their banners floating in 71
their banners through the 81
their banners trailing on 58
their baptism should be 110
their baskets before the 40
their battles before the 43
their battles through the 113
their beauteous petals to 62
their bedroom across the 74
their bedroom through the 43
their bedroom window at 117
their bedroom window in 88
their bedroom window on 41
their bedroom window to 99
their beginning before the 85
their beginning stages of 48
their beginning through the 52
their behavior appears to 438
their behavior around the 141
their behavior before it 51
their behavior before the 335
their behavior begins to 140
their behavior beyond the 76
their behavior changed as 145
their behavior changes as 142
their behavior changes in 95
their behavior enough to 86
their behavior failed to 42
their behavior inside the 83
their behavior instead of 145
their behavior seemed to 241
their behavior served to 135
their behavior serves as 120
their behavior shaped by 52
their behavior should be 996
their behavior simply by 57
their behavior tended to 109
their behavior through the 489
their behavior toward an 53
their behavior toward it 92
their behavior toward me 281
their behavior toward the 3114
their behavior toward us 390
their behavior without the 119
their beliefs around the 57
their beliefs before the 81
their beliefs instead of 86
their beliefs relating to 49
their beliefs seemed to 40
their beliefs should be 217
their beliefs solely on 45
their beliefs through the 340
their bellies across the 211
their bellies before it 107
their bellies before the 205
their bellies behind the 60
their bellies instead of 78
their bellies ripped up 156
their bellies seemed to 70
their bellies should be 62
their bellies through the 439
their bellies toward the 147
their belongings across the 226
their belongings before the 95
their belongings behind in 75
their belongings except the 56
their belongings inside the 56
their belongings loaded on 80
their belongings packed in 225
their belongings packed on 94
their belongings should be 76
their belongings through the 179
their beloved clause in 53
their beloved master in 151
their beloved master to 67
their beloved pastor in 44
their beloved pastor to 190
their beloved prince of 55
their beloved teacher to 70
their beloved writer to 66
their benefit before the 45
their benefit instead of 98
their benefit should be 115
their benefit through the 62
their besetting demons of 41
their betters killed or 47
their biggest impact in 106
their biggest impact on 204
their biggest source of 271
their bilingual skills in 41
their billows excite an 148
their bishops should be 73
their blessed rabble of 43
their blessings instead of 40
their blessings through the 88
their bloated livers in 79
their boasted purity of 78
their bondage through the 41
their bonuses depend on 127
their borders beyond the 42
their borders closed to 49
their borders should be 181
their borders through the 72
their borrowing powers by 60
their borrowing powers to 58
their borrowing through the 54
their bottoms should be 65
their bounden charge of 101
their braided rivers in 134
their bravery before the 42
their brethren across the 1767
their brethren already in 51
their brethren around the 56
their brethren before the 66
their brethren behind the 46
their brethren belonging to 84
their brethren beyond the 589
their brethren caught or 67
their brethren engaged in 59
their brethren inside the 41
their brethren should be 421
their brethren through the 179
their bridges across the 125
their british allies as 40
their british allies at 76
their british allies in 234
their british allies on 72
their british allies to 206
their british rivals in 202
their british rulers in 107
their british rulers to 81
their broader effort to 49
their broader impact on 102
their brothers across the 1006
their brothers around the 65
their brothers beyond the 332
their brothers neither the 46
their brothers should be 83
their budgets before the 92
their budgets should be 109
their budgets through the 66
their buildings before the 41
their buildings instead of 53
their buildings should be 157
their buildings through the 40
their bullets striking in 50
their bullets struck the 62
their bullets through the 55
their burdens across the 117
their burdens before the 84
their burdens should be 95
their burdens through the 156
their burgers vector is 76
their burrows before the 45
their burrows through the 42
their butcher knives in 50
their calcium intake by 42
their calcium intake is 104
their calcium intake to 128
their caloric intake as 186
their caloric intake by 296
their caloric intake in 131
their caloric intake is 258
their caloric intake of 42
their caloric intake or 86
their caloric intake to 359
their calorie intake by 192
their calorie intake in 46
their calorie intake is 93
their calorie intake to 132
their cameras toward the 77
their capital abroad in 76
their capital abroad or 48
their capital abroad to 57
their capital across the 66
their capital around the 65
their capital assets at 55
their capital assets in 210
their capital assets to 114
their capital before the 166
their capital beyond the 57
their capital cities as 118
their capital cities in 114
their capital cities is 52
their capital cities of 111
their capital cities to 87
their capital holdings in 51
their capital instead of 202
their capital locked up 318
their capital losses in 50
their capital object to 40
their capital outlay in 44
their capital should be 321
their capital shrunk in 84
their capital spending by 51
their capital spending in 44
their capital stocks in 57
their capital stocks to 80
their capital through the 359
their capital without the 62
their captain begged of 207
their captain passed by 47
their captive should be 80
their captive through the 53
their captors should be 52
their captors wanted to 54
their capture should be 50
their careers around the 182
their careers before the 476
their careers beyond the 111
their careers depend on 286
their careers engaged in 42
their careers inside the 101
their careers instead of 118
their careers ruined by 116
their careers seemed to 75
their careers should be 174
their careers studying the 79
their careers tended to 58
their careers through the 430
their careers without the 133
their careful checking of 62
their careful choice of 172
their careful handling of 97
their careful review of 736
their careful training in 50
their carriage before the 47
their carriage passed the 56
their carriage pulled up 140
their carriage reached the 67
their carriage through the 174
their castles almost at 79
their castles should be 69
their catholic allies in 41
their catholic rivals in 60
their cautious policy of 79
their cavalry across the 69
their cavalry horses to 48
their cavalry master of 66
their censers before the 44
their centers should be 63
their central belief in 60
their central cities in 90
their central feature is 77
their central feature the 57
their central figure is 61
their central mission of 106
their central object of 95
their central office in 277
their central office to 58
their central origin to 70
their central points of 121
their central portion is 68
their central source of 151
their certain periods of 79
their chances before the 87
their charges across the 80
their charges before the 263
their charges instead of 59
their charges should be 205
their charges through the 261
their charges toward the 72
their chariots across the 73
their chariots through the 104
their charity should be 60
their charity toward the 110
their charmed circle of 96
their charter before the 140
their charter rights by 41
their charter rights to 54
their charter should be 240
their chatter across the 75
their cheapest source of 57
their chinese allies to 55
their chinese rivals in 40
their choices affect the 85
their choices before the 79
their choices depend on 66
their choices instead of 56
their choices should be 271
their choices solely on 58
their choices through the 89
their choices without the 55
their chronic feelings of 47
their circles around the 73
their circuit around the 165
their circuit through the 256
their civilian allies in 75
their civilian clothes in 44
their civilian clothes on 47
their civilian clothes to 42
their clamors filled the 64
their classes before the 84
their classes instead of 50
their classes should be 113
their classes through the 104
their classes without the 62
their classic ground is 169
their classic papers on 45
their classic review of 140
their classic series of 53
their classic survey of 50
their clients access to 145
their clients across the 79
their clients adjust to 43
their clients around the 109
their clients before the 531
their clients better by 43
their clients engaged in 43
their clients instead of 201
their clients should be 490
their clients tended to 80
their clients through the 687
their clients toward the 69
their clients wanted to 76
their clients whether or 48
their clients wished to 51
their clients without the 147
their closest allies in 180
their closest circle of 72
their closest friend at 44
their closest friend in 82
their closest friend or 42
their closest points of 45
their closest rivals in 47
their coaches through the 81
their coastal waters in 40
their coastal waters to 80
their cocoons through the 41
their coercive effect on 67
their coercive powers to 133
their coffins before the 43
their collars pulled up 118
their collars turned up 1756
their college career as 99
their college career at 42
their college career in 80
their college career is 49
their college career or 42
their college career to 55
their college course at 45
their college course by 57
their college course in 194
their college course is 78
their college course or 68
their college course to 90
their college should be 44
their college training as 49
their college training at 60
their college training in 207
their college training is 55
their college training to 67
their colonial claims in 41
their colonial empire as 96
their colonial empire in 474
their colonial empire to 49
their colonial holdings in 148
their colonial policy in 147
their colonial policy of 86
their colonial policy on 58
their colonial regime in 46
their colonial rulers in 76
their colonial rulers to 51
their colonial status as 148
their colonial status in 77
their colonial status to 45
their colonial system in 53
their colonial system to 49
their columns across the 54
their columns should be 43
their columns through the 54
their combining traces of 48
their comfort levels in 63
their comfort should be 111
their command almost the 118
their command beyond the 68
their command center in 58
their command should be 113
their company before the 79
their company before we 41
their company instead of 72
their company pleased me 55
their company public in 54
their company reached the 43
their company should be 396
their company through the 216
their company unless he 102
their company without the 44
their competing claims in 102
their competing claims of 49
their competing claims on 115
their competing claims to 509
their competing notions of 44
their competing visions of 229
their complex system of 438
their concern appears to 46
their concern beyond the 105
their concern seemed to 59
their concern should be 239
their concern through the 70
their concern toward the 42
their concern turned to 50
their conduct admits of 172
their conduct appears to 259
their conduct around the 42
their conduct became so 147
their conduct before the 1089
their conduct belies the 40
their conduct failed to 55
their conduct judged in 128
their conduct relating to 78
their conduct seemed to 316
their conduct should be 2054
their conduct solely to 43
their conduct tended to 192
their conduct through the 264
their conduct toward me 118
their conduct toward the 1482
their conduct toward us 234
their conduct whilst in 41
their conduct without the 95
their consent before he 79
their consent before it 46
their consent before the 435
their consent should be 517
their consent thereto by 50
their consent thereto in 85
their consent through the 95
their consent unless it 46
their consent unless the 95
their consent without the 40
their consuming desire to 108
their consuming hatred of 44
their contact lenses in 65
their contact through the 53
their content appears to 96
their content before the 50
their content instead of 40
their content seemed to 58
their content should be 548
their content tended to 48
their content through the 172
their context should be 40
their control across the 93
their control before the 81
their control beyond the 259
their control instead of 52
their control relating to 63
their control rights to 51
their control seemed to 50
their control should be 448
their control through the 720
their control without the 47
their convent school in 50
their corpses filled the 72
their corpses should be 57
their corpses through the 45
their correct course is 55
their correct places in 371
their correct places on 190
their correct values by 42
their correct values in 51
their corrupt notions of 127
their corrupt system of 44
their council learned in 132
their council should be 46
their counsel before the 211
their counsel intend to 126
their counsel learned in 1186
their counsel pleased the 45
their counsel should be 228
their country abroad in 57
their country across the 137
their country amidst the 97
their country appears to 67
their country around the 81
their country became an 63
their country became the 296
their country become the 68
their country becoming the 40
their country before an 49
their country before it 120
their country before the 1028
their country before we 51
their country behind the 41
their country belongs to 116
their country better by 145
their country better in 45
their country beyond the 250
their country closer to 65
their country dances in 43
their country depend on 54
their country engaged in 53
their country enough to 97
their country estate at 222
their country estate in 410
their country estate of 60
their country estate on 50
their country estate to 46
their country except by 86
their country except in 62
their country failed to 51
their country houses as 128
their country houses at 130
their country houses in 340
their country houses on 129
their country houses or 185
their country houses to 274
their country instead of 455
their country itself is 147
their country joined the 88
their country mainly to 74
their country needed to 98
their country nippon or 44
their country passed to 138
their country places in 76
their country places on 45
their country places to 59
their country retreat at 47
their country retreat in 95
their country return to 42
their country ruined by 40
their country seemed to 346
their country should be 3488
their country should do 62
their country should go 80
their country should the 54
their country simply as 117
their country solely on 96
their country sooner or 79
their country stands in 79
their country tended to 51
their country through an 52
their country through the 938
their country toward the 69
their country treated as 61
their country united on 51
their country unless the 48
their country villas to 41
their country wished to 58
their country without an 55
their country without the 486
their courage before the 73
their courage beyond the 44
their courage broken by 51
their courage seemed to 98
their courage should be 72
their courage through the 45
their courses across the 622
their courses around the 253
their courses before the 102
their courses direct to 48
their courses fought on 40
their courses instead of 53
their courses marked by 62
their courses rolled to 44
their courses seemed to 481
their courses should be 166
their courses through the 841
their courses toward the 112
their courses without the 47
their cousins across the 962
their cousins beyond the 88
their covered wagons in 53
their covered wagons on 67
their covered wagons or 42
their covered wagons to 91
their cracked violins in 55
their creative effort to 50
their creative energy in 229
their creative energy is 108
their creative energy on 89
their creative energy to 407
their creative genius in 130
their creative genius to 203
their creative juices to 75
their creative output in 42
their creative powers as 139
their creative powers by 64
their creative powers in 284
their creative powers of 41
their creative powers to 449
their creative skills in 122
their creative skills to 232
their creative talent to 78
their crippling effect on 86
their critics pounce on 60
their crooked nature to 44
their crosses behind the 71
their cruelty toward the 210
their crystal purity of 48
their crystal streams as 74
their culture across the 99
their culture appears to 103
their culture around the 102
their culture became the 40
their culture before it 50
their culture before the 104
their culture beyond the 46
their culture instead of 87
their culture places on 55
