ad food 87 ad tell 45
an such 68 an these 73
an those 252 an view 83
an blow 70 an break 365
an buoy 40 an call 257
an cast 107 an cite 52
an clean 46 an clear 111
an come 324 an copy 273
an cure 72 an deny 40
an drag 42 an draw 518
an drop 85 an fall 84
an feed 50 an fill 420
an find 3743 an form 237
an free 94 an gain 310
an give 1100 an grow 51
an have 1571 an hide 99
an hire 70 an hold 209
an join 73 an jump 48
an keep 1508 an kill 346
an know 356 an land 68
an learn 288 an leave 124
an lift 112 an list 53
an live 80 an look 170
an lose 177 an make 3498
an mark 82 an meet 104
an miss 57 an move 244
an name 48 an note 53
an open 259 an over 93
an pass 325 an pick 562
an plan 94 an play 102
an plot 85 an pull 175
an push 132 an reach 504
an ride 64 an roll 50
an sail 53 an save 58
an sell 80 an send 282
an shew 74 an show 1247
an slip 267 an sort 52
an speak 192 an spot 41
an steal 42 an step 110
an stir 81 an stop 188
an take 1119 an talk 184
an teach 229 an tell 480
an test 264 an think 74
an those 44 an throw 320
an treat 71 an turn 470
an vary 84 an walk 135
an wash 41 an work 268
an work 126 an find 47
an have 88 an help 44
an know 317 an like 168
an live 782 an love 128
an talk 450 an tell 40
an work 485 an their 43
an keep 48 an cash 44
an food 248 an wealth 47
an make 50 an learn 46
an work 73 an those 41
an dealing 52 an fate 77
an these 41 an some 60
an such 88 an their 155
an those 54 an done 46
an done 41 an gold 203
an soon 118 an once 66
an time 57 an turn 56
an date 59 an mind 60
an next 88 an three 57
an time 170 an view 44
an mind 189 an many 53
an their 44 an made 369
an their 67 an find 43
an having 66 an great 56
an room 132 an make 40
an many 271 an some 40
an those 96 an kept 500
an their 90 an coming 47
an goal 43 an next 128
an other 42 an flow 141
an media 78 an length 159
an your 41 an your 90
an have 68 an mind 48
an mind 126 an form 58
an take 62 an self 341
an reach 50 an many 245
an only 48 an from 66
an come 82 an dawn 45
an have 52 an many 136
an like 97 an their 68
an life 85 an home 99
an more 57 an other 41
an their 53 an their 92
an lies 121 an your 40
an flying 61 an three 44
an send 48 an used 89
an gods 49 an high 45
an lord 83 an said 75
an name 42 an word 114
an even 69 an arcs 255
an arms 55 an axes 86
an bars 186 an bays 183
an beads 108 an beams 48
an beats 58 an bits 1233
an cuts 85 an data 575
an days 433 an dots 206
an eggs 231 an ends 64
an feet 142 an gears 60
an guns 59 an half 6962
an heads 173 an legs 81
an line 49 an ones 854
an paths 81 an ribs 55
an rows 498 an seats 46
an semi 268 an sets 70
an sign 81 an single 109
an spin 102 an such 499
an teams 234 an teeth 613
an these 207 an time 125
an warp 67 an years 670
an zero 139 an make 169
an some 53 an luck 48
an pope 97 an some 54
an these 67 an john 247
an john 66 an some 106
an wood 172 an used 51
an iron 157 an mine 200
an wine 149 an arms 110
an torn 56 an make 64
an some 54 an ruin 63
an pope 41 an mine 457
an ours 130 an their 98
an life 42 an mine 343
an india 46 an many 89
an some 63 an giving 50
an leading 45 an mine 40
an ours 55 an call 49
an give 48 an have 152
an keep 47 an card 55
an high 64 an cape 160
an ever 78 an rest 53
an hard 122 an mine 48
an much 61 an well 337
an home 121 an once 67
an fast 111 an making 43
an need 110 an rome 52
an such 96 an town 180
an what 106 an whom 72
an your 74 an like 109
an very 303 an adam 41
an alan 48 an anne 96
an aunt 150 an baby 58
an bill 158 an burr 76
an carl 58 an dick 55
an ethan 115 an hers 8516
an hugh 52 an hull 49
an india 148 an irving 47
an jack 180 an jane 75
an john 563 an kate 51
an lady 306 an lord 518
an mama 51 an many 438
an maria 53 an mark 53
an mary 191 an mike 63
an mind 46 an mine 89472
an miss 570 an ours 8152
an papa 306 an paul 146
an smith 83 an some 78
an their 423 an thine 42
an tony 61 an whom 129
an will 46 an years 46
an young 61 an your 2593
an even 89 an make 51
an other 132 an come 132
an give 72 an have 48
an help 113 an join 44
an make 54 an many 113
an stay 51 an take 141
an talk 61 an tell 50
an whom 470 an have 66
an bore 91 an three 42
an mine 85 an great 124
an just 55 an mine 323
an mine 51 an length 48
an their 45 an make 42
an mine 64 an mine 99
an home 69 an basing 112
an ware 61 an have 47
an live 76 an mine 127
an mine 45 an town 451
an mine 49 an oils 49
an heart 41 an mine 224
an mine 139 an mine 111
an life 65 an mine 726
an siva 60 an your 54
an folio 162 an life 1129
an hers 76 as lungs 50
as great 74 as other 74
as when 83 as akin 248
as high 113 as view 111
as think 44 as those 76
as know 41 as your 49
as open 151 as dealing 547
as made 60 as park 41
as making 79 as fact 143
as their 43 as your 80
as other 560 as body 85
as whom 85 as rome 50
as such 54 as their 101
as these 49 as left 87
as laws 64 as your 61
as great 235 as arms 58
as here 310 as reach 191
as fungi 44 as many 124
as most 179 as other 403
as some 48 as these 58
as many 393 as most 268
as other 441 as these 237
as know 68 as have 60
as arms 57 as make 98
as take 42 as such 139
as other 188 as come 385
as fall 41 as give 306
as have 929 as help 78
as keep 158 as make 222
as take 162 as your 52
as such 125 as fill 140
as give 214 as help 51
as hold 220 as keep 174
as make 1743 as meet 299
as reach 61 as show 87
as take 47 as these 61
as take 75 as such 45
as their 119 as have 125
as their 40 as their 63
as their 56 as your 45
as have 220 as their 2158
as have 200 as give 42
as take 47 as walk 51
as work 138 as such 63
as airy 43 as their 64
as good 71 as much 227
as last 77 as most 40
as only 1296 as same 183
as sole 43 as mark 279
as best 65 as same 200
as best 277 as most 1066
as time 47 as more 159
as pale 1358 as range 122
as reach 447 as realm 113
as into 147 as evil 110
as lack 47 as other 102
as some 272 as such 148
as their 155 as these 49
as three 81 as part 55
as their 147 as what 41
as many 84 as most 136
as other 42 as their 112
as love 57 as meaning 200
as their 51 as other 78
as some 105 as such 49
as work 44 as make 46
as other 47 as male 111
as live 52 as take 73
as work 54 as three 71
as less 318 as high 152
as some 45 as such 40
as what 52 as body 54
as just 115 as most 42
as sole 71 as find 53
as give 304 as have 274
as help 49 as make 211
as take 59 as throw 68
as turn 48 as some 64
as other 59 as their 82
as work 50 as many 64
as most 46 as their 43
as their 84 as none 155
as their 56 as other 51
as their 42 as more 73
as have 81 as cope 220
as find 134 as form 58
as give 88 as have 56
as help 76 as keep 92
as learn 108 as live 58
as make 165 as meet 139
as move 99 as reach 64
as save 190 as speak 142
as take 127 as think 51
as walk 78 as work 157
as those 41 as some 41
as their 101 as pale 228
as door 57 as cats 48
as your 1243 as used 40
as form 67 as once 46
as girl 99 as much 251
as give 60 as seen 816
as done 84 as seen 3020
as some 135 as said 45
as seen 132 as seen 121
as veil 220 as done 408
as made 119 as seen 6954
as done 326 as made 48
as said 65 as used 52
as seen 64 as break 90
as dawn 83 as were 43
as other 237 as other 301
as other 46 as some 45
as meet 44 as other 56
as laid 118 as land 46
as turn 48 as turn 56
as more 101 as gain 56
as other 90 as fall 118
as room 107 as cape 91
as cuba 84 as fiji 52
as fort 40 as gaul 57
as great 108 as india 1022
as iran 69 as iraq 61
as java 60 as kent 43
as korea 68 as lake 95
as north 861 as peru 82
as port 69 as rome 355
as south 1353 as syria 148
as their 53 as west 253
as york 118 as other 117
as ever 52 as means 54
as reach 100 as mark 57
as means 40 as mere 57
as most 194 as other 59
as pale 126 as range 143
as reach 825 as truth 45
as three 40 as lake 240
as their 50 as back 53
as edge 41 as north 48
as south 43 as west 100
as most 194 as land 41
as other 74 as other 80
as life 98 as good 44
as health 148 as less 61
as ages 53 as life 205
as life 114 as come 58
as call 43 as mere 73
as same 117 as case 141
as norm 241 as rule 52
as their 188 as ruin 63
as coming 42 as ruin 41
as part 44 as case 437
as norm 123 as rule 49
as case 145 as pity 103
as ever 98 as ever 163
as eton 76 as holy 260
as have 55 as well 44
as life 267 as life 42
as arms 47 as duke 92
as life 69 as make 85
as case 44 as take 41
as find 40 as have 112
as help 59 as keep 52
as know 61 as make 121
as take 49 as moon 55
as even 94 as fact 182
as well 123 as ready 49
as duke 55 as life 50
as rome 46 as july 51
as june 45 as john 42
as lord 53 as leaving 122
as life 110 as living 54
as saying 101 as true 47
as life 939 as make 70
as teach 51 as over 109
as life 78 as furs 90
as give 99 as able 59
as town 43 as fact 87
as ready 80 as free 40
as hand 65 as third 214
as next 40 as data 56
as work 58 as life 170
as body 112 as will 65
as what 69 as cold 73
as form 72 as mass 224
as other 45 as their 50
as fact 180 as their 63
as task 49 as make 58
as more 136 as only 47
as bringing 128 as good 190
as making 120 as most 42
as same 46 as saving 95
as union 44 as very 124
as make 163 as data 122
as food 70 as life 43
as more 66 as less 108
as only 84 as eyes 54
as time 325 as have 102
as time 584 as heart 46
as pale 339 as range 112
as reach 258 as realm 53
as think 95 as ever 41
as shut 92 as means 56
as said 143 as clear 85
as seen 68 as done 45
as union 51 as erring 44
as come 40 as fall 150
as come 51 as join 205
as seen 675 as meaning 63
as join 68 as same 182
as have 93 as leave 62
as make 46 as well 74
as body 94 as youth 49
as fire 43 as done 157
as said 584 as there 44
as other 83 as rare 51
as some 415 as come 205
as fall 75 as have 386
as suit 384 as ills 46
as seen 52 as done 281
as seen 4125 as more 171
as safe 92 as same 137
as done 141 as used 41
as from 248 as june 47
as when 205 as more 71
as reach 170 as their 172
as able 53 as their 43
as live 40 as ever 52
as loss 66 as view 147
as their 55 as their 57
as their 159 as those 40
as their 412 as have 193
as make 153 as most 109
as give 101 as have 106
as lose 59 as make 98
as many 414 as need 114
as india 60 as many 63
as mind 40 as many 43
as there 67 as mass 49
as used 58 as anglo 123
as have 129 as rome 142
as when 261 as many 189
as their 45 as make 47
as life 235 as more 49
as self 101 as their 690
as what 390 as lord 59
as feel 148 as know 56
as learn 68 as look 238
as make 100 as move 73
as speak 117 as take 52
as talk 118 as think 1045
as tire 103 as walk 49
as work 82 as other 50
as their 84 as life 43
as from 55 as wheat 121
as book 48 as acre 50
as self 90 as dusk 47
as from 96 as city 342
as door 268 as gate 151
as great 53 as hall 76
as main 104 as realm 70
as room 292 as town 131
as making 273 as their 261
as their 58 as their 56
as wont 51 as more 119
as mine 286 as high 111
as feed 52 as give 59
as have 96 as make 75
as these 51 as their 91
as these 40 as more 105
as less 43 as door 46
as land 42 as gate 54
as four 44 as three 54
as such 135 as their 145
as these 101 as take 47
as able 100 as data 181
as ideas 45 as such 128
as their 164 as these 40
as look 49 as think 94
as least 64 as what 290
as take 130 as have 59
as live 1313 as make 229
as other 91 as their 51
as give 58 as know 50
as india 51 as have 57
as must 80 as their 57
as risk 61 as time 57
as time 44 as what 87
as only 88 as view 212
as data 63 as life 120
as india 64 as need 72
as lens 83 as sold 120
as other 88 as yard 41
as door 59 as take 55
as when 214 as these 49
as have 754 as meet 114
as birth 66 as wife 41
as fall 54 as feel 356
as grow 73 as have 44
as learn 84 as look 63
as lose 97 as make 118
as move 195 as play 75
as pull 49 as show 66
as speak 314 as take 140
as talk 149 as tell 122
as think 95 as walk 120
as work 57 as young 50
as door 138 as when 44
as mary 44 as name 78
as lark 54 as other 69
as poor 44 as roll 44
as young 139 as mind 208
as ball 43 as full 66
as last 107 as look 228
as meaning 84 as baby 63
as last 42 as have 209
as door 73 as last 52
as back 150 as book 635
as case 66 as door 28961
as file 84 as gate 200
as heavy 89 as last 126
as oven 169 as piano 87
as door 1183 as hair 162
as into 62 as next 72
as last 47 as work 54
as door 109 as hall 57
as room 795 as ward 41
as room 402 as find 82
as make 44 as cups 73
as sink 131 as last 59
as note 115 as need 48
as pain 75 as tears 131
as urge 372 as break 61
as calm 40 as draw 42
as find 81 as free 210
as gain 52 as hold 463
as keep 1197 as make 60
as pull 57 as push 58
as save 47 as stay 253
as stop 45 as door 54
as into 47 as into 50
as down 199 as back 575
as over 1048 as back 83
as some 50 as baby 195
as book 82 as card 50
as girl 44 as note 86
as into 140 as girl 60
as soup 71 as young 44
as good 51 as girl 40
as tune 61 as albs 49
as door 73 as their 56
as line 111 as other 109
as rest 71 as throng 42
as from 503 as door 89
as good 236 as baby 61
as girl 69 as hand 124
as bread 56 as india 92
as from 113 as call 48
as know 81 as live 49
as love 46 as speak 62
as talk 99 as walk 159
as last 116 as from 334
as over 89 as baby 128
as flap 71 as heavy 232
as last 51 as tiny 50
as tray 105 as veil 49
as last 41 as door 1131
as gate 40 as adam 59
as alex 55 as anne 47
as bill 55 as emma 50
as jack 89 as john 97
as julia 132 as kate 55
as mary 135 as matt 117
as miss 64 as paul 47
as sara 73 as some 88
as their 297 as these 201
as those 156 as what 279
as their 48 as vain 101
as over 286 as over 402
as from 47 as these 43
as fair 49 as other 43
as from 2334 as into 4273
as over 99 as when 40
as over 124 as hand 60
as cows 45 as loss 59
as word 45 as over 270
as feel 50 as know 267
as make 62 as talk 57
as work 41 as baby 130
as upon 47 as back 1158
as book 434 as cage 43
as card 72 as case 139
as desk 110 as dining 94
as door 56388 as file 123
as flap 50 as gate 786
as gift 68 as hall 105
as heavy 333 as last 72
as menu 54 as next 50
as note 93 as oven 603
as piano 48 as shop 46
as side 74 as last 64
as leave 68 as from 52
as open 52 as their 54
as back 52 as over 182
as desk 50 as from 110
as into 49 as bread 41
as desk 79 as dining 154
as door 1756 as food 56
as foot 73 as gate 116
as girl 53 as great 54
as hall 52 as last 118
as living 110 as note 56
as open 707 as other 65
as room 77 as spot 95
as town 68 as tree 64
as young 81 as back 48
as hand 58 as baby 70
as girl 46 as last 42
as draw 54 as look 200
as take 207 as think 54
as into 90 as some 141
as their 73 as back 191
as over 42 as there 40
as upon 54 as baby 104
as book 73 as bowl 78
as call 83 as card 43
as cups 50 as dish 72
as food 123 as last 227
as tray 516 as game 52
as part 91 as piano 736
as role 136 as call 104
as term 90 as into 49
as cork 43 as last 61
as into 184 as from 93
as into 154 as last 76
as milk 184 as wine 233
as union 73 as away 139
as back 98 as down 221
as free 83 as from 263
as open 586 as over 432
as shut 42 as along 60
as away 62 as back 48
as down 147 as into 147
as jeans 63 as bell 63
as book 49 as cloth 56
as cord 46 as door 2182
as gown 61 as heavy 116
as hood 56 as last 91
as pins 60 as plug 45
as rope 46 as string 47
as thread 61 as next 52
as away 83 as back 717
as down 87 as into 80
as open 1046 as away 81
as back 49 as into 56
as baby 78 as cart 160
as door 2213 as food 49
as hair 89 as heavy 68
as last 60 as pram 58
as from 47 as from 53
as heavy 50 as skin 48
as back 325 as bank 96
as barn 47 as base 54
as beach 73 as city 48
as curb 80 as deck 214
as desk 64 as dining 40
as door 9095 as edge 450
as exit 72 as foot 801
as gate 404 as hall 341
as last 411 as living 131
as main 147 as next 114
as open 161 as other 163
as road 108 as room 49
as side 271 as spot 220
as third 63 as tree 53
as wall 111 as grab 40
as open 110 as pick 109
as pull 104 as take 222
as turn 140 as into 47
as door 149 as last 50
as soap 57 as open 161
as baby 236 as over 50
as back 66 as back 118
as soap 43 as help 45
as meet 107 as open 48
as meet 44 as come 42
as feel 167 as find 58
as grow 83 as have 1086
as know 167 as like 59
as look 79 as make 70
as need 71 as take 119
as think 640 as want 165
as wish 136 as food 93
as soup 56 as able 313
as free 51 as glad 40
as ready 125 as told 44
as took 42 as well 40
as deed 288 as will 860
as into 46 as door 63
as into 77 as sign 122
as next 48 as cool 44
as last 111 as milk 59
as wine 158 as bread 61
as into 144 as mail 42
as vain 93 as find 162
as hide 40 as hold 45
as keep 93 as make 171
as from 41 as nothing 41
as some 42 as their 79
as those 66 as what 91
as into 907 as dive 45
as fall 52 as feel 50
as leave 51 as move 61
as speak 69 as walk 71
as home 54 as fire 89
as pick 59 as vain 53
as find 53 as hide 50
as hold 42 as keep 172
as make 99 as reach 127
as rise 51 as speak 65
as keys 52 as last 67
as rein 57 as must 213
as must 74 as over 1371
as safe 40 as aunt 45
as bill 43 as having 65
as john 61 as lady 50
as last 55 as leaving 117
as mark 40 as other 135
as paul 48 as poor 263
as seeing 54 as some 125
as such 44 as their 437
as these 304 as those 456
as what 4099 as word 40
as room 68 as hill 85
as rise 40 as back 126
as into 80 as these 50
as ball 55 as last 69
as note 56 as line 81
as into 83 as into 69
as last 40 as last 80
as away 45 as from 43
as over 1207 as upon 55
as bend 62 as book 43
as door 149 as knob 618
as last 145 as lock 121
as mare 51 as next 40
as open 53 as page 1087
as radio 46 as call 57
as come 54 as exit 40
as face 5029 as find 233
as flee 134 as gaze 201
as give 145 as grab 40
as hand 42 as help 79
as join 82 as kiss 67
as leave 4339 as lock 60
as look 3891 as make 221
as mary 41 as meet 354
as miss 81 as move 93
as obey 92 as open 116
as pass 68 as pick 120
as pour 41 as reach 61
as scan 40 as show 43
as shut 47 as speak 304
as step 43 as take 299
as talk 53 as tell 49
as thank 78 as view 43
as wait 50 as walk 1231
as wave 144 as knot 55
as string 91 as word 57
as peace 50 as line 211
as vain 96 as learn 41
as their 65 as from 134
as ahead 46 as down 155
as into 50 as past 95
as deck 56 as last 121
as length 329 as rest 44
as room 63 as meet 94
as work 177 as from 79
as done 51 as call 44
as come 61 as deny 244
as feel 118 as find 155
as give 214 as hate 61
as have 364 as help 195
as hide 40 as hold 52
as keep 261 as kiss 68
as know 544 as learn 110
as leave 137 as live 206
as look 130 as make 320
as meet 51 as move 43
as play 62 as reach 43
as sell 43 as show 107
as speak 169 as stay 457
as stop 52 as take 303
as talk 282 as tell 304
as think 100 as turn 48
as walk 55 as work 65
as last 44 as pain 85
as were 71 as good 70
as feel 57 as give 103
as have 355 as keep 104
as know 79 as leave 87
as live 135 as love 43
as make 257 as send 104
as show 54 as speak 362
as stay 121 as take 172
as talk 133 as tell 50
as think 48 as have 78
as live 177 as make 60
as some 40 as hard 40
as room 67 as free 107
as keep 82 as make 77
as down 122 as word 45
as pain 93 as open 40
as door 102 as length 111
as snow 47 as length 77
as rain 42 as have 98
as fire 89 as other 62
as some 44 as care 66
as down 90 as fall 65
as cell 49 as those 55
as make 42 as past 74
as able 43 as used 1590
as their 47 as wealth 52
as only 99 as give 43
as have 106 as done 63
as have 95 as fact 74
as their 206 as life 330
as living 65 as their 498
as body 195 as cost 128
as firm 87 as flow 82
as form 48 as great 47
as health 315 as home 60
as land 50 as life 613
as main 88 as mass 111
as mind 923 as most 60
as other 82 as poor 246
as rate 289 as role 53
as self 45 as size 129
as soul 102 as south 41
as teeth 210 as three 110
as very 51 as well 252
as work 183 as young 47
as call 238 as deny 96
as best 141 as means 104
as most 128 as only 66
as call 53 as take 64
as their 65 as during 59
as from 55 as here 67
as when 2001 as bell 48
as call 40 as ends 43
as great 52 as full 56
as their 644 as work 140
as years 66 as your 109
as their 96 as those 54
as town 55 as your 130
as leave 107 as cord 58
as hill 77 as stem 176
as their 42 as form 107
as most 42 as role 160
as more 111 as their 245
as their 56 as more 82
as most 45 as last 113
as well 135 as their 41
as back 185 as here 128
as there 174 as when 180
as when 127 as their 43
as cats 71 as great 83
as ocean 52 as pack 48
as reef 40 as room 51
as young 96 as mind 229
as their 60 as last 101
as rays 126 as wind 102
as come 135 as fall 116
as have 60 as meet 100
as most 113 as their 57
as their 74 as call 571
as come 129 as give 191
as have 77 as keep 139
as live 118 as make 296
as obey 64 as send 54
as stay 97 as take 151
as work 55 as door 71
as edge 44 as gate 70
as land 465 as last 125
as town 51 as from 53
as upon 168 as their 48
as door 2424 as gate 61
as last 43 as their 81
as rags 81 as their 72
as their 183 as baby 58
as their 62 as safe 43
as their 45 as term 89
as their 50 as body 41
as their 128 as many 71
as such 187 as their 134
as these 47 as what 60
as much 106 as from 110
as their 116 as have 333
as keep 44 as know 67
as make 113 as take 45
as their 45 as form 49
as many 183 as nothing 64
as other 115 as range 42
as size 121 as some 79
as their 896 as those 108
as much 234 as length 131
as their 662 as will 282
as spring 57 as their 118
as same 50 as their 375
as what 50 as their 50
as time 366 as fall 46
as cost 73 as room 215
as size 93 as find 135
as have 77 as their 115
as come 80 as find 188
as gain 43 as give 45
as keep 57 as make 131
as meet 192 as reach 65
as show 50 as take 87
as mind 85 as room 47
as their 40 as their 118
as great 53 as laws 54
as line 115 as same 230
as text 46 as line 146
as part 81 as bulk 65
as most 64 as fled 43
as fire 52 as free 98
as gain 87 as hold 88
as keep 277 as make 47
as reach 55 as save 110
as stay 98 as lost 63
as deck 114 as goal 46
as open 203 as other 41
as road 88 as arms 56
as their 59 as their 67
as their 43 as loss 47
as their 107 as back 61
as some 61 as time 52
as call 94 as come 916
as fall 236 as feel 70
as find 91 as have 376
as live 42 as meet 162
as pass 133 as take 50
as turn 56 as want 64
as their 62 as their 76
as keep 119 as make 119
as from 40 as fact 70
as mind 57 as mind 100
as their 68 as have 43
as make 54 as take 109
as army 41 as line 199
as other 155 as rest 106
as throng 120 as most 51
as most 53 as their 169
as ball 54 as their 42
as hand 48 as means 80
as india 45 as their 48
as view 49 as from 191
as their 70 as fate 50
as news 67 as truth 49
as ways 48 as cope 69
as know 125 as live 128
as love 59 as make 86
as obey 41 as play 53
as speak 223 as take 55
as talk 298 as their 66
as walk 292 as work 90
as from 62 as body 103
as heavy 98 as their 266
as other 71 as their 412
as these 119 as those 48
as what 91 as your 214
as last 48 as their 51
as hers 45 as door 84
as their 709 as these 94
as those 87 as what 82
as life 52 as their 123
as vain 51 as over 49
as over 150 as from 44
as their 207 as those 53
as much 100 as their 132
as from 310 as into 334
as their 51 as their 40
as keep 66 as their 235
as cows 97 as their 68
as help 41 as have 57
as keep 53 as know 339
as learn 54 as live 45
as make 174 as work 40
as when 49 as laws 386
as same 163 as back 136
as door 4931 as gate 212
as their 67 as their 270
as open 159 as full 60
as their 98 as their 209
as line 49 as single 54
as their 605 as what 105
as back 41 as from 60
as door 69 as down 145
as from 74 as into 96
as their 1327 as alps 50
as ball 42 as barn 45
as body 95 as camp 107
as city 167 as dark 47
as desk 52 as dining 52
as door 1309 as edge 43
as fire 40 as fort 179
as gate 280 as great 109
as half 40 as high 78
as huge 70 as iron 94
as last 307 as line 83
as main 70 as many 50
as mouth 172 as next 51
as open 258 as other 78
as park 54 as post 308
as road 99 as rows 42
as same 63 as shop 105
as side 42 as sign 107
as site 74 as spot 216
as tall 41 as time 192
as town 307 as tree 65
as well 139 as word 44
as their 611 as their 184
as look 143 as rest 228
as take 40 as their 96
as some 44 as their 960
as ball 112 as their 119
as game 285 as role 60
as same 47 as home 46
as miss 42 as their 605
as their 92 as their 136
as none 78 as call 101
as give 55 as term 49
as their 65 as those 70
as their 44 as from 57
as their 59 as into 42
as their 40 as call 1840
as have 71 as keep 41
as live 68 as term 54
as think 52 as last 69
as their 72 as sowing 63
as their 52 as their 62
as their 60 as their 53
as along 74 as their 276
as boat 103 as heavy 97
as into 60 as next 63
as their 126 as goal 47
as same 47 as open 149
as boat 82 as door 66
as ever 109 as open 259
as there 58 as apex 46
as back 560 as bank 335
as barn 92 as base 308
as beach 353 as bend 152
as boat 93 as brow 99
as camp 201 as city 621
as curb 94 as dark 243
as deck 420 as deep 45
as dining 178 as dock 89
as door 7000 as edge 1070
as exit 116 as farm 123
as fire 100 as flat 80
as foot 1457 as fort 72
as gate 1021 as goal 46
as great 140 as hall 348
as hard 47 as high 320
as hill 178 as iron 97
as lake 71 as land 207
as last 452 as lawn 47
as line 204 as living 71
as main 539 as more 40
as mouth 181 as next 194
as north 87 as open 1102
as other 574 as park 75
as pier 93 as pool 46
as port 134 as post 97
as rising 75 as road 436
as roof 83 as room 193
as same 48 as sand 159
as ship 147 as side 230
as south 123 as spot 416
as tent 47 as third 362
as three 40 as town 254
as tree 56 as turn 119
as very 106 as wall 162
as west 84 as wide 50
as wood 44 as yard 131
as their 44 as days 44
as past 106 as time 120
as cost 54 as need 48
as risk 83 as time 46
as give 52 as make 42
as take 66 as lord 102
as past 203 as their 158
as their 51 as aids 108
as areas 61 as body 197
as care 59 as cash 58
as city 52 as coping 46
as cost 166 as crop 98
as data 191 as drug 405
as early 241 as faith 51
as farm 120 as fees 50
as film 51 as fire 149
as five 61 as food 535
as form 82 as four 81
as gaul 79 as goal 54
as good 114 as great 171
as healing 99 as health 2437
as hearing 53 as high 95
as home 161 as host 45
as india 42 as land 564
as life 639 as living 79
as making 79 as male 96
as many 40 as mark 61
as mass 126 as meaning 41
as media 113 as mere 53
as more 167 as north 51
as ongoing 45 as oral 86
as other 1298 as pain 101
as past 176 as race 190
as reading 637 as risk 232
as role 51 as self 513
as size 40 as soil 142
as some 292 as south 114
as such 607 as task 45
as their 2619 as theory 55
as these 1283 as those 719
as three 368 as time 481
as what 537 as work 569
as young 119 as your 2690
as youth 77 as ball 62
as their 101 as home 195
as peace 119 as their 54
as good 195 as such 103
as their 1398 as these 56
as your 68 as their 71
as same 180 as their 42
as their 60 as noon 41
as their 108 as their 211
as same 103 as their 58
as their 2492 as work 98
as their 48 as from 106
as their 49 as upon 49
as their 75 as their 134
