ah flying 73 am your 147
an have 69 an only 50
an kept 48 an also 41
an like 45 an made 84
an more 110 an only 105
an made 4051 an made 218
an made 203 an forth 120
an made 164 an heir 82
an girl 548 an into 121
an been 135 an been 96
an down 60 an only 78
an been 136 an left 94
an nothing 59 an been 212
an some 64 an half 135
an like 45 an more 121
an very 66 an other 52
an been 280 an once 72
an been 69 an only 41
an more 115 an into 50
an only 63 an been 78
an been 107 an been 97
an been 59 an girl 52
an hope 42 an said 93
an said 40 an clip 69
an been 43 an only 40
an been 49 an part 42
an nothing 50 an week 80
an been 74 an from 40
an their 42 an your 44
an name 80 an been 42
an more 52 an been 122
an have 140 an have 251
an been 72 an have 52
an have 67 an make 48
an only 57 an take 50
an been 180 an none 114
an been 698 an some 64
an have 60 an last 49
an only 114 an most 555
an been 65 an break 83
an been 366 an been 50
an been 76 an aunt 41
an aunt 55 an boss 48
an wife 101 an been 60
an from 63 an from 44
an wife 49 an been 51
an such 44 an term 79
an have 46 an have 108
an life 301 an life 603
an less 54 an years 75
an been 56 an from 519
an been 99 an paid 71
an been 530 an once 53
an been 329 an worth 46
an only 66 an lease 55
an other 67 an been 42
an rare 41 an been 123
an been 57 an away 68
an their 67 an those 43
an kind 44 an other 56
an angry 99 an away 93
an here 106 an idle 47
an late 1068 an lazy 121
an less 72 an rude 55
an there 786 an less 202
an nothing 2485 an what 509
an wrong 138 an early 41
an away 133 an back 233
an down 146 an home 115
an into 245 an over 117
an there 253 an lack 54
an evil 99 an fact 67
an having 93 an lack 181
an past 51 an poor 60
an sins 48 an want 51
an wife 70 an till 46
an acting 270 an asking 64
an bringing 130 an buying 188
an caring 44 an coming 743
an dealing 293 an dining 52
an even 89 an facing 457
an giving 928 an having 1764
an hearing 69 an hiring 140
an leaving 131 an living 179
an loving 118 an making 1286
an moving 144 an paying 992
an reading 213 an saving 83
an saying 158 an seeing 361
an taking 1352 an trying 780
an voting 85 an wearing 56
an more 51 an lack 55
an sins 54 an young 119
an kind 49 an such 60
an have 62 an were 196
an have 62 an been 43
an wrong 46 an been 59
an tell 79 an have 92
an base 45 an give 99
an help 246 an make 48
an tell 72 an been 227
an made 56 an been 1098
an made 107 an only 106
an able 40 an such 239
an such 486 an coming 92
an take 47 an west 211
an been 63 an been 685
an gone 72 an have 71
an other 168 an their 53
an went 83 an other 72
an only 211 an other 136
an four 40 an many 203
an some 173 an three 49
an years 95 an been 176
an been 253 an made 125
an body 51 an eyes 44
an face 52 an health 115
an life 312 an mind 88
an name 120 an very 87
an wife 87 an work 128
an very 177 an have 107
an make 58 an seem 72
an well 290 an were 41
an even 849 an more 69
an much 51 an only 2284
an there 69 an must 153
an side 43 an came 42
an even 88 an felt 226
an left 41 an lost 68
an made 113 an must 68
an took 66 an will 212
an also 83 an break 73
an came 230 an cease 148
an come 103 an deny 57
an died 48 an even 426
an fail 194 an fall 76
an feel 227 an fell 62
an felt 258 an find 220
an form 242 an gave 209
an give 120 an grow 47
an have 4303 an knew 45
an leave 64 an left 150
an look 113 an lose 485
an lost 227 an made 233
an make 152 an must 496
an need 231 an only 156
an pass 43 an reach 47
an seek 61 an seem 466
an sent 40 an show 54
an soon 159 an take 213
an tend 95 an think 71
an took 148 an turn 40
an used 68 an want 59
an went 100 an were 6298
an will 2908 an wish 54
an years 58 an only 69
an rare 91 an very 45
an their 353 an feel 69
an find 40 an have 208
an lose 47 an must 50
an need 53 an were 93
an will 465 an been 49
an been 157 an have 42
an true 213 an done 48
an true 326 an very 118
an died 183 an good 295
an have 91 an means 47
an must 63 an only 43
an said 43 an single 66
an there 42 an told 62
an true 139 an very 53
an well 159 an will 198
an your 42 an have 59
an make 70 an take 70
an once 53 an their 92
an your 73 an been 47
an been 158 an ever 42
an left 61 an nothing 252
an have 97 an keep 43
an well 60 an wish 55
an half 57 an have 55
an will 46 an your 47
an ready 161 an knew 76
an made 78 an will 241
an good 70 an such 43
an whom 90 an were 42
an will 155 an these 101
an their 66 an truth 51
an their 86 an been 46
an well 45 an been 87
an felt 77 an wife 105
an other 57 an been 274
an been 241 an been 48
an wife 94 an only 46
an more 95 an days 43
an been 70 an bind 125
an give 87 an have 97
an hold 78 an make 194
an take 58 an nothing 42
an have 268 an know 43
an need 44 an been 43
an have 43 an years 53
an been 124 an heir 87
an born 54 an died 125
an been 164 an died 79
an been 108 an just 55
an born 56 an been 505
an died 222 an just 86
an been 700 an died 105
an just 182 an lost 47
an have 77 an born 316
an birth 57 an mode 40
an very 64 an tell 215
an give 42 an been 88
an been 270 an have 124
an held 165 an have 41
an have 56 an been 354
an been 218 an said 90
an legs 50 an been 78
an been 174 an just 52
an seem 118 an only 47
an been 74 an been 40
an part 153 an there 47
an other 42 an from 626
an from 100 an mouth 61
an york 43 an away 150
an from 1331 an been 424
an once 71 an only 43
an been 329 an only 45
an bears 48 an once 223
an only 87 an part 86
an well 44 an tuft 43
an been 78 an have 92
an been 69 an wife 98
an been 734 an come 187
an just 63 an been 58
an born 50 an form 44
an mass 110 an meaning 74
an name 325 an uses 40
an just 71 an move 42
an want 67 an have 311
an live 654 an move 112
an pass 45 an from 79
an cease 60 an come 51
an fall 84 an give 48
an have 804 an know 49
an make 106 an move 103
an need 124 an seem 81
an take 43 an vary 46
an length 53 an love 51
an anger 56 an love 203
an been 185 an heart 42
an look 41 an have 107
an hold 143 an move 72
an only 193 an take 70
an have 41 an been 712
an once 47 an been 4084
an come 62 an just 118
an many 46 an mass 94
an meaning 53 an more 139
an once 67 an only 205
an some 162 an three 89
an have 213 an only 148
an have 152 an made 82
an moving 50 an once 129
an only 142 an used 53
an very 41 an have 255
an know 54 an think 51
an want 384 an will 55
an wish 55 an eyes 701
an eyes 60 an eyes 321
an hand 79 an eyes 57
an name 155 an hand 289
an eyes 159 an tool 45
an eyes 142 an very 46
an help 43 an sins 350
an been 66 an been 59
an life 40 an down 106
an have 66 an years 72
an home 45 an from 284
an been 719 an once 46
an been 266 an held 60
an more 48 an name 87
an other 110 an these 40
an make 45 an seem 44
an been 81 an been 100
an such 106 an other 42
an were 91 an only 65
an been 356 an been 846
an have 116 an well 41
an only 97 an have 259
an must 61 an were 861
an will 90 an much 43
an held 78 an only 57
an soon 45 an very 68
an have 134 an were 52
an will 63 an have 55
an made 57 an only 42
an very 41 an speak 41
an made 82 an been 46
an soul 137 an been 346
an come 102 an none 93
an been 69 an been 708
an come 73 an just 44
an lost 59 an been 260
an lost 54 an were 60
an been 138 an been 51
an free 60 an been 101
an made 48 an their 117
an these 49 an those 67
an anger 160 an great 40
an love 52 an pent 268
an work 44 an anger 336
an high 40 an ideas 144
an love 79 an many 55
an more 41 an need 90
an pent 834 an rage 199
an vast 77 an work 186
an pent 89 an anger 42
an part 45 an take 63
an whom 43 an what 107
an your 43 an been 48
an from 51 an whom 62
an help 128 an help 407
an more 160 as part 427
as left 58 as more 51
as were 78 as other 43
as their 85 as other 255
as able 41 as other 51
as york 112 as great 66
as young 57 as else 103
as will 50 as here 66
as must 62 as what 40
as talk 55 as when 212
as said 44 as more 60
as more 85 as from 713
as when 43 as from 75
as ever 184 as been 236
as ever 367 as seen 60
as been 3544 as come 57
as dealt 138 as done 679
as eaten 75 as even 53
as ever 10118 as felt 49
as gone 333 as heard 271
as kept 58 as lost 90
as made 292 as seen 2299
as used 573 as there 52
as less 51 as what 101
as have 40 as huns 47
as heart 72 as clear 157
as were 54 as felt 41
as have 46 as there 107
as time 250 as will 165
as were 46 as time 555
as more 105 as some 44
as been 214 as done 53
as been 781 as done 178
as hand 141 as their 189
as those 41 as other 62
as other 1380 as were 327
as make 57 as india 41
as york 1423 as more 115
as cream 65 as like 51
as into 40 as made 81
as cream 239 as just 92
as many 47 as were 117
as from 55 as care 82
as said 96 as been 159
as been 152 as book 99
as years 67 as done 63
as only 88 as heir 313
as time 123 as only 71
as been 48 as seen 206
as been 44 as seen 58
as only 40 as ever 42
as have 46 as like 48
as seen 398 as seen 124
as moving 200 as wide 67
as fine 40 as other 48
as great 84 as taking 49
as cows 58 as seen 129
as years 78 as other 43
as three 42 as other 63
as less 129 as other 120
as work 40 as part 40
as from 61 as were 57
as trial 418 as life 51
as else 158 as less 68
as other 121 as other 81
as other 60 as good 142
as other 140 as face 58
as were 70 as have 88
as were 158 as other 189
as such 161 as these 41
as those 154 as other 122
as other 54 as been 722
as done 191 as good 43
as very 172 as been 118
as were 254 as also 143
as even 49 as from 113
as meant 43 as when 128
as during 133 as many 134
as when 132 as been 2082
as done 702 as good 141
as need 95 as have 273
as well 188 as other 108
as well 99 as york 47
as other 55 as been 123
as more 79 as been 98
as wife 107 as will 46
as came 44 as have 108
as were 846 as will 696
as will 352 as will 41
as these 42 as york 2511
as away 57 as wife 44
as been 59 as eyes 52
as such 87 as been 128
as much 135 as term 70
as other 62 as city 53
as time 72 as said 41
as such 41 as other 64
as time 122 as other 223
as work 115 as ones 58
as kind 74 as type 49
as know 99 as make 45
as much 45 as have 96
as work 62 as good 67
as fail 62 as flow 253
as seen 56 as cold 137
as beast 149 as their 403
as your 110 as zero 47
as were 46 as hour 95
as years 49 as years 53
as years 133 as ship 89
as there 50 as were 45
as only 55 as living 49
as among 84 as were 59
as were 47 as life 309
as having 114 as making 59
as taking 69 as were 59
as been 57 as sons 74
as young 588 as aunt 44
as wife 45 as young 215
as years 42 as work 58
as palm 237 as have 48
as heart 190 as such 41
as there 42 as heart 135
as were 63 as free 47
as years 42 as well 134
as been 90 as from 92
as seen 69 as talk 46
as give 65 as help 939
as keep 42 as learn 46
as live 52 as make 359
as only 46 as speak 71
as take 110 as work 48
as what 68 as been 1514
as come 230 as died 43
as done 115 as gone 84
as just 164 as lost 117
as made 211 as once 123
as seen 102 as sold 52
as also 67 as been 4370
as come 223 as died 43
as done 195 as gone 134
as great 102 as just 194
as left 45 as lost 411
as made 231 as more 138
as nothing 91 as only 106
as seen 134 as sold 42
as some 42 as used 57
as have 131 as only 593
as able 187 as also 45
as born 244 as good 51
as just 81 as making 41
as more 236 as once 127
as only 98 as part 95
as there 206 as trying 209
as very 533 as well 97
as from 208 as ideas 189
as from 65 as done 60
as seen 55 as come 50
as give 78 as have 138
as help 126 as make 98
as only 584 as take 80
as vary 41 as been 1999
as come 122 as just 41
as nothing 45 as once 61
as been 3993 as come 272
as gone 50 as just 49
as meaning 69 as nothing 102
as have 421 as make 95
as only 358 as must 105
as have 174 as must 64
as want 40 as were 62
as will 44 as done 177
as good 67 as just 108
as made 99 as meant 52
as more 126 as once 66
as only 129 as part 197
as there 241 as very 76
as have 115 as must 42
as want 94 as will 48
as these 97 as foot 168
as forth 77 as away 48
as knew 85 as been 171
as from 42 as foot 48
as mind 41 as hand 41
as meet 60 as other 41
as other 45 as good 186
as time 96 as form 49
as life 74 as will 45
as worth 58 as more 352
as other 67 as wife 68
as much 48 as able 53
as been 56 as ever 41
as from 56 as mary 127
as done 46 as sick 46
as come 88 at york 767
at more 58 at from 57
at days 66 at days 76
at days 148 at away 54
at from 376 at mine 57
at like 46 at were 68
at cent 108 at cent 48
at cent 101 at cent 149
at sold 56 at less 90
at other 70 at sign 69
at york 3449 at came 53
at port 61 at lump 61
at only 58 at their 40
at been 42 at wife 73
at also 148 at have 148
at there 53 at those 92
at were 61 at those 55
at only 46 at also 62
at there 113 at loss 89
at such 100 at their 68
at been 190 at been 439
at only 51 at there 60
at were 99 at hope 50
at told 54 at eaten 45
at half 45 at been 78
at other 64 at were 63
at wife 413 at have 49
at half 58 at came 55
at other 50 at such 88
at their 49 at those 52
at true 42 at other 2904
at life 106 at time 45
at much 82 at york 88
at four 65 at three 47
at west 46 at juan 138
at five 40 at less 41
at more 131 at much 101
at only 128 at well 135
at three 224 at were 95
at aunt 46 at york 386
at like 315 at soon 164
at their 142 at term 97
at those 56 at what 45
at part 54 at what 78
at able 40 at angry 57
at such 317 at their 45
at asking 57 at having 684
at making 42 at seeing 64
at taking 64 at only 62
at eyes 43 at sent 44
at poor 70 at time 71
at tell 67 at some 42
at been 178 at been 69
at went 59 at said 61
at years 63 at years 116
at years 248 at been 64
at been 56 at other 123
at part 47 at means 504
at from 46 at been 75
at west 101 at from 50
at fair 93 at hard 50
at high 57 at less 251
at more 148 at much 240
at only 102 at very 299
at well 212 at seem 41
at able 61 at york 64
at what 40 at into 56
at down 66 at what 140
at there 41 at were 44
at will 202 at other 65
at other 78 at eyes 52
at hour 72 at life 78
at time 60 at more 176
at care 53 at well 42
at been 315 at even 47
at made 46 at only 64
at been 100 at wife 50
at much 133 at have 44
at here 43 at there 40
at come 47 at went 59
at have 51 at were 152
at able 53 at sent 66
at told 42 at very 65
at have 58 at were 43
at other 67 at their 192
at whom 41 at have 55
at were 55 at have 61
at help 55 at know 71
at like 187 at make 43
at seem 68 at late 73
at having 48 at half 170
at years 126 at years 61
at days 55 at years 385
at been 132 at told 43
at been 73 at have 44
at when 80 at been 172
at have 50 at were 141
at were 84 at been 77
at been 163 at when 52
at wife 41 at saying 40
at been 77 at come 66
at just 107 at been 87
at done 58 at hurt 76
at just 85 at just 57
at said 213 at saying 81
at been 303 at gone 48
at just 75 at been 236
at said 254 at eyes 41
at hand 48 at much 119
at reach 52 at three 113
at viii 72 at other 677
at ship 76 at like 97
at lady 46 at there 49
at wife 314 at been 46
at were 40 at half 132
