ad that urged viewers 52
an area still largely 193
an area under british 166
an area under control 77
an area under dispute 63
an area under intense 42
an area under national 122
an area varying between 117
an area where african 190
an area where america 123
an area where ancient 67
an area where animals 186
an area where artists 41
an area where average 77
an area where britain 205
an area where british 467
an area where buildings 81
an area where capital 57
an area where careful 115
an area where central 60
an area where certain 200
an area where chinese 134
an area where cholera 105
an area where civilian 64
an area where clarity 43
an area where clients 49
an area where climate 46
an area where congress 197
an area where contact 60
an area where control 105
an area where creative 49
an area where culture 41
an area where current 247
an area where doctors 61
an area where efforts 48
an area where emotions 47
an area where european 120
an area where everything 404
an area where experts 57
an area where extreme 68
an area where failure 51
an area where farmers 165
an area where federal 466
an area where females 46
an area where foreign 762
an area where forests 40
an area where general 91
an area where germany 50
an area where history 82
an area where hitherto 105
an area where intense 40
an area where language 180
an area where lawyers 47
an area where leprosy 51
an area where lightning 66
an area where limited 93
an area where material 95
an area where maximum 47
an area where medical 412
an area where members 141
an area where millions 59
an area where muslims 89
an area where national 472
an area where natural 312
an area where official 106
an area where opinions 88
an area where outside 70
an area where parents 225
an area where perhaps 89
an area where persons 57
an area where poverty 102
an area where precise 61
an area where present 63
an area where previous 106
an area where primary 99
an area where privacy 50
an area where private 310
an area where quality 141
an area where radiation 68
an area where regional 79
an area where regular 52
an area where reliable 41
an area where religion 79
an area where research 530
an area where results 69
an area where schools 101
an area where science 652
an area where seasonal 47
an area where seismic 43
an area where service 62
an area where several 990
an area where similar 76
an area where slavery 165
an area where smaller 45
an area where society 46
an area where spanish 107
an area where studies 41
an area where success 106
an area where support 63
an area where surface 289
an area where teachers 182
an area where terrain 52
an area where tobacco 44
an area where tourism 66
an area where traffic 118
an area where trouble 44
an area where violence 117
an area where western 256
an area where winters 87
an area where workers 129
an area which abounds 44
an area which affects 91
an area which affords 45
an area which appeared 122
an area which becomes 131
an area which belonged 102
an area which borders 85
an area which britain 45
an area which congress 142
an area which covered 178
an area which demands 205
an area which depends 86
an area which differs 42
an area which exceeds 117
an area which extends 708
an area which hitherto 223
an area which measured 117
an area which measures 231
an area which offered 129
an area which permits 45
an area which remains 201
an area which retains 43
an area which roughly 155
an area which suffers 88
an area which touches 175
an area which usually 105
an area which yielded 43
an area whose climate 67
an area whose diameter 163
an area whose economy 182
an area whose general 70
an area whose history 77
an area whose natural 61
an area whose surface 45
an area would include 98
an area would provide 96
an area would require 114
an arm badly bruised 40
an arm thrust upright 81
an arm which carried 84
an arm which carries 161
an arm which extends 95
an arm which rotates 137
an art class because 88
an art class together 116
an art funding program 44
an art which applies 256
an art which aspires 86
an art which brought 228
an art which conceals 302
an art which conveys 43
an art which demands 764
an art which depends 684
an art which depicts 104
an art which derides 80
an art which derives 44
an art which differs 182
an art which employs 93
an art which enabled 86
an art which enables 144
an art which existed 86
an art which follows 106
an art which general 118
an art which implies 108
an art which perhaps 258
an art which smothers 54
an art which strives 49
an art whose content 88
an art whose essence 152
an art whose function 148
an art whose history 128
an art whose primary 118
an art whose purpose 244
an art whose subject 116
an art whose success 108
an art world context 49
an ass kicking contest 42
an ass which carried 45
an ass yoked together 301
an earth fault current 89
an earth floor covered 46
an earth mother goddess 88
an east bengal village 98
an east bound freight 48
an east coast college 359
an east coast company 116
an east coast estuary 722
an east coast liberal 176
an east coast location 61
an east indian company 279
an east indian dentist 43
an east indian officer 71
an east indian shudder 60
an east indian species 294
an east indian student 83
an east indian village 112
an easy chair between 53
an easy chair covered 193
an easy chair listening 61
an easy chair outside 103
an easy chair science 134
an easy method whereby 46
an easy option because 69
an easy route between 151
an easy sitting posture 50
an easy slope covered 40
an easy slope towards 111
an egg beaten together 98
an egg stand upright 464
an egg which floated 58
an egg which hatches 183
an egg white protein 86
an egg whose nucleus 275
an ego which endures 45
an ego which mediates 45
an ego which remains 41
an emf which opposes 41
an end after fifteen 42
an end after several 117
an end alike forlorn 57
an end either because 53
an end point because 58
an end rather quickly 42
an end table between 79
an end under happier 46
an end which exceeds 73
an end which fortune 44
an end which religion 45
an end within himself 78
an era where everything 166
an era where science 376
an era which brought 69
an era which demands 66
an era which started 45
an era whose greatest 74
an eye comes research 94
an eye could twinkle 148
an eye patch because 45
an eye which applied 65
an eye which evinced 51
an eye which pierced 67
an fbi agent appeared 114
an fbi agent arrived 102
an fbi agent visited 120
an ftc order against 84
an ftc order requiring 182
an icc color profile 214
an ice sheet because 154
an ice sheet covered 220
an ice sheet extending 180
an ice sheet several 162
an ice water mixture 162
an icy stream against 40
an idea about himself 70
an idea about improving 40
an idea about language 47
an idea first brought 44
an idea first floated 44
an idea first started 42
an idea grown useless 76
an idea later adopted 75
an idea never crossed 207
an idea never entered 1446
an idea often repeated 69
an idea quite foreign 614
an idea quite opposed 69
an idea quite similar 50
an idea still current 50
an idea which accords 51
an idea which affects 40
an idea which appealed 486
an idea which appeared 206
an idea which applies 64
an idea which becomes 232
an idea which brought 114
an idea which carried 44
an idea which carries 195
an idea which decided 40
an idea which demands 65
an idea which depends 72
an idea which derived 45
an idea which derives 123
an idea which differs 61
an idea which emerged 93
an idea which emerges 53
an idea which enables 49
an idea which entered 48
an idea which equally 47
an idea which excited 206
an idea which excites 43
an idea which existed 65
an idea which flashed 89
an idea which follows 168
an idea which happens 48
an idea which haunted 60
an idea which implied 67
an idea which implies 167
an idea which negates 47
an idea which perhaps 182
an idea which rational 85
an idea which reappears 58
an idea which recalls 85
an idea which relates 65
an idea which remains 215
an idea which reminds 59
an idea which results 130
an idea which sounded 60
an idea which started 40
an idea which strikes 233
an idea which strongly 48
an idea whose content 202
an idea whose origins 76
an idea whose perfect 78
an idea would horrify 90
an idea would require 88
an ill feeling against 153
an ill feeling between 161
an ill feeling towards 142
an ill fitting garment 40
an ill humor because 42
an ill posed problem 97
an imf quota increase 322
an inn where artists 52
an iowa state college 142
an ira hunger striker 107
an ivy league college 11439
an ivy league diploma 221
an ivy league faculty 41
an ivy league medical 101
an ivy league scholar 50
an ivy league student 112
an nba power forward 43
an nsf check written 122
an oak looks forward 81
an oak ridge national 105
an oak whose antique 198
an oath swearing loyalty 47
an oath taken according 218
an oath which implied 52
an oath which pledged 50
an odd cross between 209
an odd fifty thousand 66
an odd looking creature 47
an odd power remains 71
an odd scene between 82
an ohio state senator 182
an ohio state student 51
an oil based economy 312
an oil burning furnace 125
an oil field service 184
an oil fired booster 59
an oil fired furnace 80
an oil price decline 130
an oil price increase 3956
an oil shale deposit 87
an oil shale project 47
an oil slick appeared 43
an oil spill because 43
an oil spill occurring 57
an oil spill resulting 43
an oil which becomes 92
an old apple orchard 2757
an old author printed 63
an old aztec harangue 80
an old beaten soldier 54
an old beaten subject 63
an old bengal civilian 116
an old black bicycle 56
an old black cassock 115
an old black pointer 42
an old black preacher 114
an old black servant 282
an old black spanish 60
an old blast furnace 108
an old blind fiddler 183
an old boris karloff 63
an old brass bedstead 153
an old brass knocker 42
an old brass samovar 89
an old braying jackass 104
an old brick archway 194
an old brick chimney 243
an old brick edifice 193
an old brick factory 168
an old brown blanket 110
an old cabin cruiser 60
an old candy wrapper 48
an old canning factory 59
an old china cabinet 70
an old cigar factory 73
an old civil servant 345
an old civil service 42
an old claim against 100
an old clint eastwood 130
an old couch covered 62
an old crone wandering 65
an old czech proverb 48
an old dirty blanket 109
an old drill sergeant 54
an old dutch burgher 379
an old dutch colonial 163
an old dutch factory 46
an old dutch history 49
an old dutch painter 48
an old dutch picture 129
an old dutch proverb 133
an old dutch settler 57
an old dutch skipper 49
an old dutch soldier 45
an old dutch village 47
an old dutch voyager 79
an old earthen pitcher 115
an old elvis presley 136
an old empty vanilla 68
an old esther williams 41
an old faced ancient 147
an old faded garment 249
an old faded picture 51
an old false passage 69
an old field marshal 68
an old first baseman 47
an old fishing trawler 43
an old fishing village 762
an old frame cottage 45
an old frank sinatra 110
an old gaelic proverb 91
an old glass factory 66
an old gothic edifice 198
an old gothic gateway 109
an old greasy blanket 40
an old greek epigram 59
an old greek grammar 70
an old greek orthodox 41
an old greek proverb 383
an old greek tragedy 231
an old green blanket 47
an old growth douglas 49
an old gypsy caravan 91
an old habit pattern 79
an old heathen goddess 47
an old hindu proverb 74
an old horse blanket 627
an old horse offered 94
an old house adjoining 105
an old house because 65
an old house between 76
an old house divided 42
an old house haunted 90
an old house located 103
an old house outside 190
an old house servant 97
an old house trailer 113
an old human problem 43
an old indian blanket 132
an old indian fighter 1597
an old indian footpath 48
an old indian language 81
an old indian officer 333
an old indian official 109
an old indian portage 62
an old indian proverb 245
an old indian servant 131
an old indian soldier 46
an old indian stepped 51
an old indian trapper 51
an old indian village 1578
an old irish catholic 146
an old irish officer 75
an old irish proverb 485
an old irish sergeant 52
an old irish servant 61
an old irish soldier 74
an old issue between 92
an old jimmy stewart 86
an old khaki uniform 114
an old kingdom egyptian 41
an old kingdom pyramid 89
an old korean proverb 195
an old latin grammar 163
an old latin proverb 582
an old latin scholar 52
an old latin treatise 41
an old leather satchel 279
an old legal concept 40
an old light cruiser 56
an old light fixture 66
an old local preacher 106
an old magic lantern 59
an old maori proverb 85
an old mother hubbard 49
an old motion picture 174
an old movie together 88
an old naval captain 73
an old naval officer 883
an old naval uniform 51
an old negro preacher 236
an old negro servant 524
an old olive orchard 42
an old order against 43
an old order revived 46
an old organ grinder 109
an old paint factory 41
an old party comrade 436
an old petty officer 58
an old plaid blanket 71
an old plaid flannel 46
an old poetic elysium 57
an old print depicting 41
an old prize fighter 54
an old punch cartoon 54
an old punic trireme 40
an old queer creature 54
an old river captain 45
an old river channel 1306
an old river terrace 513
an old roman catholic 1848
an old roman citizen 110
an old roman emperor 187
an old roman general 54
an old roman goddess 59
an old roman highway 77
an old roman proverb 184
an old roman senator 205
an old roman soldier 194
an old roman triumph 50
an old rusty bicycle 48
an old rusty cutlass 104
an old rusty hatchet 51
an old score against 646
an old score between 136
an old shawl wrapped 51
an old social capital 96
an old speed graphic 43
an old squaw happily 79
an old staff officer 150
an old state operate 55
an old stone archway 277
an old stone chimney 225
an old stone cottage 320
an old stone dovecot 45
an old stone edifice 96
an old stone gateway 334
an old stone lantern 210
an old story between 98
an old story repeated 44
an old stream channel 383
an old sugar factory 158
an old swiss officer 82
an old table covered 95
an old tawny soldier 105
an old theater program 45
an old trade unionist 242
an old treaty between 145
an old tried soldier 57
an old truck chassis 132
an old trunk covered 81
an old washing machine 1921
an old water buffalo 131
an old water channel 56
an old wedding picture 102
an old welsh dresser 54
an old welsh proverb 127
an old whaling captain 205
an old whaling skipper 46
an old whaling village 74
an old white blanket 52
an old white charger 52
an old white flannel 55
an old white hackney 43
an old woman accused 154
an old woman advised 42
an old woman against 73
an old woman appeared 1398
an old woman applied 181
an old woman arrived 144
an old woman because 347
an old woman becomes 64
an old woman besides 50
an old woman between 106
an old woman brought 588
an old woman carried 116
an old woman carries 65
an old woman chanced 66
an old woman charged 40
an old woman clutching 72
an old woman company 53
an old woman coughed 53
an old woman covered 128
an old woman crossed 57
an old woman crosses 64
an old woman crouching 211
an old woman dressed 1363
an old woman emerged 197
an old woman emerges 59
an old woman entered 540
an old woman exclaim 47
an old woman express 74
an old woman following 105
an old woman follows 45
an old woman gossiping 51
an old woman greeted 54
an old woman herself 168
an old woman himself 70
an old woman hobbled 170
an old woman huddled 119
an old woman hunched 95
an old woman hurried 43
an old woman invited 51
an old woman knocked 46
an old woman lamenting 47
an old woman muffled 86
an old woman muttering 62
an old woman offered 140
an old woman outside 362
an old woman painted 55
an old woman peddler 96
an old woman peevish 45
an old woman perched 41
an old woman pointed 79
an old woman preparing 69
an old woman preside 50
an old woman related 71
an old woman replied 48
an old woman reputed 118
an old woman returning 102
an old woman screamed 75
an old woman seemingly 40
an old woman servant 484
an old woman seventy 124
an old woman shouted 199
an old woman shuffling 52
an old woman skilled 90
an old woman squatting 187
an old woman started 98
an old woman stepped 231
an old woman stopped 240
an old woman suffering 350
an old woman tottering 84
an old woman unknown 116
an old woman wandering 67
an old woman wrapped 398
an old world concept 45
an old world country 87
an old world culture 385
an old world european 60
an old world pattern 48
an old world primate 189
an old world product 66
an old world quality 63
an old world society 132
an old world species 811
an old world village 334
an old world warbler 73
an old wound reopened 55
an one might declare 71
an one might perhaps 51
an one often prefers 118
an one shall recover 51
an raf group captain 244
an rna binding protein 972
an rna virus related 82
an they would receive 128
an xml based language 123
an xml query language 656
as age minus schooling 52
as air chief marshal 467
as air force general 67
as air would forthwith 49
as all color drained 50
as all group members 135
as all human affairs 144
as all human behavior 60
as all human efforts 71
as all human history 109
as all human language 58
as all human objects 45
as all human society 40
as all latin america 61
as all might equally 53
as all might observe 42
as all noble natural 50
as all others present 111
as all poetic language 42
as all short stories 72
as all sides confess 75
as all social classes 60
as all social systems 43
as all social workers 68
as all staff members 94
as all taken together 72
as all which existed 69
as any action against 137
as any civil servant 118
as any civil service 42
as any claim against 46
as any doubt remains 95
as any drill sergeant 53
as any greek tragedy 115
as any human behavior 47
as any human creature 115
as any human endeavor 54
as any human purpose 108
as any human relation 41
as any human society 190
as any issue remains 68
as any junior officer 45
as any large country 172
as any longer tenable 42
as any loyal subject 123
as any money remains 252
as any moral purpose 98
as any motor vehicle 46
as any naval officer 132
as any reader familiar 65
as any roman catholic 338
as any roman citizen 42
as any social science 81
as any solid material 87
as any texts declaring 44
as any value between 124
as any water remains 197
as any which existed 71
as any which history 119
as any white citizen 75
as are above alluded 137
as are above related 40
as area sales manager 45
as are cases involving 58
as are daily brought 55
as are daily devised 58
as are drawn falsely 59
as are easily soluble 46
as are either helpful 69
as are either peculiar 40
as are found between 408
as are found capable 128
as are found chiefly 47
as are found nowhere 283
as are found outside 43
as are found wandering 131
as are large numbers 227
as are large portions 41
as are looking forward 43
as are lower animals 55
as are nearly related 43
as are often emitted 51
as are often imposed 41
as are often present 98
as are proof against 63
as are quite familiar 101
as are quite foreign 40
as are small amounts 289
as are social workers 53
as are state choices 64
as are still capable 49
as are still carried 42
as are still current 48
as are still observing 69
as are still remaining 68
as are still visible 135
as are taken captive 46
as are truly blessed 43
as are under control 57
as are urged against 64
as are usual between 55
as are waged between 54
as bad debts expense 248
as bbc world service 56
as being about average 126
as being about equally 115
as being about fifteen 169
as being about halfway 65
as being about language 48
as being about objects 42
as being about seventy 41
as being above average 968
as being aimed against 178
as being alone capable 145
as being anything between 44
as being anything unusual 47
as being based largely 72
as being below average 580
as being biased against 315
as being biased towards 101
as being bound together 274
as being close friends 60
as being close together 94
as being eight hundred 52
as being either central 44
as being either correct 97
as being either current 42
as being either general 79
as being either material 46
as being either morally 55
as being either natural 134
as being either neutral 43
as being either official 91
as being either passive 77
as being either pleasant 59
as being either present 280
as being either primary 248
as being either rational 51
as being either similar 48
as being either superior 41
as being either totally 76
as being either useless 57
as being either variable 92
as being fully assured 45
as being fully capable 76
as being fully present 95
as being geared towards 62
as being heirs together 1341
as being hired writers 159
as being linear because 44
as being major factors 65
as being major sources 62
as being nearly correct 50
as being nearly perfect 51
as being nearly related 124
as being owned equally 57
as being plane geometry 54
as being proof against 97
as being quite capable 108
as being quite certain 72
as being quite complex 52
as being quite correct 63
as being quite familiar 50
as being quite foreign 82
as being quite general 55
as being quite limited 66
as being quite natural 370
as being quite outside 158
as being quite poetical 76
as being quite similar 427
as being quite uniform 50
as being quite unusual 53
as being quite useless 78
as being quite variable 44
as being rather limited 129
as being rather passive 41
as being rather peculiar 93
as being rather similar 101
as being rather typical 52
as being rather unusual 75
as being really present 91
as being right because 49
as being roman catholic 118
as being seven hundred 91
as being shade kindled 72
as being split between 134
as being still present 119
as being thirty thousand 40
as being truly imperial 54
as being truly touched 68
as being under assault 54
as being under british 238
as being under chinese 70
as being under control 493
as being under foreign 139
as being under general 156
as being waged against 47
as being waged between 89
as being within certain 46
as being within himself 57
as both legal adviser 95
as both major parties 167
as both sides attempt 49
as both sides awaited 49
as both sides claimed 94
as both sides realized 164
as both sides refused 60
as both sides settled 55
as bus rapid transit 44
as can alone command 51
as can alone justify 43
as can appear anywise 48
as can exist between 277
as can exist nowhere 56
as can never forgive 54
as can occur between 46
as can occur following 86
as car doors slammed 43
as day light appeared 135
as dead leaves flutter 388
as dead plant material 148
as dear george cranmer 81
as death rates decline 75
as did chief justice 543
as did elvis presley 50
as did every officer 247
as did exist between 100
as did field marshal 66
as did freud himself 91
as did george bernard 105
as did george herbert 55
as did henry kissinger 52
as did james madison 78
as did jesse jackson 105
as did jesus himself 210
as did judas iscariot 42
as did large numbers 193
as did later efforts 40
as did later writers 75
as did latin america 57
as did lewis carroll 44
as did louis napoleon 69
as did major general 95
as did occur between 68
as did queen victoria 163
as did roger williams 187
as did saint francis 161
as did staff members 96
as did thomas aquinas 133
as did thomas carlyle 72
as does every student 97
as does exist between 144
as does latin america 53
as each child arrives 45
as each child attains 49
as each child becomes 75
as each class becomes 58
as each could collect 71
as each could provide 44
as each fresh arrival 60
as each gives himself 260
as each group becomes 56
as each group pursues 51
as each group reports 70
as each guest arrived 81
as each guest arrives 54
as each guest entered 47
as each human creature 48
as each noted champion 81
as each season brought 49
as each state decides 67
as eye could discern 48
as eye could stretch 54
as far above average 320
as far apart socially 53
as far below average 116
as fear which forbade 56
as few brush strokes 56
as few people outside 56
as few people possess 96
as few women possess 191
as for acute diseases 75
as for amelia herself 50
as for baked custard 64
as for basic research 130
as for child support 49
as for civil service 57
as for civil society 46
as for every citizen 46
as for every thousand 150
as for flood control 156
as for getting congress 75
as for getting married 57
as for getting together 78
as for harming anybody 45
as for jason himself 86
as for jesus himself 113
as for jones himself 85
as for large numbers 106
as for large samples 43
as for later writers 41
as for latin america 159
as for linear systems 85
as for local defense 462
as for lower animals 44
as for major surgery 48
as for moral support 46
as for moses himself 50
as for motor vehicle 46
as for nearly everything 42
as for older persons 66
as for older workers 53
as for print sources 69
as for raising revenue 66
as for rigid conduit 72
as for social control 54
as for social justice 98
as for social position 43
as for social science 75
as for social welfare 213
as for social workers 77
as for sylvia herself 138
as for talking together 59
as for thomas aquinas 77
as for total protein 83
as for trade between 73
as for water quality 85
as for water samples 49
as for white females 75
as for white persons 59
as for white workers 54
as for whole numbers 466
as for working capital 199
as for writing according 76
as god bless america 46
as god gives himself 265
as god knows everything 54
as god knows himself 670
as god loves himself 277
as god makes himself 69
as god shall appoint 167
as god shall deliver 66
as god shall incline 92
as god shall inspire 105
as god shall prosper 69
as god would approve 127
as god would provide 44
as had borne command 76
as had every previous 44
as had first appeared 112
as had given occasion 44
as had grown elderly 57
as had irish estates 52
as had never appeared 216
as had never crossed 105
as had never entered 438
as had never existed 1963
as had never greeted 81
as had never handled 197
as had never haunted 56
as had never hitherto 236
as had never perhaps 42
as had never visited 80
as had roger williams 42
as had taken shelter 76
as has never appeared 143
as has never existed 1354
as has never hitherto 188
as has never perhaps 63
as has often appeared 70
as has since appeared 174
as has since elapsed 60
as hath given occasion 56
as heat shock protein 249
as her ankle twisted 73
as her belly swelled 204
as her bosom swelled 76
as her breathing settled 41
as her breathing steadied 58
as her cheek pressed 44
as her cheek touched 40
as her chief adviser 349
as her chief concern 62
as her chief engineer 45
as her chief support 76
as her close friends 122
as her dance partner 142
as her dancing partner 146
as her dearly beloved 71
as her dress slipped 43
as her elder sisters 140
as her facial features 60
as her father appeared 185
as her father arrived 54
as her father because 43
as her father brought 62
as her father carried 81
as her father claimed 76
as her father climbed 48
as her father crossed 52
as her father desired 103
as her father dragged 49
as her father entered 600
as her father gathered 52
as her father himself 255
as her father ordered 94
as her father pointed 91
as her father pressed 41
as her father proudly 42
as her father refused 64
as her father returns 41
as her father started 92
as her father stepped 146
as her father stopped 54
as her father watched 94
as her final decision 80
as her fingers brushed 472
as her fingers circled 53
as her fingers drifted 60
as her fingers fumbled 215
as her fingers grasped 67
as her fingers gripped 126
as her fingers knitted 143
as her fingers lightly 89
as her fingers plucked 53
as her fingers pressed 113
as her fingers searched 62
as her fingers skimmed 67
as her fingers slipped 178
as her fingers splayed 45
as her fingers strayed 50
as her fingers stroked 238
as her fingers touched 982
as her fingers trailed 147
as her fingers twisted 79
as her fingers wrapped 89
as her first adviser 45
as her first attempt 136
as her first concern 41
as her first example 64
as her first husband 1695
as her first impulse 57
as her first language 1135
as her first marriage 124
as her first officer 102
as her first partner 43
as her first priority 204
as her first project 56
as her first romance 97
as her first subject 143
as her first venture 53
as her first witness 91
as her flowing tresses 58
as her fourth husband 355
as her guide emerged 54
as her hands brushed 55
as her hands clasped 75
as her hands covered 50
as her hands dropped 128
as her hands fumbled 70
as her hands grasped 69
as her hands gripped 226
as her hands pressed 92
as her hands skimmed 54
as her hands slipped 197
as her hands smoothed 76
as her hands started 58
as her hands stroked 166
as her hands touched 318
as her heels clicked 143
as her horse stepped 42
as her inner muscles 199
as her irish servant 72
as her knees buckled 692
as her knees started 66
as her knees weakened 130
as her later history 102
as her legal adviser 261
as her legal counsel 86
as her legal guardian 415
as her legal husband 187
as her lover because 57
as her lover withdrew 63
as her major subject 109
as her moral support 40
as her morning routine 91
as her mother advised 60
as her mother appeared 132
as her mother because 69
as her mother brought 85
as her mother brushed 52
as her mother bustled 44
as her mother carried 119
as her mother claimed 109
as her mother climbed 49
as her mother country 48
as her mother crossed 49
as her mother desired 93
as her mother desires 62
as her mother dragged 54
as her mother dressed 54
as her mother dropped 48
as her mother entered 505
as her mother grabbed 54
as her mother hurried 117
as her mother pointed 132
as her mother refused 61
as her mother slipped 63
as her mother started 174
as her mother stepped 168
as her mother stooped 248
as her mother stopped 56
as her mother watched 159
as her mother watches 45
as her niece entered 157
as her noble husband 60
as her older brothers 142
as her older sisters 293
as her people desired 89
as her power extends 49
as her press boasted 46
as her prime example 72
as her pulse pounded 51
as her royal consort 56
as her royal husband 67
as her short stories 138
as her smile widened 116
as her social inferior 159
as her social position 176
as her social superior 41
as her stern rapidly 43
as her story unfolds 156
as her title implies 72
as her tongue flicked 148
as her tongue slipped 94
as her tongue stroked 56
as her tongue swirled 47
as her tongue touched 98
as her vision blurred 180
as her voice becomes 46
as her voice cracked 242
as her voice drifted 54
as her voice dropped 152
as her voice lowered 48
as her voice sounded 221
as her voice started 46
as her voice trailed 636
as her voice wavered 40
as her weapon against 52
as her wedding present 431
as her white uniform 43
as her whole history 148
