ac voltage is used 108
am ashamed to know 96
am ashamed to leave 81
am ashamed to lift 160
am ashamed to live 275
am ashamed to look 1268
am ashamed to make 341
am ashamed to meet 373
am ashamed to name 920
am ashamed to ride 110
am ashamed to seem 72
am ashamed to send 933
am ashamed to shew 57
am ashamed to show 466
am ashamed to speak 914
am ashamed to stay 72
am ashamed to take 362
am ashamed to talk 368
am ashamed to tell 4172
am ashamed to think 4113
am ashamed to turn 46
am ashamed to walk 114
am asserting no more 48
am assumed to have 89
am assumed to know 45
am assured by good 121
am assured by high 50
am assured by leading 81
am assured by lord 46
am assured by many 332
am assured by miss 62
am assured by some 334
am assured by those 1155
am assured by your 74
am assured he will 378
am assured is true 45
am assured it must 69
am assured it will 387
am assured of from 46
am assured of their 61
am assured of your 616
am assured on good 246
am assured on what 40
am assured the lord 44
am attending to your 46
am baffled by your 51
am because of what 236
am because of your 64
am beginning at last 105
am beginning my life 44
am beginning to call 60
am beginning to care 124
am beginning to come 204
am beginning to doze 41
am beginning to draw 99
am beginning to dread 263
am beginning to dream 89
am beginning to envy 54
am beginning to fall 187
am beginning to feel 13478
am beginning to find 1942
am beginning to form 154
am beginning to gain 58
am beginning to give 180
am beginning to grow 772
am beginning to hate 680
am beginning to have 2758
am beginning to hold 79
am beginning to hope 485
am beginning to know 1601
am beginning to learn 1409
am beginning to like 1523
am beginning to live 369
am beginning to look 1052
am beginning to lose 1277
am beginning to love 771
am beginning to make 831
am beginning to miss 188
am beginning to move 78
am beginning to need 90
am beginning to open 48
am beginning to pack 53
am beginning to pick 120
am beginning to plan 101
am beginning to play 64
am beginning to save 49
am beginning to sell 100
am beginning to show 83
am beginning to speak 175
am beginning to sweat 52
am beginning to take 555
am beginning to talk 325
am beginning to teach 43
am beginning to tell 61
am beginning to think 14118
am beginning to tire 499
am beginning to turn 98
am beginning to wake 82
am beginning to walk 151
am beginning to want 231
am beginning to warm 51
am beginning to weary 95
am beginning to wish 484
am beginning to work 393
am between the ages 51
am blessed by having 42
am blessed by your 140
am blessed in having 86
am blessed to call 108
am blessed to have 2470
am blessed to know 230
am blessed to live 126
am blessed to work 78
am blinded by your 55
am borrowing it from 43
am borrowing the term 390
am bothered by acid 189
am bothered by hearing 108
am bothered by what 97
am bounden to pray 66
am bounden to your 50
am brought by your 124
am brought to know 62
am brought to life 40
am brought to nothing 75
am brought to speak 181
am brought to such 145
am brought to tears 56
am brought to think 48
am brought to trial 208
am burrowing my body 46
am capable of acting 112
am capable of bearing 158
am capable of bringing 112
am capable of caring 57
am capable of dealing 132
am capable of earning 46
am capable of even 52
am capable of facing 72
am capable of flying 50
am capable of giving 1715
am capable of great 182
am capable of hating 101
am capable of having 313
am capable of leading 46
am capable of leaving 181
am capable of living 156
am capable of love 159
am capable of loving 1553
am capable of making 1404
am capable of many 61
am capable of more 332
am capable of much 214
am capable of nothing 156
am capable of only 41
am capable of paying 55
am capable of reading 114
am capable of rising 45
am capable of saying 222
am capable of seeing 275
am capable of self 69
am capable of some 65
am capable of such 816
am capable of taking 672
am capable of very 41
am capable of what 41
am capable of when 93
am capable to give 57
am capable to make 70
am careful to call 44
am careful to give 136
am careful to have 96
am careful to help 83
am careful to keep 385
am careful to leave 62
am careful to make 234
am careful to note 72
am careful to speak 43
am careful to stay 45
am careful to take 96
am careful to tell 43
am careful to think 48
am certain at least 222
am certain he felt 83
am certain he knew 127
am certain he made 41
am certain he meant 147
am certain he must 240
am certain he took 55
am certain he will 3399
am certain is true 42
am certain it means 60
am certain it must 764
am certain it will 3094
am certain my lord 136
am certain no more 115
am certain no other 43
am certain no such 89
am certain of having 305
am certain of living 48
am certain of nothing 1559
am certain of only 291
am certain of their 127
am certain of these 45
am certain of what 486
am certain of your 510
am certain the book 51
am certain the great 92
am certain the heart 43
am certain the lord 52
am certain the milk 120
am certain the only 117
am certain the other 77
am certain the poor 62
am certain the same 96
am certain the time 61
am certain to fail 40
am certain to find 371
am certain to have 352
am certain to know 91
am certain to live 47
am certain to lose 67
am certain to make 69
am certain to meet 65
am certain to take 85
am certain we have 385
am certain we hold 45
am certain we must 125
am certain we were 147
am certain we will 1591
am chained to time 170
am charged by your 53
am charged to give 134
am charged to have 85
am charged to keep 62
am charged to make 98
am charged to tell 137
am charged to treat 45
am charmed at your 45
am charmed by your 203
am charmed to find 485
am charmed to have 355
am charmed to know 66
am charmed to learn 59
am charmed to make 209
am charmed to meet 224
am charmed to think 124
am checked by some 66
am cheered by your 85
am chilled by your 47
am chuckling to think 48
am content to base 42
am content to bide 113
am content to call 218
am content to cast 51
am content to dine 55
am content to draw 63
am content to fall 49
am content to feel 108
am content to find 133
am content to gaze 59
am content to give 817
am content to have 1912
am content to hold 109
am content to hope 54
am content to join 161
am content to just 63
am content to keep 222
am content to know 661
am content to learn 113
am content to leave 4763
am content to live 1610
am content to look 433
am content to lose 309
am content to love 54
am content to make 391
am content to meet 213
am content to mingle 78
am content to move 44
am content to name 42
am content to note 144
am content to obey 94
am content to part 106
am content to pass 204
am content to play 88
am content to pray 50
am content to rank 41
am content to rely 183
am content to rest 992
am content to risk 110
am content to send 53
am content to show 123
am content to speak 54
am content to stay 557
am content to stop 45
am content to take 2178
am content to tell 206
am content to think 432
am content to throw 212
am content to treat 83
am content to wait 1790
am content to walk 78
am content to wave 42
am content to work 229
am correct in making 118
am correct in reading 61
am correct in saying 4479
am correct in seeing 101
am correct in taking 54
am correct in these 228
am correct in what 256
am counted no more 89
am covered in sweat 97
am crossed in love 43
am dazzled by your 78
am declining as fast 49
am defending the word 82
am deluded by these 43
am depending on your 117
am depends on what 157
am deserving of such 43
am deserving of your 82
am designing st paul 52
am desired by lord 235
am desired by some 84
am desired by their 48
am desired to call 124
am desired to come 64
am desired to give 140
am desired to make 133
am desired to send 224
am desired to take 61
am desired to tell 146
am devoted to none 47
am devoted to those 59
am devoted to your 400
am directing my mind 969
am divulging the great 66
am dressed in rags 57
am dressed in wool 40
am dropped at last 99
am duchess of main 41
am elected to some 77
am emperor of rome 82
am employing it here 64
am employing the term 716
am employing the word 149
am enabled in peace 62
am enabled to cast 69
am enabled to clear 103
am enabled to draw 85
am enabled to feel 74
am enabled to form 508
am enabled to free 183
am enabled to gain 71
am enabled to give 4161
am enabled to have 74
am enabled to hold 57
am enabled to hope 50
am enabled to keep 175
am enabled to know 144
am enabled to leave 68
am enabled to live 109
am enabled to look 163
am enabled to make 783
am enabled to meet 56
am enabled to pray 71
am enabled to send 276
am enabled to show 457
am enabled to speak 574
am enabled to take 170
am enabled to tell 99
am enabled to throw 92
am enclosing the copy 59
am enclosing the list 55
am enraged at your 120
am equally at home 99
am equally in debt 44
am equally in need 60
am escaped to tell 496
am exactly in your 73
am exactly of your 127
am exactly the same 517
am excited by what 122
am excited by your 90
am excited to have 254
am excited to know 130
am excited to learn 96
am excited to meet 126
am excited to such 196
am excited to think 88
am expecting my wife 124
am expecting to find 113
am expecting to have 236
am expecting to leave 171
am expecting to make 43
am expecting to meet 89
am expecting to take 95
am exposed to great 46
am exposed to many 65
am exposed to such 59
am extending my hand 48
am faithful to those 46
am faithful to what 51
am familiar at home 49
am familiar the back 40
am finally at home 41
am finally at peace 86
am finishing my work 45
am finishing the last 92
am focused on what 115
am following in your 44
am following the line 61
am following the reading 50
am following the rest 370
am following the rule 86
am following the same 168
am following the text 89
am following the work 74
am foolish to think 56
am forever in debt 197
am forever in their 229
am forever in your 853
am grieved at having 70
am grieved at heart 461
am grieved at what 251
am grieved at your 300
am grieved by your 67
am grieved on your 44
am grieved to find 1003
am grieved to give 67
am grieved to have 808
am grieved to know 107
am grieved to learn 476
am grieved to leave 124
am grieved to lose 42
am grieved to part 48
am grieved to speak 43
am grieved to tell 404
am grieved to think 1141
am happier at home 142
am happier to have 51
am hastening to send 60
am hastening to think 49
am haunted by some 40
am haunted by these 86
am haunted by those 76
am haunted by what 76
am haunted by your 81
am hazarding my life 52
am hearkening to wrong 77
am heartily of your 64
am honored by having 51
am honored by their 113
am honored by your 1736
am honored in your 54
am honored to call 403
am honored to give 76
am honored to have 6892
am honored to help 50
am honored to join 114
am honored to know 331
am honored to make 306
am honored to meet 1117
am honored to speak 102
am honored to take 61
am honored to tell 42
am honored to thank 42
am honored to think 43
am honored to work 137
am hopeful he will 95
am hopeful it will 149
am hopeful of your 45
am hopeful we will 90
am hostile to evil 49
am humbled by their 198
am humbled by what 87
am humbled by your 374
am humbled to have 60
am humbled to think 54
am improving in health 100
am improving my mind 161
am inclining the other 52
am including it here 429
am induced by many 571
am induced by these 53
am induced to call 170
am induced to come 61
am induced to copy 58
am induced to draw 82
am induced to feel 49
am induced to form 67
am induced to give 1044
am induced to hope 844
am induced to look 170
am induced to make 1275
am induced to seek 51
am induced to send 450
am induced to speak 235
am induced to take 443
am induced to think 2768
am induced to urge 45
am induced to wish 41
am indulging in some 47
am indulging in vain 54
am indulging the hope 80
am inferior to none 75
am inferior to other 65
am insisting on here 118
am intending to give 43
am intending to have 43
am intending to leave 57
am intending to make 165
am intending to send 55
am intending to take 108
am intruding on your 113
am investing my time 40
am invited to come 175
am invited to dine 422
am invited to give 182
am invited to have 75
am invited to join 234
am invited to make 121
am invited to meet 197
am invited to play 51
am invited to some 51
am invited to speak 398
am invited to stay 185
am invited to take 232
am invited to their 86
am invited to treat 75
am joaquin the odds 71
am lamenting my other 43
am lamenting the loss 100
am largely in debt 40
am launching my boat 56
am limited by what 41
am limited in what 146
am limited to what 43
am listening so hard 112
am listening to some 94
am listening to their 87
am listening to these 41
am listening to what 317
am listening to your 353
am lumbering on like 56
am married or single 141
am married to john 58
am married to made 59
am married to your 206
am mentioning it here 159
am mentioning it only 47
am mentioning the name 44
am mindful of their 66
am mindful of what 133
am mindful of your 210
am mounted in high 84
am obliged at last 79
am obliged by what 40
am obliged by your 1548
am obliged in duty 63
am obliged in many 90
am obliged in turn 68
am obliged to avow 72
am obliged to break 535
am obliged to brew 59
am obliged to call 766
am obliged to care 52
am obliged to cast 57
am obliged to cite 48
am obliged to coin 62
am obliged to come 630
am obliged to cook 64
am obliged to deny 290
am obliged to dine 153
am obliged to drag 40
am obliged to draw 317
am obliged to drop 60
am obliged to fall 146
am obliged to fast 136
am obliged to feed 51
am obliged to feel 172
am obliged to fill 69
am obliged to find 237
am obliged to form 47
am obliged to gain 43
am obliged to gape 40
am obliged to give 4175
am obliged to hand 45
am obliged to have 2095
am obliged to help 179
am obliged to hide 199
am obliged to hire 91
am obliged to hold 401
am obliged to hope 54
am obliged to hunt 46
am obliged to john 50
am obliged to join 143
am obliged to keep 2563
am obliged to kill 72
am obliged to know 147
am obliged to learn 86
am obliged to leave 3393
am obliged to live 1084
am obliged to lock 49
am obliged to look 1040
am obliged to lord 59
am obliged to love 183
am obliged to make 3614
am obliged to many 78
am obliged to meet 236
am obliged to mend 47
am obliged to miss 126
am obliged to move 230
am obliged to name 165
am obliged to note 146
am obliged to obey 340
am obliged to omit 570
am obliged to open 159
am obliged to part 372
am obliged to pass 808
am obliged to pick 82
am obliged to play 253
am obliged to plead 51
am obliged to pray 77
am obliged to pull 42
am obliged to quit 257
am obliged to rely 351
am obliged to rest 119
am obliged to ride 142
am obliged to rise 87
am obliged to save 40
am obliged to seek 284
am obliged to sell 240
am obliged to send 1680
am obliged to show 255
am obliged to shut 144
am obliged to speak 1770
am obliged to stay 785
am obliged to steal 49
am obliged to stop 863
am obliged to sweat 67
am obliged to take 4347
am obliged to talk 215
am obliged to teach 133
am obliged to tell 2387
am obliged to tend 42
am obliged to term 47
am obliged to thank 145
am obliged to these 41
am obliged to think 1346
am obliged to those 142
am obliged to throw 127
am obliged to tread 45
am obliged to treat 271
am obliged to turn 473
am obliged to urge 50
am obliged to view 62
am obliged to wait 537
am obliged to walk 386
am obliged to want 73
am obliged to warn 216
am obliged to wash 62
am obliged to wave 50
am obliged to will 121
am obliged to work 785
am obliged to wrap 45
am obliged to your 1452
am observing the same 96
am offered the post 77
am opposed to free 64
am opposed to giving 337
am opposed to having 272
am opposed to high 77
am opposed to making 267
am opposed to many 57
am opposed to much 96
am opposed to some 66
am opposed to such 472
am opposed to taking 199
am opposed to their 303
am opposed to these 197
am opposed to those 172
am opposed to wage 41
am opposed to what 201
am opposed to your 380
am ordered by miss 254
am ordered to call 101
am ordered to come 55
am ordered to dine 53
am ordered to give 197
am ordered to have 53
am ordered to join 192
am ordered to keep 118
am ordered to kill 54
am ordered to leave 125
am ordered to make 239
am ordered to move 44
am ordered to send 140
am ordered to speak 57
am ordered to stay 69
am ordered to take 529
am ordered to tell 185
am ordered to turn 76
am ordered to wait 67
am outside my body 51
am outside of time 67
am outside the city 44
am outside the door 50
am outside the loop 55
am outside the pale 107
am pandering to what 93
am perhaps as much 47
am perhaps as well 102
am perhaps the best 85
am perhaps the last 151
am perhaps the least 130
am perhaps the more 224
am perhaps the most 639
am perhaps the only 2382
am perishing of cold 55
am pinched in time 79
am pledged to give 72
am pledged to help 61
am pledged to keep 52
am pledged to make 70
am pledged to nothing 423
am pledged to take 78
am pledged to your 41
am polluting the well 82
am preparing my mind 64
am preparing to give 124
am preparing to have 45
am preparing to leave 595
am preparing to make 212
am preparing to meet 89
am preparing to move 102
am preparing to obey 51
am preparing to quit 112
am preparing to send 139
am preparing to speak 62
am preparing to take 277
am preparing to teach 69
am present in your 83
am pressed by time 49
am pressed in time 44
am pressed to take 63
am presuming on your 65
am presuming to speak 45
am proposing to call 153
am proposing to give 80
am proposing to have 46
am proposing to leave 42
am proposing to make 144
am proposing to send 52
am proposing to show 77
am proposing to take 137
am proposing to tell 44
am proposing to treat 55
am prouder of having 110
am prouder to have 137
am puzzled by some 59
am puzzled by their 52
am puzzled by these 40
am puzzled by those 51
am puzzled by what 443
am puzzled by your 336
am puzzled in mind 41
am puzzled to find 206
am puzzled to know 1379
am puzzled to make 41
am puzzled to think 177
am quickly to sail 176
am receiving at your 41
am receiving the best 87
am receiving the most 51
am reduced at last 75
am reduced to dust 186
am reduced to great 123
am reduced to live 81
am reduced to living 66
am reduced to make 63
am reduced to nothing 125
am reduced to reading 60
am reduced to saying 42
am reduced to skin 300
am reduced to such 587
am reduced to taking 46
am reduced to tears 68
am reduced to these 79
am reduced to what 61
am referring to gold 80
am referring to have 91
am referring to here 2175
am referring to john 63
am referring to many 42
am referring to more 231
am referring to only 142
am referring to other 43
am referring to page 218
am referring to some 277
am referring to such 754
am referring to their 369
am referring to these 392
am referring to those 2156
am referring to three 90
am referring to were 119
am referring to what 3081
am referring to when 403
am referring to will 66
am referring to work 50
am referring to your 677
am regaining my health 49
am related to lady 65
am related to your 56
am reporting on here 52
am reputed the best 71
am reputed to have 182
am reserving the term 62
am resigning my post 63
am returning at once 77
am returning the book 102
am returning the copy 83
am returning to base 44
am returning to india 49
am returning to pure 54
am returning to rome 81
am returning to town 79
am returning to what 42
am returning to work 51
am returning to your 65
am richard the third 378
am sanguine in hoping 45
am settled at last 87
am settled in life 128
am settled in town 83
am shocked at seeing 67
am shocked at such 151
am shocked at what 268
am shocked at your 525
am shocked by their 60
am shocked by what 206
am shocked by your 201
am shocked to find 808
am shocked to have 202
am shocked to learn 267
am shocked to tell 55
am shocked to think 357
am shortly to have 42
am shortly to leave 58
am shortly to quit 67
am shortly to take 47
am shrouding my poor 46
am sincere in saying 277
am sincere in what 217
am skilled in such 83
am somehow or other 62
am spoiled by these 56
am steadily at work 88
am straining my eyes 47
am stressing the fact 65
am stressing the need 102
am studious to keep 150
am stunned by these 55
am stunned by what 111
am stunned by your 55
am stunned to find 68
am stunned to learn 47
am subject to birth 76
am subject to fits 167
am subject to great 94
am subject to many 142
am subject to some 41
am subject to such 176
am subject to their 130
am subject to these 328
am subject to very 53
am subject to your 302
am suffering as much 291
am suffering so much 632
am suffering the pangs 59
am superior to such 49
am superior to those 107
am supposing the case 124
am supposing to have 110
am tempted to break 151
am tempted to burn 204
am tempted to call 3136
am tempted to cite 290
am tempted to come 57
am tempted to copy 129
am tempted to deny 107
am tempted to draw 347
am tempted to drop 49
am tempted to echo 46
am tempted to envy 157
am tempted to fall 62
am tempted to feel 364
am tempted to fill 41
am tempted to find 143
am tempted to give 2910
am tempted to have 168
am tempted to help 72
am tempted to hold 85
am tempted to hope 270
am tempted to join 118
am tempted to jump 49
am tempted to just 49
am tempted to keep 96
am tempted to kill 116
am tempted to leave 325
am tempted to linger 186
am tempted to list 45
am tempted to look 262
am tempted to lose 76
am tempted to make 1605
am tempted to name 78
am tempted to note 43
am tempted to open 138
am tempted to pass 47
am tempted to pick 57
am tempted to play 76
am tempted to pray 46
am tempted to pull 63
am tempted to quit 62
am tempted to reach 44
am tempted to risk 51
am tempted to rush 67
am tempted to seek 94
am tempted to send 372
am tempted to show 88
am tempted to side 103
am tempted to skip 43
am tempted to speak 333
am tempted to stay 132
am tempted to steal 138
am tempted to stop 223
am tempted to take 1044
am tempted to talk 73
am tempted to tell 928
am tempted to term 60
am tempted to thank 40
am tempted to think 4291
am tempted to throw 770
am tempted to treat 41
am tempted to turn 274
am tempted to view 72
am tempted to walk 72
am tempted to weep 54
am tempted to wish 479
am thankful as well 255
am thankful the lord 60
am thankful to fate 84
am thankful to feel 270
am thankful to find 625
am thankful to have 3412
am thankful to john 92
am thankful to know 555
am thankful to learn 110
am thankful to live 99
am thankful to many 264
am thankful to miss 97
am thankful to some 46
am thankful to tell 188
am thankful to these 88
am thankful to think 599
am thankful to those 298
am thankful to your 68
am thankful we came 42
am thankful we have 152
am thrilled by your 50
am thrilled to find 71
am thrilled to have 503
am thrilled to know 112
am thrilled to learn 48
am thrilled to meet 54
am thrilled to tell 46
am thrilled to think 51
am totally at peace 57
am totally at your 91
am totally in love 177
am touched at your 68
am touched by their 189
am touched by these 66
am touched by what 172
am touched by your 1700
am touched to think 48
am trained to look 42
am truthful in what 41
am unaware at least 104
am unaware of ever 47
am unaware of having 114
am unaware of other 96
am unaware of such 230
am unaware of their 201
am unaware of these 60
am unaware of what 811
am unaware of your 142
am unhappy at what 54
am unhappy in your 99
am unhappy to have 89
am unhappy to leave 78
am unhappy to part 88
am unhappy to think 41
am unwilling as well 85
am unwilling to break 153
am unwilling to call 174
am unwilling to cast 60
am unwilling to come 86
am unwilling to deny 107
am unwilling to draw 121
am unwilling to face 43
am unwilling to fail 42
am unwilling to find 47
am unwilling to give 1299
am unwilling to have 496
am unwilling to help 48
am unwilling to hold 154
am unwilling to join 124
am unwilling to keep 174
am unwilling to leave 1210
am unwilling to lend 141
am unwilling to live 162
am unwilling to look 66
am unwilling to lose 527
am unwilling to make 840
am unwilling to name 344
am unwilling to omit 302
am unwilling to open 40
am unwilling to part 249
am unwilling to pass 464
am unwilling to quit 206
am unwilling to rest 101
am unwilling to risk 181
am unwilling to sell 53
am unwilling to send 164
am unwilling to slip 148
am unwilling to speak 552
am unwilling to stay 131
am unwilling to stir 68
am unwilling to stop 54
am unwilling to take 939
am unwilling to talk 92
am unwilling to tell 148
am unwilling to think 596
am unwilling to throw 258
am unwilling to tire 96
am unwilling to tread 53
am unwilling to turn 49
am unwilling to vote 198
am unwilling to wait 63
am unwilling to weary 70
am unwilling to work 65
am unworthy of asking 49
am unworthy of having 40
am unworthy of love 69
am unworthy of such 1182
am unworthy of their 53
am unworthy of your 782
am unworthy the name 57
am unworthy to call 107
am unworthy to come 67
am unworthy to have 203
am unworthy to know 47
am unworthy to live 186
am unworthy to look 73
am unworthy to speak 102
am unworthy to teach 206
am usually at home 135
am usually on time 48
am usually the last 98
am usually the only 181
am utterly at your 71
am utterly in your 41
am utterly to seek 57
am venturing to call 63
am venturing to give 41
am venturing to make 72
am venturing to send 365
am venturing to speak 53
am visited by none 40
am wallowing in such 52
am welcome to come 51
am welcome to stay 72
am wishful to speak 41
am wondering if some 112
am wondering if there 847
am wondering if these 98
am wondering if those 41
am wondering if what 97
am wondering if your 168
am wondering in what 65
am wondering the same 52
am wondering to what 220
am worried by what 51
am worried in case 49
am wounded by love 84
am wounded by your 47
an abandon of self 50
an abettor of their 94
an ability as well 174
an ability at least 190
an ability in some 99
an ability of great 44
an ability of mind 59
an ability of paying 81
an ability of self 137
an ability of some 99
an ability of these 101
an ability on their 47
an ability to bend 135
an ability to bind 461
an ability to bond 137
an ability to break 538
an ability to call 243
an ability to calm 73
an ability to care 407
an ability to cast 107
an ability to cite 57
an ability to clear 57
an ability to code 96
an ability to come 489
an ability to cook 306
an ability to cope 2641
an ability to copy 284
an ability to curb 43
an ability to cure 187
an ability to defy 43
an ability to deny 130
an ability to dive 49
an ability to draw 1924
an ability to dream 108
an ability to drop 60
an ability to edit 56
an ability to face 633
an ability to fall 56
an ability to feed 131
an ability to feel 1099
an ability to fend 53
an ability to fill 162
an ability to find 1834
an ability to fine 92
an ability to fire 64
an ability to flex 49
an ability to flow 123
an ability to form 1973
an ability to free 165
an ability to fund 138
an ability to fuse 128
an ability to gain 552
an ability to give 1650
an ability to grow 925
an ability to have 871
an ability to help 824
an ability to hide 146
an ability to hire 53
an ability to hold 1283
an ability to hunt 78
an ability to join 103
an ability to jump 123
an ability to keep 2210
an ability to kill 167
an ability to know 1198
an ability to learn 4318
an ability to leave 160
an ability to lend 89
an ability to lift 171
an ability to link 741
an ability to live 1877
an ability to look 1923
an ability to lose 112
an ability to love 738
an ability to make 11237
an ability to mark 53
an ability to mask 59
an ability to meet 1702
an ability to mine 45
an ability to mingle 49
an ability to mold 72
an ability to more 246
an ability to move 2706
an ability to name 484
an ability to note 90
an ability to obey 74
an ability to open 353
an ability to pace 54
an ability to pass 478
an ability to pick 700
an ability to plan 2286
an ability to play 1603
an ability to plot 105
an ability to pose 83
an ability to pray 80
an ability to pull 225
an ability to push 108
an ability to range 67
an ability to rank 72
an ability to reach 1072
an ability to react 789
an ability to rely 136
an ability to rest 45
an ability to ride 336
an ability to rise 577
an ability to risk 137
an ability to roll 141
an ability to rule 135
an ability to sail 122
an ability to save 172
an ability to scan 185
an ability to seek 346
an ability to self 643
an ability to sell 564
an ability to send 172
an ability to shed 71
an ability to show 497
an ability to shut 115
an ability to sift 103
an ability to sign 68
an ability to size 418
an ability to slip 104
an ability to slow 219
an ability to soar 40
an ability to sort 530
an ability to speak 3750
an ability to spin 75
an ability to spot 889
an ability to stay 599
an ability to step 355
an ability to stir 74
an ability to stop 173
an ability to sway 78
an ability to swim 312
an ability to take 4524
an ability to talk 1064
an ability to tame 40
an ability to teach 813
an ability to tell 831
an ability to test 177
an ability to think 5937
an ability to throw 406
an ability to time 68
an ability to trap 41
an ability to treat 364
an ability to tune 190
an ability to turn 1125
an ability to type 152
an ability to vary 248
an ability to view 665
an ability to wage 176
an ability to wait 209
an ability to walk 406
an ability to weave 94
an ability to weld 42
an ability to will 183
an ability to work 7452
an ability we have 87
an abortion as early 45
an abortion as part 52
an abortion as soon 138
an abortion as well 164
an abortion at five 52
an abortion at least 154
an abortion at some 162
an abortion at three 61
an abortion by means 87
an abortion by taking 53
an abortion by their 44
an abortion if their 44
an abortion if there 179
an abortion in case 85
an abortion in early 52
an abortion in fact 42
an abortion in most 60
an abortion in some 64
an abortion in such 115
an abortion in their 130
an abortion in these 99
an abortion in those 65
an abortion is akin 52
an abortion is also 96
an abortion is done 147
an abortion is even 40
an abortion is less 52
an abortion is like 91
an abortion is made 90
an abortion is more 204
an abortion is much 106
an abortion is only 223
an abortion is part 56
an abortion is very 68
an abortion is wrong 61
an abortion of some 47
an abortion of their 110
an abortion on their 86
an abortion or even 102
an abortion or give 182
an abortion or giving 84
an abortion or have 159
an abortion or having 70
an abortion or other 71
an abortion the next 75
an abortion to have 74
an abortion to make 50
an abortion to save 680
an abortion to take 84
an abortion to wait 41
an abrasion or other 228
an abrasion or some 94
an abscess in bone 45
an abscess in other 54
an abscess in some 109
an abscess in these 52
an abscess in your 60
an abscess is deep 41
an abscess is more 178
an abscess is most 42
an abscess is said 41
an abscess is seen 58
an abscess is very 79
an abscess of some 89
an abscess or boil 576
an abscess or cyst 908
an abscess or even 144
an abscess or from 188
an abscess or other 648
an abscess or some 216
an abscess the size 351
an abscess to form 291
an abscess to open 45
an absence as well 85
an absence at last 43
an absence in their 130
an absence in these 55
an absence of acid 246
an absence of anger 159
an absence of anti 280
an absence of arms 71
an absence of beats 44
an absence of beta 41
an absence of bids 50
an absence of bile 789
an absence of blue 205
an absence of body 428
an absence of bone 175
an absence of bony 65
an absence of breath 186
an absence of care 371
an absence of caring 132
an absence of case 69
an absence of cash 106
an absence of cell 189
an absence of cheap 82
an absence of chin 72
an absence of cilia 78
an absence of clear 1701
an absence of coal 104
an absence of cold 76
an absence of core 113
an absence of cost 140
an absence of dark 56
an absence of data 1148
an absence of deep 384
an absence of depth 223
an absence of dirt 62
an absence of drug 220
an absence of dust 678
an absence of duty 135
an absence of early 206
an absence of envy 91
an absence of even 826
an absence of evil 276
an absence of fact 58
an absence of fair 251
an absence of faith 665
an absence of felt 59
an absence of fine 249
an absence of fire 253
an absence of firm 838
an absence of fish 56
an absence of five 12957
an absence of flow 211
an absence of food 730
an absence of form 348
an absence of four 12778
an absence of free 884
an absence of from 127
an absence of fuel 88
an absence of full 295
an absence of fuss 391
an absence of game 111
an absence of gene 109
an absence of giant 63
an absence of goal 66
an absence of gold 234
an absence of good 1968
an absence of great 250
an absence of hair 236
an absence of half 1240
an absence of hand 50
an absence of hard 562
an absence of harm 91
an absence of health 394
an absence of heart 258
an absence of heavy 157
an absence of high 1263
an absence of home 117
an absence of hope 347
an absence of ideas 387
an absence of iron 628
an absence of jobs 81
an absence of just 1188
an absence of knee 96
an absence of land 215
an absence of late 78
an absence of laws 152
