abet in her quarrels 90
acting by his authority 1388
acting by his direction 178
acting by its authority 312
acting in all possible 54
acting in all respects 879
acting in any capacity 1913
acting in any constant 65
acting in any definite 44
acting in any direction 1499
acting in any fiduciary 880
acting in any situation 73
acting in each direction 151
acting in each instance 87
acting in her agitation 62
acting in her capacity 652
acting in her interest 316
acting in his business 177
acting in his capacity 12816
acting in his employer 49
acting in his fiduciary 170
acting in his interest 787
acting in his military 94
acting in his personal 849
acting in his presence 235
acting in its business 52
acting in its capacity 3647
acting in its entirety 96
acting in its execution 108
acting in its fiduciary 101
acting in its interest 182
acting in its ordinary 309
acting in its original 49
acting in its separate 45
acting in one capacity 397
acting in one direction 3936
acting in our interest 149
acting in that capacity 19635
acting in that direction 646
acting in that situation 174
acting in this business 621
acting in this capacity 8320
acting in this direction 1237
acting in this instance 802
acting in this situation 351
acting in this vexatious 44
acting in two distinct 50
acting in two divisions 41
acting in two opposite 61
acting in two separate 50
acting is not recorded 66
acting is not required 121
acting on all corporeal 45
acting on all elements 43
acting on all occasions 275
acting on any inclined 102
acting on any molecule 44
acting on any particle 365
acting on each electron 358
acting on each molecule 439
acting on each particle 2178
acting on each separate 51
acting on her impulses 52
acting on his authority 645
acting on his impulses 176
acting on his judgment 50
acting on his personal 191
acting on his vehement 50
acting on its authority 64
acting on its external 44
acting on its muscular 50
acting on its opposite 45
acting on its receptor 95
acting on its surfaces 55
acting on one electron 102
acting on one molecule 179
acting on one particle 226
acting on our impulses 42
acting on that dangerous 52
acting on that intention 45
acting on that judgment 107
acting on that particle 238
acting on them directly 83
acting on them promptly 68
acting on this authority 72
acting on this cylinder 46
acting on this doctrine 115
acting on this evidence 40
acting on this particle 249
acting on this proposal 63
acting on this standard 198
acting on two opposite 131
acting on two separate 41
acting or being required 45
acting the lion business 96
acts as are blundering 79
acts as are contrary 65
acts as are directly 48
acts as are enjoined 111
acts as are incident 44
acts as are injurious 205
acts as are required 441
acts as his advocate 134
acts as his messenger 131
acts as his personal 155
acts as its chairman 771
acts as its custodian 42
acts as our advocate 155
acts as two separate 153
acts at two distinct 47
acts by being absorbed 47
acts by his authority 140
acts by his overruling 85
acts by its authority 46
acts by its officers 212
acts by its presence 150
acts by its pressure 96
acts by its quantity 41
acts by that judgment 46
acts by two opposite 70
acts do not conflict 62
acts do not directly 51
acts do not indicate 108
acts he was committing 135
acts he was required 46
acts in all respects 908
acts in any capacity 120
acts in any direction 60
acts in any situation 41
acts in each category 203
acts in each situation 40
acts in his capacity 802
acts in his lifetime 134
acts in his personal 178
acts in his presence 108
acts in its capacity 406
acts in its entirety 50
acts in one capacity 57
acts in one direction 1294
acts in that capacity 2964
acts in that direction 390
acts in this capacity 2458
acts in this category 403
acts in this condition 52
acts in this direction 862
acts in this instance 362
acts in this situation 242
acts in thus separating 41
acts in two distinct 242
acts in two opposite 68
acts is not confined 143
acts is not entirely 111
acts is not intended 93
acts is not possible 42
acts it was declared 93
acts it was provided 136
acts of all branches 54
acts of all creatures 52
acts of all officers 93
acts of any employee 182
acts of god excepted 60
acts of god recorded 98
acts of her children 59
acts of her citizens 45
acts of her officers 87
acts of her officials 51
acts of her subjects 100
acts of his advisers 41
acts of his ancestor 70
acts of his apostles 65
acts of his attorney 200
acts of his authority 99
acts of his children 166
acts of his colleague 95
acts of his creatures 399
acts of his deputies 174
acts of his employee 1192
acts of his employer 67
acts of his eventful 67
acts of his goodness 73
acts of his immediate 59
acts of his lordship 147
acts of his minister 180
acts of his ministry 550
acts of his neighbor 50
acts of his officers 216
acts of his officials 118
acts of his opponent 80
acts of his oratorios 75
acts of his partners 84
acts of his personal 69
acts of his servants 2438
acts of his subjects 663
acts of his superiors 74
acts of his virtuous 129
acts of ill treatment 124
acts of its citizens 1336
acts of its cruisers 48
acts of its employee 688
acts of its managers 71
acts of its military 290
acts of its nationals 101
acts of its officers 2390
acts of its officials 1037
acts of its servants 2754
acts of its soldiers 49
acts of its subjects 331
acts of our assembly 52
acts of our attention 51
acts of our citizens 133
acts of our domestic 64
acts of our everyday 88
acts of our military 90
acts of our officials 64
acts of real delivery 62
acts of real kindness 130
acts of that assembly 350
acts of that authority 92
acts of that employee 84
acts of that terrible 45
acts of this assembly 2501
acts of this atrocious 58
acts of this governor 45
acts of this nobleman 41
acts of this province 197
acts of this salutary 83
acts of this terrible 99
acts of two distinct 105
acts of war directed 147
acts of war occurred 88
acts on all occasions 68
acts on all surfaces 47
acts on each electron 149
acts on each particle 265
acts on his accession 75
acts on his personal 46
acts on its receptor 115
acts on them directly 84
acts on two occasions 81
acts or things designed 351
acts we are ignorant 157
adding my own comments 140
adding my own personal 50
adding of new elements 44
adding of new products 42
adding the new dimension 80
adding the two equations 1271
adding the two fractions 93
adding the two products 234
adding the two separate 91
adding the two solutions 83
adding to air pollution 186
adding to and beautifying 40
adding to and completing 67
adding to and confirming 63
adding to and correcting 294
adding to and developing 98
adding to and perfecting 57
adding to and withdrawing 144
adding to her confusion 261
adding to her distress 231
adding to her dominions 119
adding to her personal 63
adding to her prestige 40
adding to her problems 135
adding to her troubles 126
adding to her wardrobe 46
adding to his apparent 64
adding to his authority 55
adding to his business 85
adding to his comforts 89
adding to his confusion 191
adding to his distress 134
adding to his dominions 267
adding to his education 54
adding to his enormous 63
adding to his essential 44
adding to his expenses 113
adding to his financial 136
adding to his interest 68
adding to his literary 110
adding to his materials 66
adding to his military 730
adding to his numerous 44
adding to his original 327
adding to his personal 294
adding to his physical 190
adding to his pleasures 99
adding to his portfolio 86
adding to his prestige 272
adding to his problems 254
adding to his property 269
adding to his security 52
adding to his sufferings 86
adding to his treasures 103
adding to his troubles 230
adding to his wardrobe 190
adding to its authority 62
adding to its capacity 136
adding to its comforts 42
adding to its contents 178
adding to its dominions 41
adding to its economic 180
adding to its efficacy 50
adding to its enormous 45
adding to its financial 164
adding to its functions 107
adding to its grandeur 67
adding to its interest 156
adding to its military 168
adding to its momentum 80
adding to its original 195
adding to its physical 112
adding to its pleasures 47
adding to its portfolio 62
adding to its potential 40
adding to its prestige 207
adding to its problems 88
adding to its quantity 127
adding to its reserves 155
adding to its revenues 62
adding to its richness 184
adding to its security 108
adding to its solidity 41
adding to its thickness 148
adding to its treasures 76
adding to its velocity 55
adding to nor detracting 108
adding to our comforts 51
adding to our confusion 75
adding to our original 64
adding to our physical 96
adding to our portfolio 48
adding to our problems 140
adding to our security 57
adding to our supplies 61
adding to our troubles 109
adding to that quantity 40
adding to them whatever 203
adding to this confusion 132
adding to this evidence 50
adding to this quantity 55
adding to this whatever 56
adding up her accounts 40
adding up his accounts 109
adds in his footnote 40
adds no new dimension 40
adds no new elements 48
adds no new insights 46
adds the new category 67
adds the new dimension 79
adds the old historian 45
adds the two operands 57
adds to air pollution 253
adds to and confirms 48
adds to and detracts 40
adds to and enhances 93
adds to and enlarges 90
adds to and enriches 93
adds to and increases 121
adds to and modifies 347
adds to her confusion 96
adds to her distress 54
adds to her personal 104
adds to her prestige 41
adds to her troubles 41
adds to her wardrobe 43
adds to his analysis 95
adds to his apparent 46
adds to his argument 117
adds to his authority 57
adds to his capacity 49
adds to his confusion 239
adds to his distress 123
adds to his greatness 76
adds to his interest 75
adds to his original 153
adds to his personal 143
adds to his physical 172
adds to his pleasures 49
adds to his portrait 43
adds to his prestige 276
adds to his problems 104
adds to his security 58
adds to his troubles 81
adds to its apparent 107
adds to its authority 78
adds to its capacity 102
adds to its delicacy 123
adds to its economic 118
adds to its efficacy 110
adds to its elegance 77
adds to its emotional 51
adds to its grandeur 147
adds to its hardness 45
adds to its interest 1144
adds to its mystique 74
adds to its original 57
adds to its physical 90
adds to its piquancy 71
adds to its potential 141
adds to its prestige 109
adds to its problems 47
adds to its reserves 85
adds to its richness 158
adds to its security 142
adds to its severity 51
adds to its solidity 46
adds to its vitality 44
adds to nor detracts 663
adds to our capacity 55
adds to our confusion 354
adds to our distress 74
adds to our evidence 51
adds to our interest 471
adds to our personal 58
adds to our problems 140
adds to our prospect 47
adds to our security 280
adds to our surprise 178
adds to our suspicion 62
adds to our troubles 41
adds to than detracts 283
adds to that pressure 88
adds to that produced 72
adds to that tradition 41
adds to this analysis 179
adds to this approach 46
adds to this argument 260
adds to this assertion 54
adds to this category 43
adds to this challenge 48
adds to this confusion 297
adds to this critique 47
adds to this doctrine 62
adds to this emphasis 52
adds to this estimate 50
adds to this evidence 79
adds to this interest 51
adds to this portrait 53
adds to this pressure 168
adds to this quotation 79
adds to this sentence 51
adds to this situation 93
adds to this tendency 99
adds to this tradition 89
adze on his shoulder 42
aegis of his authority 46
aegis of his highness 261
aged of her condition 70
aged to peak hardness 195
ages if not eternity 46
ages in all cultures 82
ages in its original 49
ages it has produced 66
ages it has received 77
ages it has remained 50
ages it was believed 189
ages it was possible 52
ages it was regarded 67
ages it was supposed 148
ages of all children 398
ages of all students 57
ages of any children 280
ages of both partners 42
ages of her children 887
ages of his children 827
ages of his subjects 65
ages of its evolution 49
ages of its formation 56
ages of its progress 47
ages of our children 257
ages of our greatness 55
ages of our monarchy 71
ages of our patients 50
ages of our subjects 73
ages of that eternity 54
ages of that monarchy 185
ages of that republic 44
ages of two children 73
ages the hot conflict 90
ages we are indebted 49
ages we had extended 122
ahead as you approach 52
ahead in all respects 40
ahead in any direction 144
ahead in his business 90
ahead in his eagerness 40
ahead in its economic 100
ahead in one direction 162
ahead in that direction 330
ahead in this business 735
ahead in this direction 555
ahead in this industry 50
ahead in this situation 53
ahead of all personal 63
ahead of all possible 87
ahead of and parallel 98
ahead of and slightly 100
ahead of any american 406
ahead of any divisive 71
ahead of any personal 229
ahead of any possible 902
ahead of any potential 170
ahead of any pursuers 44
ahead of any qualifying 199
ahead of any specific 42
ahead of each operation 62
ahead of her children 249
ahead of her companion 218
ahead of her consorts 194
ahead of her daughter 99
ahead of her gloomily 42
ahead of her mistress 44
ahead of her opponent 225
ahead of her personal 67
ahead of her pursuers 243
ahead of her schedule 160
ahead of her students 122
ahead of her suddenly 59
ahead of her tomorrow 101
ahead of him received 49
ahead of him suddenly 156
ahead of him tomorrow 272
ahead of him wherever 71
ahead of his advisers 42
ahead of his aircraft 47
ahead of his american 280
ahead of his audience 326
ahead of his battalion 95
ahead of his business 132
ahead of his capacity 59
ahead of his children 46
ahead of his colleague 193
ahead of his companion 594
ahead of his compeers 57
ahead of his comrades 497
ahead of his daughter 82
ahead of his domestic 41
ahead of his flagship 61
ahead of his immediate 116
ahead of his infantry 175
ahead of his judgment 131
ahead of his lordship 41
ahead of his military 124
ahead of his mistress 51
ahead of his neighbor 159
ahead of his opponent 889
ahead of his original 99
ahead of his patients 52
ahead of his personal 317
ahead of his physical 158
ahead of his practice 59
ahead of his pursuers 1597
ahead of his regiment 236
ahead of his schedule 873
ahead of his soldiers 110
ahead of his squadron 64
ahead of his students 452
ahead of his subjects 42
ahead of his superiors 51
ahead of his supplies 55
ahead of his teammates 59
ahead of his troopers 49
ahead of its american 312
ahead of its audience 79
ahead of its companion 46
ahead of its delivery 46
ahead of its domestic 63
ahead of its economic 98
ahead of its immediate 46
ahead of its infantry 51
ahead of its japanese 68
ahead of its neighbor 100
ahead of its opponent 58
ahead of its original 279
ahead of its potential 103
ahead of its pursuers 128
ahead of its schedule 349
ahead of its supplies 68
ahead of its supporting 62
ahead of our american 80
ahead of our analysis 44
ahead of our argument 107
ahead of our capacity 102
ahead of our children 84
ahead of our infantry 60
ahead of our original 113
ahead of our positions 47
ahead of our practice 227
ahead of our pursuers 140
ahead of our schedule 635
ahead of our students 49
ahead of that schedule 78
ahead of them suddenly 99
ahead of them tomorrow 164
ahead of this schedule 82
ahead of you tomorrow 795
ahead to new horizons 47
aiding by its friendly 59
aiding in its execution 45
aiding us with alacrity 140
aids as are required 64
aids at his disposal 262
aids at our disposal 148
aids in fat digestion 356
aids in heat transfer 48
aids in its digestion 136
aids in its expulsion 50
aids in this direction 308
aids to its progress 74
aids to lung expansion 128
ailing as she believed 90
aiming at any specific 41
aiming at its overthrow 651
aiming at our contempt 81
aiming at this standard 226
aiming in his direction 60
aiming in one direction 43
aiming in that direction 215
aiming in this direction 209
aiming the gun directly 100
aims at and achieves 669
aims at and believes 250
aims at and succeeds 138
aims at being absolute 47
aims at being complete 222
aims at being dramatic 52
aims at being original 47
aims at its complete 55
aims do not coincide 75
aims do not conflict 139
aims in all respects 227
aims in any directed 139
aims in his fourteen 96
aims in its struggle 41
aims in that direction 352
aims in this direction 638
aims is not possible 85
aims of all education 332
aims of all humanity 44
aims of all sentient 51
aims of art education 602
aims of big business 58
aims of his activity 44
aims of his movement 135
aims of his personal 73
aims of his policies 45
aims of its activity 45
aims of its economic 88
aims of its founders 534
aims of its ordinary 50
aims of its original 64
aims of its sponsoring 112
aims of its sponsors 91
aims of its struggle 78
aims of our analysis 65
aims of our cultural 65
aims of our economic 172
aims of our education 88
aims of our movement 162
aims of our struggle 147
