abbey which contains the 225
added which codifies in 61
added which consists of 55
added which contains the 58
added which converts the 41
added which increased the 82
added which increases the 121
added which resulted in 98
admit black children to 99
admit black students in 60
admit black students to 240
admit fresh evidence on 122
admit negro children to 80
admit negro students to 108
admit roman catholics to 645
admit women students in 45
admit women students on 58
admit women students to 133
adopt rules authorizing the 45
adopt rules concerning the 78
adopt rules designed to 190
adopt rules pursuant to 63
adopt rules regulating the 186
adopt rules specifying the 48
adore under affection of 118
adult basic education as 162
adult basic education at 56
adult basic education in 955
adult basic education is 414
adult basic education or 347
adult basic education to 196
adult blood pressure in 150
adult blood pressure is 270
adult human consists of 59
adult human skeleton is 111
adult human subjects in 143
adult human subjects on 40
adult lives attached to 69
adult males compared to 128
adult males continue to 128
adult males eligible to 206
adult males employed in 675
adult males entitled to 124
adult males involved in 60
adult males resident in 236
adult motor patterns in 77
adult stage inhabits the 107
adult women compared to 62
adult women continue to 141
adult women employed in 119
adult women involved in 102
adult would probably be 186
afire either directly or 134
after acute episodes of 109
after acute exercise in 86
after acute exposure of 67
after acute exposure to 840
after acute infection in 41
after acute infection of 54
after acute injection of 47
after acute occlusion of 125
after acute treatment of 74
after again expressing the 43
after again traversing the 67
after bidding farewell to 4043
after blood pressure is 190
after bolus injection of 679
after brief attempts at 56
after brief episodes of 54
after brief exercise in 70
after brief exposure of 75
after brief exposure to 834
after brief immersion in 40
after brief sojourns in 102
after calling attention to 2048
after close analysis of 127
after close attention to 88
after close scrutiny by 54
after close scrutiny of 382
after court approval of 164
after daily exposure to 78
after daily injection of 90
after david returned to 49
after drawing attention to 596
after either surgical or 128
after either systemic or 80
after entry remained in 51
after evening twilight or 86
after every attention to 42
after every deduction is 67
after every execution of 165
after every exposure to 103
after every fragment of 66
after every incident of 62
after every injection of 71
after every instance of 341
after every interval of 154
after every iteration of 114
after every movement of 164
after every operation of 70
after every paroxysm of 52
after every particle of 117
after every resource of 50
after every sentence he 56
after every sentence of 67
after every sentence or 137
after every sentence to 134
after every sequence of 85
after every spoonful of 45
after falling slightly in 46
after fetal diagnosis of 52
after fetal exposure to 122
after final approval by 122
after final approval of 225
after final judgment at 78
after final judgment by 117
after final judgment in 556
after final judgment is 211
after final judgment of 349
after final judgment on 111
after final judgment or 253
after final judgment the 56
after final judgment to 76
after finding evidence of 91
after finding violations of 53
after first addressing the 48
after first admission to 70
after first attempting to 619
after first completing the 54
after first conducting the 51
after first consulting the 220
after first contacting the 64
after first converting it 47
after first converting the 79
after first describing the 206
after first destroying it 199
after first destroying the 120
after first detection of 52
after first discussing it 42
after first discussing the 427
after first episodes of 171
after first explaining the 94
after first exposure to 462
after first injection of 93
after first inspecting the 73
after first performing the 46
after first presenting the 81
after first sentence in 396
after first sentence of 866
after first separating the 71
after first supporting the 75
after fourth sentence of 59
after fully describing the 70
after fully discussing the 246
after fully explaining the 231
after fully explaining to 46
after gaining admission to 119
after gaining entrance to 182
after getting approval of 64
after getting entangled in 40
after getting involved in 326
after group departed to 60
after henry returned to 60
after holding constant the 162
after holding positions in 49
after human exposure to 58
after israel captured the 62
after israel occupied the 102
after issue warrants to 80
after james ascended the 117
after japan accepted the 43
after japan attacked the 158
after jeanie deserves so 62
after jesus ascended to 159
after jesus returned to 247
after killing hundreds of 49
after killing thousands of 104
after known exposure to 150
after large increases in 83
after large removals of 216
after laser treatment in 65
after laser treatment is 79
after laser treatment of 173
after lengthy exposure to 147
after liver resection in 110
after liver resection is 68
after loading wretched me 58
after local anesthesia is 102
after local anesthesia of 85
after local elections in 56
after local exposure to 53
after local injection of 750
after local resection of 70
after local treatment of 152
after longer durations of 42
after longer exposure to 165
after looking anxiously at 42
after looking directly at 172
after looking earnestly at 205
after looking earnestly in 77
after looking intently at 577
after lunch returned to 43
after major resection of 48
after moses received the 87
after nearly completing the 89
after night hundreds of 69
after nixon resigned in 84
after nixon resigned the 44
after optic neuritis in 53
after ozone exposure in 90
after passing judgment on 79
after passing posterior to 43
after passing sentence of 70
after passing sentence on 66
after passing underneath the 103
after phage infection of 51
after plans approved by 47
after plans prepared by 90
after power extended to 48
after queen elizabeth ii 118
after queen elizabeth of 66
after quoting examples of 42
after rapid depletion of 84
after rapid expansion in 40
after rapid expansion of 45
after rapid injection of 145
after reaching maturity in 45
after reaching washington he 67
after repeat exposure to 77
after running parallel to 187
after sending branches to 135
after sending messages to 43
after serial passages in 64
after sharp increases in 108
after short exposure to 865
after showing evidence of 59
after showing symptoms of 103
after sitting opposite to 53
after small children in 40
after small children or 52
after smoking cessation in 73
after smoking cessation is 81
after speaking slightly of 140
after staring intently at 53
after state declines to 85
after state followed the 81
after state ratified the 52
after stock dividend or 94
after strong pressure by 170
after strong protests by 107
after study confirms the 75
after swearing bitterly to 108
after swearing fidelity to 75
after taken prisoner by 148
after taxes amounted to 281
after taxes increased by 56
after testing hundreds of 135
after testing thousands of 78
after times lamented by 45
after total cessation of 51
after total immersion in 104
after total occlusion of 85
after total resection of 146
after tumor resection in 71
after tumor resection is 49
after tumor resection or 98
after twice conquering the 79
after undue exposure to 73
after varying durations of 75
after verbs signifying to 57
after viewing pictures of 48
after viral infection in 65
after viral infection of 72
after viral infection or 156
after virus infection of 51
after walking hundreds of 52
after wedge resection of 136
after which attention is 126
after which ceremony he 184
after which ceremony the 170
after which ceremony we 74
after which continue the 60
after which everyone is 78
after which evidence of 123
after which execution of 108
after which exercise of 44
after which exposure to 46
after which followed an 233
after which followed the 1950
after which hundreds of 90
after which increases in 102
after which interest in 76
after which interest is 68
after which interval the 90
after which occurred the 103
after which operation he 79
after which operation it 115
after which operation the 323
after which pressure is 212
after which progress is 40
after which recovery is 164
after which recovery of 73
after which reduction is 47
after which returned to 105
after which symptoms of 68
after which thousands of 167
after which treatment is 101
after which treatment it 135
after which treatment the 148
after which variations in 41
after whose likeness he 45
after whose likeness the 49
after whose likeness we 88
after whose overthrow the 41
after winning elections in 55
after women achieved the 85
after women obtained the 100
after women received the 185
after words suitable to 187
after writing hundreds of 46
again acted contrary to 61
again after cessation of 56
again after completing the 258
again after discussing the 54
again after exposure to 122
again after thousands of 70
again after treatment is 47
again allow yourself to 196
again anything concerning the 63
again asked students to 46
again calling attention to 901
again calls attention to 1515
again catch glimpses of 75
again drawing attention to 620
again drawn attention to 629
again draws attention to 1342
again either directly or 94
again faces unmarred by 53
again flowing normally in 53
again focus attention on 258
again found evidence of 127
again getting involved in 71
again given evidence of 78
again gives evidence of 211
again lends credence to 75
again looking directly at 55
again looking straight at 46
again makes explicit the 58
again makes possible the 52
again prime minister in 101
again prime minister of 285
again putting pressure on 266
again quite contrary to 61
again quite recently by 81
again quite recently in 72
again raising questions of 60
again showing evidence of 44
again showing interest in 57
again showing symptoms of 43
again shows evidence of 68
again small compared to 45
again speaking directly to 61
again speaks directly to 43
again spoke directly to 96
again taken prisoner at 85
again taken prisoner by 241
again taken prisoner in 65
again takes exception to 42
again takes recourse to 46
again under contract to 43
again under pressure of 236
again under pressure to 262
again until breakfast the 53
again until december of 64
again until midnight or 42
again until november of 44
again until sometime in 126
again while attempting to 40
again while continuing to 88
again while discussing the 58
again would indicate the 90
again would probably be 256
again wrote directly to 44
agent acted contrary to 72
agent based approach to 83
agent either directly or 85
agent gains entrance to 45
agent lacks authority to 49
agent later reported to 173
agent sends messages to 72
agent shall consider my 154
agent shall consider the 60
agent shall continue to 88
agent shall disclose to 55
agent takes delivery of 97
agent which consists of 47
agent which controls the 85
agent which converts the 52
agent which decreases the 61
agent which destroys or 58
agent which destroys the 162
agent which disturbs the 46
agent which improves the 45
agent which increases the 433
agent which inhibits the 216
agent which initiates the 90
agent which modifies the 96
agent which operates in 61
agent which performs the 73
agent which pervades the 42
agent which prevents or 51
agent which prevents the 224
agent which produced it 58
agent which produced the 173
agent which produces an 45
agent which produces it 125
agent which produces the 699
agent which promotes the 81
agent which provides the 56
agent which resulted in 47
agent whose activity is 68
agent whose authority is 295
agent whose business is 113
agent whose business it 318
agent whose identity is 93
agent would continue to 218
agent would describe as 86
agent would generate in 108
agent would normally be 120
agent would probably be 240
agent would therefore be 84
agony dimly outlined on 86
agony which attended the 70
agony which clutched my 77
aided where possible by 61
aimed either directly or 147
aisle running parallel to 107
alarm clock attached to 53
alarm clock awakened me 54
alarm clock startled me 107
alarm clock strapped to 52
alarm which followed the 149
alarm which pervaded the 63
alarm which preceded the 95
alarm which resulted in 61
alarm would scarcely be 136
alien enemy maintain an 46
alien enemy resident in 100
alien gains admission to 94
alien seeking admission to 408
alien seeks admission to 71
alien shall hereafter be 86
alien whose admission to 58
alien whose presence he 105
alien whose presence is 40
alien would otherwise be 96
align either parallel or 490
alike would continue to 116
alive after exposure to 81
alley running alongside the 69
alley running parallel to 147
allow anything improper or 53
allow anything untoward to 44
allow anything whatever of 64
allow anything whatever to 107
allow black children to 174
allow black soldiers to 61
allow black students to 263
allow blood pressure to 264
allow civil servants to 271
allow close monitoring of 158
allow close scrutiny of 49
allow daily interest on 44
allow easier insertion of 49
allow easier movement of 86
allow every employee to 188
allow every facility to 41
allow every latitude to 99
allow freer movement of 123
allow fresh evidence to 118
allow joint ventures to 76
allow junior officers to 47
allow large currents to 63
allow large increases in 69
allow large segments of 42
allow large variations in 48
allow local agencies to 64
allow local citizens to 57
allow local councils to 72
allow local managers to 134
allow local officials to 243
allow marian anderson to 142
allow minor children to 42
allow motor vehicles to 105
allow nerve impulses to 262
allow older children to 254
allow older students to 92
allow party politics to 158
allow plant breeders to 80
allow plant managers to 41
allow price increases to 41
allow queen elizabeth to 66
allow quick response to 91
allow rapid analysis of 123
allow rapid coverage of 141
allow rapid delivery of 80
allow rapid detection of 195
allow rapid diagnosis of 64
allow rapid diffusion of 201
allow rapid drainage of 63
allow rapid expansion of 76
allow rapid movement of 155
allow rapid processing of 57
allow rapid progress in 71
allow rapid recovery of 64
allow rapid response to 145
allow rapid selection of 69
allow rapid transfer of 119
allow roman catholics to 342
allow senior citizens to 236
allow senior managers to 115
allow senior officers to 100
allow small business to 53
allow small children to 339
allow smooth movement of 42
allow social security to 284
allow state agencies to 194
allow state officials to 216
allow trade sanctions to 42
allow trading partners to 104
allow waste products to 56
allow water droplets to 45
allow white settlers to 48
allow white students to 93
allow women students to 98
alloy films prepared by 41
alloy steel produced in 44
alloy which consists of 110
alone after midnight in 47
alone calls attention to 102
alone could alleviate the 126
alone could approach the 85
alone could authorize the 219
alone could complete the 155
alone could confront it 44
alone could confront the 71
alone could continue to 57
alone could describe in 82
alone could describe the 114
alone could disclose the 78
alone could discover the 59
alone could dissolve the 49
alone could dominate the 42
alone could estimate it 246
alone could estimate the 67
alone could exercise the 166
alone could generate the 64
alone could identify the 51
alone could indicate the 132
alone could liberate the 46
alone could maintain it 59
alone could maintain the 319
alone could organize it 98
alone could organize the 152
alone could overcome it 48
alone could overcome the 340
alone could persuade the 127
alone could possibly be 261
alone could preserve it 182
alone could preserve the 752
alone could probably be 44
alone could proclaim the 65
alone could properly be 59
alone could purchase the 66
alone could regulate it 88
alone could regulate the 306
alone could restrain the 54
alone could retrieve the 63
alone could salvation be 122
alone could scarcely be 53
alone could withstand the 158
alone draws attention to 46
alone fully adequate to 66
alone fully deserves the 44
alone gives efficacy to 102
alone gives evidence of 110
alone gives solidity to 126
alone gives validity to 129
alone gives vitality to 75
alone makes monsters or 96
alone makes nonsense of 83
alone makes possible an 154
alone makes possible the 4576
alone often suffices to 84
alone outer intuition is 111
alone really deserves the 43
alone really deserves to 53
alone seems adequate to 136
alone seems destined to 48
alone seems unlikely to 138
alone shall continue to 56
alone shall purchase it 49
alone takes seriously the 42
alone which concerns us 168
alone which contains the 50
alone which deserves the 143
alone which explains the 176
alone which prevents the 258
alone which produced the 172
alone which produces the 370
alone which prompted the 136
alone which provides the 354
alone which supplies the 44
alone would commence the 128
alone would complete the 116
alone would continue the 116
alone would continue to 496
