ad parody involved here 112
an almost parental role 42
an almost paternal care 98
an almost paternal love 40
an almost paternal tone 44
an almost personal loss 47
an almost physical ache 122
an almost physical blow 314
an almost physical bond 48
an almost physical grip 83
an almost physical hurt 86
an almost physical jolt 91
an almost physical longing 218
an almost physical love 90
an almost physical need 572
an almost physical pain 1380
an almost rainless land 67
an almost reckless daring 46
an almost religious aura 216
an almost religious care 59
an almost religious cult 66
an almost religious duty 74
an almost religious faith 1046
an almost religious kind 72
an almost religious meaning 82
an almost religious rite 44
an almost religious tone 93
an almost reverent tone 123
an almost romantic love 53
an almost singularly clear 168
an almost sinister look 63
an almost sisyphean task 43
an almost solitary life 233
an almost standard form 172
an almost startled look 64
an almost straight edge 63
an almost straight face 101
an almost straight line 14565
an almost straight north 194
an almost straight road 70
an almost straight tube 151
an almost suppliant tone 40
an almost symbolic meaning 42
an almost terminal case 42
an almost textbook case 150
an almost threefold rise 65
an almost tigerish gleam 64
an almost toothless comb 42
an almost toothless grin 136
an almost toothless mouth 95
an almost tranquil mind 77
an almost treeless land 41
an almost triangular face 56
an almost triangular form 60
an almost unbroken band 106
an almost unbroken belt 278
an almost unbroken fall 41
an almost unbroken fast 40
an almost unbroken flow 48
an almost unbroken fringe 64
an almost unbroken herd 55
an almost unbroken line 7623
an almost unbroken list 42
an almost unbroken mass 180
an almost unbroken peace 100
an almost unbroken pine 125
an almost unbroken range 95
an almost unbroken rise 116
an almost unbroken rule 111
an almost unbroken string 460
an almost unbroken view 62
an almost unbroken wall 582
an almost unchanged form 169
an almost unchanged rate 46
an almost unguarded city 53
an almost vanished past 92
an almost vanished race 110
an almost verbatim copy 340
an almost vertical angle 207
an almost vertical axis 187
an almost vertical bank 163
an almost vertical dive 314
an almost vertical drop 657
an almost vertical face 335
an almost vertical fall 47
an almost vertical hill 123
an almost vertical line 544
an almost vertical rise 131
an almost vertical rock 750
an almost vertical wall 2482
an almost visceral need 42
an alpine mountain range 90
an already accepted fact 51
an already accepted theory 45
an already adequate diet 323
an already approved drug 742
an already congested city 48
an already dominant firm 122
an already existent body 48
an already existent fact 73
an already extended line 70
an already marketed drug 73
an already occupied site 82
an already prepared list 46
an already smoldering fire 101
an amazon required from 65
an amiable christian ogre 44
an amiable softness into 40
an ammonia oxidation unit 50
an ammonia synthesis loop 49
an amount actually paid 64
an amount borrowed from 55
an amount computed from 56
an amount deducted from 211
an amount exceeded only 211
an amount excluded from 77
an amount properly paid 65
an amount received from 405
an amount received upon 52
an amount slightly less 386
an amount slightly more 199
an amount slightly over 107
an amount somewhat less 737
an amount withdrawn from 96
an analog computer used 45
an analog computer will 45
an analog magnetic tape 112
an analog quantity into 85
an analog waveform into 58
an angelic messenger from 88
an angular distance from 425
an angular momentum loss 44
an angular velocity into 132
an angular velocity less 80
an angular velocity ratio 207
an angular velocity such 153
an animal develops from 74
an animal distinct from 68
an animal inherits from 40
an animal membrane from 49
an animal operated upon 133
an animal possessing great 161
an animal possessing such 82
an animal recovering from 70
an animal recovers from 113
an animal somewhat like 211
an annoying diversion from 51
an annoying intrusion into 60
an annual admission rate 135
an annual attrition rate 171
an annual business plan 415
an annual ceremony during 52
an annual ceremony held 98
an annual compound rate 5249
an annual deduction from 291
an annual discount rate 626
an annual dividend from 62
an annual dividend rate 246
an annual dividend upon 41
an annual economic loss 272
an annual economic plan 96
an annual exclusion from 68
an annual exclusion gift 143
an annual expansion rate 61
an annual festival among 42
an annual festival during 85
an annual festival held 531
an annual festival here 49
an annual festival there 47
an annual festival when 80
an annual financial loss 170
an annual financial plan 202
an annual football game 204
an annual homicide rate 60
an annual infection rate 57
an annual inflation rate 2947
an annual interest bill 178
an annual interest cost 446
an annual interest rate 14701
an annual interest upon 48
an annual migration from 169
an annual physical exam 2200
an annual rainfall from 90
an annual rainfall less 66
an annual rainfall over 50
an annual rainfall range 51
an annual rainfall ranging 289
an annual religious feast 43
an annual retainer from 105
an annual sediment load 88
an annual survival rate 167
an annual transfer from 69
an annual turnover rate 866
an answer directly from 120
an answer obtained from 49
an answer received from 173
an answer returned from 92
an answer straight away 227
an answer straight from 76
an anxious fatigued face 48
an anxious telegram from 81
an aortic aneurism into 75
an aortic aneurysm from 40
an aortic aneurysm into 294
an apical direction from 46
an aqueous sulfuric acid 349
an arabian princess from 104
an arched entrance into 153
an arched entrance leading 64
an ardent religious faith 86
an arrest whenever there 43
an arriving customer must 83
an arriving customer will 257
an artist includes much 422
an asiatic monarchy have 86
an aspect distinct from 54
an aspect scarcely less 70
an aspect singularly ripe 46
an astute business mind 47
an astute business move 50
an astute observer like 106
an astute observer will 65
an astute tactical move 48
an athenian audience must 56
an athenian squadron from 61
an athlete recovering from 78
an atomic armament race 203
an atomic electron from 213
an atomic explosion over 54
an atomic explosion were 48
an atomic explosion will 50
an atomic spectral line 109
an attack anywhere along 43
an attack directed from 47
an attack directly upon 59
an attack expected from 58
an attack launched from 331
an attack launched upon 43
an attack recently made 46
an aviation security bill 92
an awards ceremony held 72
an earlier argument along 42
an earlier argument made 46
an earlier calendar date 48
an earlier condition when 54
an earlier criminal case 57
an earlier criminal trial 51
an earlier deduction only 70
an earlier delivery date 156
an earlier dispatch from 50
an earlier emphasis upon 60
an earlier entrance into 131
an earlier estimate made 43
an earlier illinois case 52
an earlier incident when 214
an earlier invention date 81
an earlier literary form 52
an earlier literary work 71
an earlier maturity date 76
an earlier migration from 134
an earlier mountain range 57
an earlier offshoot from 49
an earlier proposal from 81
an earlier proposal made 86
an earlier quotation from 285
an earlier situation when 94
an earlier spectral type 87
an earlier telegram from 86
an earlier tradition from 40
an earnest christian faith 89
an earnest christian life 416
an earnest inquirer into 86
an earnest religious faith 47
an earnest religious life 71
an eastern american city 162
an eastern boundary line 48
an eastern direction along 89
an eastern direction from 240
an eastern forehand grip 216
an eastern religious sect 43
an edible mushroom from 49
an edible tuberous root 51
an edited selection from 95
an edition containing maps 56
an effect directly upon 59
an effect distinct from 284
an effect expected from 41
an effect opposite from 320
an effect possible only 51
an effect powerful even 47
an effect proceeding from 342
an effect proceeds from 86
an effect produced from 72
an effect produced upon 867
an effect produced when 114
an effect scarcely less 107
an effect separate from 109
an effect somewhat akin 48
an effect somewhat like 784
an effort directed from 40
an effort proceeding from 46
an effort recently made 54
an emblem borrowed from 50
an embryo develops from 166
an embryo develops into 110
an embryo produced from 59
an emerging economic giant 97
an emerging evidence base 70
an emotion distinct from 43
an emotion divorced from 52
an emotion tranquil from 91
an empire comprising most 40
an empire containing more 222
an empire separate from 40
an empire stretching from 5148
an empire stretching over 189
an enduring emotional bond 82
an enduring intimacy soon 87
an enduring literary work 149
an energy consulting firm 316
an energy distinct from 58
an energy interval from 53
an energy proceeding from 57
an energy slightly less 135
an energy spectrum from 77
an energy transfer from 959
an energy transfer rate 73
an english audience felt 59
an english audience must 52
an english audience when 41
an english audience will 104
an english buddhist monk 51
an english business firm 44
an english cathedral city 252
an english cathedral town 581
an english chancery suit 54
an english christian name 130
an english countess were 65
an english criminal trial 161
an english deserter from 54
an english drunkard made 70
an english education ever 157
an english education from 84
an english education only 263
an english education were 205
an english education will 56
an english emigrant ship 61
an english engineering firm 87
an english entrance into 61
an english football club 48
an english garrison from 41
an english garrison into 190
an english garrison there 154
an english garrison town 189
an english historian says 105
an english hospital ship 72
an english interest there 42
an english literacy test 272
an english literary lady 122
an english magazine having 44
an english magazine says 56
an english merchant brig 201
an english merchant from 230
an english merchant have 71
an english merchant here 69
an english merchant living 367
an english merchant more 104
an english merchant ship 1321
an english merchant there 499
an english merchant were 48
an english merchant whom 43
an english military band 54
an english military post 46
an english minister from 53
an english morality play 47
an english nobleman from 61
an english nobleman paid 126
an english nobleman whom 53
an english passenger ship 80
an english passport from 40
an english personal name 56
an english physician from 89
an english prisoner whom 43
an english publishing firm 107
an english regiment were 97
an english resident well 42
an english schooner from 53
an english selection from 46
an english sentence from 75
an english sentence into 403
an english sentence like 344
an english sentence must 75
an english sentence such 395
an english sentence will 50
an english sentinel call 82
an english squadron came 41
an english squadron from 70
an english squadron into 56
an english traveler says 42
an entire academic term 52
an entire american army 220
an entire american city 190
an entire assembly line 332
an entire authority over 83
an entire bargaining unit 54
an entire baseball game 150
an entire biblical book 83
an entire business firm 182
an entire business plan 58
an entire business unit 317
an entire calendar month 72
an entire cessation from 287
an entire conquest over 319
an entire conscious self 42
an entire contract must 41
an entire database file 69
an entire database from 80
an entire database into 41
an entire discrete part 79
an entire document from 114
an entire document into 114
an entire document when 41
an entire exclusion from 169
an entire exemption from 1666
an entire external union 58
an entire football game 414
an entire hospital ward 134
an entire immunity from 546
an entire industry from 120
an entire industry into 57
an entire industry such 78
an entire industry were 57
an entire industry when 47
an entire industry will 99
an entire japanese army 78
an entire lifetime ahead 47
an entire lifetime into 64
an entire lifetime trying 78
an entire lifetime will 46
an entire literary work 87
an entire magazine into 108
an entire military unit 146
an entire mountain range 930
an entire movement from 45
an entire organism from 183
an entire practice exam 43
an entire practice test 137
an entire railroad line 58
an entire regiment from 40
an entire seclusion from 169
an entire sentence from 108
an entire sentence into 54
an entire separate work 42
an entire sequence from 59
an entire skeleton from 100
an entire spectrum from 82
an entire suitcase full 50
an entire wardrobe from 69
an entity complete unto 54
an entity conducts over 304
an entity detached from 72
an entity distinct from 14493
an entity divorced from 103
an entity isolated from 157
an entity separate from 11020
an enzyme distinct from 128
an enzyme isolated from 551
an enzyme obtained from 424
an enzyme prepared from 163
an enzyme produced from 44
an enzyme purified from 134
an enzyme secreted from 53
an enzyme secreted into 44
an epithet bestowed upon 88
an epithet borrowed from 58
an equity discount rate 58
an equity dividend rate 56
an equity interest will 74
an equity security from 50
an equity security held 53
an eroded volcanic cone 45
an eroded volcanic neck 48
an erotic response from 63
an escape response from 112
an estate distinct from 41
an estate entailed from 51
an estate received from 54
an estate separate from 117
an etched portrait from 454
an ethical dimension into 174
an ethical doctrine from 42
an ethical judgment upon 55
an ethical republic here 137
an ethical response from 66
an ethical standard other 146
an evenly balanced coin 122
an evenly balanced mind 208
an evenly textured page 43
an exacting business life 126
an excess relative risk 119
an exciting baseball game 150
an exciting diversion from 103
an exciting excursion into 93
an exciting football game 726
an exciting incident took 41
an exciting surprise gift 82
an exempt facility bond 71
an existing assembly line 49
an existing bargaining unit 372
an existing business also 45
an existing business buying 41
an existing business from 101
an existing business into 114
an existing business must 61
an existing business plan 50
an existing business such 47
an existing business unit 148
an existing business will 112
an existing concrete slab 231
an existing consular post 67
an existing contract must 125
an existing contract will 71
an existing customer base 1033
an existing database file 1360
an existing database from 130
an existing database into 121
an existing document file 275
an existing document from 161
an existing document into 428
an existing document word 80
an existing external file 95
an existing facility must 55
an existing facility will 57
an existing interest rate 75
an existing literary work 93
an existing mortgage debt 68
an existing mortgage loan 278
an existing railroad line 59
an existing resource base 41
an existing resource file 136
an existing software base 46
an existing template file 153
an existing workbook file 155
an exotic imported from 54
an exotic tropical bird 84
an expert advisory body 205
an expert capacity only 46
an expert computer user 54
an expert revolver shot 116
an export oriented dyed 173
an export platform from 43
an export platform into 53
an export processing zone 2051
an export promotion fund 77
an export shipment from 59
an extent exceeded only 41
an extent possible only 45
an extent surpassing even 118
an herbal medicine shop 52
an hidden untimely birth 287
an honest american like 394
an honest christian life 54
an honest christian name 120
an honest commerce among 42
an honest creditor ever 72
an honest emulation among 610
an honest engineering fact 42
an honest informer told 43
an honest inquirer into 40
an honest response from 150
an honors graduate from 323
an humble distance from 171
an humble suppliant lord 47
an igneous intrusion into 50
an immune response during 121
an immune response even 57
an immune response from 429
an immune response gene 631
an immune response have 104
an immune response leading 203
an immune response more 85
an immune response must 57
an immune response once 106
an immune response only 115
an immune response such 117
an immune response upon 124
an immune response were 58
an immune response when 827
an immune response will 313
an impious intrusion into 49
an impious intrusion upon 49
an imposing ceremony took 95
an imposing entrance gate 45
an imposing entrance hall 136
an imposing entrance into 56
an imposing mahogany desk 46
an imposing mountain range 253
an impure carbolic acid 42
an income contingent loan 126
an income directly from 50
an income interest ends 235
an income interest only 45
an income interest will 51
an income separate from 44
an income transfer from 1009
an indiana regiment during 75
an indoor baseball game 48
an indoor exercise pool 52
an indoor miniature golf 99
an indoor recreation room 49
an infant daughter born 81
an infant daughter died 53
an infant daughter only 93
an infant daughter whom 52
an infant develops into 47
an infant industry from 61
an infant receives from 146
an infant recently born 52
an infant recovering from 55
an ingenious argument from 64
an ingenious subtlety from 41
an initial approach from 41
an initial business case 53
an initial business plan 116
an initial clinical trial 188
an initial condition from 46
an initial condition must 56
an initial condition such 216
an initial condition will 42
an initial critical mass 54
an initial customer base 60
an initial denaturing step 105
an initial emphasis upon 88
an initial excursion into 56
an initial interest rate 1349
an initial majority wins 58
an initial movement from 57
an initial negative cash 67
an initial negative test 77
an initial negative wave 73
an initial particle size 89
an initial physical exam 86
an initial positive test 96
an initial positive wave 73
an initial pressure drop 252
an initial pressure rise 302
an initial processing step 89
an initial proposal from 45
an initial recovery from 46
an initial response from 180
an initial response rate 172
an initial selection from 56
an initial situation into 47
an initial stimulus from 120
an initial straight line 134
an initial treatment plan 496
an initial velocity along 51
an injury distinct from 107
an injury incurred during 116
an injury occurred during 60
an injury received during 368
an injury received from 591
an injury received when 248
an injury resulted from 247
an injury separate from 47
an injury suffered during 170
an injury suffered from 81
an injury suffered when 71
an inland waterway along 56
an inland waterway from 290
an insect imported from 45
an inside stairway leading 48
an inside straight draw 453
an insult received from 101
an intact epithelial lining 201
an intact posterior lens 83
an intact posterior wall 54
an invading american army 127
an invading armament will 50
an invading japanese army 99
an invading scottish army 122
an inward direction from 42
an inward perennial truth 75
an inward religious life 59
an inward shuddering such 41
an inward withdrawing from 54
an ionized hydrogen atom 228
an iranian airliner over 92
an ironic distance from 1447
an ironic distancing from 73
an ironic quotation from 56
an ironic response from 53
an ironic reversal from 41
an ironic situation when 50
an island detached from 360
an island distinct from 136
an island isolated from 592
an island mountain range 184
an island offshore from 66
an island paradise from 90
an island presenting such 120
an island separate from 424
an island straight ahead 96
an israeli commando raid 109
an israeli commando unit 339
an israeli identity card 208
an israeli incursion into 105
an israeli military base 120
an israeli military camp 61
an israeli military post 139
an israeli military unit 208
an israeli pullback from 99
an israeli reprisal raid 146
an italian american from 130
an italian american girl 52
an italian capuchin monk 43
an italian deserter from 45
an italian emissary from 62
an italian hospital ship 90
an italian merchant from 75
an italian merchant ship 129
an italian military band 68
an italian military post 43
an italian passenger ship 61
an italian princess were 113
an italian republic like 47
an object actually seen 49
an object alongside other 93
an object beautiful must 49
an object borrowed only 51
an object containing data 72
an object contains more 108
an object depended upon 41
an object detached from 170
an object directly ahead 72
an object directly from 174
an object directly into 46
an object distinct from 5015
an object divorced from 68
an object imported from 56
an object increases when 44
an object inherits from 60
an object inserted into 98
an object instance from 71
an object isolated from 124
an object launched from 60
an object launched into 618
an object observed from 45
an object obtained from 92
an object oriented data 216
an object oriented view 135
an object possessing such 95
an object projecting from 45
an object protruding from 170
an object relations theory 501
an object relations view 267
an object requires more 48
an object requires only 55
an object scarcely less 85
an object selected from 47
an object separate from 828
an object situated just 48
an object straight ahead 197
an object undergoes when 55
an oblate spheroid having 69
an oblate spheroid like 73
an oblate spheroid when 57
an obvious conflict here 61
an obvious confusion here 48
an obvious connecting link 47
an obvious contrast here 54
an obvious deduction from 521
an obvious exception here 49
an obvious extension from 60
an obvious external threat 46
an obvious fracture line 58
an obvious holdover from 58
an obvious intrusion into 48
an obvious parallel here 655
an obvious physical fact 84
an obvious physical meaning 858
an obvious pressure upon 400
an obvious quotation from 65
an obvious security risk 226
an obvious straight line 52
an obvious survival from 42
an oceanic fracture zone 96
an offering circular must 60
an office bestowed upon 54
an office borrowed from 110
an office distinct from 506
an office formerly held 258
an office presided over 50
an office products firm 214
an office separate from 718
an office somewhat like 232
an offset distance from 226
an online authority file 58
an online computer game 98
an online database such 77
an online feedback form 54
an onward movement from 48
an opaque circular disc 128
an opaque circular disk 116
an opaque circular spot 50
an opaque roundish spot 80
an opaque sensible body 61
an opaque straight edge 69
an opinion commonly held 221
an opinion concerning some 89
an opinion concerning such 92
an opinion concerning their 178
an opinion concerning these 65
an opinion concerning those 47
an opinion concerning what 130
an opinion concerning your 40
an opinion concurring only 64
an opinion dissenting from 279
an opinion grounded upon 64
an opinion honestly held 133
an opinion obtained from 108
an opinion prevailing among 72
an opinion prevailing here 65
an opinion prevails among 101
an opinion respecting their 99
an oracle database from 171
an oracle database will 63
an origin directly from 49
an origin distinct from 292
an origin separate from 107
an orioles baseball game 46
an output magnetic tape 60
an output response from 41
an ovarian follicle during 59
an ovarian follicle into 40
an overly ambitious goal 183
an overly ambitious plan 114
an overly ambitious task 41
an overly ambitious young 44
an overly critical view 54
an overly dramatic sigh 54
an overly idealized view 43
an overly negative view 203
an overly parochial view 75
an overly positive self 99
an overly positive view 169
an overly romantic view 210
an oxford graduate from 52
an oxygen gradient from 55
an oxygen molecule from 81
an oxygen molecule into 132
an oxygen molecule will 46
an oxygen scavenger such 60
an oxygen transfer rate 97
an ulster buttoned over 61
an uncouth compound pass 41
an unduly alarmist view 50
an unduly negative view 66
an unerring instinct told 124
an unerring instinct when 55
an unfair contract term 74
an unfair deduction from 44
an unfair intrusion into 69
an unfair practice when 50
an unjust aspersion upon 42
an unjust judgment upon 46
an unjust reproach upon 58
an unjust sentence from 43
an unjust sentence upon 446
an unpaid parental leave 195
an unpaid vouchers file 314
an unsafe distance from 41
an unseen companion star 318
an unseen guidance other 95
an unused basement room 43
an unused expansion slot 64
an upcoming business trip 150
an upcoming football game 358
an uphill struggle ahead 42
an uphill struggle even 52
an uphill struggle from 135
an uphill struggle trying 77
an uphill struggle when 109
an uproar resounding from 58
an upward direction along 153
an upward direction during 80
an upward direction from 664
an upward direction into 141
an upward direction only 274
an upward direction over 85
an upward direction when 176
an upward direction will 131
an upward extension from 102
an upward gradation from 67
an upward movement along 474
an upward movement during 110
an upward movement from 550
an upward movement into 75
an upward movement over 42
an upward movement when 50
an upward movement will 46
an upward pressure from 212
an upward pressure upon 510
an upward progress from 187
an upward tendency during 86
an upward tendency from 120
an urgent business call 126
an urgent business trip 315
an urgent clinical need 43
an urgent dispatch from 375
an urgent distress call 111
an urgent economic need 200
an urgent financial need 88
an urgent internal need 46
an urgent messenger from 51
an urgent personal need 125
an urgent physical need 90
an urgent response from 105
an urgent telegram asking 107
an urgent telegram came 68
an urgent telegram from 1989
an urgent telegram sent 50
as actual payments have 69
as albert bushnell hart 119
as albert einstein once 156
as albert einstein said 173
as almost anywhere else 316
as almost everyone else 1138
as almost everyone knew 107
as almost everyone will 51
as alpine climbers rope 40
as already insisted upon 158
as already mentioned also 51
as already mentioned from 112
as already mentioned have 113
as already mentioned here 97
as already mentioned there 476
as already mentioned these 53
as already mentioned were 180
as already mentioned when 192
as already remarked upon 107
as already withdrawn from 40
as always cheerful when 98
as always expanded into 40
as always happened during 43
as always happened when 1998
as always occurred when 204
as always proceeding from 46
as andrew carnegie said 41
as annual averages over 61
as another concerning these 49
as another customer came 62
as another positive sign 44
as another positive step 42
as another possible means 74
as another possible site 109
as appears manifest from 53
as appears probable from 196
as autumn deepened into 43
as avoiding military duty 118
as barium sulphate from 58
as became apparent during 525
as became apparent from 396
as became apparent when 1274
as before mentioned were 42
as binary relations over 111
as bishop berkeley said 78
as bodies separate from 58
as brands snatched from 59
as budget deficits have 60
as building materials such 45
as building materials were 97
as calvin coolidge once 64
as calvin coolidge said 75
as carbon monoxide from 185
as carbon monoxide have 40
as carrying messages from 49
as christ ascended into 57
as church services were 91
as claiming exemption from 45
as clearly distinct from 892
as clearly separate from 154
as common carriers from 93
as common carriers have 56
as common carriers only 50
as common carriers upon 167
as common carriers were 223
as common currency among 40
as common internet file 55
as common practice among 102
as common property among 41
as common subjects have 128
