abash earthly tyrants in 74
about money because the 73
about money because we 71
about money matters as 244
about money matters at 53
about money matters in 152
about money matters is 190
about money matters or 111
about money matters to 79
about moral aspects of 63
about moral behavior in 114
about moral matters in 111
about moral matters is 100
about music because it 51
about naval warfare in 43
about nearly everything he 63
about nearly everything in 257
about negro slavery in 44
about never returning to 55
about older persons in 50
about older workers in 44
about organ donation in 103
about others because of 80
about others because we 77
about others outside of 44
about people according to 79
about people because it 65
about people because of 187
about people because we 43
about people outside of 120
about people outside the 251
about people similar to 47
about people trapped in 99
about people unknown to 78
about petty details of 71
about piecing together the 106
about placing himself in 63
about playing against the 67
about pleasing himself is 43
about plots against the 85
about point defects in 40
about press freedom in 92
about press reports of 81
about prime numbers is 76
about pulling together the 62
about pushing forward the 62
about putting everything in 76
about putting herself in 68
about putting himself in 143
about putting oneself in 48
about putting together an 252
about putting together the 353
about quite happily in 62
about quite happily on 103
about racial balance in 94
about racial balance or 212
about racial harmony in 47
about racial justice in 107
about racial matters in 139
about racial profiling in 60
about racial tensions in 166
about racial violence in 150
about rapid increase in 162
about rather because he 107
about ridding herself of 57
about ridding himself of 218
about right according to 47
about right conduct in 49
about risks related to 107
about rules governing the 55
about rural poverty in 135
about rural society in 60
about saint francis of 230
about seeking answers to 103
about seeming foolish to 43
about seizing control of 60
about selling tickets to 45
about sending flowers to 45
about sending letters to 62
about serial killers in 42
about serial killers is 40
about setting himself up 58
about seven barrels of 63
about seven bushels of 279
about seven degrees in 53
about seven degrees of 205
about seven degrees to 99
about seven dollars an 91
about seven dollars in 98
about seven editions of 44
about seven gallons of 233
about seven hundred at 73
about seven hundred by 42
about seven hundred in 1944
about seven hundred king 82
about seven hundred of 3017
about seven hundred on 52
about seven hundred or 168
about seven hundred to 387
about seven members of 59
about seven microns in 44
about seven millions in 108
about seven millions of 2137
about seven minutes at 88
about seven minutes by 67
about seven minutes he 80
about seven minutes in 240
about seven minutes of 442
about seven minutes on 78
about seven minutes or 97
about seven minutes the 125
about seven minutes to 1432
about seven percent in 174
about seven percent of 4658
about seven percent to 47
about seven persons to 42
about seven seconds in 42
about seven seconds of 89
about seven seconds to 141
about seven shillings an 54
about seven shillings in 76
about seven species in 80
about seven species of 212
about seven thousand in 1099
about seven thousand of 1289
about seven thousand on 45
about seven thousand to 202
about seven volumes of 59
about sharing control of 58
about showing himself in 50
about showing respect to 100
about sibling rivalry in 58
about sinning against the 42
about sixty barrels of 214
about sixty bushels of 82
about sixty degrees at 55
about sixty degrees in 64
about sixty degrees of 136
about sixty degrees on 45
about sixty degrees to 218
about sixty dollars in 284
about sixty dollars to 104
about sixty gallons of 217
about sixty members in 99
about sixty members of 1156
about sixty millions in 44
about sixty millions of 1339
about sixty minutes of 99
about sixty minutes to 63
about sixty percent as 44
about sixty percent in 78
about sixty percent of 6902
about sixty persons in 305
about sixty persons of 94
about sixty persons on 45
about sixty persons to 51
about sixty remaining as 43
about sixty seconds of 90
about sixty seconds to 224
about sixty species in 66
about sixty species of 1013
about sixty thousand in 735
about sixty thousand of 556
about sixty thousand to 115
about sixty vessels in 116
about sixty volumes of 110
about slave revolts in 43
about small amounts of 389
about small details in 94
about small details of 255
about small matters as 113
about small matters in 144
about small matters of 169
about small numbers of 235
about social aspects of 502
about social behavior in 510
about social behavior is 230
about social capital as 228
about social capital in 238
about social capital is 132
about social classes in 356
about social cohesion in 84
about social control as 106
about social control in 294
about social control of 242
about social control or 86
about social customs in 126
about social exchange in 144
about social factors in 176
about social justice as 782
about social justice at 100
about social justice by 166
about social justice in 1392
about social justice is 380
about social justice on 146
about social justice or 550
about social justice to 322
about social matters in 126
about social matters is 90
about social reforms in 272
about social science as 306
about social science in 236
about social science is 94
about social studies in 172
about social studies or 130
about social support in 90
about social systems as 196
about social systems in 266
about social systems is 106
about social welfare in 184
about social welfare or 138
about social workers as 82
about social workers in 168
about speaking against the 44
about speaking spanish in 40
about state behavior in 124
about state control of 150
about state efforts to 49
about staying focused on 83
about table manners in 49
about talks between the 113
about teaching himself the 54
about teaching himself to 71
about teaching religion in 58
about teaching science in 176
about teaching science to 202
about telling stories in 48
about telling stories of 65
about telling stories to 89
about themes related to 73
about thinking outside the 131
about thirty barrels of 108
about thirty bottles of 69
about thirty buildings in 75
about thirty bushels of 220
about thirty bushels to 127
about thirty degrees in 145
about thirty degrees of 235
about thirty degrees on 163
about thirty degrees to 507
about thirty dollars an 62
about thirty dollars in 277
about thirty dollars of 117
about thirty dollars on 111
about thirty dollars to 112
about thirty dressed in 51
about thirty entered the 50
about thirty gallons of 771
about thirty knights in 46
about thirty letters of 53
about thirty members in 192
about thirty members of 1871
about thirty millions in 61
about thirty millions of 1298
about thirty minutes as 197
about thirty minutes at 764
about thirty minutes by 461
about thirty minutes he 307
about thirty minutes if 85
about thirty minutes in 1012
about thirty minutes is 151
about thirty minutes it 79
about thirty minutes of 5009
about thirty minutes on 703
about thirty minutes or 798
about thirty minutes so 49
about thirty minutes the 869
about thirty minutes to 7676
about thirty minutes we 359
about thirty percent in 139
about thirty percent of 6358
about thirty persons at 72
about thirty persons in 327
about thirty persons of 119
about thirty persons on 58
about thirty persons to 87
about thirty schools in 41
about thirty seconds as 164
about thirty seconds at 169
about thirty seconds by 43
about thirty seconds he 263
about thirty seconds if 74
about thirty seconds in 702
about thirty seconds is 54
about thirty seconds it 79
about thirty seconds of 1921
about thirty seconds on 161
about thirty seconds or 483
about thirty seconds the 340
about thirty seconds to 4199
about thirty seconds we 68
about thirty shillings an 81
about thirty shillings in 81
about thirty shillings of 307
about thirty shillings or 92
about thirty shillings the 44
about thirty shillings to 43
about thirty species in 131
about thirty species of 1839
about thirty strikes us 173
about thirty strokes or 274
about thirty thousand at 72
about thirty thousand by 63
about thirty thousand in 1088
about thirty thousand of 822
about thirty thousand on 60
about thirty thousand or 82
about thirty thousand to 254
about thirty vessels of 46
about thirty volumes in 64
about thirty volumes of 238
about thirty wounded the 88
about threats against the 49
about total numbers of 52
about toxic effects of 116
about trace amounts of 44
about trade between the 342
about trade unionism in 138
about turning himself in 118
about twice diameter of 56
about unity between the 584
about until finally it 42
about urban poverty in 41
about urban renewal in 153
about varying aspects of 47
about varying degrees of 391
about vital aspects of 78
about vital matters of 69
about voter turnout in 55
about water baptism no 54
about water because it 75
about water quality at 46
about water quality in 268
about water quality is 45
about where america is 71
about where everything is 97
about where exactly he 59
about where exactly the 252
about where exactly to 100
about where history is 42
about where society is 43
about which affects me 42
about which amounts to 41
about which animals to 89
about which anxiety is 61
about which aspects of 2941
about which aspects to 40
about which behavior is 224
about which buttons to 60
about which channel to 99
about which chapter to 42
about which checked the 47
about which choices to 49
about which classes of 102
about which classes to 124
about which clients to 70
about which cluster so 120
about which cluster the 205
about which college he 68
about which college to 328
about which company is 51
about which company to 50
about which concept of 60
about which country he 66
about which country is 82
about which country or 53
about which country to 55
about which courses of 110
about which courses to 214
about which criteria to 67
about which critics of 60
about which decision is 55
about which details to 65
about which dispute is 55
about which element is 57
about which element of 110
about which everything in 64
about which everything is 240
about which factors to 85
about which features of 549
about which features to 92
about which function is 45
about which function to 45
about which gathered the 141
about which history is 276
about which inquiry is 281
about which language is 228
about which language or 49
about which language the 42
about which language to 424
about which letters to 65
about which liberty is 49
about which markets to 161
about which material is 75
about which material to 72
about which measures to 99
about which members of 726
about which millions of 110
about which numbers of 58
about which numbers to 47
about which objects to 83
about which opinions do 47
about which outcome is 59
about which partner is 55
about which pattern of 46
about which perhaps the 65
about which persons in 51
about which persons of 60
about which portions of 194
about which position is 87
about which position to 73
about which problem to 51
about which process is 80
about which process to 52
about which product is 92
about which product to 211
about which program is 81
about which program to 208
about which project to 66
about which pronoun to 110
about which question to 41
about which records to 62
about which religion is 122
about which religion to 49
about which research is 61
about which revolve the 130
about which rotation is 273
about which rotation of 105
about which schools to 103
about which science is 370
about which sections of 160
about which sectors of 81
about which segment of 60
about which service to 85
about which several of 61
about which silence is 67
about which society is 138
about which solution is 98
about which solution to 74
about which sources of 128
about which sources to 100
about which species is 58
about which species of 138
about which species to 82
about which spenser is 46
about which stories to 219
about which studies to 71
about which swirled the 42
about which variable is 172
about which variable to 45
about which variety of 78
about which variety to 42
about which versions of 104
about while listening to 71
about white slavery in 47
about whole classes of 545
about whose ability to 91
about whose affairs he 45
about whose affairs the 44
about whose behavior we 102
about whose conduct in 41
about whose conduct the 121
about whose conduct we 155
about whose history the 42
about whose history we 69
about whose language we 45
about whose loyalty to 60
about whose opinions he 131
about whose opinions we 44
about whose origins we 243
about whose position he 47
about whose position in 41
about whose relation to 71
about whose tillage he 166
about whose welfare he 94
about whose welfare the 52
about whose welfare we 48
about wider aspects of 84
about women artists in 143
about women because he 66
about women because it 51
about women because of 69
about women because the 41
about women outside the 52
about women returning to 44
about women workers as 41
about women workers in 234
about women writers in 147
about women writers of 91
about women written by 136
about words applied to 43
about words related to 68
about working outside of 58
about working outside the 410
about working together as 486
about working together in 288
about working together on 312
about working together to 479
about world affairs as 196
about world affairs at 41
about world affairs in 203
about world affairs is 148
about world affairs or 149
about world affairs to 105
about world history as 104
about world history in 57
about world history or 42
about writing history in 42
about writing letters of 76
about writing letters to 337
above about giorgione is 40
above after removal of 461
above apply equally to 1633
above brief account is 56
above brief account of 1219
above brief history of 114
above brief outline of 749
above brief remarks on 54
above brief summary of 749
above cited article by 118
above cited article in 112
above cited article of 95
above cited passage in 43
above cited passage of 339
above cited present the 42
above comes closest to 111
above could equally be 45
above could explain the 58
above could perhaps be 57
above drawn between the 43
above eight hundred of 277
above eight millions of 247
above eight thousand of 214
above every country in 40
above every creature in 44
above every question of 51
above every species of 147
above facts explain the 56
above facts regarding the 133
above facts suggest the 80
above facts support the 65
above fifty barrels of 127
above fifty millions of 225
above fifty percent of 64
above fifty persons in 66
above fifty persons of 53
above fifty shillings of 129
above fifty thousand of 234
above first appeared in 226
above forty bridges to 40
above forty members of 45
above forty millions of 222
above forty thousand of 154
above fully justify the 45
above given affords us 55
above given applies to 97
above given renders it 74
above given suffice to 43
above given warrant the 50
above helping himself to 56
above helps explain the 44
above leaves arranged on 46
above lends support to 239
above might include the 44
above might perhaps be 73
above model reduces to 66
above named classes of 132
above named members of 119
above named persons in 102
above named persons or 144
above named persons to 98
above others because he 43
above others because of 235
above paper appeared in 45
above point towards the 43
above rough outline of 105
above rules applies to 45
above rules regarding the 50
above sending stories of 48
above seven hundred of 184
above seven millions of 180
above seven thousand of 144
above seven volumes in 235
above shall consist of 228
above shall contain the 252
above shall declare the 539
above shall include the 192
above shall operate as 191
above shall prevent the 55
above shall replace the 94
above shall require the 111
above shall survive the 349
above short account it 40
above short account of 140
above short summary of 58
above sixty millions of 57
above sixty thousand in 49
above sixty thousand of 97
above smooth streets of 47
above social division of 136
above still applies to 55
above stock solution to 140
above table according to 43
above table applies to 107
above table because of 54
above table relates to 44
above takes account of 184
above thirty castles of 62
above thirty millions of 190
above thirty millions to 48
above thirty persons in 57
above thirty species of 53
above thirty thousand in 76
above thirty thousand of 218
above thirty thousand to 45
above title appeared in 88
above urged against the 47
above views regarding the 56
above water because of 125
above water between the 51
above which appeared in 142
above which appeared the 300
above which applies to 115
above which contain the 82
above which floated the 269
above which follows the 65
above which hovered the 64
above which relates to 105
above which results in 105
above which scowled the 65
above which sounded the 41
above which towered the 499
above works expound the 47
above would consist of 380
above would explain the 230
above would improve the 102
above would include the 250
above would increase the 368
above would involve the 250
above would justify the 80
above would prevent the 212
above would produce an 100
above would produce the 434
above would provide an 204
above would provide the 386
above would require an 382
above would require at 84
above would require the 802
above would suffice to 382
above would suggest the 90
above would support the 270
above would usually be 96
abuse cases attests to 322
abuse cases because of 46
abuse drugs because of 104
abuse often results in 454
abuse which existed in 43
abuse which greeted the 57
abuse which results in 163
abyss might perhaps be 73
abyss which divides the 80
abyss which threatens to 99
abyss yawning between the 126
abyss yawns between the 95
acids after removal of 44
acids bound together by 173
acids strung together in 113
acids which combine to 66
acids which compose the 58
acids which consist of 61
acids which contain an 118
acids which contain no 219
acids which contain the 142
acids which destroy the 57
acids which develop in 45
acids which function as 44
acids which increase the 99
acids which inhibit the 74
acids which produce the 49
acids which results in 79
acids would increase the 84
acorn which becomes an 54
acres under tillage he 54
acres which belonged to 234
acted anything against the 50
acted badly towards the 45
acted quite according to 132
acted quite rightly in 222
action above alluded to 76
action after listening to 47
action after receipt of 125
action after receiving the 145
action aimed against the 108
action apply equally to 59
action arising between the 49
action arising outside of 64
action arising outside the 121
action arose against the 63
action arose outside of 82
action arose outside the 178
action began against the 54
action began between the 106
action could achieve the 40
action could consist of 64
action could correct the 45
action could destroy the 56
action could endanger the 40
action could explain the 95
action could improve the 79
action could include the 68
action could increase the 93
action could involve the 68
action could legally be 63
action could perhaps be 72
action could prevent the 165
action could proceed in 56
action could proceed on 52
action could produce the 51
action could provide the 75
action could resolve the 100
action could rightly be 154
action could subject the 71
action could succeed in 63
action either against the 286
action either because he 57
action either because of 61
action either because the 101
action falling outside the 58
action falls outside the 200
action feels vexation at 44
action filed against it 60
action filed against the 282
action finds support in 58
action first accrued to 269
action first against the 59
action first appeared in 61
action group founded in 185
action items related to 68
action large numbers of 49
action later brought by 112
action looking forward to 43
action looking towards the 146
action might consist of 132
action might destroy the 59
action might endanger the 102
action might explain the 42
action might imperil the 41
action might improve the 50
action might include the 139
action might increase the 112
action might involve the 135
action might perhaps be 356
action might prevent the 68
action might produce the 44
action might provide the 41
action might provoke the 70
action might require the 40
action might satisfy the 51
action moves between the 79
action moves forward in 110
action moves forward to 45
action moves swiftly to 83
action moves towards the 117
action often depends on 186
action often results in 639
action pending against the 599
action pending between the 674
action pending receipt of 44
action people subject to 60
action plans according to 63
action plans adopted by 242
action plans focused on 108
action plans regarding the 41
action plans related to 162
action quite foreign to 92
action quite similar to 124
action really amounts to 50
action really depends on 47
action running counter to 122
action seems natural to 63
action shall conform to 80
action shall consist of 87
action shall include the 370
action shall operate to 88
action shall presume to 189
action shall proceed as 1374
action shall proceed at 137
action shall proceed in 1027
action shall proceed to 93
action shall provide to 66
action shall require the 162
action shall survive to 222
action small victims so 84
action steps related to 87
action still remains the 53
action still remains to 148
action still visible in 58
action suits against the 772
action suits brought by 348
action suits brought on 49
action taken according to 152
action taken against an 676
action taken against it 439
action taken against me 223
action taken against the 8489
action taken against us 78
action taken because of 256
action taken because the 50
action taken depending on 43
action taken depends on 515
action taken following the 116
action taken outside of 112
action taken outside the 221
action taken regarding the 218
action taken results in 47
action taken towards the 114
action takes account of 71
action takes subject to 142
action tending towards the 103
action tends towards the 66
action thereof against the 196
action thereon against the 530
action under article ii 44
action under article iv 65
action under article xi 141
action under chapter vi 227
action under command of 53
action under control of 44
action under penalty of 96
action varying according to 43
action which according to 143
action which accrued to 210
action which affects the 714
action which affects us 55
action which allowed the 77
action which amounts to 186
action which appealed to 87
action which appeared in 62
action which appeared to 370
action which applies to 70
action which aroused the 81
action which assists the 46
action which attacks the 45
action which becomes the 73
action which belonged to 122
action which brought it 45
action which brought the 398
action which brought to 61
action which carries the 163
action which damages the 45
action which decided the 54
action which decides the 99
action which defines the 93
action which delayed the 40
action which depends on 414
action which effects the 80
action which enabled the 100
action which enables it 55
action which enables the 245
action which enables us 76
action which ensures the 57
action which exceeds the 101
action which excited the 94
action which excites the 62
action which existed at 52
action which existed in 60
action which extends to 48
action which focuses on 71
action which follows in 67
action which follows is 179
action which follows it 156
action which follows on 88
action which follows the 352
action which governs the 59
action which happens to 101
action which hinders the 63
action which ignored the 40
action which ignores the 45
action which imparts the 40
action which implies the 73
action which induced the 43
action which infringes on 42
action which infringes the 46
action which involve the 50
action which justice or 51
action which members of 53
action which obtains in 44
action which opposes the 62
action which permits of 63
action which permits the 162
action which produce no 45
action which produce the 51
action which recalls the 42
action which reduced the 74
action which reduces the 453
action which reflect the 42
action which relates to 192
action which releases the 41
action which remains in 61
action which remains to 97
action which removed the 43
action which removes the 217
action which renders it 160
action which renders the 167
action which require the 41
action which results in 2300
action which results is 109
action which returns the 45
action which secured the 42
action which secures the 47
action which started in 68
action which survive at 118
action which threatens the 231
action which threatens to 91
action which unfolds in 40
action which violated the 129
action which violates the 320
action while retaining the 60
action whose outcome is 141
action whose purpose is 273
action within minutes of 49
action works against the 46
action would abolish the 176
action would achieve the 138
action would advance the 110
action would benefit the 464
action would conduce to 86
action would conform to 138
action would consent to 116
action would consist in 320
action would consist of 406
action would cripple the 100
action would decrease the 272
action would deprive the 324
action would destroy the 964
action would disrupt the 166
action would disturb the 146
action would endanger the 460
action would enhance the 216
action would estrange the 118
action would explain the 220
action would finally be 84
action would imperil the 132
action would improve the 316
action would include the 328
action would increase the 1142
action would involve an 134
action would involve the 756
action would involve us 116
action would nullify the 170
action would perhaps be 116
action would prevent the 718
action would proceed in 112
action would produce an 182
action would produce the 870
action would promote the 590
action would protect the 150
action would provide an 160
action would provide the 384
action would provoke the 180
action would qualify as 90
action would receive the 106
action would redound to 222
action would relieve the 194
action would require an 270
action would require the 958
action would resolve the 112
action would restore the 138
action would satisfy the 180
action would shorten the 142
action would subject the 84
action would succeed in 148
action would suffice to 208
action would survive to 322
action would trigger the 94
action would usually be 218
actor david garrick at 44
actor david garrick in 82
actor edwin forrest in 54
actor finds himself in 239
actor knows himself to 53
actor loses himself in 44
actor shall presume to 59
actor takes account of 75
actor whose behavior is 312
actor whose conduct is 78
acute angles between the 286
acute asthma attacks in 96
acute asthma attacks or 162
acute cases occurring in 83
acute housing problem in 129
acute lethal effects of 133
acute liver failure as 161
acute liver failure at 88
acute liver failure by 75
acute liver failure in 1022
acute liver failure is 635
acute liver failure of 74
acute liver failure or 438
acute liver failure to 70
acute manic episode is 46
acute nasal catarrh is 79
acute phase because of 172
acute phase following the 60
acute phase protein in 175
acute phase protein is 46
acute phase reactant in 161
acute phase results of 89
acute renal effects of 66
acute renal failure as 1382
acute renal failure at 140
acute renal failure be 48
acute renal failure by 883
acute renal failure do 72
acute renal failure if 217
acute renal failure in 12502
acute renal failure is 5588
acute renal failure it 89
acute renal failure of 661
acute renal failure on 431
acute renal failure or 2872
acute renal failure the 495
acute renal failure to 360
acute setting because of 87
acute social problem in 126
acute social problem of 146
acute stage because of 118
acute today because of 55
acute toxic effects in 184
acute toxic effects of 1034
acute toxic effects on 185
acute toxic reactions to 71
acute viral diseases of 48
adapt quite quickly to 62
adapt rather quickly to 140
added after addition of 53
added after adoption of 43
added after removal of 106
added ample domains to 89
added anything material to 86
added costs because of 108
added costs imposed by 146
added costs imposed on 60
added costs related to 69
added equal amounts of 121
added equal volumes of 95
added every species of 66
added extra burdens to 53
added extra impetus to 67
added fifty dollars to 42
added final touches to 46
added force because of 238
added fresh details to 120
added fresh horrors to 40
added fresh impetus to 280
added fresh laurels to 2062
added fresh material to 124
added fresh terrors to 63
added fresh urgency to 96
added known amounts of 403
added large amounts of 375
added large numbers of 528
added large numbers to 195
added later according to 52
added later because of 48
added later because the 56
added later between the 46
