saber shin deformity 59
sales were dependent 104
sales were deposited 113
sales were depressed 94
sales were described 70
sales were difficult 186
sales were diminishing 53
sales were discussed 104
sales were dominated 140
sales were encouraging 277
sales were especially 144
sales were estimated 1631
sales were exceedingly 43
sales were excellent 251
sales were expressed 51
sales were extremely 272
sales were fantastic 63
sales were fictitious 50
sales were finalized 47
sales were forbidden 243
sales were generally 612
sales were generated 685
sales were gradually 88
sales were important 236
sales were increasingly 86
sales were irregular 42
sales were justified 96
sales were monitored 44
sales were motivated 89
sales were necessary 282
sales were negotiated 226
sales were officially 46
sales were organized 134
sales were outstanding 54
sales were performed 69
sales were permitted 459
sales were postponed 76
sales were predicted 98
sales were previously 60
sales were primarily 219
sales were processed 40
sales were progressing 47
sales were projected 386
sales were published 47
sales were reasonably 103
sales were reflected 87
sales were regularly 148
sales were regulated 137
sales were scheduled 103
sales were separated 49
sales were similarly 41
sales were solicited 54
sales were sometimes 150
sales were supported 52
sales were suspended 427
sales were sustained 46
sales were typically 80
sales were unrelated 71
sales were unusually 137
sales were virtually 219
sales were voluntary 53
sales when advertising 191
sales when calculating 52
sales when customers 118
sales when inventory 57
sales when necessary 65
sales will certainly 95
sales will correctly 104
sales will determine 102
sales will encourage 42
sales will fluctuate 62
sales will generally 172
sales will influence 45
sales will naturally 78
sales will represent 118
sales will skyrocket 58
sales will typically 57
sally forth wrathfully 213
salts also interfere 105
salts also stimulate 72
salts during pregnancy 55
salts form complexes 176
salts form compounds 43
salts form insoluble 211
salts from different 93
salts from evaporating 52
salts from irrigated 57
salts from irrigation 502
salts from saturated 51
salts have different 354
salts have dissolved 519
salts have generally 71
salts have identical 40
salts having different 73
salts into insoluble 183
salts into sulphates 110
salts just described 81
salts like chlorides 86
salts like magnesium 78
salts like potassium 402
salts more sensitive 141
salts most generally 57
salts react similarly 63
salts were available 80
salts were carefully 69
salts were collected 49
salts were contained 66
salts were converted 148
salts were deposited 547
salts were described 62
salts were developed 57
salts were discussed 43
salts were dissolved 828
salts were effective 108
salts were estimated 43
salts were extracted 185
salts were generally 74
salts were necessary 92
salts were poisonous 45
salts were purchased 95
salts were recovered 56
salts were sensitive 45
salts were separated 143
salts were subjected 49
salts when dissolved 643
salts will decompose 60
salts will generally 88
salts will gradually 51
salts will interfere 45
salve their reputation 42
sands during earthquakes 68
sands from different 245
sands from lancaster 61
sands have preserved 52
sands have swallowed 44
sands left uncovered 41
sands were collected 90
sands were deposited 1892
sands were separated 53
sandy areas throughout 69
sandy beach community 68
sandy beach indicated 41
sandy beach overlooking 54
sandy beach protected 72
sandy beach sediments 86
sandy beach sheltered 62
sandy beach somewhere 67
sandy beach stretched 202
sandy beach stretches 819
sandy beach surrounding 46
sandy beach uncovered 116
sandy clay sediments 54
sandy cove protected 58
sandy hair plastered 49
sandy hill overlooking 76
sandy hill somewhere 40
sandy loam character 52
sandy loam throughout 61
sandy loam underlain 319
sandy soil conditions 179
sandy soil contained 98
sandy soil deposited 55
sandy soil developed 46
sandy soil generally 78
sandy soil particles 45
sandy soil surrounding 67
sandy soil throughout 139
sandy soil underfoot 40
sandy soil underlain 116
saner heads prevailed 146
sapling upon parnassus 107
sapping their resources 56
sated their appetites 161
satin from cardinals 97
satin gown shimmered 157
satin hats surmounting 51
sauce over asparagus 126
sauce over casserole 109
sauce over spaghetti 1332
sauce over tortillas 182
saucy young scoundrel 43
saved from absorption 289
saved from absurdity 648
saved from accidents 79
saved from alienation 235
saved from ambiguity 44
saved from amputation 261
saved from annexation 106
saved from annoyance 54
saved from anonymity 61
saved from approaching 42
saved from arbitrary 84
saved from arrogance 112
saved from auschwitz 55
saved from austerity 62
saved from babysitting 123
saved from barbarism 247
saved from blindness 271
saved from bloodshed 247
saved from cannibals 44
saved from captivity 300
saved from childhood 107
saved from christmas 129
saved from commercial 97
saved from communism 988
saved from communist 537
saved from conflicts 43
saved from contracting 55
saved from conversion 78
saved from conviction 343
saved from corruption 548
saved from countless 47
saved from criticism 78
saved from decadence 76
saved from demolition 2350
saved from deposition 92
saved from depravity 58
saved from depression 98
saved from desolation 149
saved from despotism 99
saved from devastating 100
saved from disappearing 95
saved from discharge 49
saved from discovery 242
saved from discredit 54
saved from dismissal 251
saved from dispersal 57
saved from dispersion 258
saved from disruption 360
saved from distortion 40
saved from dogmatism 60
saved from domination 90
saved from downright 150
saved from eliminating 42
saved from emptiness 52
saved from everlasting 1980
saved from excessive 189
saved from exhaustion 84
saved from extinction 15290
saved from frivolity 50
saved from fruitless 40
saved from harshness 43
saved from household 53
saved from humiliation 346
saved from ignorance 420
saved from immolation 66
saved from indignity 59
saved from industrial 52
saved from infraction 41
saved from injustice 90
saved from inundation 335
saved from irritation 42
saved from marauders 102
saved from martyrdom 103
saved from matrimony 52
saved from mediocrity 263
saved from melodrama 87
saved from moneymaking 64
saved from mortality 45
saved from mutilation 317
saved from obscurity 385
saved from occupation 95
saved from oppression 311
saved from ourselves 543
saved from paralysis 49
saved from pauperism 117
saved from penalties 65
saved from perfection 54
saved from permanent 219
saved from perpetual 109
saved from perversion 55
saved from pessimism 103
saved from political 370
saved from pomposity 44
saved from preemption 1389
saved from prejudice 40
saved from premature 582
saved from purgatory 188
saved from recapture 59
saved from refutation 135
saved from revolution 353
saved from sacrifice 294
saved from sacrificing 45
saved from sacrilege 41
saved from senseless 61
saved from separation 43
saved from servitude 45
saved from shipwreck 6735
saved from slaughter 589
saved from solipsism 77
saved from spiritual 379
saved from stagnation 220
saved from starvation 12830
saved from sterility 82
saved from subjection 87
saved from surrender 120
saved from suspension 76
saved from temptation 479
saved from themselves 1965
saved from triteness 67
saved from triviality 129
saved from universal 112
saved from vagueness 41
saved from vandalism 46
saved from vulgarity 252
saved from wholesale 83
saved from yesterday 145
saved many companies 66
saved many important 49
saved many prisoners 105
saved mary magdalene 54
saved much annoyance 82
saved much bloodshed 266
saved only themselves 47
saved some fragments 59
saved some important 76
saved their allowance 59
saved their ammunition 184
saved their ancestors 133
saved their artillery 67
saved their character 78
saved their community 48
saved their companies 49
saved their countries 248
saved their customers 44
saved their daughters 95
saved their existence 70
saved their fatherland 49
saved their political 60
saved their privilege 78
saved their reputation 151
saved their resources 44
saved their sovereign 42
saved their undoubted 68
saved these companies 44
saved these countries 58
saved these everlasting 142
saved these provinces 43
saved those countries 54
saved very carefully 41
saved your documents 69
saved your miserable 179
saved your reputation 99
saved your worksheet 126
saves from corruption 64
saves from preemption 125
saves from shipwreck 105
saves from starvation 56
saves open documents 64
saves your documents 71
savings among different 144
savings bank association 206
savings bank authorized 117
savings bank certified 234
savings bank chartered 269
savings bank connected 41
savings bank customers 112
savings bank depositor 1229
savings bank franchise 117
savings bank insurance 2030
savings bank mortgages 114
savings bank operations 268
savings bank organized 328
savings bank passbooks 129
savings bank portfolios 104
savings bank principle 64
savings bank subsidiary 344
savings bond campaigns 53
savings bond deductions 208
savings bond purchased 53
savings bond purchases 180
savings come primarily 42
savings from additional 134
savings from automation 291
savings from commercial 131
savings from contracting 874
savings from deductions 57
savings from different 77
savings from discounts 68
savings from economies 784
savings from effective 47
savings from efficient 115
savings from eliminating 1282
savings from household 108
savings from industrial 52
savings from insulation 66
savings from integrating 54
savings from introducing 161
savings from inventory 64
savings from mandatory 62
savings from mortality 101
savings from operations 172
savings from outsourcing 479
savings from prevention 125
savings from production 106
savings from reductions 592
savings from refinancing 133
savings have accounted 52
savings have continued 95
savings have generally 68
savings into additional 64
savings into commercial 41
savings into corporate 199
savings into industrial 264
savings into insurance 43
savings into mortgages 70
savings into production 44
savings life insurance 142
savings made available 330
savings made expressly 47
savings more difficult 45
savings plan available 106
savings rate continued 53
savings rate continues 59
savings were allocated 77
savings were associated 64
savings were attracted 52
savings were augmented 41
savings were available 451
savings were carefully 48
savings were channeled 210
savings were collected 70
savings were concerned 46
savings were converted 119
savings were deposited 328
savings were destroyed 89
savings were developed 55
savings were difficult 48
savings were disappearing 58
savings were discussed 49
savings were especially 46
savings were estimated 1094
savings were exhausted 786
savings were extremely 53
savings were generally 193
savings were generated 208
savings were gradually 62
savings were important 112
savings were increasingly 45
savings were mobilized 101
savings were necessary 131
savings were primarily 55
savings were projected 199
savings were protected 46
savings were reflected 71
savings were swallowed 122
savings were virtually 90
savings will certainly 41
savings will determine 63
savings will encourage 43
savings will generally 93
savings will gradually 53
savings will naturally 49
savor their successes 41
savor their victories 41
sawed into different 53
sayings from classical 59
sayings from different 144
sayings from scripture 94
sayings have parallels 73
sayings were addressed 73
sayings were carefully 46
sayings were collected 550
sayings were delivered 68
sayings were extremely 47
sayings were inscribed 46
sayings were preserved 262
sayings were published 79
sayings were sometimes 119
scabs have separated 165
scale acid deposition 77
scale also contained 42
scale also indicates 247
scale among different 161
scale among themselves 155
scale arms production 162
scale arms purchases 155
scale arms shipments 245
scale arms transfers 163
scale army maneuvers 48
scale back operations 386
scale back production 604
scale bars represent 732
scale beef production 155
scale been attempted 77
scale best describes 158
scale body movements 50
scale book production 44
scale cell disruption 112
scale cloth production 45
scale coal conversion 141
scale coal production 149
scale corn production 81
scale cost reductions 98
scale crop production 822
scale data available 110
scale data collected 138
scale data collection 2742
scale data processor 80
scale data warehouse 195
scale data warehousing 151
scale down excessive 50
scale down operations 405
scale down production 376
scale drug operations 95
scale drug production 93
scale drug trafficking 1550
scale during depression 109
scale eddy structure 63
scale eddy transport 132
scale eddy viscosity 644
scale even approaching 89
scale ever attempted 137
scale farm equipment 152
scale farm machinery 527
scale farm operations 832
scale farm operators 508
scale farm production 390
scale farm structure 48
scale film production 210
scale fish mortality 188
scale fish production 155
scale flow phenomena 51
scale flow processes 61
scale flow separation 60
scale flow structure 368
scale food producers 232
scale food production 4486
scale food retailers 138
scale food shortages 121
scale from different 135
scale from excellent 241
scale from extremely 523
scale from primitive 109
scale from production 108
scale from satellite 393
scale from stainless 124
scale gene discovery 103
scale gene expression 2159
scale gold production 47
scale have continued 80
scale have developed 174
scale have different 119
scale have generally 167
scale have important 84
scale have indicated 112
scale health insurance 122
scale heavy industrial 316
scale here described 103
scale here presented 214
scale high frequency 54
scale high mountains 76
scale high resolution 59
scale home production 162
scale into different 44
scale into intervals 154
scale iron production 1040
scale item responses 138
scale just described 546
scale just discussed 50
scale land alienation 489
scale land conversion 108
scale land offensive 579
scale land operations 615
scale land ownership 1325
scale land purchases 141
scale land transfers 90
scale less extensive 105
scale lies somewhere 40
scale made available 58
scale made necessary 89
scale maps available 256
scale maps published 290
scale mass campaigns 61
scale mass movements 952
scale mass production 14105
scale mass struggles 93
scale mass transport 337
scale media campaigns 184
scale milk producers 98
scale milk production 307
scale mining companies 474
scale mining continued 105
scale mining equipment 123
scale mining operations 4270
scale mixing processes 674
scale more difficult 159
scale more efficient 83
scale more elaborate 54
scale more extensive 236
scale more important 55
scale more precisely 95
scale more sensitive 54
scale must determine 52
scale must represent 128
scale peace offensive 113
scale pump irrigation 255
scale radio structure 166
scale reading indicates 217
scale rice production 1053
scale salt production 160
scale seed production 642
scale sick industrial 59
scale spring offensive 41
scale test apparatus 149
scale test conducted 100
scale test equipment 122
scale test specimens 715
scale their operations 167
scale their responses 61
scale these mountains 117
scale those mountains 45
scale time framework 60
scale tour operators 132
scale tree plantation 64
scale used previously 73
scale used throughout 249
scale very different 541
scale very difficult 93
scale video projection 87
scale wave structure 57
scale well developed 442
scale were associated 619
scale were attempted 169
scale were available 347
scale were carefully 54
scale were collapsed 42
scale were collected 161
scale were commenced 149
scale were committed 57
scale were completed 80
scale were concerned 175
scale were conducted 523
scale were continued 40
scale were converted 75
scale were described 142
scale were developed 842
scale were different 145
scale were difficult 53
scale were discussed 204
scale were estimated 161
scale were evaluated 196
scale were exhausted 127
scale were expressed 60
scale were extremely 90
scale were generally 349
scale were generated 161
scale were important 383
scale were indicated 97
scale were necessary 470
scale were organized 191
scale were performed 280
scale were presented 307
scale were projected 41
scale were published 226
scale were sometimes 102
scale were subjected 114
scale were virtually 88
scale wheat production 250
scale when connected 182
scale when considering 289
scale when necessary 253
scale will certainly 431
scale will correlate 81
scale will determine 481
scale will doubtless 54
scale will generally 351
scale will gradually 91
scale will influence 198
scale will intersect 45
scale will naturally 55
scale will represent 679
scale will sometimes 89
scale will typically 100
scale wind generation 54
scale wind structure 61
scale wine production 134
scale wool production 115
scale work stoppages 178
scale worth considering 47
scaling back operations 112
scaling back production 129
scaling down operations 124
scaling down production 113
scaling high mountains 59
scaling laws associated 41
scaling laws described 95
scaling laws developed 118
scaling laws discussed 156
scaling laws presented 47
scaling were performed 41
scalp hair follicles 832
scalp their prisoners 112
scaly skin affections 158
scaly skin conditions 109
scaly skin disorders 40
scans during pregnancy 167
scans from different 406
scans have confirmed 64
scans have indicated 43
scans show bilateral 178
scans show extensive 60
scans were associated 46
scans were available 211
scans were collected 525
scans were completed 129
scans were conducted 328
scans were corrected 46
scans were developed 44
scans were evaluated 128
scans were generated 53
scans were necessary 50
scans were performed 7850
scant data available 609
scant pale cytoplasm 49
scant three centuries 54
scant time available 62
scare away customers 501
scare away elephants 103
scare away intruders 593
scare away investors 673
scare away malignant 59
scare away predators 749
scare away vagabonds 99
scare into submission 62
scare their opponents 81
scare your customers 41
scare your gentleman 45
scaring away customers 120
scaring away investors 82
scaring away predators 45
scaring some customers 69
scars from accidents 56
scars from childhood 245
scars from cigarette 81
scars from countless 49
scars from operations 101
scars were inflicted 73
scars were invisible 48
scars were permanent 65
scats were collected 161
scene also indicates 98
scene among ourselves 71
scene among themselves 57
scene been exhibited 98
scene been presented 47
scene been witnessed 342
scene ever exhibited 45
scene ever presented 69
scene ever witnessed 581
scene find themselves 40
scene from alexander 53
scene from alexandria 42
scene from antiquity 149
scene from cambridge 45
scene from cervantes 46
scene from childhood 556
scene from classical 339
scene from coriolanus 42
scene from corneille 97
scene from cymbeline 50
scene from different 1376
scene from donizetti 93
scene from dostoevsky 50
scene from euripides 229
scene from fairyland 820
scene from hitchcock 204
scene from hollywood 51
scene from jerusalem 53
scene from meyerbeer 60
scene from midsummer 56
scene from provincial 42
scene from revelation 81
scene from scripture 254
scene from siegfried 83
scene from somewhere 232
scene from sophocles 129
scene from streetcar 43
scene from television 59
scene from tennessee 80
scene from yesterday 133
scene grew gradually 58
scene grew increasingly 62
scene have commented 123
scene have concluded 66
scene have continued 76
scene have described 97
scene have different 53
scene have expressed 44
scene have suggested 155
scene here described 743
scene here displayed 42
scene here exhibited 58
scene here portrayed 42
scene here presented 394
scene into burlesque 79
scene into different 140
scene into existence 110
scene into narrative 108
scene into temporary 40
scene just completed 47
scene just concluded 56
scene just described 2415
scene just discussed 261
scene just witnessed 294
scene last described 51
scene less dependent 141
scene like passengers 40
scene made memorable 44
scene more carefully 155
scene more difficult 72
scene more effective 158
scene more generally 142
scene more important 48
scene more intensely 52
scene more interesting 570
scene more ludicrous 65
scene more memorable 46
scene more naturally 51
scene more perfectly 83
scene more precisely 54
scene more resembled 90
scene more thoroughly 100
scene most interesting 52
scene most thoroughly 48
scene must represent 72
scene once witnessed 95
scene only alternate 118
scene over carefully 47
scene plot summaries 138
scene soon afterward 75
scene soon quickened 51
scene such extraneous 71
scene tape fluttered 69
scene tape stretched 194
scene tape surrounding 42
scene there presented 292
scene very carefully 188
scene very different 551
scene very interesting 68
scene were announced 41
scene were carefully 43
scene were concerned 73
scene were convinced 89
scene were different 62
scene were impressed 41
scene were indicated 90
scene were neglected 62
scene were presented 157
scene were published 59
scene were reflected 49
scene were scattered 49
scene were suggested 42
scene were surprised 52
scene were themselves 45
scene were witnessed 60
scene what prodigies 228
scene when necessary 47
scene when president 56
scene will certainly 104
scene will determine 120
scene will doubtless 55
scene will generally 45
scene will naturally 63
scene will recognize 62
scene will represent 128
scene will sometimes 61
scene worth remembering 88
scent their fragrance 62
scold their daughters 52
scope here described 45
scope more precisely 64
scope will certainly 45
scope will determine 47
scope will naturally 48
score also contained 52
score also indicates 236
score card indicates 63
score cheap political 286
score during pregnancy 133
score from different 44
score great successes 173
score great victories 163
score here indicates 96
score lies somewhere 321
score many successes 63
score means different 40
score more carefully 41
score more favorably 166
score more successes 56
score more victories 143
score other elephants 81
score some important 164
score some political 426
score some successes 712
score some victories 304
score such responses 47
score test statistic 1811
score their responses 289
score these responses 63
score very carefully 101
score were associated 122
score were available 59
score were dispelled 101
score were expressed 59
score were justified 46
score were published 124
score were unfounded 55
score when determining 44
score will determine 142
score will generally 66
score will represent 132
score your responses 1114
scoring cheap political 62
scoring great successes 89
scoring great victories 69
scoring keys available 83
scoring keys developed 106
scoring many successes 44
scoring more difficult 141
scoring more objective 158
scoring some successes 93
scoring their responses 175
scoring these responses 107
scoring your responses 129
scorn such companions 90
scorn upon themselves 105
scorn what housewife 298
scorn your imputation 91
scorn your proffered 114
scour will instantly 543
scout from hollywood 67
scowl save malignity 51
scows were scattered 77
scrap among themselves 249
scrap iron collected 57
scrap iron collector 82
scrap iron shipments 104
scrap their machinery 53
scrap were collected 48
scream from charlotte 68
scream from somewhere 920
scree plot indicated 74
scree plot suggested 146
scree test indicated 73
scree test suggested 89
screw axes indicated 67
screw feed mechanism 194
screw home mechanism 312
screw just described 42
screw their faculties 53
screw these garrisons 47
screw thread standards 320
screw type terminals 56
screw will penetrate 79
scuba diving accidents 489
scuba diving adventure 147
scuba diving available 48
scuba diving enthusiasts 221
scuba diving equipment 4222
scuba diving excursions 152
scuba diving expedition 175
scuba diving operations 180
seabed mining companies 214
seabed mining interests 145
seabed mining operations 1713
seabed mining provisions 1895
sealed bids submitted 224
sealed disc container 197
sealed disk container 50
sealed during ebullition 156
sealed into evacuated 138
sealed note addressed 66
sealed note deposited 44
sealed their agreement 287
sealed their allegiance 52
sealed their commission 64
sealed their confession 116
sealed their conviction 44
sealed their engagement 95
sealed their martyrdom 71
sealed their patriotism 94
sealed their political 112
sealed their profession 112
sealed their reputation 42
sealed their sincerity 43
sealed their testimony 2483
sealed tube combustion 96
sealed tube technique 145
sealed when vicksburg 126
seaman ever cherished 69
seaman fell overboard 99
seaman from liverpool 43
seaman took possession 53
seamen fall overboard 68
seamen fell overboard 45
seamen from different 137
seamen from imposition 89
seamen from nantucket 40
seamen like themselves 229
seamen made prisoners 93
seamen many sleepless 55
seamen more tolerable 55
seamen their prominent 40
seamen threw themselves 180
seamen took advantage 82
seamen took possession 126
seamen were accordingly 42
seamen were appointed 77
seamen were assembled 63
seamen were available 125
seamen were collected 104
seamen were compelled 175
seamen were concerned 503
seamen were condemned 40
seamen were continued 49
seamen were delighted 43
seamen were forbidden 48
seamen were furnished 44
seamen were generally 75
seamen were gratified 53
seamen were impatient 90
seamen were impressed 679
seamen were incapable 43
seamen were organized 59
seamen were permitted 148
seamen were possessed 138
seamen were prisoners 51
seamen were protected 41
seamen were recruited 214
seamen were reluctant 63
seamen were scattered 52
seamen were sometimes 92
seamen were subjected 100
seamen were surprised 45
seamen were terrified 83
seance room phenomena 65
search aids available 59
search also uncovered 47
search among different 190
search among themselves 43
search been conducted 91
search case sensitive 295
search coil connected 214
search coil technique 1027
search data structure 287
search ever conducted 117
search firm specializing 451
search from different 126
search huge databases 62
search into antiquity 447
search into different 40
search into knowledge 165
search into mysteries 154
search into ourselves 230
search into scripture 202
search into themselves 63
search just described 88
search made throughout 142
search many databases 118
search many different 273
search more carefully 1054
search more difficult 1153
search more effective 496
search more efficient 1359
search more generally 42
search more intensely 216
search more precisely 256
search more thoroughly 1132
search most carefully 250
search most thoroughly 46
search must terminate 55
search other databases 193
search other libraries 169
search over different 137
search string specified 47
search such suspected 79
search their apartment 60
search their cupboards 111
search their databases 426
search their knowledge 59
search their libraries 44
search their ponderous 88
search these databases 1874
search these documents 104
search these resources 138
search those abandoned 52
search time associated 100
search time necessary 44
search tool available 210
search tool developed 44
search tree algorithms 614
search tree associated 127
search tree generated 546
search tree operations 323
search tree represent 43
search tree structure 391
search user interface 148
search very carefully 782
search very difficult 209
search very thoroughly 157
search were conducted 379
search were continued 48
search were necessary 46
search were performed 53
search were postponed 45
search were presented 95
search were published 41
search were reasonable 119
search when necessary 103
search will certainly 91
search will determine 109
search will doubtless 98
search will generally 439
search will sometimes 93
search will terminate 269
search will typically 75
search your apartment 439
search your residence 71
season also coincides 59
season also furnishes 52
season also witnessed 76
season among ourselves 57
season been propitious 77
season crop production 296
season during september 93
season ever witnessed 48
season fast approaching 797
season from christmas 178
season from different 52
season from giddiness 41
season from michaelmas 131
season from midsummer 97
season from september 1969
season from thanksgiving 103
season having commenced 226
season into september 53
season into submission 59
season just completed 199
season just concluded 134
season like christmas 41
season made necessary 45
season more enjoyable 46
season more especially 87
season more favorable 70
season more propitious 42
season most conducive 43
season most favorable 279
season most opportune 51
season most peculiarly 65
season most propitious 62
season over different 58
season rice production 584
season rice varieties 176
season runs september 150
season runs throughout 40
season their discourse 55
season till september 52
season took possession 63
season were announced 118
season were associated 53
season were available 60
season were collected 103
season were completed 59
season were conducted 84
season were discussed 112
season were doubtless 47
season were especially 48
season were estimated 182
season were extremely 58
season were favorable 204
season were generally 168
season were important 42
season were incessant 57
season were necessary 44
season were performed 61
season were plentiful 53
season were presented 65
season were published 62
season were sometimes 44
season were unusually 73
season when additional 103
season when americans 89
season when conditions 341
season when deciduous 91
season when everybody 287
season when important 41
season when irrigation 300
season when mosquitoes 61
season when navigation 196
season when necessary 89
season when operations 69
season when production 105
season when provisions 50
season when resources 55
season when snowballs 45
season when torrential 44
season when vegetation 203
season will certainly 120
season will determine 132
season will doubtless 191
season will encourage 45
season will generally 132
season will influence 58
season will naturally 62
season will sometimes 100
season will terminate 43
seated four passengers 155
seated mass movements 134
seated their commander 77
seated three gentlemen 77
seated upon elephants 99
sects among christians 266
sects among ourselves 71
sects among themselves 296
sects call themselves 55
sects fall naturally 84
sects from different 45
sects have attempted 80
sects have attracted 50
sects have concurred 110
sects have continued 90
sects have developed 317
sects have different 188
sects have generally 98
sects have sometimes 101
sects were concerned 94
sects were condemned 48
sects were especially 59
sects were extremely 42
sects were flourishing 45
sects were forbidden 74
sects were generally 117
sects were gradually 101
sects were multiplying 42
sects were officially 48
sects were organized 105
sects were permitted 69
sects were protected 47
sects were sometimes 53
sects were themselves 47
sects were tolerated 390
sects were virtually 49
sects will subscribe 114
seeds also germinate 60
seeds among themselves 54
seeds bury themselves 65
seeds during maturation 243
seeds from airplanes 137
seeds from california 80
seeds from commercial 77
seeds from different 1064
seeds from elsewhere 47
seeds from germinating 2368
seeds from neighboring 65
seeds from predators 42
seeds from september 56
seeds from surrounding 67
seeds from temperate 42
seeds great distances 84
seeds have developed 307
seeds have different 142
seeds have dispersed 46
seeds have medicinal 74
seeds have scattered 56
seeds have sometimes 41
seeds into different 86
seeds like groundnut 59
seeds like sunflower 81
seeds made available 61
seeds make excellent 56
seeds must germinate 117
seeds only germinate 137
seeds pass uninjured 47
seeds soak overnight 50
seeds soon germinate 48
seeds sown broadcast 179
seeds very carefully 91
seeds were associated 45
seeds were available 625
seeds were broadcast 226
seeds were carefully 341
seeds were certainly 65
seeds were collected 2534
seeds were concerned 41
seeds were contained 90
seeds were delivered 87
seeds were deposited 306
seeds were described 74
seeds were destroyed 187
seeds were developed 284
seeds were different 53
seeds were difficult 72
seeds were discarded 104
seeds were dispersed 284
seeds were dissected 97
seeds were especially 44
seeds were estimated 51
seeds were evaluated 49
seeds were extracted 395
seeds were extremely 76
seeds were furnished 73
seeds were generally 163
seeds were generated 43
seeds were germinating 321
seeds were gradually 47
seeds were harvested 849
seeds were identical 50
seeds were implanted 250
seeds were important 107
seeds were incubated 382
seeds were irradiated 293
seeds were moistened 84
seeds were necessary 52
seeds were perfected 72
seeds were performed 56
seeds were plentiful 65
seeds were poisonous 54
seeds were presented 66
seeds were preserved 159
seeds were pretreated 56
seeds were previously 95
seeds were primarily 42
seeds were processed 116
seeds were protected 57
seeds were purchased 279
seeds were recovered 1191
seeds were regularly 59
seeds were scarified 119
seeds were scattered 1060
seeds were separated 446
seeds were similarly 46
seeds were sometimes 277
seeds were sprinkled 101
seeds were subjected 377
seeds were submerged 62
seeds were suspended 65
seeds were swallowed 53
