sad melody intertwined 59
set annual performance 57
set another appointment 455
set energy conservation 51
set england irrevocably 66
set further constraints 100
set higher expectations 650
set higher performance 423
set income eligibility 173
set limits effectively 92
set modern civilization 59
set mutual expectations 43
set myself assiduously 59
set myself technically 53
set policy instruments 121
set prices arbitrarily 103
set prices artificially 134
set printing preferences 51
set proper expectations 77
set severe constraints 110
set severe restrictions 199
set shifting performance 146
set speech understanding 592
set tender consciences 106
set various preferences 40
set various restrictions 51
set without consultation 95
set without interruption 91
set without necessarily 48
set without replacement 45
sex almost exclusively 172
sex became commonplace 90
sex crimes perpetrated 52
sex danced lasciviously 42
sex equals intercourse 168
sex equity coordinator 79
sex erotic attachments 51
sex feelings independent 62
sex glands manufacture 47
sex linked inheritance 387
sex school environment 62
sex sexual experiences 329
sex sexual interactions 94
sex sexual intercourse 170
sex sexual relationship 78
sex through masturbation 47
sex through pornography 125
sex through prostitution 96
sex versus coeducational 352
sex versus prostitution 51
sex without consequence 54
sex without intercourse 297
sex without involvement 119
sex without necessarily 93
sex without reproduction 320
she agreed impatiently 41
she agreed reluctantly 1137
she agreed thoughtfully 160
she agreed uncertainly 54
she almost anticipated 59
she almost entertained 41
she almost exclusively 103
she almost monopolized 75
she almost passionately 41
she already anticipated 119
she already entertained 82
she already experienced 381
she already experiences 136
she already understands 433
she always accompanied 551
she always accompanies 104
she always anticipated 133
she always disapproved 59
she always discouraged 49
she always distinguished 106
she always encountered 58
she always entertained 318
she always established 69
she always exaggerates 53
she always experienced 2155
she always experiences 53
she always interpreted 53
she always interrupted 176
she always recommended 97
she always reprehended 95
she always represented 86
she always understands 340
she always volunteered 93
she appears comfortable 66
she appears indifferent 76
she appears occasionally 52
she argued defensively 62
she argued desperately 99
she argued passionately 151
she argued strenuously 51
she argues passionately 47
she barely understands 175
she became affectionate 109
she became alternately 66
she became belligerent 270
she became chairperson 325
she became chronically 259
she became clairvoyant 102
she became comfortable 554
she became commissioner 40
she became confidential 196
she became conspicuous 101
she became constipated 102
she became consumptive 56
she became cooperative 66
she became coordinator 83
she became corresponding 56
she became desperately 389
she became discouraged 775
she became disgruntled 41
she became disheartened 105
she became disobedient 60
she became disoriented 422
she became distinguished 187
she became emancipated 46
she became embarrassed 789
she became enlightened 130
she became established 375
she became exasperated 333
she became excessively 274
she became familiarized 65
she became headmistress 160
she became housekeeper 393
she became hyperactive 46
she became immobilized 113
she became importunate 95
she became impregnated 101
she became incompetent 168
she became incontinent 298
she became independent 1103
she became indifferent 348
she became inquisitive 48
she became inseparable 96
she became intoxicated 442
she became melancholic 88
she became momentarily 122
she became obsessively 70
she became occasionally 123
she became overpowered 87
she became overwhelmed 904
she became overwrought 155
she became passionately 387
she became perceptibly 50
she became permanently 341
she became politically 383
she became politicized 55
she became practically 258
she became prematurely 62
she became promiscuous 293
she became quarrelsome 126
she became radicalized 47
she became reacquainted 221
she became responsible 698
she became sentimental 99
she became spiritually 77
she became subservient 105
she became susceptible 98
she became symptomatic 80
she became technically 40
she became temporarily 175
she became transformed 339
she became transparent 61
she became troublesome 83
she became ungovernable 57
she became universally 98
she became unmanageable 1109
she became unnaturally 40
she became wonderfully 100
she become incompetent 128
she become independent 97
she begged desperately 91
she begged forgiveness 755
she begged frantically 69
she begged pathetically 43
she begged plaintively 43
she begged shamelessly 64
she behave differently 64
she belongs exclusively 62
she better understands 266
she bought dictionaries 62
she breathed contentedly 42
she breathed plaintively 56
she breathed rapturously 40
she breathed tremulously 66
she called desperately 203
she called encouragingly 57
she called frantically 347
she called impatiently 270
she called plaintively 76
she called tentatively 282
she called tremulously 68
she called uncertainly 105
she calmly scrutinizes 76
she caused proclamation 40
she changed countenance 294
she chased butterflies 45
she chewed thoughtfully 103
she chosen differently 61
she clawed desperately 48
she clawed frantically 59
she clearly articulated 216
she clearly articulates 95
she clearly distinguished 387
she clearly distinguishes 122
she clearly established 45
she clearly establishes 45
she clearly experienced 88
she clearly understands 633
she danced exquisitely 81
she danced wonderfully 55
she dances excellently 55
she darted noiselessly 79
she deemed unnecessary 55
she deeply disapproved 101
she deftly sidestepped 41
she denied indignantly 134
she denied strenuously 62
she eagerly anticipated 617
she eagerly anticipates 69
she eagerly interrupted 197
she eagerly volunteered 56
she enjoys participating 55
she enters adolescence 510
she feebly articulated 108
she firmly established 194
she flared indignantly 45
she flirts outrageously 82
she forgot momentarily 44
she formed friendships 211
she fought courageously 57
she fought desperately 607
she fought frantically 110
she freely distributed 45
she further complicates 43
she further distinguishes 50
she gained perspective 45
she gained proficiency 42
she gained satisfaction 43
she gained understanding 41
she gasped desperately 101
she gasped indignantly 87
she gently disentangled 54
she gently interrupted 124
she gently reprimanded 55
she gladly surrendered 74
she glided noiselessly 365
she greatly contributed 131
she greatly disapproved 94
she greatly distinguished 47
she greatly embarrassed 60
she greatly exaggerated 195
she greatly exaggerates 48
she groped desperately 43
she groped frantically 71
she halted momentarily 47
she halted uncertainly 46
she hardly distinguished 44
she hardly understands 217
she helped orchestrate 94
she highly disapproved 160
she highly recommended 243
she hissed desperately 42
she hissed impatiently 51
she hissed indignantly 43
she huffed indignantly 46
she issued instructions 212
she kindly volunteered 45
she kissed passionately 105
she lacked credibility 50
she lacked opportunity 74
she lacked originality 97
she lacked understanding 138
she laughs uproariously 65
she learned differently 106
she learned photography 43
she learned stenography 103
she lingered occasionally 74
she little anticipated 353
she looked alternately 177
she looked astonishingly 323
she looked attentively 301
she looked comfortable 229
she looked confidently 138
she looked crestfallen 273
she looked desperately 495
she looked differently 40
she looked discouraged 42
she looked distinguished 88
she looked dumbfounded 92
she looked embarrassed 1893
she looked exasperated 59
she looked excessively 74
she looked expectantly 412
she looked exquisitely 200
she looked frantically 442
she looked frighteningly 40
she looked frightfully 47
she looked impatiently 114
she looked incredulous 101
she looked indifferent 46
she looked indignantly 102
she looked intelligent 172
she looked magnificent 650
she looked mischievous 50
she looked momentarily 197
she looked occasionally 72
she looked overwhelmed 41
she looked pathetically 198
she looked perpetually 58
she looked presentable 389
she looked professional 96
she looked quizzically 254
she looked regretfully 44
she looked resentfully 46
she looked respectable 121
she looked resplendent 54
she looked sorrowfully 139
she looked spectacular 171
she looked suspiciously 436
she looked thoughtfully 621
she looked transformed 55
she looked transparent 46
she looked uncertainly 194
she looked unconcerned 45
she looked unconvinced 105
she looked unflinchingly 52
she looked unnaturally 86
she looked unutterable 64
she looked wonderfully 446
she merely experienced 42
she merely represented 85
she missed desperately 46
she moaned continually 57
she moaned desperately 48
she moaned incessantly 47
she moaned plaintively 46
she mouthed soundlessly 58
she needed chemotherapy 107
she needed confirmation 217
she needed conversation 40
she needed desperately 732
she needed forgiveness 237
she needed improvement 65
she needed nourishment 245
she needed professional 519
she needed understanding 117
she neither understands 226
she nodded confidently 61
she nodded confirmation 48
she nodded encouragingly 198
she nodded impatiently 79
she nodded mysteriously 55
she nodded reluctantly 239
she nodded thoughtfully 242
she nodded understanding 136
she obeyed instructions 63
she offers alternative 49
she openly disapproved 44
she outdid expectations 42
she passed examinations 40
she passed noiselessly 82
she passed unchallenged 92
she paused expectantly 162
she paused fractionally 40
she paused momentarily 510
she paused occasionally 113
she paused thoughtfully 238
she paused uncertainly 246
she pauses momentarily 70
she peered suspiciously 63
she played contentedly 47
she played excellently 70
she played innumerable 48
she played mendelssohn 44
she pleaded desperately 369
she pleaded frantically 67
she pleaded passionately 78
she pleaded pathetically 43
she poured continually 55
she prayed continually 144
she prayed desperately 342
she prayed frantically 102
she prayed incessantly 137
she prayed passionately 105
she proved indifferent 93
she proved intractable 81
she pulled desperately 59
she pulled frantically 65
she purred contentedly 150
she purred seductively 126
she pushed frantically 60
she pushed impatiently 40
she quoted extensively 74
she quotes extensively 143
she rarely accompanied 86
she rarely encountered 128
she rarely experienced 362
she rarely experiences 108
she rarely volunteered 96
she reached adolescence 1572
she reached desperately 61
she reached frantically 51
she reached philadelphia 173
she reached switzerland 41
she reached westminster 98
she reaches adolescence 1146
she reacted defensively 100
she reacted differently 112
she readily contributed 94
she readily volunteered 43
she relied exclusively 68
she relies exclusively 45
she remain indifferent 54
she rested comfortably 131
she rolled incessantly 61
she rudely interrupted 100
she rushed desperately 42
she rushed frantically 128
she rushed impetuously 98
she rushes noiselessly 73
she seemed appreciative 40
she seemed comfortable 537
she seemed constrained 53
she seemed continually 130
she seemed desperately 92
she seemed discouraged 62
she seemed disinclined 337
she seemed disoriented 149
she seemed embarrassed 986
she seemed excessively 97
she seemed exhilarated 51
she seemed impregnable 47
she seemed indifferent 711
she seemed intelligent 230
she seemed intimidated 46
she seemed intoxicated 65
she seemed intuitively 55
she seemed momentarily 154
she seemed nevertheless 59
she seemed overpowered 58
she seemed overwhelmed 334
she seemed pathetically 45
she seemed permanently 51
she seemed perpetually 125
she seemed practically 43
she seemed predestined 53
she seemed temporarily 40
she seemed transformed 265
she seemed translucent 45
she seemed transparent 53
she seemed transported 91
she seemed unconcerned 477
she seemed unconvinced 102
she seemed undisturbed 146
she seemed unimpressed 130
she seemed unnaturally 239
she seemed unperturbed 302
she seemed unsurprised 101
she seemed wonderfully 155
she seldom accompanied 57
she seldom encountered 47
she seldom experienced 77
she seldom volunteered 42
she sensed disapproval 50
she sensed intuitively 92
she shared confidences 49
she shines resplendent 45
she should accommodate 82
she should acknowledge 910
she should collaborate 71
she should communicate 1042
she should concentrate 1277
she should congratulate 112
she should consolidate 48
she should contaminate 56
she should contemplate 254
she should continually 129
she should countenance 62
she should demonstrate 332
she should discontinue 351
she should effectively 52
she should incorporate 67
she should investigate 497
she should manufacture 53
she should necessarily 108
she should nevertheless 370
she should occasionally 318
she should participate 825
she should periodically 43
she should permanently 58
she should precipitate 79
she should reciprocate 116
she should subordinate 71
she should temporarily 77
she should undoubtedly 243
she should voluntarily 201
she showed distinguished 89
she showed improvement 167
she showed progressive 40
she showed significant 61
she showed understanding 40
she sighed contentedly 833
she sighed continually 80
she sighed impatiently 240
she sighed plaintively 76
she sighed rapturously 49
she sighed regretfully 244
she sighed reluctantly 49
she sighed sorrowfully 54
she sighed tremulously 47
she simply articulated 40
she simply disregarded 50
she simply surrendered 73
she simply transferred 78
she slowly articulated 44
she smiled beatifically 96
she smiled comfortably 43
she smiled confidently 305
she smiled contentedly 378
she smiled continually 54
she smiled delightedly 164
she smiled deprecatingly 58
she smiled encouragingly 619
she smiled expectantly 56
she smiled guilelessly 47
she smiled indulgently 516
she smiled mysteriously 240
she smiled occasionally 94
she smiled patronizingly 47
she smiled quizzically 42
she smiled reluctantly 101
she smiled satirically 60
she smiled secretively 61
she smiled seductively 318
she smiled tentatively 353
she smiled thoughtfully 55
she smiled tremulously 429
she smiled uncertainly 282
she smiled whimsically 105
she smiles encouragingly 46
she smiles indulgently 89
she smoked incessantly 225
she sobbed desperately 50
she sobbed noiselessly 55
she sobbed passionately 130
she softly interrupted 175
she sought alternative 58
she sought compensation 163
she sought confirmation 135
she sought consultation 65
she sought continually 50
she sought desperately 304
she sought forgiveness 258
she sought frantically 66
she sought professional 341
she sought satisfaction 56
she stands conspicuous 64
she stands irrevocably 141
she stands politically 42
she stands thoughtfully 53
she stared dumbfounded 42
she stared expectantly 42
she stared sightlessly 322
she stared suspiciously 63
she stared thoughtfully 268
she stared uncertainly 47
she stated confidently 231
she stated defensively 94
she stated indignantly 52
she stayed permanently 40
she strode confidently 228
she strove desperately 191
she surely understands 68
she swayed precariously 75
she swayed uncertainly 107
she talked ambiguously 45
she talked continually 206
she talked differently 43
she talked exclusively 49
she talked extensively 79
she talked incessantly 1201
she tapped impatiently 46
she taught anthropology 79
she taught calisthenics 50
she taught photography 119
she taught stenography 57
she teaches anthropology 66
she teaches comparative 75
she teaches qualitative 62
she teaches renaissance 79
she thought caustically 134
she thought comfortably 154
she thought confidently 177
she thought contentedly 369
she thought continually 139
she thought contributed 52
she thought defensively 401
she thought delightedly 82
she thought desperately 3804
she thought differently 491
she thought disgustedly 571
she thought disparagingly 127
she thought frantically 2431
she thought illogically 87
she thought impatiently 821
she thought incessantly 53
she thought indignantly 886
she thought indomitable 49
she thought indulgently 144
she thought irrationally 235
she thought masturbation 42
she thought momentarily 77
she thought objectively 65
she thought passionately 389
she thought practically 92
she thought rapturously 45
she thought rebelliously 623
she thought regretfully 730
she thought reluctantly 191
she thought represented 89
she thought resentfully 1617
she thought responsible 78
she thought senselessly 45
she thought sorrowfully 220
she thought superfluous 132
she thought suspiciously 85
she thought tremulously 65
she thought uncertainly 49
she thought unnecessary 88
she thought unreasonably 107
she thought whimsically 372
she toiled incessantly 80
she tossed sleeplessly 52
she toured extensively 253
she treated differently 41
she tugged frantically 91
she tugged impatiently 103
she turned desperately 151
she turned expectantly 153
she turned frantically 68
she turned impatiently 310
she turned impulsively 399
she turned indignantly 165
she turned momentarily 48
she turned passionately 41
she turned professional 645
she turned reluctantly 283
she turned somersaults 58
she turned sorrowfully 43
she turned thoughtfully 53
she wailed desperately 44
she wailed plaintively 86
she waited expectantly 672
she waited impatiently 2344
she waited uncertainly 40
she walked confidently 278
she walked differently 64
she walked noiselessly 110
she walked reluctantly 109
she walked soundlessly 48
she walked tentatively 52
she walked thoughtfully 130
she walked unannounced 41
she walked uncertainly 82
she walked undauntedly 92
she walked unhurriedly 81
she wanted compensation 45
she wanted confirmation 156
she wanted conversation 48
she wanted desperately 4009
she wanted explanations 59
she wanted forgiveness 109
she wanted intercourse 51
she wanted passionately 181
she wanted satisfaction 43
she warmly recommended 48
she wholly comprehends 63
she wholly disapproved 44
she wished desperately 764
she wished passionately 218
she wishes desperately 43
she worked assiduously 254
she worked continually 56
she worked desperately 93
she worked effectively 64
she worked efficiently 86
she worked exclusively 180
she worked extensively 300
she worked frantically 214
she worked incessantly 213
she worked intensively 113
she worked methodically 77
she worked occasionally 123
she worked principally 51
she worked strenuously 57
she worked temporarily 42
she worked underground 59
she worked unremittingly 53
she writes extensively 83
she writes passionately 67
she yearned desperately 52
she yelled desperately 41
she yelled frantically 111
shoe shaped articulation 48
sin almost exclusively 43
sin beyond forgiveness 444
singing almost exclusively 51
singing without instruments 152
singing without intermission 120
singing without interruption 41
sings almost exclusively 50
sin through forgiveness 67
sin without disturbance 116
sin without forgiveness 249
sin without intermission 48
sin without interruption 41
sin without satisfaction 350
sit around congratulating 46
sit around contemplating 101
sit fairly comfortably 52
sit public examinations 82
sit through innumerable 42
sit without interruption 86
six adults comfortably 68
six annual conferences 725
six apache helicopters 45
six billion individuals 134
six billion inhabitants 367
six binary combinations 68
six clearly identifiable 56
six common preoperative 51
six deputy secretaries 52
six diesel locomotives 101
six english translations 156
six evenly distributed 55
six extant manuscripts 305
six former confederate 222
six former secretaries 54
six french battleships 89
six french departments 151
six german missionaries 87
six groups corresponding 87
six groups represented 52
six horses caparisoned 57
six inches underground 225
six italian battleships 97
six jesuit missionaries 101
six jewish communities 65
six jewish congregations 120
six jewish settlements 57
six judges recommended 184
six jurors volunteered 69
six little blackguards 62
six member governments 588
six member institutions 69
six million automobiles 132
six million illiterates 66
six million independent 40
six million individuals 466
six million inhabitants 3267
six million palestinians 76
six million protestants 42
six million slaughtered 79
six million subscribers 200
six million substandard 99
six modern battleships 206
six monthly designations 62
six nations participating 66
six nations represented 160
six normal individuals 260
six ounces avoirdupois 46
six paired comparisons 241
six paired observations 66
six partial derivatives 126
six partial differential 360
six patent applications 41
six points corresponding 63
six police departments 260
six pounds avoirdupois 507
six pounds proclamation 93
six public corporations 124
six public enterprises 95
six public institutions 166
six richly caparisoned 75
six russian battleships 74
six second lieutenants 226
six showed significant 66
six silver tablespoons 62
six simple propositions 42
six spatial coordinates 47
six special departments 100
six special magistrates 123
six square centimeters 261
six square millimeters 90
six states established 50
six states experienced 61
six states participating 60
six states represented 208
six stringed instruments 159
six through adolescence 43
six unique combinations 42
six unused combinations 78
six various terminations 59
six virgin priestesses 117
six widely distributed 87
ski resort communities 53
ski resort development 508
ski school instructors 66
sky became illuminated 78
sky became overclouded 158
sky camera observations 177
sky camera photographs 520
sky stared sorrowfully 78
son firmly established 46
song always accompanied 42
song rarely accompanies 83
song without interruption 71
song without understanding 118
son plateau continental 178
son reached adolescence 89
son reaches adolescence 106
son should necessarily 42
son sleeping arrangements 269
son through adolescence 52
son william accompanied 65
son without interruption 51
spy behind confederate 312
spy system established 40
sue police departments 58
suing police departments 46
sum already appropriated 173
sum hereby appropriated 489
sum herein appropriated 308
sum pension distribution 236
sun always illuminates 44
sun appears occasionally 45
sun became intolerable 84
sun blazed intolerably 42
sun blazed mercilessly 136
sun burned mercilessly 60
sun enters sagittarius 53
sung almost exclusively 172
sung without instruments 206
sung without intermission 139
sung without interruption 226
sun shines continually 306
sun shines differently 48
sun shines mercilessly 48
sun shines occasionally 53
sun shines perpetually 125
sun shines practically 54
sun shines resplendent 52
swing profit recoverable 157
swing through mississippi 107
