sacks stitched together 64
seeking religious counsel 45
seeking religious freedom 12844
seeking religious liberty 379
seeking remedies against 141
seeking sanctions against 128
seeking security against 177
seeking security council 93
seeking solutions outside 130
seeking specific answers 167
seeking treatment because 429
seeking treatment outside 66
seeking whatever shelter 85
seeks absolute control 89
seeks american support 90
seeks complete control 44
seeks complete freedom 43
seeks counseling because 87
seeks emotional support 63
seeks equality between 85
seeks external support 61
seeks financial support 170
seeks immediate medical 41
seeks immediate pleasure 69
seeks immediate results 62
seeks judgment against 98
seeks monetary damages 272
seeks northwest passage 87
seeks physical contact 173
seeks punitive damages 504
seeks recourse against 57
seeks recovery against 146
seeks security against 79
seeks specific answers 59
seeks treatment because 144
seeming advances towards 175
seeming calamity happens 146
seeming conflict between 4122
seeming confusion between 52
seeming contrast between 512
seeming distance between 182
seeming identity between 69
seeming kindness trained 46
seeming mismatch between 96
seeming parallel between 169
seeming rebellion against 60
seeming repulsion between 44
seeming resolved against 107
seeming services towards 70
seeming terrible subject 91
seems adequate because 40
seems apparent because 48
seems apparent between 82
seems beautiful because 92
seems brighter because 69
seems brutally selfish 59
seems causally related 69
seems combined against 45
seems compelling because 52
seems confined chiefly 40
seems confined largely 46
seems confused because 116
seems convincing because 155
seems credible because 91
seems curiously familiar 93
seems curiously limited 45
seems curiously similar 69
seems curiously unaware 163
seems dangerous because 100
seems decisive against 320
seems designed against 67
seems designed chiefly 46
seems directed against 496
seems directed towards 255
seems directly against 44
seems directly counter 42
seems directly derived 137
seems directly opposed 1209
seems directly related 1631
seems doubtful because 328
seems doubtful himself 42
seems doubtful however 125
seems entirely capable 48
seems entirely certain 98
seems entirely content 49
seems entirely correct 350
seems entirely covered 127
seems entirely devoted 109
seems entirely evident 41
seems entirely feasible 485
seems entirely foreign 126
seems entirely founded 82
seems entirely genuine 55
seems entirely logical 854
seems entirely natural 1521
seems entirely opposed 87
seems entirely outside 43
seems entirely painted 48
seems entirely passive 56
seems entirely rational 103
seems entirely unaware 235
seems entirely unknown 75
seems entirely useless 57
seems essential because 122
seems evidence against 43
seems hauntingly familiar 47
seems helpless against 41
seems hopeless because 88
seems horribly corrupt 47
seems impelled towards 57
seems inclined towards 135
seems initially promising 44
seems intended chiefly 62
seems likewise evident 44
seems meaningless because 72
seems obviously correct 448
seems obviously related 88
seems oriented towards 89
seems otherwise unknown 75
seems perverse because 60
seems possible according 49
seems possible because 591
seems possible between 315
seems possible however 183
seems probable according 49
seems probable against 72
seems probable because 427
seems probable between 55
seems probable however 636
seems probably correct 59
seems realistic because 80
seems relevant because 129
seems remotely related 54
seems scarcely broader 44
seems scarcely capable 215
seems scarcely correct 88
seems scarcely deserving 40
seems scarcely feasible 90
seems scarcely inferior 49
seems scarcely logical 76
seems scarcely natural 121
seems scarcely needful 244
seems scarcely tenable 259
seems sensible because 149
seems severely limited 227
seems singularly adapted 61
seems singularly material 50
seems singularly stately 48
seems singularly unaware 151
seems slightly smaller 51
seems slightly stronger 86
seems slightly superior 54
seems somewhat archaic 70
seems somewhat ashamed 54
seems somewhat awkward 171
seems somewhat belated 41
seems somewhat bizarre 174
seems somewhat blurred 50
seems somewhat broader 41
seems somewhat complex 66
seems somewhat confusing 207
seems somewhat counter 290
seems somewhat distant 125
seems somewhat divided 49
seems somewhat drastic 57
seems somewhat elusive 63
seems somewhat extreme 531
seems somewhat familiar 104
seems somewhat foolish 86
seems somewhat foreign 75
seems somewhat inferior 97
seems somewhat limited 601
seems somewhat misleading 290
seems somewhat nervous 42
seems somewhat obscure 493
seems somewhat peculiar 397
seems somewhat prosaic 45
seems somewhat related 101
seems somewhat removed 164
seems somewhat selfish 44
seems somewhat similar 455
seems somewhat simpler 90
seems somewhat smaller 126
seems somewhat specious 64
seems somewhat startling 145
seems somewhat stilted 46
seems somewhat stronger 174
seems somewhat suspect 334
seems somewhat tenuous 176
seems somewhat unusual 431
seems somewhat variable 43
seems somewhat weakened 43
seems specially adapted 485
seems straight forward 349
seems strangely archaic 53
seems strangely distant 124
seems strangely familiar 661
seems strangely foreign 61
seems strangely puzzled 97
seems strangely removed 59
seems strangely similar 90
seems strangely unaware 153
seems strictly limited 57
seems strikingly familiar 47
seems strikingly similar 359
seems struggling forward 69
seems suitable because 52
seems surprising because 342
seems terribly complex 70
seems terribly worried 47
seems therefore certain 208
seems therefore correct 84
seems therefore evident 238
seems therefore logical 183
seems therefore natural 450
seems uniquely capable 46
seems unlikely although 76
seems unlikely because 4278
seems unlikely despite 47
seems unlikely however 402
seems weighted against 53
seize absolute control 160
seize american sailors 68
seize american vessels 753
seize business records 58
seize complete control 531
seize economic control 51
seize financial control 46
seize innocent persons 46
seize maryland heights 125
seize merchant vessels 119
seize military control 125
seize monopoly control 40
seize personal control 42
seize perverse natives 70
seize physical control 51
seize property subject 46
seize separate sergeant 63
seize teachable moments 65
seize whatever animals 43
seize whatever worldly 42
seizing absolute control 40
seizing american sailors 102
seizing american vessels 645
seizing complete control 140
seizing military control 42
selling admission tickets 327
selling brightly colored 191
selling complete systems 91
selling computer systems 601
selling discount tickets 53
selling electric current 254
selling entrance tickets 80
selling expenses against 42
selling expenses because 156
selling expenses between 80
selling expenses consist 43
selling expenses general 705
selling expenses include 357
selling expenses including 46
selling expenses increase 109
selling expenses related 70
selling expenses totaled 52
selling financial futures 59
selling football tickets 43
selling handmade jewelry 237
selling homemade cookies 54
selling involves borrowing 92
selling military secrets 3215
selling passenger tickets 170
selling personal belongings 79
selling personal finance 131
selling pollution permits 127
selling products outside 326
selling products overseas 336
selling products related 121
selling products similar 161
selling property subject 42
selling railroad tickets 93
selling religious objects 150
selling requires careful 45
selling security holders 3777
selling security systems 127
selling situation because 45
selling software package 47
selling software program 47
selling steamship tickets 365
sells admission tickets 45
sells articles embodying 51
sells computer systems 138
sells discount tickets 51
sells original paintings 44
sells property subject 83
sells security systems 56
semen analysis results 854
semen contains millions 66
sending american bombers 43
sending american dollars 47
sending american experts 41
sending branches between 60
sending chemical signals 92
sending children overseas 47
sending circular letters 319
sending delicious shivers 214
sending detailed reports 194
sending distress signals 358
sending eighteen thousand 44
sending electric current 314
sending electric signals 95
sending everyone scurrying 249
sending financial support 124
sending flickering shadows 89
sending fourteen thousand 48
sending frequent letters 89
sending frequent reports 65
sending generals amherst 215
sending goodwill missions 40
sending indecent material 82
sending infantry against 41
sending innocent persons 58
sending internet control 81
sending messages because 43
sending messages between 1088
sending messages outside 115
sending messages quickly 95
sending messages regarding 57
sending military missions 138
sending military support 66
sending multiple packets 49
sending multiple signals 102
sending negative signals 104
sending numerous letters 83
sending personal greetings 51
sending personal letters 276
sending positive signals 136
sending positive thoughts 63
sending progress reports 186
sending reminder letters 89
sending reminder notices 62
sending soldiers against 99
sending soldiers overseas 42
sending specially crafted 43
sending specially trained 127
sending students overseas 394
sending wireless signals 181
sends branches between 45
sends branches upwards 109
sends chemical signals 124
sends circular letters 41
sends distress signals 54
sends efferent signals 54
sends electric current 139
sends electric signals 59
sends everyone scurrying 123
sends feedback signals 52
sends fourteen members 55
sends friendly greetings 107
sends heartiest greetings 124
sends hormonal signals 43
sends internet control 64
sends messages between 156
sends multiple signals 66
sends negative signals 77
sends personal greetings 50
sends positive signals 105
sends powerful signals 133
senior academic officer 217
senior academic position 114
senior accounting officer 43
senior activity centers 152
senior advisory council 61
senior advisory position 50
senior american adviser 312
senior american civilian 55
senior american figures 45
senior american foreign 60
senior american general 550
senior american history 70
senior american medical 51
senior american officer 1979
senior american official 2674
senior american present 120
senior associate athletic 116
senior associate counsel 53
senior associate editors 171
senior associate justice 2691
senior authority figures 55
senior business analyst 156
senior business figures 91
senior business manager 227
senior business partner 78
senior campaign adviser 90
senior campaign official 112
senior capstone courses 93
senior capstone project 76
senior chemical engineer 120
senior citizens against 70
senior citizens attending 65
senior citizens because 445
senior citizens between 46
senior citizens centers 2052
senior citizens complex 242
senior citizens gathered 49
senior citizens include 48
senior citizens program 560
senior citizens project 52
senior citizens provide 53
senior citizens receive 208
senior citizens receiving 66
senior citizens require 52
senior citizens service 52
senior citizens suffering 48
senior citizens together 45
senior citizens usually 66
senior clerical officer 117
senior clerical workers 61
senior clinical faculty 61
senior clinical medical 144
senior clinical research 48
senior coalition partner 303
senior commanding officer 634
senior companion program 93
senior computer analyst 47
senior computer science 96
senior consular officer 87
senior consulting engineer 109
senior criminal justice 71
senior customer service 128
senior discount program 58
senior district officer 334
senior district official 148
senior economic adviser 653
senior economic analyst 106
senior economic officer 56
senior economic official 324
senior economic planner 58
senior editorial position 96
senior education adviser 78
senior education officer 435
senior education official 196
senior elective courses 59
senior engineering faculty 43
senior engineering manager 183
senior engineering officer 169
senior engineering student 202
senior enlisted adviser 74
senior enlisted members 90
senior enlisted soldier 80
senior extension officer 67
senior external affairs 224
senior financial adviser 98
senior financial analyst 583
senior financial manager 362
senior financial officer 711
senior financial official 227
senior financial planner 53
senior football players 210
senior forestry official 47
senior graduate student 402
senior honorary society 967
senior hospital doctors 198
senior hospital medical 271
senior industry analyst 86
senior industry figures 65
senior infantry officer 88
senior internal auditor 157
senior japanese foreign 55
senior japanese manager 142
senior japanese officer 462
senior japanese official 591
senior jordanian official 304
senior malaysian official 101
senior managers appeared 58
senior managers attending 50
senior managers because 399
senior managers believe 295
senior managers between 42
senior managers charged 44
senior managers decided 163
senior managers develop 82
senior managers include 47
senior managers including 66
senior managers outside 141
senior managers present 208
senior managers provide 97
senior managers realized 94
senior managers receive 102
senior managers regarding 80
senior managers reporting 102
senior managers require 50
senior managers revealed 41
senior managers started 71
senior managers support 83
senior managers together 130
senior managers towards 79
senior managers usually 108
senior military academy 43
senior military adviser 817
senior military analyst 130
senior military attache 149
senior military circles 112
senior military command 354
senior military experts 58
senior military figures 1163
senior military members 106
senior military officer 6040
senior military official 1636
senior military position 91
senior military schools 62
senior military service 46
senior minister present 375
senior ministry official 656
senior nutrition program 609
senior officers accused 44
senior officers acquire 51
senior officers advised 50
senior officers against 144
senior officers appeared 87
senior officers arrived 154
senior officers attending 102
senior officers because 375
senior officers believe 71
senior officers between 94
senior officers brought 78
senior officers carried 42
senior officers charged 64
senior officers decided 259
senior officers enjoyed 56
senior officers entered 50
senior officers escaped 45
senior officers following 43
senior officers gathered 201
senior officers including 447
senior officers managed 53
senior officers opposed 102
senior officers ordered 63
senior officers outside 46
senior officers present 1912
senior officers quickly 46
senior officers realized 84
senior officers refused 174
senior officers regarding 71
senior officers remaining 53
senior officers reporting 51
senior officers retired 86
senior officers started 71
senior officers together 210
senior officers towards 79
senior officers usually 97
senior officers visited 129
senior officers watched 46
senior officers withdrew 43
senior officers worried 44
senior officials against 40
senior officials appeared 44
senior officials because 131
senior officials believe 68
senior officials between 47
senior officials charged 52
senior officials decided 69
senior officials gathered 54
senior officials including 314
senior officials outside 137
senior officials present 258
senior officials realized 43
senior officials reporting 41
senior officials together 54
senior officials towards 43
senior officials usually 56
senior officials visited 61
senior ordnance officer 87
senior partners decided 43
senior pentagon officer 75
senior pentagon official 2538
senior portfolio manager 474
senior positions because 123
senior positions including 88
senior probation officer 890
senior purchasing manager 92
senior recreation centers 72
senior religious figures 193
senior religious official 108
senior resident engineer 67
senior resident medical 132
senior resident officer 60
senior resident partner 93
senior sanitary engineer 158
senior security adviser 40
senior security analyst 83
senior security engineer 53
senior security holders 735
senior security officer 534
senior security official 499
senior services program 48
senior software engineer 888
senior students excelling 46
senior sudanese official 50
senior tactical officer 63
senior washington official 180
senior yugoslav official 101
sense actually present 81
sense advances towards 45
sense argument against 154
sense attitude towards 430
sense believes himself 100
sense causally related 81
sense christian quickly 67
sense christian science 109
sense commonly imposed 60
sense cultural studies 74
sense demanded fitness 62
sense directed against 443
sense directed towards 83
sense directly opposed 345
sense directly related 83
sense discover natural 306
sense entirely foreign 85
sense entirely opposed 47
sense exercise control 59
sense external objects 70
sense external stimuli 133
sense includes everything 451
sense infrared radiation 269
sense mediators between 47
sense militate against 52
sense monopoly markets 40
sense mutually opposed 44
sense normally possess 75
sense physical objects 299
sense positive faculty 114
sense probably elected 42
sense protests against 257
sense rebelled against 183
sense relations between 605
sense revolted against 364
sense scarcely existed 149
sense security measures 93
sense somewhat diverse 98
sense somewhat similar 260
sense strictly literal 43
sense therefore carries 42
sensing elements located 49
sensing infrared radiation 52
serfs personal freedom 55
serfs rebelled against 48
serfs revolted against 52
serial cryostat sections 258
serial homology between 223
serial murderer jeffrey 93
serial paraffin sections 563
serial plankton samples 48
serial positron emission 87
serial processing systems 54
serial tangential sections 277
serum antibody against 798
serum antibody content 230
serum antibody following 43
serum antibody studies 358
serum chloride deficit 52
serum containing culture 131
serum containing unknown 42
serum contains albumin 41
serum contains between 46
serum contains certain 61
serum contains factors 90
serum contains natural 69
serum contains several 186
serum directed against 1254
serum fractions following 52
serum globulin content 164
serum globulin fraction 391
serum jaundice following 101
serum prepared according 67
serum prepared against 2044
serum produced against 194
serum protects against 70
serum proteins according 49
serum proteins albumin 524
serum proteins because 87
serum proteins between 117
serum proteins following 163
serum proteins include 87
serum proteins including 512
serum proteins increase 97
serum proteins induced 47
serum proteins labeled 45
serum proteins measured 138
serum proteins present 717
serum proteins resulting 92
serum proteins revealed 54
serum proteins usually 51
serum response element 7294
serum sickness develop 141
serum sickness following 1248
serum sickness include 361
serum sickness induced 239
serum sickness reactions 1366
serum sickness results 153
serum sickness usually 97
serum specific gravity 60
serve american foreign 76
serve american national 186
serve american society 105
serve business clients 56
serve children between 96
serve consumer markets 195
serve criminal process 320
serve disabled persons 101
serve distinct markets 44
serve domestic markets 222
serve everyone equally 175
serve external markets 75
serve functions related 104
serve functions similar 723
serve gasoline stations 109
serve generous portions 111
serve homeless persons 152
serve indigent clients 42
serve minority clients 47
serve monopoly capital 91
serve multiple clients 515
serve multiple markets 174
serve multiple masters 110
serve narrowly defined 94
serve passenger traffic 60
serve personal ambition 61
serve purposes closely 187
serve purposes outside 87
serve purposes similar 462
serve slightly chilled 131
serve somewhat similar 65
serve sparsely settled 52
serve specific markets 150
serve specific national 52
serve uniquely several 72
serve whatever purpose 964
serve wherever ordered 46
serving american cuisine 91
serving attorney general 44
serving authentic mexican 57
serving business clients 108
serving children between 117
serving consumer markets 69
serving criminal process 66
serving disabled persons 148
serving domestic markets 207
serving functions similar 100
serving generous emotions 181
serving generous portions 177
serving homeless persons 74
serving literary persons 45
serving military officer 635
serving multiple clients 177
serving multiple markets 113
serving multiple masters 59
serving parochial offices 114
serving retarded persons 49
serving specific markets 47
servo transfer function 797
setting altitude records 95
setting ambitious targets 158
setting american foreign 47
setting challenging targets 90
setting children against 103
setting concrete targets 44
setting customer service 162
setting directly affects 62
setting directly against 41
setting distance between 96
setting dynamite charges 77
setting explicit targets 49
setting financial reporting 49
setting financial targets 335
setting inflation targets 78
setting marginal benefit 44
setting marginal revenue 1047
setting monetary targets 154
setting neighbor against 102
setting ordinary objects 59
setting personal example 109
setting personal records 46
setting personal targets 64
setting policies regarding 179
setting pollution control 147
setting portland cements 51
setting provides maximum 40
setting punitive damages 82
setting realistic targets 327
setting relations between 106
setting requires careful 203
setting selection criteria 96
setting specific criteria 73
setting specific targets 1218
