sabbath observance were 40
saline substances were 148
saline suppression test 76
saliva discharged from 75
saliva introduced into 64
salmon disappeared from 91
salmon hatcheries have 45
salmon hatcheries were 91
salmon introduced into 92
salmon populations from 140
salmon populations have 239
salmon populations were 134
salute discipline upon 439
sample activities from 57
sample activities were 45
sample adequately from 41
sample application also 70
sample application code 86
sample application form 846
sample application from 223
sample application into 42
sample application used 109
sample application uses 958
sample application will 333
sample application zone 60
sample approaches zero 51
sample assessment form 53
sample assessment tool 49
sample attributed their 55
sample calculated from 238
sample calculation from 55
sample calculation will 209
sample collections from 111
sample collections were 156
sample components during 55
sample components from 274
sample components have 205
sample components into 124
sample components move 56
sample components must 89
sample components pass 46
sample components such 56
sample components were 161
sample components will 230
sample composition from 71
sample composition were 46
sample composition will 68
sample considered here 264
sample considered their 117
sample consumption rate 45
sample containers during 41
sample containers must 132
sample containers used 94
sample containers were 242
sample cumulative step 183
sample definitions from 48
sample degradation during 60
sample determined from 103
sample disclosure form 74
sample enumeration areas 137
sample households also 106
sample households during 210
sample households from 429
sample households have 552
sample households having 50
sample households into 102
sample households living 52
sample households only 130
sample households over 80
sample households show 47
sample households there 49
sample households used 50
sample households were 1668
sample households will 57
sample identified their 83
sample immediately prior 118
sample immediately upon 41
sample information from 476
sample information into 150
sample information must 72
sample information only 83
sample information used 80
sample information when 81
sample information will 198
sample inoculated into 61
sample interviews were 95
sample introduced into 594
sample likelihood ratio 98
sample localities were 51
sample observation form 177
sample observation from 125
sample orientation exam 151
sample originated from 354
sample originates from 245
sample paragraphs from 93
sample parameters such 77
sample percentage will 139
sample permutation test 238
sample populations from 207
sample populations have 78
sample populations used 60
sample populations were 416
sample preparation also 61
sample preparation from 209
sample preparation have 464
sample preparation into 57
sample preparation must 354
sample preparation other 92
sample preparation prior 639
sample preparation room 107
sample preparation step 2086
sample preparation such 201
sample preparation time 952
sample preparation unit 108
sample preparation used 135
sample preparation were 483
sample preparation when 94
sample preparation will 399
sample promissory note 153
sample properties have 71
sample properties such 91
sample properties were 78
sample properties will 40
sample proportions fall 99
sample proportions from 200
sample proportions have 95
sample proportions were 135
sample proportions when 99
sample proportions will 399
sample replicated test 77
sample representing only 46
sample represents less 53
sample represents more 200
sample represents only 962
sample represents some 92
sample represents those 51
sample separately from 126
sample statements from 141
sample statistics from 384
sample statistics have 140
sample statistics into 66
sample statistics like 61
sample statistics must 102
sample statistics such 575
sample statistics tend 43
sample statistics used 267
sample statistics vary 86
sample statistics were 215
sample statistics will 364
sample structures were 43
sample suspensions were 53
sample synthesized from 46
sample techniques were 46
sample thicknesses were 143
sample turnaround time 187
sampling acceptance plan 303
sampling approaches have 146
sampling approaches used 111
sampling approaches were 46
sampling experiment were 106
sampling fluctuation from 55
sampling information from 292
sampling localities were 112
sampling methodology used 374
sampling procedures also 72
sampling procedures during 45
sampling procedures from 223
sampling procedures have 2038
sampling procedures must 755
sampling procedures need 57
sampling procedures over 40
sampling procedures such 336
sampling procedures used 3573
sampling procedures vary 51
sampling procedures were 3940
sampling procedures when 249
sampling procedures will 756
sampling separately from 51
sampling strategies have 594
sampling strategies must 129
sampling strategies need 46
sampling strategies such 55
sampling strategies used 539
sampling strategies were 676
sampling strategies will 218
sampling techniques also 159
sampling techniques during 52
sampling techniques from 407
sampling techniques have 3232
sampling techniques help 46
sampling techniques like 54
sampling techniques make 104
sampling techniques must 660
sampling techniques need 66
sampling techniques over 46
sampling techniques such 1658
sampling techniques used 3646
sampling techniques vary 45
sampling techniques were 3612
sampling techniques when 189
sampling techniques will 880
sampling variability among 146
sampling variability from 173
sampling variability must 40
sampling variability when 111
sampling variability will 188
savage aborigines have 120
savage atrocities upon 71
savage auxiliaries made 86
savage competition among 87
savage criticisms upon 40
savage onslaughts upon 44
savage overwhelming lost 42
savage psychology when 48
savage punishment upon 41
savage resentment threw 99
savage resistance from 97
savage wilderness from 55
savage wilderness into 750
savage wilderness more 208
scalar diffraction theory 2092
scalar dissipation rate 3039
scalar expectancy theory 460
scalar properties such 111
scalar quantities have 153
scalar quantities like 128
scalar quantities only 110
scalar quantities such 591
scales calculated from 65
scales considered here 182
scales determined from 72
scales frequently used 98
scales ordinarily used 62
scales representing these 50
scanning microscope will 43
scanning microscopy have 145
scanning parameters used 44
scanning parameters were 155
scanning procedures have 57
scanning procedures were 47
scanning strategies were 47
scanning techniques have 1400
scanning techniques such 493
scanning techniques used 302
scanning techniques were 287
scanning techniques will 271
scanning technology have 164
scanning technology used 59
scanning technology will 63
scanty allowances made 66
scanty assistance from 111
scanty historical data 110
scanty information from 254
scanty information made 160
scanty information upon 67
scanty literature dealing 69
scanty livelihood from 232
scanty perceptions into 53
scanty possessions were 49
scanty recognition from 49
scanty sustenance among 49
scanty sustenance from 325
scanty vocabulary used 42
scarce accessible from 60
scarce comprehend what 43
scarce cultivable land 73
scarce discharged from 55
scarce everywhere else 53
scarce extinguished breath 234
scarce historical data 43
scarce literature data 41
scarce management time 191
scarce observable slip 102
scarce pardonable mark 48
scarce pronounced these 209
scarce remembered there 121
scarce restrained from 133
scarce sufficient good 84
scarce understand what 176
scarce understood their 49
scarce understood what 596
scenes activities such 86
scenes activities were 117
scenes consequent upon 43
scenes degenerate into 60
scenes frequently took 48
scenes illustrating their 44
scenes infinitely more 89
scenes introduced into 175
scenes negotiations among 166
scenes negotiations over 104
scenes negotiations were 298
scenes remembered from 194
scenes reproduced here 65
scenic attractions along 98
scenic attractions have 52
scenic attractions such 61
scenic attractions were 57
scenic decorations were 57
scenic recreational areas 69
scenic wilderness areas 151
schema definitions from 87
schema determines what 133
schema information from 885
schema information into 148
schema represents three 45
schema similarity among 87
schema utilization during 47
scheme applicable only 76
scheme considered here 198
scheme eventually came 68
scheme eventually fell 90
scheme frequently used 86
scheme identifies four 46
scheme identifies three 47
scheme introduced during 91
scheme introduced from 61
scheme introduced here 68
scheme introduced into 177
scheme introduces some 50
scheme originally laid 63
scheme originally used 73
scheme originated from 144
scheme originates from 48
scheme recognizes four 53
scheme recognizes three 42
scheme represents only 176
scheme represents what 140
scheme ultimately fell 52
scheming politicians have 42
scheming politicians were 112
schism introduced into 47
school acceptance rate 133
school activities along 44
school activities also 360
school activities among 44
school activities come 96
school activities during 830
school activities even 47
school activities from 619
school activities have 1858
school activities help 171
school activities into 419
school activities just 98
school activities like 1808
school activities made 40
school activities make 158
school activities more 671
school activities must 572
school activities need 109
school activities only 284
school activities other 322
school activities over 318
school activities seem 85
school activities such 7484
school activities take 238
school activities tend 134
school activities there 263
school activities took 114
school activities upon 96
school activities were 3396
school activities when 656
school activities will 1248
school adjustment among 76
school adjustment during 231
school adjustment from 70
school adjustment have 62
school adjustment were 331
school adjustment will 125
school advantages have 42
school advantages were 728
school advertised among 90
school applicants from 327
school applicants have 221
school applicants must 378
school applicants sued 113
school applicants were 431
school applicants will 183
school application form 268
school application will 93
school architects have 131
school assemblies were 246
school assemblies when 87
school assessment data 44
school assignment plan 254
school associations have 250
school associations were 265
school atmosphere must 86
school atmosphere will 108
school attainment among 81
school attainment were 62
school attendance acts 94
school attendance ages 104
school attendance also 522
school attendance among 2820
school attendance areas 4140
school attendance came 93
school attendance data 208
school attendance during 1895
school attendance ends 67
school attendance even 109
school attendance fell 265
school attendance from 2228
school attendance grew 291
school attendance have 1036
school attendance into 161
school attendance laws 22281
school attendance made 177
school attendance means 146
school attendance meant 169
school attendance more 930
school attendance must 498
school attendance need 40
school attendance only 488
school attendance over 509
school attendance plan 89
school attendance prior 115
school attendance rate 6032
school attendance ratio 562
school attendance rose 909
school attendance seem 41
school attendance show 241
school attendance there 236
school attendance till 48
school attendance unit 608
school attendance upon 1002
school attendance vary 48
school attendance very 151
school attendance went 155
school attendance were 2600
school attendance when 255
school attendance will 1506
school attendance work 163
school attendance years 57
school attendance zone 459
school auditorium during 284
school auditorium last 157
school auditorium were 160
school auditorium when 192
school auditorium will 107
school authorities acting 240
school authorities also 462
school authorities call 56
school authorities came 84
school authorities deem 48
school authorities draw 217
school authorities during 311
school authorities even 197
school authorities fail 584
school authorities feel 170
school authorities felt 208
school authorities find 224
school authorities from 1951
school authorities gave 139
school authorities give 239
school authorities have 13331
school authorities having 152
school authorities held 54
school authorities here 54
school authorities into 109
school authorities keep 58
school authorities knew 168
school authorities know 422
school authorities look 40
school authorities made 695
school authorities make 587
school authorities more 135
school authorities must 3827
school authorities need 391
school authorities only 294
school authorities over 1191
school authorities rely 105
school authorities said 331
school authorities seek 96
school authorities seem 251
school authorities sent 115
school authorities show 56
school authorities soon 49
school authorities such 183
school authorities take 398
school authorities tell 83
school authorities tend 49
school authorities their 92
school authorities there 432
school authorities think 198
school authorities told 119
school authorities took 552
school authorities upon 99
school authorities used 41
school authorities want 98
school authorities went 56
school authorities were 8360
school authorities what 119
school authorities when 385
school authorities will 3101
school authorities wish 77
school background were 161
school basketball days 106
school basketball game 9977
school basketball hero 137
school basketball star 5152
school basketball teams 1956
school boundaries were 263
school broadcasts from 45
school broadcasts have 65
school broadcasts were 400
school candidates must 103
school candidates were 128
school classmates from 254
school classmates have 116
school classmates went 127
school classmates were 1048
school classrooms also 89
school classrooms during 406
school classrooms from 296
school classrooms have 813
school classrooms into 115
school classrooms over 42
school classrooms there 103
school classrooms were 1024
school classrooms when 131
school classrooms will 463
school collections were 109
school commissions were 72
school committees also 55
school committees from 95
school committees have 906
school committees must 147
school committees such 105
school committees were 2169
school committees will 121
school competency test 179
school composition book 497
school conference held 97
school conference room 106
school considered most 47
school considered only 42
school conventions were 157
school corporation must 61
school counselors also 489
school counselors during 127
school counselors face 285
school counselors feel 56
school counselors find 217
school counselors from 547
school counselors have 3664
school counselors help 282
school counselors into 101
school counselors know 196
school counselors make 200
school counselors meet 112
school counselors more 41
school counselors must 1907
school counselors need 603
school counselors play 176
school counselors seem 46
school counselors take 139
school counselors tend 88
school counselors were 1627
school counselors when 90
school counselors will 1440
school counselors work 730
school credentials were 96
school curricular areas 98
school curriculum along 349
school curriculum also 724
school curriculum areas 309
school curriculum been 45
school curriculum came 341
school curriculum dealing 95
school curriculum during 1252
school curriculum even 271
school curriculum ever 176
school curriculum from 2528
school curriculum gave 41
school curriculum have 988
school curriculum into 1041
school curriculum just 94
school curriculum leading 124
school curriculum less 89
school curriculum lies 43
school curriculum like 58
school curriculum made 253
school curriculum make 146
school curriculum making 284
school curriculum more 1556
school curriculum must 3446
school curriculum need 158
school curriculum only 778
school curriculum over 314
school curriculum plan 194
school curriculum plus 146
school curriculum prior 88
school curriculum seem 40
school curriculum some 87
school curriculum such 427
school curriculum there 860
school curriculum these 83
school curriculum time 94
school curriculum took 50
school curriculum upon 163
school curriculum used 93
school curriculum very 43
school curriculum well 98
school curriculum were 2058
school curriculum when 621
school curriculum will 3148
school curriculum work 328
school deferments were 46
school department from 255
school department have 109
school department heads 1164
school department must 203
school department were 174
school department will 141
school determines what 174
school disappeared from 91
school discipline code 269
school discipline during 46
school discipline from 96
school discipline have 212
school discipline into 54
school discipline must 283
school discipline plan 139
school discipline upon 44
school discipline were 329
school discipline will 173
school economists have 46
school educational work 74
school endowments were 102
school enrollment also 287
school enrollment among 796
school enrollment data 1623
school enrollment during 1178
school enrollment fell 298
school enrollment from 1772
school enrollment grew 988
school enrollment have 527
school enrollment made 104
school enrollment more 272
school enrollment must 119
school enrollment only 93
school enrollment over 461
school enrollment rate 9781
school enrollment ratio 4986
school enrollment rose 1339
school enrollment size 90
school enrollment there 141
school enrollment went 208
school enrollment were 708
school enrollment when 105
school enrollment will 1870
school eventually came 76
school eventually grew 48
school examination from 66
school examination held 46
school examination were 137
school examination when 82
school examination will 100
school executives have 369
school executives must 55
school executives were 63
school executives will 103
school exhibitions were 48
school experience also 331
school experience came 109
school experience during 269
school experience even 47
school experience from 833
school experience have 485
school experience into 326
school experience left 44
school experience less 63
school experience like 141
school experience made 137
school experience more 1541
school experience much 83
school experience must 508
school experience only 140
school experience over 59
school experience prior 135
school experience such 170
school experience there 334
school experience upon 192
school experience were 786
school experience when 412
school experience will 1348
school facilities also 74
school facilities among 68
school facilities during 914
school facilities from 324
school facilities have 1354
school facilities like 228
school facilities made 220
school facilities more 274
school facilities must 563
school facilities only 46
school facilities open 226
school facilities over 105
school facilities such 1052
school facilities there 104
school facilities used 161
school facilities were 4820
school facilities when 278
school facilities will 1086
school flourished during 123
school flourished from 207
school foundations were 117
school frequently during 40
school frequently have 108
school geographies have 75
school governance from 71
school governance have 77
school governance were 84
school governance will 102
school government from 82
school government have 51
school government must 76
school government were 205
school government will 70
school graduations next 238
school graduations were 147
school gymnasiums were 51
school gymnastics were 43
school headmasters have 69
school headmasters were 232
school headteachers were 117
school immediately prior 98
school immediately upon 355
school influenced their 65
school influences have 93
school influences upon 113
school influences were 220
school information from 138
school initiatives have 98
school inspections were 88
school inspectors also 105
school inspectors from 264
school inspectors have 385
school inspectors were 763
school inspectors will 62
school instruction during 186
school instruction from 355
school instruction have 358
school instruction into 121
school instruction made 47
school instruction more 276
school instruction must 480
school instruction only 189
school instruction there 141
school instruction upon 133
school instruction went 94
school instruction were 352
school instruction will 652
school integration also 40
school integration among 50
school integration came 166
school integration case 645
school integration during 240
school integration from 128
school integration have 431
school integration must 57
school integration over 59
school integration plan 751
school integration rose 49
school integration ruling 162
school integration suit 238
school integration there 160
school integration took 79
school integration were 560
school integration when 56
school integration will 212
school interviews were 45
school introduced into 93
school laboratory work 396
school legislation during 72
school legislation from 53
school legislation have 64
school legislation were 44
school legislation will 91
school literature from 112
school literature text 94
school management also 56
school management from 172
school management have 499
school management more 274
school management must 315
school management over 73
school management plan 187
school management such 48
school management teams 405
school management were 208
school management when 44
school management will 497
school mathematics during 46
school mathematics from 800
school mathematics have 503
school mathematics into 174
school mathematics more 260
school mathematics must 210
school mathematics test 236
school mathematics text 195
school mathematics were 361
school mathematics when 47
school mathematics will 421
school membership among 121
school mistresses were 157
school newspapers from 129
school newspapers have 217
school newspapers were 197
school objectives have 101
school objectives were 175
school orchestras have 117
school orchestras were 90
school ordinances were 50
school originated from 162
school percentile rank 4218
school philosophy from 44
school philosophy will 50
school photograph from 53
school placements were 131
school playground during 704
school playground from 87
school playground next 230
school playground there 89
school playground were 74
school playground when 542
school playground will 157
school populations from 201
school populations have 701
school populations were 562
school populations will 221
school preparation were 116
school principals also 478
school principals came 84
school principals during 223
school principals face 278
school principals feel 201
school principals felt 110
school principals find 129
school principals from 1204
school principals gave 116
school principals have 4395
school principals held 191
school principals hold 57
school principals into 98
school principals know 129
school principals made 175
school principals make 248
school principals more 131
school principals must 873
school principals need 177
school principals only 252
school principals over 125
school principals play 150
school principals said 268
school principals seem 49
school principals show 99
school principals take 107
school principals tend 152
school principals think 57
school principals took 99
school principals used 109
school principals were 5664
school principals when 235
school principals will 912
school principals work 150
school privileges have 96
school privileges were 603
school procedures have 107
school procedures were 127
school productions were 120
school professors from 109
school professors have 339
school professors were 411
school professors will 102
school properties were 75
school proponents have 97
school psychology from 545
school psychology have 185
school psychology must 133
school psychology were 87
school psychology will 172
school regulations have 61
school regulations must 58
school regulations were 859
school regulations will 69
school relatively early 446
school relatively late 53
school remarkably well 41
school represents more 103
school represents only 93
school represents their 43
school researchers have 45
school segregation also 125
school segregation among 66
school segregation bill 49
school segregation came 109
school segregation case 3900
school segregation during 77
school segregation even 55
school segregation from 193
school segregation have 211
school segregation into 119
school segregation laws 1574
school segregation must 106
school segregation suit 71
school segregation were 570
school segregation when 111
school segregation will 193
school separately from 162
school sophomores from 179
school sophomores were 197
school statistics from 91
school statistics show 194
school statistics were 243
school structures have 92
school structures must 41
school structures such 138
school structures were 208
school structures will 62
school supervision from 196
school supervision have 130
school supervision will 105
school supervisor from 87
school supporters were 259
school suspensions were 125
school syllabuses were 52
school technology plan 163
school transcript data 62
school transcript from 42
school translated into 146
school translates into 88
school understand what 48
school unemployed youth 190
school volleyball game 57
school volleyball teams 93
school volunteers were 43
sciatic stimulation were 44
scored moderately high 91
scored relatively high 947
scored relatively well 190
scored remarkably high 47
scored remarkably well 55
scored separately from 321
scored surprisingly well 62
scores calculated from 583
scores comparable from 41
scores correlated more 191
scores correlated most 66
scores correlated only 255
scores correlated very 62
scores correlated well 144
scores determined from 118
scores relatively high 259
scores relatively well 97
scores representing high 55
scores representing more 400
scores representing their 40
scores representing these 47
scores subtracted from 57
scores translated into 98
scorns instruction will 54
scouring expeditions sent 83
scouting activities were 51
scouting expeditions from 82
scouting expeditions into 130
scouting expeditions sent 80
scouting expeditions were 366
scouts discovered part 49
scraps remembered from 49
screaming inevitably leads 42
screen adaptations from 124
screen appearances have 100
screen appearances were 244
screen applicants more 226
screen brightness will 41
screen characters have 43
screen characters were 169
screen combination used 79
screen information from 187
screen resolutions most 91
screen technology will 49
screen televisions were 64
screen vertically into 47
screen yourselves from 48
screws accessible from 43
scribe carelessly made 62
scribe instructed into 149
scribe instructed unto 1756
script originated from 58
script redeemable only 56
script supervisor also 51
script supervisor will 138
script translated into 50
scurvy disappeared from 163
seabird populations have 98
seafood restaurant along 132
seafood restaurant down 398
seafood restaurant just 160
seafood restaurant next 74
seafood restaurant there 92
seafood specialties like 176
seafood specialties such 192
searching commentary upon 49
searching diligently among 48
searching diligently into 91
searching diligently over 95
searching diligently what 52
searching discourses from 74
searching everywhere among 42
searching everywhere else 91
searching examination from 92
searching examination into 1855
searching examination made 100
searching examination must 125
searching examination will 113
searching expeditions sent 41
searching expeditions were 118
searching exploration into 102
searching information from 99
searching inquisition into 323
searching minuteness knew 41
searching penetration into 59
searching techniques have 141
searching techniques such 118
searching techniques used 61
searching techniques will 50
seasons immediately prior 48
secede completely from 85
second achromatic lens 65
second acquisition time 107
second adjustment made 47
second adjustment will 66
second allotropic form 81
second ambassador from 42
second ambulatory legs 53
second analytical step 167
second analytical tool 70
second antibodies were 81
second apocryphal book 56
second application also 65
second application came 42
second application deals 235
second application during 41
second application form 51
second application from 262
second application lies 64
second application made 193
second application must 234
second application there 104
second application uses 203
second application were 101
second application when 80
second application will 632
second arrangement will 98
second assessment tool 47
second assessment were 53
second assessment will 45
second assignment from 63
second assignment will 97
second banishment from 108
second breakthrough came 220
second calculated from 48
second calculation must 40
second calculation step 102
second calculation will 97
second carthaginian army 120
second carthaginian wars 41
second categories have 52
second categories were 136
second centrifuge tube 335
second chromosome from 70
second chromosome were 62
second collateral line 255
second combination will 46
second commercials during 59
second commercials were 133
second communique from 48
second comparison made 55
second comparison will 133
second competency hearing 116
second components were 58
second compression wave 165
second computation will 54
second conceptual tool 42
second conciliation bill 72
second conference also 109
second conference call 195
second conference came 44
second conference held 1116
second conference room 88
second conference there 164
second conference took 630
second conference upon 117
second conference were 156
second conference when 54
second conference will 183
second conjugation verb 363
second conspiracy theory 51
second constraint from 49
second constraint means 95
second constraint says 99
second constraint upon 81
second constraint will 100
second consulship when 53
second continuous deck 42
second contraction will 139
second controlled trial 67
second coordinate axis 342
second coordinate pair 95
second corporation from 53
second corporation must 40
second declaration will 50
second defendants were 250
second deficiency bill 87
second demarcation line 50
second deportation from 63
second deportation took 59
second derivative along 154
second derivative also 134
second derivative data 69
second derivative form 53
second derivative from 172
second derivative into 90
second derivative leads 83
second derivative means 95
second derivative mode 129
second derivative must 535
second derivative over 111
second derivative plot 64
second derivative term 1511
second derivative test 1425
second derivative were 56
second derivative when 51
second derivative will 977
second derivative zero 133
second description will 61
second detachment came 82
second detachment from 192
second detachment left 52
second determines what 44
second difference also 73
second difference among 143
second difference from 915
second difference lies 952
second difference there 47
second difference tone 253
second difference will 152
second difficulty also 72
second difficulty came 44
second difficulty facing 193
second difficulty here 51
second difficulty lies 1317
second difficulty when 84
second difficulty will 152
second disastrous fire 175
second disposition will 66
second dissociation step 490
second dissolution during 42
second distillate will 42
second distinction among 173
second distinction from 54
second distinction lies 130
second distinction made 157
second distinction must 149
second distinction will 63
second distinguishing mark 317
second divergence from 116
second downstairs room 40
second ecological zone 56
second eisenhower term 401
second emphasizes their 40
second equivalent form 56
second establishing shot 105
second examination from 47
second examination made 116
second examination must 64
second examination there 141
second examination took 142
second examination were 188
second examination when 54
second examination will 290
second exceptional case 157
second expeditions were 47
second experience came 137
second experience from 43
second experience like 47
second experience took 77
second experience will 111
second experiment aims 46
second experiment also 453
second experiment deals 171
second experiment dealt 70
second experiment four 58
second experiment from 119
second experiment gave 182
second experiment have 41
second experiment made 267
second experiment must 74
second experiment only 332
second experiment show 203
second experiment some 58
second experiment there 619
second experiment these 83
second experiment three 171
second experiment took 87
second experiment upon 102
second experiment used 597
second experiment uses 276
second experiment were 1284
second experiment when 186
second experiment will 378
second explanation also 167
second explanation lies 321
second explanation more 42
second explanation must 65
second explanation says 64
second explanation sees 55
second explanation were 50
second explanation will 93
second exponential term 788
second fellowship from 49
second formulation will 54
second frequently used 896
second generations born 66
second generations from 118
second generations have 243
second generations must 58
second generations were 362
second gestational month 92
second gestational week 57
second government from 41
second helicopter came 80
second historical fact 107
second historical play 92
second historical theme 48
second historical wave 46
second historical work 247
second horizontal axis 655
second horizontal band 63
second horizontal line 2636
second hydrolysis step 185
second illustrious name 52
second immigration from 72
second immigration wave 138
second impeachment trial 78
second implication from 192
second impressions were 86
second impressive fact 52
second increments from 49
second individual also 57
second individual from 141
second individual must 96
second individual were 64
second individual will 347
second inequality from 90
second inequality says 66
second influential book 69
second influential theory 41
second inoculation were 49
second inscription from 164
second inscription reads 111
second inscription runs 56
second inspiration came 62
second instruction adds 95
second instruction byte 539
second instruction from 92
second instruction must 85
second instruction reads 42
second instruction uses 278
second instruction will 160
second instruction word 88
second instrument from 49
second instrument such 56
second instrument used 243
second instrument will 124
second integration leads 83
second integration over 83
second integration time 494
second integration will 141
second integrator will 51
second interaction term 150
second interviews were 380
second intrenched line 52
second introduced into 88
second introduces some 55
second investment will 99
second laboratory test 62
second legitimate wife 83
second lieutenant bars 332
second lieutenant came 298
second lieutenant during 302
second lieutenant from 1045
second lieutenant having 47
second lieutenant into 74
second lieutenant july 174
second lieutenant june 165
second lieutenant just 229
second lieutenant leading 119
second lieutenant like 68
second lieutenant made 40
second lieutenant must 53
second lieutenant only 61
second lieutenant said 429
second lieutenant there 44
second lieutenant three 43
second lieutenant told 55
second lieutenant took 121
second lieutenant upon 232
second lieutenant wearing 48
second lieutenant went 187
second lieutenant were 222
second lieutenant when 467
second lieutenant whom 84
second lieutenant will 138
second lithography step 58
second logarithmic term 94
second manuscript copy 262
second manuscript from 69
second manuscript page 43
second matrimonial union 48
second measurement from 194
second measurement made 110
second measurement must 82
second measurement time 70
second measurement were 51
second measurement will 218
second memorandum dealt 55
second memorandum from 108
second metacarpal base 164
second metacarpal bone 4097
second metacarpal from 63
second metatarsal base 1201
second metatarsal bone 3453
second metatarsal heads 979
second metatarsal neck 66
second methodology used 48
second millennium also 64
second millennium came 66
second millennium date 136
second millennium down 121
second millennium drew 67
second millennium from 165
second millennium have 173
second millennium into 86
second millennium must 42
second millennium there 621
second millennium these 65
second millennium were 386
second millennium when 209
second millennium will 101
