sadly missed opportunity 77
seems pretty complicated 160
seems pretty unimportant 43
seems purely descriptive 40
seems purely speculative 73
seems readily explainable 59
seems something paradoxical 105
seems something providential 45
seems unduly complicated 372
seems unduly pessimistic 411
seems unduly restrictive 621
seems wholly implausible 151
seems wholly independent 79
seems wholly indifferent 65
seems wholly inexcusable 50
seems wholly superfluous 82
seems wholly unconcerned 52
seems wholly unconnected 42
seems wholly unimportant 55
seems wholly unjustified 93
seems wholly unnecessary 506
seems wholly unreasonable 139
seems wholly unwarranted 129
seems widely distributed 78
seems wildly exaggerated 123
seems wildly implausible 171
seize another opportunity 132
seize without compensation 57
seizing another opportunity 48
selling almost exclusively 365
selling excess electricity 42
selling fashion merchandise 315
selling herbal supplements 77
selling prices established 128
selling public enterprises 230
selling shoddy merchandise 91
selling stolen merchandise 717
selling through established 66
selling through independent 521
selling through wholesalers 924
selling various commodities 285
sells almost exclusively 161
sells stolen merchandise 44
sells through independent 95
sells through wholesalers 154
semen through masturbation 126
sending further instructions 50
sending monthly remittances 45
sending secret instructions 77
senior deputy commissioner 58
senior leaders communicate 87
senior leaders responsible 58
senior person responsible 203
senior public institutions 146
senior public prosecutors 101
senior school certificate 182
senior teacher responsible 67
sense almost exclusively 88
sense already established 80
sense angular acceleration 171
sense became established 62
sense became intolerable 96
sense become commonplace 44
sense belongs exclusively 79
sense organs distributed 114
sense organs responsible 201
sense partly responsible 41
sense reject fastidiously 73
sense something intermediate 175
sense something significant 43
sense subtle differences 94
sense turned sceptically 79
sense unless accompanied 44
sense unless interpreted 59
sense wholly independent 48
sense without acknowledging 99
sense without enchantment 294
sense without necessarily 219
sense without understanding 635
sensing another opportunity 53
serial height measurements 52
serial killer responsible 192
serial number corresponding 421
serial number corresponds 108
serial number obliterated 92
serial recall performance 123
serial section observations 68
serial versus disjunctive 46
serial visual presentation 1228
serial weight measurements 62
serum before immunization 45
serum bottle modification 78
serum enzyme measurements 107
serum factor responsible 175
serum should agglutinate 94
serve almost exclusively 1046
serve christ effectively 54
serve entire communities 131
serve jewish communities 47
serve outlying communities 240
serve public convenience 180
serve remote communities 52
serve without compensation 24889
serve without interruption 59
serve without modification 42
serve without remuneration 2814
serving almost exclusively 367
serving entire communities 45
serving jewish communities 46
serving larger communities 70
serving latino communities 45
serving mildly handicapped 177
serving outlying communities 43
serving poorer communities 50
serving public institutions 50
serving remote communities 49
serving without compensation 2910
serving without interruption 117
serving without remuneration 731
setting almost grotesquely 43
setting higher expectations 102
setting partial derivatives 239
setting policy instruments 58
setting proper expectations 52
setting toward agriculture 44
seven annual conferences 634
seven barley chromosomes 78
seven billion inhabitants 57
seven branch candlestick 62
seven clearly identifiable 57
seven english translations 103
seven existing departments 115
seven extant manuscripts 247
seven former confederate 80
seven groups corresponding 63
seven groups represented 42
seven hebrew manuscripts 73
seven higher institutions 52
seven israeli schoolgirls 86
seven jesuit missionaries 44
seven jewish communities 107
seven jewish congregations 41
seven jewish settlements 40
seven member governments 62
seven member institutions 44
seven million automobiles 100
seven million individuals 222
seven million inhabitants 2644
seven million subscribers 143
seven nations participating 44
seven nations represented 126
seven native californians 60
seven normal individuals 103
seven ounces avoirdupois 48
seven police departments 52
seven pounds avoirdupois 258
seven public corporations 101
seven public enterprises 91
seven public institutions 142
seven richly caparisoned 40
seven second lieutenants 136
seven showed significant 65
seven stages corresponding 49
seven stages represented 43
seven states constituted 41
seven states established 135
seven states represented 324
sewer already constructed 55
sewer system constructed 161
sewer system construction 286
sewer system maintenance 46
sexes behave differently 190
sexes forces individuals 67
sexes should participate 50
shack without electricity 309
shade already anticipated 43
shaft without intermediate 42
shall accept applications 93
shall accept appointment 124
shall accept compensation 56
shall accrue exclusively 154
shall afford opportunity 195
shall almost exclusively 165
shall always acknowledge 1056
shall always communicate 66
shall always congratulate 203
shall assist temporarily 61
shall assume arbitrarily 63
shall assume jurisdiction 243
shall attain immortality 64
shall become accountable 46
shall become actualities 40
shall become adversaries 53
shall become beneficially 410
shall become continually 54
shall become destructive 122
shall become enlightened 375
shall become established 181
shall become exercisable 227
shall become independent 560
shall become indifferent 113
shall become ineffective 549
shall become inhabitants 287
shall become inoperative 732
shall become intelligent 129
shall become intolerable 70
shall become intoxicated 133
shall become irrevocable 363
shall become naturalized 180
shall become permanently 193
shall become practicable 97
shall become practically 106
shall become predominant 40
shall become proprietors 115
shall become responsible 359
shall become subordinate 116
shall become subscribers 142
shall become subservient 60
shall become transferred 342
shall become transformed 71
shall become troublesome 52
shall become universally 70
shall become unnecessary 244
shall before registration 47
shall choose magistrates 55
shall clearly demonstrate 270
shall commit hostilities 89
shall confer jurisdiction 305
shall decide differently 73
shall decide unanimously 83
shall define probability 41
shall demand compensation 49
shall demand satisfaction 341
shall denote antecedents 71
shall depend exclusively 74
shall differ perceptibly 46
shall ensure consistency 69
shall ensure coordination 74
shall escape condemnation 51
shall excuse performance 79
shall expect impatiently 174
shall expect satisfaction 117
shall follow conventional 43
shall follow instructions 43
shall follow obstinately 41
shall freely acknowledge 120
shall freely communicate 190
shall further demonstrate 197
shall further investigate 219
shall gladly acknowledge 103
shall gladly communicate 53
shall govern arbitrators 61
shall handle experiments 46
shall ignore differences 58
shall impose restrictions 175
shall induce capitalists 106
shall instead concentrate 299
shall invite applications 73
shall listen attentively 132
shall mainly concentrate 437
shall merely concentrate 42
shall mostly concentrate 67
shall myself superintend 59
shall neither participate 135
shall notify conservation 48
shall obtain authorization 90
shall obtain confirmation 155
shall obtain deliverance 168
shall obtain forgiveness 243
shall obtain immortality 110
shall obtain satisfaction 121
shall openly acknowledge 41
shall oppose strenuously 58
shall perish everlastingly 2500
shall readily acknowledge 519
shall record particulars 64
shall record prominently 65
shall refuse registration 278
shall relate exclusively 103
shall remain accountable 221
shall remain confidential 1444
shall remain continually 97
shall remain established 68
shall remain exclusively 150
shall remain impregnable 54
shall remain inalienable 148
shall remain independent 337
shall remain indifferent 96
shall remain inoperative 144
shall remain irrevocable 104
shall remain obstinately 236
shall remain permanently 1104
shall remain perpetually 364
shall remain practically 84
shall remain responsible 1378
shall remain subordinate 218
shall remain temporarily 44
shall remain unalienable 58
shall remain unalterable 129
shall remain unalterably 44
shall remain unchallenged 85
shall remain uncompleted 178
shall remain unconquered 81
shall remain unconvinced 96
shall remain undisclosed 66
shall remain undisturbed 677
shall remain unfulfilled 93
shall remain uninhabited 63
shall remain unsatisfied 300
shall remain untarnished 45
shall render permanently 141
shall render professional 92
shall render responsible 48
shall render satisfaction 131
shall render unnecessary 93
shall report periodically 732
shall reside permanently 117
shall retain jurisdiction 2988
shall return momentarily 284
shall review applications 86
shall review disclosures 63
shall review periodically 158
shall secure compensation 134
shall simply acknowledge 50
shall simply concentrate 71
shall station subordinate 47
shall strike alternately 68
shall submit applications 164
shall submit particulars 129
shall submit periodically 71
shall suffer confinement 83
shall suffer confiscation 74
shall supply electricity 71
shall travel effectually 42
shall unless recommended 153
shall without compensation 80
shall without unnecessary 645
shall without unreasonable 83
shape almost exclusively 41
shape changes drastically 69
shape design sensitivity 679
shape future development 294
shape future expectations 146
shape future experiences 42
shape future interactions 88
shape gender differences 134
shape glided noiselessly 42
shape itself differently 149
shape policy development 188
shape policy preferences 165
shape public expectations 209
shape public institutions 64
shape public understanding 384
shaping future development 103
shaping future publications 48
shaping gender differences 55
shaping income distribution 73
shaping itself mysteriously 46
shaping modern civilization 126
shaping policy development 47
shaping policy preferences 86
shaping public expectations 64
shaping public understanding 93
share another commonality 41
share before competitors 46
share common antecedents 230
share common applications 106
share common backgrounds 645
share common citizenship 126
share common commitments 218
share common constraints 41
share common demographic 145
share common development 42
share common evolutionary 121
share common expectations 500
share common experiences 7493
share common fundamental 131
share common geographical 91
share common institutions 434
share common manufacturing 125
share common orientations 156
share common personality 186
share common preferences 177
share common professional 275
share common substantive 93
share common transmission 106
share common understanding 201
share cropping arrangements 479
share deeply significant 271
share family environment 155
share family experiences 213
share market performance 56
share market transactions 98
share modern civilization 47
share mutual experiences 80
share policy preferences 121
share recent experiences 42
share rental arrangements 116
share sexual experiences 161
share something fundamental 234
share something significant 137
share through acquisitions 93
share travel experiences 85
share various experiences 43
sharing across applications 65
sharing across departments 69
sharing across disciplines 46
sharing common experiences 1025
sharing common institutions 119
sharing mutual experiences 60
sharp angular discordance 75
sharp annual fluctuations 210
sharp dental instruments 47
sharp gender differences 128
sharp gender distinctions 73
sharp income differences 56
sharp income disparities 51
sharp little observations 71
sharp market fluctuations 72
sharp points communicating 77
sharp policy differences 240
sharp public controversy 107
sharp relief differences 50
sharp retiring perspective 58
sharp status differences 80
sharp status distinctions 154
shave events foreordained 42
shearing forces distributed 62
shearing forces encountered 89
shearing forces transmitted 51
shearing strain corresponding 201
shearing stress corresponding 135
shearing stress distribution 489
sheep breeding experiments 52
sheep grazed contentedly 116
sheer dogged persistence 208
sheet system interlocked 42
shell israeli settlements 147
shell nozzle arrangements 57
shift almost exclusively 40
shift income distribution 227
shift public expenditure 50
shift reaction equilibrium 50
shift toward agriculture 215
shift toward alternative 349
shift toward authoritarian 106
shift toward centralized 164
shift toward conservation 106
shift toward conventional 110
shift toward cooperative 131
shift toward deregulation 238
shift toward development 42
shift toward electricity 55
shift toward equilibrium 99
shift toward incorporating 40
shift toward independent 199
shift toward manufacturing 924
shift toward performance 253
shift toward professional 249
shift toward sustainable 253
shift toward understanding 593
shift toward urbanization 167
shift versus temperature 492
shine without intermission 42
shining golden opportunity 83
shining through translucent 77
shining through transparent 65
ships almost exclusively 72
ships already constructed 50
ships became unmanageable 42
ships carrying merchandise 166
ships engaged exclusively 144
ships greatly outnumbered 48
shirt sleeve environment 120
shone through transparent 43
shone without interruption 42
shops almost exclusively 68
shops already established 49
shops catering exclusively 82
shore marine environment 556
shore patrol headquarters 52
shore pretty effectually 70
shore without necessaries 196
short answer examinations 60
short chilling requirement 64
short course chemotherapy 1097
short course preoperative 73
short covering transactions 75
short dashes alternately 94
short essays contributed 67
short flares illuminated 59
short further conversation 92
short jacket embroidered 41
short letter acknowledging 43
short little embankments 47
short normal resistivity 109
short papers contributed 50
short periods fluctuations 62
short select bibliography 105
short speech congratulating 141
short verbal descriptions 111
short verbal presentation 57
short votive inscriptions 54
showing actual expenditure 47
showing actual performance 110
showing almost exclusively 170
showing annual distribution 76
showing better performance 332
showing brutal willfulness 54
showing cardiac enlargement 146
showing column percentages 41
showing cystic degeneration 95
showing evenly distributed 42
showing family relationship 128
showing further development 163
showing further improvement 71
showing gender differences 166
showing greater development 57
showing greater differences 90
showing greater flexibility 144
showing greater improvement 189
showing greater involvement 53
showing greater sensitivity 349
showing greater understanding 101
showing higher correlations 70
showing higher frequencies 92
showing higher percentages 97
showing highly significant 173
showing income distribution 86
showing itself occasionally 101
showing itself principally 68
showing larger differences 48
showing little consistency 42
showing little development 45
showing little improvement 312
showing little originality 73
showing little relationship 140
showing little resemblance 111
showing little sensitivity 129
showing little understanding 505
showing marked degeneration 67
showing marked deterioration 65
showing marked development 76
showing marked differences 1141
showing marked enhancement 179
showing marked enlargement 215
showing marked fluctuations 56
showing marked hypertrophy 118
showing marked improvement 1033
showing marked infiltration 59
showing marked involvement 60
showing marked originality 74
showing muscle attachments 521
showing normal development 209
showing normal distribution 168
showing normal performance 55
showing normal relationship 43
showing nuclear enlargement 63
showing partial replacement 51
showing plumbing construction 117
showing poorer performance 71
showing random distribution 62
showing sexual intercourse 90
showing sexual reproduction 47
showing slight development 45
showing slight differences 230
showing slight improvement 112
showing spatial distribution 176
showing special proficiency 85
showing stress distribution 62
showing striking differences 112
showing subtle differences 57
showing through translucent 41
showing through transparent 58
showing uneven distribution 83
showing various applications 64
showing various arrangements 112
showing various combinations 370
showing various intermediate 48
shown almost exclusively 252
shown better performance 562
shown beyond controversy 72
shown beyond possibility 95
shown enough flexibility 58
shown enough improvement 64
shown further improvement 96
shown gender differences 200
shown greater consistency 62
shown greater differences 46
shown greater flexibility 275
shown greater fluctuations 52
shown greater improvement 158
shown greater magnanimity 52
shown greater originality 45
shown greater sensitivity 307
shown greater understanding 183
shown greatly exaggerated 1086
shown higher concordance 51
shown higher correlations 40
shown higher percentages 62
shown highly exaggerated 101
shown highly significant 156
shown itself disinclined 49
shown itself incompetent 229
shown itself indifferent 230
shown itself ineffective 84
shown itself susceptible 117
shown little consistency 113
shown little development 109
shown little flexibility 66
shown little improvement 1142
shown little originality 70
shown little relationship 219
shown little sensitivity 182
shown little significant 62
shown little understanding 585
shown marked deterioration 65
shown marked development 106
shown marked differences 682
shown marked fluctuations 115
shown marked improvement 2159
shown marked originality 58
shown modest improvement 93
shown normal development 58
shown slight differences 69
shown slight improvement 119
shown special proficiency 52
shown special sensitivity 52
shown striking differences 176
shown striking improvement 66
shown through comparative 58
shown through experiments 195
shown through photographs 57
shown through statistical 67
shown versus temperature 45
shown violent fluctuations 44
shown without interruption 100
shows actual measurements 119
shows actual performance 127
shows actual photographs 73
shows almost exclusively 285
shows annual fluctuations 49
shows another alternative 326
shows another construction 147
shows another development 133
shows another hypothetical 50
shows another illustration 130
shows another modification 122
shows another perspective 71
shows another possibility 657
shows another relationship 63
shows another significant 89
shows better convergence 103
shows better development 94
shows better performance 5247
shows better understanding 49
shows better workmanship 45
shows beyond controversy 182
shows beyond possibility 149
shows cardiac enlargement 650
shows closer relationship 111
shows closer resemblance 43
shows curves corresponding 57
shows cystic degeneration 163
shows damped oscillations 216
shows further development 579
shows further differences 189
shows further improvement 238
shows gender differences 381
shows greater consistency 237
shows greater development 306
shows greater differences 414
shows greater flexibility 313
shows greater fluctuations 196
shows greater improvement 240
shows greater involvement 119
shows greater originality 174
shows greater resemblance 178
shows greater selectivity 114
shows greater sensitivity 773
shows greater specificity 133
shows greater understanding 208
shows higher correlations 177
shows higher frequencies 158
shows higher percentages 352
shows higher performance 145
shows higher sensitivity 263
shows higher specificity 45
shows higher temperature 95
shows highly significant 1278
shows income distribution 184
shows itself continually 277
shows itself differently 516
shows itself incompetent 54
shows itself independent 46
shows itself indifferent 220
shows itself insensitive 86
shows itself objectively 153
shows itself occasionally 380
shows itself periodically 88
shows itself practically 77
shows itself principally 630
shows itself prominently 161
shows larger differences 150
shows little abnormality 261
shows little consistency 451
shows little deterioration 225
shows little development 736
shows little differences 158
shows little discernment 52
shows little disturbance 56
shows little flexibility 121
shows little improvement 1860
shows little involvement 48
shows little modification 99
shows little originality 1104
shows little relationship 1732
shows little resemblance 1728
shows little selectivity 214
shows little sensitivity 987
shows little significant 417
shows little specificity 136
shows little spontaneity 71
shows little temperature 415
shows little understanding 3044
shows marked acceleration 87
shows marked degeneration 321
shows marked deterioration 229
shows marked development 397
shows marked differences 5272
shows marked disturbance 85
shows marked divergences 76
shows marked enhancement 1862
shows marked enlargement 998
shows marked fluctuations 654
shows marked geographical 149
shows marked hypertrophy 216
shows marked improvement 2446
shows marked infiltration 140
shows marked inflammation 120
shows marked instability 84
shows marked involvement 99
shows marked originality 122
shows marked oscillations 45
shows marked preferences 116
shows marked resemblance 241
shows marked sensitivity 104
shows mental development 119
shows normal development 323
shows normal distribution 284
shows obvious differences 231
shows partial correlations 66
shows partial replacement 99
shows patchy enhancement 68
shows patchy infiltrates 75
shows poorer performance 100
shows public expenditure 108
shows random fluctuations 137
shows recent measurements 41
shows sample calculations 236
shows severe degeneration 61
shows severe inflammation 113
shows simple correlations 139
shows slight differences 896
shows slight enhancement 97
shows slight enlargement 106
shows slight fluctuations 99
shows slight improvement 276
shows something significant 45
shows spatial distribution 208
shows stress distribution 51
shows striking differences 1862
shows striking resemblance 280
shows subtle differences 137
shows through transparent 41
shows uneven distribution 91
shows various alternative 195
shows various applications 83
shows various arrangements 139
shows various combinations 1032
shows various differences 113
shows violent fluctuations 67
shows widely distributed 83
shrub widely distributed 211
shunt leakage conductance 232
sibling kidney transplants 46
sided almost unanimously 54
sided cardiac enlargement 693
sided cardiac hypertrophy 298
sided cardiac involvement 103
sided causal relationship 48
sided finite differences 122
sided mental development 274
sided normal distribution 165
sided nuclear disarmament 113
sided portal hypertension 565
sides almost discouraged 95
sides almost precipitous 42
sides fought desperately 331
sides fought obstinately 40
sides seemed dismembered 61
sides without accomplishing 73
sides without intermission 68
sides without interruption 59
sides without necessarily 52
sifting through alternative 83
sifting through applications 61
sifting through photographs 77
sight appears indivisible 53
sight appears magnanimous 51
sight appears paradoxical 89
sight appears purposeless 80
sight became overclouded 75
sight clearly distinguishes 81
sight highly provocative 54
sight seemed praiseworthy 44
signs already established 57
signs before administering 45
signs without understanding 41
since actual construction 49
since actual measurements 56
since actual performance 55
since almost exclusively 59
since almost universally 369
since animal experiments 127
since austen chamberlain 67
since become assimilated 61
since become commercially 44
since become commonplace 4839
since become conspicuous 78
since become conventional 155
since become discouraged 89
since become distinguished 1270
since become established 846
since become extensively 41
since become fundamental 138
since become independent 551
since become indifferent 52
since become ineffective 49
since become inoperative 53
since become inseparable 55
since become intolerable 96
since become naturalized 468
since become permanently 49
since become politically 52
since become practically 124
since become professional 43
since become respectable 126
since become responsible 62
since become significant 50
since become superfluous 48
since become unavailable 56
since become undesirable 51
since become universally 247
since become unnecessary 96
since becoming independent 278
since blacks constituted 48
since changed drastically 59
since clearly established 96
since client confidences 85
since direct comparisons 98
since direct measurements 255
since direct observations 78
since earlier experiments 75
since energy conservation 112
since energy expenditure 80
since english translations 55
since existing institutions 47
since firmly established 409
since further development 118
since gender differences 106
since greater flexibility 44
since greatly contributed 44
since greatly distinguished 228
since higher frequencies 110
since highly distinguished 64
since import restrictions 94
since import substitution 111
since income distribution 129
since initial construction 69
since issued instructions 62
since jewish communities 46
since joseph chamberlain 348
since learned differently 145
since little improvement 52
since little opportunity 45
since marked differences 99
since market introduction 277
since market transactions 48
since measuring instruments 49
since mental development 45
since middle pleistocene 107
since modern agriculture 42
since modern civilization 171
since modern governments 53
since modern scholarship 85
since mutual understanding 73
since negroes constituted 56
since neither alternative 130
since neither appointment 286
since neither individuals 57
since neither organization 46
since nelson rockefeller 69
since nobody understands 45
since normal development 67
since normal individuals 96
since opinion universally 79
since partly republished 102
since patent applications 56
since police departments 64
since profit maximization 133
since public enterprises 132
since public expenditure 160
since public institutions 99
since random fluctuations 54
since recent discoveries 122
since recent experiments 145
since recent observations 87
since recent scholarship 42
since remote prehistoric 50
since sexual intercourse 427
since sexual reproduction 148
since sexual satisfaction 51
since slight differences 121
since sodium bicarbonate 103
since special arrangements 73
since static electricity 48
since strict enforcement 41
since subtle differences 42
since thermal equilibrium 116
since thermal fluctuations 46
since various combinations 148
since various experiments 46
since various individuals 46
since without intermission 66
since without interruption 393
since without understanding 155
since worked extensively 109
singles tennis championship 471
singlet oxygen sensitizers 132
sites almost exclusively 52
sites already established 70
sites awaiting development 52
sites become unavailable 45
sites before construction 54
sites evenly distributed 72
sites showed significant 125
sites widely distributed 130
sites without independent 136
sites without significant 126
sitting around brainstorming 45
sitting around contemplating 111
sitting behind bulletproof 47
sitting public examinations 46
sitting without adjournment 163
sitting without interruption 214
sixty million individuals 100
sixty million inhabitants 701
sixty million mohammedans 76
sixty pounds avoirdupois 617
sized family enterprises 145
sized jewish communities 232
sized police departments 462
sized public enterprises 142
skill before performance 127
skill training institutions 145
skill training intervention 77
skill without scholarship 117
skill without understanding 105
skins before fermentation 101
slash public expenditure 93
slave states alternately 42
slave states represented 275
slave turned abolitionist 94
sleep almost continually 212
sleep almost incessantly 43
sleep fairly comfortably 175
sleep pretty comfortably 76
sleep versus wakefulness 126
sleep without apprehension 77
sleep without disturbance 522
sleep without interruption 1522
slept almost continually 96
slept before unsuspected 47
slept fairly comfortably 58
slept pretty comfortably 121
slept without disturbance 66
slept without intermission 55
slept without interruption 301
slide number placeholder 185
slide toward catastrophe 94
slowing system performance 63
slows system performance 64
small actual differences 88
small actual performance 42
small airway constriction 70
small airway inflammation 255
small airway involvement 89
small airway obstructive 51
small albeit significant 43
small amount appropriated 66
small amount contributed 179
small amount corresponding 80
small amount distributed 96
small amount proportional 85
small amount represented 90
small angular acceleration 46
small angular differences 134
small angular oscillations 123
small animal dermatology 541
small animal experiments 90
