babes of love close clinging 148
birds of prey hover over 161
birds of prey might have 54
birds of prey might view 52
birds of prey swoop down 105
birds of prey which feed 58
birds of prey which flew 45
birds of prey which have 90
birds of prey which were 83
birds of prey would have 60
birds to their homes come 45
birds we must really learn 47
bites of fleas which have 121
black on their outer webs 47
black or dark brown eyes 87
black or dark brown hair 402
black or dark brown skin 81
black or dark brown soil 46
black or dark brown spot 69
black or deep brown eyes 44
blade of reed grass upon 49
blade or other large bone 56
blame of their defeat upon 54
blast as soon shall move 51
blast of steam would find 48
blast of wind swept down 53
blaze in their winding paths 227
blaze of those demon eyes 40
bless the wits which bred 68
bliss in wine shall meet 62
bliss we call heaven will 93
block of wood about three 333
blood an even tenor kept 44
blood in their veins from 89
blood in their veins have 85
blood in their veins must 54
blood in their veins were 207
blood in their veins will 147
blood in your veins will 51
blood is only about half 41
blood is seen running from 43
blood of abel cried from 81
blood of abel cried unto 67
blood of living human beings 42
blood of other human beings 65
blood of their loved ones 49
blood of their souls will 54
blood of these noble goths 91
blood of those which have 61
blood of those whose good 57
blood of your lives will 1023
blood of your souls will 62
blood on their hands from 99
blood or other fluid from 84
blood or other fluid into 57
blood so free comes back 88
blood the heart pumps into 42
blood to stop flowing from 58
bloom of youth still upon 44
bloom the wide world over 102
blowing in their faces from 45
blowing it from beneath their 87
blown up into waves among 73
blows in clear weather over 58
blows the last studio prop 79
board of health shall have 789
board of health shall make 163
board of health shall take 63
board of health would have 65
board of these ships were 128
board the ship which took 210
board the ship which will 95
board to help focus their 81
boast he best shall tell 57
boast of having given birth 491
boast of having never been 153
boast of having taken part 82
boast of having theirs from 78
bonds at face value plus 286
bonds in such cases were 65
bonds in their fatty acid 50
bonds of union which have 40
bonds of union which held 50
bones be laid apart from 43
bones be laid where erst 55
bones of mine would have 265
bones of their lords into 87
bones of their loved ones 85
bones of their mother over 50
bones of their tribe were 182
books in their final form 47
books in their hands worth 55
books in their spare time 411
books in your spare time 57
booming of guns might give 72
boots the very first kick 60
borne by ebbing light into 49
borne by ebbing night into 71
borne in mind later when 62
borne in mind while dealing 73
borne in mind while making 94
borne in mind while reading 366
borne the cold weather well 57
bother to think about what 297
bound by such close ties 90
bound by such strong ties 183
bound by their offer when 215
bound by very close ties 46
bound in dark brown cloth 53
bound in dark green cloth 322
bound it fast within those 118
bound to come again soon 63
bound to come under fire 52
bound to give thanks unto 50
bound to hold aloof from 70
bound to keep aloof from 122
bound to look after their 260
bound to obey under pain 91
bound to speak truly when 47
bound to take every care 55
bound to take every means 93
bound to take every step 94
bound to take place during 85
bound to take place when 133
bowls of these pipes from 43
brand of cain shall rule 52
breach of duty arising from 291
breach of faith might have 83
breach of faith would have 57
breach of laws which none 91
breach of some legal duty 159
breach of these rules will 43
breadth of view which have 60
breaking it into small bits 46
breaking my word after such 43
breaking of wave after wave 45
breaking the ties which bind 41
breaks my heart every time 331
breast as soon after birth 47
breathe an odor evoking nothing 42
breathing of some loved life 73
brims of their straw hats 72
bringer of glad tidings like 48
broke my heart every time 83
broke up into small sets 58
brood on what might have 93
brown the cold round moon 42
brush in your right hand 76
brush my teeth after meals 41
brush of fine brass wire 42
budge an inch after dark 67
build in some extra time 57
build on what others have 333
build up their house anew 40
build up their power base 42
built an idol altar upon 55
built at least fifty years 41
built by pope urban viii 47
built in areas where there 178
built on land leased from 329
built on land taken from 55
built on those first laid 42
built to keep people from 54
built to pump water from 58
built to take water from 50
built up from amino acid 44
built up over fifty years 111
built up over forty years 130
built up over sixty years 58
built up over thirty years 184
built up their social life 51
bunch of keys dangling from 197
bunch of keys which were 43
bunch of other people from 62
bunch of other people were 91
bunch of other stuff like 40
bunch of waving curls here 54
burial of their loved ones 67
burning of rome under nero 243
burning the town where your 51
burnt or sank every ship 69
burst in full force upon 156
