back deep under his brow 74
been some people who were 81
been some reason for making 59
been some reason for such 83
been some reason for their 99
been some reason for these 41
been some strong and clear 58
been some women who have 75
been sown until then will 46
been taking place all along 131
been taking place all over 355
been taking place and will 52
been taking place for many 635
been taking place for more 315
been taking place for over 335
been taking place for some 1277
been taking place for three 58
been taking place for well 42
been taking place for years 327
been taking place has been 97
been taking place not only 136
been taking shape for many 64
been taking shape for some 265
been taking shape for years 41
been their enemy but also 53
been their first and last 51
been their first and only 114
been their leader and their 43
been their pride and their 67
been there about six years 60
been there about ten days 197
been there about ten years 87
been there about two days 72
been there about two years 334
been there longer than four 51
been there longer than most 84
been there nearly ten years 41
been there nearly two years 119
been there since her poor 149
been there since she left 57
been there since that time 177
been there since they were 163
been there since you left 55
been there since you were 135
been there while they were 48
been there would not have 56
been those which had been 54
been tied round his neck 75
been told often and well 182
been told since they were 53
been told where they were 148
been torn apart and there 159
been torn aside and were 136
been used about any food 46
been used rather than those 44
been used since his time 52
been used since that date 68
been used since that time 1009
been used since they were 119
been used until that time 60
been used until they were 50
been used which has been 60
been very badly let down 46
been very brave and very 128
been very civil and kind 40
been very close and very 61
been very close for many 92
been very close for years 54
been very fully and ably 144
been very fully set forth 60
been very glaring and very 40
been very gross and rude 48
been very happy all these 41
been very happy and very 92
been very happy with their 111
been very happy with what 49
been very happy with your 74
been very harsh and rude 41
been very large and very 98
been very loyal and very 46
been very lucky and have 56
been very often and very 79
been very queer and very 68
been very quiet for some 128
been very rapid and very 163
been very short and very 43
been very silly and pert 203
been very strong and very 40
been very usual for those 40
been wearing round his neck 46
been well aware for some 94
been well aware that many 49
been well aware that such 228
been well aware that their 126
been well aware that there 195
been well cared for during 138
been well cared for over 59
been well known all over 111
been well known and much 170
been well known and used 93
been well known and well 165
been well known for ages 44
been well known for many 1695
been well known for more 326
been well known for over 477
been well known for some 1095
been well known for their 347
been well known for three 139
been well known for years 690
been well known not only 44
been well known that many 61
been well known that rome 52
been well known that there 87
been well since her last 41
been well since she came 49
been well since she left 61
been well since that time 135
been well since you came 175
been well since you left 50
been well under way when 123
been when first she came 40
been worn smooth and hard 58
been wrong about him from 60
been years since his last 53
been years since she last 71
been years since they have 74
been years since they last 63
been years since they were 68
been years since you have 48
been years since you last 105
been years since you were 50
been young people who have 43
bees from buzzing and stinging 44
bees were about her lips 50
bees will never use their 61
beings from which they have 41
beings have lived and died 148
beings more happy and more 83
bell kept tolling its half 50
bell tied round his neck 49
belt clear round that good 47
bend their backs and sweat 52
bend their backs for ever 43
bend their minds than most 41
bend your knees and draw 61
bend your knees and drop 48
bend your knees and hips 133
bend your knees and jump 50
bend your knees and keep 211
bend your knees and lift 271
bend your knees and pull 65
bend your knees and push 91
bend your knees and rest 113
bend your knees and roll 125
bend your knees and take 67
bend your knees too much 62
bend your knees with your 58
bent down until her face 128
bent down until his face 248
bent down until his lips 133
bent down until they were 40
bent over holding his hand 165
bent over until his face 51
bent twig budding out anew 207
bent upon driving her back 201
bent upon driving him into 78
bent upon miles that same 95
bent upon running them into 259
best book which has been 60
best bred women are those 58
best days could not have 50
best done after you have 112
best hiding place was love 57
best left until you have 55
best means within his reach 70
best means within our reach 57
best when mixed with other 61
best when taken with food 70
best work which has been 189
bind their hands and feet 136
bind your hands and feet 66
bird will build its nest 84
birth more noble than those 70
birth rate crude death rate 540
birth rate minus death rate 771
birth rate which has been 83
bite your tongue and keep 42
biting their thumbs and tearing 47
blew their noses with their 100
blow from which she will 167
blow from which they have 262
blow from which they were 144
blow from which they will 113
blow into beauty and fade 41
blow just under his chin 74
blow their noses with their 139
blow were given for such 132
blow your chaps out till 44
blue bags under his eyes 43
blue beads round her neck 58
blue beads round his neck 191
blue cloth edged with gold 144
blue coat faced with buff 52
blue eyes awash with tears 44
blue eyes blazing with anger 95
blue eyes filling with tears 333
blue eyes fringed with dark 104
blue eyes fringed with thick 71
blue eyes looking out from 136
blue eyes peering out from 130
blue eyes shine out from 46
blue eyes shone out from 49
blue eyes staring out from 45
blue eyes which had been 91
blue eyes which had kept 46
blue mist where you look 40
blue work shirt and jeans 150
boat back again and keep 96
boat from which they were 83
body felt stiff and sore 107
body from which all acts 77
body from which all other 52
body from which they came 158
body from which they come 202
body from which they have 242
body from which they spring 62
body from which they were 1131
body giant cells are also 111
body giant cells are seen 130
body giant cells may also 53
body grew white and arid 114
body into front and back 1068
body into right and left 3262
body into which they have 106
body into which they were 194
body just could not take 95
body keep strong and grow 65
body mass index and body 280
body mass index and high 49
body mass index and other 207
body mass index and race 102
body mass index and risk 108
body mass index has been 155
body more alike and akin 105
body over which they have 91
body over which you have 62
body part which has been 45
body upon which they fall 58
body upon which they were 114
body when teamed with other 45
boil some water and make 169
bold when skies are blue 44
bone beads about his neck 193
bone from which they grow 65
bone from which they spring 52
bone over which they were 48
book also could not have 64
book also would not have 127
book down until you have 54
book from which had been 49
book from which they copy 51
book from which they have 80
book from which they were 242
book from which this reading 139
book from which you have 80
book from which you will 98
book have shown that there 43
book into which you have 55
book line which you have 69
book miss jenny was reading 64
book these terms are used 55
book three times its size 305
book upon which his fame 46
book were taken out from 42
book will appeal not only 282
book will argue that there 61
book will guide you from 44
book will guide you step 174
book will prove not only 101
book will serve for many 44
book will serve not only 396
book will serve you well 502
bore away about one mile 47
bore down horse and foot 74
bore their booty and their 49
bore these wants with great 64
born nine months and three 45
bows full within his mouth 174
boys call light and heavy 40
boys more often than vice 47
boys rise again and face 138
boys stop calling you dora 77
boys were about ten years 42
boys were alive and well 42
boys were chasing each other 76
boys were pelting him from 46
boys were playing with their 95
boys were still too young 146
boys were tired and ready 125
boys were waiting for their 72
boys will drive him down 47
bread from heaven for their 179
bread into flesh and wine 85
break away every man from 942
break down under any great 54
break down under its work 56
break down under too much 52
break more easily than those 121
break their backs and their 45
break their bones and chop 56
break their hearts and have 114
breath came quick and fast 732
breath came quick and hard 296
breath came short and fast 550
breath came short and hard 210
breath came short and thick 265
breath come short and fast 49
breath coming quick and fast 43
breath coming short and fast 277
breath coming short and hard 45
breath upon which they were 87
bred when fresh and young 616
bringing heavy goods and taking 74
bringing high winds and heavy 43
bringing sick people and those 71
bringing their goods for sale 45
brings forth after its kind 471
brings into focus not only 213
brings very moist air from 58
brow less stern than when 47
burn their idols with fire 60
bush into which you fell 40
busy making plans for their 55
busy mind veiling its many 53
buts were candy and nuts 51
buys their cargo any more 203
