babies on their backs were 72
betray the lady booby into 74
better at once hurry into 51
better be clear about what 179
better do your level best 40
better go home right away 178
better if their healths were 40
better in your whole life 124
better of those false ideas 126
better the next morning when 41
better to fail nobly daring 73
better to have never been 263
better to keep watch over 53
better to know where your 41
better to live where nothing 59
better to look after their 40
better to look after what 152
better to stay right here 99
better to talk about these 74
better to talk about what 180
better to talk about your 104
better to think about what 178
better to wait until late 51
better to wait until more 147
better to wait until next 121
better to wait until some 119
better to wait until spring 111
better to wait until such 44
better to wait until their 69
better to wait until there 178
better to wait until these 51
better to wait until your 190
beyond the blue ridge into 54
beyond the blue ridge were 43
beyond the city walls into 95
beyond the city walls were 66
beyond the early adult years 53
beyond the great lakes into 62
beyond the great slave lake 53
beyond the high brick wall 47
beyond the high stone wall 42
beyond the high water line 40
beyond the high water mark 335
beyond the last molar tooth 67
beyond the left field wall 71
beyond the next morning early 100
beyond the open front door 71
beyond the safe working load 163
beyond the three score years 106
beyond the toll which held 68
beyond the very short term 124
billion of these bonds were 44
bishop of rome would have 47
blades of their spears made 55
bleeding is taking place from 83
blessing to those under their 235
blinds as wind might have 61
blocks of land which were 78
blocks of life could have 97
blocks of rock which have 67
blocks of rock which were 57
blocks of very large size 48
blocks of wood which have 47
blocks of wood which were 53
blooms the soft winds play 122
blurring or even changing your 319
boards in these cases have 61
boards of health shall have 72
boasts of having given birth 145
bodies as those which form 42
bodies be laid aside when 93
bodies in ways which react 58
bodies is time spent away 44
bodies of lice falling from 67
bodies of living human beings 80
bodies of nine women wearing 46
bodies of other human beings 216
bodies of their loved ones 1114
bodies of these people were 52
bodies of these women were 44
bodies of very small mass 57
bodies of very small size 81
bodily the great saxon thane 52
booked at least seven days 43
border of some plain left 58
borrow the fine image used 105
borrow the last penny from 49
borrow the name which will 51
borrow the other thirty from 119
bothering to think about what 62
bottle in your right hand 51
bottle of cheap white wine 95
bottle of cold water from 95
bottle of cold white wine 148
bottle of evian water from 42
bottle of good local wine 49
bottle of good rhine wine 49
bottle of good white wine 180
bottle of holy water from 189
bottle of soda water when 58
bottle of spring water from 129
bottle of wild irish rose 148
bottle of wine taken from 43
bottle of wine under their 44
bottle of wine would cost 61
bottom is fine white sand 43
bottom of fine black sand 105
bottom of fine white sand 86
bottom of pure white sand 73
bottom of their hearts tend 43
bottom of their hearts their 203
bottom of their hearts those 45
bottom of their hearts were 48
bottom of what looks like 52
bottom of your right foot 235
bottom of your salad bowl 46
bottom on salt water some 45
bought by mail order from 106
braids of dark brown hair 50
brains he will apply those 51
brains of other human beings 49
brains of other people were 43
brains to find still more 173
branch of some lofty tree 77
breathed the holy ghost into 46
breeds of dogs which have 63
breeds we know today were 101
bricks of your daily task 91
bridge the gulf which lies 40
bridle in your right hand 79
bright as heart could wish 53
broken by their passing feet 281
broken the laws which were 100
broken up into short ones 60
broken up into small areas 110
broken up into small bits 208
broken up into small dots 54
broken up into small lots 109
broken up into small ones 133
brooding on what might have 98
brother of mine after what 41
brother of mine would have 94
brother of pope urban viii 60
brother of your folly will 43
brother of your mother from 88
brother or other close male 62
brother or your chief come 466
brother the duke would have 43
brushing the teeth after meals 54
bucket of cold water from 403
bucket of cold water into 72
bucket of cold water over 1411
bucket of cold water upon 61
bucket of cool water from 64
bucket of iced water over 42
bucket of salt water over 60
bucket of warm water from 42
bucket of warm water over 80
bucket to draw water from 196
building is open daily from 87
building of much later date 64
building of much older date 81
building on what others have 100
building or part thereof used 172
building up their social life 158
builds on what others have 47
bullet of mine could have 51
burden of debt which will 122
burden of life would have 63
burden of lost earnings from 91
burden of pain which lies 71
burden of third world debt 129
burden of work thrown upon 51
burden of work which fell 44
burden of years rolls down 56
burden on their loved ones 57
burden on your loved ones 43
burden to their loved ones 95
buried at least eight feet 58
buried in these tombs were 52
bushel of wheat shall cost 53
bushel of wheat would have 50
busied at such hours when 66
bustle of your daily life 48
