ugly heads everywhere 51
upon full examination 494
upon full explanation 45
upon full information 767
upon full inspiration 104
upon full membership 56
upon full recognition 174
upon full utilization 80
upon giving appropriate 67
upon giving information 87
upon giving instruction 44
upon giving sufficient 214
upon goal attainment 435
upon good advisement 117
upon good authorities 83
upon good composition 83
upon good discipline 46
upon good examination 106
upon good experience 81
upon good fellowship 51
upon good foundations 135
upon good governance 89
upon good government 518
upon good historical 43
upon good housekeeping 62
upon good information 337
upon good literature 55
upon good management 538
upon good observation 172
upon good preparation 53
upon good principles 400
upon good proportions 44
upon good scientific 41
upon good securities 149
upon great advantages 145
upon great adventures 50
upon great authorities 65
upon great exigencies 115
upon great experience 134
upon great forfeiture 185
upon great hereditary 42
upon great historical 46
upon great multitudes 98
upon great personages 136
upon great plantations 66
upon great possessions 52
upon great principles 540
upon great prosperity 86
upon great provocation 285
upon great quantities 91
upon great undertakings 167
upon hard substances 273
upon having discovered 334
upon having information 72
upon having introduced 134
upon having maintained 44
upon having sufficient 334
upon having undertaken 45
upon health authorities 65
upon health information 57
upon heavy industries 133
upon high conceptions 54
upon high efficiency 43
upon high principles 163
upon high protective 47
upon high technology 262
upon holy scriptures 55
upon home consumption 148
upon home industries 111
upon home influences 58
upon home instruction 46
upon home productions 88
upon host resistance 158
upon hull corporation 69
upon ideal principles 65
upon ideas essentially 59
upon ideas introduced 49
upon idle speculation 49
upon jews everywhere 139
upon just foundations 99
upon just principles 2909
upon just provocation 71
upon keen observation 136
upon land acquisition 51
upon land contiguous 46
upon land immediately 68
upon land management 45
upon land originally 52
upon land securities 66
upon land settlement 76
upon land speculation 185
upon land utilization 207
upon leading principles 108
upon lease termination 116
upon leaving employment 170
upon leaving government 109
upon leaving university 62
upon less frequently 479
upon less information 54
upon less peremptory 71
upon less provocation 181
upon life activities 89
upon life everywhere 47
upon life expectancy 370
upon life experience 241
upon like application 219
upon like discussions 101
upon like principles 473
upon living characters 95
upon living experience 143
upon living protoplasm 272
upon living vegetables 57
upon load application 181
upon lord castlereagh 414
upon lord chancellor 143
upon lord cornwallis 479
upon lord hutchinson 48
upon lord palmerston 1071
upon loss experience 50
upon making acceptable 122
upon making application 2092
upon making appropriate 54
upon making calculation 76
upon making connections 63
upon making restitution 85
upon male experience 45
upon male superiority 47
upon many activities 78
upon many adventures 45
upon many assumptions 297
upon many characters 65
upon many collateral 47
upon many committees 55
upon many educational 45
upon many expedients 128
upon many expeditions 49
upon many foundations 61
upon many generations 278
upon many historical 157
upon many incidental 45
upon many individual 557
upon many industries 104
upon many influences 155
upon many influential 45
upon many interviews 62
upon many northerners 44
upon many parameters 314
upon many particular 245
upon many principles 123
upon many properties 52
upon many prosperous 40
upon many remarkable 56
upon many repetitions 67
upon many scientific 96
upon many situational 50
upon many subjective 56
upon many subsequent 167
upon many substances 230
upon many successive 71
upon many techniques 46
upon many traditional 100
upon mass consumption 200
upon mass psychology 67
upon media defendants 65
upon mere allegations 113
upon mere appearances 134
upon mere application 58
upon mere assumptions 169
upon mere chimerical 49
upon mere conjecture 1584
upon mere conscience 41
upon mere expectation 50
upon mere expediency 156
upon mere experience 109
upon mere historical 53
upon mere imagination 90
upon mere implication 84
upon mere impressions 62
upon mere incongruity 54
upon mere individual 224
upon mere inferences 52
upon mere information 89
upon mere mechanical 186
upon mere negligence 101
upon mere observation 348
upon mere presumption 157
upon mere principles 118
upon mere publication 121
upon mere similarity 82
upon mere speculation 576
upon mere statements 51
upon mere subjective 72
upon mere sufferance 99
upon mere superficial 57
upon mere supposition 243
upon mesh refinement 181
upon mining properties 41
upon more aggressive 73
upon more appropriate 96
upon more assistance 64
upon more consistent 56
upon more deliberate 105
upon more democratic 66
upon more distinctly 54
upon more economical 62
upon more elementary 84
upon more explicitly 44
upon more frequently 1998
upon more immediately 60
upon more individual 43
upon more industrious 48
upon more information 196
upon more legitimate 53
upon more particular 361
upon more powerfully 91
upon more productive 40
upon more profitable 99
upon more prosperous 68
upon more restricted 49
upon more scientific 225
upon more specialized 143
upon more subjective 92
upon more substantial 482
upon more successful 57
upon more superficial 55
upon more systematic 88
upon more traditional 543
upon most delectable 128
upon most frequently 1030
upon most inadequate 46
upon most powerfully 82
upon most substances 99
upon most vigorously 40
upon much assistance 139
upon much experience 204
upon much observation 149
upon much scientific 68
upon must inevitably 50
upon nice examination 78
upon north vietnamese 231
upon nothing particular 125
upon only indirectly 107
upon only marginally 90
upon only particular 118
upon only tangentially 69
upon open competition 189
upon open resistance 67
upon oral agreements 112
upon oral composition 77
upon oral examination 18154
upon oral information 133
upon oral instruction 182
upon oral interviews 70
upon oral statements 247
upon other accidental 40
upon other activities 653
upon other approaches 112
upon other appropriate 65
upon other associations 75
upon other assumptions 232
upon other attributes 176
upon other authorities 210
upon other businesses 132
upon other candidates 61
upon other capacities 53
upon other categories 104
upon other characters 375
upon other collections 84
upon other committees 43
upon other complaints 48
upon other components 324
upon other conceptions 63
upon other concessions 73
upon other concurrent 43
upon other continents 297
upon other defendants 67
upon other definitions 58
upon other discourses 98
upon other educational 84
upon other employment 59
upon other existences 47
upon other expedients 103
upon other expeditions 55
upon other experience 44
upon other expressions 68
upon other facilities 45
upon other foreigners 79
upon other foundations 382
upon other generations 77
upon other government 166
upon other historical 69
upon other households 48
upon other indications 60
upon other indicators 52
upon other individual 226
upon other industries 1034
upon other influences 254
upon other information 551
upon other landowners 47
upon other legislation 57
upon other legitimate 42
upon other literature 49
upon other localities 55
upon other mechanical 49
upon other mechanisms 114
upon other ministries 49
upon other minorities 58
upon other objectives 57
upon other occupations 225
upon other parameters 224
upon other particular 219
upon other plantations 59
upon other populations 80
upon other principles 3786
upon other procedures 65
upon other productions 64
upon other professions 123
upon other properties 450
upon other quantities 56
upon other references 126
upon other researchers 55
upon other scientific 82
upon other scientists 94
upon other securities 176
upon other specialists 149
upon other specialized 53
upon other statements 123
upon other structural 85
upon other structures 385
upon other substances 967
upon other subsystems 74
upon other sufficient 83
upon other techniques 114
upon other traditional 72
upon other vegetables 68
upon paid employment 92
upon past activities 43
upon past associations 81
upon past employment 43
upon past experience 15295
upon past generations 96
upon past grievances 68
upon past historical 58
upon past information 59
upon past management 57
upon peace negotiations 555
upon peace principles 62
upon pile foundations 97
upon plan fiduciaries 139
upon plan termination 939
upon poor information 44
upon port facilities 56
upon prior acceptance 114
upon prior agreements 54
upon prior application 109
upon prior arrangement 89
upon prior assumptions 142
upon prior experience 1007
upon prior information 185
upon prior recognition 49
upon prior statements 64
upon pure conceptions 127
upon pure conjecture 125
upon pure expediency 44
upon pure experience 79
upon pure imagination 84
upon pure literature 46
upon pure mathematics 190
upon pure observation 57
upon pure principles 206
upon pure republican 142
upon pure scientific 40
upon pure speculation 323
upon radio broadcasting 136
upon reading efficiency 60
upon reading instruction 50
upon rice cultivation 116
upon risk assessment 368
upon risk management 211
upon rock foundations 59
upon safe principles 54
upon said application 904
upon said assessment 524
upon said corporation 458
upon said defendants 170
upon said examination 80
upon said indictment 177
upon said information 49
upon said promissory 123
upon said properties 147
upon said proposition 193
upon said reservation 845
upon said securities 199
upon said statements 94
upon seed germination 438
upon single characters 74
upon single industries 46
upon single paragraphs 51
upon single properties 42
upon slow evaporation 115
upon soft substances 88
upon soil composition 42
upon soil properties 210
upon some abstraction 41
upon some acceptable 101
upon some accessible 45
upon some accidental 493
upon some activities 73
upon some adjustment 93
upon some adventures 55
upon some alterations 110
upon some amendments 75
upon some anatomical 82
upon some antecedent 447
upon some apocryphal 72
upon some apparently 200
upon some application 93
upon some appreciation 46
upon some appropriate 252
upon some arrangement 276
upon some assessment 69
upon some assignation 43
upon some assistance 61
upon some assumptions 378
upon some assurances 49
upon some attractive 91
upon some background 73
upon some calculation 70
upon some celebrated 42
upon some characters 85
upon some charitable 175
upon some collateral 1027
upon some collective 44
upon some combination 730
upon some comparison 40
upon some complaints 102
upon some composition 119
upon some compromise 223
upon some conceptual 59
upon some concessions 68
upon some conclusions 92
upon some conference 120
upon some consistent 117
upon some convenient 1189
upon some conventions 66
upon some cultivated 51
upon some declaration 73
upon some deficiency 53
upon some definitions 44
upon some delightful 50
upon some department 129
upon some derangement 168
upon some designated 119
upon some difference 1404
upon some difficulty 91
upon some diplomatic 56
upon some discontent 717
upon some discourses 123
upon some displeasure 279
upon some distinction 117
upon some distinguishing 107
upon some educational 97
upon some electrical 67
upon some elementary 142
upon some employment 168
upon some enterprise 351
upon some equivalent 139
upon some examination 83
upon some excellence 102
upon some exceptional 90
upon some excitement 48
upon some exigencies 148
upon some expectation 59
upon some experience 394
upon some explanation 289
upon some expressions 252
upon some familiarity 60
upon some fortuitous 83
upon some foundations 46
upon some geometrical 65
upon some government 249
upon some gratuitous 56
upon some groundless 146
upon some hereditary 63
upon some highlights 42
upon some historical 599
upon some horizontal 93
upon some illustrious 148
upon some impeachment 85
upon some impediment 61
upon some impersonal 76
upon some impossible 74
upon some improbable 44
upon some incidental 174
upon some incredible 47
upon some indefinite 63
upon some indications 54
upon some individual 2702
upon some industries 81
upon some inequality 109
upon some influential 112
upon some information 1359
upon some injustices 336
upon some innovations 54
upon some institution 71
upon some instrument 1600
upon some interaction 52
upon some interested 164
upon some irrelevant 82
upon some legitimate 60
upon some manuscript 68
upon some measurement 75
upon some mechanical 292
upon some melancholy 192
upon some mercantile 229
upon some meritorious 46
upon some miraculous 72
upon some misdemeanor 67
upon some misfortune 88
upon some needlework 44
upon some observable 71
upon some observation 227
upon some obstruction 178
upon some occurrence 100
upon some outbuildings 74
upon some parameters 49
upon some particular 26234
upon some peculiarity 639
upon some percentage 117
upon some perceptual 68
upon some peripheral 100
upon some phenomenon 96
upon some philosophy 94
upon some plantations 53
upon some prescribed 117
upon some presumption 40
upon some principles 656
upon some profitable 51
upon some properties 154
upon some proposition 339
upon some provocation 248
upon some punishment 64
upon some recognition 82
upon some recognized 368
upon some reflections 95
upon some regulations 54
upon some relatively 186
upon some remarkable 681
upon some remarkably 100
upon some reservation 48
upon some resistance 43
upon some resolutions 49
upon some restricted 54
upon some ridiculous 93
upon some scandalous 43
upon some scientific 323
upon some scriptural 50
upon some settlement 108
upon some similarity 50
upon some sleeveless 72
upon some specialized 93
upon some speculation 93
upon some statements 111
upon some statistics 55
upon some stragglers 154
upon some structural 202
upon some structures 174
upon some stupendous 42
upon some subjective 96
upon some subsequent 453
upon some substances 89
upon some substantial 346
upon some substitute 133
upon some successful 174
upon some sufficient 137
upon some suggestions 139
upon some suggestive 45
upon some superficial 171
upon some supposedly 65
upon some systematic 141
upon some techniques 48
upon some terrestrial 55
upon some traditional 173
upon some transitory 41
upon some treacherous 81
upon some tremendous 120
upon some unconscious 69
upon some undisputed 147
upon some unexpected 490
upon some unforeseen 121
upon some unsuspecting 405
upon some vulnerable 51
upon south vietnamese 51
upon such abominable 60
upon such acceptance 419
upon such accidental 214
upon such accusations 73
upon such acquisition 436
upon such activities 1047
upon such adjustment 102
upon such admittance 53
upon such advantages 192
upon such adventures 456
upon such affidavits 82
upon such agreements 264
upon such allegations 117
upon such alterations 311
upon such amendments 246
upon such amusements 86
upon such apparently 228
upon such appearances 277
upon such application 5555
upon such approaches 65
upon such arbitration 93
upon such arrangement 78
upon such aspirations 70
upon such assemblies 165
upon such assessment 393
upon such assignment 363
upon such assistance 365
upon such associations 309
upon such assumptions 838
upon such assurances 215
upon such atrocities 65
upon such attachment 123
upon such attendance 55
upon such attributes 190
upon such authorities 436
upon such beneficiary 180
upon such boundaries 62
upon such businesses 60
upon such candidates 102
upon such categories 133
upon such ceremonies 130
upon such characters 495
upon such charitable 194
upon such circulation 54
upon such collateral 143
upon such collections 155
upon such collective 49
upon such combination 52
upon such commissions 116
upon such commitment 64
upon such committees 128
upon such comparison 250
upon such competition 87
upon such complaints 301
upon such composition 64
upon such computation 46
upon such concealment 100
upon such conceptions 225
upon such concessions 114
upon such conclusions 311
upon such conductors 43
upon such confessions 47
upon such confidence 61
upon such conformity 66
upon such connections 86
upon such consumable 373
upon such contextual 58
upon such controlled 179
upon such conventions 91
upon such conversions 76
upon such conveyance 212
upon such convictions 118
upon such cooperation 143
upon such corporation 1031
upon such criticisms 50
upon such debentures 99
upon such declaration 713
upon such defendants 101
upon such deficiency 211
upon such definitions 125
upon such delicacies 53
upon such delinquent 138
upon such designated 48
upon such designation 178
upon such destruction 69
upon such difference 62
upon such disclosure 264
upon such discussions 328
upon such disposition 157
upon such dissimilar 40
upon such dissolution 213
upon such distinction 86
upon such economical 48
upon such educational 98
upon such elementary 101
upon such emotionally 41
upon such employment 356
upon such encounters 93
upon such enterprise 91
upon such equivalent 141
upon such evaluations 168
upon such examination 17214
upon such exceptional 50
upon such exhibitions 54
upon such exigencies 40
upon such exorbitant 55
upon such expectation 54
upon such expedients 86
upon such expeditions 220
upon such experience 508
upon such explanation 102
upon such exportable 44
upon such exportation 479
upon such expressions 529
upon such facilities 95
upon such familiarity 57
upon such foreigners 51
upon such forfeiture 211
upon such fortuitous 84
upon such foundations 1565
upon such government 88
upon such grievances 46
upon such groundless 55
upon such guarantees 133
upon such hereditary 45
upon such historical 188
upon such households 40
upon such ideological 87
upon such immigration 85
upon such immunities 61
upon such impeachment 144
upon such importation 579
upon such impressions 174
upon such imputations 50
upon such inadequate 145
upon such incentives 48
upon such incidental 105
upon such incomplete 54
upon such incredible 127
upon such indications 278
upon such indicators 61
upon such indictment 788
upon such indiscreet 48
upon such individual 920
upon such indulgence 71
upon such industries 157
upon such inequality 72
upon such inferences 162
upon such influences 192
upon such information 18712
upon such iniquitous 120
upon such innovations 211
upon such inquisition 51
upon such institution 55
upon such instruction 602
upon such instrument 715
upon such intangibles 112
upon such interaction 115
upon such interested 108
upon such interstate 70
upon such investment 186
upon such invitations 41
upon such irrelevant 49
upon such legislation 447
upon such limitations 147
upon such liquidation 178
upon such literature 105
upon such localities 77
upon such loveliness 151
upon such management 60
upon such measurement 56
upon such mechanical 121
upon such mechanisms 202
upon such melancholy 68
upon such membership 77
upon such monumental 55
upon such multitudes 67
upon such narratives 56
upon such negotiations 267
upon such objectives 76
upon such obligations 243
upon such observance 56
upon such observation 245
upon such occupations 151
upon such ordinances 45
upon such parameters 245
upon such particular 873
upon such percentage 43
upon such perceptions 144
upon such perishable 68
upon such philistine 65
upon such possessions 99
upon such precautions 70
upon such precedents 105
upon such predictions 112
upon such prejudices 145
upon such preparation 81
upon such presumption 280
upon such pretensions 68
upon such principles 15532
upon such privileges 142
upon such procedures 198
upon such productions 165
upon such professions 101
upon such projections 41
upon such properties 508
upon such proportions 70
upon such proposition 224
upon such proprietor 96
upon such prosecution 126
upon such provocation 173
upon such publication 1042
upon such quantities 129
upon such quicksands 231
upon such recognition 356
upon such references 130
upon such reflections 214
upon such registered 44
upon such regulations 224
upon such relatively 128
upon such remarkable 52
upon such repentance 52
upon such requisition 171
upon such reservation 185
upon such resignation 167
upon such resistance 78
upon such resolutions 104
upon such respective 58
upon such restoration 80
upon such restricted 101
upon such retirement 115
upon such revelations 58
upon such ridiculous 78
upon such sacrifices 147
upon such safeguards 48
upon such scandalous 43
upon such scientific 194
upon such securities 1303
upon such sentiments 248
upon such settlement 414
upon such specialists 43
upon such specialized 160
upon such spectacles 53
upon such speculation 72
upon such statements 2319
upon such statistics 165
upon such stimulation 102
upon such strategies 103
upon such structural 61
upon such structures 313
upon such subjective 159
upon such subsequent 204
upon such substances 439
upon such substantial 70
upon such subtleties 47
upon such successful 57
upon such suggestions 303
upon such superficial 163
upon such supposition 68
upon such surroundings 61
upon such sustenance 42
upon such systematic 40
upon such techniques 193
upon such tendencies 102
upon such termination 1003
upon such traditional 287
upon such transaction 77
upon such transitory 69
upon such treacherous 72
upon such undertakings 389
upon such unexpected 135
upon such utterances 129
upon such vindictive 49
upon such wickedness 55
upon sure foundations 434
upon sure information 62
upon sure principles 106
upon taking cognizance 45
upon taking precedence 76
upon task difficulty 47
upon test reliability 67
upon their abominable 42
upon their aboriginal 52
upon their abstinence 59
upon their academical 64
upon their acceptance 4213
upon their accidental 70
upon their accompanying 283
upon their accordance 40
upon their accustomed 705
upon their acquisition 847
upon their activities 3032
upon their adjustment 149
upon their admittance 127
upon their adolescent 167
upon their advantages 230
upon their adventures 299
upon their affinities 140
upon their affirmation 73
upon their afflictions 152
upon their aggregation 44
upon their aggressions 65
upon their aggressive 103
upon their aggressors 131
upon their agreements 82
upon their allotments 232
upon their amendments 315
upon their amplitudes 58
upon their amusements 175
upon their analytical 76
upon their anatomical 227
upon their antagonist 70
upon their antecedent 183
upon their antiquated 46
upon their apparently 142
upon their appearances 104
upon their application 3228
upon their appreciation 168
upon their approaches 388
upon their approbation 243
upon their appropriate 541
upon their architects 45
upon their arrangement 572
upon their ascendancy 46
upon their aspirations 208
upon their assailants 3496
upon their assemblies 206
upon their assessment 726
upon their assignment 226
upon their assistance 951
upon their assistants 88
upon their associations 212
upon their assumptions 328
upon their assurances 177
upon their astonished 1241
upon their attachment 439
upon their attainment 365
upon their attendance 329
upon their attendants 120
upon their attractive 44
upon their attributes 112
upon their authorities 261
upon their autonomous 54
upon their background 608
upon their banishment 147
upon their barricades 45
upon their benefactor 185
upon their beneficent 148
upon their benevolent 110
upon their bewildered 109
upon their biochemical 53
upon their bitterness 46
upon their boundaries 322
upon their breastworks 98
upon their brightness 124
upon their broadsides 60
upon their businesses 219
upon their calamities 46
upon their calculation 72
upon their candidates 210
upon their capability 360
upon their capacities 392
upon their caregivers 131
upon their caretakers 85
upon their celebrated 55
upon their celebration 61
upon their ceremonies 109
upon their characters 3218
upon their charitable 99
upon their chieftains 67
upon their chronology 50
upon their circulation 346
upon their classmates 125
upon their cleanliness 61
upon their cleverness 100
upon their collateral 125
upon their collections 181
upon their collective 952
upon their combination 290
upon their comeliness 63
upon their commanders 191
upon their commissions 169
upon their commitment 428
upon their committees 53
upon their comparison 84
upon their compatriots 475
upon their competence 465
upon their competency 165
upon their competition 88
upon their complaints 319
upon their complexions 68
upon their complexity 236
upon their components 50
upon their composition 1656
upon their conceptions 354
upon their conceptual 116
upon their conclusions 589
upon their conference 328
upon their confessions 75
upon their confidence 1040
upon their conformity 672
upon their congregation 75
upon their congressmen 46
upon their conjunction 44
upon their connections 368
upon their conquerors 942
upon their conscience 2068
upon their consequent 45
upon their consulship 69
upon their consumption 384
upon their continuity 121
upon their continuous 171
upon their contracted 106
upon their contraction 82
upon their conversions 55
upon their conveyance 42
upon their convictions 1270
upon their cooperation 716
upon their cornfields 50
upon their corporation 46
upon their correlation 124
upon their countryman 57
upon their countrymen 2906
upon their courteously 42
upon their credentials 92
upon their criticisms 61
upon their cultivated 124
upon their cultivation 503
upon their cumulative 75
upon their curriculum 47
upon their debarkation 48
upon their declaration 275
upon their defamatory 41
upon their definitions 218
upon their degenerate 51
upon their degradation 71
upon their deliberate 44
upon their deliverers 59
upon their democratic 182
upon their department 129
upon their dependence 152
upon their dependency 47
upon their dependents 328
upon their deplorable 53
upon their deployment 73
upon their deportation 64
upon their deportment 85
upon their descendant 77
upon their description 168
upon their designated 51
upon their designation 47
upon their despoilers 43
upon their destination 319
upon their destroyers 104
upon their destruction 1691
upon their determined 41
upon their detractors 48
upon their difference 647
upon their difficulty 65
upon their diminished 130
upon their diminutive 67
upon their diplomatic 154
upon their disability 114
upon their disastrous 64
upon their discipline 418
upon their disclosure 73
upon their discontent 113
upon their discourses 71
upon their discussions 166
upon their disjunction 345
upon their disloyalty 64
upon their disordered 173
upon their disorderly 65
upon their disposition 665
upon their dissociation 97
upon their dissolution 331
upon their distinction 167
upon their distressed 68
upon their distresses 71
upon their distributing 385
upon their divergence 94
upon their durability 118
upon their earnestness 59
upon their ecological 83
upon their economical 176
upon their educational 929
upon their efficiency 1117
upon their elaboration 130
upon their elasticity 78
upon their electrical 176
upon their electronic 93
upon their elementary 92
upon their elimination 109
upon their elucidation 42
upon their embarkation 41
upon their embodiment 52
upon their emoluments 161
upon their employment 3527
upon their encampment 310
upon their endowments 112
upon their engagements 98
upon their enjoyments 56
upon their enlistment 279
upon their enraptured 119
upon their enrollment 84
upon their enterprise 1196
upon their enthusiastic 47
upon their entrenched 161
upon their escutcheons 87
upon their essentially 47
upon their establishing 134
upon their evaluations 101
upon their evangelical 41
upon their evaporation 45
upon their examination 2399
upon their excellence 329
upon their exceptional 73
upon their excitement 62
upon their executives 50
upon their existential 49
upon their exorbitant 49
upon their expectation 188
upon their expeditions 215
upon their experience 6714
upon their experiment 64
upon their expertness 45
upon their explanation 122
upon their exploiters 48
upon their exploration 84
upon their exportation 1068
upon their expressions 157
upon their expressive 54
upon their extirpation 96
upon their fabrication 44
upon their facilities 134
upon their familiarity 371
upon their fanaticism 94
upon their feasibility 72
upon their fellowship 69
upon their footprints 151
upon their forbearance 248
upon their forefathers 1189
upon their formidable 82
upon their formulation 148
upon their fortresses 41
upon their foundations 973
upon their franchises 173
upon their fraternity 70
upon their friendship 1279
upon their generosity 967
upon their geometrical 68
upon their germination 42
upon their government 5269
upon their grandfather 106
upon their grandmother 82
upon their greenfield 59
upon their grievances 602
upon their guaranteed 51
upon their habitations 206
upon their handicraft 47
upon their hereditary 509
upon their hinterland 57
upon their historical 1086
upon their horizontal 67
upon their hospitable 50
upon their households 159
upon their hydrolysis 56
upon their identities 210
upon their ideological 273
upon their idolatrous 56
upon their illegality 56
upon their illustrious 253
upon their imagination 2642
upon their immaculate 43
upon their immediately 72
upon their immigration 419
upon their impeachment 71
upon their implacable 54
upon their implements 75
upon their implication 41
upon their importance 1618
upon their importation 1513
upon their impressions 180
upon their impressive 57
upon their improvised 44
upon their incapacity 73
upon their incidental 40
upon their inclination 135
upon their incumbents 87
upon their indications 50
upon their indictment 45
upon their indigenous 214
upon their indignation 71
upon their individual 13940
upon their indulgence 228
upon their industries 324
upon their industrious 129
upon their inequality 46
upon their inevitable 116
upon their inferences 49
upon their inferiority 113
upon their infidelity 42
upon their influential 47
upon their information 1131
upon their iniquities 54
upon their inordinate 93
upon their insistence 229
upon their inspiration 132
upon their instigation 87
upon their institution 337
upon their instruction 179
upon their instructor 86
upon their instrument 123
upon their integration 236
upon their intellects 190
upon their interaction 789
upon their interviews 77
