had an iq lower than 49
had to be aware that 3194
had to be awful for 52
had to be baked and 61
had to be baked for 60
had to be baled out 504
had to be based not 214
had to be based was 50
had to be bathed and 238
had to be beaten and 318
had to be beaten for 76
had to be beaten off 839
had to be beaten out 704
had to be beaten with 155
had to be begun all 373
had to be begun and 86
had to be begun with 55
had to be black and 206
had to be blind and 196
had to be blind not 1033
had to be blown off 98
had to be blown out 556
had to be blunt and 43
had to be blunt with 51
had to be bored and 73
had to be bored out 120
had to be borne and 119
had to be borne for 177
had to be borne off 46
had to be borne out 366
had to be borne with 439
had to be bound and 187
had to be bound for 53
had to be bound out 45
had to be bound with 242
had to be boxed and 59
had to be boxed off 42
had to be brand new 88
had to be brave and 655
had to be brave for 208
had to be brief and 406
had to be broad and 144
had to be built all 101
had to be built and 3763
had to be built each 60
had to be built far 53
had to be built for 2754
had to be built near 479
had to be built not 87
had to be built one 95
had to be built out 903
had to be built that 432
had to be built using 76
had to be built was 91
had to be built with 1099
had to be burnt and 111
had to be burnt off 68
had to be burnt out 135
had to be burnt with 44
had to be cared for 5840
had to be civil and 72
had to be close and 115
had to be close now 41
had to be coded and 114
had to be coded for 48
had to be coped with 2463
had to be crazy not 66
had to be cruel and 62
had to be cunning and 71
had to be cured and 71
had to be cured with 71
had to be dealings with 40
had to be doled out 248
had to be dosed with 128
had to be drawn and 680
had to be drawn for 331
had to be drawn off 978
had to be drawn out 2320
had to be drawn that 312
had to be drawn was 47
had to be drawn with 333
had to be dried and 429
had to be dried for 75
had to be dried off 52
had to be dried out 738
had to be drunk and 45
had to be drunk with 74
had to be earned and 461
had to be earned for 49
had to be earned with 66
had to be easier than 253
had to be easily and 44
had to be either for 216
had to be either her 40
had to be either one 426
had to be either that 51
had to be either with 41
had to be either you 58
had to be ended and 206
had to be ended with 63
had to be equal and 88
had to be equal for 51
had to be equal with 40
had to be every bit 322
had to be exact and 146
had to be faced all 61
had to be faced and 3104
had to be faced but 79
had to be faced for 145
had to be faced head 107
had to be faced not 50
had to be faced now 90
had to be faced that 3014
had to be faced was 702
had to be faced with 770
had to be father and 196
had to be feared and 65
had to be filed and 310
had to be filed for 209
had to be filed off 94
had to be filed with 1563
had to be final and 51
had to be fined for 69
had to be finer than 45
had to be fired and 155
had to be fired for 164
had to be fired off 94
had to be fired with 165
had to be first and 214
had to be fixed and 493
had to be fixed for 418
had to be fixed with 282
had to be flown off 84
had to be flown out 1034
had to be flown with 67
had to be force fed 63
had to be found and 5352
had to be found both 84
had to be found but 60
had to be found each 73
had to be found for 18652
had to be found has 57
had to be found new 41
had to be found not 223
had to be found now 47
had to be found out 2520
had to be found than 70
had to be found that 3128
had to be found was 152
had to be found who 800
had to be found with 349
had to be frank and 64
had to be frank with 104
had to be freed and 107
had to be freed for 54
had to be freed with 68
had to be fresh and 217
had to be fresh for 82
had to be fully and 126
had to be funny and 62
had to be fused with 183
had to be geared for 50
had to be given all 255
had to be given and 589
had to be given any 56
had to be given both 53
had to be given due 244
had to be given each 84
had to be given for 2054
had to be given her 151
had to be given him 296
had to be given his 342
had to be given its 539
had to be given new 255
had to be given not 217
had to be given one 291
had to be given out 782
had to be given real 41
had to be given six 40
had to be given that 1442
had to be given them 286
had to be given this 113
had to be given top 209
had to be given two 133
had to be given was 97
had to be given with 336
had to be grown and 134
had to be grown for 89
had to be handy with 66
had to be happy and 61
had to be happy for 100
had to be happy that 97
had to be happy with 346
had to be hardy and 70
had to be harsh and 86
had to be harsh with 89
had to be headed for 54
had to be headed off 404
had to be healed and 52
had to be healthy and 159
had to be heated and 389
had to be heated for 159
had to be heated with 184
had to be heaved out 44
had to be hewed out 121
had to be hired and 635
had to be hired each 41
had to be hired for 646
had to be hired out 122
had to be hived off 60
had to be human and 58
had to be hungry and 43
had to be hurting her 42
had to be hurting him 43
had to be killing her 58
had to be killing him 79
had to be known and 309
had to be known for 149
had to be known that 122
had to be known with 73
had to be laced with 81
had to be large and 595
had to be later than 112
had to be leased out 117
had to be legal and 69
had to be level and 74
had to be level with 47
had to be light and 346
had to be lined with 608
had to be lived and 207
had to be lived for 49
had to be lived out 533
had to be lived with 802
had to be local and 55
had to be longer and 41
had to be longer than 254
had to be looking for 547
had to be looking out 140
had to be loved and 79
had to be lower than 442
had to be loyal and 103
had to be lured out 117
had to be mated with 51
had to be merry and 58
had to be meted out 874
had to be mined and 192
had to be mined for 42
had to be mingled with 80
had to be missing for 65
had to be mixed and 133
had to be mixed with 3707
had to be money for 52
had to be moral and 85
had to be mother and 220
had to be moved and 986
had to be moved due 47
had to be moved each 76
had to be moved far 119
had to be moved for 415
had to be moved long 108
had to be moved off 340
had to be moved one 98
had to be moved out 3684
had to be moved two 54
had to be moved was 98
had to be moved with 252
had to be named and 264
had to be named for 147
had to be nearly six 93
had to be noble and 64
had to be noted and 169
had to be noted for 40
had to be noted that 603
had to be oiled and 77
had to be oiled with 52
had to be older and 50
had to be older than 646
had to be order and 44
had to be others who 78
had to be owned and 109
had to be paved for 55
had to be paved with 137
had to be people who 386
had to be people with 64
had to be piled one 53
had to be plain and 145
had to be plied with 86
had to be poked and 66
had to be posed and 63
had to be pried off 512
had to be pried out 1088
had to be proof that 214
had to be quick and 899
had to be quick off 55
had to be quick with 127
had to be quiet all 45
had to be quiet and 703
had to be quiet for 145
had to be quite long 99
had to be quite near 46
had to be raked and 67
had to be raked out 223
had to be rapid and 134
had to be razed and 76
had to be really bad 100
had to be really old 45
had to be really sad 42
had to be reared and 64
had to be reset and 111
had to be reset for 84
had to be right all 78
had to be right and 427
had to be right for 440
had to be right now 200
had to be right then 45
had to be right with 68
had to be rigid and 58
had to be roped and 244
had to be roped off 489
had to be rough and 102
had to be rough with 214
had to be round and 52
had to be rowed out 185
had to be ruled out 5774
had to be ruled with 79
had to be rules and 41
had to be running low 87
had to be running out 113
had to be safer than 106
had to be saved and 494
had to be saved for 1389
had to be saved with 45
had to be sawed and 57
had to be sawed off 284
had to be sawed out 47
had to be sealed and 152
had to be sealed off 900
had to be sealed with 277
had to be sharp and 187
had to be shooed off 170
had to be shooed out 115
had to be short and 558
had to be short for 42
had to be shown all 128
had to be shown and 239
had to be shown for 282
had to be shown his 72
had to be shown how 1047
had to be shown not 159
had to be shown off 94
had to be shown that 7977
had to be shown this 40
had to be shown was 169
had to be shown who 91
had to be shown why 54
had to be shown with 107
had to be singled out 1091
had to be sited near 43
had to be slain and 53
had to be small and 706
had to be smart and 242
had to be smooth and 233
had to be sober and 79
had to be social and 41
had to be solid and 135
had to be sorry for 271
had to be sound and 52
had to be space for 62
had to be sparing with 163
had to be spent and 131
had to be spent each 53
had to be spent for 910
had to be spent with 263
had to be split and 267
had to be split for 47
had to be split off 100
had to be split with 133
had to be spoon fed 227
had to be spread and 63
had to be spread out 1721
had to be spread thin 175
had to be spread with 55
had to be steady and 95
had to be stern and 51
had to be stern with 144
had to be stiff and 60
had to be still and 139
had to be still for 46
had to be stone deaf 48
had to be strong and 2577
had to be strong but 55
had to be strong for 2549
had to be strong men 59
had to be strong now 305
had to be strong with 50
had to be strung out 180
had to be stuck with 128
had to be sweet and 74
had to be swept and 372
had to be swept for 56
had to be swept off 232
had to be swept out 666
had to be swept with 48
had to be swift and 335
had to be taken all 182
had to be taken and 2615
had to be taken both 138
had to be taken but 108
had to be taken each 99
had to be taken far 73
had to be taken for 3759
had to be taken not 2241
had to be taken now 146
had to be taken off 13196
had to be taken one 772
had to be taken out 25439
had to be taken that 4558
had to be taken then 65
had to be taken too 80
had to be taken two 55
had to be taken was 410
had to be taken with 3588
had to be talking all 53
had to be tamed and 443
had to be taxed for 60
had to be teased out 440
had to be thawed and 54
had to be thawed out 1206
had to be thawed with 67
had to be thinking all 58
had to be thinking that 258
had to be thrown and 109
had to be thrown off 907
had to be thrown out 6666
had to be thrust out 57
had to be tight and 62
had to be timed and 65
had to be timed for 60
had to be timed with 139
had to be total and 103
had to be tough and 801
had to be tough for 115
had to be tough with 189
had to be towed all 56
had to be towed and 88
had to be towed for 84
had to be towed off 264
had to be towed out 1380
had to be towed with 42
had to be tried and 605
had to be tried for 271
had to be tried out 689
had to be tried with 62
had to be typed and 211
had to be typed for 65
had to be typed out 134
had to be under age 48
had to be under his 113
had to be under one 110
had to be under seal 89
had to be under way 63
had to be urged and 125
had to be urged with 50
had to be vague and 79
had to be valid and 43
had to be valid for 93
had to be voted for 176
had to be voted out 43
had to be waged and 123
had to be waged for 182
had to be waged not 55
had to be waged with 263
had to be waiting for 236
had to be waved off 150
had to be weaker than 43
had to be wealthy and 52
had to be weaned off 127
had to be where she 128
had to be where they 191
had to be where you 52
had to be white and 155
had to be whole and 48
had to be wider than 149
had to be willing and 331
had to be wined and 59
had to be wiped off 400
had to be wiped out 3235
had to be wiped with 72
had to be wired and 56
had to be wired for 69
had to be within easy 213
had to be within one 234
had to be within ten 59
had to be within two 146
had to be witty and 43
had to be women who 42
had to be working for 264
had to be working with 140
had to be worse for 103
had to be worse than 348
had to be wound with 110
had to be woven and 47
had to do about them 47
had to do above all 156
had to do after his 48
had to do after that 288
had to do after they 53
had to do again and 52
had to do again with 57
had to do anything and 64
had to do anything but 188
had to do anything for 333
had to do anything she 64
had to do anything that 340
had to do anything they 62
had to do anything with 179
had to do could not 175
had to do either with 293
had to do every day 471
had to do first and 79
had to do first was 186
had to do first with 81
had to do nearly all 183
had to do rather than 125
had to do rather with 316
had to do really was 46
had to do right now 152
had to do today and 44
had to do today was 151
had to do under that 102
had to do while they 46
had to do would not 112
had to eat every day 156
had to eat grass and 73
had to eat lunch with 42
had to eat roots and 53
had to eat today was 52
had to eat while they 40
had to go about all 46
had to go about and 120
had to go about for 44
had to go about her 51
had to go about his 224
had to go about ten 51
had to go about things 41
had to go about this 68
had to go about two 242
had to go about with 455
had to go above and 73
had to go after all 138
had to go after her 454
had to go after him 801
had to go after his 56
had to go after our 54
had to go after that 77
had to go after them 572
had to go after you 115
had to go again and 119
had to go again for 45
had to go aloft and 104
had to go alone and 166
had to go alone with 51
had to go armed and 46
had to go begging for 343
had to go below and 135
had to go check out 89
had to go every day 372
had to go every year 42
had to go feeling and 55
had to go fetch him 51
had to go first and 157
had to go fishing for 48
had to go hungry and 156
had to go hungry for 219
had to go hunting for 214
had to go looking for 1535
had to go miles and 40
had to go miles out 104
had to go quite far 59
had to go really bad 67
had to go right for 83
had to go right now 169
had to go right off 40
had to go right out 316
had to go right then 69
had to go round all 98
had to go round and 731
had to go round for 46
had to go round them 145
had to go round with 176
had to go search for 60
had to go serve his 40
had to go visit her 100
had to go visit his 44
had to go where his 52
had to go where she 109
had to go where they 333
had to go where you 55
had to in order for 87
had to my right and 40
had to sing again and 42
had to the cause and 142
had to the civil and 119
had to the court and 48
had to the facts and 46
had to the lands east 53
had to the merit and 60
had to the needs and 52
had to the people who 62
had to the place and 99
had to the roman law 50
had to the state and 46
had to the views that 50
had to the words than 103
ham on the table and 92
hang by my hands and 58
hang in the dusty rear 139
hang in the night air 101
hang in the still air 403
hang in the water and 83
hang it up right now 60
hang it up where you 113
hang on the cross and 76
hang on the cross for 111
hang on the cross with 40
hang on the flank and 73
hang on the phone for 40
hang on the trees all 141
hang on the trees and 57
hang on the trees for 283
hang on the walls and 913
hang on the walls with 44
hang on to anything that 195
hang on to every bit 93
hang on to mother any 119
hang on to people and 137
hang on to power and 161
hang on to power for 170
hang up as lasting and 76
hang up the first man 114
hang up the phone and 2643
hang up the phone but 96
hang up the phone for 43
hang up the phone now 83
hang up the phone than 60
hang up the phone with 258
has as of right are 293
has as the basis for 51
has as we shall see 42
has at the lower end 88
has at the start and 59
has at the upper end 79
has by thy might led 64
has he in store for 58
has he no woman with 59
has he to fetch him 41
has he to hoard his 54
has he to offer his 57
has in no sense any 91
has in no small way 270
has in the first and 66
has in the first two 79
has in the first year 49
has in the group and 45
has in the hearts and 55
has in the sense that 89
has in the short run 81
has in the upper jaw 51
has in the world and 166
has in the world are 43
has in the world for 42
has in the world may 153
has in the world that 134
has it in black and 47
has it in store for 101
has it to begin with 58
has of the moral and 60
has of the space lying 52
has of the world and 130
has on or about his 98
has on the brain and 65
has on the child and 123
has on the growth and 60
has on the lives and 70
has on the minds and 71
has on the people who 238
has on the reader and 40
has on the shape and 52
has on the social and 97
has on the whole had 260
has on the whole led 80
has on the whole met 146
has on the whole not 578
has on the world and 50
has to be about how 64
has to be about one 171
has to be about two 40
has to be about you 117
has to be above all 91
has to be acted out 214
has to be added and 367
has to be added for 675
has to be added one 141
has to be added per 47
has to be added than 40
has to be added that 9084
has to be added with 131
has to be aimed for 60
has to be alert all 65
has to be alert and 341
has to be alert for 236
has to be alive and 135
has to be alone for 56
has to be alone with 74
has to be armed with 114
has to be asked and 313
has to be asked for 548
has to be asked how 396
has to be asked not 57
has to be asked now 47
has to be asked why 445
has to be asked with 73
has to be awake and 61
has to be aware and 85
has to be aware not 98
has to be aware that 7527
has to be based and 44
has to be based are 50
has to be based not 298
has to be bathed and 53
has to be beaten out 156
has to be beaten with 43
has to be begun all 136
has to be black and 92
has to be blind and 45
has to be blind not 132
has to be blown off 127
has to be blown out 223
has to be bored out 136
has to be borne and 86
has to be borne for 92
has to be borne out 149
has to be borne with 205
has to be bound with 55
has to be brave and 81
has to be brief and 149
has to be broad and 103
has to be built and 652
has to be built for 370
has to be built out 310
has to be built that 161
has to be built with 343
has to be burnt off 46
has to be burnt out 132
has to be cared for 1364
has to be close and 47
has to be coded and 82
has to be coded for 44
has to be coped with 614
has to be cured and 40
has to be doled out 72
has to be drawn and 225
has to be drawn for 184
has to be drawn not 49
has to be drawn off 626
has to be drawn out 1496
has to be drawn that 577
has to be drawn with 215
has to be dried and 281
has to be dried for 45
has to be dried out 218
has to be earned and 641
has to be earned with 78
has to be easier than 107
has to be either one 346
has to be either that 105
has to be ended and 70
has to be equal and 56
has to be equal for 125
has to be every bit 123
has to be exact and 85
has to be faced and 1358
has to be faced for 126
has to be faced head 60
has to be faced not 62
has to be faced now 100
has to be faced that 4242
has to be faced with 362
has to be feared that 184
has to be filed and 123
has to be filed for 164
has to be filed with 828
has to be first and 212
has to be fixed and 276
has to be fixed for 286
has to be fixed with 231
has to be found and 1465
has to be found but 40
has to be found for 4273
has to be found not 130
has to be found out 3803
has to be found that 1166
has to be found using 119
has to be found who 68
has to be found with 202
has to be fresh and 132
has to be fully and 106
has to be fused with 231
has to be geared for 56
has to be given all 81
has to be given and 506
has to be given both 91
has to be given due 442
has to be given for 1887
has to be given him 70
has to be given his 115
has to be given its 671
has to be given not 290
has to be given now 42
has to be given off 53
has to be given one 133
has to be given out 226
has to be given than 54
has to be given that 462
has to be given them 80
has to be given then 43
has to be given this 52
has to be given top 308
has to be given two 65
has to be given with 447
has to be grown and 108
has to be grown for 78
has to be happy and 44
has to be happy with 125
has to be healed and 58
has to be healthy and 68
has to be heated and 295
has to be heated for 198
has to be heated with 82
has to be hired and 59
has to be hired for 75
has to be hoped that 266
has to be known and 673
has to be known for 409
has to be known that 307
has to be known with 200
has to be large and 302
has to be large for 70
has to be later than 86
has to be light and 108
has to be lined with 220
has to be lived and 460
has to be lived for 64
has to be lived now 43
has to be lived out 666
has to be lived with 1501
has to be longer and 46
has to be longer than 520
has to be looking for 148
has to be looking out 45
has to be loved and 80
has to be lower than 1099
has to be loyal and 50
has to be meted out 398
has to be mined and 143
has to be missing for 43
has to be mixed and 88
has to be mixed with 3617
has to be moved and 316
has to be moved any 40
has to be moved for 188
has to be moved out 736
has to be moved with 138
has to be named and 108
has to be named has 61
has to be named with 72
has to be noted and 218
has to be noted for 83
has to be noted that 51701
has to be noted too 48
has to be noted with 174
has to be oiled and 41
has to be older than 268
has to be owned and 55
has to be owned that 258
has to be paved with 41
has to be posed and 52
has to be pried out 70
has to be proof that 99
has to be quick and 344
has to be quiet and 115
has to be quiet for 40
has to be quite long 94
has to be rapid and 110
has to be rated for 88
has to be rather low 43
has to be really bad 42
has to be reset and 46
has to be reset for 56
has to be right all 80
has to be right and 297
has to be right for 663
has to be right now 294
has to be right with 44
has to be ruled out 4902
has to be running for 57
has to be saved and 223
has to be saved for 352
has to be scope for 54
has to be sealed off 94
has to be sealed with 75
has to be sharp and 94
has to be short and 286
has to be shown and 210
has to be shown for 185
has to be shown how 580
has to be shown not 138
has to be shown that 9702
has to be shown why 407
has to be shown with 81
has to be singled out 891
has to be sized for 47
has to be small and 263
has to be small for 91
has to be smart and 94
has to be smooth and 166
has to be social and 57
has to be solid and 81
has to be sorry for 85
has to be sound and 55
has to be space for 104
has to be spent and 121
has to be spent for 510
has to be spent with 100
has to be split and 101
has to be split off 72
has to be split with 40
has to be spread and 62
has to be spread out 420
has to be steady and 62
has to be stern and 43
has to be strong and 765
has to be strong for 137
has to be swept and 73
has to be swept out 124
has to be swift and 124
has to be taken all 76
has to be taken and 1038
has to be taken are 55
has to be taken both 96
has to be taken cum 248
has to be taken far 55
has to be taken for 3751
has to be taken not 3275
has to be taken now 130
has to be taken off 2517
has to be taken one 180
has to be taken out 7340
has to be taken than 62
has to be taken that 10914
has to be taken then 50
has to be taken too 54
has to be taken with 13532
has to be tamed and 144
has to be teased out 790
has to be thawed out 128
has to be thrown off 350
has to be thrown out 2415
has to be thrust out 44
has to be timed with 52
has to be total and 113
has to be tough and 204
has to be tough for 41
has to be tried and 239
has to be tried for 60
has to be tried out 790
has to be trust and 50
has to be tuned for 69
has to be twice that 53
has to be typed and 42
has to be valid and 55
has to be valid for 275
has to be waged not 65
has to be waged with 94
has to be where they 53
has to be where you 45
has to be wider than 149
has to be willing and 234
has to be wiped off 343
has to be wiped out 997
has to be within one 47
has to be within this 42
has to be working for 67
has to be working with 57
has to be worse than 115
has to be yours and 45
has to do above all 228
has to do after that 43
has to do again with 132
has to do anything but 43
has to do anything for 51
has to do anything that 177
has to do anything they 45
has to do anything with 69
has to do either with 408
has to do every day 296
has to do first and 135
has to do first with 278
has to do rather than 71
has to do rather with 1044
has to do right now 55
has to eat every day 74
has to go about that 196
has to go about this 58
has to go about with 93
has to go after him 60
has to go after them 204
has to go begging for 79
has to go every day 45
has to go every year 46
has to go first and 51
has to go looking for 230
has to go right for 62
has to go round and 148
has to go where his 47
has to the large old 43
has to the naked eye 113
has us up again with 99
hat by the crown and 43
hath it so noble and 58
hat in my hands and 65
hat in the house and 68
hat in the water and 76
hat of the beadle was 63
hat of the elder was 65
hat of the period was 57
hat on the bench and 46
hat on the chair and 62
hat on the couch and 52
hat on the floor and 867
hat on the floor was 81
hat on the front seat 121
hat on the grass and 55
hat on the steps and 42
hat on the table and 1147
hat on the table with 157
hat so he could see 61
hat so it would not 95
hat to be given him 42
hat to be taken off 133
hat to the ceiling and 42
hat to the crowd and 77
hat to the father and 77
hat to the floor and 145
hat to the woman and 65
hat to the woman who 53
hat to the women and 45
hay at the first try 93
hay by the flood was 75
hay in the field and 125
hay in the first year 70
hay in the manger and 68
hay in the meadow lot 148
hay in the morning and 113
hay in the wagon and 50
hay in the wagon box 55
hay in the world had 68
hay on the floor and 155
hay on the wagon and 53
head as he gazed out 97
head as he headed for 101
head as he makes his 48
head as he moved his 45
head as he spoke and 104
head as he stood and 72
head as he stood with 49
head as he wiped his 77
head as if clearing his 63
head as if looking for 133
head as if shaking off 132
head as if sorry for 174
head as if throwing off 47
head as if waiting for 100
head as if warding off 63
head at the front and 85
head at the front end 91
head at the inlet and 61
head at the lower end 765
head at the outer end 49
head at the right and 55
head at the sound and 106
head at the upper end 715
head at the woman and 41
head by the canon law 55
head by the humming and 50
head do the thinking for 50
head if he could not 55
head if he would not 65
head in my chest and 132
head in my hands and 3827
head in my hands for 198
head in the bosom that 42
head in the civil war 176
head in the crowd and 185
head in the first and 40
head in the first few 60
head in the first two 56
head in the first year 167
head in the fresh air 80
head in the front row 57
head in the front seat 198
head in the grass and 123
head in the hands and 81
head in the morning and 126
head in the morning with 44
head in the nation but 127
head in the noose and 133
head in the noose for 41
head in the opening and 97
head in the parking lot 53
head in the right eye 41
head in the river and 63
head in the sense that 225
head in the shade and 114
head in the stars and 107
head in the usual way 641
head in the water and 612
head in the water with 46
head in the world and 56
head in the world but 42
head in the world for 56
head is an organ for 461
head is at first but 47
head is in keeping with 42
head is in motion and 42
head is of brass and 184
head is so large and 51
head is so large that 459
head is so small and 42
head is so small that 146
head is so strong that 78
head is the chief seat 52
head is the first and 41
head is the total head 46
head of an armed mob 213
head of an arrow and 43
head of an arrow with 51
head of an enemy and 86
head of an enemy was 178
head of an indian and 58
head of an indian who 58
head of an indian with 43
head of an older man 107
head of as large and 47
head of it would not 44
head of king george iii 71
head of king louis xvi 105
head of my class and 106
head of my horse and 46
head of my horse was 46
head of my house and 52
head of my penis and 88
head of my table and 66
head of so large and 73
head of the aisle and 121
head of the alley and 90
head of the armed men 61
head of the arrow and 193
head of the arrow are 48
head of the arrow being 69
head of the arrow for 76
head of the arrow had 46
head of the arrow was 164
head of the arrow with 65
head of the author and 44
head of the banking and 62
head of the basin and 91
head of the bench and 44
head of the black man 98
head of the blind man 85
head of the block and 51
head of the board and 363
head of the board for 113
head of the board sat 96
head of the board that 89
head of the board was 318
head of the board with 56
head of the brave and 211
head of the brave men 152
head of the bride and 329
head of the bride with 61
head of the bureau and 480
head of the bureau for 542
head of the bureau that 55
head of the bureau was 275
head of the canal and 201
head of the canal are 47
head of the canal for 59
head of the canal was 104
head of the canon and 131
head of the cause and 75
head of the cecum and 48
head of the chain and 98
head of the chief and 76
head of the chief was 90
head of the child and 1089
head of the child are 61
head of the child being 147
head of the child can 86
head of the child for 49
head of the child had 126
head of the child has 303
head of the child may 226
head of the child she 47
head of the child that 144
head of the child was 761
head of the child who 216
head of the child with 266
head of the choir was 52
head of the chute and 85
head of the civil and 475
head of the civil law 43
head of the class and 880
head of the class but 50
head of the class for 234
head of the class was 184
head of the class with 189
head of the coast and 67
head of the comet and 223
head of the comet had 89
head of the comet was 265
head of the corps was 69
head of the couch and 265
head of the court and 289
head of the court has 43
head of the court was 269
head of the creek and 458
head of the creek that 104
head of the creek was 50
head of the crime lab 67
head of the cross and 75
head of the cross are 58
head of the cross has 41
head of the cross was 60
head of the crowd and 158
head of the crowd that 40
head of the crowd was 69
head of the cuban air 65
head of the deity and 58
head of the delta and 289
head of the delta was 164
head of the demon and 48
head of the ditch and 70
head of the drive and 57
head of the dutch and 68
head of the dutch east 167
head of the eighth air 103
head of the enemy and 92
head of the enemy was 48
head of the engine and 65
head of the falls and 147
head of the father and 41
head of the femur and 3972
head of the femur are 311
head of the femur being 356
head of the femur but 45
head of the femur can 673
head of the femur does 178
head of the femur due 59
head of the femur for 144
head of the femur had 273
head of the femur has 985
head of the femur lying 80
head of the femur may 1309
head of the femur out 379
head of the femur that 140
head of the femur was 1059
head of the femur with 637
head of the fetus and 141
head of the fetus has 50
head of the fetus may 83
head of the fetus was 69
head of the field and 84
head of the fight for 48
head of the first and 456
head of the first dog 55
head of the first leaf 55
head of the first man 609
head of the first one 529
head of the first rib 991
head of the first row 73
head of the first set 44
head of the first that 162
head of the first two 189
head of the first was 190
head of the first who 83
head of the fjord and 158
head of the fjord was 63
head of the fleet and 139
head of the fleet with 44
head of the flock and 99
head of the force and 90
head of the force that 139
head of the force was 96
head of the fourth and 60
head of the fourth rib 58
head of the frame and 122
head of the front for 64
head of the gland and 270
head of the gland may 50
head of the gorge and 157
head of the grave and 857
head of the grave for 84
head of the grave one 92
head of the grave was 350
head of the grave with 115
head of the greek and 79
head of the greek god 56
head of the green bay 143
head of the groom and 46
head of the groom who 65
head of the group and 691
head of the group for 125
head of the group had 93
head of the group has 45
head of the group may 61
head of the group that 706
head of the group was 786
head of the group who 108
head of the group with 85
head of the guard and 62
head of the guard was 46
head of the guild and 56
head of the guild was 121
head of the guinea pig 47
head of the gulch and 64
head of the gully and 115
head of the horse and 419
head of the horse has 45
head of the horse that 129
head of the horse was 221
head of the horse with 98
head of the house and 3963
head of the house are 60
head of the house being 123
head of the house but 158
head of the house can 197
head of the house did 156
head of the house does 119
head of the house for 316
head of the house goes 44
head of the house had 1198
head of the house has 696
head of the house his 81
head of the house may 263
head of the house now 207
head of the house sat 106
head of the house she 40
head of the house than 102
head of the house that 596
head of the house then 80
head of the house was 3326
head of the house who 342
head of the house with 339
head of the house you 45
head of the housing and 306
head of the human being 211
head of the hydra was 70
head of the image and 131
head of the image was 195
head of the image with 43
head of the indian and 43
head of the indian who 115
head of the inlet and 166
head of the inlet was 61
head of the inner bay 43
head of the inner rod 76
head of the irish bar 46
