he all but ran against 61
he can use his position 88
he can use his talents 74
he can win for himself 151
he can with his limited 59
he cut her off sharply 80
he cut off all contact 70
he cut off and brought 47
he cut off his beloved 52
he cut off his eyelids 371
he cut off his pigtail 67
he cut out for himself 99
he did all this because 94
he did few things besides 58
he did for his clients 47
he did for his country 1603
he did for his fatness 52
he did for his friends 69
he did for our country 90
he did for this country 103
he did for this purpose 47
he did his own laundry 62
he did his own research 92
he did lead and command 50
he did not act according 228
he did not act against 173
he did not act because 47
he did not act hastily 68
he did not act quickly 567
he did not act rightly 141
he did not act swiftly 55
he did not air himself 45
he did not and perhaps 116
he did not arm himself 42
he did not ask anybody 64
he did not ask because 294
he did not ask congress 88
he did not ask himself 1310
he did not bear grudges 77
he did not bear himself 158
he did not bear witness 116
he did not bring forward 729
he did not bring himself 374
he did not bring together 55
he did not buy himself 79
he did not cry because 107
he did not cut himself 378
he did not die because 495
he did not die quickly 101
he did not earn himself 44
he did not fear failure 46
he did not fling himself 64
he did not for himself 88
he did not for several 80
he did not get answers 50
he did not get because 94
he did not get carried 81
he did not get control 135
he did not get drafted 71
he did not get dressed 63
he did not get drowned 244
he did not get elected 328
he did not get everything 222
he did not get exactly 93
he did not get excited 462
he did not get himself 709
he did not get invited 63
he did not get justice 61
he did not get knocked 48
he did not get married 1290
he did not get medical 117
he did not get nervous 52
he did not get outside 73
he did not get overseas 52
he did not get pleasure 40
he did not get results 79
he did not get started 159
he did not get support 78
he did not get together 65
he did not get trapped 94
he did not hang himself 282
he did not hear because 179
he did not hear everything 42
he did not hear himself 124
he did not hit anybody 95
he did not kid himself 230
he did not lay himself 104
he did not lean forward 64
he did not let anybody 165
he did not let himself 2255
he did not let rousseau 62
he did not long outlive 166
he did not long possess 103
he did not long survive 9336
he did not mean exactly 185
he did not mean himself 70
he did not now attempt 85
he did not now believe 153
he did not now propose 45
he did not now venture 55
he did not owe anybody 95
he did not owe service 69
he did not own himself 103
he did not pay because 40
he did not pay himself 51
he did not pay tribute 79
he did not put everything 42
he did not put forward 831
he did not put himself 1042
he did not put together 73
he did not read because 89
he did not read chinese 43
he did not read terence 64
he did not rid himself 205
he did not run against 40
he did not run because 40
he did not say anymore 84
he did not say because 117
he did not say everything 83
he did not say exactly 480
he did not say goodbye 673
he did not say judases 40
he did not seat himself 147
he did not see anybody 786
he did not see because 245
he did not see captain 54
he did not see everything 182
he did not see exactly 299
he did not see himself 3058
he did not see history 42
he did not set himself 908
he did not sin against 147
he did not then attempt 78
he did not then believe 486
he did not then exactly 135
he did not then explain 316
he did not then express 42
he did not then foresee 229
he did not then imagine 52
he did not then possess 217
he did not then proceed 45
he did not then receive 72
he did not then require 42
he did not then succeed 68
he did not then suppose 46
he did not then suspect 96
he did not tie himself 94
he did not use alcohol 56
he did not use because 41
he did not use condoms 64
he did not use himself 246
he did not use language 98
he did not use tobacco 192
he did not use violence 45
he did not war against 43
he did not was because 407
he did not wear glasses 419
he did not wear himself 73
he did not win because 43
he did not yet abandon 73
he did not yet believe 434
he did not yet control 46
he did not yet despair 499
he did not yet foresee 98
he did not yet possess 840
he did not yet suspect 202
he did not yet venture 404
he did that was because 78
he did this not because 134
he did this was because 83
he did this with extreme 53
he did was for himself 61
he did was not illegal 40
he did with her according 132
he did with his brothers 40
he did with his friends 127
he did with his leisure 66
he did with his parents 108
he did with this natural 58
he does all for himself 133
he does all that language 54
he does all things according 46
he does all this because 114
he does for his society 91
he does his own gardening 70
he does not act according 552
he does not act against 173
he does not act because 103
he does not act himself 56
he does not act quickly 81
he does not and perhaps 60
he does not ask himself 648
he does not bear witness 82
he does not bring forward 379
he does not bring himself 168
he does not buy himself 43
he does not cut himself 204
he does not die because 41
he does not die quickly 48
he does not get carried 124
he does not get chilled 111
he does not get elected 153
he does not get everything 81
he does not get exactly 47
he does not get excited 380
he does not get frantic 46
he does not get himself 423
he does not get married 437
he does not get medical 69
he does not get nervous 50
he does not get outside 92
he does not get results 66
he does not get spoiled 47
he does not hang himself 76
he does not hear because 42
he does not hear himself 93
he does not lay himself 136
he does not leap forward 40
he does not let anybody 125
he does not let himself 992
he does not long survive 42
he does not mean exactly 102
he does not mean himself 111
he does not mean marriage 56
he does not now believe 104
he does not now indorse 40
he does not now possess 372
he does not own himself 64
he does not pay freight 79
he does not put forward 690
he does not put himself 566
he does not rid himself 125
he does not run against 67
he does not run counter 69
he does not say everything 52
he does not say exactly 296
he does not see anybody 112
he does not see because 238
he does not see everything 285
he does not see himself 2323
he does not set himself 506
he does not sin against 169
he does not then proceed 41
he does not then receive 46
he does not tie himself 61
he does not use alcohol 45
he does not use himself 96
he does not use language 262
he does not use tobacco 63
he does not use violence 43
he does not wear glasses 199
he does not wear himself 79
he does not yet believe 172
he does not yet command 50
he does not yet possess 970
he does not yet suspect 63
he does not yet venture 97
he does things for himself 56
he does this for himself 72
he does this not because 98
he does with his friends 41
he does with his leisure 67
he get for his trouble 43
he goes out and commits 69
he goes out and returns 128
he goes out with friends 74
he goes with his fellows 85
he goes with his friends 61
he goes with his parents 41
he got all his friends 51
he got for his birthday 233
he got for his efforts 263
he got for his trouble 477
he got his act together 476
he got his gear together 40
he got his head knocked 50
he got his head together 52
he got his leg crushed 74
he got his men together 99
he got his things together 265
he got mad and started 124
he got off and started 42
he got off his bicycle 155
he got one for himself 55
he got out and climbed 45
he got out and crossed 48
he got out and hurried 43
he got out and slammed 131
he got out and started 295
he got out his bicycle 43
he got that way because 79
he got them all together 293
he got was her answering 45
he had all but decided 145
he had all but ignored 116
he had all but retired 42
he had all but stopped 57
he had all but toppled 67
he had all his belongings 73
he had all his friends 50
he had all his marbles 40
he had any new project 50
he had any real friends 64
he had any real sympathy 40
he had but few friends 246
he had but few minutes 41
he had but few moments 54
he had but one ambition 159
he had but one hundred 102
he had but one purpose 370
he had but one question 129
he had but one request 79
he had but one servant 46
he had but one subject 118
he had but one witness 50
he had but six thousand 60
he had but ten minutes 65
he had but two choices 84
he had but two galleys 55
he had but two hundred 158
he had but two thousand 92
he had cut and trimmed 65
he had cut for himself 201
he had dug and smelted 244
he had dug for himself 811
he had ease and comfort 44
he had few real friends 143
he had for her society 106
he had for his company 45
he had for his country 533
he had for his friends 161
he had for his parents 89
he had for his partner 47
he had for his private 60
he had for his subject 41
he had for his support 63
he had for his teachers 59
he had for his trouble 54
he had for that country 46
he had for that purpose 348
he had for this purpose 257
he had going for himself 74
he had got all matters 41
he had got for himself 147
he had got her address 44
he had got his balance 49
he had got his deserts 82
he had got his diploma 50
he had got his freedom 40
he had got his friends 42
he had got his hundred 47
he had got his language 103
he had got his lawyers 49
he had got his liberty 42
he had got his message 62
he had got off lightly 180
he had got them together 65
he had had any contact 201
he had had any friends 45
he had had any journal 85
he had had any previous 236
he had had any quarrel 49
he had had any success 109
he had had any thoughts 57
he had had any trouble 165
he had had car trouble 48
he had had few friends 47
he had had for fifteen 52
he had had for himself 58
he had had for several 240
he had had his baptism 54
he had had his deserts 74
he had had his follies 94
he had had his fortune 58
he had had his greatest 66
he had had his journey 65
he had had his letters 60
he had had his luncheon 42
he had had his moments 106
he had had his picture 118
he had had his pleasure 151
he had had his thoughts 80
he had had his tonsils 95
he had had his trouble 41
he had had one hundred 137
he had had ten thousand 75
he had had them printed 40
he had had two attacks 78
he had had two glasses 56
he had had two hundred 49
he had had two previous 72
he had had with admiral 58
he had had with british 105
he had had with captain 54
he had had with charles 119
he had had with colonel 77
he had had with friends 53
he had had with general 642
he had had with himself 133
he had had with members 69
he had had with napoleon 81
he had had with richard 43
he had had with senator 50
he had had with several 82
he had his act together 76
he had his bad moments 55
he had his bed brought 40
he had his ears pierced 64
he had his eye seemingly 83
he had his few belongings 48
he had his gun pointed 85
he had his hat knocked 104
he had his head between 76
he had his head chopped 100
he had his head covered 82
he had his head screwed 83
he had his head severed 40
he had his head wrapped 70
he had his own affairs 145
he had his own bathroom 60
he had his own bedroom 90
he had his own carriage 52
he had his own command 139
he had his own company 296
he had his own corrupt 46
he had his own country 51
he had his own designs 78
he had his own factory 44
he had his own following 132
he had his own friends 129
he had his own language 63
he had his own library 48
he had his own motives 209
he had his own opinions 418
he had his own peculiar 441
he had his own private 1319
he had his own program 177
he had his own regular 40
he had his own religion 72
he had his own secrets 66
he had his own selfish 40
he had his own sorrows 118
he had his own sources 191
he had his own thoughts 332
he had his own worries 112
he had hung six minutes 49
he had law and justice 41
he had led his brigade 57
he had led his company 90
he had led his country 171
he had let her believe 78
he had let his country 65
he had let his emotions 79
he had let his friends 82
he had let his parents 67
he had let his thoughts 132
he had long ago adopted 107
he had long ago arrived 58
he had long ago brought 116
he had long ago decided 854
he had long ago dropped 63
he had long ago plotted 55
he had long ago realized 166
he had long ago retired 41
he had long ago settled 122
he had long ago stopped 304
he had long ago written 109
he had long and cruelly 50
he had met and admired 192
he had met and courted 100
he had met and defeated 161
he had met and married 3520
he had met and studied 89
he had met her husband 136
he had met her several 56
he had met him several 54
he had met his beloved 40
he had met his destiny 82
he had met his dreadful 72
he had met his friends 42
he had met his superior 57
he had met with captain 43
he had met with failure 82
he had met with general 176
he had met with members 60
he had met with several 294
he had met with similar 50
he had met with success 288
he had met with unusual 47
he had near one hundred 47
he had not any friends 73
he had not any glimpse 47
he had not any thoughts 48
he had not cut himself 284
he had not for himself 46
he had not for several 52
he had not got candles 75
he had not got himself 253
he had not got married 113
he had not got started 58
he had not got together 96
he had not had anybody 44
he had not had certain 69
he had not had contact 105
he had not had courage 179
he had not had himself 154
he had not had leisure 198
he had not had occasion 374
he had not had previous 109
he had not had sincere 54
he had not had trouble 58
he had not hid himself 59
he had not his natural 46
he had not his superior 135
he had not let himself 1080
he had not let provost 56
he had not long arrived 121
he had not long enjoyed 396
he had not long entered 246
he had not long resided 141
he had not long retired 60
he had not met anybody 47
he had not now leisure 96
he had not one hundred 72
he had not put forward 245
he had not put himself 563
he had not put together 90
he had not read because 86
he had not read emerson 51
he had not rid himself 120
he had not set himself 150
he had not ten minutes 41
he had not that faculty 165
he had not that freedom 59
he had not that pleasure 55
he had not that supreme 86
he had not then arrived 69
he had not then decided 74
he had not then entered 43
he had not then grasped 52
he had not then leisure 55
he had not then realized 59
he had not then visited 128
he had not then written 95
he had not two planets 43
he had not won delight 98
he had not yet adopted 252
he had not yet allowed 85
he had not yet amassed 49
he had not yet appeared 642
he had not yet applied 103
he had not yet arranged 137
he had not yet arrived 2784
he had not yet assumed 498
he had not yet bothered 90
he had not yet brought 531
he had not yet carried 180
he had not yet checked 123
he had not yet claimed 48
he had not yet climbed 49
he had not yet closely 51
he had not yet counted 44
he had not yet covered 53
he had not yet crossed 231
he had not yet decided 3499
he had not yet defeated 50
he had not yet defined 131
he had not yet devised 83
he had not yet dressed 43
he had not yet dropped 67
he had not yet emerged 190
he had not yet enjoyed 118
he had not yet entered 1059
he had not yet escaped 229
he had not yet evolved 70
he had not yet fathomed 453
he had not yet figured 1012
he had not yet finally 219
he had not yet focused 41
he had not yet gathered 165
he had not yet grasped 536
he had not yet greeted 69
he had not yet guessed 66
he had not yet himself 143
he had not yet located 110
he had not yet managed 651
he had not yet married 691
he had not yet matured 57
he had not yet measured 47
he had not yet mounted 44
he had not yet noticed 417
he had not yet offered 132
he had not yet ordered 72
he had not yet painted 91
he had not yet planned 61
he had not yet preached 55
he had not yet realized 882
he had not yet recited 57
he had not yet reduced 52
he had not yet released 87
he had not yet removed 393
he had not yet replied 132
he had not yet resumed 60
he had not yet retired 133
he had not yet revealed 569
he had not yet sampled 45
he had not yet secured 631
he had not yet settled 687
he had not yet sighted 52
he had not yet sounded 46
he had not yet spotted 178
he had not yet started 780
he had not yet stepped 67
he had not yet stopped 73
he had not yet studied 386
he had not yet subdued 219
he had not yet tackled 40
he had not yet touched 522
he had not yet uttered 118
he had not yet visited 1520
he had not yet written 2992
he had not yet yielded 58
he had now for several 41
he had now put himself 42
he had now set himself 97
he had one big problem 87
he had one day visited 42
he had one day watched 52
he had one for himself 58
he had one leg shorter 110
he had put all enemies 45
he had put his affairs 158
he had put his company 41
he had put his fortune 44
he had put his friends 40
he had put his glasses 60
he had put his question 130
he had put his studies 40
he had put his thoughts 131
he had put out feelers 73
he had put that question 97
he had put them together 120
he had put this question 167
he had read and admired 658
he had read and enjoyed 249
he had read and gathered 74
he had read and perused 47
he had read and studied 778
he had read and weighed 48
he had read and written 304
he had read don quixote 87
he had read for himself 45
he had read her letters 69
he had read her thoughts 1742
he had read his article 40
he had read his letters 330
he had read his thoughts 182
he had read sir charles 45
he had read that passage 94
he had read that stanley 47
he had read them himself 101
he had read this extract 55
he had read this message 40
he had read this passage 93
he had read with avidity 51
he had read with delight 117
he had read with pleasure 197
he had real and familiar 52
he had run for congress 113
he had sat and watched 272
he had set for himself 8757
he had set her wondering 63
he had set his affairs 73
he had set his ambition 49
he had set his features 53
he had set his figures 45
he had set out together 41
he had set out towards 54
he had set that ferment 93
he had that day appeared 74
he had that day enjoyed 65
he had that day pressed 60
he had that day refused 44
he had that day written 59
he had that this notable 50
he had them all beheaded 44
he had them all brought 49
he had them all together 73
he had them put together 70
he had this day carried 115
he had thus far adopted 52
he had thus far avoided 66
he had thus far enjoyed 52
he had thus far escaped 100
he had thus far managed 85
he had thus far pursued 57
he had thus far refused 42
he had thus far written 276
he had thus long reasoned 98
he had too long delayed 154
he had was for holland 97
he had with him besides 61
he had with him certain 64
he had with him fifteen 40
he had with him several 286
he had with his brothers 99
he had with his friends 390
he had with his majesty 47
he had with his parents 395
he had with his partner 75
he had with his previous 86
he had with his teachers 41
he had won for himself 3442
he had won his battles 48
he had won his election 82
he had won his freedom 200
he had won his greatest 150
he had won his immense 100
he had won his laurels 268
he had won his plumage 42
he had won his position 160
he had won his present 49
he had won his victory 380
he had won ten thousand 55
he had won this victory 60
he had won two battles 65
he had won two hundred 62
he had won two thousand 42
he had yet had leisure 40
he had yet had occasion 60
he has all that plunder 45
he has any real friends 47
he has but one ambition 51
he has but one purpose 51
he has but one receipt 89
he has but ten minutes 47
he has dug for himself 180
he has for his country 129
he has for his enemies 41
he has for his parents 95
he has for that purpose 77
he has for this purpose 110
he has got for himself 49
he has got his deserts 93
he has got his pockets 58
he has got two natural 46
he has had any contact 51
he has had any previous 102
he has had any trouble 51
he has had for several 127
he has had his graphic 81
he has had his greatest 71
he has had his moments 67
he has had his pleasure 45
he has had two strokes 46
he has had with himself 46
he has his head screwed 73
he has his own affairs 48
he has his own carriage 74
he has his own company 100
he has his own friends 72
he has his own language 115
he has his own motives 53
he has his own opinions 97
he has his own peculiar 268
he has his own position 95
he has his own private 434
he has his own purpose 76
he has his own thoughts 108
he has met and defeated 49
he has met with deborah 63
he has met with numbers 40
he has met with persons 40
he has met with several 215
he has met with success 275
he has not any friends 86
he has not any history 44
he has not any private 51
he has not cut himself 66
he has not got anybody 69
he has not got himself 177
he has not had brought 66
he has not had contact 41
he has not had courage 43
he has not had himself 46
he has not had justice 42
he has not had leisure 280
he has not had occasion 264
he has not had previous 114
he has not his superior 212
he has not let himself 164
he has not put forward 85
he has not put himself 191
he has not rid himself 82
he has not set himself 90
he has not them himself 51
he has not yet adapted 52
he has not yet adopted 80
he has not yet allowed 54
he has not yet appeared 359
he has not yet applied 87
he has not yet arrived 1455
he has not yet assumed 252
he has not yet brought 310
he has not yet carried 95
he has not yet claimed 69
he has not yet crossed 149
he has not yet decided 741
he has not yet defined 85
he has not yet emerged 157
he has not yet enjoyed 66
he has not yet entered 656
he has not yet escaped 130
he has not yet evolved 87
he has not yet exerted 128
he has not yet fathomed 50
he has not yet figured 144
he has not yet finally 41
he has not yet gathered 59
he has not yet grasped 411
he has not yet managed 227
he has not yet married 126
he has not yet matured 49
he has not yet noticed 121
he has not yet offered 100
he has not yet painted 99
he has not yet pouched 41
he has not yet realized 423
he has not yet reduced 46
he has not yet replied 142
he has not yet retired 95
he has not yet revealed 188
he has not yet secured 234
he has not yet settled 157
he has not yet started 250
he has not yet studied 187
he has not yet touched 145
he has not yet uttered 92
he has not yet visited 389
he has not yet written 589
he has now put forward 41
he has put all enemies 528
he has put his affairs 45
he has put them together 119
he has read and admired 80
he has read and enjoyed 56
he has read and studied 217
he has read and written 53
he has set for himself 3922
he has set you against 71
he has this day vacated 40
he has thus far escaped 76
he has thus far refused 54
he has thus far written 68
he has wit and culture 180
he has with him several 47
he has with his friends 91
he has with his parents 190
he has won and enjoyed 63
he has won for himself 1577
he has won his freedom 81
he has won his greatest 81
he has won his victory 73
he has won our brothers 215
he hath for that purpose 72
he hath got one hundred 43
he hath had his pleasure 41
he hath had with respect 58
he hath law and justice 52
he hath put all enemies 3877
he hath this day blessed 46
he him his his himself 54
he hit her and knocked 54
he hit his head against 621
he law does not require 81
he lay dying they brought 112
he lay his head against 101
he lay with his vessels 62
he led his men against 295
he led his men forward 584
he led his men towards 42
he led off his company 50
he led them out against 50
he let her and himself 48
he lit one for himself 274
he may act for himself 40
he may and can impress 77
he may ask and receive 87
he may buy for himself 54
he may earn for himself 41
he may ease his selfish 63
he may for that purpose 86
he may for this purpose 85
he may lay his account 81
he may not ease himself 122
he may not get ghostly 46
he may not let himself 48
he may not now retract 65
he may not see himself 69
he may not set himself 48
he may one day publish 48
he may pay all funeral 58
he may pay lip service 51
he may say his pleasure 55
he may say his prayers 198
he may see for himself 348
he may see his friends 46
he may set for himself 79
he may set off against 68
he may sit with princes 45
he may sue and recover 77
he may sue for damages 367
he may win for himself 81
he met all his friends 46
he met and then married 66
he met and was married 56
he met his death bravely 57
he met his death somehow 64
he met his men returning 43
he met his old comrade 54
he met his old friends 218
he met his old negress 46
he met was this spurious 44
he met with any russians 72
he met with any success 116
he met with any valleys 80
he met with any vessels 83
he met with his cabinet 190
he met with his deserts 57
he met with his enemies 48
he met with his friends 127
he met with ill success 41
he met with old friends 56
he near him any adviser 141
he nor they had courage 48
he not say that harmony 113
he not see his offspring 73
he now and then dropped 61
he now and then emerged 48
he now and then glanced 74
he now and then stopped 57
he now and then touches 46
he now and then uttered 46
he now saw his mistake 41
he now saw with concern 63
he out with his whistle 55
he put all his brethren 56
he put all his effects 85
he put all his efforts 167
he put all his remaining 72
he put his arm lightly 80
he put his head against 241
he put his head between 336
he put his head forward 251
he put his head outside 228
he put his rod together 63
he put his things together 60
he put off his doublet 93
he put off his journey 111
he put them all outside 286
he put them all together 397
he ran and hid himself 162
he ran and was elected 159
he rang for his chinese 91
he rang for his servant 198
he ran his eye hastily 95
he ran his eye rapidly 51
he ran his head against 147
he ran his own company 66
he ran out and brought 41
he read them his message 64
he read them with pleasure 49
he sang his own praises 41
he sat for his picture 465
he sat for ten minutes 112
he sat with his features 84
he sat with his forehead 103
he sat with his friends 258
he sat with his listening 50
he sat with his parents 98
he saw all his friends 83
he saw both his enemies 409
he saw both his parents 40
he saw but too plainly 56
he saw did not impress 104
he saw for one instant 45
he saw her and started 43
he saw her and stopped 90
he saw her lip tremble 155
he saw her seat herself 57
he saw her she appeared 51
he saw him put himself 40
he saw his old friends 176
he saw his own banners 72
he saw his own country 92
he saw his own features 55
he saw his own national 58
he saw his own picture 59
he saw his own position 68
he saw his own suffering 64
he saw his two brothers 57
he saw his two friends 112
he saw how his enemies 44
he saw how they praised 40
he saw she was dressed 45
he saw she was nervous 55
he saw she was sincere 40
he saw she was trembling 75
he saw that any attempt 53
he saw that her features 160
he saw that his beloved 49
he saw that his brothers 97
he saw that his chances 82
he saw that his counsel 65
he saw that his country 121
he saw that his efforts 271
he saw that his enemies 107
he saw that his faithful 46
he saw that his friends 232
he saw that his marriage 51
he saw that his parents 88
he saw that his partner 56
he saw that his patient 137
he saw that his position 188
he saw that his purpose 54
he saw that his refusal 49
he saw that his theoretic 55
he saw that his visitor 307
he saw that its surface 41
he saw that she carried 115
he saw that she herself 43
he saw that they belonged 50
he saw that they carried 54
he saw that this country 48
he saw that two persons 85
he saw thee thus quietly 56
he saw them all together 78
he saw them for himself 47
he saw things for himself 44
he saw two men dressed 63
he saw two men wrestling 71
he saw was not reassuring 174
he saw who had entered 81
he saw who his visitor 300
he say that you corrupt 137
he set all his thoughts 43
he set off for america 173
he set off for chicago 47
he set off for germany 87
he set off for holland 56
he set off for ireland 84
he set out and arrived 58
he set out and marched 65
he set out for america 724
he set out for babylon 159
he set out for baghdad 45
he set out for bologna 117
he set out for bordeaux 89
he set out for bristol 215
he set out for britain 100
he set out for chicago 138
he set out for denmark 40
he set out for detroit 84
he set out for dresden 62
he set out for florida 45
he set out for germany 437
he set out for glasgow 68
he set out for hamburg 82
he set out for hampton 46
he set out for hanover 204
he set out for himself 222
he set out for holland 228
he set out for ireland 657
he set out for leipzig 42
he set out for lucknow 60
he set out for montreal 201
he set out for morocco 49
he set out for norfolk 64
he set out for plymouth 55
he set out for seville 138
he set out for thessaly 86
he set out for tripoli 43
he set out for virginia 135
he set out for windsor 85
he set out his position 95
he set out his thoughts 99
he set out with captain 44
he set out with several 104
he sings his own praises 83
he that can bear himself 54
he that can not contain 57
he that can not succeed 58
he that can run fastest 62
he that does not believe 386
he that does not receive 57
he that doth not believe 282
he that has had occasion 122
he that has not searched 47
he that hath his account 73
he that hath his quarrel 75
he that was not ashamed 80
he that won her because 42
he too did not believe 96
he too did not succeed 44
he too had had similar 149
he too had his private 61
he too has his private 44
he too was being watched 68
he wad read his sermons 111
he was all but blinded 130
he was all but certain 275
he was all but crushed 44
he was all but drowned 195
he was all but ignored 97
he was all but knocked 69
he was all but smashed 79
he was all but unknown 147
he was all too certain 52
he was all too familiar 781
he was being led towards 53
he was being put forward 49
he was being too cautious 110
he was being too forward 139
he was being too lenient 56
he was but one against 137
he was but our servant 59
he was cut and bruised 119
he was cut off forever 46
he was dead and everything 114
he was dead but because 87
he was dead set against 852
he was doing and admired 64
he was doing and because 58
he was doing and brought 50
he was doing and decided 57
he was doing and dropped 57
he was doing and exactly 49
he was doing and glanced 66
he was doing and hurried 92
he was doing and intending 47
he was doing and laughed 47
he was doing and quickly 52
he was doing and realized 45
he was doing and started 146
he was doing and stopped 206
he was doing and watched 118
he was doing for himself 172
he was doing god service 1343
he was doing his country 153
he was doing his laundry 48
he was doing his national 138
he was doing his research 264
he was doing that because 71
he was doing this because 856
he was doing was against 135
he was doing was correct 61
he was doing was exactly 43
he was doing was following 42
he was doing was foolish 52
he was doing was illegal 272
he was doing was morally 95
he was doing was totally 49
he was doing with himself 237
he was easy and affable 51
he was easy and familiar 57
he was eating his luncheon 63
he was eating with sinners 198
he was far his superior 80
he was far too careful 88
he was far too cautious 261
he was far too excited 378
he was far too familiar 61
he was far too haughty 78
he was far too nervous 121
he was far too popular 47
he was far too prudent 258
he was far too sincere 71
he was far too tactful 56
he was far too worldly 53
he was fed and watered 118
he was fit for service 207
he was for all intents 152
he was for any worldly 49
he was for being jocular 65
he was for her welfare 62
he was for his country 101
he was for his courage 41
he was for that purpose 63
he was for two decades 55
he was gay and sociable 43
he was going for ireland 54
he was going out because 133
he was going with colonel 327
he was her dead husband 48
he was her near kinsman 47
he was her own husband 62
he was his near relation 45
he was his old servant 78
