hair blown back like flame 64
have never said those words 47
have never seen high people 84
have never seen more flies 44
have never seen salt water 125
have never seen such beauty 211
have never seen such cases 98
have never seen such grief 46
have never seen such happy 44
have never seen such large 175
have never seen such people 103
have never seen such power 44
have never seen such utter 48
have never seen such weather 46
have never seen their equal 135
have never seen their faces 79
have never seen their father 124
have never seen their women 72
have never seen their works 40
have never seen these birds 92
have never seen these books 123
have never seen these people 122
have never seen upon human 90
have never seen wild since 41
have never seen your camel 120
have never seen your equal 46
have never seen your father 192
have never seen your mother 122
have often been heard since 52
have often been lost sight 125
have often been made about 169
have often been made aware 41
have often been made since 40
have often been made under 90
have often been more willing 63
have often been there since 63
have often been told about 72
have often been told since 52
have often been used since 42
have often done some scene 58
have often felt when running 44
have often heard these words 80
have often heard young people 48
have often heard your father 101
have often left their names 47
have often made laws about 109
have often seen even small 69
have often seen such cases 53
have often seen these birds 73
have often seen young girls 44
have often used their power 149
have often used these terms 41
have power over other people 677
have power over their lives 256
have power over their souls 51
have pried into their title 126
have really been born again 44
have really only just begun 114
have risen from their ashes 82
have risen from their knees 70
have risen from their ranks 57
have risen from their ruins 51
have risen from their still 82
have risen from their tombs 46
have ruled from those which 51
have saved many more lives 103
have saved your life twice 40
have shewn what word would 70
have shied away from anything 41
have shied away from writing 57
have shook lions into civil 221
have shown their good sense 78
have shown very high rates 56
have since been lost sight 51
have since been made known 73
have since been made under 67
have since been made which 116
have since been many times 54
have since been more fully 236
have since been much worse 40
have since been well known 75
have since heard from others 43
have since lost their lives 44
have since made their names 76
have slept here last night 92
have slept only four hours 58
have slept well last night 67
have spent half their lives 265
have spent many more hours 122
have spent many weary hours 62
have spent many years learning 163
have spent many years looking 47
have spent many years teaching 61
have spent many years working 450
have spent more time getting 51
have spent more time learning 85
have spent more time looking 109
have spent more time playing 107
have spent more time talking 154
have spent more time teaching 42
have spent more time thinking 145
have spent more time working 347
have spent more time writing 125
have spent much more money 85
have spent much time learning 49
have spent much time looking 74
have spent much time since 41
have spent much time talking 80
have spent much time thinking 174
have spent much time working 92
have spent some more words 48
have spent some time alone 53
have spent some time getting 60
have spent some time learning 71
have spent some time looking 310
have spent some time talking 163
have spent some time teaching 102
have spent some time thinking 271
have spent some time working 290
have spent some very happy 58
have spent their early lives 54
have spent their last farthing 44
have spent their last penny 50
have spent their life savings 45
have spent very many hours 52
have spread from other parts 40
have spread into other parts 83
have spread over many parts 49
have sprung from their loins 66
have sprung from their ranks 46
have still said nothing about 69
have stood there ever since 136
have stood there some seven 49
have stood upon those which 116
have tails like other beasts 97
have taken away their lives 63
have taken away their power 44
have taken away your lands 89
have taken down your fence 47
have taken from what seems 66
have taken good care never 71
have taken into their hands 337
have taken into their hearts 51
have taken into their minds 45
have taken into your hands 91
have taken into your house 72
have taken many more months 78
have taken much more pains 42
have taken over many tasks 57
have taken over their lives 70
have taken some good steps 51
have taken some other action 57
have taken some other route 134
have taken some other steps 68
have taken some such shape 64
have taken such early action 272
have taken such great pains 109
have taken their fair share 54
have taken their full share 278
have taken their last stand 42
have taken their time about 52
have taken these good people 77
have taken these many words 56
have taken three main forms 155
have taken very great pains 175
have taken very much longer 331
have taken your great power 422
have taken your time about 45
have thrown away their idols 56
have thrown away their lives 178
have thrown away their money 61
have thrown away your pains 80
have thrown down their tools 46
have thrown into their hands 54
have thrown much more light 117
have thrown open their doors 180
have thrown over their souls 61
have truly been born again 59
have unmet health care needs 53
have which vary from state 45
have wrote down those words 40
having after some time tired 40
having beaten down their works 47
having first been duly sworn 242
having first well nigh freed 60
having found their just level 45
having lived half their lives 46
having power over other people 121
having risen from their cards 48
having slept their last sleep 65
having spent many years working 55
having spent some time working 47
having staid some time below 94
having stood here ever since 53
having taken much more pains 47
heads bowed upon their knees 64
heads which have been found 94
heads would have swung round 51
health broke down soon after 84
health shall drop their blood 177
heard about from other people 60
heard anything from your father 154
heard jesus speak these words 46
heard since their last parting 55
heard until some time after 42
hearing after having been given 107
hearing shall have been filed 216
hearing shall have been given 55
hearing within five days after 49
heart began beating like anything 69
heart broke into tears again 60
heart loved more from habit 58
heart might well sink within 44
heart shall grow young again 46
heart sound third heart sound 42
heart which have been fired 41
heart would have been moved 88
heart would have been quite 61
heart would have come right 65
heart would have died within 48
heart would have sunk within 152
heavy black hair hanging about 58
heavy hands upon their goods 104
heavy loads upon their backs 222
heavy loins upon their people 73
heavy packs upon their backs 45
heavy swell will break where 49
held about three feet above 95
held every five years since 171
held every four years since 320
held every four years under 59
held every four years until 78
held every three years since 89
held until some time after 42
held within five days after 43
help could have been given 176
help might have been given 64
help others feel good about 224
help others learn more about 66
help others meet their needs 83
help others reach their goals 87
help people feel good about 631
help people find their place 90
help people know more about 109
help people learn more about 507
help people live their lives 500
help people make their lives 42
help people meet their basic 206
help people meet their needs 420
help people reach their goals 172
help while away some spare 57
help would have been given 42
here could ever talk about 82
here found their last resting 42
here given have been taken 99
here quite well last night 40
here since your last visit 64
here under some biting error 231
here under three main headings 53
here until some time after 71
here within these four walls 131
here would have been fatal 55
here would have been quite 111
hero would have come under 46
hers might have been could 65
high above ruin many times 40
high above their heads while 45
high above those other noble 194
high blood have been found 70
high blood uric acid level 55
high doses have been given 79
high doses have been shown 77
high place among those which 62
high rates have been found 43
high ratings gave high ratings 40
high serum uric acid level 94
high throne have ever stood 198
high water spring tide level 67
high water when these people 217
hill after hill made beauty 56
hind limbs were much longer 43
hint might have been given 89
hold power over their lives 40
holy rites were just begun 74
home after only three months 49
home again from some point 42
home could have been found 44
home could have been given 51
home rather late last night 51
home until late last night 61
home until some time after 45
hope folks will quit handing 47
host would have been after 54
hour train ride from paris 130
hour train ride from tokyo 134
huge dusky dome kept showing 45
huge world will come round 1875
hunt under their very walls 196
huts which have been built 40
