had an appeal far beyond 41
has the feeling that something 300
has the first and second 385
has the force and effect 1662
has the green and turbid 54
has the happy one passed 254
has the input and output 83
has the legal and ethical 63
has the moist and vinous 60
has the needs for esteem 60
has the negro and harlem 97
has the place that belongs 65
has the power and desire 150
has the power and should 62
has the power and strength 158
has the power and wisdom 99
has the power not merely 104
has the right and indeed 132
has the right and should 115
has the right not merely 57
has the sense that appears 53
has the sense that something 79
has the spell yet wholly 47
has the virus that causes 57
has the whole day before 42
has to admit that neither 51
has to admit with regret 49
has to begin doing something 50
has to begin with something 59
has to carry out orders 65
has to carry you through 41
has to change her clothes 43
has to change his clothes 90
has to change its course 51
has to change its policy 60
has to class each letter 44
has to count for something 838
has to create for itself 48
has to dress for dinner 47
has to fight his battle 61
has to fight its battle 42
has to guide and assist 48
has to guide and direct 46
has to offer and whether 93
has to offer with regard 84
has to paint his beaches 97
has to prove his mettle 42
has to search for another 61
has to search for something 48
has to shift for itself 81
has to shift his weight 56
has to solve for itself 48
has to spend his entire 158
has to spend long periods 73
has to stand for something 315
has to stand his ground 82
has to start with something 92
has to steer his course 44
has to watch her figure 59
has to watch her weight 70
has to watch his weight 75
hath no gifts nor graces 118
hath no tongue but thought 184
hath so bound and firmly 45
head at annie and myself 89
head by about two inches 56
head in shame and sorrow 138
head is about two inches 40
head is large and square 268
head is light with pledging 43
head is small and narrow 106
head is swept off almost 41
head of lakes and rivers 97
head of mules and horses 361
head of munro had already 123
head of sheep and cattle 451
head of state and church 136
head of state and symbol 56
head of which are placed 49
head of which now stands 47
head of which she placed 59
head of which sir joshua 79
head of which they placed 323
head of which was already 44
head of which was called 114
head of which was formed 91
head of which was joseph 53
head of which was placed 1491
head of which was prince 154
head of which was robert 52
head of which was samuel 40
head of which was william 132
head to avoid all topics 47
head to start for sicily 55
heal the sores and wounds 72
heap of bones and skulls 76
heap of books and papers 256
heap of brick and mortar 73
heap of brick and timber 145
heap of coins had become 137
heap of rocks and stones 47
heap of roots and plants 42
heap of stone and mortar 51
hear it crash and tinkle 58
hear my voice and follow 321
hear my voice and harden 78
hear my voice and should 71
hear of people going abroad 83
hear of white men driven 61
hear or could not profit 90
hear or would not answer 49
hear the cause and decide 52
hear the click that sounds 65
hear the clink and rattle 62
hear the creaking and groaning 83
hear the creaks and groans 108
hear the cries and groans 508
hear the cries and screams 229
hear the cries and shouts 138
hear the driving and jostling 77
hear the faces and voices 59
hear the faint far murmur 68
hear the first and second 65
hear the knife rip through 70
hear the leaves and listen 45
hear the moaning and groaning 53
hear the moans and groans 207
hear the music and voices 43
hear the music being played 195
hear the opening and shutting 98
hear the panting and clanking 70
hear the phone ringing inside 356
hear the point men chatting 42
hear the reader now demand 50
hear the shots that killed 49
hear the sighs and groans 272
hear the sound with little 47
hear the talking and laughing 68
hear the vague and flitting 81
hear the voice that called 150
hear the water and little 46
hear the words being spoken 187
hear the words that passed 114
hear the yelling and screaming 144
hear the yells and shouts 75
heat in changing its powers 40
heat in heaven are treated 50
heat is given off slowly 55
heat my liver with drinking 106
heat of fight may excuse 53
heat of fusion and latent 94
heat of solid and liquid 177
heat of which her brother 51
heat to boiling and filter 596
heat to boiling and simmer 94
heat to raise them through 76
her as dryly and coldly 41
her as though she should 62
her as though she wanted 60
her at lunch and dinner 41
her by filling its cradle 46
her by metes and bounds 78
her by people who wanted 92
her by seizing her person 44
her by stealing off without 40
her do anything she pleased 44
her do anything she wanted 203
her go where she pleases 53
her go where she wanted 48
her he could not accept 45
her he could not afford 170
her he could not resist 42
her he loved her before 98
her he loved her better 108
her he would not detain 44
her he would not forget 66
her he would not object 68
her he would not return 48
her in dreams and visions 53
her in every way except 60
her in paris and london 44
her in silks and satins 96
her in touch with another 80
her in touch with reality 74
her in touch with someone 90
her it would get better 100
her it would not happen 136
her it would not matter 185
her my hanger all bloody 347
her no token but stones 53
her of which his common 127
her on board his vessel 58
her so badly she almost 48
her so tight she thought 67
her the boost she needed 107
her the child she wanted 41
her the deity had created 48
her the first and second 76
her the money she needed 453
her the money she wanted 85
her the noise and shooting 73
her the opening she needed 152
her the power she needed 57
her the right you should 75
her the space she needed 380
her the space she seemed 42
her the tools she needed 59
her the words she needed 50
her to admit her feelings 61
her to admit she wanted 40
her to adopt this course 91
her to alter her course 175
her to alter her opinion 67
her to alter her scheme 51
her to appear and answer 44
her to arise and entreat 62
her to await his return 221
her to begin her career 44
her to burst out laughing 99
her to change her career 41
her to change her clothes 354
her to change her course 214
her to change her habits 93
her to change her nature 77
her to change her opinion 183
her to change her policy 135
her to claim her rights 42
her to cover her breasts 78
her to crave his advice 47
her to dance with anyone 49
her to dress for dinner 288
her to drown his memory 52
her to enter his office 64
her to exert her utmost 228
her to fight her battle 56
her to gauge her reaction 123
her to guard and defend 41
her to guide him through 44
her to light her candle 51
her to lunch and dinner 54
her to marry and settle 124
her to marry her brother 129
her to marry her cousin 299
her to marry him anyway 58
her to marry him before 1149
her to marry him instead 198
her to marry him unless 45
her to marry him without 266
her to marry his brother 169
her to marry his cousin 40
her to marry his friend 181
her to marry his nephew 100
her to marry you before 85
her to model them afresh 46
her to nurse her infant 91
her to order her horses 81
her to paris and london 47
her to raise her prices 42
her to renew her visits 78
her to repeat her answer 117
her to repeat her remark 57
her to reveal her feelings 81
her to reveal her secret 370
her to search for another 45
her to share her feelings 266
her to share her secret 252
her to share her sorrow 40
her to share his feelings 51
her to share his future 44
her to shift her weight 53
her to sleep her family 44
her to sleep with another 47
her to sleep with french 43
her to spend her evenings 53
her to spend her summer 45
her to spend long periods 51
her to stand her ground 573
her to trust him enough 161
her to trust this strange 41
her to visit her brother 108
her to visit her doctor 46
her to visit her family 254
her to visit her friend 83
her to visit her sister 329
her to visit his family 152
her to visit his office 59
her to visit his sister 96
her to voice her feelings 44
her to waive her rights 54
her to waste her strength 50
her to watch and listen 55
her to watch her motions 49
her to watch her weight 53
her to where she needed 52
her to where she wanted 86
her to write and invite 121
her to write her letter 40
her to write that letter 163
her to write this letter 70
her up again and kissed 47
her we could not afford 82
hew the beech for stakes 50
hid it under her clothes 54
hid it under her pillow 309
hid it under his clothes 74
hid it under his jacket 82
hid it under his pillow 77
hid me under his jacket 42
him an amusing and clever 40
him an order for twelve 77
him as agent for another 41
him as saint and martyr 54
him as surly and savage 127
him as though she needed 41
him as though she thought 211
him as though she wanted 195
him as though she wished 128
him as though they thought 81
him as turning his braver 47
him as under our orders 45
him as under this section 85
him at lunch and dinner 55
him at times that wisdom 52
him at times with something 89
him be faced with another 51
him be getting wet through 63
him be glory and empire 55
him be glory and praise 83
him by calling him doctor 72
him by dreams and visions 44
him by forcing his policy 94
him by passing its clammy 42
him by seeking his advice 66
him by short and secret 51
him by sweet and gentle 89
him by talking all dinner 46
him by teaching him french 40
him by telling him something 55
him by thinking and studying 64
him do anything she wanted 40
him do anything yet without 62
him go about his errand 62
him he burst out laughing 56
him he could hear voices 49
him he could not accept 256
him he could not afford 358
him he could not answer 215
him he could not attend 48
him he could not decide 44
him he could not endure 51
him he could not escape 112
him he could not expect 315
him he could not figure 754
him he could not manage 70
him he could not realize 58
him he could not recall 160
him he could not refuse 175
him he could not remain 69
him he could not resist 237
him he could not return 108
him he could not settle 41
him he found his pocket 82
him he knows not whence 139
him he knows not whither 57
him he might not always 50
him he shall not exceed 55
him he would die before 44
him he would get better 87
him he would not accept 141
him he would not answer 98
him he would not impart 46
him he would not listen 81
him he would not permit 44
him he would not retreat 158
him he would not return 109
him he would not suffer 61
him if jesus had already 81
him in alarm and tipped 88
him in books and papers 68
him in check and conceal 83
him in check long enough 98
him in cloths and placed 283
him in doubt and wonder 40
him in dreams and visions 176
him in every way except 110
him in forming his opinion 85
him in front and attack 52
him in front and behind 161
him in grace and purity 71
him in honor and office 69
him in latin and french 130
him in liver and lights 114
him in merit and esteem 89
him in might and wisdom 58
him in paris and london 66
him in posts and sticks 49
him in shock and horror 42
him in sipping his liquor 98
him in strong and violent 50
him in touch with another 157
him in touch with europe 60
him in touch with events 175
him in touch with modern 41
him in touch with nature 44
him in touch with public 65
him in touch with reality 274
him in touch with someone 238
him in touch with something 72
him in touch with various 88
him in vision and strength 42
him in which his genius 48
him in writing and signed 44
him is named that curious 121
him it would not happen 191
him it would not matter 263
him no cause for hatred 119
him no cause for regret 46
him no fewer than twenty 75
him no opening and should 52
him no wiser than before 43
him of casting out demons 142
him of casting out devils 119
him of every new aspect 44
him of favor and blessing 118
him of sense and memory 81
him on board any vessel 44
him on board his galley 225
him on board his vessel 507
him on gruel all through 58
him on until his feelings 77
him or takes any notice 60
him or under his charge 66
him or under his direct 73
him or under his orders 51
him so cruel and sudden 42
him the books and papers 92
him the cares and burden 42
him the cause and intent 59
him the check and bridle 50
him the cigar and dollar 43
him the cross and ribbon 40
him the feeling that something 52
him the feeling was mutual 50
him the first and second 157
him the first and truest 41
him the first two stages 98
him the george and garter 108
him the issue was simple 50
him the kingdom and wisdom 67
him the paper and pencil 47
him the place had seemed 74
him the place was called 61
him the power and strength 49
him the right and proper 41
him the rules and usages 164
him the scene was exciting 45
him the scythe and spades 542
him the story and pointing 132
him the strong and honest 40
him the title and estate 85
him the whole way through 44
him the world had become 43
him the world has become 53
him the world was always 57
him the worse for liquor 172
him to abate his severe 55
him to adapt his mental 42
him to admit his feelings 43
him to admit that better 46
him to admit that nature 40
him to adopt his cousin 96
him to adopt that course 123
him to adopt that measure 44
him to adopt this course 655
him to adopt this measure 93
him to adopt this opinion 86
him to adopt this policy 71
him to adore its source 46
him to adorn his person 68
him to allow his troops 67
him to allow that causes 58
him to alter his course 688
him to alter his design 53
him to alter his former 51
him to alter his habits 66
him to alter his manner 66
him to alter his opinion 661
him to alter his policy 127
him to alter his system 45
him to appear and answer 2124
him to appear and defend 202
him to apply for relief 51
him to apply his brakes 49
him to apply his genius 51
him to apply his powers 107
him to apply his skills 41
him to avenge his brother 95
him to avenge his murder 56
him to avoid any direct 56
him to avoid any further 157
him to avoid being caught 55
him to avoid being driven 65
him to await her return 143
him to await his orders 40
him to await his return 119
him to begin his attack 88
him to begin his career 255
him to begin his mission 64
him to begin his public 50
him to begin his retreat 43
him to begin his speech 52
him to begin his training 41
him to blood and strife 153
him to breathe his earnest 47
him to burst out laughing 148
him to carry her abroad 55
him to carry her across 121
him to carry her letter 105
him to carry him through 45
him to carry his burden 78
him to carry his design 48
him to carry his little 48
him to carry his secret 94
him to carry his wishes 43
him to carry out another 59
him to carry out further 182
him to carry out orders 47
him to carry out various 68
him to carry out without 50
him to carry them through 98
him to catch with greater 63
him to cause his chariot 46
him to change his actions 47
him to change his belief 74
him to change his career 114
him to change his clothes 646
him to change his course 1398
him to change his design 49
him to change his dwelling 47
him to change his earlier 87
him to change his entire 60
him to change his former 135
him to change his ground 87
him to change his habits 470
him to change his lodgings 142
him to change his manner 186
him to change his methods 146
him to change his mourning 48
him to change his nature 103
him to change his opinion 1376
him to change his orders 41
him to change his policy 722
him to change his stance 108
him to change his status 65
him to change his system 116
him to change his travel 45
him to change two double 58
him to chart his course 46
him to claim and remove 124
him to claim his reward 46
him to claim his rights 56
him to close his office 78
him to close his school 47
him to count too readily 60
him to court and charge 42
him to court than expect 42
him to cover both flanks 70
him to cover his retreat 101
him to cover his tracks 149
him to defeat his rivals 66
him to defer his return 66
him to delay his attack 51
him to delay his return 256
him to delay his voyage 60
him to doubt his sanity 65
him to dress for dinner 211
him to dress his person 99
him to dress his wounds 63
him to drink and gamble 103
him to drink his coffee 53
him to drive her further 68
him to drive his horses 72
him to drive them gently 60
him to elect and assume 57
him to elude than oppose 58
him to enjoy his family 82
him to enjoy his friend 57
him to enjoy his opinion 107
him to enter and remain 92
him to enter his office 74
him to enter his palace 57
him to exert his powers 158
him to exert his strength 55
him to exert his utmost 451
him to exert that strength 477
him to fence and figure 45
him to ferry him across 46
him to fight for england 40
him to fight him fairly 57
him to fight his battle 86
him to fight this battle 40
him to fight with mortal 47
him to fight with swords 44
him to focus his energy 63
him to gather his family 76
him to gather his strength 41
him to gauge his reaction 135
him to grasp and retain 54
him to guard and defend 47
him to guard his person 116
him to guess and wonder 85
him to guide and direct 189
him to guide her across 71
him to guide her through 116
him to guide her toward 46
him to guide him through 65
him to guide them through 68
him to hurry and finish 54
him to incur too readily 45
him to issue his orders 104
him to italy and france 43
him to italy for further 58
him to lower his demand 43
him to lower his prices 206
him to lower his sights 49
him to lunch and dinner 59
him to march his forces 59
him to march his troops 98
him to marry and settle 461
him to marry her before 92
him to marry her instead 49
him to marry her sister 359
him to marry her without 103
him to marry his brother 298
him to marry his cousin 323
him to marry his fiancee 43
him to marry his former 98
him to marry his second 49
him to marry his sister 503
him to merge his lonely 41
him to mount his pulpit 96
him to offer any opinion 61
him to offer his advice 43
him to offer his reasons 68
him to order his troops 117
him to paris and london 158
him to paris and placed 58
him to paris for further 66
him to pause and listen 114
him to pause and ponder 41
him to pause long enough 47
him to place his choice 94
him to place his rhymes 76
him to place his troops 55
him to point his pistol 74
him to preach that gospel 40
him to press his claims 75
him to press this matter 44
him to print his sermon 185
him to prove his claims 48
him to prove his mettle 93
him to prove his strength 61
him to raise any points 179
him to raise his family 74
him to raise his prices 163
him to raise his sights 88
him to raise one eyelid 72
him to rally his forces 63
him to relax and unwind 166
him to renew his attack 70
him to renew his former 81
him to renew his strength 61
him to renew his visits 80
him to repay any moneys 124
him to repeat and extend 82
him to repeat his answer 45
him to repeat his earlier 99
him to repeat his former 48
him to repeat his remark 60
him to repeat his visits 199
him to repel any attack 51
him to reveal his feelings 90
him to reveal his secret 604
him to reveal his source 61
him to search for another 85
him to search for hidden 89
him to search for something 86
him to search his memory 104
him to seize and detain 58
him to seize and retain 51
him to seize and secure 111
him to seize his chance 64
him to serve his creator 41
him to serve his fellow 209
him to serve his master 62
him to shape his course 349
him to share her belief 81
him to share her feelings 40
him to share her supper 76
him to share his dinner 46
him to share his feelings 362
him to share his lodgings 40
him to share his scanty 89
him to share his secret 138
him to share his wisdom 63
him to shift his ground 146
him to shift his weight 215
him to sleep for twenty 47
him to sleep with little 187
him to smoke two cigars 80
him to spare her brother 62
him to spare her friend 150
him to spare his strength 57
him to spend his energy 47
him to spend his entire 253
him to spend his evenings 217
him to spend his income 41
him to spend his legacy 62
him to spend his nights 128
him to spend his strength 55
him to spend his summer 107
him to spend long periods 149
him to spill his coffee 55
him to spread his forces 44
him to stand his friend 69
him to stand his ground 788
him to start his career 68
him to state his belief 45
him to state his errand 66
him to state his opinion 230
him to state his reasons 246
him to steady his nerves 43
him to steer his course 172
him to study and travel 54
him to study for doctor 40
him to study with effect 74
him to thrust his sickle 59
him to touch her breasts 174
him to touch his wounds 53
him to trust her enough 61
him to unite his forces 150
him to visit and report 55
him to visit her before 43
him to visit her family 88
him to visit his brother 132
him to visit his diocese 57
him to visit his family 352
him to visit his friend 127
him to visit his native 151
him to visit his office 51
him to visit his sister 263
him to visit new orleans 44
him to voice his opinion 56
him to waive his rights 175
him to waste his energy 42
him to waste his strength 76
him to watch and listen 113
him to weigh and measure 91
him to weigh his anchor 60
him to where she wanted 46
him to which his genius 70
him to write and cipher 186
him to write and direct 159
him to write his famous 328
him to write his gospel 92
him to write his letter 155
him to write his novels 45
him to write his opinion 135
him to write his report 48
him to write his second 109
him to write that letter 270
him to write this letter 557
him to write with greater 55
him to write yet another 53
him to yield his assent 47
him we could not accept 70
him we could not afford 158
him we found his spirit 46
hinge on which all modern 66
his ear which was spreading 49
his is plain and humble 91
his so grave and serious 51
hit the floor and rolled 531
hit the floor and stayed 41
hit the lever that changed 83
hit the speed dial button 149
hit the speed dial number 44
how an actor can forget 57
how he began his career 174
how he could and should 54
how he could get across 53
how he could get another 64
how he could get around 217
how he could get enough 46
how he could get loaded 45
