had line 45 had wish 61
had time 48 had time 296
had time 155 had mind 96
had from 156 had heart 57
had mind 103 had heart 42
had mind 326 had back 351
had other 40 had time 203
had time 709 had time 1189
had time 47 had ages 106
had bill 55 had other 55
had mind 67 had mind 223
had time 407 had full 54
had york 270 had form 494
had life 80 had city 65
had from 49 had case 56
had part 68 had been 48
had site 86 had been 50
had time 50 had time 102
had arms 52 had arms 77
had been 84 had feet 61
had arms 243 had heard 54
had seen 60 had down 56
had life 123 had from 46
had just 59 had made 71
had eyes 104 had mind 61
had eyes 91 had mind 69
had mind 55 had mind 41
had youth 45 had mind 47
had mind 57 had back 42
had from 88 had side 60
had city 101 had hair 214
had down 121 had side 87
had york 175 had city 74
had york 715 had york 675
had ages 60 had away 54
had able 48 had feet 48
had home 101 had time 52
had time 663 had their 84
had eyes 738 had heart 40
had eyes 243 had heart 133
had home 51 had mind 77
had room 64 had youth 63
had york 240 had spot 41
had city 60 had from 47
had side 147 had brow 57
had face 42 had brow 277
had face 71 had lips 55
had side 42 had their 73
had what 114 had their 440
had good 137 had their 100
had what 470 had spot 45
had their 48 had robe 49
had other 167 had once 62
had face 48 had down 117
had seen 85 had what 41
had wife 56 had john 71
had other 66 had york 62
had time 48 had along 60
had wrong 57 had great 61
had such 47 had mind 61
had days 45 had many 56
had years 255 had from 43
had time 380 had youth 138
had side 294 had side 143
had flag 177 had their 90
had mind 40 had lips 43
had time 58 had room 64
had side 113 had room 49
had side 114 had york 137
had into 90 had early 97
had youth 386 had youth 75
had their 42 had range 112
had love 97 had time 42
had else 40 had home 90
had heart 55 had side 207
had side 1970 had side 699
had side 54 had went 73
had face 42 had heart 101
had eyes 61 had heart 226
had soul 50 had door 443
had door 567 had door 94
had door 82 had door 853
had door 787 had door 126
had down 42 had down 212
had farm 56 had forth 55
had heart 108 had other 46
had fears 148 had when 253
had when 460 had fears 54
had some 45 had eyes 82
had face 190 had face 1358
had such 57 had down 298
had desk 58 had from 129
had lamp 43 had youth 46
had face 43 had face 152
had dark 86 had face 76
had york 79 had rate 63
had feet 102 had side 40
had time 159 had such 69
had york 144 had back 141
had along 205 had away 84
had back 457 had down 431
had from 111 had home 73
had into 153 had most 83
had over 119 had some 189
had their 196 had back 100
had from 99 had some 184
had their 137 had three 40
had down 97 had their 44
had into 61 had into 101
had ahead 214 had along 1604
had away 5757 had back 2475
had clear 172 had done 58
had down 1015 had even 87
had five 180 had food 40
had four 98 had free 147
had from 453 had good 42
had half 44 had here 119
had hold 5661 had home 306
had into 3480 had jobs 72
had just 43 had leave 213
had lost 119 had more 375
had most 473 had only 527
had onto 141 had over 914
had part 88 had past 880
had rich 42 had seats 43
had sent 65 had some 1536
had such 173 had their 870
had there 1128 had these 79
had those 45 had three 443
had upon 45 had very 64
had what 74 had word 183
had work 140 had onto 274
had hold 52 had their 124
had only 159 had back 49
had their 47 had open 68
had away 537 had down 342
had into 206 had some 158
had their 121 had some 40
had away 231 had down 40
had into 54 had some 48
had down 41 had fire 83
had foot 42 had down 123
had into 97 had half 45
had their 62 had back 173
had only 94 had over 835
had some 45 had their 60
had from 66 had mouth 97
had south 49 had york 45
had down 745 had mind 88
had mind 159 had lady 51
had third 105 had time 70
had time 119 had time 339
had early 59 had youth 60
had early 115 had late 44
had youth 135 had york 235
had away 47 had mind 55
had mind 230 had life 63
had face 109 had face 155
had arms 40 had life 123
had when 53 had when 62
had eyes 59 had york 46
had face 154 had their 174
had down 45 had their 66
had down 116 had side 150
had side 45 had time 123
had time 58 had time 80
had book 81 had upon 54
had some 56 had into 57
had over 87 had from 77
had many 54 had down 114
had into 118 had their 63
had fine 44 had many 73
had most 58 had over 45
had some 99 had into 62
had during 49 had many 44
had more 285 had much 176
had once 46 had what 80
had during 48 had lord 42
had many 315 had much 301
had some 202 had such 73
had these 80 had what 126
had when 81 had your 50
had down 45 had eyes 61
had forth 143 had your 55
had these 61 had many 46
had more 71 had only 41
had some 106 had such 127
had their 118 had these 184
had those 99 had your 44
had sale 213 had hand 58
had help 70 had good 75
had from 59 had some 75
had their 51 had when 67
had down 219 had back 53
had half 212 had their 70
had tiny 62 had their 136
had life 45 had life 413
had york 771 had along 46
had from 48 had from 717
had were 67 had will 112
had will 185 had army 48
had down 101 had their 54
had mind 61 had mind 76
had youth 163 had york 46
had when 106 had face 42
had skin 57 had down 193
had many 201 had mouth 89
had time 91 had time 46
had time 68 had mind 43
had face 115 had belt 55
had years 188 had time 67
had time 67 had mind 117
had youth 65 had along 308
had from 106 had very 73
had some 42 had years 49
had there 53 had some 54
had back 81 had home 51
had along 48 had back 141
had upon 111 had some 71
had back 112 had from 83
had home 52 had away 107
had back 134 had home 57
had into 52 had some 88
had there 99 had into 98
had away 758 had down 92
had next 45 had fire 120
had down 43 had their 41
had only 47 had some 65
had their 58 had these 95
had heart 97 had mind 463
had soul 57 had heart 153
had mind 1158 had soul 84
had youth 70 had other 213
had some 48 had away 41
had race 40 had when 52
had like 77 had door 60
had door 59 had camp 89
had mind 82 had mind 345
had into 49 had heart 60
had lips 99 had time 98
had been 84 had time 216
had book 42 had york 45
had side 53 had mind 44
had some 108 had years 91
had side 82 had call 171
had side 348 had down 45
had heart 59 had mind 111
had heart 90 had mind 119
had along 42 had time 48
had time 202 had been 60
had time 48 had mind 52
had from 66 had into 122
had rate 364 had rate 43
had roving 80 had time 81
had youth 51 had upon 129
had salt 42 had arms 171
had down 317 had from 67
had even 62 had into 125
had their 75 had duty 53
had down 237 had their 125
had down 292 had back 42
had dues 44 had more 254
had over 122 had rent 334
had ship 226 had some 68
had their 1113 had these 122
had what 87 had down 43
had into 44 had their 100
had these 55 had away 62
had more 117 had what 92
had what 50 had foot 184
had down 337 had next 48
had their 47 had stead 42
had time 107 had work 50
had other 123 had their 43
had what 138 had wife 41
had from 132 had from 51
had from 46 had from 59
had from 51 had from 64
had york 514 had city 64
had city 49 had what 91
had some 49 had what 136
had luck 44 had during 120
had from 41 had york 380
had city 209 had part 49
had town 60 had city 51
had part 45 had town 91
had among 65 had life 61
had time 48 had time 77
had time 194 had been 69
had early 334 had when 86
had room 2074 had tent 53
had berth 40 had bunk 78
had cell 48 had deer 116
had farm 384 had home 447
had room 1566 had tent 402
had york 165 had side 42
had room 64 had down 41
had city 41 had spot 81
had other 64 had many 44
had what 70 had during 51
had from 40 had many 71
had much 111 had some 89
had their 67 had what 222
had wife 50 had some 44
had their 99 had what 90
had mind 48 had mind 56
had hair 70 had mind 85
had hair 54 had mind 44
had axis 44 had years 69
had many 43 had feet 86
had feet 419 had other 41
had other 67 had when 80
had time 109 had eyes 64
had face 68 had life 43
had eyes 80 had face 76
had life 69 had down 135
had side 63 had youth 57
had youth 40 had time 47
had made 55 had were 91
had part 67 had anglia 77
had good 80 had eyes 75
had heart 76 had lungs 52
had mind 188 had town 125
had eyes 86 had face 84
had heart 135 had mind 561
had south 84 had york 4725
had city 326 had part 311
had town 148 had city 72
had land 105 had part 184
had town 113 had their 41
had brow 50 had face 236
had heart 52 had like 55
had lungs 45 had mind 61
had when 69 had like 66
had when 43 had brow 111
had face 922 had hair 49
had heart 73 had land 109
had life 95 had lungs 109
had mind 114 had nose 110
had soul 231 had wife 124
had wits 86 had side 50
had land 75 had side 58
had down 75 had work 41
had spring 50 had crew 113
had ribs 135 had sons 49
had teeth 49 had from 113
had time 54 had axis 189
had upon 40 had york 161
had side 96 had york 97
had other 182 had from 44
had when 44 had from 49
had were 125 had were 48
had lamb 51 had face 41
had face 101 had door 113
had were 42 had finger 157
had coat 44 had down 51
had feet 54 had side 628
had there 56 had side 81
had other 49 had face 41
had mind 45 had down 57
had like 127 had like 202
had were 48 had were 47
had done 88 had desk 83
had their 48 had down 47
had down 129 had back 323
had pace 48 had time 84
had time 64 had time 57
had eyes 67 had mind 107
had youth 57 had york 372
had been 53 had over 101
had walk 87 had great 87
had last 93 had third 61
had trip 61 had trip 47
had trip 45 had road 43
had road 67 had trip 109
had york 86 had when 96
had back 44 had down 90
had into 40 had down 170
had cold 51 had dark 163
had into 100 had some 62
had used 71 had very 47
had eyes 235 had feet 391
had eyes 125 had feet 770
had more 122 had into 61
had away 255 had down 388
had from 69 had when 53
had when 46 had down 164
had back 54 had over 47
had come 73 had gone 91
had were 52 had during 179
had there 41 had were 51
had done 55 had made 107
had said 98 had told 45
had foot 276 had face 50
had foot 284 had tail 54
had tail 62 had many 121
had side 100 had side 653
had side 224 had heart 87
had heart 93 had mind 63
had lair 41 had many 59
had much 82 had such 49
had what 77 had door 78
had door 65 had home 43
had shop 53 had hour 44
had time 62 had told 47
had desk 40 had room 53
had time 109 had time 146
had walk 52 had walk 136
had work 90 had york 278
had side 72 had just 42
had some 106 had some 69
had what 47 had good 73
had what 396 had upon 86
had kind 41 had down 53
had away 73 had from 738
had into 60 had down 40
had chin 75 had york 61
had time 92 had early 47
had youth 606 had york 314
had knew 48 had more 46
had some 65 had years 142
had great 46 had mouth 57
had mouth 61 had arms 170
had back 95 had hand 41
had knee 59 had neck 79
had size 52 had arms 63
had back 44 had arms 66
had arms 120 had down 60
had time 54 had into 108
had over 128 had kind 52
had kind 100 had some 225
had away 43 had love 86
had home 67 had their 67
had theme 50 had body 49
had spot 50 had these 49
had york 95 had down 41
had years 44 had three 55
had down 292 had years 54
had years 46 had foot 89
had foot 60 had kind 57
had kind 81 had sort 63
had mind 62 had down 124
had their 52 had your 66
had care 43 had good 160
had word 55 had side 63
had fate 76 had very 85
had word 44 had name 51
had were 55 had when 49
had york 91 had home 51
had time 51 had home 46
had early 107 had home 93
had youth 209 had york 325
had tour 41 had once 120
had tour 42 had trip 41
had york 113 had post 49
had side 57 had from 193
had some 137 had years 55
had down 59 had grow 42
had come 90 had rise 513
had from 49 had faith 42
had mind 76 had heart 40
had mind 94 had like 51
had mind 157 had upon 79
had from 43 had breath 56
had four 102 had side 51
had side 44 had from 48
had mouth 45 had from 44
had back 185 had time 123
had time 712 had time 159
had time 49 had time 62
had other 43 had book 342
had diary 2725 had last 172
had note 164 had will 112
had youth 48 had bold 47
had book 1256 had cell 52
had copy 71 had diary 9515
had early 237 had great 44
had heart 52 had last 411
had life 236 had most 240
had name 168 had note 306
had will 678 had work 41
had youth 663 had york 141
had book 237 had same 57
had book 90 had vein 122
had down 1104 had been 65
had years 53 had years 60
had great 54 had there 43
had life 71 had work 45
had card 71 had side 64
had theme 49 had when 206
had york 67 had word 50
had what 108 had john 53
had other 1478 had grey 50
had asking 178 had aunt 358
had during 371 had from 1376
had just 66 had last 44
had many 59 had more 139
had once 641 had only 354
had over 147 had saying 175
had some 165 had soon 43
had three 97 had upon 64
had were 52 had when 265
had years 112 had also 63
had asking 883 had during 310
had early 119 had from 2809
had just 137 had last 133
had many 162 had more 172
had must 41 had once 360
had only 188 had over 211
had saying 533 had some 269
had soon 49 had there 107
had three 165 had upon 211
had urging 113 had very 73
had were 76 had when 463
had years 50 had aunt 181
had brow 78 had good 43
had great 55 had half 84
had sons 55 had wife 4111
had young 100 had york 237
had there 56 had hugh 45
had john 350 had date 42
had asking 54 had from 236
had saying 60 had from 170
had last 225 had some 44
had upon 60 had among 42
had heart 41 had life 127
had soul 47 had aunt 41
had body 46 had face 41
had heart 74 had home 40
had life 556 had mind 79
had soul 66 had heart 40
had arms 145 had firm 52
had wife 119 had wish 48
had many 40 had life 54
had life 253 had soul 42
hang cell 304 hang such 87
hang side 97 hang side 50
hang have 271 hang were 40
hang will 81 has from 93
has from 74 has mode 45
has plan 46 has view 65
has home 40 has most 41
has only 243 has name 58
has what 47 has only 102
has body 125 has breath 99
has only 91 has fact 68
has name 188 has these 45
has time 159 has time 75
has time 65 has ages 142
has note 60 has other 151
has part 54 has most 228
has york 319 has form 166
has days 49 has time 1606
has book 157 has case 58
has city 60 has form 62
has kind 76 has been 68
has side 111 has been 63
has more 46 has away 180
has your 67 has great 50
has port 91 has full 47
has goal 90 has home 62
has view 73 has full 487
has goal 60 has last 103
has last 49 has york 276
has time 147 has part 140
has port 53 has time 74
has york 473 has city 239
has great 136 has town 46
has part 50 has three 59
has these 57 has time 97
has case 182 has role 51
has upon 43 has even 109
has nothing 80 has some 54
has such 123 has there 546
has these 76 has when 69
has your 70 has such 42
has there 272 has these 59
has when 59 has having 139
has been 48 has mass 59
has well 51 has like 45
has from 77 has your 79
has good 97 has health 56
has many 185 has some 44
has such 90 has three 56
has many 119 has such 66
has three 59 has along 47
has these 40 has many 63
has some 142 has years 232
has down 112 has wake 3491
has only 43 has bill 70
has many 42 has back 618
has your 42 has more 105
has been 41 has sets 58
has much 56 has land 244
has home 43 has upon 2366
has many 53 has life 80
has task 81 has work 147
has from 46 has home 41
has life 162 has mind 47
has task 1178 has work 488
has more 45 has land 59
has book 112 has city 54
has task 90 has work 142
has sons 44 has baby 67
has back 44 has here 222
has into 241 has from 45
has only 246 has step 105
has from 74 has into 67
has womb 151 has heart 80
has mind 82 has wake 111
has well 45 has from 85
has many 132 has more 66
has some 65 has years 59
has work 53 has back 101
has work 347 has work 426
has work 161 has over 40
has into 151 has away 55
has from 146 has having 133
has many 60 has body 125
has whom 44 has life 74
has mind 42 has some 49
has over 48 has over 41
has from 147 has down 168
has hair 54 has three 41
has heart 988 has mind 68
has life 68 has plan 41
has upon 51 has some 45
has back 246 has down 217
has into 55 has down 96
has into 105 has away 135
has nothing 47 has what 48
has only 116 has some 87
has these 42 has three 42
has much 82 has mass 47
has life 43 has from 122
has theme 61 has work 84
has into 84 has among 54
has into 60 has into 67
has years 44 has years 409
has time 86 has years 159
has many 57 has more 241
has over 72 has years 234
has away 71 has from 139
has third 104 has zero 91
has half 138 has york 45
has time 139 has book 140
has only 82 has there 113
has from 106 has only 113
has only 233 has only 300
has some 52 has such 66
has some 85 has such 78
has free 43 has many 47
has such 67 has these 45
has very 100 has those 498
has time 41 has into 67
has door 65 has name 51
has into 64 has been 167
has side 41 has side 96
has side 51 has from 633
has have 64 has time 42
has ways 48 has when 40
has time 65 has mind 104
has ages 51 has back 192
has other 76 has time 1469
has time 75 has ages 1285
has time 47 has other 222
has part 55 has york 180
has form 1055 has city 73
has form 47 has been 112
has made 42 has site 127
has spot 46 has been 842
has many 62 has some 112
has some 109 has those 42
has from 121 has hair 134
has best 43 has much 176
has such 41 has these 150
has well 54 has role 156
has type 54 has type 73
has areas 354 has main 396
has other 47 has sets 45
has side 40 has york 42
has body 40 has fold 155
has also 396 has other 53
has great 112 has hand 88
has more 49 has these 208
has half 46 has many 142
has more 47 has some 45
has years 493 has task 58
has side 195 has side 363
has case 41 has ever 91
has life 81 has over 50
has side 112 has side 886
has side 703 has gate 73
has kind 51 has heart 71
has those 203 has rate 163
has back 40 has down 80
has into 78 has some 50
has along 600 has away 268
has back 211 has down 46
has hold 635 has into 393
has more 130 has over 100
has past 56 has some 278
has such 52 has there 98
has onto 61 has only 84
has into 106 has some 45
has into 68 has over 159
has been 58 has side 59
has some 48 has their 45
has such 45 has sale 65
has hand 48 has name 71
has view 73 has life 114
has york 2365 has what 43
has will 48 has time 48
has years 64 has years 48
has mind 87 has soul 44
has soil 84 has very 92
has word 67 has fact 41
has mind 54 has mind 324
has book 66 has face 115
has great 40 has many 109
has some 71 has years 161
has from 89 has into 182
has half 47 has third 51
has rate 510 has upon 61
has down 86 has down 42
has wife 64 has boon 60
has book 90 has heart 44
has from 43 has york 93
has york 465 has city 108
has city 317 has farm 68
has room 255 has farm 58
has home 64 has room 105
has tent 62 has book 64
has word 1571 has there 58
has what 42 has their 54
has what 60 has hair 105
has axis 117 has feet 101
has life 46 has side 45
has from 41 has mind 321
has york 116 has robe 162
has axis 42 has york 44
has side 48 has side 68
has even 41 has trip 43
has more 96 has back 80
has done 55 has made 42
has said 52 has door 41
has such 50 has from 369
has legs 91 has legs 63
has ways 42 has york 63
has many 42 has lies 60
has part 43 has years 50
has years 68 has lady 45
has rise 41 has four 46
has side 41 has some 55
has years 56 has care 50
has length 71 has book 219
has diary 66 has book 3132
has diary 154 has heart 43
has life 50 has most 95
has word 42 has work 78
has time 82 has book 258
has vein 87 has down 176
has early 61 has life 175
has work 100 has book 50
has time 59 has work 65
has theme 103 has best 207
has leave 43 has from 58
has from 94 has saying 61
has wife 160 has john 43
has from 42 has asking 92
has from 55 has upon 43
has what 51 has soul 51
has years 42 has fate 52
has wife 58 has life 85
has soul 79 has young 148
hat hand 58 hath unto 1276
hath away 553 hath mine 105
hath help 61 hath upon 255
hath many 74 hath side 365
hath word 52 hath word 100
hath lees 263 hath means 96
hath book 56 hath half 135
hat side 43 hat side 89
hat side 88 hat worn 223
head door 103 head wall 50
head rest 87 head roof 59
head back 469 head rest 46
head been 74 head ends 46
head down 496 head down 44
head arms 376 head arms 509
head hand 53 head arms 61
head arms 96 head side 58
head side 61 head lock 41
head side 66 head side 291
head arms 74 head arms 62
head hand 43 head side 107
head side 347 head side 587
head your 92 head what 113
head side 84 head side 100
head these 41 head city 91
head town 63 head york 786
head what 95 head fish 66
head hand 70 head hand 341
head hand 99 head hand 391
head arms 139 head fist 42
head hand 617 head hand 489
head side 261 head down 128
head down 225 head hand 110
head hand 83 head left 97
head side 98 head side 107
head side 306 head used 135
head side 73 head side 334
head side 287 head back 41
head gave 55 head said 153
head side 212 head side 1252
head side 41 head neck 77
head arms 123 heap wall 56
hear time 87 hear saying 105
hear sort 40 heat case 40
heat part 47 heat side 41
heat mole 83 heat from 43
hen down 63 her sons 53
her forth 45 her into 82
her along 1249 her away 41
her into 52 her what 84
her only 128 her into 46
her into 147 her what 92
her into 102 her these 66
her over 95 her been 98
her faith 46 her rank 79
her wish 95 her work 166
her means 104 her will 284
her wont 49 her time 84
her early 163 her last 55
her life 1038 her stay 96
her time 58 her trip 82
her work 69 her last 41
her life 97 her aunt 105
her york 128 her more 43
her time 54 her these 43
her sole 88 her door 53
her when 47 her wall 137
her pier 63 her away 121
her back 60 her wife 81
her port 47 her aunt 46
her home 159 her port 512
her home 46 her york 469
her port 315 her port 174
her been 75 her part 77
her life 41 her south 52
her york 6296 her city 162
her city 89 her port 42
her book 82 her life 41
her away 307 her away 202
her back 70 her over 44
her time 58 her been 459
her heard 70 her made 60
her nothing 56 her seen 109
her been 74 her angry 96
her busy 42 her just 60
her such 57 her sure 72
her trying 64 her very 100
her been 322 her come 50
her been 49 her clear 80
her just 50 her late 49
her like 123 her such 63
her true 53 her what 87
her buys 86 her else 332
her bold 71 her dark 42
her faith 72 her good 307
her great 197 her hair 48
her high 128 her lack 192
her love 166 her name 80
her past 334 her poor 96
her race 425 her size 113
her skin 57 her wealth 56
her work 171 her youth 97
her great 41 her love 100
her ready 154 her down 366
her good 44 her what 96
her baby 83 her last 68
her time 43 her time 57
her arms 137 her down 153
her chin 40 her hand 172
her face 58 her arms 132
her york 51 her arms 99
her able 122 her well 49
her from 45 her book 1195
her book 42 her side 66
her arms 136 her heart 41
her knit 63 her went 51
her arms 108 her arms 587
her heart 43 her heart 247
her side 161 her what 57
her last 51 her draw 82
her room 75 her york 125
her upon 59 her role 47
her wife 121 her time 41
her time 165 her time 167
her very 104 her means 49
her case 51 her wild 47
her time 235 her plan 43
her taking 52 her union 97
her most 45 her plan 174
her union 71 her body 46
her life 48 her just 51
her time 50 her hour 73
her what 45 her york 72
her arms 362 her arms 51
her their 94 her away 162
her been 52 her sort 117
her able 84 her coming 109
her able 79 her time 96
her good 57 her kind 42
her late 52 her love 43
her aged 43 her baby 86
her duty 63 her faith 107
her home 88 her late 94
her lord 309 her sons 55
her task 41 her work 784
her young 59 her lady 94
her wife 57 her hand 190
her lace 73 her best 135
her york 47 her sort 40
her peace 43 her away 221
her back 169 her free 84
her help 104 her into 70
her down 46 her back 49
her over 167 her beta 56
her time 41 her face 70
