he abode there two days 377
he could give her away 63
he could give her back 191
he could give her help 56
he could give her more 364
he could give her none 43
he could give her nothing 163
he could give her only 201
he could give her some 641
he could give her what 334
he could give him half 117
he could give him none 46
he could give him nothing 75
he could give him only 65
he could give him some 369
he could give his best 79
he could give his full 282
he could give his heart 102
he could give his life 194
he could give his mind 285
he could give his name 98
he could give his sons 51
he could give his soul 45
he could give his time 104
he could give his vote 82
he could give his wife 224
he could give his word 54
he could give them away 117
he could give them back 84
he could give them good 42
he could give them more 207
he could give them much 52
he could give them news 62
he could give them none 55
he could give them nothing 324
he could give them only 220
he could give them some 277
he could give them their 98
he could give them what 121
he could give this girl 55
he could give you more 51
he could give you some 220
he could grit his teeth 66
he could hand her over 152
he could hand him over 119
he could hand them over 210
he could have all three 44
he could have and hold 43
he could have any evil 59
he could have any girl 247
he could have any hope 52
he could have any more 51
he could have any other 177
he could have any wish 92
he could have both their 40
he could have cut down 138
he could have fit into 40
he could have for nothing 47
he could have for such 124
he could have got along 180
he could have got away 1591
he could have got back 162
he could have got down 62
he could have got from 436
he could have got help 93
he could have got here 88
he could have got hold 452
he could have got into 381
he could have got lost 42
he could have got more 404
he could have got much 122
he could have got nothing 175
he could have got only 56
he could have got over 249
he could have got some 121
he could have got such 231
he could have got there 466
he could have got those 48
he could have had even 141
he could have had eyes 42
he could have had five 197
he could have had from 193
he could have had good 52
he could have had just 91
he could have had leave 79
he could have had many 101
he could have had more 918
he could have had much 470
he could have had none 152
he could have had nothing 380
he could have had only 590
he could have had other 87
he could have had peace 72
he could have had some 560
he could have had such 830
he could have had three 65
he could have had time 340
he could have had very 103
he could have had what 72
he could have had when 57
he could have her back 181
he could have her only 43
he could have him torn 52
he could have his back 41
he could have his cake 337
he could have his fill 81
he could have his girl 118
he could have his hair 55
he could have his heart 57
he could have his life 150
he could have his meals 99
he could have his name 88
he could have his pick 1289
he could have his three 220
he could have his time 94
he could have his turn 76
he could have his wife 227
he could have his will 272
he could have his wish 134
he could have hit upon 143
he could have met some 41
he could have not been 56
he could have not only 164
he could have one last 94
he could have one made 93
he could have one more 217
he could have one when 41
he could have one wish 169
he could have put down 395
he could have put forth 44
he could have put into 249
he could have put more 58
he could have put upon 60
he could have read from 44
he could have read some 41
he could have read these 49
he could have read those 78
he could have read what 94
he could have run away 304
he could have run down 103
he could have run from 45
he could have run into 101
he could have sat back 56
he could have sat down 680
he could have sat there 418
he could have set forth 40
he could have that kind 69
he could have that much 84
he could have that sort 106
he could have them back 148
he could have won even 46
he could have won more 50
he could have won over 201
he could help her down 45
he could help her find 323
he could help her into 56
he could help her make 61
he could help her more 45
he could help her once 71
he could help him find 112
he could help his wife 113
he could help them find 138
he could help them pick 70
he could help with their 43
he could here and there 144
he could hide his face 86
he could hide his wife 103
he could hire and fire 219
he could hold her back 96
he could hold her hand 313
he could hold her like 88
he could hold his breath 1507
he could hold his hand 91
he could hold his peace 109
he could hold his post 44
he could hold his wife 53
he could hold out much 223
he could hold out only 117
he could hold out till 387
he could hold them back 91
he could hope for from 521
he could hope for more 48
he could hope for nothing 584
he could hope for only 96
he could hope for some 53
he could hope for were 43
he could hunt and fish 367
he could into his mouth 157
he could into his tone 41
he could join her there 81
he could join his wife 129
he could just get away 146
he could just get back 291
he could just get hold 119
he could just get into 139
he could just get over 180
he could just get past 184
he could just get some 121
he could just get there 191
he could just lean over 105
he could just lie down 236
he could just lie there 69
he could just see from 40
he could just see into 65
he could just see over 549
he could just sit back 116
he could just sit down 386
he could just sit here 41
he could just sit there 294
he could keep her away 56
he could keep her from 415
he could keep her here 79
he could keep her safe 896
he could keep her there 319
he could keep him from 75
he could keep his army 84
he could keep his back 135
he could keep his body 99
he could keep his cool 155
he could keep his eyes 1058
he could keep his face 88
he could keep his feet 301
he could keep his finger 62
he could keep his grip 68
he could keep his hand 337
he could keep his hold 96
he could keep his home 44
he could keep his legs 61
he could keep his mind 524
he could keep his mouth 301
he could keep his name 45
he could keep his nose 48
he could keep his soul 42
he could keep his wife 187
he could keep his wits 78
he could keep his word 234
he could keep one hand 44
he could keep them away 48
he could keep them from 377
he could keep them open 101
he could keep them safe 52
he could keep them there 154
he could keep this pace 45
he could keep you from 42
he could kill his wife 106
he could kill one more 62
he could kiss her feet 75
he could kiss her good 60
he could kiss her hand 47
he could kiss her like 40
he could kiss her lips 118
he could kiss her more 68
he could kiss her mouth 134
he could kiss her neck 76
he could kiss her palm 50
he could know for sure 194
he could know how many 91
he could know how much 327
he could know that there 180
he could learn and grow 48
he could learn that there 75
he could leave any time 80
he could leave for home 66
he could leave her here 40
he could leave her there 42
he could leave his body 136
he could leave his home 67
he could leave his mark 56
he could leave his post 145
he could leave his room 164
he could leave his sick 72
he could leave his wife 288
he could leave his work 201
he could leave new york 90
he could lend him some 51
he could less and less 44
he could lift his arms 60
he could lift his eyes 147
he could lift his hand 163
he could live and have 41
he could live and work 1160
he could live for ever 111
he could live for many 54
he could live for more 107
he could live for next 57
he could live for nothing 46
he could live for some 55
he could live for three 56
he could live for years 85
he could live his life 1673
he could live with such 87
he could live with what 120
he could load and fire 454
he could look both ways 78
he could look far down 44
he could look for from 70
he could look for help 230
he could look for nothing 82
he could look for other 47
he could look for some 55
he could look for work 85
he could look her over 44
he could look his fill 81
he could look out from 270
he could look out into 359
he could look out onto 112
he could look out over 3617
he could look out upon 739
he could look them over 218
he could look with envy 42
he could look with some 51
he could lose his life 454
he could lose his soul 44
he could lose his wife 43
he could love her more 159
he could love his wife 60
he could lure her into 55
he could make all these 130
he could make and break 80
he could make and mend 46
he could make and sell 193
he could make any great 55
he could make any kind 181
he could make any more 247
he could make any move 118
he could make any other 91
he could make any sort 48
he could make any such 51
he could make both ends 274
he could make but slow 69
he could make far more 181
he could make her body 77
he could make her care 51
he could make her come 347
he could make her fall 111
he could make her feel 3135
he could make her heart 132
he could make her into 73
he could make her life 154
he could make her look 122
he could make her lose 62
he could make her love 403
he could make her more 90
he could make her shed 61
he could make her stay 87
he could make her think 77
he could make her want 435
he could make her well 48
he could make him feel 47
he could make him into 56
he could make his best 67
he could make his body 124
he could make his break 47
he could make his call 67
he could make his case 214
he could make his dream 90
he could make his exit 157
he could make his eyes 53
he could make his face 69
he could make his home 339
he could make his ideas 50
he could make his last 46
he could make his legs 74
he could make his life 202
he could make his living 588
he could make his mark 350
he could make his meaning 151
he could make his mind 122
he could make his most 55
he could make his move 418
he could make his name 74
he could make his next 195
he could make his peace 310
he could make his pile 40
he could make his wife 173
he could make his will 330
he could make his work 64
he could make one just 47
he could make one last 77
he could make one more 279
he could make out dark 57
he could make out four 105
he could make out from 456
he could make out just 47
he could make out many 40
he could make out more 298
he could make out most 167
he could make out none 59
he could make out nothing 1409
he could make out only 1228
he could make out other 88
he could make out some 519
he could make out their 387
he could make out there 259
he could make out three 230
he could make out tiny 58
he could make out very 121
he could make out were 455
he could make out what 1040
he could make that much 118
he could make them come 60
he could make them feel 136
he could make them good 48
he could make them grow 53
he could make them into 118
he could make them live 44
he could make them look 82
he could make them more 147
he could make them speak 58
he could make them stop 40
he could make them talk 93
he could make them think 57
he could make them work 120
he could make things grow 45
he could make things very 123
he could make things work 57
he could make this work 59
he could make war upon 50
he could make you feel 280
he could make you like 40
he could make you rich 71
he could make you think 56
he could meet and talk 133
he could meet her eyes 179
he could meet her gaze 115
he could meet her there 47
he could meet his wife 69
he could meet with among 108
he could meet with most 91
he could meet with none 66
he could meet with nothing 72
he could meet with some 62
he could meet with your 76
he could mend and make 49
he could mend his ways 65
he could mold her into 46
he could more than hold 333
he could more than make 70
he could move his arms 324
he could move his army 131
he could move his body 223
he could move his eyes 114
he could move his feet 95
he could move his foot 43
he could move his hand 180
he could move his left 98
he could move his legs 355
he could move his lips 71
he could move his mouth 61
he could move his neck 42
he could move his nose 58
he could move that fast 135
he could move with such 51
he could once get hold 61
he could once get their 55
he could only bring back 48
he could only bring into 40
he could only die once 135
he could only get along 109
he could only get away 927
he could only get back 495
he could only get down 118
he could only get free 42
he could only get from 106
he could only get hold 625
he could only get home 57
he could only get into 178
he could only get over 252
he could only get some 211
he could only get there 561
he could only get three 47
he could only get time 126
he could only get what 41
he could only hear their 60
he could only hit upon 40
he could only lie down 359
he could only lie there 203
he could only say what 136
he could only see from 54
he could only see half 182
he could only see part 123
he could only see some 55
he could only see their 142
he could only see three 69
he could only see what 219
he could only see when 40
he could only sit back 43
he could only sit down 354
he could only sit there 346
he could only this time 40
he could only with great 113
he could open and shut 171
he could open any door 49
he could open her door 66
he could open his arms 49
he could open his door 91
he could open his eyes 1133
he could open his heart 795
he could open his lips 358
he could open his mind 208
he could open his mouth 3183
he could open his soul 44
he could pack his bags 75
he could pass his body 40
he could pass his days 62
he could pass his finger 50
he could pass his hand 44
he could pass his life 68
he could pass his time 80
he could pawn his coat 66
he could pick out from 55
he could pick out some 116
he could plan his next 83
he could play any part 51
he could play any role 55
he could play any tune 79
he could play for time 56
he could play his game 52
he could play his hand 52
he could play his part 413
he could play his role 87
he could play not only 49
he could play that game 105
he could play this game 106
he could play with fire 71
he could play with other 41
he could play with such 46
he could play with three 72
he could plead his case 287
he could pour his heart 121
he could pour his mind 73
he could prop his feet 69
he could pull her back 119
he could pull her down 44
he could pull her into 181
he could pull him down 210
he could pull his hand 99
he could pull off such 54
he could pull them back 64
he could pull them down 47
he could push her away 156
he could push his luck 48
he could quit any time 46
he could rant and rave 52
he could reach her lips 87
he could reach her side 221
he could reach his goal 352
he could reach his hand 94
he could reach his home 631
he could reach his rock 95
he could reach his wife 43
he could reach new york 73
he could reach out into 51
he could reach that city 134
he could reach that town 41
he could reach them from 50
he could reach this post 97
he could rely for help 84
he could rely not only 63
he could rest his arms 123
he could rest his back 106
he could rest his chin 119
he could rest his eyes 128
he could rest his feet 151
he could rest his foot 64
he could rest his hand 91
he could rest his soul 120
he could rest his weary 90
he could ride and hunt 47
he could ride his bike 313
he could rise and soar 67
he could rise and walk 112
he could risk his life 111
he could roll his eyes 50
he could sail his boat 49
he could save her from 480
he could save her life 175
he could save him from 94
he could save his army 101
he could save his breath 47
he could save his face 68
he could save his life 623
he could save his neck 45
he could save his skin 73
he could save his soul 184
he could save his wife 81
he could save them from 327
he could sell and what 57
he could sell for cash 65
he could sell his farm 154
he could sell his land 157
he could sell his wheat 85
he could sell them into 41
he could send for more 90
he could send her away 92
he could send her back 130
he could send her home 107
he could send her some 69
he could send him back 61
he could send him some 45
he could send his sons 67
he could send his wife 76
he could send them away 77
he could send them back 157
he could send them home 218
he could show her some 69
he could show her what 177
he could show him some 44
he could show his face 102
he could show his love 120
he could show his wife 40
he could show his work 43
he could show how much 87
he could show not only 40
he could show that even 40
he could show that some 57
he could show that such 198
he could show that there 302
he could show that these 59
he could show that what 40
he could show them some 76
he could show them what 89
he could shut his door 41
he could shut his eyes 485
he could sign his name 550
he could sink his teeth 496
he could slip his arms 58
he could slip his hand 156
he could snap her neck 58
he could sort out what 74
he could speak and look 48
he could speak and move 95
he could speak and tell 44
he could speak his heart 57
he could speak his mind 1667
he could speak not only 98
he could speak one word 53
he could speak she said 168
he could speak she went 90
he could speak with full 45
he could speak with great 84
he could speak with less 151
he could speak with more 206
he could speak with much 43
he could speak with some 265
he could speak with such 105
he could stay and help 87
he could stay and work 143
he could stay for only 121
he could stay one step 56
he could stay out there 114
he could step out from 46
he could step out into 71
he could step out onto 47
he could stop and rest 159
he could stop and take 50
he could stop and think 43
he could stop any time 59
he could stop her from 162
he could stop his heart 89
he could stop them from 94
he could sure use some 45
he could swim and dive 74
he could take and hold 338
he could take and what 43
he could take any city 97
he could take any form 50
he could take any more 391
he could take any other 55
he could take any part 103
he could take any step 88
he could take her along 54
he could take her away 920
he could take her back 351
he could take her down 123
he could take her from 109
he could take her hand 234
he could take her home 1275
he could take her into 308
he could take her mouth 47
he could take her over 106
he could take her pain 68
he could take her there 199
he could take him back 67
he could take him down 158
he could take him home 179
he could take him into 40
he could take his boat 48
he could take his case 164
he could take his eyes 205
he could take his fill 40
he could take his food 42
he could take his foot 90
he could take his full 46
he could take his girl 43
he could take his gods 40
he could take his hand 73
he could take his leave 232
he could take his life 116
he could take his meals 131
he could take his mind 138
he could take his next 49
he could take his part 93
he could take his pick 741
he could take his rest 68
he could take his ship 48
he could take his shoes 46
he could take his time 1269
he could take his turn 181
he could take his wife 578
he could take off from 105
he could take off into 43
he could take one last 63
he could take one look 55
he could take one more 180
he could take one step 90
he could take that step 64
he could take them away 174
he could take them back 447
he could take them down 157
he could take them from 94
he could take them home 449
he could take them into 95
he could take them over 56
he could take them there 77
he could talk and talk 48
he could talk and tell 46
he could talk and think 170
he could talk and walk 171
he could talk and work 117
he could talk her into 620
he could talk him into 123
he could talk them into 127
he could talk things over 292
he could talk with some 98
he could talk you into 60
he could teach her nothing 106
he could teach him nothing 234
he could teach them more 102
he could teach them nothing 43
he could teach them only 86
he could tell for sure 129
he could tell her eyes 48
he could tell her just 69
he could tell her mind 45
he could tell her more 282
he could tell her none 40
he could tell her nothing 261
he could tell her some 50
he could tell her what 1222
he could tell her when 40
he could tell him more 46
he could tell him nothing 149
he could tell him what 755
he could tell his boss 41
he could tell his love 87
he could tell his side 86
he could tell his tale 149
he could tell his wife 515
he could tell how deep 122
he could tell how many 238
he could tell how much 470
he could tell not only 48
he could tell one from 80
he could tell she felt 101
he could tell she knew 147
he could tell she meant 67
he could tell that even 75
he could tell that from 178
he could tell that most 89
he could tell that much 160
he could tell that none 44
he could tell that some 92
he could tell that their 61
he could tell that there 350
he could tell that these 45
he could tell them from 50
he could tell them more 119
he could tell them nothing 396
he could tell them some 43
he could tell them what 746
he could tell they said 181
he could tell they were 1257
he could tell who were 42
he could tell you many 389
he could tell you more 354
he could tell you nothing 41
he could tell you some 62
he could tell you what 671
he could test his ideas 97
he could test his theory 73
he could think and dream 116
he could think and feel 247
he could think and plan 137
he could think and speak 269
he could think and talk 638
he could think and work 45
he could think any more 126
he could think things over 122
he could think too much 154
he could think was boom 104
he could think was what 45
he could throw his arms 58
he could throw his spear 56
he could throw them away 140
he could throw them into 76
he could throw you over 88
he could thumb his nose 181
he could till and make 82
he could treat her like 136
he could turn and face 149
he could turn and leave 43
he could turn and live 61
he could turn and look 133
he could turn for help 467
he could turn her down 84
he could turn her into 144
he could turn her over 209
he could turn him into 60
he could turn his back 988
he could turn his eyes 227
he could turn his face 111
he could turn his full 163
he could turn his gaze 52
he could turn his hand 1254
he could turn his life 96
he could turn his mind 547
he could turn out from 77
he could turn out more 43
he could turn out such 46
he could turn that into 41
he could turn them back 59
he could turn them into 317
he could turn them over 223
he could turn this into 55
he could undo its work 66
he could upon his beast 56
he could vent his anger 191
he could vent his fury 79
he could vent his rage 137
he could vent his wrath 67
he could vote for these 43
he could walk all over 113
he could walk and move 40
he could walk and ride 75
he could walk and speak 44
he could walk and talk 986
he could walk for ever 118
he could walk her home 632
he could walk out into 102
he could walk them into 49
he could warm his feet 49
he could wash his face 182
he could wash his feet 43
he could wave his hand 48
he could when they were 45
he could whip any army 61
he could wipe his eyes 57
he could wipe his face 59
he could wipe them away 66
he could wish for even 75
he could wish for nothing 229
he could wish had been 50
he could work and live 172
he could work and make 43
he could work and play 46
he could work for only 57
he could work his will 342
he could work off some 54
he could work out some 207
he could work out what 190
he could work them into 46
he could work with more 94
he could wrap his arms 229
he could wrap his mind 47
he crept from his hiding 300
he crept into her room 113
he crept into that hole 54
he cried over and over 799
he cried unto his lord 95
he cried when men were 82
he cries over and over 83
he cured many who were 167
he daily more and more 122
he dared hell for your 91
he dared open his eyes 87
he dared open his mouth 40
he dared show his face 153
he dared speak his mind 46
he dares show his face 86
he darts here and there 50
he dined more than once 44
he dived down and down 60
he dosed away his time 40
he dozed away his time 97
he dozes away his time 64
he drank from her lips 44
he drank from her mouth 41
he drank more and more 1120
he drank more than ever 112
he drank what was left 106
he draws back his hand 40
he draws from his data 63
he draws from his view 82
he draws from his work 44
he draws from this fact 171
he draws into his lungs 58
he draws into his plan 85
he draws more and more 43
he drops from his hand 46
he drove away and left 78
he drove back and forth 382
he drove from his home 104
he drove into her body 41
he drove into new york 40
he drove much too fast 43
he durst show his face 52
he dwelt more and more 231
he earned from his work 60
he either gave for life 89
he faded away and died 97
he faded from her mind 45
he fades away and dies 42
he falls down and dies 102
he falls from his high 113
he falls into her arms 48
he falls more and more 450
he falls sick and dies 55
he falls upon his face 123
he falls upon his knee 78
he falls upon his neck 100
he falls very low from 71
he feared more and more 62
he feared more than ever 129
he feared there had been 57
he feared there was none 63
he feared there was nothing 49
he feared there was some 157
he feels less and less 250
he feels more and more 1618
he feels more than ever 105
he feels moving his hair 52
he feels nothing but what 65
he feels sure that chang 41
he feels sure that some 43
he feels sure that there 131
he feels sure they will 58
he feels sure you will 66
he feels there has been 93
he feels these things more 250
he feels those things more 95
he finds during that time 131
he finds here and there 102
he finds less and less 186
he finds more and more 596
he finds nothing but damp 47
he finds there has been 60
he finds time hang heavy 42
he finds ways and means 60
he fired more than once 41
he first came out from 142
he first came out here 203
he first cast his eyes 99
he first drew his breath 172
he first heard him speak 51
he first heard his name 95
he first heard them told 45
he first hears him roar 86
he first knew and took 119
he first left his home 81
he first made his home 79
he first made his mark 1175
he first made his name 430
he first made his wife 53
he first sent them forth 75
he first told him what 48
he first went out into 60
he flash from his hiding 160
he flies back and forth 72
he flits back and forth 48
he flits here and there 164
he found also that there 40
he found half her talk 74
he found here and there 746
he found less and less 708
he found many who were 93
he found more and more 1872
he found more than half 140
he found more than three 104
he found nothing but some 63
he found nothing had been 50
he found only one case 60
he found only one other 61
he found other and more 107
he found peace and rest 41
he found rest and peace 140
he found some one else 40
he found some that were 46
he found some who were 79
he found such and such 139
he found there had been 371
he found there not only 214
he found there was more 314
he found there was much 104
he found there was none 154
he found there was nothing 658
he found there was only 424
he found there was room 51
he found there was some 126
he found there was such 48
he found there was very 46
he found those who were 218
he found time and means 112
he found time for many 181
he found time for more 117
he found time for much 169
he found time for other 281
he found time for reading 335
he found time for some 136
he found time for such 143
he found time not only 316
he found upon his desk 84
he found ways and means 422
he found what had been 186
he found what they meant 41
he found what they were 63
he found what was left 150
he found what was wrong 40
he gains more and more 415
he gazed from his hiding 186
he gazed into her blue 50
he gazed into her dark 58
he gazed into her eyes 1972
he gazed into her face 461
he gazed upon her face 353
he gazed upon that face 52
he gazes into her eyes 68
he gives away his case 88
he gives here and there 123
he gives life and breath 62
he gives more and more 159
he grows less and less 151
he grows more and more 3092
he hails from new york 68
he hails from our sole 69
he hanged over his gate 46
he hated more and more 94
he hated more than ever 61
he hated more than having 46
he hated more than hearing 47
he hated those that gave 45
he hated those who were 40
he headed back out into 58
he healed many that were 557
he healed many who were 223
he healed those who were 49
he helps those who help 58
he hoped great things from 91
he hoped there had been 55
he hoped there was nothing 73
he hoped there was some 67
he idled away his days 41
he idled away his time 245
he idles away his time 101
he jumps back and forth 69
he jumps upon dry land 94
he keeps asking for more 47
he knelt down and drew 50
he knelt down and felt 116
he knelt down and gave 70
he knelt down and held 106
he knelt down and laid 97
he knelt down and made 81
he knelt down and said 396
he knelt down and took 289
he knelt down and wept 40
he knelt upon one knee 85
he known what lay ahead 87
he known what they were 50
he known what was coming 109
he knows also that there 208
he knows good and evil 584
he knows good and well 116
he knows just how much 562
he knows less and less 205
he knows less than nothing 115
he knows more and more 343
he knows more than most 229
he knows more than other 107
he knows more than some 85
he knows more than those 77
he knows more than what 95
he knows nothing but what 106
he knows only that there 56
he knows only too well 3419
he knows such and such 176
he knows there are many 116
he knows there are only 89
he knows there are other 81
he knows there are some 65
he knows there are those 78
he knows there has been 91
he knows these and like 41
he knows those who feed 52
he knows those who take 51
he knows well and whom 42
he knows well how much 56
he knows well that nothing 119
he knows well that there 110
he knows what has been 223
he knows what his duty 54
he knows what his wife 53
he knows what she means 120
he knows what that means 554
he knows what they have 64
he knows what they look 44
he knows what they need 71
he knows what they think 61
he knows what they want 153
he knows what they will 60
he knows what this means 154
he knows what thou hast 85
he knows what you have 271
he knows what you look 75
he knows what you need 106
he knows what you think 41
he knows what you want 392
he knows will not come 45
he knows will not keep 49
he knows will not work 48
he labor over this part 51
he later lost his life 56
he later made his home 206
he later said had been 48
he later told his wife 215
he leaned back and blew 41
he leaned back and drew 48
he leaned back and gave 95
he leaned back and said 413
he leaned back and shut 81
he leaned back and took 163
he leaned down and gave 215
he leaned down and said 189
he leaned down and took 201
he leaned down his hand 42
he leaned into her face 111
he leaned less than most 53
he leaned more and more 930
he leaned over and blew 72
he leaned over and drew 65
he leaned over and felt 45
he leaned over and gave 563
he leaned over and held 116
he leaned over and laid 98
he leaned over and made 48
he leaned over and said 1281
he leaned over and spat 64
he leaned over and spit 59
he leaned over and told 117
he leaned over and took 447
