hair close braided by her 94
have stood revealed in all 61
have strong effects on both 69
have strong effects on our 51
have strong opinions on how 63
have strong opinions on this 114
have taken account of all 445
have taken account of any 50
have taken account of both 52
have taken account of her 46
have taken account of his 82
have taken account of its 91
have taken account of that 95
have taken account of them 122
have taken account of this 600
have taken command of this 55
have taken control of all 190
have taken control of her 77
have taken control of his 98
have taken control of our 186
have taken control of that 41
have taken control of this 87
have taken counsel of any 40
have taken counsel of his 221
have taken delight in his 64
have taken everything he had 87
have taken forever to get 64
have taken measures to bring 71
have taken measures to deal 44
have taken measures to get 41
have taken measures to put 126
have taken measures to see 59
have taken measures to try 52
have taken occasion to bring 51
have taken occasion to put 60
have taken occasion to say 200
have taken offense at being 57
have taken offense at her 65
have taken offense at his 151
have taken offense at that 57
have taken offense at this 168
have taken pleasure in being 52
have taken pleasure in doing 103
have taken pleasure in her 56
have taken pleasure in his 101
have taken pleasure in that 52
have taken pleasure in them 64
have taken pleasure in this 90
have taken several of our 49
have taken several of them 57
have taken shelter in that 41
have taken shelter in this 65
have taken umbrage at his 135
have taken umbrage at this 137
have taken vengeance on her 40
have taken vengeance on him 61
have taken vengeance on thee 69
have taken vengeance on them 40
have taken vengeance on you 78
have thirty minutes to get 194
have thirty seconds to get 112
have thrown herself at her 61
have thrown herself at him 111
have thrown herself at his 243
have thrown herself in his 58
have thrown herself on her 133
have thrown herself on his 69
have thrown himself at her 338
have thrown himself at his 279
have thrown himself on his 196
have thrown towards the end 117
have total control of all 99
have total control of her 41
have total control of his 103
have total control of how 43
have total control of our 49
have tried everything in our 49
have tried everything to bring 46
have tried everything to get 224
have tried everything we can 100
have tried several of them 40
have twice visited the oak 45
have twice written to you 51
have value because of its 49
have value insofar as they 380
have varying degrees of both 56
have varying degrees of this 48
have voted against it had 47
have voted against the war 101
have water brought to them 56
have webbing between the toes 58
have wells according to its 106
have woven several of them 50
having acted according to his 267
having acted according to law 63
having again revived in him 42
having armed himself in his 43
having asked counsel of god 52
having bound himself to use 134
having doors slammed in his 51
having drunk himself to death 63
having eight columns on each 46
having either beginning or end 43
having equal numbers of men 63
having first appeared in that 79
having first exacted an oath 40
having first ordered an old 42
having first pointed it out 63
having given herself to him 140
having given occasion to men 116
having given shelter in her 93
having hanged himself at one 61
having holes punched in them 47
having large numbers of them 64
having legal custody of any 57
having lived together as man 44
having mixed himself up with 49
having moral beliefs at all 226
having never omitted to say 62
having right opinions so that 58
having saved herself by her 205
having seated himself by his 40
having seated himself in his 57
having seated himself on his 43
having small content in that 78
having still everything to say 44
having taken account of all 81
having taken occasion to say 53
having taken offices in one 44
having taken shelter at his 44
having thrown herself at his 45
having thrown himself on his 81
heads close together as they 294
health which renders it not 40
health would improve if she 41
health would improve if they 40
heard quite plainly on his 68
heard which relates to that 41
heart ceased utterly to beat 125
heart could dictate so mean 49
heart could prevail on you 43
heart found pleasure in all 80
heart grant offered to lee 130
heart large portions of his 40
heart might suggest to him 69
heart nearly stopped as she 139
heart shall rejoice in him 419
heart still belonged to her 51
heart still nestles in his 71
heart still pounded in her 50
heart truly devoted to god 72
heart unity between the two 49
heart which appeared in his 187
heart which sickens the eye 58
heavy fines imposed on them 79
heavy frost covered the old 40
heavy legal damages if you 101
heavy months dragged on and 50
heavy taxes imposed on them 134
heir shall succeed to his 88
held emily tightly in one 48
held liable because he did 44
held liable because he had 88
held liable because he was 62
held liable because it did 47
held liable because it had 106
held liable because it was 49
held liable because of his 107
held valid because it was 42
held views similar to his 368
help casting glances at each 54
help feeling pleasure in them 157
help feeling touched by his 43
help place matters on day 44
help putting together the two 62
here again express to you 41
here alone together in this 91
here cohen pointed to his 49
here drawn between the two 62
here quite similar to that 111
here state briefly the use 339
here today because we are 104
here which applies to all 59
high court refused to hear 89
high favor enjoyed by all 53
high level between the two 65
high moral purpose of his 49
high place offered to him 47
high point between the two 43
high price because it was 51
high price because of its 132
high ridge between the two 62
high social position in his 46
high social position in new 40
high social position in this 51
high spears against the sky 173
high taxes imposed on them 53
high trust reposed in her 90
high trust reposed in him 578
high trust reposed in them 328
high trust reposed in this 65
high value because of its 78
high water content of this 57
high words between the two 84
hint would inspire me with 44
hire large numbers of new 84
hiring large numbers of new 63
hold strong opinions on this 47
hold views similar to his 73
home could discern the heat 43
home every weekend to see 82
home phone numbers of all 48
hood which covered the head 43
hope still grovels in this 69
hour after sunrise to one 199
hour turns recreant to her 105
huge cleft between the two 54
huge crowd gathered to hear 52
huge crowd gathered to see 83
huge slimy serpent of sex 55
