hags and witches be now 79
heart and confess it with 56
heart and delight the eye 181
heart and essence of all 78
heart and essence of his 139
heart and essence of our 96
heart and essence of that 43
heart and essence of things 73
heart and essence of this 60
heart and faithful to its 71
heart and fortune at her 137
heart and gathered to her 71
heart and lighted up his 65
heart and loyalty on his 49
heart and mystery of his 40
heart and nourish it with 41
heart and passions of men 47
heart and passions of our 45
heart and prayers go out 52
heart and prayers go with 49
heart and prepare it for 149
heart and purpose of god 115
heart and purpose of this 48
heart and refused to let 76
heart and replace it with 213
heart and replacing it with 169
heart and revealed to him 45
heart and spirits of all 48
heart and strains the bow 46
heart are capable of being 64
heart beat against my own 56
heart beat quicker as she 132
heart beat quickly as she 248
heart beat rapidly as she 206
heart beat rapidly in her 58
heart beat rapidly in his 44
heart had started to beat 211
heart had swelled at this 60
heart has started to beat 67
heart hath trusted in him 112
heart may sustain to hear 62
heart that belonged to her 61
heart that throbbed in this 70
heart was allowed to beat 75
heart was beginning to beat 450
heart was capable of being 83
heart was chilled in his 69
heart was circled by icy 61
heart was devoted to her 92
heart was devoted to his 64
heart was grieved to see 89
heart was hammering as she 90
heart was hammering at his 44
heart was hammering in her 497
heart was hammering in his 349
heart was lighter as she 40
heart was pounded up and 68
heart was similar to that 48
heart was stirred by his 61
heart was stirred to its 261
heart was superior to his 51
heart was thundering in her 253
heart was thundering in his 217
heart was touched as she 53
heart was touched at his 65
heart was touched by her 252
heart was touched by his 384
heart was touched by this 235
heart was touched to see 144
heart was visible in her 51
heart was visible in his 47
heart was wounded by this 47
heart was wounded to its 58
heart with desires of being 54
heart with respect to any 47
heart with respect to god 43
heating and expanding the air 66
heats and expands the air 116
heavy air attacks on her 42
heavy and awkward as they 79
heavy and awkward in her 60
heavy and awkward in his 111
heavy and awkward to use 166
heavy and useless at his 65
heavy for mortals to bear 196
heed you mistake me not 60
heel and between the toes 46
heir was obliged to pay 65
heir with respect to them 82
held all germany at his 46
held and applied by him 49
held and applied by them 167
held and enjoyed by all 53
held and enjoyed by any 240
held and enjoyed by each 42
held and enjoyed by her 338
held and enjoyed by him 347
held and enjoyed by his 89
